"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","infraspecificEpithet"
"224","2020-12-11 11:32:07-03","UFMG","BHCB","112153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR","4740","Southern America","Brasil","Espírito Santo","Linhares","-40.0865","-19.147778",NA,"Trepadeira com frutos imaturos verdes.; Floresta de Tabuleiro.","BHCB011277",NA,"2007","02","08","Reserva Natural da Vale do Rio Doce., Estrada Jueirana Facão.","50","50","-40.0865","-19.147778","2013","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:32:07-03","UFMG","BHCB","124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Barreto, HLM","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Mata.","BHCB011275",NA,"1932",NA,NA,"Fazenda das Antinhas.",NA,NA,NA,NA,"2013","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:32:07-03","UFMG","BHCB","55095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Barreto, HLM","931","Southern America","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:32:07-03","UFMG","BHCB","27670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR; Toledo, FRN","s.n.","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,"Arbustiva.",NA,NA,"1992","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:32:07-03","UFMG","BHCB","27670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR; Toledo, FRN","s.n.","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,"Arbustiva.",NA,NA,"1992","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:32:07-03","UFMG","BHCB","184336","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Mota, RC da","3693","Southern America","Brasil","Minas Gerais","Catas Altas","-43.411944","-20.154444",NA,"Projeto desenvolvido pelo Instituto Prístino!; Arbusto escandente; flores branco-esverdeadas com região das nervuras vinácea.; Coletada em borda de Floresta Estacional Semidecidual","BHCB039910",NA,"2016","03","16","Chapada de Canga","900","900","-43.411944","-20.154444","2016","03","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:32:07-03","UFMG","BHCB","112153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR","4740","Southern America","Brasil","Espírito Santo","Linhares","-40.0865","-19.147778",NA,"Trepadeira com frutos imaturos verdes.; Floresta de Tabuleiro.","BHCB011277",NA,"2007","02","08","Reserva Natural da Vale do Rio Doce., Estrada Jueirana Facão.","50","50","-40.0865","-19.147778","2013","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:32:07-03","UFMG","BHCB","124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Barreto, HLM","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Mata.","BHCB011275",NA,"1932",NA,NA,"Fazenda das Antinhas.",NA,NA,NA,NA,"2013","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:32:07-03","UFMG","BHCB","55095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Barreto, HLM","931","Southern America","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:32:07-03","UFMG","BHCB","27670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR; Toledo, FRN","s.n.","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,"Arbustiva.",NA,NA,"1992","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:32:07-03","UFMG","BHCB","27670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"Stehmann, JR; Toledo, FRN","s.n.","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,"Arbustiva.",NA,NA,"1992","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:17:56-03","UFPR","UPCB","66154","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. ex Duch.",NA,"Fraga, C.N.","2476",NA,"Brasil","Espírito Santo","Cariacica",NA,NA,NA,"Trepadeira. Caule e estípulas verde claras. Folhas verde discolores. Flores branco-esverdeado com máculas vinosas externamente, labelo branco-esverdeado com nervuras vinosas, interior vinoso..",NA,NA,"2009","04","10","BLOQUEADO","500","500","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:17:56-03","UFPR","UPCB","69863","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. Ex Duch.",NA,"Forzza, R.C.","5403",NA,"Brasil","Espírito Santo","Cariacica",NA,NA,NA,"Liana em local alterado. Flores verdes com estrias vináceas; falce vinácea. Frutos verdes..",NA,NA,"2009","01","17","BLOQUEADO","340","340","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:17:56-03","UFPR","UPCB","79696","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Saka, M.N.","Lombardi, J.A. | Saka, M.N. | Biral, L. | Poli, L.P. | Coan, A.I.","8933",NA,"Brasil","Espírito Santo","Ibatiba","-41.579167","-20.264722",NA,"Amostra em sílica. Mata Ombrófila Secundária de Encosta. Liana, folhas papiráceas, flores fétidas, cálice externamente creme com máculas roxas, lábio superior branco com nervura vináceas, tubo internamente roxo..",NA,NA,"2011","12","15","Margem da BR 262 Ibatiba/Divisa com Minas Gerais.","691","691","-41.579167","-20.264722","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:17:56-03","UFPR","UPCB","76202","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Krieger, L.","Krieger, L.","15273",NA,"Brasil","Minas Gerais","Ubá","-42.942798614502","-21.1200008392334",NA,"Cipó robusto, volúvel, caule suberoso quando mais velho, folhas orbicular-reniformes com falsas estípulas, base cordada, ápice obtuso, 7-9 nervuras irradiantes, flores solitárias creme-claro com vênulas vermelho-acastanhados. Bojo obovoidal..",NA,NA,"1977","09","22","Estrada de Ubá para Viçosa",NA,NA,NA,NA,"1977","09","22","24067","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:17:56-03","UFPR","UPCB","66154","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. ex Duch.",NA,"Fraga, C.N.","2476",NA,"Brasil","Espírito Santo","Cariacica",NA,NA,NA,"Trepadeira. Caule e estípulas verde claras. Folhas verde discolores. Flores branco-esverdeado com máculas vinosas externamente, labelo branco-esverdeado com nervuras vinosas, interior vinoso..",NA,NA,"2009","04","10","BLOQUEADO","500","500","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:17:56-03","UFPR","UPCB","69863","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. Ex Duch.",NA,"Forzza, R.C.","5403",NA,"Brasil","Espírito Santo","Cariacica",NA,NA,NA,"Liana em local alterado. Flores verdes com estrias vináceas; falce vinácea. Frutos verdes..",NA,NA,"2009","01","17","BLOQUEADO","340","340","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:17:56-03","UFPR","UPCB","79696","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Saka, M.N.","Lombardi, J.A. | Saka, M.N. | Biral, L. | Poli, L.P. | Coan, A.I.","8933",NA,"Brasil","Espírito Santo","Ibatiba","-41.579167","-20.264722",NA,"Amostra em sílica. Mata Ombrófila Secundária de Encosta. Liana, folhas papiráceas, flores fétidas, cálice externamente creme com máculas roxas, lábio superior branco com nervura vináceas, tubo internamente roxo..",NA,NA,"2011","12","15","Margem da BR 262 Ibatiba/Divisa com Minas Gerais.","691","691","-41.579167","-20.264722","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:17:56-03","UFPR","UPCB","76202","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","Krieger, L.","Krieger, L.","15273",NA,"Brasil","Minas Gerais","Ubá","-42.942798614502","-21.1200008392334",NA,"Cipó robusto, volúvel, caule suberoso quando mais velho, folhas orbicular-reniformes com falsas estípulas, base cordada, ápice obtuso, 7-9 nervuras irradiantes, flores solitárias creme-claro com vênulas vermelho-acastanhados. Bojo obovoidal..",NA,NA,"1977","09","22","Estrada de Ubá para Viçosa",NA,NA,NA,NA,"1977","09","22","24067","auto",NA,NA,NA,NA,NA,NA,NA
"243","2015-08-13 05:50:00-03","MO","MOBOT","100581052","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","González","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29710","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1971","2","3","Valley of Riacho Mariana, ca. 3 km N of Mariana.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"244","2014-08-23 05:36:00-03","MO","MOBOT","100581126","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","F. González","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|et al.","Irwin 28114","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1970","3","23","Ca. 15 km N of São João da Chapada.","975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"245","2011-03-01 15:32:00-03","MO","MOBOT","3192547","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","Favio González","Renato de Mello-Silva|José R. Pirani","Mello-Silva 823","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"1993","5","11","Viana: rodovia Vitória-Belo Horizonte (BR 262), Km 31. Encostas do Vale do rio Jucu, braco norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-08-13 05:50:00-03","MO","MOBOT","100581052","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","González","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29710","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1971","2","3","Valley of Riacho Mariana, ca. 3 km N of Mariana.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"247","2014-08-23 05:36:00-03","MO","MOBOT","100581126","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","F. González","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|et al.","Irwin 28114","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1970","3","23","Ca. 15 km N of São João da Chapada.","975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"248","2011-03-01 15:32:00-03","MO","MOBOT","3192547","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","Favio González","Renato de Mello-Silva|José R. Pirani","Mello-Silva 823","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"1993","5","11","Viana: rodovia Vitória-Belo Horizonte (BR 262), Km 31. Encostas do Vale do rio Jucu, braco norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2018-09-12 14:47:59-03","UNIOESTE","UNOP","797","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","Saka, M.N.","Lombardi, J.A.; Lombardi, J.A.; Saka, M.N.; Biral, L.; Poli, L.P.; Coan, A.L.; Lombardi, J.A.; Saka, M.N.; Biral, L.; Poli, L.P.; Coan, A.L.","8933",NA,"Brasil","Espírito Santo","Ibatiba","-41.579306","-20.264861",NA,"Amostra em sílica. Mata ombrófila secundária de encosta. Liana, folhas papíraceas, flores fétidas, cálice externamente creme com máculas roxas, lábio superior branco com nervuras vináceas, tubo internamente roxo.",NA,NA,"2011","12","15","Margem da Br- 262 Ibatiba/divisa com Minas Gerais.","691","691","-41.579306","-20.264861","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2018-09-12 14:47:59-03","UNIOESTE","UNOP","797","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","Saka, M.N.","Lombardi, J.A.; Lombardi, J.A.; Saka, M.N.; Biral, L.; Poli, L.P.; Coan, A.L.; Lombardi, J.A.; Saka, M.N.; Biral, L.; Poli, L.P.; Coan, A.L.","8933",NA,"Brasil","Espírito Santo","Ibatiba","-41.579306","-20.264861",NA,"Amostra em sílica. Mata ombrófila secundária de encosta. Liana, folhas papíraceas, flores fétidas, cálice externamente creme com máculas roxas, lábio superior branco com nervuras vináceas, tubo internamente roxo.",NA,NA,"2011","12","15","Margem da Br- 262 Ibatiba/divisa com Minas Gerais.","691","691","-41.579306","-20.264861","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","32586",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","J. Freitas/05-01-2015","R. C. Britto; A. Margon","213",NA,"Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,"Trepadeira, corola verde-esbranquiçada com estrias marrons e centro do lábio inferior marrom.","MBML032586","MBML032586","2007","11","20","margem esquerda da rodovia ES-490, sentido BR 101 para Itapemirim.",NA,NA,NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","37185",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","R. C. Forzza; et al","5403",NA,"Brasil","Espírito Santo","Cariacica","-40.522222","-20.242222",NA,NA,"MBML037185","MBML037185","2009","01","17","Arredores da Reserva Biológica de Duas Bocas",NA,NA,"40W31'20","20S14'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","38711",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","C. N. de Fraga; A.P.Fontana, L.Kollmann & J.Meirelles","2476",NA,"Brasil","Espírito Santo","Cariacica","-40.481944","-20.3025",NA,"Trepadeira. Caule e estípulas verde claras. Folhas verde discolores. Flores branco-esverdeado com máculas vinosas externamente, labelo branco-esverdeado com nervuras vinosas, interior vinoso.","MBML038711","MBML038711_1 MBML038711_2","2009","04","10","Reserva Biológica de Duas Bocas. Floresta na beira de estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana.",NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","42034",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1326",NA,"Brasil","Espírito Santo","Itapemirim","-41.05025","-20.925833",NA,"Liana. Flores marrons com listras vináceas; frutos secos. Bordo da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML042034","MBML042034","2008","01","24","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes",NA,NA,"41W3'0,9","20S55'33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","22367",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. et Zucc.","L.Kollmann/25-11-2008","J. E. Simon; et al",NA,NA,"Brasil","Espírito Santo","Serra","-40.319167","-20.17",NA,"Ambiente: Borda da mata.","MBML022367","MBML022367_1 MBML022367_2","2004","05","01","Mestre Álvaro",NA,NA,"40W19'9","20S10'12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","29922",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. et Zucc.","L.Kollmann/25-11-2008","L. Kollmann","9762",NA,"Brasil","Espírito Santo","Atílio Vivácqua","-41.209722","-21.340278",NA,"Liana no sol, flores com maculas vináceas escuras a pretas.","MBML029922","MBML029922","2007","04","27","Moitão",NA,NA,"41W12'35","21S20'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","45509",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","J. Freitas/05-01-2015","A. P. Fontana; C. Esgario, A. M. de Assis, K.F.O. Faria & V. Pagund","1788",NA,"Brasil","Espírito Santo","Santa Leopoldina","-40.531667","-20.114722",NA,"Trepadeira, no sol. Flores brancas com pintas, máculas e listras","MBML045509","MBML045509_1 MBML045509_2","2005","11","19","Moxafongo","100","100","40W31'54","20S6'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","4896",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"B. Weinberg","596",NA,"Brasil","Espírito Santo","Vila Velha","-40.327778","-20.426944",NA,NA,"MBML004896","MBML004896","1982","05","05","Morro do Moreno",NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","53080",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart.","J. Freitas/22-09-2014","J. Freitas","258",NA,"Brasil","Espírito Santo","Fundão","-40.405639","-19.919611",NA,"Trepadeira, flores beges com estrias vináceas. Limbo com estrias pretas. Flor em alcool","MBML053080","MBML053080_1 MBML053080_2","2014","09","22","Margens da BR 101, sentido Ibiraçu",NA,NA,"40W24'20,3","19S55'10,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","28973",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. et Zucc.","L.Kollmann/25-11-2008","L. Kollmann","9484",NA,"Brasil","Espírito Santo","Fundão","-40.4067001342773","-19.9325008392334",NA,"Liana no sol, flores brancas com manchas vinaceas escuras quase pretas.","MBML028973","MBML028973","2007","01","28","Estrada Fundão/Nova Almeida",NA,NA,NA,NA,NA,NA,NA,"27186","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","32586",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","J. Freitas/05-01-2015","R. C. Britto; A. Margon","213",NA,"Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,"Trepadeira, corola verde-esbranquiçada com estrias marrons e centro do lábio inferior marrom.","MBML032586","MBML032586","2007","11","20","margem esquerda da rodovia ES-490, sentido BR 101 para Itapemirim.",NA,NA,NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","37185",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","R. C. Forzza; et al","5403",NA,"Brasil","Espírito Santo","Cariacica","-40.522222","-20.242222",NA,NA,"MBML037185","MBML037185","2009","01","17","Arredores da Reserva Biológica de Duas Bocas",NA,NA,"40W31'20","20S14'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","38711",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","C. N. de Fraga; A.P.Fontana, L.Kollmann & J.Meirelles","2476",NA,"Brasil","Espírito Santo","Cariacica","-40.481944","-20.3025",NA,"Trepadeira. Caule e estípulas verde claras. Folhas verde discolores. Flores branco-esverdeado com máculas vinosas externamente, labelo branco-esverdeado com nervuras vinosas, interior vinoso.","MBML038711","MBML038711_1 MBML038711_2","2009","04","10","Reserva Biológica de Duas Bocas. Floresta na beira de estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana.",NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-07-10 09:43:40-03","MBML","MBML-HERBARIO","42034",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cf. cymbifera","Aristolochia cf. cymbifera","Mart. & Zucc.","J. Freitas/10-01-2013","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1326",NA,"Brasil","Espírito Santo","Itapemirim","-41.05025","-20.925833",NA,"Liana. Flores marrons com listras vináceas; frutos secos. Bordo da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML042034","MBML042034","2008","01","24","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes",NA,NA,"41W3'0,9","20S55'33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","22367",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. et Zucc.","L.Kollmann/25-11-2008","J. E. Simon; et al",NA,NA,"Brasil","Espírito Santo","Serra","-40.319167","-20.17",NA,"Ambiente: Borda da mata.","MBML022367","MBML022367_1 MBML022367_2","2004","05","01","Mestre Álvaro",NA,NA,"40W19'9","20S10'12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","29922",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. et Zucc.","L.Kollmann/25-11-2008","L. Kollmann","9762",NA,"Brasil","Espírito Santo","Atílio Vivácqua","-41.209722","-21.340278",NA,"Liana no sol, flores com maculas vináceas escuras a pretas.","MBML029922","MBML029922","2007","04","27","Moitão",NA,NA,"41W12'35","21S20'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","45509",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.","J. Freitas/05-01-2015","A. P. Fontana; C. Esgario, A. M. de Assis, K.F.O. Faria & V. Pagund","1788",NA,"Brasil","Espírito Santo","Santa Leopoldina","-40.531667","-20.114722",NA,"Trepadeira, no sol. Flores brancas com pintas, máculas e listras","MBML045509","MBML045509_1 MBML045509_2","2005","11","19","Moxafongo","100","100","40W31'54","20S6'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","4896",NA,"Plantae",NA,NA,"Aristolochiaceae","Aristolochia","cymbifera","Aristolochia cymbifera","Mart. & Zucc.",NA,"B. Weinberg","596",NA,"Brasil","Espírito Santo","Vila Velha","-40.327778","-20.426944",NA,NA,"MBML004896","MBML004896","1982","05","05","Morro do Moreno",NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
