"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"206","2019-07-09 12:55:29-03","F","FMNH-SEEDPLANTS","V0403127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"J. Weir","280","1861",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403127F","V0403127F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"207","2019-07-09 12:55:45-03","F","FMNH-SEEDPLANTS","V0403128F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"G. G. Hatschbach","11659","1964","10","2","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403128F","V0403128F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"208","2019-01-25 15:39:07-02","IAC","IAC","18109","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","D.M. Dedecca","617","1955","09","15",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Estação de Pádua Sales","-46.9422","-22.3722",NA,NA,NA,"plantas do cerrado",NA,NA,"M.G.L. Wanderley & C.C. Araújo",NA,"2013","09","17","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-01-25 15:39:07-02","IAC","IAC","5190","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A.P. Viégas","s/nº","1939","10","30",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,"M.G.L. Wanderley & C.C. Araújo",NA,"2013","09","17","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-01-25 15:39:07-02","IAC","IAC","5285","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A.P. Viégas & A.S. Lima","s/nº","1939","10","30",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,"M.G.L. Wanderley & C.C. Araújo",NA,"2013","09","17","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-01-25 15:39:07-02","IAC","IAC","54187","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","D.A. Estevan","1875","2009","11","27",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.666667","-24.171667",NA,NA,NA,NA,NA,NA,"D.A. Estevan",NA,"2009","11","27","-49.666667","-24.171667",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-01-25 15:34:19-02","IAC","IAC","5933","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A.P. Viégas & A.S. Lima","s/nº","1940","12","12",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,"Herbaceo, Campo grande, Campinas.",NA,NA,"E. Pereira",NA,"1978","06","12","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-12 15:01:57-03","UFSCar","SPSC","7569","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","D. Tartaglia",NA,"2002",NA,NA,NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-12 17:02:25-03","UEL","FUEL","13621","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B.Sm.","Bernacci, LC; et al.","28400",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal da Grota Funda","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"215","2020-11-12 17:02:25-03","UEL","FUEL","50288","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Estevan, DA","1875","2009","11","27",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.666667","-24.171667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.666667","-24.171667",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-12 17:02:25-03","UEL","FUEL","14204","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Batista, CUN; et al.","s.n.","1991","11","04",NA,"Brasil","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Gaiotto, DF",NA,"2004","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"217","2020-11-12 17:02:25-03","UEL","FUEL","14123","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Pedrao, MR; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Estevan, DA",NA,"2009","08","30",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"218","2020-11-12 17:02:25-03","UEL","FUEL","45143","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Estevan, DA; et al.","1762","2009","03","28",NA,"Brasil","Paraná","Ventania","Morro do Chapéu","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Estevan, DA",NA,"2009",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"219","2020-11-12 17:02:25-03","UEL","FUEL","37849","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Estevan, DA; et al.","851","2005","06","08",NA,"Brasil","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18Km estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Tardivo, RC",NA,"2005",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Irwin, HS; et al.","29249","1971","01","27","Southern America","Brasil","Minas Gerais",NA,"Serra da Caraça, ca. 10km W of Barão de Cocais",NA,NA,NA,NA,NA,"Terrestrial, the inflorescence 0,5m. Flowers orange. Immature fruit greenish brown; Wooded valleys on sandstone with ocasional sandstone outcrops","UB0002715","UB0002715","Forzza, RC",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Splett, S","807","1995","03","08","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina - Biribiri, 1,8km depois de Diamantina","-43.666667","-18.25","1000","1000",NA,"Planta perene com folhas suculentas, alguns indivíduos com inflorescências secas; Solo pedregoso","UB0002738","UB0002738",NA,NA,NA,NA,NA,"-43.666667","-18.25",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Mimura, I","556","1962","09","12","Southern America","Brasil","São Paulo","São José dos Campos","6,8-7,2km ao SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Tépalas alaranjadas, anteras amarelas; Área disjuntiva de cerrado","UB0002737","UB0002737","Eiten, G",NA,"1970",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:13:19-03","UnB","UB","146479","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Prance, GT","24795",NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith, LB",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Vieira, RC; Castro, NM","233","1983","11","18","Southern America","Brasil","Minas Gerais","Sacramento","Estrada Sacramento - Franca, Km 83, próximo da Cemig","-47.439998626709","-19.8652992248535",NA,NA,NA,"Flores alaranjadas; Campo rupestre. Terreno pedregoso","UB0002736","UB0002736","Wanderley, MGL",NA,"1995","06","26",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:13:19-03","UnB","UB","192937","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Eiten, G; Mimura, I","3347B","1961","10","04","Southern America","Brasil","São Paulo","São José dos Campos","6,5 km due S and 2 km due E of the main plaza of São José dos Campos. (7 km S of city along road to Paraibuna).","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Clump 5-7 dm. tall. Sepals and petals bright orange to reddish. Anthers and pollen yellow.; Cerrado of small trees to 5 m. tall, spaced 5-15m. apart, plus scattered shrub. Collected in part not recently burned, still has dry grass co","UB0002734","UB0002734","Smith, LB",NA,"1966",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa deltoidea","L.B. Sm.","Lima, AM","s.n.","1968","03",NA,"Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta de pequeno porte, inflorescência avermelhada; Cerrado",NA,NA,"Reitz, PR","deltoidea","1968",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa deltoidea","L.B. Sm.","Lima, AM","s.n.","1968","03",NA,"Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta de pequeno porte, inflorescência avermelhada; Cerrado",NA,NA,"Reitz, PR","deltoidea","1968",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"228","2019-05-06 11:54:38-03","UFU","HUFU","278","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Vieira, R.C.; Castro, N.M.","233","1983","11","18",NA,"Brasil","Minas Gerais","Sacramento","Estrada Sacramento - Franca, Km 83, perto da Cemig.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Flores de cor alaranjada.; Campo rupestre.","HUFU00025864","HUFU00025864","Wanderley, M.G.L.",NA,"1995","06","26",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA
"229","2020-08-20 20:41:00-03","UFSC","FLOR","19541","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Falkenberg, D.B.; Sobral, M.","5007","1990","02","08",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Beira da estrada entre São Francisco de Assis e a praia/camping Jacaquá, a cerca de 14 km da primeira e a 1 km da estrada, à esquerda de quem vai para Jacaquá, em grande afloramento rochoso com pequenas cavernas.","-55.1310997009277","-29.5503005981445",NA,NA,NA,"flor cálice e corola vermelhos; inflorescência 0,3-1 m comprimento Fruto deiscente escuro. Folhas 15-20 cm comprimento. Planta ornamental, resistente ao fogo","FLOR0019541",NA,"Sobral, M.",NA,"1990",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA
"230","2018-10-03 21:33:19-03","UFMT","UFMT","10887","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1119","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia, Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,NA,NA,"Planta terrestre com base intrumescida (base das folhas velhas), ca. 12 cm de diametro sob o solo. Escapo vináceo, ramificações rosa-escuro, calice e corola alaranjados, inflorescência saindo de brotos laterais, ao lado da planta","UFMT00010887",NA,"Forzza, R.C.",NA,"2002",NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"231","2018-07-16 18:37:02-03","UFMT","UFMT","41309","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Siqueira, E.L.","720","2013","09","21",NA,"Brasil","Paraná","Guartelá","Sítio São Sebastião- Propriedade da Sra. Júlia- Tibagi-PR.",NA,NA,NA,NA,NA,"Erva heliófita, rupícola, acule. Flores alranjadas.; Vegetação estepe, campo gerais.","UFMT00041309",NA,"Caxambu, M.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:41:58-03","IF","SPSF","40469","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2157","2008","08","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.068056","-24.075278","700","700",NA,"COLETA: Bromélia terrestre, flores vermelhas.; GEOGRAFIA: trilha da Vila;",NA,NA,"R.B.Louzada",NA,"2009","03","05",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"233","2021-03-04 15:41:58-03","IF","SPSF","41123","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","C.R.Lima & J.B.Baitello & R.Cielo-Filho","122","2008","10","29","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.078611","-24.076667","750","750",NA,"COLETA: Erva, flores alaranjadas; GEOGRAFIA: Início da trilha 2.;",NA,NA,"R.Cielo-Filho",NA,"2010","09","15",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"234","2021-03-04 15:41:58-03","IF","SPSF","44654","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2503","2010","09","29","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.046111",NA,NA,NA,"COLETA: Cerrado. Erva, flores cor de abobora; GEOGRAFIA: Divisa da Estação Experimental com a ponte FEPASA - FES;",NA,NA,"A.C.O.Barbosa",NA,"2011","05","09",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"235","2021-03-04 15:41:58-03","IF","SPSF","40569","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","((Beer)) (Vell.)","R.Cielo-Filho & J.B.Baitello & C.R.Lima","779","2008","08","28","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.063889","-24.068333","700","700",NA,"COLETA: Herbácea, flores vermelhas.; GEOGRAFIA: Trilha do rio Pirituba (lageado);",NA,NA,"R.B.Louzada",NA,"2009","03","05",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"236","2021-03-04 15:41:58-03","IF","SPSF","41739","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","R.Cielo-Filho & J.B.Baitello & C.R.Lima","893","2009","06","23","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.070278","-24.062222",NA,NA,NA,"COLETA: Erva roseta.; GEOGRAFIA: Trilha do Canyon -Afloramento.;",NA,NA,"L. de Cicco",NA,"2009","07","13",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"237","2021-03-04 15:41:58-03","IF","SPSF","41751","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","R.Cielo-Filho & J.B.Baitello & C.R.Lima","905","2009","06","23","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.070278","-24.062222",NA,NA,NA,"COLETA: Erva, folhas em roseta, fruto marrom.; GEOGRAFIA: Trilha do Canyon - Afloramento.;",NA,NA,"L. de Cicco",NA,"2009","07","13",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"238","2021-03-04 15:41:58-03","IF","SPSF","42714","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","R.Cielo-Filho","1034","2009","10","29","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.07","-24.062222",NA,NA,NA,"COLETA: Erva, flor vermelha.; GEOGRAFIA: Trilha do Canyon - Lajeado;",NA,NA,"O.T. Aguiar",NA,"2009","11","18",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"239","2021-03-04 15:41:58-03","IF","SPSF","42851","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","N.O.Costa & R.Cielo-Filho & O.T. Aguiar","5","2010","02","23","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.071111","-24.052222",NA,NA,NA,"COLETA: Erva, flores laranjas.; GEOGRAFIA: Trilha do Poço da Peroba - Lajeado;",NA,NA,"M.G.L.Wanderley",NA,"2010","03","26",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"240","2021-03-04 15:41:58-03","IF","SPSF","50052","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","F.M.Souza","1230","2015","09","21","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Água de Santa Bárbara","-49.243889","-22.808611",NA,NA,NA,"COLETA: Herbácea 1,20 m, frutos castanho-escuros; GEOGRAFIA: Cerrado, Estação Ecológica;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"241","2021-03-04 15:41:58-03","IF","SPSF","50053","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","F.M.Souza","1231","2015","09","21","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Água de Santa Bárbara","-49.243889","-22.808611",NA,NA,NA,"COLETA: Herbácea, 1 m, flores alaranjado-avermelhadas; GEOGRAFIA: Cerrado, Estação Ecológica;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"242","2021-03-04 15:41:58-03","IF","SPSF","53479","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","O.T. Aguiar et al.","1414","2014","11","05","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.200556","-24.296389","1120","1120",NA,"COLETA: Erva. Flores amarelas.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,"R.D.V. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"243","2021-03-04 15:41:58-03","IF","SPSF","53480","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","O.T. Aguiar et al.","1415","2014","11","05","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.200556","-24.296389","1120","1120",NA,"COLETA: Erva. Flores amarelas.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,"R.D.V. da Silva",NA,"2017","02","28",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"244","2021-03-04 15:41:58-03","IF","SPSF","35829","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa",NA,"D.R.Rossatto","111","2005","11","28","América do Sul","Brasil","SP","Assis","Estação ecológica","-50.4099998474121","-22.6599998474121",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Cerrado&nf;;",NA,NA,"G.Durigan",NA,"2005","06","20",NA,NA,"23972","auto","Liliopsida",NA,NA,NA,NA,NA
"245","2021-03-04 15:41:58-03","IF","SPSF","30443","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","J.B.Baitello","1203","2002","10","03","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Liliopsida",NA,NA,NA,NA,NA
"246","2021-03-04 15:41:58-03","IF","SPSF","31895","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","((Beer)) (Vell.)","J.B.Baitello & F.S.Peres","1574","2003","05","22","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo e campo cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Liliopsida",NA,NA,NA,NA,NA
"247","2021-03-04 15:41:58-03","IF","SPSF","22788","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) (Beer)","K.D.Barreto","3268","1994","11","24","América do Sul","Brasil","SP","Itararé","campo rupestre","-49.3400001525879","-24.1100006103516",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto","Liliopsida",NA,NA,NA,NA,NA
"248","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","coccinea","Dyckia coccinea","Mez","Sellow, F","23",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in Brasiliae prov. S. Paulo in campis siccis altit. 2400","-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","coccinea","Dyckia coccinea","Mez","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Mogi","ad Mugy",NA,NA,NA,NA,NA,"Floret Octobri, Novembri. (V. s. in herb. Berol., Petrop.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Saint-Hilaire, AFCP","1010",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasiliae australi, loco mihi ignoto",NA,NA,NA,NA,NA,"(Mus. Paris.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 16:27:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Dyckia","subinermis","Dyckia subinermis","Mez","Niederlein, G","1205",NA,NA,NA,NA,"?",NA,NA,"Habitat in Brasiliae Argentinaeque confinibus Missionem ad Cabeceras del Rio Pepiri Mini S. Pedro",NA,NA,NA,NA,NA,"Floret Novembri. (V. s. in herb. cl. Hieronymi nunc. Berol.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:50:44-03","UFRGS","ICN","035654","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Irgang, B","s.n.","1977","11","13","América do Sul","Brasil","RS",NA,"Planalto, Reserva Florestal.",NA,NA,NA,NA,NA,"Flores vermelhas.; Interior de mato a sombra.","ICN00030019",NA,"Büneker, HM",NA,"2019","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:50:44-03","UFRGS","ICN","162086","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hagelund, K","4985","1966","10",NA,"América do Sul","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,"Doação Herbário Karner Hagelund","ICN00030031",NA,"Büneker, HM",NA,"2019","04","16",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:50:44-03","UFRGS","ICN","162116","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hagelund, K","2352","1964","03",NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"ICN00030032",NA,"Büneker, HM",NA,"2019","04","16",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:50:44-03","UFRGS","ICN","162115","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hagelund, K","2351","1964","03",NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"ICN00030030",NA,"Büneker, HM",NA,"2019","04","16",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
