"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"167","2020-09-12 05:00:02-03","US","US","3429657","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"M. Rossato","49","2001","1","12","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. Caxias do Sul.",NA,NA,"780",NA,NA,NA,"US02816022","US02816022_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2849071","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"J. Soukup","5662","1968","3",NA,"South America - Neotropics","Peru","Lima",NA,"Lima: La Molina.",NA,NA,NA,NA,NA,NA,"US02816023",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","603462","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.",NA,"O. F. Cook & G. B. Gilbert","227","1915","4","16","South America - Neotropics","Peru",NA,NA,"Tinta.",NA,NA,NA,NA,NA,NA,"US02816017",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","1044616","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","viridis","Mentha viridis","(L.) L.",NA,"A. Pachano","133","1919","2",NA,"South America - Neotropics","Ecuador","Tungurahua",NA,"Vicinity of Ambato, Province of Tungurahua.",NA,NA,NA,NA,NA,NA,"US02816018",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"171","2020-09-02 16:30:12-03","Cenargen","CEN","69176","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2274","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,NA,NA,"Unicata","M-54. Procedente do Instituto Agronômico de Campinas (IAC - 6).","CEN00069176","CEN00069176",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"172","2020-09-02 16:30:13-03","Cenargen","CEN","99054","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Dijalma Barbosa da Silva","49","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material procedente de Porteirinha-MG. Denominação do BAG 81.","CEN00099054","CEN00099054",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"173","2020-09-02 16:30:13-03","Cenargen","CEN","99041","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","36","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Denominação no BAG: CM 90.","CEN00099041","CEN00099041",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"174","2020-09-02 16:30:13-03","Cenargen","CEN","99044","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","39","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente do Instituto Agronômico de Campinas - IAC. Denominação no BAG: CM 54.","CEN00099044","CEN00099044",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"175","2020-09-02 16:30:13-03","Cenargen","CEN","99026","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","64","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material cedido pelo Dr. James Simon, proveniente da Purdue University, EUA. Denominação no BAG: CM 7.","CEN00099026","CEN00099026",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"176","2020-09-02 16:30:13-03","Cenargen","CEN","99045","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","40","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Procedente da Bahia. Denominação no BAG: CM 89.","CEN00099045","CEN00099045",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"177","2020-09-02 16:30:13-03","Cenargen","CEN","99046","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","41","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente de Medeiros - MG. Denominação no BAG: CM 75.","CEN00099046","CEN00099046",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"178","2020-09-02 16:30:13-03","Cenargen","CEN","99047","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","42","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material procedente de Campos Altos - MG. Denominação no BAG: CM 73.","CEN00099047","CEN00099047",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"179","2020-09-02 16:30:13-03","Cenargen","CEN","99048","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","43","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material cedido pelo Dr. James Simon, proveniente da Purdue University, EUA. Denominação no BAG: CM 17.","CEN00099048","CEN00099048",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"180","2020-09-02 16:30:13-03","Cenargen","CEN","99049","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Dijalma Barbosa da Silva","44","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material cedido pelo Dr. James Simon, proveniente da Purdue University, EUA. Denominação no BAG: CM 18.","CEN00099049","CEN00099049",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"181","2020-09-02 16:30:13-03","Cenargen","CEN","99067","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","62","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente de Botucatu - SP. Denominação no BAG: CM 64.","CEN00099067","CEN00099067",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"182","2020-09-02 16:30:13-03","Cenargen","CEN","99055","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Dijalma Barbosa da Silva","50","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Unicata","Material proveniente da Universidade de Brasília cedida pelo professor Jean Kleber. Denominação no BAG: CM 39.","CEN00099055","CEN00099055",NA,NA,"47.9030555","-15.730833","2019","05",NA,NA,NA,NA,NA,"1",NA,NA
"183","2020-09-02 16:30:13-03","Cenargen","CEN","99051","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Arturo Burkart","Dijalma Barbosa da Silva","46","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente do Instituto Agronômico de Campinas - IAC. Denominação no BAG: CM 50.","CEN00099051","CEN00099051",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"184","2020-09-02 16:30:13-03","Cenargen","CEN","99065","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Harley","Dijalma Barbosa da Silva","60","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material comercial Feltrin. Denominação no BAG: CM 58.","CEN00099065","CEN00099065",NA,NA,"47.9030555","-15.730833",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"185","2020-09-02 16:30:13-03","Cenargen","CEN","99039","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","34","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente da Universidade de Brasília cedida pelo professor Jean Kleber. Denominação no BAG: CM 55","CEN00099039","CEN00099039",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"186","2020-09-02 16:30:13-03","Cenargen","CEN","99059","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Harley","Dijalma Barbosa da Silva","54","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Unicata","Material comercial - Hortelã Feltrini. Denominação no BAG: CM 58.","CEN00099059","CEN00099059",NA,NA,"47.9030555","-15.730833",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"187","2020-09-02 16:30:13-03","Cenargen","CEN","99064","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Harley","Dijalma Barbosa da Silva","59","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente do Instituto Agronômico de Campinas - IAC. Denominação no BAG: CM 53.","CEN00099064","CEN00099064",NA,NA,"47.9030555","-15.730833",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"188","2020-09-02 16:30:13-03","Cenargen","CEN","99029","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","67","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente de Porteirinha - MG. Horto da Irmã Mônica. Denominação no BAG: CM 80.","CEN00099029","CEN00099029",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"189","2020-09-02 16:30:13-03","Cenargen","CEN","99033","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Dijalma Barbosa da Silva","410","2015","03","10",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia.","47.9030555","-15.730833","1100","1100","Unicata","Material proveniente da Universidade de Brasília cedida pelo professor Jean Kleber. Denominação no BAG: CM 31.","CEN00099033","CEN00099033",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"190","2020-09-02 16:30:12-03","Cenargen","CEN","69181","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2279","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,NA,NA,"Unicata","M-58.","CEN00069181","CEN00069181",NA,NA,NA,NA,"2019","05",NA,NA,NA,NA,NA,"1",NA,NA
"191","2020-09-02 16:30:13-03","Cenargen","CEN","98582","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Inflorescência terminal, apical lilás-clara; estigma bífido mais claro que a antera roxinha; folhas agudas, glabras, verde escuras, aromáticas. Material originalmente coletado em horto medicinal utilizado em programa de fitoterapia coordenado pela Irma Maria, em Porteirinha, MG, e incorporado ao BAG-Menta. Acesso 79. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098582","CEN00098582",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"192","2020-09-02 16:30:13-03","Cenargen","CEN","98583","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente coletado em horto medicinal utilizado em programa de fitoterapia coordenado pela Irma Maria, em Porteirinha, MG, e incorporado ao BAG-Menta (DBS 49). Acesso 81. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098583","CEN00098583",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"193","2020-09-02 16:30:13-03","Cenargen","CEN","98729","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada em casa de vegetação, em vaso. Material procedente do Instituto Agronômico de Campinas, SP, incorporado ao BAG-Menta. Acesso 55. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098729","CEN00098729",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"194","2020-09-02 16:30:12-03","Cenargen","CEN","69179","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2277","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,NA,NA,"Unicata","M-64. Menta Botucatu.","CEN00069179","CEN00069179",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"195","2020-09-02 16:30:12-03","Cenargen","CEN","10344","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Roberto Fontes Vieira","115","1986","01","15",NA,"Brasil","DF","BRASILIA","Sain-Parque Rural - CENARGEN / EMBRAPA Coleção de Plantas Medicinais.","-47.903055","-15.730555","1100","1100","Exsicatas",NA,"CEN00010344","CEN00010344",NA,NA,"-47.903055","-15.730555",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"196","2020-09-02 16:30:12-03","Cenargen","CEN","10349","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Harley","Roberto Fontes Vieira","107","1986","01","23",NA,"Brasil","DF","BRASILIA","Chácara Farmacotécnica, na vargem Bonita em Brasília - DF.","-47.943888","-15.930555","1100","1100","Exsicatas","Material procedente do prof. Jean Kleber como resistente a ferrugem.","CEN00010349","CEN00010349",NA,NA,"-47.943888","-15.930555","1987","11",NA,NA,NA,NA,NA,"6",NA,NA
"197","2020-09-02 16:30:12-03","Cenargen","CEN","10350","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Roberto Fontes Vieira","79","1986","01","22",NA,"Brasil","DF","BRASILIA","SAIN Parque Rural - Cenargen/Embrapa. Coleção de plantas medicinais.","-47.903055","-15.730555","1100","1100","Exsicatas",NA,"CEN00010350","CEN00010350",NA,NA,"-47.903055","-15.730555",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"198","2020-09-02 16:30:12-03","Cenargen","CEN","69187","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2285","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,NA,NA,"Unicata","Procedente do Instituto Agronômico de Campinas (IAC - 2).","CEN00069187","CEN00069187",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"199","2020-09-02 16:30:13-03","Cenargen","CEN","98552","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente cedido pelo Dr. James Simon, procedente da Purdue University, West Lafayette, IN, EUA, incorporado ao BAG Menta em 2001. Acesso CM 7. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098552","CEN00098552",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,"2",NA,NA
"200","2020-09-02 16:30:13-03","Cenargen","CEN","98557","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Possui um ramos florífero, folhas glabras, recurvadas para baixo ao longo do caule ereto; anteras lilás, estigma branco, corola branco. Material originalmente cedido pelo Dr. James Simon, procedente da Purdue University, West Lafayette, IN, EUA, incorporado ao BAG Menta em 2001. Acesso CM 18. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098557","CEN00098557",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"1",NA,NA
"201","2020-09-02 16:30:13-03","Cenargen","CEN","98559","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Inflorescência apical lilás clara, ramos novos da axila da folha que logo caem (inflorescência trímera), folhas glabras. Material originalmente cedido pelo Dr. James Simon, procedente da Purdue University, West Lafayette, IN, EUA, incorporado ao BAG Menta em 2001. Acesso CM 22. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098559","CEN00098559",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"202","2020-09-02 16:30:13-03","Cenargen","CEN","98566","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","04","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente cedido pelo Prof. Jean Kebler, procedente da Universidade de Brasília, DF, incorporado ao BAG Menta. Acesso CM 39. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098566","CEN00098566",NA,NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"203","2020-09-02 16:30:13-03","Cenargen","CEN","98570","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Forte aroma característico, inflorescência lilás-clara; folhas glabras, pecíolo curto, nervuras marcadas dando volume. Material procedente do Instituto Agronômico de Campinas, SP, incorporado ao BAG Menta. Acesso CM 50. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098570","CEN00098570",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,"2",NA,NA
"204","2020-09-02 16:30:13-03","Cenargen","CEN","98572","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Inflorescência branca terminal, folhas com volume, retorcidas, glabras, pouco aromáticas. Material comercial da empresa Feltrini. Acesso 58. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098572","CEN00098572",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,"2",NA,NA
"205","2020-09-02 16:30:13-03","Cenargen","CEN","98576","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente coletado em horto doméstico (DBS45), em Campos Altos, MG, e incorporado ao BAG-Menta. Acesso 71. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098576","CEN00098576",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,"1",NA,NA
"206","2020-09-02 16:30:13-03","Cenargen","CEN","98580","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Henrique Kuhn Massot Padilha",NA,"2011","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Possui um ramo florescido, lilás, aromática, folhas pequenas e recurvadas para baixa, glabras, anteras lilás, estigma branco. Material originalmente coletado em horto medicinal utilizado em programa de fitoterapia coordenado pela Irma Maria, em Porteirinha, MG, e incorporado ao BAG-Menta. Acesso 77. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098580","CEN00098580",NA,NA,NA,NA,"2019","05",NA,NA,NA,NA,NA,"1",NA,NA
"207","2020-09-02 16:30:13-03","Cenargen","CEN","99056","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Harley","Dijalma Barbosa da Silva","51","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Unicata","Material proveniente da Universidade de Brasília cedida pelo professor Jean Kleber. Oriundo da Ciudad del Leste, Paraguai. Denominação no BAG: CM 32.","CEN00099056","CEN00099056",NA,NA,"47.9030555","-15.730833",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"208","2020-09-02 16:30:13-03","Cenargen","CEN","99068","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. Tucker","Dijalma Barbosa da Silva","63","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Material proveniente da Universidade de Brasília. Denominação no BAG: CM 38.","CEN00099068","CEN00099068",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"209","2020-09-02 16:30:13-03","Cenargen","CEN","99050","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Arturo Burkart","Dijalma Barbosa da Silva","45","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","1100","1100","Exsicatas","Procedente de Campos Altos - MG. Denominação do BAG: CM 71.","CEN00099050","CEN00099050",NA,NA,"47.9030555","-15.730833","2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"210","2020-09-02 16:30:12-03","Cenargen","CEN","47648","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2240","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001.","CEN00047648","CEN00047648","70570","auto",NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"211","2020-09-02 16:30:12-03","Cenargen","CEN","47651","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2243","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001. Planta estéril.","CEN00047651","CEN00047651","70570","auto",NA,NA,"2019","01",NA,NA,NA,NA,NA,"2",NA,NA
"212","2020-09-02 16:30:12-03","Cenargen","CEN","47654","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. F. Vieira","Roberto Fontes Vieira","2246","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001. Planta estéril.","CEN00047654","CEN00047654","70570","auto",NA,NA,"2019","05",NA,NA,NA,NA,NA,"2",NA,NA
