"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber"
"156","2021-03-04 15:45:31-03","IF","SPSF","25436","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla",NA,"O.T. Aguiar","L.Rossi","1010","1991","12","16","Brasil","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"SP","Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3 m, tronco com casca esfoliante, botões esverdeados; GEOGRAFIA: Mata de encosta&nf;Trilha em direção ao alto do maciço da Juréia.;",NA,"55628","auto","Magnoliopsida",NA,"2017","04","19",NA,NA
"157","2021-02-08 12:44:07-03","UFRGS","ICN","178477","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Molz, M","Molz, M","s.n.","2012","09","01","Brasil","Torres","Pirataba","-49.861944","-29.250833","-49.861944","-29.250833","13","13",NA,NA,"RS","Dicotyledon",NA,"América do Sul",NA,"WGS-84; Arvoreta com 7m de altura; Floresta paludosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:44:07-03","UFRGS","ICN","046598","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Waechter, JL","Waechter, JL","1473","1979","11","16","Brasil","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"RS","Dicotyledon",NA,"América do Sul",NA,"Árvore de 10 m de altura com botões.; Em interior de mata paludosa",NA,"20837","auto",NA,NA,"1979",NA,NA,NA,NA
"159","2021-02-08 12:44:07-03","UFRGS","ICN","062051","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Klein, RM","7140","1967","01","18","Brasil","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"200","200",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 20 m de altura; flor branca.; Mata",NA,"27000","auto",NA,NA,"1967",NA,NA,NA,NA
"160","2021-02-08 12:44:07-03","UFRGS","ICN","157985","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Sobral, M","Hentschel, R","s.n.","2006","09","20","Brasil","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 7 m de altura; Baixada, transição de solo arenoso para siltoso",NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:44:07-03","UFRGS","ICN","157986","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Sobral, M","Hentschel, R","s.n.","2006","09","20","Brasil","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 7 m de altura; Baixada, transição de solo arenoso para siltoso",NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:44:07-03","UFRGS","ICN","062053","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Bresolin, A","412","1971","12","14","Brasil","Governador Celso Ramos","Vargem Macário","-48.5592002868652","-27.3146991729736",NA,NA,"5","5",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 15 m de altura; flor branca.; Mata de várzea",NA,"13751","auto",NA,NA,"1974",NA,NA,NA,NA
"163","2021-02-08 12:44:07-03","UFRGS","ICN","122068","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Sobral, M","Negrelle, R; Fava A-, C","605","1993","01","20","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore com mais ou menos 15m de altura; com frutos verde-amarelados.",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:44:07-03","UFRGS","ICN","062052","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Bresolin, A; Klein, R","9391","1971","05","18","Brasil","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"400","400",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 10 m de altura; fruto imaturo verde.; Mata",NA,"31105","auto",NA,NA,"1974",NA,NA,NA,NA
"165","2021-02-08 12:44:07-03","UFRGS","ICN","084206","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Klein, R; Bresolin, A","10650","1972","01","15","Brasil","Paulo Lopes","Bom retiro","-48.6836013793945","-27.9617004394531",NA,NA,"450","450",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 15 m de altura; flor branca.; Mata",NA,"23385","auto",NA,NA,"1974",NA,NA,NA,NA
"166","2021-02-08 12:44:07-03","UFRGS","ICN","004449","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","D Legrand, C","Reitz, R; Klein, RM","9404","1959","12","11","Brasil","Sombrio","Sanga da areia","-49.61669921875","-29.113899230957",NA,NA,"10","10","ICN00000408","ICN00000408 ICN00000408_1","SC","Dicotyledon",NA,"América do Sul",NA,"lenho na xiloteca.; Árvore, flor branca, 12m de altura; Mata","Paratypus","16515","auto",NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:44:07-03","UFRGS","ICN","047140","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Waechter, JL","Waechter, JL","1507","1979","12","22","Brasil","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"RS","Dicotyledon",NA,"América do Sul",NA,"Árvore com cerca de 10 m de altura; cálice verde-amarelado; corola e estames brancos; flores aromáticas.; Em interior de mata paludosa",NA,"20837","auto",NA,NA,"1979",NA,NA,NA,NA
"168","2021-02-08 12:44:07-03","UFRGS","ICN","084282","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Klein, RM","8117","1969","01","23","Brasil","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"400","400",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore de 10 m de altura; flor branca.; Em mata, alto da encosta",NA,"27000","auto",NA,NA,"1969",NA,NA,NA,NA
"169","2021-02-08 12:44:07-03","UFRGS","ICN","158820","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Klein, RM","8134","1969","01","24","Brasil","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Árvore 15 m altura, flor branca.; Em mata.",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:44:07-03","UFRGS","ICN","062054","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D. Legrand","Legrand, CD","Bresolin, A","340","1971","08","20","Brasil","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"500","500",NA,NA,"SC","Dicotyledon",NA,"América do Sul",NA,"Arvoreta de 5 m de altura.; Matinha de morro",NA,"31105","auto",NA,NA,"1974",NA,NA,NA,NA
"171","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","55083","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C. D.","Reitz","1893","1954","06",NA,"Brasil","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HAS0055083",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore na mata. Fruto maduro, preto.","Paratypus","27253","auto",NA,NA,"1957",NA,NA,NA,NA
"172","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","55080","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C. D.","Reitz","1753","1954","03",NA,"Brasil","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HAS0055080",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore 12m de altura; fruto imaturo, verde; na mata.","Paratypus","27253","auto",NA,NA,"1955",NA,NA,NA,NA
"173","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","55081","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C. D.","Reitz","2417","1956","01",NA,"Brasil","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","HAS0055081",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore 10m de altura; na mata.","Paratypus","31105","auto",NA,NA,"1957",NA,NA,NA,NA
"174","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","55082","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C. D.","Reitz","3061","1956","11",NA,"Brasil","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300","300","HAS0055082",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore 10m de altura na mata, fruto imaturo, verde.","Paratypus","31105","auto",NA,NA,"1957",NA,NA,NA,NA
"175","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","55087","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Legrand, C. D.","Reitz","5908","1957","12",NA,"Brasil","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HAS0055087",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore na mata, 15m de altura. Flor branca.","Isotypus","23627","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","96551","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","Legr.","Legrand","Reitz; Klein","9356","1959","12",NA,"Brasil","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,"HAS0096551",NA,"Santa Catarina","Magnoliophyta",NA,NA,NA,"Árvore 12 metros de altura",NA,"16515","auto",NA,NA,"1960",NA,NA,NA,NA
"177","2019-11-21 10:12:03-03","IBt","SP","306980","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Godoy, SAP; Pereira, DL; Hoch, AM","383","1995","02","14","Brasil","São Paulo","Parelheiros. Sítio à esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac. Interior da mata à esquerda da casa do sítio, após atravessar o córrego","-46.727778","-23.946111","-46.727778","-23.946111",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:12:03-03","IBt","SP","307148","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Ferreira, GMP; Garcia, RJF; Pimentel, CMA; Bellenzani, MLR","56","1996","03","28","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Distrito de Marsilac. Trilha do Mirante","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA
"179","2019-11-21 10:12:03-03","IBt","SP","238573","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Barros, F","1827","1990","05","08","Brasil","Cananéia","Ilha do Cardoso, Estrada para o Morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"Árvore ca. 15m alt., crescendo ma ransição entre mata de restinga e floresta de planície, frutos verde-claros até vermelhos",NA,"37574","auto",NA,NA,"1996","10","10",NA,NA
"180","2019-11-21 10:12:03-03","IBt","SP","200833","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand",NA,"Muniz, CFS","515","1983","12","14","Brasil","Cananéia","Ilha do Cardoso, Morro Canjoca","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:12:03-03","IBt","SP","221382","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Kirizawa, M; Sugiyama, M","2030","1988","05","17","Brasil","Cananéia","Ilha do Cardoso, Morro Pedro Luiz, beira do rio Pedro Luiz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"Árvore tombada, frutos amarelos",NA,"37574","auto",NA,NA,"1996","10","10",NA,NA
"182","2019-11-21 10:12:03-03","IBt","SP","247989","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Barros, F","2244","1991","04","09","Brasil","Cananéia","Ilha do Cardoso, Pico do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"840","840",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"2011","03","10",NA,NA
"183","2019-11-21 10:12:03-03","IBt","SP","246339","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Aguiar, OT","Sugiyama, M; Corrêa, JA","861","1990","11","27","Brasil","Cananéia","Ilha do Cardoso, Restinga do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"2011","03","10",NA,NA
"184","2019-11-21 10:12:03-03","IBt","SP","307117","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Baitello, JB","595","1994","03","30","Brasil","Cunha","Parque Estadual da Serra do Mar, pedreira e arredores, solo arenoso, pedregoso e alguns locais bastante úmido","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"Arvoreta 3,5m alt., frutos imaturos esverdeados",NA,"38855","auto",NA,NA,"1998",NA,NA,NA,NA
"185","2019-11-21 10:12:03-03","IBt","SP","293447","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Cordeiro, I; Nicolau, SA; Proença, SL; Rapini, A; Labiak Evangelista, P","1605","1995","12","11","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP029754","SP029754","São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,"1996",NA,NA,NA,NA
"186","2019-11-21 10:12:03-03","IBt","SP","253065","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Nicolau, SA; Cordeiro, I; Rossi, L; Aragaki, S","254","1992","03","11","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP029755","SP029755","São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,"1993",NA,NA,NA,NA
"187","2019-11-21 10:12:03-03","IBt","SP","251822","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Rossi, L; Cordeiro, I; Anunciação, EA; Costa, MP","1010","1991","12","16","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Trilha em direção ao alto do maciço da Juréia, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP029756","SP029756","São Paulo",NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., caule com casca esfoliante, botões esverdeados",NA,"55628","auto",NA,NA,"1993",NA,NA,NA,NA
"188","2019-11-21 10:12:03-03","IBt","SP","272387","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Catharino, ELM","360","1985","07","05","Brasil","Iguape","Peropava, Fazenda Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,"1998",NA,NA,NA,NA
"189","2019-11-21 10:12:03-03","IBt","SP","80078","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Kuhlmann, M","4224","1957","07","19","Brasil","Salesópolis","Boracéia, cabeceiras do rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1998",NA,NA,NA,NA
"190","2019-11-21 10:12:03-03","IBt","SP","80077","S","Plantae","Myrtaceae","Myrcia","dichrophylla","Myrcia dichrophylla","D.Legrand","Kawasaki, ML","Kuhlmann, M","4229","1957","07","30","Brasil","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1998",NA,NA,NA,NA
