"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"133","2019-11-27 13:46:09-03","UFS","ASE","33295","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Andrade, RS","Gomes, C","ASE33295","2008","04","07","Southern America","Brasil","Sergipe","Indiaroba","P.A. SEPÉ-TIARAJU II","-37.344713","-11.304369",NA,"Mata Atlântica.","ASE0005401","ASE0005401",NA,NA,"2015","05","-37.344713","-11.304369","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:46:09-03","UFS","ASE","7262","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Teles, AM","A.Vicente","10","1997","03","28","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,"arbusto. 1.5. m. frutos verdes imaturos.; arbusto. 1.5. m. frutos verdes imaturos.; Mata","ASE0017392","ASE0017392",NA,NA,"2006","06","-37.2081","-10.4583","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:46:09-03","UFS","ASE","7157","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","J.Semir","A.Vicente","112","1998","03","11","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,"arbusto. 50. cm. flores alvas em inflorescencias capitulares.; arbusto. 50. cm. flores alvas em inflorescencias capitulares.; Mata","ASE0017313","ASE0017313",NA,NA,"1998","07","-37.2081","-10.4583","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:46:09-03","UFS","ASE","36055","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Carregosa, T","Lima, BCS; Santos, E","147","2014","05","29","Southern America","Brasil","Sergipe","Maruim","Mata do Caititu","-37.35183","-10.08935",NA,"Arbusto escandente. Inflorecência branca. Folhas alternas.; Mata Atlântica","ASE0036495","ASE0036495",NA,NA,"2015","12","-37.35183","-10.08935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-27 13:46:17-03","UFS","ASE","5661","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Grad.) Selv.Bip.","T.S. dos Santos","J.G. Jardim; A.M. de Carvalho; S.C.Sant'Ana; A.J.Argôlo; j. Dela","330","1993","10","08","Southern America","Brasil","Sergipe","Estância","entrada no km 10 à direita, ca. 18km da BR 101 para a Praia do Abais","-37.438056","-11.268611",NA,"arbusto. 4. m. folhas discolores com face superior verde brilhante e face inferior alvacenta, inflorescência com flores róseas.; arbusto. 4. m. folhas discolores com face superior verde brilhante e face inferior alvacenta, inflorescên","ASE0016282","ASE0016282",NA,NA,"1994",NA,"-37.438056","-11.268611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:22:57-03","UNICAMP","UEC","177524","S","Plantae","Magnoliopsida",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Monge, M","Harley, R; Hind, DJN; Cavalcanti, TB","26493","1988","11","17",NA,"Brazil","Bahia","Barra da Estiva","13 km ao leste da cidade na estrada para Triunfo do Sincorá. Beira da estrada.","-41.216667","-13.583333",NA,"Arbusto ereto até 2m de altura. Botões e corola rosa tornando a creme. Invólucros até 6mm de diâmetro.; Capoeira","UEC156987","UEC156987","720","720",NA,NA,"-41.216667","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:22:57-03","UNICAMP","UEC","164422","S","Plantae","Magnoliopsida",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Monge, M","Paula-Souza, J; Ferrucci, MS; Duarte, AR; Rando, JG; Tsuji, R","5249","2005","02","01",NA,"Brazil","Bahia","Rio de Contas","Trilha da Estrada Real.","-41.8114013671875","-13.5789003372192",NA,"Arbusto, ca. 3 m alt. Inflorescências passadas creme.","UEC050502","UEC050502",NA,NA,"2012","10",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:22:57-03","UNICAMP","UEC","119921","S","Plantae","Magnoliopsida",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, N","Chamas, CC; Ribeiro, R","51","1994","06","14",NA,"Brazil","Espírito Santo","Santa Teresa","Brasil, Espírito Santo, Município de Santa Teresa, Valsugana Velha, Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,"Altura 2m, prostrada, flor parda, folhas novas avermelhadas, solo arenoso, área alterada.","UEC118349","UEC118349",NA,NA,"2002","10",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:22:57-03","UNICAMP","UEC","196022","S","Plantae","Magnoliopsida",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Robinson, H","Menandro, MS","190","1990","06","06",NA,"Brazil","Espírito Santo","Santa Teresa","Estação biológica de Santa Lúcia. Touceira em beir de rio, crescendo próximo as pedras.","-40.6002998352051","-19.9356002807617",NA,"Arbustivo, terrestre, botão marrom avermelhado.; Mata ciliar.","UEC038042","UEC038042",NA,NA,"1994","07",NA,NA,"25","23813","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:04:29-03","UNICAMP","UEC","177522","S","Plantae","Magnoliopsida",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Fonseca, OG","s.n.","1968","01",NA,NA,"Brazil","São Paulo","São Paulo","parque estadual das fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"UEC15017",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-02-17 13:39:52-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch.Bip.","Semir, J","Ratter, JA; Ribeiro, JF; Silva, JA; Sano, SM","4227","1980","10","09",NA,"Brazil","Goiás","Alto Paraíso de Goiás","In cerrado on an area of outcampping quartzilic rocks.","-47.516667","-14.016667",NA,"Small tree, 3.5m tall, 7cm d.b.h. Bark grey with longitudinal fissures. Pappus pink-maive, corollas blue-violet.",NA,NA,NA,NA,"1981",NA,"-47.516667","-14.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-08-20 10:06:54-03","UNICAMP","UEC","42338","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch.Bip.","Semir, J","Ratter, JA; Ribeiro, JF; Silva, JA; Sano, SM","4527","1980","10","09",NA,"Brazil","Goiás","Alto Paraíso de Goiás","In cerrado on an area of outcampping quartzilic rocks.","-47.5099983215332","-14.1324996948242",NA,"Small tree, 3.5m tall, 7cm d.b.h. Bark grey with longitudinal fissures. Pappus pink-maive, corollas blue-violet.","UEC069353","UEC069353",NA,NA,"1981",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-19 14:04:50-03","UFRPE","PEUFR","26070","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","N. Hind","A. Laurênio; E.M.N. Ferraz; M.F.A. Lucena; J.M.N. Rodal; Gilson (Mateiro)","830","1998","03","09",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,"Arbusto cerca de 2 m de altura; Papus de cor creme","PEUFR026070",NA,"600","600","1999","10","35º30'W","07º35'S","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-19 14:04:50-03","UFRPE","PEUFR","9319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","C.T. Rizzini","F.B. Ramalho","205","1973","05","15",NA,"Brasil","Bahia",NA,"Morro do Chapéu",NA,NA,NA,"Árvore +/- 5 m de altura; flores lilases; perfume leve e agradável","PEUFR009319",NA,NA,NA,"1974","01",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-19 14:04:50-03","UFRPE","PEUFR","9342","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"F.B. Ramalho","89","1972","04","22",NA,"Brasil","Bahia","Canarana","Fazenda Salobro","-41.7689018249512","-11.684700012207",NA,"Árvore +/- 6 m de altura; flores lilases; perfume agradável; cas de resina roxa","PEUFR009342",NA,NA,NA,NA,NA,NA,NA,NA,"31957","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-19 14:04:50-03","UFRPE","PEUFR","30340","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","J. Semir","A. Vicente","112","1998","03","11",NA,"Brasil","Paraíba","Itabaiana","Serra de Itabaiana","-35.3325004577637","-7.32860994338989",NA,"Arbusto cerca de 5 m de altura; flores brancas em inflorescência capitulares","PEUFR030340",NA,NA,NA,"1998","07",NA,NA,NA,"14247","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-04-22 16:17:42-03","UFPB","JPB","54417","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Gomes, LA","Gomes, LA; Freire, GS; Rocha, LP; Santos, E","1080","2013","05","22","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata de Castro, Borda de mata. Solo Areno-argiloso.","-37.432194","-11.365472",NA,"; HABITAT: Mata Atlântica","JPB0054417",NA,NA,NA,"2013","06","-37.432194","-11.365472","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-01-17 11:24:45-02","PUCRS","MPUC","13282","S","Plantae",NA,"Asterales","Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","K. Kriegel",NA,NA,"2003","10","13","South America","Brasil","RS","Caxias do Sul",".","-51.1791667","-29.1683333",NA,"Vegetação secundária (F: 103)",NA,NA,NA,NA,NA,NA,"-51.1791667000","-29.1683333000",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"151","2019-02-21 19:28:59-03","UNEMAT","HERBAM","0520","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Milliken, W","P.F.C.; Pedroga, J.A. & Della Colleta, R.F.L.","373","2006","07","24",NA,"Brasil","Mato Grosso","Alta Floresta","Parque Estadual Cristalino, Capoeira próxima a outra mais alta, onde há maior diversidade e adensamento de dicotiledoneas. Presença de palmeiras e braquiárias, abgico, pacová.","-55.903056","-9.538611",NA,NA,"HERBAM000520",NA,NA,NA,"2006",NA,"-55.903056","-9.538611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-04-27 16:08:48-03","UFES","VIES","26858","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, M.L.; Gomes, F.S.","Gomes, F.S.; Guedes, M.L.","1041","2012","03","01",NA,"Brasil","Bahia","Jandaíra","Caminho para Marcanaí.","-37.7844009399414","-11.5642004013062",NA,NA,"VIES026858","VIES026858","36","36","2012","03",NA,NA,NA,"49056","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-04-27 16:08:48-03","UFES","VIES","37250","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Monge, M.","Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","106","2013","08","15",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037250","VIES037250",NA,NA,"2016","09",NA,NA,"28","41644","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-04-27 16:08:48-03","UFES","VIES","16082","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Teles, A.M.","Gomes, J.M.L.","1987","1993","04","12",NA,"Brasil","Espírito Santo","Domingos Martins","Biriricas.","-40.6591987609863","-20.3633003234863",NA,NA,"VIES016082","VIES016082",NA,NA,"2015","08",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-06-29 09:29:24-03","UFRRJ","RBR","1212","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","H. Monteiro","1844","1938","04","27",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"RBR00001212","RBR00001212",NA,NA,"2007","09",NA,NA,"05","36524","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:29:24-03","UFRRJ","RBR","17159","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","H. Monteiro","3467","1952","01","23",NA,"Brasil","Rio de Janeiro","Cabo Frio","Á margem da estrada de Armação de Buzios","-42.0186004638672","-22.8794002532959",NA,NA,"RBR00017159","RBR00017159",NA,NA,"2017","11",NA,NA,"13","40069","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-06-29 09:29:24-03","UFRRJ","RBR","17134","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","H. Monteiro","2649","1949","08","14",NA,"Brasil","Rio de Janeiro","Seropédica","Colina da caixa d#?#agua, Universidade Rural","-43.7075004577637","-22.7439002990723",NA,NA,"RBR00017134","RBR00017134",NA,NA,"2017","11",NA,NA,"09","13730","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-06-29 09:29:24-03","UFRRJ","RBR","33311","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","H.F. Baylão-Junior","212","2005","12","14",NA,"Brasil","Rio de Janeiro","Piraí","Distrito de Cacaria, Sítio Monumento, final da trilha para apiário 1, perto da cerca.","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00033311","RBR00033311",NA,NA,"2005","12",NA,NA,"14","20293","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-06-29 09:29:24-03","UFRRJ","RBR","17151","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","H. Monteiro","3173","1951","12","02",NA,"Brasil","Rio de Janeiro","Seropédica","Em uma capueira rala, á margem da estrada de ferro da Universidade Rural á Itaguai","-43.7075004577637","-22.7439002990723",NA,NA,"RBR00017151","RBR00017151",NA,NA,"2017","11",NA,NA,"09","13730","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-06-29 09:29:24-03","UFRRJ","RBR","17133","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","T.A. Amorim","Franklin",NA,"1948","06","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Mata Caixa Dágua, C.N.E.P.A.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00017133","RBR00017133",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:32:47-03","UFC","EAC","58981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, M.L.","Guedes, M.L.; Costa, M.A.; Costa, T.F.","23414","2015","05","01","Southern America","Brasil","Bahia","Cardeal da Silva","litoral norte.","-37.933333","-11.933333",NA,"Arbusto escandente; folhas membranáceas, discolores; inflorescência em capítulo com flores passadas; fruto cipsela com papus cerdosos.; Área antropizada.","EAC0058981",NA,NA,NA,"2015","05","-37.933333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-21 19:32:47-03","UFC","EAC","46661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Teles, A.M.","Ramalho, F.B.","89","1972","04","22","Southern America","Brasil","Bahia","Canarana","Fazenda Salobro, Terreno alagado.","-41.7689018249512","-11.684700012207",NA,"Árvore, 6m alt. e 6cm dm.; resina roxa; flor lilás, perfumada.","EAC0046661","EAC0046661",NA,NA,"2011","08",NA,NA,NA,"31957","auto",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:32:47-03","UFC","EAC","46406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bringel, J.B.","Silveira, E.R.","s.n.","2009","12","18","Southern America","Brasil","Bahia","Piatã","margem da estrada de Piatã a Bonival.","-41.7728004455566","-13.1519002914429",NA,"Árvore; inflorescência arroxeada.","EAC0046406","EAC0046406",NA,NA,"2011","08",NA,NA,"09","41184","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:14:01-03","MBM","MBM","193674","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","MacLeish, N.E.E.","Lima, H.C. de; et al.; et al.","324","1978","04","04","Southern America","Brazil","Rio de Janeiro","Campo Grande","Serra do Mendanha",NA,NA,NA,NA,"MBM193674","MBM193674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:14:01-03","MBM","MBM","262756","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Hind, D.J.N.","Harley, R.M.; et al.; et al.","50551","1991","12","28","Southern America","Brazil","Bahia","Abaíra","3-7km de Catolés","-41.6636009216309","-13.2496995925903",NA,NA,"MBM262756","MBM262756",NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:14:01-03","MBM","MBM","262760","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Hind, D.J.N.","Ganev, W.","1602","1992","12","02","Southern America","Brazil","Bahia","Abaíra","Estrada Engenho de Baixo - Marques","-41.6636009216309","-13.2496995925903",NA,NA,"MBM262760","MBM262760",NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:14:01-03","MBM","MBM","151352","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Hind, D.J.N.","Harley, R.M.","26493","1988","11","17","Southern America","Brazil","Bahia","Barra da Estiva","13km ao leste da cidade","-41.3269004821777","-13.6260995864868",NA,NA,"MBM151352","MBM151352",NA,NA,NA,NA,NA,NA,NA,"61861","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:14:01-03","MBM","MBM","283436","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Carneiro; J.; Hatschbach, M.; Carneiro; J.","75631","2003","06","23","Southern America","Brazil","Bahia","Conde","Fazenda Morro da Graça","-37.6105995178223","-11.8135995864868",NA,NA,"MBM283436","MBM283436",NA,NA,NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:14:01-03","MBM","MBM","80052","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Barroso, G.M.","Mattos, L.A.; et al.; et al.","3541","1980","02","27","Southern America","Brazil","Bahia","Maraú","Rod. BR-030","-39.0147018432617","-14.103099822998",NA,NA,"MBM080052","MBM080052",NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:14:01-03","MBM","MBM","105000","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Sprengel","Robinson, H.","Hatschbach, G.; et al.; et al.","50024","1985","11","20","Southern America","Brazil","Minas Gerais","Águas Vermelhas","Reitz & Klein 116","-41.4599990844727","-15.747200012207",NA,NA,"MBM105000","MBM105000",NA,NA,NA,NA,NA,NA,NA,"36450","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:17:36-03","MBM","MBM","81039","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardn.) Sch. Bip.","Robinson, H.","Heringer, E.P.; et al.; et al.","17123","1978","07","16","Southern America","Brazil","Bahia","São Felipe","São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,"MBM081039","MBM081039",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:17:36-03","MBM","MBM","80061","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardn.) Sch. Bip.","Robinson, H.","Lewis, G.P.; et al.; et al.","1086","1981","12","22","Southern America","Brazil","Bahia","Lençóis","Ca. 5km da estrada de Lençóis pela Rod. BR-242","-41.3899993896484","-12.563099861145",NA,NA,"MBM080061","MBM080061",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:17:36-03","MBM","MBM","84178","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardn.) Sch. Bip.",NA,"Duarte, A.P.","6015","1961","08","28","Southern America","Brazil","Bahia","Porto Seguro","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"MBM084178","MBM084178",NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:17:36-03","MBM","MBM","92195","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardn.) Sch. Bip.","Robinson, H.","Hatschbach, G.","48178","1984","09","13","Southern America","Brazil","Minas Gerais","Pedra Azul","Ligação da Rod. BR-116 a Divisópolis","-41.2971992492676","-16.0053005218506",NA,NA,"MBM092195","MBM092195",NA,NA,NA,NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:17:36-03","MBM","MBM","126471","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardn.) Sch. Bip.",NA,"Silva, L.A.M.; et al.; et al.","2432","1988","06","15","Southern America","Brazil","Bahia","Canavieiras","Rodovia Canavieiras - Santa Luzia","-38.9472007751465","-15.6750001907349",NA,NA,"MBM126471","MBM126471",NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA
