"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","sex"
"100","2019-11-01 14:54:19-03","UnB","UB","123021","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","6037","Southern America","Brasil","Parque do Estado",NA,"Floratas alvas.; Escandente.",NA,NA,"Oliveira, CT","1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2013","11",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 14:54:19-03","UnB","UB","123022","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hatschbach, G","14473","Southern America","Brasil","Rio Ipiranga",NA,"Flor alvacenta.; Volúvel.; Mata",NA,NA,"Oliveira, CT","1966","05","26","Paraná ","-48.834400177002","-25.476900100708","Morretes",NA,NA,"2013","11",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"102","2019-05-06 11:53:46-03","UFU","HUFU","26036","S","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Hoehne, V.","6037",NA,"Brasil","Parque do Estado, Junto ao prédio novo.",NA,"Planta escandente de flores alvas.; Capoeirão.","HUFU00048373","HUFU00048373","Hoehne, W.","1965","08","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"103","2019-05-06 11:53:49-03","UFU","HUFU","32769","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Ordones.; et al.","266",NA,"Brasil","Serra do Caraça, Campo de fora.",NA,"Trepadeira.; Campo rupestre.","HUFU00071812","HUFU00071812","Castro, M.","2000","08","19","Minas Gerais","-43.4075012207031","-20.0746994018555","Catas Altas",NA,NA,"2016","03","03","11966","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-05-06 11:53:49-03","UFU","HUFU","25713","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Krieger, P.L.","8972",NA,"Brasil","Perto da cachoeira.",NA,"Cipó robusto com flores brancas.","HUFU00048447","HUFU00048447","Barroso, G.M.","1970","07","25","Minas Gerais","-44.0950012207031","-22.1494007110596","Santa Rita de Jacutinga",NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-08-20 14:55:13-03","UFSC","FLOR","36093","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip.",NA,"Hoehne, W.","6037",NA,"Brasil","Parque Estadual de São Paulo.",NA,"planta escandente","FLOR0036093",NA,NA,"1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-04 15:42:36-03","IF","SPSF","34489","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes","217","América do Sul","Brasil","Parque Estadual Carlos Botelho",NA,"COLETA: XLS: SPSFNovo; Liana, flores creme.; GEOGRAFIA: mata atlântica, próximo da trilha da Canela&nf;;",NA,NA,"J.A.Pastore","2004","10","15","SP","-47.993333","-24.056111","São Miguel Arcanjo",NA,NA,"2011","02","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"107","2021-03-04 15:42:36-03","IF","SPSF","52738","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"R.Simão-Bianchini & E.P.Fortes & R.J.Almeida-Scabbia","1970","América do Sul","Brasil","Rodoanel Mário Covas",NA,"COLETA: Trepadeira. Inflorescência com flores na cor verde claro.; GEOGRAFIA: Trecho norte. Lote 4.;",NA,NA,"R.Simão-Bianchini","2013","09","17","SP","-46.548611","-23.413889","Guarulhos",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"108","2021-03-04 15:42:36-03","IF","SPSF","30245","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"P.Martuscelli","145","América do Sul","Brasil","sitio Irapua",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1985","08","08","SP","-47.4599990844727","-24.2800006866455","Miracatu",NA,NA,NA,NA,NA,"43974","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"109","2021-03-04 15:42:36-03","IF","SPSF","28116","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","rufescens","Mikania rufescens",NA,NA,"M.D.Moraes","54","América do Sul","Brasil","P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"1995","06","27","SP","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","pachylepis","Mikania pachylepis","Sch.Bip. ex Baker",NA,"Sello, HL","300","Southern America","Brazil","Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Riedel, L","1023","Southern America","Brazil","loco Brasiliae meridionalis non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Burchell, WJ","4669","Southern America","Brazil","IBB/ São Paulo, SP, Praça da Alegria, by Aroucheis, west towards Agua Branca about 2 m from Tanque de Zunica",NA,NA,NA,NA,NA,"1827","03","24","São Paulo","-46.633333","-23.55","São Paulo","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Sello, HL","230","Southern America","Brazil","Habitat ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Burchell, WJ","4705-9","Southern America","Brazil","prov. S. Paulo inter urbes S. Paulo et Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:36:43-03","UFRGS","ICN","132044","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Puttemans, A","s.n.","América do Sul","Brasil","beira da estrada para Chapada",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário SP.",NA,NA,"Ritter, MR","1902","07","26","SP",NA,NA,NA,NA,NA,"1989","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:36:43-03","UFRGS","ICN","147989","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Lombardi, JA; et al.","5423","América do Sul","Brasil","Fazenda Duas Barras 16°24'26 1 S 40°03'05 5 W",NA,"Liana; folhas carnosas; botões cre-esverdeados.; Vegetação ao lado do córrego, circundada por pasto.",NA,NA,"Ritter, MR","2003","08","23","MG","-40.051389","-16.407222","Santa Maria do Salto","-40.051389","-16.407222",NA,NA,NA,NA,NA,NA,NA,"766","766",NA,NA,NA
"117","2021-02-08 12:36:43-03","UFRGS","ICN","113706","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Ritter, MR","923","América do Sul","Brasil","estrada Rio de Janeiro-Nova Friburgo",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Ritter, MR","1996","07","24","RJ","-42.5311012268066","-22.2819004058838","Nova Friburgo",NA,NA,"2002","05","17","33190","auto",NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:36:43-03","UFRGS","ICN","048110","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Waechter, JL","1684","América do Sul","Brasil","Terra de Areia",NA,"Trepadeira com cerca de 22m de altura, inflorescência verdes, papus branco.; Interior de mata pluvial.",NA,NA,"Ritter, MR","1980","08","30","RS","-50.2696990966797","-29.8866996765137","Osório",NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:36:43-03","UFRGS","ICN","086975","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hagelund, K","15214","América do Sul","Brasil","Colônia São Pedro",NA,NA,NA,NA,"Ritter, MR","1985","07","29","RS","-49.7268981933594","-29.3353004455566","Torres",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:36:43-03","UFRGS","ICN","132033","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Garcia, RJF; et al.","s.n.","América do Sul","Brasil","Parque Chico Mendes",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira. Papus branco.; sobre arbusto da borda do córrego.",NA,NA,"Ritter, MR","1989","04","28","SP","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2003","09","29","53584","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:36:43-03","UFRGS","ICN","132034","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Sampaio, LCQMP; et al.","15","América do Sul","Brasil","Parque Estadual da Serra do Mar Núcleo Curucutu",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira; flores de cor creme.; Campo. Trilha do campo.",NA,NA,"Ritter, MR","1998","04","16","SP","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2003","09","29","53584","auto",NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:36:43-03","UFRGS","ICN","132042","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hatschbach, G","2242","América do Sul","Brasil","estrada de Graciosa Alto da Serra",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário SP.; Volúvel; flor creme da mata higrófila.",NA,NA,"Moraes, MD","1951","04","22","PR","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:36:43-03","UFRGS","ICN","133800","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","s.n.","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; SPF-14150",NA,NA,"Ritter, MR","1946","03","29","SP","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:36:43-03","UFRGS","ICN","132043","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Usteri, A","s.n.","América do Sul","Brasil","Morro de Iguape",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário SP.",NA,NA,"Ritter, MR","1907","07","25","SP","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1989","10","13","53584","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","95986","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Piovesani, W. S.","27",NA,"Brasil","Estrada que separa Osório e Caraá",NA,"Trepadeira volúvel com frutos; em borda de mata.","HAS0095986",NA,"Piovesani, W. S.","2018","10",NA,"Rio Grande do Sul","-50.276528","-29.833","Caraá","-50,276528","-29,833000","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:01:03-03","IBt","SP","16433","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Puttemanns, A","CGGs.n.",NA,"Brasil","Beira da estrada para Chapada",NA,NA,"SP029930","SP029930","Ritter, MR","1902","07","26","São Paulo",NA,NA,NA,NA,NA,"1989","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:01:03-03","IBt","SP","490223","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Simão Bianchini, R; Fortes, EP","1970",NA,"Brasil","área próxima a Estrada do Cabuçu, Lote 4.",NA,NA,NA,NA,"Simão Bianchini, R","2013","09","17","São Paulo","-46.548611","-23.413778","Guarulhos","-46.548611","-23.413778","2014","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:01:03-03","IBt","SP","58010","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hatschbach, G","2242",NA,"Brasil","Estrada de Graciosa, Alto da Serra",NA,NA,NA,NA,"Moraes, MD","1951","04","22","Paraná","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"1997","07",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:01:03-03","IBt","SP","39003","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hatschbach, G","1395",NA,"Brasil","Rio do Corvo. Picada Mãe Catira",NA,NA,NA,NA,"Ritter, MR","1949","05","01","Paraná","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"2003","01","20","12577","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:01:03-03","IBt","SP","338269","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Simão Bianchini, R; Oliveira, RJ; Ribeiro, W","1347",NA,"Brasil","Morro grande. Reserva da SABESP",NA,NA,NA,NA,NA,"1999","10","07","São Paulo","-46.9099998474121","-23.6000003814697","Cotia",NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:01:03-03","IBt","SP","16444","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Usteri, A","s.n.",NA,"Brasil","Morro de Iguape",NA,NA,NA,NA,"Ritter, MR","1907","07","25","São Paulo","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1989","10","23","55628","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:01:03-03","IBt","SP","298182","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Proença, SL; Costa, CB; Hoch, AM; Corrêa, MA; Silva, E; Galante, O; Prado, J","138",NA,"Brasil","Fazenda Intervales, estrada para Bocaina",NA,NA,NA,NA,"Hind, DJN","1996","05","23","São Paulo","-48.5900001525879","-24.5799999237061","Iporanga",NA,NA,"1997","10",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:01:03-03","IBt","SP","205875","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Martuscelli, P","145",NA,"Brasil","Sítio Irapuã, BR 116, Km 343,5",NA,NA,NA,NA,"Simão Bianchini, R","1985","07","08","São Paulo","-47.4599990844727","-24.2800006866455","Miracatu",NA,NA,"1993","10",NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:01:03-03","IBt","SP","294062","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Nicolau, SA; Prando, RC","459",NA,"Brasil","Fazenda São Sebastião do Ribeirão Grande, Talhão 9, ao norte",NA,NA,NA,NA,"Simão Bianchini, R","1992","07","18","São Paulo","-45.4599990844727","-22.9200000762939","Pindamonhangaba",NA,NA,"1994","12","17","24176","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:01:03-03","IBt","SP","278703","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Shirasuna, RT; Kiyama, CY; Rossi, L; Simão Bianchini, R","41",NA,"Brasil","Estrada de manutenção da Petrobrás, próximo ao Rio Guaratuba",NA,NA,NA,NA,"Ritter, MR","1994","09","06","São Paulo","-45.8400001525879","-23.5300006866455","Salesópolis",NA,NA,"2014","08","22","18032","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:01:03-03","IBt","SP","429545","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Shirasuna, RT","1350",NA,"Brasil","Lote 3, Mata do Chinês Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"Simão Bianchini, R","2008","05","26","São Paulo","-46.560001373291","-23.6900005340576","São Bernardo do Campo",NA,NA,"2010","03","11","31119","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:01:03-03","IBt","SP","81631","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","s.n.",NA,"Brasil","Campo Congonhas",NA,NA,NA,NA,"Simão Bianchini, R","1946","03","29","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","10","07","53584","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:01:03-03","IBt","SP","69844","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","s.n.",NA,"Brasil","Parelheiros",NA,NA,NA,NA,"Simão Bianchini, R","1941","04",NA,"São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","10","07","53584","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:01:03-03","IBt","SP","98584","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Coleman, JR","291",NA,"Brasil","Parque do Estado",NA,NA,NA,NA,"Simão Bianchini, R","1965","07","05","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2010",NA,NA,"53584","auto",NA,NA,"800","800",NA,NA,NA
"140","2019-11-21 10:01:03-03","IBt","SP","120805","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Silva, JS","230",NA,"Brasil","Parque do Estado, Jardim Botânico",NA,NA,NA,NA,"Hind, DJN","1973","08","23","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:01:03-03","IBt","SP","119447","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Hoehne, W","6037",NA,"Brasil","Parque do Estado, Junto ao prédio novo",NA,NA,NA,NA,"Simão Bianchini, R","1965","07","26","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2000","12","21","53584","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:01:03-03","IBt","SP","151118","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Melo, MMRF","21",NA,"Brasil","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Simão Bianchini, R","1977","09","05","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2010",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:01:03-03","IBt","SP","151123","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Melo, MMRF","7",NA,"Brasil","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Simão Bianchini, R","1977","07","21","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2000","12","21","53584","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:01:03-03","IBt","SP","151208","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Makino, H","63",NA,"Brasil","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Simão Bianchini, R","1977","07","11","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2000","12","21","53584","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:01:03-03","IBt","SP","151213","S","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Sch.Bip. ex Baker",NA,"Makino, H","82",NA,"Brasil","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Simão Bianchini, R","1977","08","29","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"2001","01","19","53584","auto",NA,NA,NA,NA,NA,NA,NA
"146","2010-08-16 16:37:41-03","GH","HU-HERB","GH 00010441","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","riedeliana","Mikania riedeliana","Casaretto ex B. L. Robinson","Type","G. Casaretto","891","South America","Brazil","Serra dos Orgaos","Sheet",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"891",NA,"undetermined"
"147","2010-08-16 16:37:41-03","GH","HU-HERB","GH 00010447","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","rufescens","Mikania rufescens","Schultz Bipontinus ex Baker","Isotype","L. Riedel",NA,"South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
