"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"259","2021-03-21 19:33:47-03","UFC","EAC","1627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Fernandes, A.","EAC1627","1956","07","14","Southern America","Brasil","Ceará","Sobral","Prox. a um açude, S. Antonio Aracati, Terreno seco, alto e pedrogoso.","-40.3497009277344","-3.68611001968384",NA,"Erva.","EAC0001627","EAC0001627","Buril, M.T.",NA,NA,NA,NA,"84289","auto","2016","08","12",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-21 19:33:47-03","UFC","EAC","53913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Cavalcanti, G.","45428",NA,NA,NA,"Southern America","Brasil","Pernambuco","Parnamirim","Lagoa Comprida","-39.5783004760742","-8.09055995941162",NA,"Caatinga","EAC0053913","EAC0053913","Santos, F.D.S.",NA,NA,NA,NA,"69919","auto","2016","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-21 19:33:47-03","UFC","EAC","28047","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Miranda, A.M.; Pires, M.F.","2170","1995","03","10","Southern America","Brasil","Pernambuco","Triunfo","Lagoa do Mariano","-38.1016998291016","-7.83805990219116",NA,"Subarbusto ramoso, flor roxa com pétala de base alva, estame e estigma alvo, fruto imaturo verde.; Rúpicola","EAC0028047","EAC0028047","Andrade-Ferreira, R.C.",NA,NA,NA,NA,"14606","auto","1997","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:21:22-03","MBM","MBM","216977","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Bautista, H.P.; et al.; et al.","297","1997","04","06","Southern America","Brazil","Bahia","Mucugê","Unidade de Manejo Sustentável","-41.3708000183105","-13.0052995681763",NA,"Erva cespitosa, delicada. Flores azuis. Ocasional. Campos gerais. Areias quartzosas","MBM216977","MBM216977","Vieira-da-Silva, C.","890","890",NA,NA,"52493","auto","2010","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:21:22-03","MBM","MBM","167306","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","60810","1994","06","08","Southern America","Brazil","Mato Grosso do Sul","Ladário","Fazenda Urubá","-57.6016998291016","-19.0046997070312",NA,NA,"MBM167306","MBM167306","Simão-Bianchini, R.",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:21:22-03","MBM","MBM","20500","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.","28064","1971","11","16","Southern America","Brazil","Minas Gerais","Couto Magalhães","Rio Jequitinhonha",NA,NA,NA,NA,"MBM020500","MBM020500","Simão-Bianchini, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:21:22-03","MBM","MBM","224039","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Granville, J.J.; et al.; et al.","9538","1987","08","23","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"MBM224039","MBM224039","Bos, E. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:21:22-03","MBM","MBM","25293","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.","31919","1973","05","15","Southern America","Brazil","Mato Grosso","Rio Verde","Rodovia Campo Grande - Cuiabá",NA,NA,NA,"Flor anil, campo, solo arenoso","MBM025293","MBM025293","Vieira-da-Silva, C.",NA,NA,NA,NA,NA,NA,"2010","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:21:22-03","MBM","MBM","255770","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Barreto, M.","10652","1940","03","05","Southern America","Brazil","Minas Gerais","Betim - Brumadinho","Serra do Rola Moça",NA,NA,NA,NA,"MBM255770","MBM255770","Gehrt, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:21:22-03","MBM","MBM","33288","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36263","1975","02","18","Southern America","Brazil","Goiás","São João da Aliança","Ca. de 10km N da cidade",NA,NA,NA,NA,"MBM033288","MBM033288","Miranda, A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:21:22-03","MBM","MBM","412538","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Engels, M.E.; Thomé, R.S.; Silva, L.S.; Thomé, R.S.; Silva, L.S.","5591","2017","06","02","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder","-55.418333","-11.000278",NA,"Liana. Caule e folhas verdes. Flores com cálice verde, corola azul.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM412538","MBM412538","Engels, M.E.","288","288",NA,NA,NA,NA,"2017","06","27","-55.418333","-11.000278",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:21:22-03","MBM","MBM","149946","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56615","1992","04","05","Southern America","Brazil","Bahia","Bom Jesus da Lapa","Juá","-43.418098449707","-13.2550001144409",NA,NA,"MBM149946","MBM149946","Junqueira, M.E.R.",NA,NA,NA,NA,"66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:21:22-03","MBM","MBM","204946","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","66060","1997","01","21","Southern America","Brazil","Bahia","Correntina","Rio Corrente","-44.6366996765137","-13.3432998657227",NA,NA,"MBM204946","MBM204946","et al.; Junqueira, M.E.R.",NA,NA,NA,NA,"182507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:28:09-03","PUC-RIO","FCAB","5869","PreservedSpecimen","Plantae",NA,"Angiospermae","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R.C. Andrade Ferreira; A.M. Miranda; S. Pitrez","18","1997","06","07",NA,"Brasil","Pernambuco","Triunfo","Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Erva, ereta, ramosa, flores brancas, frutos imaturos verdes, na maturação marrom claro. Sobre rocha.","005869",NA,"R.C.Andrade Ferreira",NA,NA,NA,NA,"14606","auto","1997","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"273","2015-09-26 13:33:02-03","MNHN","RECOLNAT_MNHN_P","P00746283","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","Evolvulus filipes mart. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht n. 14 (1934). <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746283' target='other'> <mi>dwc_moreinfo</mi></a>","P00746283","P00746283_01","Ooststroom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1481 2",NA,NA,NA
"274","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545505","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","S.N.",NA,"1830","1","1",NA,"Brasil",NA,NA,"Santarem. Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545505' target='other'> <mi>dwc_moreinfo</mi></a>","P03545505","P03545505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609",NA,NA,NA
"275","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545506","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Spruce, R.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Santarém. Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545506' target='other'> <mi>dwc_moreinfo</mi></a>","P03545506","P03545506_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609",NA,NA,NA
"276","2015-09-04 12:38:27-03","MNHN","RECOLNAT_MNHN_P","P04071247","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Fiebrig, K.",NA,"1908","2","24",NA,"Paraguai",NA,NA,"Caballero. Zwischen Rio Apa und Rio Aquidaban. Paraguai",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04071247' target='other'> <mi>dwc_moreinfo</mi></a>","P04071247","P04071247_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4833",NA,NA,NA
"277","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545493","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545493' target='other'> <mi>dwc_moreinfo</mi></a>","P03545493","P03545493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6751",NA,NA,NA
"278","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545495","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Jobert",NA,"1877","1","1",NA,"Brasil",NA,NA,"Oeiras. Brasil, América do Sul",NA,NA,"hb","Voyage de M. le Dr. Jobert au nord du Brésil 1877-78. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545495' target='other'> <mi>dwc_moreinfo</mi></a>","P03545495","P03545495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1025",NA,NA,NA
"279","2015-09-26 13:24:54-03","MNHN","RECOLNAT_MNHN_P","P00746285","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","Evolvulus filipes mart. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht n. 14 (1934). <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746285' target='other'> <mi>dwc_moreinfo</mi></a>","P00746285","P00746285_01","Ooststroom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1541 bis",NA,NA,NA
"280","2017-07-21 13:49:27-03","MNHN","RECOLNAT_MNHN_P","P00746286","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746286' target='other'> <mi>dwc_moreinfo</mi></a>","P00746286","P00746286_01","n.ident.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1481 2",NA,NA,NA
"281","2015-09-04 12:44:55-03","MNHN","RECOLNAT_MNHN_P","P03545403","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Balansa|Benjamin",NA,"1874","5","8",NA,"Paraguay","Itapúa",NA,"La Trinidad","-55.70784","-27.12836","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545403' target='other'> <mi>dwc_moreinfo</mi></a>","P03545403","P03545403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545491","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil, environs de Rio-Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545491' target='other'> <mi>dwc_moreinfo</mi></a>","P03545491","P03545491_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"465",NA,NA,NA
"283","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545496","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Regnell, A.F.",NA,"1849","2","1",NA,"Brasil","São Paulo",NA,"Brésil. Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545496' target='other'> <mi>dwc_moreinfo</mi></a>","P03545496","P03545496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 191",NA,NA,NA
"284","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545497","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545497' target='other'> <mi>dwc_moreinfo</mi></a>","P03545497","P03545497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1486",NA,NA,NA
"285","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545498","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545498' target='other'> <mi>dwc_moreinfo</mi></a>","P03545498","P03545498_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6824 2",NA,NA,NA
"286","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545500","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545500' target='other'> <mi>dwc_moreinfo</mi></a>","P03545500","P03545500_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8668",NA,NA,NA
"287","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545501","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545501' target='other'> <mi>dwc_moreinfo</mi></a>","P03545501","P03545501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8662 2",NA,NA,NA
"288","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545502","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de KEW. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545502' target='other'> <mi>dwc_moreinfo</mi></a>","P03545502","P03545502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2544",NA,NA,NA
"289","2015-09-04 12:45:21-03","MNHN","RECOLNAT_MNHN_P","P03545503","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction Jardin Royal de Kew. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545503' target='other'> <mi>dwc_moreinfo</mi></a>","P03545503","P03545503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9284",NA,NA,NA
"290","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545504","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ule, E.",NA,"1893","2","1",NA,"Brasil","Goiás",NA,"Nos pantanos perto do rio Paranahyba. Goiás, Centro-oeste, Brasil, América do Sul",NA,NA,"hb",". . Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545504' target='other'> <mi>dwc_moreinfo</mi></a>","P03545504","P03545504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"424",NA,NA,NA
"291","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545508","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.",NA,"1974","2","24",NA,"Brasil","Bahia",NA,"4 km North of Senhor do Bonfim. Bahia, Nordeste, Brasil, América do Sul","-40.18333","-10.45","hb",". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545508' target='other'> <mi>dwc_moreinfo</mi></a>","P03545508","P03545508_01",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16295",NA,NA,NA
"292","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545511","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Glaziou, A.",NA,"1873","11","19",NA,"Brasil","Rio de Janeiro",NA,"Brésil, Rio Jan., Praia Grande. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545511' target='other'> <mi>dwc_moreinfo</mi></a>","P03545511","P03545511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6813",NA,NA,NA
"293","2015-09-04 12:45:44-03","MNHN","RECOLNAT_MNHN_P","P03545513","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Glaziou, A.",NA,"1872","10","7",NA,"Brasil","Rio de Janeiro",NA,"Brésil: Forteresse du pic de Santa Cruz. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545513' target='other'> <mi>dwc_moreinfo</mi></a>","P03545513","P03545513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5948",NA,NA,NA
"294","2015-09-04 12:48:37-03","MNHN","RECOLNAT_MNHN_P","P03545514","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545514' target='other'> <mi>dwc_moreinfo</mi></a>","P03545514","P03545514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9973",NA,NA,NA
"295","2015-09-04 12:45:44-03","MNHN","RECOLNAT_MNHN_P","P03545515","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil, Minas. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545515' target='other'> <mi>dwc_moreinfo</mi></a>","P03545515","P03545515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11273",NA,NA,NA
"296","2015-09-04 12:45:44-03","MNHN","RECOLNAT_MNHN_P","P03545516","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545516' target='other'> <mi>dwc_moreinfo</mi></a>","P03545516","P03545516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13013",NA,NA,NA
"297","2015-09-04 12:56:14-03","MNHN","RECOLNAT_MNHN_P","P03547364","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Delascio Ch., F.|Liesner, R.",NA,"1978","7","1",NA,"Venezuela",NA,NA,"Estado Bolivar, Distrito Piar, Paviche, Nor-Oeste de El Manteco, márgenes de El Lago de Guri. Venezuela",NA,NA,"hb","Plants of Venezuela. . Distributed by the Missouri Botanical Garden and the Instituto Botánico (Ministerio del Ambiente y de los Recursos Naturales Renovables). Field work supported by NSF (United States) and CONICIT (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03547364' target='other'> <mi>dwc_moreinfo</mi></a>","P03547364","P03547364_01","Simão-Bianchini","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7167",NA,NA,NA
"298","2015-10-27 01:42:20-02","MNHN","RECOLNAT_MNHN_P","P03879961","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Blanchet",NA,"1839","1","1",NA,"Brasil","Bahia",NA,"Rio S. Francisco. Bahia, Nordeste, Brasil, América do Sul",NA,NA,"hb",". . No 2676 et No 2687 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03879961' target='other'> <mi>dwc_moreinfo</mi></a>","P03879961","P03879961_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2676",NA,NA,NA
