"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","phylum","order","year","month","day","class","scientificNameAuthorship","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordedBy","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","previousCatalogNumber"
"120","2020-09-02 16:34:36-03","Cenargen","CEN","32089","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","B. M. T. Walter","1997","08",NA,"2",NA,NA,NA,"1997","08","08",NA,"Gardner","Brasil","GO","NIQUELANDIA","Reservatório do AHE Serra da Mesa em formação. Região do Rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","74171","auto",NA,"Bruno Machado Teles Walter","3844",NA,"440","440","Exsicatas","CEN00032089","CEN00032089",NA,NA,NA,NA,NA
"121","2020-09-02 16:34:36-03","Cenargen","CEN","14874","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,"1","Erva rupícola, pseudobulbos unifoliolados. Flor lilás, labelo lilás mais intenso.",NA,NA,"1991","03","27",NA,"Gardner","Brasil","GO","PIRENOPOLIS","Morro dos Cabeludos. Próximo de mata de galeria. Coletado em morro com afloramento de arenito.","-48.9592018127441","-15.852499961853","40887","auto",NA,"Luciano de Bem Bianchetti","1159",NA,NA,NA,"Unicata","CEN00014874","CEN00014874",NA,NA,NA,NA,NA
"122","2020-09-02 16:34:36-03","Cenargen","CEN","62073","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","2002","11",NA,"1","Área de influência da AHE Queimado. Mudas coletadas em 08/11/2002 e mantidas em cultivo no Cenargen. Material devidamente herborizado em 26/05/2006.",NA,NA,"2002","11","08",NA,"Gardner","Brasil","MG","UNAI","Estrada para o túnel de fuga.","-46.9061012268066","-16.3575000762939","97926","auto",NA,"Aécio Amaral-Santos","1620",NA,NA,NA,"Unicata","CEN00062073","CEN00062073",NA,NA,NA,NA,NA
"123","2020-09-02 16:34:36-03","Cenargen","CEN","62067","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","2002","06",NA,"2","Área de influência da AHE Queimado; influência direta. Mudas coletadas em 27/06/2002 e mantidas em cultivo no Cenargen. Material devidamente herborizado em 26/05/2006.",NA,NA,"2002","06","27",NA,"Gardner","Brasil","MG","UNAI","Estrada que dá acesso ao túnel de fuga, a jusante da obra.","-46.9061012268066","-16.3575000762939","97926","auto",NA,"Aécio Amaral-Santos","1344",NA,NA,NA,"Exsicatas","CEN00062067","CEN00062067",NA,NA,NA,NA,NA
"124","2020-09-02 16:34:36-03","Cenargen","CEN","47631","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","2003","05",NA,"3","Área de influência da AHE Queimado.",NA,NA,"2003","05","21",NA,"Gardner","Brasil","MG","UNAI","Fazenda entre a guarita para Palmital e a ponte antiga de madeira.","-46.9061012268066","-16.3575000762939","97926","auto",NA,"Aécio Amaral-Santos","2029",NA,NA,NA,"Exsicatas","CEN00047631","CEN00047631",NA,NA,NA,NA,NA
"125","2020-09-02 16:34:36-03","Cenargen","CEN","62068","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A. A. Santos","2002","09",NA,"1","Área de influência da AHE Queimado. Mudas coletadas em 12/09/2002 e mantidas em cultivo no Cenargen. Material devidamente herborizado em 26/05/2006.",NA,NA,"2002","09","12",NA,"Gardner","Brasil","MG","UNAI","Ilha a montante do túnel de desvio, cerca de 500 m da ponte de madeira. Margem esquerda do rio Preto.","-46.9061012268066","-16.3575000762939","97926","auto",NA,"Aécio Amaral-Santos","1500",NA,NA,NA,"Unicata","CEN00062068","CEN00062068",NA,NA,NA,NA,NA
"126","2019-06-05 10:33:55-03","UFG","HJ","2950","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,"2008","07","11",NA,"Gardner","Brasil","Goiás","São Simão","UHE Salto do Rio Verdinho.","-50.7725","-19.161667",NA,NA,NA,"Guilherme, F.A.G. et al.","1172",NA,NA,NA,NA,"HJ00002950",NA,"50º46'21''W","19º9'42''S",NA,NA,NA
"127","2019-09-06 08:11:23-03","UFG","HJ","5583","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","T.E.C. Meneguzzo","2019","08","26",NA,"serrano",NA,NA,"2005","04","25",NA,"Gardner","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras. sim","-51.995278","-18.439444",NA,NA,NA,"Souza, L.F.","2206",NA,"600","600",NA,"HJ00005583",NA,"51º59'43''W","18º26'22''S",NA,NA,NA
"128","2019-10-07 09:19:53-03","UEFS","HUEFS","152503","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Mata de Geleira.","Angiospermae","Asparagales","2003","05","21","Lilianae","Gardner","Brasil","Minas Gerais","Cabeceira Grande","Fazenda entre a guarita para palmital e a ponte antiga de madeira.","-47.0905990600586","-16.0296993255615","31320","auto",NA,"Santos, A.A.","2029",NA,NA,NA,NA,"HUEFS0152503",NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:19:53-03","UEFS","HUEFS","152508","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Mata de Geleira.","Angiospermae","Asparagales","1999","06","22","Lilianae","Gardner","Brasil","Goiás","Colinas do Sul","Cerrado à margem direita do rio Tocantinzinho.","-48.2625","-13.925556",NA,NA,NA,"Silva, G.P.","4165",NA,"470","470",NA,"HUEFS0152508",NA,"48W15'45''","13S55'32''",NA,NA,NA
"130","2019-11-13 16:04:56-03","UNISANTA","HUSC","11491","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Jader Caetano","2015",NA,NA,NA,"fotografada","Magnoliophyta",NA,"2015",NA,NA,NA,"Gardner","Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768","16076","auto",NA,"Andrade, V.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM001122689","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Cassio van den Berg; Universidade Estadual de Feira de Santana; b.1971; Van den Berg","2014","06","20",NA,"Habitat: On a tree overhanging a stream<a href=http://www.nhm.ac.uk/services/media-store/asset/ca8723339ed5217020208db0455b1793f48c641e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Asparagales","1840","07",NA,NA,"Gardner","Brasil","Minas Gerais",NA,NA,"-44.539","-16.682",NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","5200",NA,NA,NA,NA,NA,NA,"-44.539","-16.682",NA,"Syntype","NHMUK:ecatalogue:5464140"
"132","2021-02-12 15:02:22-03","UFSCar","SPSC","7341","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","A.W.C. Ferreira",NA,NA,NA,NA,"Floresta estacional",NA,NA,"2007","04","18",NA,"Gardner","Brasil","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334","14271","auto",NA,"A.W.C. Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:15:16-03","UnB","UB","2837","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana princeps","Menezes, LC",NA,NA,NA,NA,".","Monocotyledonae",NA,NA,NA,NA,NA,"L.C. Menezes","Brasil","Goiás","Piracanjuba","GO Piracanjuba","-49.0167007446289","-17.3027992248535","41044","auto","princeps","Menezes, LC","41","Southern America","700","700",NA,"UB0040140","UB0040140",NA,NA,NA,"holotype",NA
"134","2019-11-01 15:15:16-03","UnB","UB","2837","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana princeps","Menezes, LC",NA,NA,NA,NA,".","Monocotyledonae",NA,NA,NA,NA,NA,"L.C. Menezes","Brasil","Goiás","Piracanjuba","GO Piracanjuba","-49.0167007446289","-17.3027992248535","41044","auto","princeps","Menezes, LC","41","Southern America","700","700",NA,"UB0040140","UB0040140",NA,NA,NA,"holotype",NA
"135","2019-05-06 12:01:20-03","UFU","HUFU","3508","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Batista, J.A.N.","2000","02","24",NA,"Epífita.",NA,NA,"1990","11","05",NA,"Gardner","Brasil","Minas Gerais","Uberlândia","Fazenda Olhos d'água","-48.2771987915039","-18.9186000823975","58223","auto",NA,"Ribeiro","s.n.",NA,NA,NA,NA,"HUFU00029990","HUFU00029990",NA,NA,NA,NA,NA
"136","2021-03-05 18:39:19-03","UFMT","UFMT","789","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Petini-Benelli, A.","2006","08","10",NA,"Herbácea epífita. Flor rosa.",NA,NA,"1941","06","06",NA,"Gardner","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Occhioni, P.","s.n.",NA,NA,NA,NA,"UFMT00000789",NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in arboribus ad Serra de Itabira",NA,NA,NA,NA,NA,"Libon, J","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"138","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Goiás",NA,"in prov. Goyaz ad Caldas Velhas",NA,NA,NA,NA,NA,"Pohl, JBE","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"139","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2549","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"140","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in arboribus ad Serra de Itabira",NA,NA,NA,NA,NA,"Libon, J","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"141","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2918","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"142","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Goiás",NA,"in prov. Goyaz ad Caldas Velhas",NA,NA,NA,NA,NA,"Pohl, JBE","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"143","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes supra arbores secus flum. S. Francisco",NA,NA,NA,NA,NA,"Gardner, G","5200?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"144","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus aridis ad Serra de Caldas",NA,NA,NA,NA,NA,"Regnell, AF","1154","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"145","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus aridis ad Serra de Caldas",NA,NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"146","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Minas Gerais",NA,"ad Lagoa Santa in sylvis hinc illinc epiphytica",NA,NA,NA,NA,NA,"Warming, JEB","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"147","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2059","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"148","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus aridis ad Serra de Caldas",NA,NA,NA,NA,NA,"Regnell, AF","1154?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"149","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Floret Aprili - Augusto",NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Mato Grosso",NA,"in prov. Matto-Grosso",NA,NA,NA,NA,NA,"Weddell, HA","3384?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"150","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,"Floret Aprili - Augusto",NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Mato Grosso",NA,"in prov. Matto-Grosso",NA,NA,NA,NA,NA,"Weddell, HA","3384","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"151","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Minas Gerais",NA,"ad Lagoa Santa in sylvis hinc illinc epiphytica",NA,NA,NA,NA,NA,"Warming, JEB","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"152","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2918?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"153","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2059?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"154","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes supra arbores secus flum. S. Francisco",NA,NA,NA,NA,NA,"Gardner, G","5200","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"155","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus umbrosis humidisque ad Serra da Copadura, ad Salinas, ad Serra Dourada et inter Goyaz et Cuiabá",NA,NA,NA,NA,NA,"Weddell, HA","2549?","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"156","2017-09-11 17:11:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,"in rupibus aridis ad Serra de Caldas",NA,NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.","Southern America",NA,NA,NA,NA,"P03P5N0053",NA,NA,NA,NA,NA
"157","2021-03-03 22:00:02-03","FLAS","FLAS","181749","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mark Whitten","93224",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA
"158","2020-03-04 16:03:56-03","UNESP-IS","HISA","686","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Barros,F",NA,NA,NA,NA,"Transição de mata para o cerrado. Epífita, flores roxas, aromáticas.","Magnoliophyta","Asparagales","1988","04","21","Liliopsida","Gardn.","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Modesto,J.C","39",NA,NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA
"159","2019-11-21 10:12:59-03","IBt","SP","17579","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"1926","04","26",NA,"Gardner","Brasil","Minas Gerais","Turvo",NA,NA,NA,NA,NA,NA,"Hoehne, FC; Gehrt, A","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:12:59-03","IBt","SP","27092","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Berg, C van den","1996","07","11",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"s.col.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:12:59-03","IBt","SP","31777","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Guimarães, AT","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:12:59-03","IBt","SP","3308","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"1919","04",NA,NA,"Gardner","Brasil","Minas Gerais",NA,"Pedra Branca",NA,NA,NA,NA,NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:12:59-03","IBt","SP","346067","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Barros, F; Pinheiro, F","2001","09",NA,NA,NA,NA,NA,"1998","05","15",NA,"Gardner","Brasil","Minas Gerais","Grão Mogol","Estrada para Cristálina, Fazenda Matão (propriedade de Rivaldo Andrade","-42.85","-16.6",NA,NA,NA,"Pirani, JR; Marcato, AC; Forzza, RC; Assis, MC; Labiak, PE","4324",NA,NA,NA,NA,NA,NA,"-42.85","-16.6",NA,NA,NA
"164","2019-11-21 10:12:59-03","IBt","SP","3733","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-03 09:41:12-03","IBt","SP","392610","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Santos, AA","2002","06",NA,NA,NA,NA,NA,"2002","06","27",NA,"Gardner","Brasil","Minas Gerais","Cabeceira Grande","Estrada que da acesso ao túnel de fuga, a jusante da obra","-47.324167","-16.220556",NA,NA,NA,"Santos, AA; Balduíno, APC; Oliveira, ACB; Pastore, JFB; et al.","1344",NA,NA,NA,NA,NA,NA,"-47.324167","-16.220556",NA,NA,NA
"166","2019-11-21 10:12:59-03","IBt","SP","9096","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Berg, C van den","1996","07","11",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:12:59-03","IBt","SP","249607","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Barros, F","1991","10","12",NA,NA,NA,NA,"1988","04","21",NA,"Gardner","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP-Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404","74358","auto",NA,"Modesto, JC","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:12:59-03","IBt","SP","69641","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Hoehne, FC","1949","06","30",NA,NA,NA,NA,"1944","05","05",NA,"Gardner","Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542","50022","auto",NA,"Macedo, A","367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:12:59-03","IBt","SP","245648","S","Plantae","Orchidaceae","Cattleya","walkeriana","Cattleya walkeriana","Van den Berg, C","1996","07","11",NA,NA,NA,NA,"1990","06","01",NA,"Gardner","Brasil","São Paulo","Guariba","Fazenda Morumbi, margem esquerda do côrrego Bonfim, afluente do rio Mogi-Guaçu","-48.2200012207031","-21.3600006103516","14687","auto",NA,"Rodrigues, EHA","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
