"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"181","2020-09-12 05:00:02-03","US","US","3393120","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Punt, W.","H. D. Clarke","381","1995","10","7","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; Essequibo River, betw. Pisham Pisham Falls & Tiger Creek","-58.4667","4.45","Bulky fruit",NA,NA,NA,NA,"60","65",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","3204693","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Larpin, D.","D. Larpin","790","1989","11",NA,"South America - Neotropics","French Guiana",NA,"Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,NA,NA,NA,"390",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2832775","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Schultes, R. E.","S. A. Mori & A. Bolten","8456","1976","10","12","South America - Neotropics","Suriname",NA,"Lely Mts., 175 km SSE of Paramaribo","-54.7","4.3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2249874","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"F. B. Lamb","166","1954","8","15","South America - Neotropics","Colombia",NA,"Valle del Magdalena: Cimitarra, km 10.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","2168706","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Forsgard, K. L.","R. S. Cowan","38815","1954","12","14","South America - Neotropics","French Guiana",NA,"Montagne de Kaw","-52.15","4.55",NA,NA,NA,NA,NA,"250","270",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Punt, W.","H. D. Clarke","381","1995","10","7","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; Essequibo River, betw. Pisham Pisham Falls & Tiger Creek","-58.4667","4.45","Bulky Fruit",NA,"US00635689",NA,NA,"60","65",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3455704","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Prévost, M.-F.","J. Molino, M.-F. Prévost & D. Sabatier","2042","2002","10","12","South America - Neotropics","French Guiana",NA,"Montages Plomb, NE du sommet principal","-52.93","4.99",NA,NA,NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","2832773","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Schultes, R. E.","S. A. Mori & A. Bolten","8439","1976","10","11","South America - Neotropics","Suriname",NA,"Lely Mts., 175 km SSE of Paramaribo","-54.7","4.3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","2221626","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"J. M. Pires & N. T. Silva","4604","1953","6",NA,"South America - Neotropics","Brazil","Para","Rio Guama, acima de Ourem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3347879","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"S. R. Hill","13102","1983","7","15","South America - Neotropics","Brazil","Amazonas","Rio Parauari, at Agua Mineral.","-57.93","-4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","1483008","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Forsgard, K. L.","Collector illegible","1760","1916","4","15","South America - Neotropics","Suriname","Brokopondo","Brownsberg","-55.21","4.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","2832774","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Schultes, R. E.","S. A. Mori & A. Bolten","8396","1976","9","24","South America - Neotropics","Suriname","Brokopondo","Brownsberg Nature Reserve, 90 km S of Paramaribo, Mazaroni Plateau, on trail to Witti-kreek","-55.21","4.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1742419","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"O. Haught","2189","1937","4","30","South America - Neotropics","Colombia","Santander","Vicinity of Puerto Berrio, between Carare and Magdalena Rivers.",NA,NA,NA,NA,NA,NA,NA,"100","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2984868","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"D. Austin, C. E. Nauman, B. V. Rabelo, C. S. Rosario & M. R. Santos","7365","1979","11","10","South America - Neotropics","Brazil","Amapá","Entre Acampamento Carnot e Cunani.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","USw36992","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"-. Gutierrez","122",NA,NA,NA,"South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3455701","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Prévost, M.-F.; Sabatier, D.","D. Sabatier & M. G. Silva","4740","2002","10","22","South America - Neotropics","French Guiana",NA,"Crique Plomb","-52.91","5.05",NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","1483009","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Forsgard, K. L.","Collector illegible","6557","1924","6","25","South America - Neotropics","Suriname","Brokopondo","Brownsberg","-55.21","4.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","1742274","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"O. Haught","2011","2011","10","9","South America - Neotropics","Colombia","Santander","Vicinity of Barranca Bermeja, Magdalena Valley, between Sogamoso and Carare Rivers.",NA,NA,NA,NA,NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2866172","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.",NA,"A. Gutierrez","122","1963","8","27","South America - Neotropics","Peru","Loreto","Panpa del Sacramento. Prov Coronel Portillo.",NA,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,"Padre Abad",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","3549993","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll. Arg.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","M. J. Jansen-Jacobs et al.","6843","2004","11","28","South America - Neotropics","Suriname","Marowijne","Marowijne Distr., S slope","-54.73","4.26",NA,NA,NA,NA,NA,"600","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"201","2021-03-15 18:27:16-03","USP","SPF","143614","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Cordeiro, I","Fiaschi, P","374","2000","07","12",NA,"Brasil","São Paulo","Estação Ecológica dos Caetetus, Trilha do Paraíso, entre o 1o e 2o lagos.","-49.5499992370605","-22.2900009155273",NA,"Árvore ca. 26 m alt., na beira da estrada. DAP ca. 12 cm. Brotação de folhas novas. Flores creme.","SPF00143614",NA,NA,NA,NA,"2006",NA,NA,NA,"Gália","23314","auto",NA,NA,NA,NA,NA,NA
"202","2021-03-15 18:27:16-03","USP","SPF","142721","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Cordeiro, I","Fiaschi, P","375","2000","07","12",NA,"Brasil","São Paulo","Estação Ecológica dos Caetetus, Trilha do Paraíso, pouco antes do 2o lago.","-49.5499992370605","-22.2900009155273",NA,"Árvore ca. 15 m alt., na beira da estrada. Frutos imaturos verdes escuros.","SPF00142721",NA,NA,NA,NA,"2006",NA,NA,NA,"Gália","23314","auto",NA,NA,NA,NA,NA,NA
"203","2019-09-04 19:51:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","bracteosa","Micrandra bracteosa",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"204","2019-09-04 18:37:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"P. W. Lund",NA,"1834","7",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"205","2019-06-11 12:54:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,"RRC ID Flag","L. C. M. Croizat",NA,"1949","5","15","South America","Venezuela","Zulia",NA,"-72.1667","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2019-09-06 12:36:57-03","F","FMNH-SEEDPLANTS","V0213770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"A. H. Gentry et al.","26182","1979","3","24","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0213770F","V0213770F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2019-07-09 13:24:32-03","F","FMNH-SEEDPLANTS","V0194033F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,"RRC ID Flag","A. H. Gentry","24840",NA,NA,NA,"South America","Peru","Loreto",NA,"-75","-4",NA,NA,"V0194033F","V0194033F_01 V0194033F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"24840",NA,NA
"208","2019-07-09 13:24:32-03","F","FMNH-SEEDPLANTS","V0194034F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0194034F","V0194034F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"209","2019-10-04 12:24:42-03","F","FMNH-SEEDPLANTS","V0213761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"S. R. Hill & et al.","13102","1983","7","15","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213761F","V0213761F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"210","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213762F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"R. S. Cowan","38748-A","1954","12","12","South America","French Guiana",NA,NA,"-52.9708","3.8558",NA,NA,"V0213762F","V0213762F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"211","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213763F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"J. A. Steyermark et al.","122459","1980","5","14","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0213763F","V0213763F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"212","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"R. L. Liesner & A. González","13192","1982","3","26","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0213764F","V0213764F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"213","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213765F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"L. C. M. Croizat","s.n.","1949","5",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0213765F","V0213765F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"214","2019-09-06 12:34:38-03","F","FMNH-SEEDPLANTS","V0213766F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"Sidney McDaniel & M. Rimachi Y.","25400","1981","8","21","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0213766F","V0213766F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"215","2019-08-02 08:55:39-03","F","FMNH-SEEDPLANTS","V0213767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"P. W. Lund","1744","1834","7",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0213767F","V0213767F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"216","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"O. L. Haught","2111","1936","10","9","South America","Colombia","Santander",NA,"-73.25","7",NA,NA,"V0213768F","V0213768F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"217","2019-07-09 13:25:20-03","F","FMNH-SEEDPLANTS","V0213769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"O. L. Haught","2189","1937","4","30","South America","Colombia","Santander",NA,"-73.25","7",NA,NA,"V0213769F","V0213769F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"218","2019-09-06 12:38:16-03","F","FMNH-SEEDPLANTS","V0213771F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"A. H. Gentry et al.","25941","1979","3","22","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0213771F","V0213771F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"219","2019-09-06 12:38:50-03","F","FMNH-SEEDPLANTS","V0213772F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"A. H. Gentry et al.","26112","1979","3","23","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0213772F","V0213772F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"220","2019-07-09 13:26:11-03","F","FMNH-SEEDPLANTS","V0232659F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,NA,"L. C. M. Croizat","s.n.","1949","5",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0232659F","V0232659F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"221","2019-07-09 13:26:22-03","F","FMNH-SEEDPLANTS","V0285206F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,"RRC ID Flag","J. Tawjoeran",NA,NA,NA,NA,"South America","Suriname",NA,NA,"-55.625","4.1006",NA,NA,"V0285206F","V0285206F_01 V0285206F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"L.B.B. 14647",NA,NA
"222","2019-07-09 13:30:14-03","F","FMNH-SEEDPLANTS","V0513804F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata",NA,"RRC ID Flag","I. Mesones","57","2002","8",NA,"South America","Peru","Loreto",NA,"-75","-4",NA,NA,"V0513804F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"57",NA,NA
"223","2019-09-04 18:37:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Micrandra","glaziovii","Micrandra glaziovii",NA,NA,"A. Glaziou","18470a",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"224","2020-04-29 16:29:47-03","UFVJM","HDJF","4775","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","Moreira, SN","Moreira, SN; Pereira, E","1944","2016","03","15","Southern America","Brasil","Minas Gerais","Cava Sul - Anglo American","-43.418889","-18.912222",NA,NA,"HDJF004775","HDJF004775_01",NA,"718","718","2016","-43.418889","-18.912222","03","Conceição do Mato Dentro",NA,NA,NA,NA,"15",NA,NA,NA
"225","2020-01-27 18:24:46-03","IAC","IAC","21966","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Micrandra","elata","Micrandra elata","Müll.Arg.","I. Cordeiro","A. Daniel","s/nº","1970","12","18",NA,"Brasil","São Paulo","IAC, Estação Experimental","-47.8103","-21.1775",NA,NA,NA,NA,NA,NA,NA,"2004","-47.8103","-21.1775","04","Ribeirão Preto",NA,NA,NA,NA,"18",NA,NA,NA
"226","2020-01-27 18:24:46-03","IAC","IAC","42071","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Micrandra","elata","Micrandra elata","Müll.Arg.","I. Cordeiro","J.E.A. Bertoni & A. Geremias","624","2001","10","24",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra das Macieiras, L9, P2","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,"2004","-47.086761","-22.863721","04","Campinas",NA,NA,NA,NA,"24",NA,NA,NA
"227","2019-01-25 15:34:51-02","IAC","IAC","43461","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Micrandra","elata","Micrandra elata","Müll.Arg.","I. Cordeiro","O. Kotchetkoff- Henriques & M. Oliveira (2)","391","2001","05","30",NA,"Brasil","São Paulo","Fazenda Tamboril, reserva nativa","-47.959919","-21.322985",NA,"UTM 192932, 7639190",NA,NA,NA,NA,NA,"2003","-47.959919","-21.322985","06","Ribeirão Preto",NA,NA,NA,NA,"30",NA,NA,NA
"228","2020-01-27 18:24:46-03","IAC","IAC","53043","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Micrandra","elata","Micrandra elata","Müll.Arg.","A. Rozza","A. Rozza","215","1996",NA,NA,NA,"Brasil","São Paulo","Fazenda Cambuhy","-48.3658","-21.6033",NA,NA,NA,NA,NA,NA,NA,"1996","-48.3658","-21.6033","06","Matão",NA,NA,NA,NA,"30",NA,NA,NA
"229","2020-01-27 18:24:46-03","IAC","IAC","55059","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Micrandra","elata","Micrandra elata","Müll.Arg.","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","930","2005","08","26",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,"Q. macieira 9-2",NA,NA,NA,NA,NA,"2005","-47.077171","-22.870251","08","Campinas",NA,NA,NA,NA,"26",NA,NA,NA
"230","2009-11-26 13:50:03-02","INPA","INPAW","4685","S","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) M&#252;ll. Arg.",NA,NA,NA,NA,NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2009-11-26 13:50:03-02","INPA","INPAW","1772","S","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Dirdr.) M&#252;ll Arg.",NA,"Pires, J.M.","6825",NA,NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-11-26 13:50:03-02","INPA","INPAW","10015","S","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) M&#252;ll. Arg.","J.M. Pires",NA,"PS0106-209","1982","07","30",NA,"Brasil","Amazonas",NA,"-66.0689","-3.48111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juru&#225;","139579","auto",NA,NA,NA,NA,NA,NA
"233","2009-11-26 13:50:03-02","INPA","INPAW","5844","S","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) M&#252;ll. Arg.",NA,"Lang","48",NA,NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-12 15:02:04-03","UFSCar","SPSC","4884","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-12 15:02:04-03","UFSCar","SPSC","4880","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","R.R. Rodrigues","L.A. Silva",NA,"1998","10","28",NA,"Brasil","São Paulo","Fazenda Canchim.",NA,NA,NA,"Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Leiteiro",NA,NA,NA,NA,NA,NA,"9999","9999",NA,"São Carlos",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-12 15:02:04-03","UFSCar","SPSC","4882","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"n6265;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-12 15:02:04-03","UFSCar","SPSC","4881","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Micrandra","elata","Micrandra elata","(Didr.) Müll.Arg.","R.R. Rodrigues","L.A. Silva",NA,"1998","10","28",NA,"Brasil","São Paulo","Fazenda Canchim.",NA,NA,NA,"n6183;Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Leiteiro",NA,NA,NA,NA,NA,NA,"9999","9999",NA,"São Carlos",NA,NA,NA,NA,NA,NA,NA,NA
