"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"147","2021-03-01 11:50:04-03","UFPE","UFP","75368","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E; Melo, A","1000","2012","08","25",NA,"Brasil",NA,NA,NA,"Epífita com flores verdes, labelo alvo.","UFP075368",NA,"Pessoa, E","Roraima","Caracaraí","-61.354167","-0.977778",NA,"2012","-61.354167","-0.977778","08",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 11:50:04-03","UFPE","UFP","68359","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E; Melo, A","424","2010","12","17",NA,"Brasil",NA,"700",NA,"Epífita com frutos verdes.; Interior da floresta.","UFP068359",NA,NA,"Pernambuco","Lagoa dos Gatos","-35.854722","-8.707778","700","2010","-35.854722","-8.707778","12",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 11:50:04-03","UFPE","UFP","75576","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E; Amorim, BS; Maciel, JR; Costa, JL","1095","2013","04","22",NA,"Brasil",NA,"892",NA,"Epífita com flores de sépalas amareladas e labelo branco.","UFP075576",NA,"Pessoa, E","Ceará","Guaramiranga","-38.92","-4.271111","892","2013","-38.92","-4.271111","04",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 11:50:04-03","UFPE","UFP","78409","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E; Amorim, BS; Costa-Lima, JL; Araújo, D; Moreira, SN","1048","2013","01","29",NA,"Brasil",NA,"752",NA,"Epífita com frutos verdes.","UFP078409",NA,"Pessoa, E","Pernambuco","Jaqueira","-35.842778","-8.714722","752","2017","-35.842778","-8.714722","05","15",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 11:50:04-03","UFPE","UFP","78705","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","Pessoa, E; Amorim, BS; Costa-Lima, JL; Araújo, D; Moreira, SN","1064","2013","01","31",NA,"Brasil",NA,NA,NA,NA,"UFP078705",NA,"Pessoa, E","Pernambuco","Jaqueira","-35.848611","-8.730556",NA,"2013","-35.848611","-8.730556","01",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, R. Williams & C. Perry","7453","1998","9","4","South America - Neotropics","Guyana",NA,"1100",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","W. Hahn & D. Gopaul","5307","1989","2","12","South America - Neotropics","Guyana",NA,"650",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","B. Hoffman, E. Roland & G. Marco","2402","1992","8","12","South America - Neotropics","Guyana",NA,"80",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","B. Hoffman, H. Jacobs & C. Capellaro","1179","1992","3","4","South America - Neotropics","Guyana",NA,"994",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. McDowell & D. Gopaul","2844","1990","5","25","South America - Neotropics","Guyana",NA,"900",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","3344240","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1265","1989","5","5","South America - Neotropics","Guyana",NA,"420",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. Henkel, M. Chin & W. Ryan","1132","1993","1","30","South America - Neotropics","Guyana",NA,"1250",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, R. Williams & C. Perry","8690","1999","9","16","South America - Neotropics","Guyana",NA,"975",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","3106637","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","59","1987","10","7","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,"Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","3440906","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, R. Williams & C. Perry","8269","1999","9","8","South America - Neotropics","Guyana",NA,"1135",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3393389","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","P. Mutchnick, T. Henkel & R. Williams","191","1994","10","24","South America - Neotropics","Guyana",NA,"670",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","3567185","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","1779","2004","2","10","South America - Neotropics","Guyana",NA,"501",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","L. J. Gillespie & D. R. Smart","2710","1989","12","16","South America - Neotropics","Guyana",NA,"570",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3563794","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","5014","2006","10","6","South America - Neotropics","Guyana",NA,"125",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","3455851","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","E. A. Christenson","1954","1994","6","12","South America - Neotropics","Guyana",NA,"300",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","3401521","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6859","1997","9","29","South America - Neotropics","Guyana",NA,"870",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3257634","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. McDowell & A. Stobey","3923","1991","2","7","South America - Neotropics","Guyana",NA,"396",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6866","1997","9","29","South America - Neotropics","Guyana",NA,"870",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","3322595","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. Henkel, R. Williams & B. Klein","1940","1993","4","19","South America - Neotropics","Guyana",NA,"10",NA,NA,NA,NA,"Christenson, E. A.","Essequibo Isl-W. Demerara",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2370504","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","R. S. Cowan & T. R. Soderstrom","2054","1962","3","6","South America - Neotropics","Guyana",NA,"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,"427",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, R. Williams & C. Perry","8246","1999","9","5","South America - Neotropics","Guyana",NA,"1135",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3566008","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin, V. Benjamin & C. E. Hinchliff","4031","2006","9","5","South America - Neotropics","Guyana",NA,"107",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3368630","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. Lance & A. Petersen","41","1991","7","19","South America - Neotropics","Guyana",NA,"90",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3368008","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke & T. McPherson","1924","1996","6","3","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6867","1997","9","29","South America - Neotropics","Guyana",NA,"870",NA,NA,NA,NA,"Christenson, E. A.","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3566006","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin, V. Benjamin & C. E. Hinchliff","4080","2006","9","7","South America - Neotropics","Guyana",NA,"41",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","B. Hoffman & T. Henkel","3327","1992","11","12","South America - Neotropics","Guyana",NA,"700",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3425129","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5314","1997","7","4","South America - Neotropics","Guyana",NA,"800",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. Henkel & R. Williams","2250","1993","7","15","South America - Neotropics","Guyana",NA,"100",NA,NA,NA,NA,"Christenson, E. A.","Potaro-Siparuni",NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","3538190","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10259","2003","6","29","South America - Neotropics","Guyana",NA,"1070",NA,NA,NA,NA,"Carnevalli, G.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","3566002","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4559","2006","10","4","South America - Neotropics","Guyana",NA,"115",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","3567217","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, M. Lyle, C. Perry & R. Williams","2589","2004","2","6","South America - Neotropics","Guyana",NA,"476",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3572254","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","K. M. Redden, C. Perry, D. Singh & P. Benjamin","5876","2007","3","25","South America - Neotropics","Guyana",NA,"142",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","65 a","1987","10","7","South America - Neotropics","Guyana",NA,"425",NA,NA,NA,NA,"Hágsater, E.","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","H. D. Clarke, K. David, C. Chin & C. Perry","5792","1997","7","17","South America - Neotropics","Guyana",NA,"1430",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","B. Hoffman","2977","1992","10","13","South America - Neotropics","Guyana",NA,"575",NA,NA,NA,NA,"Christenson, E. A.","Cuyuni-Mazaruni",NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3315783","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb. Rodr.","T. Henkel & R. Williams","2106","1993","5","22","South America - Neotropics","Guyana",NA,"5",NA,NA,NA,NA,"Christenson, E. A.","U. Demerara-Berbice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"189","2019-10-07 09:19:56-03","UEFS","HUEFS","60565","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Smidt, E.C.","196","2001","07","19",NA,"Brasil","Rio Mandassaia.",NA,NA,"Campo rupestre. Mata ribeirinha.","HUEFS0060565",NA,NA,"Bahia","Lençóis","-41.383333","-12.566667",NA,NA,"41W23'","12S34'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"190","2019-10-07 09:19:56-03","UEFS","HUEFS","113056","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Amorim, A.M.","5638","2006","02","09",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais.","950",NA,"Floresta Ombrófila Densa Montana.","HUEFS0113056",NA,"D.N.Carvalho","Minas Gerais","Santa Maria do Salto","-40.054444","-16.406389","950","2014","40W3'16''","16S24'23''","12",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"191","2019-10-07 09:19:56-03","UEFS","HUEFS","126958","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Jardim, J.G.","4339","2005","02","12",NA,"Brasil","Serra das Lontras, ca. 7 Km no ramal que liga o povoado de Itatinguí à Serra das Lontras.","600",NA,"Floresta ombrófila densa momtana.","HUEFS0126958",NA,"D.N.Carvalho","Bahia","Arataca","-39.341667","-15.173611","700","2014","39W20'30''","15S10'25''","12",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"192","2019-10-07 09:19:56-03","UEFS","HUEFS","15055","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","França, F.","915","1994","01","15",NA,"Brasil",NA,NA,NA,NA,"HUEFS0015055","HUEFS0015055","E.Pessoa","Bahia","Cravolândia","-39.7","-13.5",NA,"2017","39W42'","13S30'","11",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"193","2019-10-07 09:19:56-03","UEFS","HUEFS","218304","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Mascarenhas, A.A.S.","7","2014","06","12",NA,"Brasil","Estrada para Pedras de Una, aproximadamente 200 m da entrada.",NA,NA,"Restinga arbórea.","HUEFS0218304","HUEFS0218304","E.Pessoa","Bahia","Una","-39.050278","-15.27",NA,"2017","39W3'1''","15S16'12''","11",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"194","2019-10-07 09:19:56-03","UEFS","HUEFS","220062","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Brito, A.L.T.","2194",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"HUEFS0220062","HUEFS0220062",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"195","2019-10-07 09:19:56-03","UEFS","HUEFS","221046","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Carvalho, D.N.","427","2014","03","15",NA,"Brasil","Parque Nacional de Boa Nova, Recanto dos Pássaros.",NA,NA,"Floresta Ombrófila Montana.","HUEFS0221046",NA,NA,"Bahia","Boa Nova","-40.082222","-14.415",NA,NA,"40W4'56''","14S24'54''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"196","2019-10-07 09:19:56-03","UEFS","HUEFS","221047","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Carvalho, D.N.","428","2014","03","15",NA,"Brasil","Parque Nacional de Boa Nova, Recanto dos Pássaros.",NA,NA,"Floresta Ombrófila Montana.","HUEFS0221047",NA,NA,"Bahia","Boa Nova","-40.082222","-14.415",NA,NA,"40W4'56''","14S24'54''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"197","2019-10-07 09:19:56-03","UEFS","HUEFS","69358","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Almeida, S.","517","1991","10","17",NA,"Brasil","Marco BV-8. Fronteira Brasil-Venezuela.",NA,NA,"Contato entre a mata ciliar do igarapé da Bomba e a savana graminosa.","HUEFS0069358",NA,NA,"Roraima","Vila Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"198","2019-10-07 09:19:56-03","UEFS","HUEFS","121204","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum","Barb.Rodr.","Paixão, J.L.","1293","2007","08","04",NA,"Brasil","Serra do Timbó, Mata do Centro Sapucaia, área das Duas Barras.",NA,NA,"Mata Atlântica.","HUEFS0121204",NA,NA,"Bahia","Amargosa","-39.658611","-13.164722",NA,NA,"39W39'31''","13S9'53''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"199","2020-07-23 12:17:12-03","CEPLAC","CEPEC","122223","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum",NA,"J. L. da Paixão","1293","2001","08","05",NA,"Brasil","Serra do Timbó. Mata do centro Sapucaia, área das Duas Barras.",NA,NA,NA,NA,NA,"E. Pessoa","Bahia","AMARGOSA","-39.658611","-13.164722",NA,NA,"39W39'31","13S9'53",NA,NA,NA,NA,NA,"09/12/2013",NA,NA,NA
"200","2020-07-23 12:17:12-03","CEPLAC","CEPEC","106236","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum",NA,"W. W. Thomas","14082","2004","09","15",NA,"Brasil","Serra das Lontras, 9Km WNW de Itatinguí na Rod. para a Faz., depois na estrada de terra para Fazenda Cairo.",NA,NA,NA,NA,NA,"C. van den Berg","Bahia","arataca","-39.397222","-15.198056",NA,NA,"39W23'50","15S11'53",NA,NA,NA,NA,NA,"31/03/2006",NA,NA,NA
"201","2020-07-23 12:17:12-03","CEPLAC","CEPEC","114910","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","carpophorum","Epidendrum carpophorum",NA,"Borges, R.A.X.","389","2006","12","17",NA,"Brasil","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","650",NA,"UNICATA.",NA,NA,"Sem Informação","Bahia","ALMADINA","-39.603333","-14.705833","650",NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,NA
