"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"386","2020-09-12 05:00:02-03","US","US","2256259","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Pr.) T. Moore",NA,NA,NA,NA,"J. H. Langenheim","Colombia","Boyacá",NA,"Quebrada Surbar along road between Duitama and Charala, Departamento de Boyaca",NA,NA,NA,"1",NA,NA,"3544","1953","8","21","South America - Neotropics",NA,NA,"US01567612","Polypodiales","3273",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA
"387","2019-11-13 11:19:13-03","USP","SPF","212884","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Matos, FB","2012","01",NA,"Lobão, AQ","Brasil","Rio de Janeiro","Resende","Parque Nacional do Itatiaia","-44.706889","-22.372861",NA,NA,NA,NA,"1820","2012","01","12",NA,NA,NA,"SPF00212884",NA,"2000",NA,"2300","-44.706889","-22.372861",NA,NA,NA,NA,NA,NA
"388","2021-03-15 18:26:42-03","USP","SPF","212878","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Matos, FB","2012","01","25","Fiaschi, P","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Estrada para o Abrigo Rebouças.","-44.742639","-22.345889",NA,NA,"Erva rizomatosa. Frondes férteis com esporângios verde-claros. Amostra em sílica-gel.; Floresta Ombrófila Densa Montana (Mata Atlântica). Em barranco na beira da estrada.",NA,"3830","2012","01","12",NA,NA,NA,"SPF00212878",NA,"2040",NA,"2040","-44.742639","-22.345889",NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:19:13-03","USP","SPF","228387","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Kieling-Rubio, MA",NA,NA,NA,"Kieling-Rubio, MA","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.174167","-29.481667",NA,NA,NA,NA,"471","2009","11","13",NA,NA,NA,"SPF00228387",NA,"870",NA,"870","-50.174167","-29.481667",NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:19:13-03","USP","SPF","228388","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Kieling-Rubio, MA",NA,NA,NA,"Kieling-Rubio, MA","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.174167","-29.481667",NA,NA,NA,NA,"472","2009","11","13",NA,NA,NA,"SPF00228388",NA,"870",NA,"870","-50.174167","-29.481667",NA,NA,NA,NA,NA,NA
"391","2021-03-25 13:52:07-03","UNIVILLE","JOI","15273","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Michelon, C.","2010","10","15","Mancinelli, W.S.","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564","37150",NA,"; HABITO: Epífita","auto","808","2007","11","28",NA,NA,NA,"JOI015273",NA,"700",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-10-07 09:38:43-03","UEFS","HUEFS","55233","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","M.A.Kieling-Rubio","2012","03",NA,"Nonato, F.R.","Brasil","Minas Gerais","Marmelópolis","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins.","-22.483333","-45.1",NA,NA,"Mata nebular.",NA,"374","1997","07","12",NA,NA,NA,"HUEFS0055233","Polypodiales","2100","HUEFS0055233","2100","22W29'","45S6'","Polypodiopsida",NA,NA,NA,NA,NA
"393","2020-07-23 12:10:06-03","CEPLAC","CEPEC","110680","PreservedSpecimen","Plantae",NA,"Lomariopsidaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum",NA,"P. H. Labiak",NA,NA,NA,"F. B. Matos","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. 25Km do centro da cidade em direção ao Campo do Queiroz.","-41.95","-13.55",NA,NA,NA,NA,"1051","2006","02","26",NA,NA,NA,NA,NA,NA,NA,NA,"41W57'","13S33'",NA,"30/08/2006",NA,NA,NA,NA
"394","2020-07-23 12:05:04-03","CEPLAC","CEPEC","110682","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum",NA,"P. H. Labiak",NA,NA,NA,"F. B. Matos","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. 25Km do centro da cidade em direção ao Campo do Queiroz.","-41.95","-13.55",NA,NA,NA,NA,"1053","2006","02","26",NA,NA,NA,NA,NA,NA,NA,NA,"41W57'","13S33'",NA,"30/08/2006",NA,NA,NA,NA
"395","2020-07-23 12:10:06-03","CEPLAC","CEPEC","47363","PreservedSpecimen","Plantae",NA,"Lomariopsidaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum",NA,"Flora do Pico das Almas",NA,NA,NA,"R. M. Harley","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Trilho Faz. Silvina-Queiroz.","-41.933333","-13.533333",NA,NA,NA,NA,"27365","1988","12","24",NA,NA,NA,NA,NA,NA,NA,NA,"41W56'","13S32'",NA,"30/12/1995",NA,NA,NA,NA
"396","2019-11-07 11:16:23-03","UFMG","BHCB-SL","141132","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","2010","03","10","Neves, DRM; Martins, LC; Martins, APV; Hughes, FM","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre o Terreirao e o Pico da Bandeira","-41.801972","-20.42825",NA,NA,NA,NA,"869","2010","03","09","América",NA,NA,NA,NA,"2638",NA,"2638","-41.801972","-20.42825",NA,NA,NA,NA,NA,NA
"397","2019-11-07 11:16:23-03","UFMG","BHCB-SL","163781","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, JF","2014","10","29","Souza, JF; Salino, A","Brasil","Minas Gerais","Simonésia","Mata do Sussego, Trilha das Hortências e Trilha 2.","-42.076944","-20.069722",NA,NA,NA,NA,"159","2012","06","12","América",NA,NA,NA,NA,"1298",NA,"1298","-42.076944","-20.069722",NA,NA,NA,NA,NA,NA
"398","2019-12-19 16:20:38-03","UFMG","BHCB-SL","111330","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, A caminho da nascente do rio Aiuruoca. Campo de Altitude.","-44.678694","-22.372667",NA,NA,"Rupícola.; No campo.",NA,"12452","2007","07","11","América",NA,NA,"BHCB049443",NA,"2300",NA,"2500","-44.678694","-22.372667",NA,NA,NA,NA,NA,NA
"399","2019-11-07 11:16:23-03","UFMG","BHCB-SL","123361","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Viveros, RS; Salino, A; Oliveira, CT; Giacomin, LL","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico da Canjerana, campo úmido.","-43.858333","-20.231667",NA,NA,"Rupícola.",NA,"35","2008","08","27","América",NA,NA,NA,NA,"1700",NA,"1700","-43.858333","-20.231667",NA,NA,NA,NA,NA,NA
"400","2019-11-07 11:16:23-03","UFMG","BHCB-SL","103590","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, FS","2011","12",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","-41.829472","-20.479861",NA,NA,"Epífita em Mata Nebular, na Macieira",NA,"11512","2006","11","25","América",NA,NA,NA,NA,"1800",NA,"1800","-41.829472","-20.479861",NA,NA,NA,NA,NA,NA
"401","2021-01-12 15:24:00-03","UFMG","BHCB-SL","135892","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Heringer, G; Machado, TM; Reis, SB","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;, Trilha entre Tronqueira e Terreirao.","-41.821556","-20.41675",NA,NA,"Terrestre próximo a cachoeirinha.",NA,"230","2010","03","03","América",NA,NA,NA,NA,"2193",NA,"2193","-41.821556","-20.41675",NA,NA,NA,NA,NA,NA
"402","2019-11-07 11:16:23-03","UFMG","BHCB-SL","85833","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","2004","02",NA,"Salino, A; Mota, NFO; Viana, PL","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Na área do Pico Dois Irmãos.","-43.309972","-18.207",NA,NA,"Rupícola em fenda de rocha, local úmido e sombreado.",NA,"9330","2003","12","07","América",NA,NA,NA,NA,"1800",NA,"1850","-43.309972","-18.207",NA,NA,NA,NA,NA,NA
"403","2019-11-07 11:16:23-03","UFMG","BHCB-SL","129519","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, JF","2014","10","29","Salino, A; Megale, ME","Brasil","Minas Gerais","Simonésia","Mata do Sussego","-42.869444","-20.602778",NA,NA,NA,NA,"14226","2009","03","20","América",NA,NA,NA,NA,"1625",NA,"1625","-42.869444","-20.602778",NA,NA,NA,NA,NA,NA
"404","2021-01-12 15:24:00-03","UFMG","BHCB-SL","62219","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2001","12",NA,"Melo, LCN; Salino, A; Dittrich, VAO","Brasil","Minas Gerais",NA,"Monte Verde, Mata e afloramento rochoso do Pico do Bispo.Floresta ombrófila densa altomontana.","-46.025556","-22.885",NA,NA,"Rupícola, afloramento rochoso, interior de mata.",NA,"147","2001","08","20","América",NA,NA,NA,NA,"2062",NA,"2062","-46.025556","-22.885",NA,NA,NA,NA,NA,NA
"405","2019-11-07 11:16:23-03","UFMG","BHCB-SL","141538","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Viveros, RS; Oliveira, CT; Giacomin, LL","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Caminho para o Pico do Sol. Campo rupestre","-43.459444","-20.109167",NA,NA,"Rupícola, em afloramento rochoso.",NA,"82","2009","04","26","América",NA,NA,NA,NA,"1750",NA,"1750","-43.459444","-20.109167",NA,NA,NA,NA,NA,NA
"406","2021-01-12 15:24:00-03","UFMG","BHCB-SL","147489","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2011","05","11","Gasper, AL de; Salino, A; Bueno, ML; Rezende, BSS; Rezende, VL","Brasil","Minas Gerais","Delfim Moreira","Maciço Limeira, Matinha nebular.","-45.334444","-22.615556",NA,NA,"Interior do fragmento, epífita.Estava a 2m do chão.",NA,"2668","2011","03","17","América",NA,NA,NA,NA,"1965",NA,"1965","-45.334444","-22.615556",NA,NA,NA,NA,NA,NA
"407","2019-11-07 11:16:23-03","UFMG","BHCB-SL","125201","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2008","11","11","Almeida, TE; Kamino, LHY; Giacomin, LL","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Floresta Ombrófila Densa","-44.734472","-22.363278",NA,NA,"Rupícola a beira de estrada em local aberto",NA,"1688","2008","11","04","América",NA,NA,NA,NA,"2163",NA,"2163","-44.734472","-22.363278",NA,NA,NA,NA,NA,NA
"408","2019-12-19 16:20:38-03","UFMG","BHCB-SL","169854","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Almeida, TE; Assis, FC; Moura, LC","Brasil","Minas Gerais","Ibitirama","Parque Nacional do Caparaó","-41.799092","-20.438178",NA,NA,"Rupícola.; Campo de Altitude.",NA,"s.n.","2014","05","10","América",NA,NA,"BHCB049441",NA,"2810",NA,"2810","-41.799092","-20.438178",NA,NA,NA,NA,NA,NA
"409","2019-11-07 11:16:23-03","UFMG","BHCB-SL","143281","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Almeida, TE","2010","10","18","Viana, MM; Almeida, TE","Brasil","Minas Gerais","Caeté","Serra da Piedade, Campos rupestres","-43.669333","-19.823889",NA,NA,"Erva rupícol",NA,"5","2008","07","03","América",NA,NA,NA,NA,"1476",NA,"1476","-43.669333","-19.823889",NA,NA,NA,NA,NA,NA
"410","2021-01-12 15:24:00-03","UFMG","BHCB-SL","147468","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2011","05","11","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","Brasil","Minas Gerais","Delfim Moreira","Fazenda do Onça; Trilha do Pico do Carrasco, Floresta Ombrófila Mista","-45.343333","-22.608056",NA,NA,"interior do fragmento, epífita, Estava a 0.4 cm do chão.",NA,"2647","2011","03","17","América",NA,NA,NA,NA,"1687",NA,"1687","-45.343333","-22.608056",NA,NA,NA,NA,NA,NA
"411","2021-01-12 15:24:00-03","UFMG","BHCB-SL","135903","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Heringer, G; Machado, TM; Reis, SB","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;, Trilha entre Tronqueira e Terreirao. Vale Encantado.","-41.835","-20.410694",NA,NA,"Terrestre, beira de rio.",NA,"241","2010","03","03","América",NA,NA,NA,NA,"2022",NA,"2022","-41.835","-20.410694",NA,NA,NA,NA,NA,NA
"412","2019-11-07 11:16:23-03","UFMG","BHCB-SL","132748","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Salino, A; Megale, ME; Arruda, AJ","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó, Entre a Casa Queimada e o Pico da Bandeira","-41.800139","-20.445917",NA,NA,"Terrestre, junto a rocha",NA,"14550","2009","08","29","América",NA,NA,NA,NA,"2609",NA,"2609","-41.800139","-20.445917",NA,NA,NA,NA,NA,NA
"413","2019-11-07 11:16:23-03","UFMG","BHCB-SL","103523","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, FS","2011","12",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha entre Tronqueira e base do Pico da Bandeira, na região das Três Lagoas na trilha para o Pico do Cristal. Campos de Altitude e Trechos de Mata Nebular","-41.815667","-20.418139",NA,NA,"Entre rochas no campo de altitude",NA,"11445","2006","11","23","América",NA,NA,NA,NA,"1800",NA,"2560","-41.815667","-20.418139",NA,NA,NA,NA,NA,NA
"414","2019-11-07 11:16:23-03","UFMG","BHCB-SL","90275","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Salino, A; et al.","Brasil","Minas Gerais","Aiuruoca","RPPN do Matutu, Cachoeira do Fundo.Área com Floresta Ombrófila Densa Montana ao longo de riacho e adjacências.","-45.091111","-22.192222",NA,NA,"Epífita a 2m de altura, na floresta.",NA,"9815","2004","10","12","América",NA,NA,NA,NA,"1340",NA,"1340","-45.091111","-22.192222",NA,NA,NA,NA,NA,NA
"415","2021-01-12 15:24:00-03","UFMG","BHCB-SL","101960","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Pico do Itambé, trilha do Capivari e Grotas perto do Pico. Campo rupestre e Matas Nebulares em Grotas.","-43.344167","-18.397778",NA,NA,"Rupícola em grota no Campo rupestre",NA,"564","2006","10","06","América",NA,NA,NA,NA,"1932",NA,"1932","-43.344167","-18.397778",NA,NA,NA,NA,NA,NA
"416","2019-11-07 11:16:23-03","UFMG","BHCB-SL","30909","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","1999","09",NA,"Salino, A","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Enclave de campo de altitude, próximo ao Laboratório de campo.","-42.483333","-20.716667",NA,NA,"Erva rupícola, crescendo em local sombreado, junta a floresta, a 1400m de altitude.",NA,"2313","1995","09","30","América",NA,NA,NA,NA,"1400",NA,"1400","-42.483333","-20.716667",NA,NA,NA,NA,NA,NA
"417","2019-11-07 11:16:23-03","UFMG","BHCB-SL","64926","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2010","03",NA,"Melo, LCN; Salino, A; Barros, A; Kamino, LHY","Brasil","Minas Gerais","Camanducaia","Pinheirão, Floresta ombrófila mista.","-46.154694","-22.714778",NA,NA,"Epífita, crescendo no interior da mata, próximo à trilha.",NA,"168","2001","10","19","América",NA,NA,NA,NA,"1720",NA,"1720","-46.154694","-22.714778",NA,NA,NA,NA,NA,NA
"418","2019-12-19 16:20:38-03","UFMG","BHCB-SL","111304","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Na divisa entre Minas Gerais e Rio de Janeiro., na estrada para o Abrigo Rebouças.","-44.736806","-22.359111",NA,NA,"Terrestre.; Em barranco de estrada.",NA,"12426","2007","07","10","América",NA,NA,"BHCB049444",NA,"2132",NA,"2132","-44.736806","-22.359111",NA,NA,NA,NA,NA,NA
"419","2019-11-07 11:16:23-03","UFMG","BHCB-SL","62145","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2001","12",NA,"Melo, LCN; Salino, A; Dittrich, VAO","Brasil","Minas Gerais","Monte Verde","Mata e afloramento rochoso do Pico do Bispo, até Pico do Selado.Floresta ombrófila densa alto montana.","-46.025556","-22.885",NA,NA,"Rupícola, interior de mata.",NA,"73","2001","08","18","América",NA,NA,NA,NA,"2062",NA,"2062","-46.025556","-22.885",NA,NA,NA,NA,NA,NA
"420","2019-11-07 11:16:23-03","UFMG","BHCB-SL","136176","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Vale Verde.","-41.842611","-20.419361",NA,NA,"Terrestre.",NA,"235","2010","03","02","América",NA,NA,NA,NA,"1251",NA,"1251","-41.842611","-20.419361",NA,NA,NA,NA,NA,NA
"421","2019-12-19 16:20:38-03","UFMG","BHCB-SL","134061","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","2009","11","01","Salino, A; Viveros, RS","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Cachoeira Bonita","-41.841889","-20.408556",NA,NA,"Epífita a 1,5m de altura",NA,"14707","2009","11","01","América",NA,NA,"BHCB000819",NA,"1350","BHCB000819","1800","-41.841889","-20.408556",NA,NA,NA,NA,NA,NA
"422","2019-11-07 11:16:23-03","UFMG","BHCB-SL","145353","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, FS","2011","12",NA,"Souza, FS; Machado, TM; Gomides, SC","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Subida para o Calçado.","-41.800528","-20.446194",NA,NA,"Saxícola no campo de altitude.",NA,"1284","2010","12","14","América",NA,NA,NA,NA,"2583",NA,"2583","-41.800528","-20.446194",NA,NA,NA,NA,NA,NA
"423","2019-11-07 11:16:23-03","UFMG","BHCB-SL","103612","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Souza, DT","Brasil","Minas Gerais","Caeté","Observatório da Serra da Piedade","-43.675833","-19.8225",NA,NA,"Rupícula, beira de estrada.",NA,"73","2006","12","13","América",NA,NA,NA,NA,"1750",NA,"1750","-43.675833","-19.8225",NA,NA,NA,NA,NA,NA
"424","2019-11-07 11:16:23-03","UFMG","BHCB-SL","92621","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Mota, RC","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inficcionado.","-43.453278","-20.133861",NA,NA,"Planta coletada em campo rupestre; erva rupestre.",NA,"2742","2005","02","10","América",NA,NA,NA,NA,NA,NA,NA,"-43.453278","-20.133861",NA,NA,NA,NA,NA,NA
"425","2021-01-12 15:24:00-03","UFMG","BHCB-SL","57861","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2001","12",NA,"Salino, A; Melo, LCN","Brasil","Minas Gerais","Camanducaia","Bairro do Mato; Sítio do Mato, Mata da Nascente do Rio Camanducaia.Floresta Ombrofila Densa Montana.","-45.595944","-22.721889",NA,NA,"Rupícola no interior de floresta.",NA,"6431","2001","03","31","América",NA,NA,NA,NA,"1950",NA,"1950","-45.595944","-22.721889",NA,NA,NA,NA,NA,NA
"426","2019-11-07 11:16:23-03","UFMG","BHCB-SL","145354","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, FS","2011","12",NA,"Souza, FS; Machado, TM; Gomides, SC","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Calçado","-41.798167","-20.435139",NA,NA,"Saxícola no campo de altitude.",NA,"1285","2010","12","14","América",NA,NA,NA,NA,"2851",NA,"2851","-41.798167","-20.435139",NA,NA,NA,NA,NA,NA
"427","2019-11-07 11:16:23-03","UFMG","BHCB-SL","143893","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Souza, FS","2011","12",NA,"Souza, FS; Machado, TM; Santos, AMO; Jorge, TB; Burkowski, PM","Brasil","Espírito Santo",NA,"Parque Nacional do Caparaó, Cachoeira Bonita. Datum WGS84.","-42.403028","-20.685472",NA,NA,"Terrestre na mata ciliar.",NA,"1140","2010","11","04","América",NA,NA,NA,NA,"1834",NA,"1834","-42.403028","-20.685472",NA,NA,NA,NA,NA,NA
"428","2019-11-07 11:16:23-03","UFMG","BHCB-SL","141598","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Gasper, AL de","2011","11",NA,"Salino, A; Almeida, TE; Gasper, AL de","Brasil","Santa Catarina","São Joaquim","Serra do Corvo Branco, Floresta Nebular","-49.469167","-28.062778",NA,NA,"paredão rochoso",NA,"14770","2010","04","08","América",NA,NA,NA,NA,"1164",NA,"1164","-49.469167","-28.062778",NA,NA,NA,NA,NA,NA
"429","2019-11-07 11:16:23-03","UFMG","BHCB-SL","88748","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Salino, A; Mota, NFO","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, No alto do Pico do Inficcionado.","-43.449639","-20.132417",NA,NA,"Epífita em mata nebular.",NA,"9584","2004","05","26","América",NA,NA,NA,NA,"2050",NA,"2050","-43.449639","-20.132417",NA,NA,NA,NA,NA,NA
"430","2021-01-12 15:24:00-03","UFMG","BHCB-SL","8576","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009",NA,NA,"Grandi, TSM; et al.","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.666667","-19.816667",NA,NA,"Campo rupestre;herbáceo;3ºestação de coleta;",NA,"139","1986","08","28","América",NA,NA,NA,NA,"1720",NA,"1720","-43.666667","-19.816667",NA,NA,NA,NA,NA,NA
"431","2019-12-19 16:20:38-03","UFMG","BHCB-SL","59283","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN; Salino, A","2001","11",NA,"Salino, A; Carvalho, FA; Morais, RO","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, Na trilha do Pico do Sol.","-43.458667","-20.108639",NA,NA,"Crescendo em fenda de rocha, na margem de riacho em campo rupestre. Área com predomínio de campo rupestre.",NA,"6834","2001","05","19","América",NA,NA,"BHCB049341",NA,"1750",NA,"1750","-43.458667","-20.108639",NA,NA,NA,NA,NA,NA
