"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","previousCatalogNumber","sex"
"109","2020-08-20 20:38:09-03","UFSC","FLOR","20978","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, M.R.","Leite, S.L.C.; Irgang, B.E.","s.n.","1989","09","27",NA,"Brasil","Rio Grande do Sul","Viamão","Viveiro da prefeitura de Porto Alegre.","-51.0233001708984","-30.0811004638672",NA,NA,"FLOR0020978",NA,"41667","auto",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-04 15:42:36-03","IF","SPSF","28121","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","microptera","Mikania microptera",NA,NA,"M.D.Moraes","122","1995","08","28","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:42:36-03","IF","SPSF","22645","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","microptera","Mikania microptera",NA,NA,"R.Romero","165","1990","10","06","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 12:36:43-03","UFRGS","ICN","129447","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Matzenbacher, NI","Matzenbacher, NI","s.n.","2003","10","19","América do Sul","Brasil","RS","Guaíba","BR 116 Km 308 Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,"Espécie ameaçada de extinção (Vulnerável).; Em mata paludosa.",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:36:43-03","UFRGS","ICN","086915","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Matzenbacher, NI","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,"Espécie ameaçada de extinção (Vulnerável).; Em beira de riacho.",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:36:43-03","UFRGS","ICN","106756","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Matzenbacher, NI","s.n.","1990","09","30","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:36:43-03","UFRGS","ICN","063753","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1985","08","25","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 km 32","-51.3250007629395","-30.113899230957",NA,"Espécie ameaçada de extinção (Vulnerável).; Ramos notavelmente sulcados.; Em mata ciliar.",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:36:43-03","UFRGS","ICN","042520","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Matzenbacher, NI","Waechter, JL; Baptista, LRM","911","1978","08","18","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Trepadeira com flores brancas.; Em beira de mata paludosa.",NA,NA,"20837","auto",NA,"1979","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:36:43-03","UFRGS","ICN","115057","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Venturi, S","6","1997","08","29","América do Sul","Brasil","RS","Viamão","Morro Grande","-51.0233001708984","-30.0811004638672",NA,"Espécie ameaçada de extinção (Vulnerável). Duplicata no herbário FLOR (UFSC); Liana volúvel.; Em borda de floresta arenosa.",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,"35","35",NA,NA,NA,NA
"118","2021-02-08 12:36:43-03","UFRGS","ICN","086821","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Leite, SLC","s.n.","1990","04","02","América do Sul","Brasil","RS","Viamão","Viveiro da Prefeitura de Porto Alegre","-51.0233001708984","-30.0811004638672",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:36:43-03","UFRGS","ICN","086918","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Leite, SLC; Irgang, BE","s.n.","1989","09","27","América do Sul","Brasil","RS","Viamão","Viveiro da Prefeitura de Porto Alegre","-51.0233001708984","-30.0811004638672",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:36:43-03","UFRGS","ICN","086946","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Hagelund, K","11424 b","1977","09","06","América do Sul","Brasil","SC","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:36:43-03","UFRGS","ICN","086971","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Hagelund, K","11425","1977","09","06","América do Sul","Brasil","SC","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:36:43-03","UFRGS","ICN","051196","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Bueno, RM","Matzenbacher, NI","s.n.","1981","09","24","América do Sul","Brasil","RS","Guaíba","BR 116 km 32","-51.3250007629395","-30.113899230957",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:36:43-03","UFRGS","ICN","122527","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Knob, A; Bordignon, SAL","6452","2000","08","02","América do Sul","Brasil","RS","Santo Antônio da Patrulha",NA,"-50.5196990966797","-29.8174991607666",NA,"Espécie ameaçada de extinção (Vulnerável).; Beira de mata, capão de área baixa e úmida - herbário La Salle 1452",NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-09-17 10:40:19-03","UEPA","MFS","007369","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Cardoso, A","Cardoso, A","2668","2017","05","22",NA,"Brasil","Pará","Conceição do Araguaia","Rio Arraias","-49.5","-7.966667",NA,"Erva escandente, crescendo em floresta aluvial do rio Arraias. Flores brancas.","MFS007369","MFS007369 MFS007369_e",NA,NA,NA,NA,NA,NA,"-49.5","-7.966667",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-03 22:00:02-03","FLAS","FLAS","143453","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.",NA,"Sidney McDaniel & Manuel Rimachi Y.","23283",NA,NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,"Preserved herbarium specimen","[DNA ann.:] Small portion of leaf material removed for DNA analysis for project: Pathway analyses of Mikania micrantha using DNA sequences. Kurt M. Neubig. 29 July 2011.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","8428","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, M.R.","Aguiar, L.","s.n.","1978","07",NA,NA,"Brasil","Rio Grande do Sul","Gravataí","Morro de Paula","-50.9919013977051","-29.9444007873535",NA,"habitat beira de mato; flores brancas","HAS0008428",NA,"25424","auto",NA,"2001","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-09-23 11:01:07-03","G","G-DC","G00495177","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","CAT.HERB.PRODR.","Blanchet, J. S.","1710","1834",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00495177",NA,NA,NA,NA,"2013","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,"SYNTYPUS of Mikania microptera DC.",NA,NA
"128","2019-11-21 10:01:02-03","IBt","SP","35485","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Simão Bianchini, R","Emelen, A","s.n.","1936","04","22",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:01:02-03","IBt","SP","198584","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Ritter, MR","Forero, E; Lopes, EA; Jung, SL; Melo, MMRF; Barros, F","8578","1980","10","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,"2011","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:01:02-03","IBt","SP","138773","S","Plantae",NA,NA,"Asteraceae","Mikania","microptera","Mikania microptera","DC.","Simão Bianchini, R","Sakane, M","451","1976","03","15",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"37574","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2010-08-16 16:37:38-03","GH","HU-HERB","GH 00010332","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hexagona","Mikania hexagona","B. L. Robinson",NA,"A. Fendler","626",NA,NA,NA,"South America","Venezuela","Aragua",NA,"Prope coloniam Tovar",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"626","Holotype",NA,"undetermined"
