"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"441","2020-02-17 11:30:38-03","UEG","HUEG","1851","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Ramos, P.C.M.; Ramos, M.V.V.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Vereda","HUEG001851","Monocotyledonae",NA,"Sw.","Ravenna, P.F.","s.n.",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"442","2019-04-02 09:31:59-03","URICER","HPBR","396","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","ZANIN,E.M.","1985","04","24",NA,"Brasil","RS",NA,NA,"Planta anfíbia.","HPBR000396",NA,NA,"SW.","ZANIN,E.M.",NA,NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,"Tramandaí",NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,"1",NA,NA
"443","2021-02-12 15:02:01-03","UFSCar","SPSC","796","PreservedSpecimen","Plantae","Cyperaceae","Hypoporum","hirtellum","Hypoporum hirtellum","M.H.A.O. Souza","1977","11","28",NA,"Brasil","São Paulo",NA,NA,"Flor amarela;",NA,NA,NA,"(Sw.) Nees",NA,NA,"Itaqueri da Serra. Rio Itaqueri/Margem esquerda",NA,NA,NA,NA,NA,"Itirapina","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-12 15:02:01-03","UFSCar","SPSC","794","PreservedSpecimen","Plantae","Cyperaceae","Hypoporum","hirtellum","Hypoporum hirtellum","M.H.A.O. Souza","1977","09","26",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"(Sw.) Nees",NA,NA,"Represa do Lobo. Margem",NA,NA,NA,NA,NA,"Itirapina","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-12 15:02:01-03","UFSCar","SPSC","795","PreservedSpecimen","Plantae","Cyperaceae","Hypoporum","hirtellum","Hypoporum hirtellum","M.H.A.O. Souza","1977","11","09",NA,"Brasil","São Paulo",NA,NA,"Flor amarela;",NA,NA,NA,"(Sw.) Nees",NA,NA,"Represa do Lobo. Margem",NA,NA,NA,NA,NA,"Itirapina","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-12 15:02:01-03","UFSCar","SPSC","852","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M.H.A.O. Souza","1974","09","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Sw.","C.F.I. Muniz",NA,"Estação Ecológica de Itirapina. Instituto Florestal",NA,NA,NA,NA,NA,"Itirapina","9999","9999","1983","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-12 15:02:01-03","UFSCar","SPSC","851","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M.H.A.O. Souza","1974","04","15",NA,"Brasil",NA,NA,NA,"encontrado na água;",NA,NA,NA,"Sw.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 17:02:32-03","UEL","FUEL","49697","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Santos, LO; Menezes, MP; Mehlig, U; A.B. Santa Brígida; Silva, WT; Soares, LFA; Lop, MG","2006","08","20",NA,"Brasil","Pará",NA,NA,NA,"FUEL020170","Tracheophyta","Poales","Sw.","Nascimento, MP; Oliveira, JCL","26","Península de Ajuruteua, dunas e campos noroeste Vila Bonifácio","-46.618139","-0.832917",NA,NA,NA,"Bragança","-46.618139","-0.832917","2007","03",NA,NA,"19",NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:14:37-03","UnB","UB","213525","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","2014","11","02","Southern America","Brasil","Tocantins",NA,NA,"Erva 50 cm; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio",NA,"Monocotyledonae",NA,"Sw.",NA,"15","Estação Ecológica Serra Geral do Tocantins","-46.615","-10.868833",NA,NA,NA,"Rio da Conceição","-46.615","-10.868833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:14:37-03","UnB","UB","193545","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Bommer",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul",NA,NA,"Pantanal.","UB0011865","Monocotyledonae",NA,"Sw.","Eiten, LT","31",NA,NA,NA,NA,NA,"UB0011865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:14:37-03","UnB","UB","195123","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","2010","10","28","Southern America","Brasil","Goiás",NA,NA,"Vereda","UB0011863","Monocotyledonae",NA,"Sw.",NA,"8017","Reserva Particular do Patrimônio Natural Serra do Tombador","-47.801167","-13.666833",NA,NA,"UB0011863","Cavalcante","-47.801167","-13.666833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:14:37-03","UnB","UB","163021","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Emmert, P; Mello, TRB","2010","03","28","Southern America","Brasil","Minas Gerais",NA,NA,"Erva. Frutos maduros de cor marrom; Campo úmido.","UB0011934","Monocotyledonae",NA,"Sw.","Mello, TRB","7015","Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas","-43.792222","-17.903611",NA,NA,"UB0011934","Diamantina","-43.792222","-17.903611","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-01 15:14:37-03","UnB","UB","111728","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Cezare, CHG; Souza-Silva, S; Machado Neto, A","2007","12","11","Southern America","Brasil","Goiás",NA,NA,"Erva 0,4m. Fruto verde claro.; Contato Campo limpo úmido (princípio de um Vereda). Topologia: Plano a suavemente inclinado.","UB0011884","Monocotyledonae",NA,"Sw.","Carvalho-Silva, M","576","Hidrelétrica de Corumbá III, área de influência do empreendimento","-47.9902","-16.6764","868","868","UB0011884","Luziânia","-47.9902","-16.6764","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:14:37-03","UnB","UB","163159","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Emmert, P; Mello, TRB","2010","04","01","Southern America","Brasil","Minas Gerais",NA,NA,"Erva; Afloramento de rocha em campo limpo úmido","UB0011931","Monocotyledonae",NA,"Sw.","Mello, TRB","7147","Grade a caminho de Campos Tristes","-43.758611","-17.915278","1281","1281","UB0011931","Diamantina","-43.758611","-17.915278","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-01 15:14:37-03","UnB","UB","184414","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Corrêa, ACG; Emmert, P","2008","06","18","Southern America","Brasil","Distrito Federal",NA,NA,"Folha SD-23-Y-C; Erva 0,6m. Inflorescência; Campo limpo úmido","UB0006895","Monocotyledonae",NA,"Sw.","Pinedo, AS","4317","Região Administrativa de Taguatinga. Floresta Nacional de Brasília - FLONA","-48.069444","-15.762222",NA,NA,"UB0006895","Brasília","-48.069444","-15.762222","2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:14:37-03","UnB","UB","192510","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Skvortzov, B","1963","11","29","Southern America","Brasil","São Paulo",NA,NA,"Near a brook in secondary forest; Near a brook in secondary forest","UB0011903","Monocotyledonae",NA,"Sw.","Eiten, LT","172","Parque do Estado (on old maps Parque de Água Funda), grounds of the Instituto de Botânica. Ca. 10km south and 0.8-1.0km east of center of São Paulo (Praça da Sé)","-46.633333","-23.6","760","820","UB0011903","São Paulo","-46.633333","-23.6","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-01 15:14:37-03","UnB","UB","195201","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","2010","03","22","Southern America","Brasil","Goiás",NA,NA,"Vereda","UB0011861","Monocotyledonae",NA,"Sw.",NA,"7852","Parque Nacional Chapada dos Veadeiros","-47.686611","-14.128944",NA,NA,"UB0011861","Alto Paraíso de Goiás","-47.686611","-14.128944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-01 15:14:37-03","UnB","UB","195264","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","2010","05","24","Southern America","Brasil","Goiás",NA,NA,"Vereda","UB0011869","Monocotyledonae",NA,"Sw.",NA,"7915","Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278",NA,NA,"UB0011869","Cristalina","-47.699056","-16.738278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-07-29 09:06:35-03","UnB","UB","198473","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Amaral, AG; Souza, ACM","2012","04","21","Southern America","Brasil","Goiás",NA,NA,"Erva. 45 cm. Folha madura, seca. Fruto dispersado.; Campo limpo úmido.",NA,"Monocotyledonae",NA,"Sw.","Amaral, AG","2782","Parque Nacional da Chapada dos Veadeiros. Parcela 2500 sul. UA 169.","-47.71453","-14.1093",NA,NA,NA,"Alto Paraíso de Goiás","-47.71453","-14.1093","2013","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:14:37-03","UnB","UB","214036","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","2015","06","07","Southern America","Brasil","Tocantins",NA,NA,"Erva; Vereda Lagoa Espraiada.",NA,"Monocotyledonae",NA,"Sw.",NA,"660","Estação Ecológica Serra Geral do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:14:37-03","UnB","UB","78320","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS","1965","10","20","Southern America","Brasil","Goiás",NA,NA,"Rhizomatous, the culms to 40 cm tall","UB0011879","Monocotyledonae",NA,"Sw.","Incógnito","9372","12km ao NW de Veadeiros",NA,NA,NA,NA,"UB0011879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:14:37-03","UnB","UB","78441","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Philcox, D","1967","12","21","Southern America","Brasil","Mato Grosso",NA,NA,NA,"UB0011859","Monocotyledonae",NA,"Sw.","Araújo, AG","3696","E do km 229, Nova Xavantina - Cachimbo",NA,NA,NA,NA,"UB0011859",NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:14:37-03","UnB","UB","78442","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Philcox, D","1967","12","20","Southern America","Brasil","Mato Grosso",NA,NA,NA,"UB0011873","Monocotyledonae",NA,"Sw.","Muniz, CFS","3650","W do km 229, Nova Xavantina - Cachimbo",NA,NA,NA,NA,"UB0011873",NA,NA,NA,"1986","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:14:37-03","UnB","UB","78443","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS","1968","03","18","Southern America","Brasil","Goiás",NA,NA,"Culms to ca. 20 cm tall","UB0011874","Monocotyledonae",NA,"Sw.","Araújo, AG","21364","10km ao S de Guará",NA,NA,NA,NA,"UB0011874",NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:14:37-03","UnB","UB","78444","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Anderson, WR","1973","05","11","Southern America","Brasil","Goiás",NA,NA,NA,"UB0011892","Monocotyledonae",NA,"Sw.","Koyama, TM","10099","Goiás, 15km ao S de Goiás","-50.1403","-15.9344",NA,NA,"UB0011892","Goiás","-50.1403","-15.9344","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:14:37-03","UnB","UB","78445","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS","1966","04","06","Southern America","Brasil","Goiás",NA,NA,"Caespitose, the culms to 30 cm tall","UB0011891","Monocotyledonae",NA,"Sw.","Muniz, CFS","14433","Posse, 6km ao S de Posse","-46.3694","-14.0931",NA,NA,"UB0011891","Posse","-46.3694","-14.0931","1980","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Davidse, G","1973","11","05","Southern America","Venezuela","Guarico",NA,NA,"Grasslands inundated in wet season but now dry, dotted with palms (Copernicia) a glaucous Sorghastrum, a prominent perennial grass and Schiachyrium brevifolium extremely abundant at this time of yr","UB0011587","Monocotyledonae",NA,"Sw.",NA,"3746","Ca. 21 km SSE of Calaboza along road to Cazorla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Davidse, G; Pohl, RW","1970","06","20","Southern America","Honduras","Morazan",NA,NA,"Pine forest","UB0011583","Monocotyledonae",NA,"Sw.",NA,"2158","4 km N of La Venta by road",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, DP; Jesus, EA; Trindade, JC; Munhoz, CBR","2019","04","24","Southern America","Brasil","Distrito Federal",NA,NA,"Capim folha larga; Vereda",NA,"Monocotyledonae",NA,"Sw.","Silva, DP","1050","Instituto Brasileiro de Geografia e Estatística","-47.899278","-15.932889",NA,NA,NA,"Brasília","-47.899278","-15.932889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Otoni, TCO","2017","03","19","Southern America","Brasil","Minas Gerais",NA,NA,"Erva, flores amarronzadas; Mata",NA,"Monocotyledonae",NA,"Sw.",NA,"MCF253","Zona rural","-41.908333","-17.136944","800","800",NA,"Novo Cruzeiro","-41.908333","-17.136944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Million, JL; Oliveira, RC","2016","03","24","Southern America","Brasil","Mato Grosso do Sul",NA,NA,"lombriga de bebê; Erva; Campo úmido",NA,"Monocotyledonae",NA,"Sw.","Prata, AP","117","Na aldeia Takwara, no campo de brejo","-54.632139","-22.701083",NA,NA,NA,"Juti","-54.632139","-22.701083","2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CBR; Emmert, P; Mello, TRB","2010","03","28","Southern America","Brasil","Minas Gerais",NA,NA,"Erva. Frutos maduros de cor marrom; Campo úmido.","UB0011932","Monocotyledonae",NA,"Sw.","Mello, TRB","7015","Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas","-43.792222","-17.903611",NA,NA,"UB0011932","Diamantina","-43.792222","-17.903611","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:14:37-03","UnB","UB","7877","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Proença, CEB; Lake, A","1997","11","14","Southern America","Brasil","Tocantins",NA,NA,"Erva 0,4 m. Fruto verde.; Campo úmido na borda da vereda.","UB0011897","Monocotyledonae",NA,"Sw.","Proença, CEB","1861","7 km da cidade","-49.166667","-12.516667",NA,NA,"UB0011897","Aliança do Tocantins","-49.166667","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:14:37-03","UnB","UB","78634","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Almeida, SP","1985","04","17","Southern America","Brasil","Distrito Federal",NA,NA,"Erva, folhas bem fininhas. Inflorescência delicada amarronzada; Campo limpo úmido (várzea). Solo argilo escuro, visguento","UB0006896","Monocotyledonae",NA,"Sw.","Araujo, AC","1017","Próximo ao Banco de Proteínas, lado esquerdo da Rod. BR 020. CPAC","-47.708333",NA,"1175","1200","UB0006896","Planaltina","-47.708333",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Skvortzov, B","1963","11","29","Southern America","Brasil","São Paulo",NA,NA,"Near a brook in secondary forest; Near a brook in secondary forest","UB0011880","Monocotyledonae",NA,"Sw.","Eiten, LT","172","Parque do Estado (on old maps Parque de Água Funda), grounds of the Instituto de Botânica. Ca. 10km south and 0.8-1.0km east of center of São Paulo (Praça da Sé)","-46.633333","-23.6","760","820","UB0011880","São Paulo","-46.633333","-23.6","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Ramos, MVV","2003",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Vereda","UB0011867","Monocotyledonae",NA,"Sw.",NA,"s.n.","Região do Triângulo Mineiro","-48.363278","-18.949806",NA,NA,"UB0011867",NA,"-48.363278","-18.949806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","28","Southern America","Brasil","Minas Gerais",NA,NA,"Stems to ca. 40 cm tall; Wet ground, creek margin. Creek margin with cut-over gallery forest","UB0011886","Monocotyledonae",NA,"Sw.","Muniz, C","28543","Ca. 7 km N of São João da Chapada, road to Inhaí",NA,NA,"1150","1150","UB0011886",NA,NA,NA,"1986","06",NA,NA,"18",NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; et al.","1970","01","29","Southern America","Brasil","Minas Gerais",NA,NA,"To ca. 30 cm tall; In ahallow water. Wet campo, red clay","UB0011902","Monocotyledonae",NA,"Sw.","Muniz, CFS","25630","Ca. 35 km NE of Patrocínio",NA,NA,"1000","1000","UB0011902",NA,NA,NA,"1986","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; et al.","1970","02","03","Southern America","Brasil","Minas Gerais",NA,NA,"Culms to ca. 35 cm tall; Wet places. Rocky hillside","UB0011894","Monocotyledonae",NA,"Sw.",NA,"25930","Ca. 2 km N of Paracatu",NA,NA,"700","700","UB0011894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Harley, RM; Onishi, E","1971","01","22","Southern America","Brasil","Minas Gerais",NA,NA,"Culms ascending-divergent, to ca. 25 cm tall; Wet ground. Lower cut-over slopes","UB0011888","Monocotyledonae",NA,"Sw.","Koyama, T","28847","Serra da Caraça, sandy slopes, near riacho, ca. 10 km W of Barão de Cocais",NA,NA,"1400","1400","UB0011888",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Skvortzov, B","1963","11","29","Southern America","Brasil","São Paulo",NA,NA,"Near a brook in secondary forest; Near a brook in secondary forest","UB0011905","Monocotyledonae",NA,"Sw.","Eiten, LT","172","Parque do Estado (on old maps Parque de Água Funda), grounds of the Instituto de Botânica. Ca. 10km south and 0.8-1.0km east of center of São Paulo (Praça da Sé)","-46.633333","-23.6","760","820","UB0011905","São Paulo","-46.633333","-23.6","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","08","Southern America","Brasil","Minas Gerais",NA,NA,"Stems to ca. 40 cm tall; Brejo. Steeply sloping brejo and adjacent campo, middle slopes","UB0011876","Monocotyledonae",NA,"Sw.","Santana, SH; Almeida, RF","27171","Ca. 2 km W of Cantoni",NA,NA,"850","850","UB0011876",NA,NA,NA,"2011","10",NA,NA,"21",NA,NA,NA,NA,NA,NA
"483","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","10","Southern America","Brasil","Minas Gerais",NA,NA,"Culms to ca. 20 cm tall; Creek bank. Campo Steep slopes, campo and adjacent gallery forest","UB0011900","Monocotyledonae",NA,"Sw.","Muniz, CFS","19764","Serra do Itabirito, ca. 50 km SE of Belo Horizonte",NA,NA,"1500","1500","UB0011900",NA,NA,NA,"1980","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Davidse, G","1973","12","17","Southern America","Venezuela",NA,NA,NA,"Trachypogon savanna burned often; with some trees in gullies","UB0011585","Monocotyledonae",NA,"Sw.",NA,"5084","Federal: 6 km NE of intersection of road to Carayaca and road between El Junquito and Colonia Tovar",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Davidse, G","1970","08","07",NA,"Trinidad and Tobago",NA,NA,NA,"Byrsonema savanna slowly being invaded by weedy plants","UB0011581","Monocotyledonae",NA,"Sw.",NA,"2596","O#?# Meary savanna, just N of the Churchill-Roosevelt Hwy along the O#?#Meara Road",NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Bijos, NR; Munhoz, CBR; Eugênio, CUO","2008","12","15","Southern America","Brasil","Distrito Federal",NA,NA,"Vereda",NA,"Monocotyledonae",NA,"Sw.",NA,"PP-FLONA26","Floresta Nacional de Brasília. L10 No33","-48.069444","-15.762222",NA,NA,NA,"Brasília","-48.069444","-15.762222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","17","Southern America","Brasil","Minas Gerais",NA,NA,"Stems to ca. 1 m tall; Gallery margin. Steep slopes with cut-over gallery forest and adjacent cerrado with interspersed outcrops","UB0011882","Monocotyledonae",NA,"Sw.","Muniz, C","27755","Ca. 23 km E of Diamantina",NA,NA,"900","900","UB0011882",NA,NA,NA,"1986","06",NA,NA,"18",NA,NA,NA,NA,NA,NA
"488","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lindeman, JC; Haas, JH","1967","01","03","Southern America","Brasil","Paraná ",NA,NA,"Young, low secondary forest.","UB0011578","Monocotyledonae",NA,"Sw.",NA,"3835",NA,"-48.5428009033203","-25.8174991607666",NA,NA,"UB0011578","Matinhos",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"489","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Klein; Bresolin","1965","11","25","Southern America","Brasil","Santa Catarina",NA,NA,"Terreno úmido","UB0011895","Monocotyledonae",NA,"Sw.","Araujo, AG","6358","Pântano do Sul","-48.5491981506348","-27.596700668335","2","2","UB0011895","Florianópolis",NA,NA,"1999","05","27000","auto",NA,NA,NA,NA,NA,NA,NA
"490","2019-11-01 15:14:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; et al.","1966","01","14","Southern America","Brasil","Distrito Federal",NA,NA,"Caespitose 0,45m; Cerrado",NA,"Monocotyledonae",NA,"Sw.","Muniz, CFS","11691","Chapada da Contagem","-47.9296989440918","-15.7797002792358","1000","1000",NA,"Brasília",NA,NA,"1983","06","70570","auto",NA,NA,NA,NA,NA,NA,NA
"491","2019-11-01 15:14:37-03","UnB","UB","187751","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lindeman, JC; Haas, JH","1967","01","03","Southern America","Brasil","Paraná ",NA,NA,"Young, low secondary forest.","UB0011898","Monocotyledonae",NA,"Sw.",NA,"3835",NA,"-48.5428009033203","-25.8174991607666",NA,NA,"UB0011898","Matinhos",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
