"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"47","2021-03-30 12:33:27-03","EAO","IAN","167236","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aragão, IL; Bastos, MNC","1995","07","11","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura; botões ferrugíneos.","IAN167236","Dicotiledônea",NA,"Mart.",NA,"168","Pará","São Geraldo do Araguaia","Santa Cruz do Araguaia, Serra do Riacho Fundo, cerrado.","-48.433333","-6.233333",NA,NA,NA,"-48.433333","-6.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:36:44-03","EAO","IAN","XILO80","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pires, JM","1973","09","15","Southern America","Brasil",NA,NA,NA,"IANXILO80","Dicotiledônea",NA,"Mart.","Tavares, E","13369","Pará",NA,"Estudo ecológico entre Estreito e Marabá.",NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:33:27-03","EAO","IAN","118518","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Belém, RP; Mendes, JM","1964","12","16","Southern America","Brasil",NA,NA,"Árvore de 5 metros de altura; 50cm diâmetro; flor marrom.","IAN118518","Dicotiledônea",NA,"Mart.","Oliveira, J","44","Distrito Federal","Brasilia","Rodovia DP-5.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1989","02","13","70570","auto",NA,NA,NA,NA
"50","2019-02-20 13:41:59-03","INPA","INPA-CARPOTECA","151994","Carpo","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pirani, JR","1985","10","11","Southern America","Brasil",NA,NA,NA,"INPA0151994","Dicotyledon Magnoliids","Magnoliales","Mart.","Johnson, DM","1219","Mato Grosso",NA,"Ilha do Bananal. Divisa com o Parque Nacional de A, Ilha do Bananal, na divisa com o Parque Nacional do Araguaia. Coleta no Parque Indígena.","-50.5","-10.416667",NA,NA,"INPA0151994 INPA0151994_e INPA0151994_e1 INPA0151994_nd","-50.5","-10.416667","1986",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-20 13:41:59-03","INPA","INPA-CARPOTECA","196909","Carpo","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Macêdo, M","1994","02","17","Southern America","Brasil",NA,NA,NA,"INPA0196909","Dicotyledon Magnoliids","Magnoliales","Mart.","Ramos, JF","3665","Mato Grosso","Campo Novo do Parecis","Campo Novo dos Parecis, Aldeia Indígena Utiarity.","-57.8918991088867","-13.6752996444702",NA,NA,"INPA0196909 INPA0196909_e",NA,NA,"1999","04",NA,"92744","auto",NA,NA,NA,NA
"52","2020-11-26 18:06:56-03","CPAN-UFMS","COR","7279","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Turma da Ecologia da disciplina de Campo II - UNICAMP","1994","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Alunos do curso",NA,"São Paulo","Itirapina","Estação experimental do Instituto Florestal. Cerrado; arenoso; plano.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"53","2019-10-09 11:08:32-03","UFBA","ALCB","105847","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Roque, N; Borges, RL; Oliveira, GR de; Stadnik, A; Santana, FA","2012","07","19","Southern America","Brasil",NA,NA,"ca. 2m alt. Folhas discolores. Fruto castanho.","ALCB046135","Dicotyledon",NA,"Mart.","Guedes, ML","3609","Bahia","Licínio de Almeida","Serra Geral, Serra do Salto. Cascarrento","-42.555278","-14.553611","977","977","ALCB046135","-42.555278","-14.553611","2015",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:08:32-03","UFBA","ALCB","107602","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Alunos do PARFOR","2013","01","19","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores. Flores axilares com pétalas carnosas.","ALCB003755","Dicotyledon",NA,"Mart.","Guedes, ML","20308","Bahia","Morro do Chapéu","Morrão, próximo da Torre.","-41.15","-11.55",NA,NA,NA,"-41.15","-11.55","2013","07",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:08:32-03","UFBA","ALCB","108058","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Roque, N; Stadnik, A; Hurbath, F; Borges, RL; Oliveira, GR de","2012","10","28","Southern America","Brasil",NA,NA,"folhas discolores. Sépalas castanho-ferrugineas. Flores em botão.","ALCB046137","Dicotyledon",NA,"Mart.","Guedes, ML","3798","Bahia","Licínio de Almeida","Serra Geral, Cascarrento","-42.557778","-14.552778","1003","1003","ALCB046137","-42.557778","-14.552778","2015",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:08:32-03","UFBA","ALCB","113100","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Costa, TF; Alunos de Botânica III","2014","01","18","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores. Flores de cálice verdes pétalas carnosas, ferrugíneas.","ALCB003734","Dicotyledon",NA,"Mart.","Guedes, ML","21210","Bahia","Morro do Chapéu","Piemonte da Diamantina, Capão do Pinho, Vila Ecológica Catinguara.","-41.016667","-11.6","840","840","ALCB003734","-41.016667","-11.6","2014","05",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:08:32-03","UFBA","ALCB","116829","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","2014","10","16","Southern America","Brasil",NA,NA,"Folhas coriáceas, face abaxial com tomentos ferrugíneos. Flores com cálice ferrugíneo, pétalas carnosas vilosas.","ALCB046136","Dicotyledon",NA,"Mart.","Guedes, ML","22634","Bahia","Licínio de Almeida","Camenho para Carrasquento.","-42.526389","-14.583333","779","779","ALCB046136","-42.526389","-14.583333","2015",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:08:32-03","UFBA","ALCB","127251","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Alunos de Botânica Econômica","2017","02","16","Southern America","Brasil",NA,NA,"Folhas crasso-membranáceas ferrugíneo-hirsuta quando jovens. Flores com pétalas carnosas.","ALCB044559","Dicotyledon",NA,"Mart.","Guedes, ML","25498","Bahia","São Desidério","Oeste, Roda Velha.","-44.966667","-12.35",NA,NA,"ALCB044559","-44.966667","-12.35","2017","05",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:08:32-03","UFBA","ALCB","130315","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Alunos de Botânica BIOC05","2017","12","15","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores, Flores com pétalas carnosas, amarelas.","ALCB047865","Dicotyledon",NA,"Mart.","Guedes, ML","30168","Bahia","Condeúba",NA,"-41.966667","-14.883333",NA,NA,"ALCB047865","-41.966667","-14.883333","2018","04",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:08:32-03","UFBA","ALCB","65990","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Anjos, BA dos; Guedes, ML; Xavier, AB","2003","09","22","Southern America","Brasil",NA,NA,"4 m de altura. Folhas membranaceas. Flores carnosas verdes. Fruto comestível. Frequente.; Fazenda Savaí a cerca de 40 km da cidade. Cerrado antropizado com espécies arbóreas.","ALCB003751","Dicotyledon",NA,"Mart.","Anjos, BA dos","123","Bahia","Luis Eduardo Magalhães","Oeste","-45.833056","-12.224167",NA,NA,NA,"-45.833056","-12.224167","2004","01",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:08:32-03","UFBA","ALCB","66588","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Xavier, AB; Guedes, ML; Anjos, BA dos","2003","11","30","Southern America","Brasil",NA,NA,"3m de altura. Folhas cartáceas, discolores.; mata de imburara.","ALCB003754","Dicotyledon",NA,"Mart.","Guedes, ML","256","Bahia","Luis Eduardo Magalhães","Oeste",NA,NA,NA,NA,NA,NA,NA,"2004","01",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:08:32-03","UFBA","ALCB","75888","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS","2006","12","23","Southern America","Brasil",NA,NA,"de ca. 6 m. Folhas cartáceas, discolores, com a face adaxial verde intenso. Flores com pétalas carnosas amarelas e intenternamente vermelha.","ALCB003750","Dicotyledon",NA,"Mart.","Guedes, ML","13243","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno do Parque de Sete passagens. Bagre, Ponto 228","-40.598056","-11.332222","525","525",NA,"-40.598056","-11.332222","2007","02",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:08:32-03","UFBA","ALCB","78490","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","06","Southern America","Brasil",NA,NA,"de ca 3 m de altura. Folhas cartáceas, discolores com a face abaxial pilosa. Frutos passados.","ALCB003752","Dicotyledon",NA,"Mart.","Guedes, ML","13402","Bahia","Feira da Mata","Médio São Francisco, Próximo ao Rio Carinhanha","-44.2125","-14.231667",NA,NA,NA,"-44.2125","-14.231667","2007","05",NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:08:32-03","UFBA","ALCB","122783","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Neves, ML; Santos, EO","2009","12","05","Southern America","Brasil",NA,NA,"Caule piloso. Folhas simples, alternas. Flor com pêlos no cálice.","ALCB009121","Dicotyledon",NA,"Mart.","Guedes, ML","13","Bahia","Morro do Chapéu","Estrada do Morrão","-34","-68.906389",NA,NA,"ALCB009121","-34","-68.906389","2015","11",NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:08:32-03","UFBA","ALCB","97965","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","2010","11","22","Southern America","Brasil",NA,NA,"de ca 2,5 m de altura. Folhas coriáceas, discolores, face abaxial com nervuras impressas, com pilosidade ferrugínea. Flores com pétalas carnosas.","ALCB003747","Dicotyledon",NA,"Mart.","Guedes, ML","17862","Bahia","Luis Eduardo Magalhães","Oeste, Oeste","-45.816667","-12.216667",NA,NA,NA,"-45.816667","-12.216667","2011","02",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:08:32-03","UFBA","ALCB","92705","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; Gomes, FS; Alunos de Botânica III","2009","10","11","Southern America","Brasil",NA,NA,"pequena, com ramos e gemas pilosas, ferrugíneos. Folhas elépticas, coriáceas quando adultas, discolores; com pilosidade ferrugínea na face inferior. Flores com 6 pétalas livres, carnosas, creme-ferrugíneas. Frutos estrobiliformes car","ALCB003749","Dicotyledon",NA,"Mart.","Guedes, ML","16575","Bahia","Mucugê","Chapada Diamantina, Caminho de Mucugê para Boninal","-41.4725","-13.4725","1068","1068",NA,"-41.4725","-13.4725","2009","11",NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:08:32-03","UFBA","ALCB","91050","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guedes, ML; et al.","2007","07","18","Southern America","Brasil",NA,NA,"Folhas coriáceas.Frutos ferrugíneos, imaturos.","ALCB003748","Dicotyledon",NA,"Mart.","Guedes, ML","16221","Bahia","Boninal","Chapada Diamantina, Estrada Boninal para Abaíra","-41.816667","-12.233333",NA,NA,NA,"-41.816667","-12.233333","2009","11",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:38:11-03","NBC","NL-BOTANY","L.1755404","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pedersen TM","1986","10","24","Southern America","Brazil",NA,NA,"Open woodland, apparently undisturbed, trees 5-7 m high.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1755404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1755404",NA,"Magnoliales","Mart.","Pedersen TM",NA,"Bahia",NA,"Brazil. Mato Grosso, do Sul, mun. Guia Lopes da Laguna: on road (BR 267). From Maracaju to Guia Lopes, c. 12 Km W of Ervania.",NA,NA,NA,NA,"NL-L1755404",NA,NA,"1986","10","01",NA,NA,"Magnoliopsidae","L 0049602",NA,NA
"69","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071738","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Conceiçao MCA",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071738",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,"NL-U1071738",NA,NA,"1993","06","01",NA,NA,"Magnoliopsidae","U 0144881",NA,NA
"70","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071748","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pereira BAS; Alvarenga D","1995","10","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071748",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"NL-U1071748",NA,NA,"1998","06","01",NA,NA,"Magnoliopsidae","U 0144880",NA,NA
"71","2020-02-08 09:38:11-03","NBC","NL-BOTANY","L.3728672","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pirani JR; Mello-Silva R de; Cordeiro I; Assis MC","1987","11","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3728672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3728672",NA,"Magnoliales","Mart.",NA,NA,NA,NA,"Minas Gerais. Grao- Mogol: Monta-nha a esquerda do riacho Ribeirao. Trilha da Tropa.","-42.916667","-16.541667",NA,NA,"NL-L3728672","-42.916667","-16.541667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 09:38:11-03","NBC","NL-BOTANY","U 0229336","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos AA; Pereira JB","2003","02","19","Southern America","Brazil",NA,NA,"Cerradão. Plano no local. Latossolo vermelho.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200229336 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0229336",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Minas Gerais",NA,"Unaí - MG. Fazenda Campanha (prop. Luiz Rodrigues), estrada que dá acesso Palmital - AHE Queimado à esquerda.","-47.303056","-16.149722",NA,NA,NA,"-47.303056","-16.149722","2006","07","03",NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 09:38:11-03","NBC","NL-BOTANY","U.1071728","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pontes AF; Santos AA; Rodrigues AS; Pereira JB; Pastore JF; Chacon RG","2002","12","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071728",NA,"Magnoliales","Mart.","Pontes AF",NA,"Distrito Federal",NA,"Brasilia - DF. Canteiro da W5 Norte, quadra 915, em frente a casa do Menino Deus.",NA,NA,NA,NA,"NL-U1071728",NA,NA,"2002","12","01",NA,NA,"Magnoliopsidae","U 0042602",NA,NA
"74","2020-02-08 09:38:11-03","NBC","NL-BOTANY","U.1071729","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Guarino ESG","2002","03","05","Southern America","Brazil",NA,NA,"Cerrado sentido restrito. Plano. Latossolo vermelho escuro (argiloso).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071729",NA,"Magnoliales","Mart.","Walter BMT",NA,"Distrito Federal",NA,"Brasilia - DF. Fazenda Sucupira, estrada para a EMBRAPA Sementes Basicas.","-48.016667","-15.866667",NA,NA,"NL-U1071729","-48.016667","-15.866667","2002","03","01",NA,NA,"Magnoliopsidae","U 0042601",NA,NA
"75","2020-02-08 09:38:11-03","NBC","NL-BOTANY","U.1071730","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pontes AF; Santos AA; Rodrigues AS; Pereira JB; Pastore JF; Chacon RG","2002","12","03","Southern America","Brazil",NA,NA,"Cerrado.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071730",NA,"Magnoliales","Mart.","Pontes AF",NA,"Distrito Federal",NA,"Brasilia - DF. Estaçao Ecologica de Aguas Emendadas a cerca de 40 km da Brasilia.","-47.611944","-15.5825",NA,NA,"NL-U1071730","-47.611944","-15.5825","2002","12","01",NA,NA,"Magnoliopsidae","U 0042566",NA,NA
"76","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071731","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos JR; Moreira GA","2003","10","23","Southern America","Brazil",NA,NA,"Cerrado sensu stricto. Latossolo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071731",NA,"Magnoliales","Mart.","Santos JR",NA,"Distrito Federal",NA,"Brasilia - DF. Parque Ecologico Norte Burle Marx.",NA,NA,NA,NA,"NL-U1071731",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0042569",NA,NA
"77","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071732","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos JR; Moreira GA","2003","09","25","Southern America","Brazil",NA,NA,"Cerrado sensu stricto. Latossolo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071732",NA,"Magnoliales","Mart.","Santos JR",NA,"Distrito Federal",NA,"Brasilia - DF. Parque Ecologico Norte Burle Marx.",NA,NA,NA,NA,"NL-U1071732",NA,NA,"2004","01","01",NA,NA,"Magnoliopsidae","U 0042568",NA,NA
"78","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071733","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva GP da","2001","09","29","Southern America","Brazil",NA,NA,"Cerrado. Suave ondulado. Solo arenoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071733",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Distrito Federal",NA,"Brasília - DF. Condominio Belo Horizonte, entrada para a Ermida Dom Bosco, al lado da QL 28, lago sul.","-47.807222","-15.803056",NA,NA,"NL-U1071733","-47.807222","-15.803056",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0229311",NA,NA
"79","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071734","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Walter BMT; Santos AA","2002","02","14","Southern America","Brazil",NA,NA,"Cerrado sentido restrito (Denso). Pouco antropizado. Plano no local. Latossolo vermelho-amarelo, profundo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071734",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Minas Gerais",NA,"Cabeceira Grande - MG. Fazenda São Bento. Região do rio Bezerra.",NA,NA,NA,NA,"NL-U1071734",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0229312",NA,NA
"80","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071735","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Rezende JM de","1995","09","30","Southern America","Brazil",NA,NA,"Campo sujo de cerrado. Latossolo amarelado. Plano.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071735",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Distrito Federal",NA,"Samambaia. Distrito Federal. Brasil. Parque Boca da Mata na Porçao Norte.",NA,NA,NA,NA,"NL-U1071735",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0229310",NA,NA
"81","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071736","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pontes AF; et al.","2003","04","04","Southern America","Brazil",NA,NA,"Campo sujo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071736",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Distrito Federal",NA,"Distrito Federal. Trevo de acesso à São Sebastião.","-47.821111","-15.887222",NA,NA,"NL-U1071736","-47.821111","-15.887222",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0229309",NA,NA
"82","2020-02-08 09:38:16-03","NBC","NL-BOTANY","U.1071745","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Santos AA; Pereira JB","2003","02","19","Southern America","Brazil",NA,NA,"Cerradão. Plano no local. Latossolo vermelho.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071745",NA,"Magnoliales","Mart.","Rainer HGR",NA,"Minas Gerais",NA,"Unaí - MG. Fazenda Campanha (prop. Luiz Rodrigues), estrada que dá acesso Palmital - AHE Queimado à esquerda.","-47.303056","-16.149722",NA,NA,"NL-U1071745","-47.303056","-16.149722","2006","07","03",NA,NA,"Magnoliopsidae","U 0229337",NA,NA
