"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"141","2020-10-01 14:15:31-03","JBB","HEPH","8016","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Ramos, AE","505","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado",NA,NA,NA,NA,"Dicotyledon","Asterales","Gardner","Calago, K","1993","05","03","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2003",NA,NA,"03",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:32:49-03","UFMG","BHCB","189986","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Quaresma, AS","686","Southern America","Brasil","BR 040, Às margens da rodovia BR 040, sentido Belo Horizonte #?# Congonhas, próximo ao km 580, ao lado direito da rodovia. Coordenadas aproximadas",NA,NA,NA,"BHCB189986","Dicotyledon",NA,"Gardner",NA,"2018","01","07","Minas Gerais","Itabirito","-43.965278","-20.2475",NA,NA,NA,NA,NA,"2018","-43.965278","-20.2475","01",NA,"17",NA,NA,NA,NA
"143","2020-12-11 11:32:49-03","UFMG","BHCB","201752","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Souza, VC de; Souza, JP; Romão, GO; Elias, SI; Araújo, AO","25738","Southern America","Brasil","Estrada Grão Mogol - Virgem da Lapa, ca. 10Km de Grão Mogol",NA,NA,"Erva, flores róseas; Entre rochas","BHCB201752","Dicotyledon",NA,"Gardner",NA,"2001","07","12","Minas Gerais","Grão Mogol","-42.744167","-16.537222","680","680","BHCB201752",NA,NA,"2003","-42.744167","-16.537222",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:32:49-03","UFMG","BHCB","84374","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Souza, VC de; Souza, JP; Romão, GO; Araújo, AO","25245","Southern America","Brasil","Serra do Cipó. Cachoeira da Farofa., Base da cachoeira.",NA,NA,"No leito do rio. Erva. Flores róseas. Prensado em álcool.",NA,"Dicotyledon",NA,"Gardner",NA,"2001","07","06","Minas Gerais","Santana do Riacho","-43.576944","-19.380278","1010","1010",NA,NA,NA,NA,"-43.576944","-19.380278",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:32:49-03","UFMG","BHCB","60321","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Salino, A; Mota, RC da","6984","Southern America","Brasil","Rio Grande., Trecho do Alto Rio Grande adjacente à zona urbana de Santana do Garambeu.",NA,NA,"Erva na margem do rio.; Cerrado com Floresta Ciliar e de Galeria.","BHCB011254","Dicotyledon",NA,"Gardner",NA,"2001","06","07","Minas Gerais","Santana do Garambéu","-44.142522","-21.589733","1100","1150",NA,NA,NA,"2013","-44.142522","-21.589733","11",NA,"13",NA,NA,NA,NA
"146","2020-12-11 11:32:49-03","UFMG","BHCB","37570","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Stehmann, JR; Sobral, M","1113","Southern America","Brasil","Canta Galo. Rio Preto.",NA,NA,"Margem de rio. Herbáceo.",NA,"Dicotyledon",NA,"Gardner",NA,"1992","08","08","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:32:49-03","UFMG","BHCB","15821","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Reis, CC","121","Southern America","Brasil","Distrito de Amarantina. Casinha.",NA,NA,"Mata ciliar. Herbáceo rupícola. Flor lilás.",NA,"Dicotyledon",NA,"Gardner",NA,"1989","05","21","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:32:49-03","UFMG","BHCB","69831","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Lombardi, JA; Salino, A; Stehmann, JR; Mota, RC da; Viana, PL","4680","Southern America","Brasil","Estação Ambiental de Peti - CEMIG., Trilha partindo da Barragem até o Bom Será.",NA,NA,"Plantas do Brasil - Inventário da Estação Ambiental de Peti. Em cavidades sombreadas por pedras junto ao rio. Herbáceo. Folhas papiráceas. Flores lilases.",NA,"Dicotyledon",NA,"Gardner",NA,"2002","04","23","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:32:49-03","UFMG","BHCB","54936","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Barreto, HLM","5274","Southern America","Brasil","Fazenda da Parahyba.",NA,NA,"Margem de córrego. Frequência regular. Herbáceo. Flor violácea.",NA,"Dicotyledon",NA,"Gardner",NA,"1936","08","23","Minas Gerais","Andrelândia","-44.3092002868652","-21.7397003173828",NA,NA,NA,"26456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:32:49-03","UFMG","BHCB","27737","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Tameirão Neto, E","944","Southern America","Brasil","Ponte sobre o rio Santo Antônio, estrada de acesso a Santo Antônio do Quebra Anzol.",NA,NA,"Margem de rio.",NA,"Dicotyledon",NA,"Gardner",NA,"1993","07","20","Minas Gerais","Iraí de Minas","-47.4613990783691","-18.9839000701904",NA,NA,NA,"17800","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:32:49-03","UFMG","BHCB","54938","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Magalhães, GM","1868","Southern America","Brasil","Serra do Curral.",NA,NA,"Vale no campo. Muito frequente. Herbáceo. Flor violácea.",NA,"Dicotyledon",NA,"Gardner",NA,"1942","07","05","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:32:49-03","UFMG","BHCB","54937","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Barreto, HLM","4673","Southern America","Brasil","Serra do Lenheiro.",NA,NA,"Margem de córrego. Muito frequente. Herbáceo 0,4. Flor violácea.",NA,"Dicotyledon",NA,"Gardner",NA,"1936","07","08","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2010-10-07 15:39:00-03","MO","MOBOT","3323655","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 17283","South America","Brazil","Creek bank. gallery forest, ca. 78 km. S of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,NA,"Gardner","P. Busey","1966",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-08-10 05:49:00-03","MO","MOBOT","3323918","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Amaro Macedo","Macedo 1095","South America","Brazil","Localidad: S. Vicente. Municipio: Ituiutaba.",NA,NA,NA,NA,NA,NA,"Gardner","P. Busey","1948",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-03-26 18:06:00-03","MO","MOBOT","3324063","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"David R. Hunt|José F. Ramos","Hunt 6262","South America","Brazil","Between Jatai and Caiaponia, 40 km from Caiaponia. Grassy campo near small stream. Fls. mauve.",NA,NA,NA,NA,NA,NA,"Gardner",NA,"1966","6","28","Goiás",NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"156","2009-11-20 06:16:00-02","MO","MOBOT","3324199","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 35080","South America","Brazil","Ribeirao Claro (mun. Alto Araguaia) Mato Grosso.",NA,NA,NA,NA,NA,NA,"Gardner","H. Robinson","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2012-10-17 05:07:00-03","MO","MOBOT","3324443","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8052","South America","Brazil","Municipio de Livramento do Brumado, entre Livramento do Brumado e Rio de Conts, a 5 km do primeiro.",NA,NA,NA,NA,NA,NA,"Gardner",NA,"1979",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","3324771","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gert G. Hatschbach","Hatschbach 30029","South America","Brazil","Rio do Cipo (mun. Jaboticatuba).",NA,NA,NA,NA,NA,NA,"Gardner","H. Robinson","1972",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-01-08 09:25:00-02","MO","MOBOT","3326420","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"William R. Anderson","Anderson 9941","South America","Brazil","Ca. 17 km (straight line) S of Goias Velho, ca. 6 km NE of Mossamedes. Mesophytic woods along stream at base of east side of serra.",NA,NA,NA,NA,NA,NA,"Gardner","G.M.Barroso","1973","5","9","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"160","2014-01-08 09:27:00-02","MO","MOBOT","3326661","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"William R. Anderson","Anderson 9447","South America","Brazil","Ca. 20 km (straight line) S of Caiaponia; woods and shrubby meadow near Rio Claro.",NA,NA,NA,NA,NA,NA,"Gardner","G.M.Barroso","1973","4","29","Goiás",NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-08-31 08:52:55-03","INPA","INPA","126776","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hatschbach, GG","35080","Southern America","Brasil","Ribeirão Claro, Ribeirão Claro. Mata de galeria, barranco rochoso.",NA,NA,NA,"INPA0126776","Dicotyledon Asterids","Asterales","Gardner","Robinson, HE","1974","09","22","Mato Grosso","Alto Araguaia","-53.364722","-17.529722",NA,NA,"INPA0126776 INPA0126776_e",NA,NA,"1984","-53.364722","-17.529722",NA,NA,NA,NA,NA,NA,NA
"162","2019-05-23 11:07:49-03","UFLA","ESAL","30954","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Domingos, DQ; Cambraia, CFC","385",NA,"Brasil","Parque Ecológico Quedas do Rio Bonito",NA,NA,"erva. Brácteas involucrais verdes e flores creme a esverdeado; borda de mata com cerrado",NA,NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais","Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-23 11:07:49-03","UFLA","ESAL","25928","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Melo, P HA; Torres, DM","3692",NA,"Brasil","Ponte do Guapiara",NA,NA,"erva; 1060m; flores roseas;",NA,NA,NA,"Gardner","Mansanares, ME",NA,NA,NA,"Minas Gerais","Aiuruoca","-44.603333","-21.976111",NA,NA,NA,NA,NA,"2016","-44.603333","-21.976111","05",NA,"04",NA,NA,NA,NA
"164","2019-05-23 11:07:49-03","UFLA","ESAL","26046","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Melo, P HA; Torres, DM","3301",NA,"Brasil","Limite do lago de inundação à barragem",NA,NA,"erva; 1060m; flores roxas;",NA,NA,NA,"Gardner","Mansanares, ME",NA,NA,NA,"Minas Gerais","Aiuruoca","-44.603333","-21.976111",NA,NA,NA,NA,NA,"2016","-44.603333","-21.976111","05",NA,"04",NA,NA,NA,NA
"165","2019-05-23 11:07:49-03","UFLA","ESAL","8556","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gavilanes, ML","3.081",NA,"Brasil","Parque Ecologico Quedas do Rio Bonito",NA,NA,"erva; 0.40; arroxeada clara;; floresta",NA,NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"166","2019-05-23 11:07:49-03","UFLA","ESAL","8575","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gavilanes, ML","3.121",NA,"Brasil","Ponte do Funil",NA,NA,"erva; 0.30; arroxeada;; floresta",NA,NA,NA,"Gardner","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"167","2019-05-23 11:07:49-03","UFLA","ESAL","21339","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Silva, AF; Alessandra, Ademir,Tat","337/80",NA,"Brasil","Reserva do Boqueirão",NA,NA,"; 40cm; roxas;",NA,NA,NA,"Gardner","Nakajima, J",NA,NA,NA,"Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA
"168","2019-12-19 11:17:20-03","UFG","UFG","46307","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Sobral, M.","12709",NA,"Brasil",NA,NA,NA,NA,"UFG0046307",NA,NA,"Gardner",NA,"2009","04","01","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"UFG0046307","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-06-10 10:10:16-03","FZB-BH","BHZB","1859","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Rezende, S.G. & Werneck, M.","36",NA,"Brasil","Vale Cristais",NA,NA,"unicata",NA,NA,NA,NA,"N, Nakajima","2003","12","01","MG","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2951050","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira & et al.","4992","South America - Neotropics","Brazil","Fazenda Água Limpa, UnB., Erva; capitulos liláses; leito de córrego dentro de mata",NA,NA,NA,"US01637286",NA,"Asterales","Gardner",NA,"1980","6","2","Distrito Federal",NA,NA,NA,NA,NA,"US01637286_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","3316252","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"M. Fonseca, F. C. A. Oliveira & B. S. Barros","399","South America - Neotropics","Brazil","Niquelandia, entrada de terra a direita da Fazena Traira",NA,NA,NA,"US01637289",NA,"Asterales","Gardner",NA,"1995","6","22","Goiás",NA,"-48.5667","-14.4647",NA,NA,"US01637289_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","3497969","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"D. J. N. Hind, S. C. Sant'Ana & P. Gasson","031","South America - Neotropics","Brazil","Mun. Ilhéus: Road to Ponta do Ramo, c. 15 km N of Ilhéus, restinga adjacent to road, c. 5 m.",NA,NA,NA,"US01637295",NA,"Asterales","Gardner",NA,"1992","2","9","Bahia",NA,"-39.05","-14.67",NA,NA,"US01637295_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2796381","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"W. R. Anderson","9447","South America - Neotropics","Brazil","Serra do Caiapó, ca. 20 km (straight line) S of Caiapônia; woods and shrubby meadow near Rio Claro",NA,NA,NA,"US01637297",NA,"Asterales","Gardner",NA,"1973","4","29","Goiás",NA,NA,NA,"840",NA,"US01637297_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3001981","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","4573","South America - Neotropics","Brazil","Bacia do Rio São Bartolemeu, Erva; folhas ásperas",NA,NA,NA,"US01637291",NA,"Asterales","Gardner",NA,"1980","5","5","Distrito Federal",NA,NA,NA,NA,NA,"US01637291_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2568836","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15120","South America - Neotropics","Brazil","Serra do Morcêgo, Creek margin, Côrrego Estrema, ca. 35 km. N.E. of Formosa",NA,NA,NA,"US01935919",NA,"Asterales","Gardner",NA,"1966","4","20","Goiás",NA,NA,NA,"800",NA,"US01935919_01 US01935919_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2569129","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17716","South America - Neotropics","Brazil","Drainage of the upper Rio Araguaia, Creek margin, Gallery forest, ca. 6 km. N.W. of Piranhas",NA,NA,NA,"US01637277",NA,"Asterales","Gardner",NA,"1966","6","24","Goiás",NA,NA,NA,"700",NA,"US01637277_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","3398459","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"M. Barreto","27078","South America","Brazil","Margem de corrego, Serra do Lenheiro, Municipio São João del Rey",NA,NA,NA,"US01637287",NA,"Asterales","Gardner",NA,"1936","7","8",NA,NA,NA,NA,NA,NA,"US01637287_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2855687","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"R. M. King, S. A. Mori, T. Santos & J. Hage","8052","South America - Neotropics","Brazil","Município de Livramento do Brumado, entro Livramento do Brumado e Rio de Contas, a 5 km do primeiro",NA,NA,NA,"US01637283",NA,"Asterales","Gardner",NA,"1979","7","20","Bahia",NA,NA,NA,"600",NA,"US01637283_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2197179","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"A. Macedo","3690","South America - Neotropics","Brazil","Jiruíens, Municpio Coruinoes [interpreted]",NA,NA,NA,"US01637300",NA,"Asterales","Gardner",NA,"1952","7","28","Goiás",NA,NA,NA,NA,NA,"US01637300_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","23235","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Wilkes Explor. Exped.","s.n.","South America - Neotropics","Brazil","Organ Mountains",NA,NA,NA,"US00756476",NA,"Asterales","Gardner",NA,"1838",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"US00756476_01 US00756476_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","2985409","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"G. Hatschbach & R. Kummrow","35080","South America - Neotropics","Brazil","Ribeirão Claro (Mun. Alto Araguaia), Capítulos lilás, mata de galeria, barranco rochoso",NA,NA,NA,"US01637290",NA,"Asterales","Gardner",NA,"1974","9","22","Mato Grosso",NA,NA,NA,NA,NA,"US01637290_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2572946A","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"G. T. Prance & N. T. Silva","59618","South America - Neotropics","Brazil","Serra do Caiapó, 42 km. south of Caiaponia, beside small creek",NA,NA,NA,"US01637296",NA,"Asterales","Gardner",NA,"1964","10","24","Goiás",NA,NA,NA,NA,NA,"US01637296_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3411311","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"E. Tameirão Neto","944","South America","Brazil","Irai de Minas- MG, ponte sobre o rio Santo Antonio, estrada de acesso a Santo Antônio do Quebra Anzol [interpreted]",NA,NA,NA,"US01637279",NA,"Asterales","Gardner",NA,"1993","7","20",NA,NA,NA,NA,NA,NA,"US01637279_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2569807","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17935","South America - Neotropics","Brazil","Serra do Caiapó, Gallery forest, ca. 45 km. S. of Caiapônia, road to Jataí",NA,NA,NA,"US01637282",NA,"Asterales","Gardner",NA,"1966","6","28","Goiás",NA,NA,NA,"900",NA,"US01637282_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","3357725","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"G. Hatschbach, A. Schinini & E. L. Barbosa","66890","South America - Neotropics","Brazil","Estrada Água Fria, Rio Manso, Rio Casca, (Mun. Chapada dos Guimarães)",NA,NA,NA,"US01637293",NA,"Asterales","Gardner",NA,"1997","8","13","Mato Grosso",NA,NA,NA,NA,NA,"US01637293_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2569464","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17096","South America - Neotropics","Brazil","Drainage of the upper Rio Araguaia, partially shaded creek bank, wooded creek margin, ca. 20 km. S. of Xavantina",NA,NA,NA,"US01637280",NA,"Asterales","Gardner",NA,"1966","6","13","Mato Grosso",NA,NA,NA,"400",NA,"US01637280_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2027512","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"-- Brade & -- Altamiro","17638","South America - Neotropics","Brazil","S.S. fo Paraiso-Baú [interpreted]",NA,NA,NA,"US01637299",NA,"Asterales","Gardner",NA,"1945","4","24","Minas Gerais",NA,NA,NA,NA,NA,"US01637299_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","3457029","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"A. Macedo","5854","South America","Brazil","Amaro Macedo, faz. barreirinho, Mun. Itauintaba, Est. MG. [interpreted]",NA,NA,NA,"US01637284",NA,"Asterales","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01637284_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","3260123","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","59592","South America - Neotropics","Brazil","Serra da Mesa (mun. Colinas do Sul)",NA,NA,NA,"US01637288",NA,"Asterales","Gardner",NA,"1993","6","15","Goiás",NA,NA,NA,NA,NA,"US01637288_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","3031210","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"G. Hatschbach","30029","South America - Neotropics","Brazil","Rio do Cipó (mun. Jaboticatuba), nas pedras sombrias ao longo de corrego",NA,NA,NA,"US01637292",NA,"Asterales","Gardner",NA,"1972","8","7","Minas Gerais",NA,NA,NA,NA,NA,"US01637292_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","3491776","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"R. Romero, J. N. Nakajima, R. B. Oliveira, P. Oliveira & I. Schiavini","2563","South America - Neotropics","Brazil","Procedência; Cachoeira da Casca D'Anta, Parna Serra de Canastra, São Roque de Minas, Trilha da mata da Casca D'Anta",NA,NA,NA,"US01637285",NA,"Asterales","Gardner",NA,"1995","7","17","Minas Gerais",NA,NA,NA,NA,NA,"US01637285_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","1402553","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"A. Regnell","III674","South America - Neotropics","Brazil","Caldas",NA,NA,NA,"US01637301",NA,"Asterales","Gardner",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"US01637301_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
