"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"144","2019-08-20 10:14:54-03","UNICAMP","UEC","121252","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","478","2001","03","20","Brazil","Rio Grande do Sul","Dom Pedrito","rodovia BR 293, km 226","-54.6730995178223","-30.9827995300293",NA,NA,"Arbusto 2,5m, em beira de capoeira; flores amarelas.","UEC146765",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-08-20 10:14:54-03","UNICAMP","UEC","121272","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","465","2001","03","19","Brazil","Rio Grande do Sul","Eldorado do Sul","rodovia BR 290, km 137, Beira de mata.","-51.6161003112793","-30.0839004516602",NA,NA,"Arbusto ca. 2m; flores amarelas.","UEC146776",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-08-20 10:14:54-03","UNICAMP","UEC","121262","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","968","2000","04","08","Brazil","Rio Grande do Sul","Ijuí","Rodovia BR 285, Rodovia BR 285, ca 1,5 km do trevo secundário em direção a Santo Angelo, prox. ao km 470.","-53.9146995544434","-28.3878002166748",NA,NA,"Arbusto 2m alt., flores amarelas; frutos imaturos; beira da mata, prox. a lavoura de soja.","UEC146764",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"36807","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-08-20 10:14:54-03","UNICAMP","UEC","121250","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","468","2001","03","19","Brazil","Rio Grande do Sul","Pantano Grande","rodovia BR 290, próximo à cidade","-52.3736000061035","-30.1914005279541",NA,NA,"Arbusto 1m de altura, em beira de mata; flores amarelas.","UEC146766",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-08-20 10:14:54-03","UNICAMP","UEC","121257","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","1063","2001","03","23","Brazil","Rio Grande do Sul","Pelotas","rodovia BR 392, km 66","-52.3424987792969","-31.771900177002",NA,NA,"Arbusto 2m, em campo arenoso, úmido; flores amarelas.","UEC146767",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-08-20 10:14:54-03","UNICAMP","UEC","121268","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","1056","2001","03","21","Brazil","Rio Grande do Sul","Pinheiro Machado","rodovia BR 293, km 95","-53.3810997009277","-31.5783004760742",NA,NA,"Arbusto 1m, em barranco na beira da estrada; flores amarelas.","UEC146772",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:14:54-03","UNICAMP","UEC","121261","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","07","1995","07","03","Brazil","Rio Grande do Sul","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"Arbusto ca. 2m de altura, frutos maduros.","UEC146780",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2000",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:14:54-03","UNICAMP","UEC","124302","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","485","2001","03","22","Brazil","Rio Grande do Sul","Rio Grande","rodovia BR 392, km 59, rodovia BR 392, km 59, após ponte sobre o canal São Gonçalo.","-52.0985984802246","-32.0349998474121",NA,NA,"Arbusto, 1,5m, em capoeira na beira da estrada; flores amarelas.","UEC146775",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"152","2019-08-20 10:14:54-03","UNICAMP","UEC","121265","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","392","2000","04","09","Brazil","Rio Grande do Sul","Santa Maria","Centro, próximo a rua Paraná","-53.8069000244141","-29.6842002868652",NA,NA,"Arbusto 2-3m de altura, terreno alterado e frutos imaturos.","UEC146771",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2000",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:14:54-03","UNICAMP","UEC","121271","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","1049","2001","03","20","Brazil","Rio Grande do Sul","Santana do Livramento","rodovia BR 158, km 493","-55.5327987670898","-30.8908004760742",NA,NA,"Arbusto 2m, copa arredondada, flores amarelas.","UEC146777",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:14:57-03","UNICAMP","UEC","125886","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","978","2000","04","09","Brazil","Rio Grande do Sul","Santiago","1 km após o centro da cidade, 1 km após o centro da cidade em direção a Jaguari.","-54.8671989440918","-29.1916999816895",NA,NA,"Arusto 1,5m alt.; barranco alterado em margem de estrada; beira de mata.","UEC151761","UEC151761",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2000",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:14:54-03","UNICAMP","UEC","121260","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","978","2000","04","09","Brazil","Rio Grande do Sul","Santiago","1 km após o centro da cidade, 1 km após o centro da cidade em direção a Jaguari.","-54.8671989440918","-29.1916999816895",NA,NA,"Arusto 1,5m alt.; barranco alterado em margem de estrada; beira de mata.","UEC146778",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2000",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-08-20 10:14:54-03","UNICAMP","UEC","121263","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","977","2000","04","09","Brazil","Rio Grande do Sul","Santiago","limite Bossoroca-Santiago, ca. 3 km apóes limite Bossoroca-Santiago, rodovia BR 287 prox. a ponte do rio Taquarimbó.","-54.8671989440918","-29.1916999816895",NA,NA,"Arbusto 1,5m de altura, flores amarelas; beira da mata.","UEC146768",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2000",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-08-20 10:14:54-03","UNICAMP","UEC","121251","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","470","2001","03","19","Brazil","Rio Grande do Sul","São Gabriel","rodovia BR 290, km 397","-54.3199996948242","-30.3363990783691",NA,NA,"Arbusto 2m, em capoeira na beira da estrada; flores amarelas.","UEC146762",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:14:57-03","UNICAMP","UEC","55266","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Abruzzi de Oliveira, ML","Bueno, OL","951","1978","03","26","Brazil","Rio Grande do Sul","Triunfo",NA,"-51.7181015014648","-29.9433002471924",NA,NA,"Flores amarelas.","UEC146770",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1989",NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-26 10:43:28-03","UDESC","LUSC","6918","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Souza, V.C.","Viani, R.A.G.; et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell.","-51.3011016845703","-30.2910995483398",NA,NA,NA,"LUSC004187","LUSC004187",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-04 13:19:17-03","UDESC","LUSC","4483","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","W. Bruna","W.Bruna",NA,"2009","09","26","Brasil","Santa Catarina","Lages","Rua Humberto de Campos.","-50.326099395752","-27.8160991668701",NA,NA,NA,"LUSC003824","LUSC003824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-04 13:19:17-03","UDESC","LUSC","410","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Walter, J.A.","Walter, J.A.",NA,"2007","06","03","Brasil","Santa Catarina","São José do Cerrito","localidade São José.","-50.5800018310547","-27.6630992889404",NA,NA,NA,"LUSC003810","LUSC003810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-01-17 11:25:18-02","PUCRS","MPUC","15355","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Maria Margarida",NA,NA,"1977","03","15","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales","1977","01","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"163","2019-01-17 11:25:18-02","PUCRS","MPUC","15357","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","P. Soares",NA,NA,"1977","03","29","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales","1977","01","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"164","2019-01-17 11:25:18-02","PUCRS","MPUC","15356","S","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","V.M. Clementel",NA,NA,"1977","04","19","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales","1977","01","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"165","2019-01-17 11:25:29-02","PUCRS","MPUC","13675","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","M. Sobral",NA,NA,"1993","05","22","Brasil","RS","Santana da Boa Vista","Rincão dos Dutra","-53.1363889","-30.8725","-53.1363889000","-30.8725000000","Solo arenoso e raso, seco (F:45)",NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales","2017","01","01",NA,NA,"Magnoliopsida",NA,"1","150","300",NA,NA
"166","2019-01-17 11:25:29-02","PUCRS","MPUC","21339","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Pott",NA,NA,"1969","01","23","Brasil","RS","Vacaria","Estação Experimental Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales","1969","01","01","63451","auto","Magnoliopsida",NA,"1",NA,NA,NA,NA
"167","2019-01-17 11:25:29-02","PUCRS","MPUC","10737","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Equipe do Projeto",NA,NA,"2002","01","03","Brasil","RS","Triunfo",".","-51.7180555556","-29.9433333333","-51.7180555556","-29.9433333333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"168","2020-10-14 10:01:45-03","FURB","FURB","37646","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Záchia, R","Záchia, R.","5559","2003","03","27","Brasil","Rio Grande do Sul","São Borja","Estância das bonitas - rio Butuí.","-56.0043983459473","-28.6606006622314",NA,NA,NA,"FURB01823","FURB01823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:52:16-03","UCS","HUCS","29384","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Smith, S.F.","Marchett, F.","496","2006","04","23","Brasil","Rio Grande do Sul","Santa Margarida","Cerro do Minuano",NA,NA,NA,NA,"Em beira da mata, ambiente com rochas",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:52:16-03","UCS","HUCS","35996","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Ribas, O.S.","Marchett, C.A.","43","2010","03","13","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"Na borda da mata",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2010","08","18","55856","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:52:16-03","UCS","HUCS","08372","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby, R.C.","Soares, F.","s.n.","1991","02","05","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro 1° de Maio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","1992","04",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-16 17:52:16-03","UCS","HUCS","32195","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Ribas, O.S.","Rosa, A. da","s.n.","2007","06","07","Brasil","Rio Grande do Sul","Caxias do Sul","Centro","-51.1794013977051","-29.1681003570557",NA,NA,"Cultivada",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2008","05","15","49662","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:52:16-03","UCS","HUCS","32784","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Ribas, O.S.","Wasum, R.A.","4427","2008","03","18","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Curral Grande","-53.3680992126465","-33.5189018249512",NA,NA,"Beira da estrada",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2008","05","15","130170","auto",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-16 17:52:16-03","UCS","HUCS","32771","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Ribas, O.S.","Sartori, M.","342","2008","03","16","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Curral Grande","-53.3680992126465","-33.5189018249512",NA,NA,"Na borda da mata",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2008","05","15","130170","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:52:16-03","UCS","HUCS","43278","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Miotto, S.T.S.","Castro, L.O.","s.n.","1985","05","08","Brasil","Rio Grande do Sul","Viamão","EEFV","-51.0233001708984","-30.0811004638672",NA,NA,"Doação ICN 095332",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:52:16-03","UCS","HUCS","05569","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Barneby, R.C.","Wasum, R.A.","s.n.","1989","03","02","Brasil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,"Beira do caminho, cultivada",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","1989",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-16 17:52:16-03","UCS","HUCS","11196","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Flores, A.; Rodrigues, R.S.","Molon, R.","s.n.","1995","12","27","Brasil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,"Unicamp; No campo, junto ao caminho",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2001","12",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-16 17:52:16-03","UCS","HUCS","39131","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Valduga, E.","Valduga, E.","376","2012","05","26","Brasil","Rio Grande do Sul","Cidreira","Lagoa do Joquei Clube","-50.2056007385254","-30.1811008453369",NA,NA,"Na margem da lagoa",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2012",NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-16 17:52:16-03","UCS","HUCS","43277","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Miotto, S.T.S.","Racena, F.","s.n.","1967","03","30","Brasil","Rio Grande do Sul","Porto Alegre","Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,"Arbusto, 2m de altura. Doação ICN 050220",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-16 17:52:16-03","UCS","HUCS","32692","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Ribas, O.S.","Marchett, F.","580","2007","09","21","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,"Em orla da mata",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2008","05","15","11943","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:52:16-03","UCS","HUCS","12442","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Smith, S.F.","Wasum, R.A.","s.n.","1998","03","21","Brasil","Rio Grande do Sul","Alegrete","Reserva Biológica Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,NA,"Arvoreta, em campo sujo",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","1998","07",NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:52:16-03","UCS","HUCS","16382","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Flores, A.; Rodrigues, R.S.","Kelger, A.","975","2000","04","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Unicamp; Em orla de capoeira",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2001","12",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:52:16-03","UCS","HUCS","17779","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Smith, S.F.","Scur, L.","716","2000","04","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"No campo",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","2002","03",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-06-27 10:25:13-03","UFES","VIES","12016","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Valduga, E.","Valduga, E.","376","2012","05","26","Brasil","Rio Grande do Sul","Cidreira","Lagoa do Joquei Clube.","-50.2056007385254","-30.1811008453369",NA,NA,NA,"VIES012016","VIES012016","10","10",NA,NA,NA,NA,NA,"2012",NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:39:30-03","UTFPR","HCF","10733","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","J. Cordeiro & R.C. Silva","M.G. Caxambu","4162","2012","04","30","Brasil","SP","Ilha Comprida","arredores","-47.884833","-25.034417","47°53'05,4 W","25°02'03,9 S","arbusto heliófito, psamófilo, ca. 1 m. Flores com cálice verde e corola amarela.",NA,NA,"3","3",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:39:30-03","UTFPR","HCF","12023","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","E. Barboza","T.D.P. Oliveira",NA,"2013","01","29","Brasil","PR","Ventania","BR 153","-50.2428016662598","-24.2458000183105",NA,NA,"arvoreta ca. 2 m, heliófita. Flores com cálice verde e corola amarela. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-25 12:12:02-03","UFSM","SMDB","10037","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.I. & Barneby","Bortoluzzi, R.L.C.","Ritter, MR","1357","2001","04","04","Brasil","Rio Grande do Sul","Itaqui","Vindo de São Borja, BR 472, Km 460","-56.5531005859375","-29.1252994537354",NA,NA,"Subarbusto. Coletada em beira de estrada.","SMDB010037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-25 12:12:02-03","UFSM","SMDB","3107","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.I. & Barneby","Flores, A; Rodrigues, RS","Lopes, AM","s.n.","1989","10","15","Brasil","Rio Grande do Sul","Santa Maria","Morro Palotinos","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB003107",NA,NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-25 12:12:02-03","UFSM","SMDB","9410","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.I. & Barneby","Dambros, VS","Trevisan, R","s.n.","2002","04","05","Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,"Projeto Flora de Campus Urbano da UFSM: Leguminosae. Autor: Vagner S. Dambros ; Orientadora: Sônia Maria Eisinger","SMDB009410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-25 12:12:02-03","UFSM","SMDB","9324","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.I. & Barneby","Dambros, VS","Dambros, VS","s.n.","2003","03","15","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Hospital Veterinário","-53.8069000244141","-29.6842002868652",NA,NA,"Semp","SMDB009324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 16:53:06-03","UFSM","SMDB","12071","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.I. & Barneby",NA,"Záchia, R.A","5559","2003","03","27","Brasil","Rio Grande do Sul","São Borja","Estância das Bonitas - rio Butuí.","-56.0043983459473","-28.6606006622314",NA,NA,NA,"SMDB012071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA
