"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"305","2020-12-21 16:36:11-03","MBM","MBM","399009","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Cordeiro, J.","Savarais, M.","654","2010","02","05","Brazil","Rio Grande do Sul","Passo Fundo","Universidade de Passo Fundo","-52.398619","-28.227219","-52.398619","-28.227219",NA,"MBM399009","MBM399009","683","683","2015","07","20",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:36:11-03","MBM","MBM","109937","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Falkenberg, D.B.","Falkenberg, D.B.","3167","1985","09","23","Brazil","Rio Grande do Sul",NA,"Rio dos Ladrões - Amaral Ferrador",NA,NA,NA,NA,NA,"MBM109937","MBM109937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:36:11-03","MBM","MBM","253615","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71708","2000","12","09","Brazil","Santa Catarina","Pericó","Pericó, arredores",NA,NA,NA,NA,NA,"MBM253615","MBM253615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:36:11-03","MBM","MBM","268329","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Mattos, J.","Sehnem, A.","s.n.","1949","10","26","Brazil","Rio Grande do Sul",NA,"Linha Pinhal",NA,NA,NA,NA,NA,"MBM268329","MBM268329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:36:11-03","MBM","MBM","277300","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Marcondes, I.; et al.; et al.","2097","2000","04","25","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"MBM277300","MBM277300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:36:11-03","MBM","MBM","385424","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Barboza, E.","Silva, J.M.; Martins, L.M.; Martins, L.M.","8340","2013","09","19","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.239167","-25.440833","-49.239167","-25.440833","Árvore de 5m com flor vermelha.; Cultivada.","MBM385424","MBM385424","915","915","2013","09","20",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:36:11-03","MBM","MBM","386868","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10047","2013","11","04","Brazil","Santa Catarina","Urubici","Estrada para cachoeira do Avencal","-49.614069","-28.045447","-49.614069","-28.045447","Arbusto 1,50m. Flores de pétalas alvas e estames vermelhos.","MBM386868","MBM386868","1268","1268","2013","12","03",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:36:11-03","MBM","MBM","386868","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10047","2013","11","04","Brazil","Santa Catarina","Urubici","Estrada para cachoeira do Avencal","-49.614069","-28.045447","-49.614069","-28.045447","Arbusto 1,50m. Flores de pétalas alvas e estames vermelhos.","MBM386868","MBM386868","1268","1268","2013","12","03",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:36:11-03","MBM","MBM","388654","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Grizzon, M.","Grizzon, M.","s.n.","2012","02","18","Brazil","Rio Grande do Sul","Caxias do Sul",NA,"-50.926778","-28.956583","-50.926778","-28.956583","Capão na beira do rio.","MBM388654","MBM388654","805","805","2012","02","18",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:36:11-03","MBM","MBM","418508","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Meyer, F.S.","Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2558","2019","01",NA,"Brazil","Santa Catarina","Santa Cecília","FSC - Fazenda Santa Cecília","-50.370978","-26.880533","-50.370978","-26.880533","Arbusto ca. 3,5 metros. Folhas discolores. Flores com pétalas brancas na face adaxial, estames vermelhos.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418508",NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:36:11-03","MBM","MBM","423753","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Schmitt, J.L.","Schmitt, J.L.","3168","2011","05","06","Brazil","Rio Grande do Sul","São José dos Ausentes",NA,"-49.989167","-28.5225","-49.989167","-28.5225","Arbórea.; Floresta Ombrófila Mista.","MBM423753",NA,"100","100","2011","06","13",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:36:11-03","MBM","MBM","427242","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Verdi, M.","Verdi, M.; Grosh, B.; Klemz, G.; Grosh, B.; Klemz, G.","1141","2008","12","11","Brazil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho","-50.760833","-28.17","-50.760833","-28.17","Pétalas brancas, estames vermelhos; Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual.","MBM427242",NA,"762","762","2008","12","11",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:36:11-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Brotto, M.L.","Dalmaso, C.A.","494","2013","07","18","Brazil","Paraná","General Carneiro",NA,"-51.363333","-26.46","-51.363333","-26.46","Árvore.","IFN000758",NA,NA,NA,"2013","08","16",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:36:11-03","MBM","MBM","299377","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Ribas, O.S.","Liebsch, D.","s.n.","2003","11",NA,"Brazil","Paraná","Bituruna","Fazenda Lajeado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,"MBM299377","MBM299377",NA,NA,NA,NA,NA,"30743","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:36:11-03","MBM","MBM","297937","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Andrade, P.R.P.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM297937","MBM297937",NA,NA,NA,NA,NA,"13536","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:36:11-03","MBM","MBM","169846","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Kuniyoshi, Y.S.","5485","1993","11","18","Brazil","Paraná","Curitiba","Bairro Alto","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM169846","MBM169846",NA,NA,NA,NA,NA,"25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:36:11-03","MBM","MBM","267153","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Dombrowski, L.T.","13819","1988","11","25","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM267153","MBM267153",NA,NA,NA,NA,NA,"25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:36:11-03","MBM","MBM","76741","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Hatschbach, G.","45678","1982","10","05","Brazil","Paraná","Curitiba","Horto Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM076741","MBM076741",NA,NA,NA,NA,NA,"25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:36:11-03","MBM","MBM","393085","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Cordeiro, J.","Bolson, M.","414","2010","09","23","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Entorno da mata","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore, 4m. Flor rosa.","MBM393085","MBM393085",NA,NA,"2010","09","23","25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:36:11-03","MBM","MBM","319491","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Gaspar, L.A.","Gaspar, L.A.","2508","2006","01","12","Brazil","Paraná","Curitiba","Próximo a ferrovia, Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM319491","MBM319491",NA,NA,NA,NA,NA,"25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:36:11-03","MBM","MBM","27597","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.","30706","1972","12","19","Brazil","Paraná","General Carneiro","Passo da Galinha","-51.315601348877","-26.4274997711182",NA,NA,NA,"MBM027597","MBM027597",NA,NA,NA,NA,NA,"33284","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:36:11-03","MBM","MBM","121012","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Thorp, T.G.","Kummrow, R.; et al.; et al.","3024","1988","03","12","Brazil","Paraná","Guarapuava","Rod. BR-277, 30km oeste de Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM121012","MBM121012",NA,NA,NA,NA,NA,"53832","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:36:11-03","MBM","MBM","20975","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","28270","1971","12","05","Brazil","Paraná","Palmas","Estrada Palmas - Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM020975","MBM020975",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:36:11-03","MBM","MBM","101009","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Thorp, T.G.","Kummrow, R.; et al.; et al.","3023","1988","03","11","Brazil","Paraná","Palmas","Fazenda Cruzeiro","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM101009","MBM101009",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:36:11-03","MBM","MBM","1316","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.","15028","1966","10","19","Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM001316","MBM001316",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:36:11-03","MBM","MBM","47656","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Smith, L.B.","Hatschbach, G.","3431","1956","10","28","Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM047656","MBM047656",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:36:11-03","MBM","MBM","67795","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.","43453","1980","12","12","Brazil","Paraná","Palmas","Palmas, rodovia para Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM067795","MBM067795",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:36:11-03","MBM","MBM","202568","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Marquesini, N.R.; et al.; et al.","s.n.","1992","11","12","Brazil","Paraná","Palmas","Posto Indígena Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM202568","MBM202568",NA,NA,NA,NA,NA,"46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:36:11-03","MBM","MBM","396045","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Engels, M.E.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2217","2013","12","13","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"Arbórea, ca. 8m. Caule castanho. Folhas verdes discolores. Flotes com pétalas e sépalas verdes. Estames vermelhos.; Floresta Ombrófila Mista, no capão.","MBM396045","MBM396045",NA,NA,"2013","12","13","46666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:36:11-03","MBM","MBM","200986","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Silva, J.M.; Saldanha, J.; Saldanha, J.","1789","1996","11","02","Brazil","Paraná","São José dos Pinhais","Rod. BR-376, próximo ao rio Itararé","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM200986","MBM200986",NA,NA,NA,NA,NA,"45291","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:36:11-03","MBM","MBM","301472","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Barros, G.M.","Britez, R.M.; Silva, S.M.; Melo, E. de; Silva, S.M.; Melo, E. de","1165","1986","11","29","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Arvoreta, 4 m, flores alvas e estames avermelhados.; Orla da floresta.","MBM301472","MBM301472",NA,NA,"1986",NA,NA,"31353","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:36:11-03","MBM","MBM","232176","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Britez, R.M.","174","1985","10","30","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,"MBM232176",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:36:11-03","MBM","MBM","229821","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Barboza, E.; Cruz, J.M.; Poliquesi, C.B.; Cruz, J.M.; Poliquesi, C.B.","209","1998","11","06","Brazil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,"MBM229821","MBM229821",NA,NA,NA,NA,NA,"25228","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:36:11-03","MBM","MBM","231145","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","68672","1998","11","15","Brazil","Paraná","União da Vitória","Rod. BR-476, próximo ao alto da serra","-51.0863990783691","-26.2299995422363",NA,NA,NA,"MBM231145","MBM231145",NA,NA,NA,NA,NA,"35297","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:36:11-03","MBM","MBM","124590","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Kummrow, R.; et al.; et al.","3011","1988","03","10","Brazil","Paraná","União da Vitória","União da Vitória, arredores","-51.0863990783691","-26.2299995422363",NA,NA,NA,"MBM124590","MBM124590",NA,NA,NA,NA,NA,"35297","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:36:11-03","MBM","MBM","259481","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Sobral, M.","Girardi-Deiro, A.M.; et al.; et al.","616","1985","10","14","Brazil","Rio Grande do Sul","Bagé","Estrada Cândido Simões","-54.1068992614746","-31.3313999176025",NA,NA,NA,"MBM259481","MBM259481",NA,NA,NA,NA,NA,"74087","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:36:11-03","MBM","MBM","216656","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Smith, S.F.","Wasum, R.; et al.; et al.","12008","1997","01","15","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,NA,"MBM216656","MBM216656",NA,NA,NA,NA,NA,"55856","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:36:11-03","MBM","MBM","169847","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61294","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Cambará do Sul, estrada para Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,"MBM169847","MBM169847",NA,NA,NA,NA,NA,"30776","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:36:11-03","MBM","MBM","98156","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Sobral, M.","Sobral, M.; Esposito, K.; Esposito, K.","3661","1985","01","01","Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"MBM098156","MBM098156",NA,NA,NA,NA,NA,"30776","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:36:11-03","MBM","MBM","379109","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Grizzon, M.","Wasum, R.","s.n.","1992","11","05","Brazil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,"Arvoreta.","MBM379109","MBM379109",NA,NA,"2012",NA,NA,"49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:36:11-03","MBM","MBM","388619","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Bastiani, C.R.","Bastiani, C.R.","s.n.","2011","11","03","Brazil","Rio Grande do Sul","Caxias do Sul","Bairro Bela Vista","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM388619","MBM388619",NA,NA,NA,NA,NA,"49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:36:11-03","MBM","MBM","407682","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Wasum, R.; Grizzon, M.","Wasum, R.","5157","2013","01","23","Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS, Bloco 57, junto ao Casarão.","-51.1794013977051","-29.1681003570557",NA,NA,"Cultivada.","MBM407682","MBM407682","780","780","2013","02",NA,"49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:36:11-03","MBM","MBM","391038","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Grizzon, M.","Izolan, L.R.","s.n.","2013","11","12","Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS, Instituto de Biotecnologia- Bloco 57.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM391038","MBM391038",NA,NA,"2013","11",NA,"49662","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:36:11-03","MBM","MBM","392954","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Sobral, M.","Janunzzi, A.M.","207","2006","10","19","Brazil","Rio Grande do Sul","Gramado","próximo a pousada do Major","-50.8739013671875","-29.3785991668701",NA,NA,"Árvore com 4m de altura. Flores com pétalas brancas e estames vinho e longos. Folha esbranquiçada na face abaxial.","MBM392954","MBM392954",NA,NA,"2009","08","01","13851","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:36:11-03","MBM","MBM","256399","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Senna, R.M.","Antunes, J.","s.n.","2000","11","01","Brazil","Rio Grande do Sul","Maximiliano de Almeida","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889",NA,NA,NA,"MBM256399","MBM256399",NA,NA,NA,NA,NA,"13380","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:36:11-03","MBM","MBM","272227","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Mattos, J.","Sehnem, A.","3951","1949","10","26","Brazil","Rio Grande do Sul","Montenegro","Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,"MBM272227","MBM272227",NA,NA,NA,NA,NA,"21601","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:36:11-03","MBM","MBM","98152","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Mattos, J.; Frosi, R.; Frosi, R.","23754","1982","11","17","Brazil","Rio Grande do Sul","Nova Prata","Cerca de 9km de de Nova Prata para Cascata","-51.6100006103516","-28.783899307251",NA,NA,NA,"MBM098152","MBM098152",NA,NA,NA,NA,NA,"18634","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:36:11-03","MBM","MBM","98153","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Mattos, J.; et al.; et al.","23686","1982","11","04","Brazil","Rio Grande do Sul","Nova Prata","Nova Praia, cerca de 5km N de Rio Branco","-51.6100006103516","-28.783899307251",NA,NA,NA,"MBM098153","MBM098153",NA,NA,NA,NA,NA,"18634","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:36:11-03","MBM","MBM","232178","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Balduino Rambo","José da Costa Secco","1212","1959","05","19","Brazil","Rio Grande do Sul","Pelotas","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"MBM232178",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:36:11-03","MBM","MBM","227086","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Jarenkow, J.A.","Jarenkow, J.A.","3596","1997","10","22","Brazil","Rio Grande do Sul","Piratini","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,"MBM227086","MBM227086",NA,NA,NA,NA,NA,"62286","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:36:11-03","MBM","MBM","282916","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Sobral, M.","Wasum, R.","732","2000","11","12","Brazil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara","-50.5835990905762","-29.4480991363525",NA,NA,NA,"MBM282916","MBM282916",NA,NA,NA,NA,NA,"76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:36:11-03","MBM","MBM","319496","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Sobral, M.","Sobral, M.","1828","2001","10","01","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"MBM319496","MBM319496",NA,NA,NA,NA,NA,"76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:36:11-03","MBM","MBM","265250","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret",NA,"Sobral, M.; et al.; et al.","9409","2001","10",NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"MBM265250","MBM265250",NA,NA,NA,NA,NA,"76715","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:36:11-03","MBM","MBM","220272","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Smith, S.F.","Molon, R.; et al.; et al.","12172","1997","11","22","Brazil","Rio Grande do Sul","São José dos Ausentes","Silveira","-50.0657997131348","-28.7483005523682",NA,NA,NA,"MBM220272","MBM220272",NA,NA,NA,NA,NA,"42598","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
