"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem"
"140","2020-05-08 11:11:02-03","UEFS","HUEFS","205560","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Heringer, E.P.","1342","1944","04","28",NA,"Brasil","Minas Gerais","Coronel Pacheco","Fazenda da Liberdade.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"HUEFS0205560",NA,"(Benth.) Rauschert",NA,"10350","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"141","2020-05-08 11:11:02-03","UEFS","HUEFS","174987","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Sucre, D.","7380","1971","01","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Matas da subida do Pico da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0174987",NA,"(Benth.) Rauschert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"142","2020-05-08 11:11:02-03","UEFS","HUEFS","177495","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Sucre, D.","5762","1969","08","15",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estradapara Macieiras. P.N.I.","-44.5633010864258","-22.4960994720459","1100","1100",NA,NA,"HUEFS0177495",NA,"(Benth.) Rauschert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"143","2020-05-08 11:11:02-03","UEFS","HUEFS","177515","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, M.P.M.","29","1986","01","31",NA,"Brasil","Rio de Janeiro","Itatiaia","P.N.I, início da subida para o Parque.","-44.5633010864258","-22.4960994720459","700","700",NA,NA,"HUEFS0177515",NA,"(Benth.) Rauschert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"144","2019-09-04 18:43:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","leptostachya","Piptadenia leptostachya",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA
"145","2019-01-23 10:12:53-02","F","FMNH-SEEDPLANTS","V0360957F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","leptostachya","Piptadenia leptostachya",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0360957F","V0360957F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA
"146","2015-03-12 11:58:39-03","F","FMNH-SEEDPLANTS","V0288503F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288503F","V0288503F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"147","2015-03-12 11:58:39-03","F","FMNH-SEEDPLANTS","V0288504F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288504F","V0288504F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"148","2015-03-12 11:58:40-03","F","FMNH-SEEDPLANTS","V0288505F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288505F","V0288505F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"149","2015-03-12 11:58:40-03","F","FMNH-SEEDPLANTS","V0288506F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288506F","V0288506F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"150","2015-03-12 11:58:41-03","F","FMNH-SEEDPLANTS","V0288507F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288507F","V0288507F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"151","2015-03-12 11:58:41-03","F","FMNH-SEEDPLANTS","V0288508F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288508F","V0288508F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"152","2015-03-12 11:58:42-03","F","FMNH-SEEDPLANTS","V0288509F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288509F","V0288509F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"153","2015-03-12 11:58:42-03","F","FMNH-SEEDPLANTS","V0288510F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288510F","V0288510F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"154","2015-03-12 11:58:43-03","F","FMNH-SEEDPLANTS","V0288511F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288511F","V0288511F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"155","2015-03-12 11:58:43-03","F","FMNH-SEEDPLANTS","V0288512F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288512F","V0288512F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"156","2019-01-25 15:35:03-02","IAC","IAC","41135","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","J.Y. Tamashiro","M. Kuhlmann","2545","1950","09","26",NA,"Brasil","São Paulo","Santa Isabel",NA,"-46.2214","-23.3156",NA,NA,NA,NA,NA,NA,"(Benth.) Ranschet.","1997",NA,NA,"10","26","-46.2214","-23.3156",NA,NA,NA,NA,NA
"157","2019-01-25 15:41:12-02","IAC","IAC","49186","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","391","2007","05","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079367","-23.380832",NA,NA,NA,"Subparcela 37 indivíduo F0498.&nf;Nome popular: mamica de porca",NA,NA,"(Benth.) Rauschert","2007",NA,NA,"05","01","-45.079367","-23.380832",NA,NA,NA,NA,NA
"158","2019-01-25 15:41:12-02","IAC","IAC","49309","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","E.D. Silva","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","433","2007","05","05",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 61, indivíduo G 1002",NA,NA,"(Benth.) Rauschert","2007",NA,NA,"12","02","-45.080223","-23.373498",NA,NA,NA,NA,NA
"159","2019-01-25 15:41:12-02","IAC","IAC","50534","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","636","2008","02","17",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"indivíduo G 0583",NA,NA,"(Benth.) Rauschert","2008",NA,NA,"02","17","-45.080223","-23.373498",NA,NA,NA,NA,NA
"160","2020-07-23 12:14:48-03","CEPLAC","CEPEC","146904","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M.P.M. de Lima","D. Sucre","7380",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-23 12:14:48-03","CEPLAC","CEPEC","139614","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M. P. Morim","J. M. A. Braga","2523",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-23 12:08:01-03","CEPLAC","CEPEC","132829","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","J. E. Meireles","J. E. Meireles","546","2007","05","16",NA,"Brasil","Rio de Janeiro","ITATIAIA","Antes da ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
"163","2020-07-23 12:08:01-03","CEPLAC","CEPEC","133123","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","J. E. Meireles","J. E. Meireles","546","2007","05","16",NA,"Brasil","Rio de Janeiro","ITATIAIA","Antes da ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
"164","2021-03-04 15:43:29-03","IF","SPSF","25772","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"S.J.Gomes da Silva","138","1990","12","13","América do Sul","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"165","2021-03-04 15:43:29-03","IF","SPSF","19378","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"J.Y.Tamashiro","913","1995","04","14","América do Sul","Brasil","SP","Sao Jose dos Campos","distrito de Sao Francisco Xavier","-45.8800010681152","-23.1700000762939",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"166","2021-03-04 15:43:29-03","IF","SPSF","46820","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M.C.H.Mamede","M.Kuhlmann & A.Gehrt",NA,"1939","03","15","América do Sul","Brasil","SP","Serra da Mantiqueira","Estrada para Itajubá",NA,NA,NA,NA,NA,"GEOGRAFIA: Árvore de mata em meio da serra.;",NA,NA,"((Rauschert)) (Benth.)","2008",NA,NA,"12","30",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"167","2021-03-04 15:43:29-03","IF","SPSF","29737","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"F.M.Souza","216","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"168","2021-03-04 15:43:29-03","IF","SPSF","04378","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"M.A. Cunha",NA,"1952","01","18","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Guarau&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"169","2019-11-21 10:06:25-03","IBt","SP","24844","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Hoehne, FC","113","1917","02",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert","1985",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-12 15:23:31-03","IBt","SP","310234","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","913","1995","04","14",NA,"Brasil","São Paulo","São José dos Campos","Distrito de São Francisco Xavier, caminho para Cachoeira das Couves","-45.964722","-22.898333",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"-45.964722","-22.898333",NA,NA,NA,NA,NA
"171","2019-11-21 10:06:25-03","IBt","SP","40030","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Mamede, MCH","Kuhlmann, M; Gehrt, A","s.n.","1939","03","15",NA,"Brasil","São Paulo",NA,"Serra da Mantiqueira, Estrada para Itajubá",NA,NA,NA,NA,NA,NA,"SP025398","SP025398","(Benth.) Rauschert","2008",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:06:25-03","IBt","SP","80186","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Kuhlmann, M","3245","1946","07","23",NA,"Brasil","São Paulo",NA,"Entre Guarulhos e Nazaré Paulista",NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert","1985",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:06:25-03","IBt","SP","51954","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Heringer, EP","1342","1944","04","28",NA,"Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert","1985","10350","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:06:25-03","IBt","SP","49380","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Heringer, EP","1191","1943","03","25",NA,"Brasil","Minas Gerais","Coronel Pacheco","Fazenda Fundão","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"SP025397","SP025397","(Benth.) Rauschert","1985","10350","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-22 10:13:07-03","IBt","SP","384202","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Farney, C; Silva, LC","3100","1992","03","23",NA,"Brasil","Rio de Janeiro","Parati","Praia Negra picada para o morro do Cambucá, trchos entre 100 e 540 m.s.m, mata de encosta","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:06:25-03","IBt","SP","363065","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, HC; Veiga Jr, V; Alves, AB; Mateus, R","5753","2000","12","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Vista Chinesa, próximo ao mirante, floresta de encosta","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SP025399","SP025399","(Benth.) Rauschert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:06:25-03","IBt","SP","121128","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Martins, HF","119","1960","01","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, estrada da Vista Chinesa, perto do Carramanchão da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert","1985","57442","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:06:25-03","IBt","SP","66064","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Tamashiro, JY","Kuhlmann, M","2545","1950","09","26",NA,"Brasil","São Paulo","Igaratá","Santa Isabel","-46.1500015258789","-23.2000007629395",NA,NA,NA,NA,"SP025400","SP025400","(Benth.) Rauschert","1997","24798","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:06:25-03","IBt","SP","252812","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Rossi, L","Rossi, L; Kameyama, C; Gomes da Silva, SJ; Skorupa, LA; Pompéia, SL","933","1991","10","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Atrás do alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore ca. 10,0m alt., frutos secos castanhos",NA,NA,"(Benth.) Rauschert",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-03-12 10:23:53-03","IBt","SP","329488","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Rossi, L","Fávero, OA; et al.","342","1992","02","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Cachoeira do Guilherme no terreno do Sr. Acilino","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-28 09:18:17-03","IBt","SP","309894","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Cordeiro, I","Melo, MMRF; Cordeiro, I","1243","1995","02","05",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:06:25-03","IBt","SP","247862","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Barneby, RC","Gomes da Silva, SJ; Cordeiro, I; Costa, MP; Chu, E; Piacentin, EP","138","1990","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore até 15,0m alt., beira da mata, flores amarelas",NA,NA,"(Benth.) Rauschert","1992","55628","auto","01","14",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:06:25-03","IBt","SP","346922","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Tomasulo, PLB","s.n.","1992","12","21",NA,"Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"(Benth.) Rauschert",NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
