"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"531","2020-12-02 09:07:31-03","UNITINS","HUTO","2431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Haidar, R.F.","1067","2008","11","06",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura e 5,50 cm de DAP. Casca do tronco esfoliante. Flores brancas; Cerrado sobre solo arenoso","HUTO002431","Tocantins","Sub-bacia do rio Palma","-47.825278","-12.498611","-47.825278","-12.498611",NA,NA,"DC.","Haidar, R.F.",NA,"315",NA,"315",NA,NA,"2008","11","06",NA,NA,NA,NA,NA,NA,NA
"532","2021-01-19 10:21:25-03","UNITINS","HUTO","7875","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Santos, E.R.","2597","2020","09","30",NA,"Brasil",NA,NA,"Árvore com cerca de 8 m de altura. Botões florais verde.; Cerrado antropizado","HUTO007875","Tocantins","Fazenda Boa Vista","-46.334167","-12.899722","-46.334167","-12.899722",NA,NA,"DC.",NA,"Lavandeira","610",NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2021-03-25 13:52:46-03","UNIVILLE","JOI","8476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","G. Hatschbach","80123","2007","08","22",NA,"Brasil",NA,NA,"; HABITAT: cerrado; HABITO: Árvore","JOI008476","Minas Gerais","Rodovia Buritizeiro - Paredão de Minas.","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"(Mart.) DC.","M. Sobral","Buritizeiro",NA,"JOI008476",NA,"88041","auto","2008","01","01",NA,NA,NA,NA,NA,NA,NA
"534","2019-10-07 09:35:14-03","UEFS","HUEFS","82740","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Cavalcanti, T.B.","2622","2000","10","04",NA,"Brasil",NA,NA,"Borda da mata.","HUEFS0082740","Goiás","Estrada Minaçu para o canteiro de obras da AHE Cana Brava, cerca de 12 km do estádio de futebol","-48.190833","-13.415556","48W11'27''","13S24'56''","Angiospermae","Myrtales","(Mart.) DC.","J.E.Q.Faria Júnior","Campinaçu","300",NA,"300",NA,NA,"2009","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"535","2019-10-07 09:35:14-03","UEFS","HUEFS","139299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Mendes, M.S.","517","2008","04",NA,NA,"Brasil",NA,NA,"Campos gerais.","HUEFS0139299","Bahia","Região de Brejinho das Ametistas; Área da Bahia Mineralção.","-42.563056","-14.383056","42W33'47''","14S22'59''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Caetité","985",NA,"985",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"536","2019-10-07 09:35:14-03","UEFS","HUEFS","14613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ganev, W.","2026","1993","08","07",NA,"Brasil",NA,NA,NA,"HUEFS0014613","Bahia",NA,"-42.433333","-13.8","42W26'","13S48'","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Rio de Contas","1120",NA,"1120",NA,NA,"1997","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"537","2019-10-07 09:35:14-03","UEFS","HUEFS","126360","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Dâmaso, V.","5","2007","06","16",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0126360","Bahia","Palmeiral","-45.095","-12.516389","45W5'42''","12S30'59''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Barreiras","594",NA,"594",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"538","2019-10-07 09:35:14-03","UEFS","HUEFS","11318","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ganev, W.","875","1992","08","15",NA,"Brasil",NA,NA,NA,"HUEFS0011318","Bahia",NA,"-41.733333","-13.283333","41W44'","13S17'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Abaíra","1120",NA,"1120",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"539","2019-10-07 09:35:14-03","UEFS","HUEFS","12102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ganev, W.","1038","1992","09","08",NA,"Brasil",NA,NA,NA,"HUEFS0012102","Bahia",NA,"-41.8","-13.083333","41W48'","13S5'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Piatã","1250",NA,"1250",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"540","2019-10-07 09:35:14-03","UEFS","HUEFS","12223","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ganev, W.","1159","1992","09","22",NA,"Brasil",NA,NA,NA,"HUEFS0012223","Bahia",NA,"-41.75","-13.25","41W45'","13S15'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Piatã","1050",NA,"1050",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"541","2019-10-07 09:35:14-03","UEFS","HUEFS","123946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","13339","2007","05","07",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123946","Bahia","Médio São Francisco, na margem do Rio Carinhanha.","-44.2125","-14.231667","44W12'45''","14S13'54''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Feira da Mata","454",NA,"454",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"542","2019-10-07 09:35:14-03","UEFS","HUEFS","124090","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","13433","2007","05","05",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0124090","Bahia","Médio São Francisco.","-44.2","-14.216667","44W12'","14S13'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Feira da Mata",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"543","2019-10-07 09:35:14-03","UEFS","HUEFS","124095","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","13419","2007","05","08",NA,"Brasil",NA,NA,"Mata de galeria.","HUEFS0124095","Bahia","Médio São Francisco.","-44.2125","-14.231667","44W12'45''","14S13'54''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Feira da Mata",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"544","2019-10-07 09:35:14-03","UEFS","HUEFS","12451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ganev, W.","1387","1992","10","28",NA,"Brasil",NA,NA,NA,"HUEFS0012451","Bahia",NA,"-41.75","-13.25","41W45'","13S15'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Piatã","1100",NA,"1100",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"545","2019-10-07 09:35:14-03","UEFS","HUEFS","126652","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","13718","2007","08","26",NA,"Brasil",NA,NA,"Caatinga / cerrado.","HUEFS0126652","Bahia","Coribe para Cocos.","-44.451667","-13.867778","44W27'6''","13S52'4''","Angiospermae","Myrtales","(Mart.) DC.",NA,NA,"694",NA,"694",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"546","2019-10-07 09:35:14-03","UEFS","HUEFS","12674","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Queiroz, L.P.de","2879","1992","11","16",NA,"Brasil",NA,NA,NA,"HUEFS0012674","Bahia",NA,"-38.966667","-12.25","38W58'","12S15'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Feira de Santana",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"547","2019-10-07 09:35:14-03","UEFS","HUEFS","131525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, G.","402","2007","11","04",NA,"Brasil",NA,NA,"Área Antropizada","HUEFS0131525","Bahia","Itapoã.","-45.071944","-11.044167","45W4'19''","11S2'39''","Angiospermae","Myrtales","DC.","J.D.O.Melo","Formosa do Rio Preto","465","HUEFS0131525","465",NA,NA,"2019","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"548","2019-10-07 09:35:14-03","UEFS","HUEFS","132732","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","14068","2007","12","28",NA,"Brasil",NA,NA,"Caatinga/cerrrado.","HUEFS0132732","Bahia","1 Km do Rio Carinhanha.","-43.8","-14.3","43W48'","14S18'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Carinhanha","462",NA,"462",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"549","2019-10-07 09:35:14-03","UEFS","HUEFS","132754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Guedes, M.L.S.","14118","2007","12","29",NA,"Brasil",NA,NA,"Caatinga/cerrado.","HUEFS0132754","Bahia","a 1 Km do Rio Carinhanha. Médio do São Francisco.","-43.808333","-14.3125","43W48'30''","14S18'45''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Carinhanha","453",NA,"453",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"550","2019-10-07 09:35:14-03","UEFS","HUEFS","160872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Nunes, M.de S.","31","2009","09",NA,NA,"Brasil",NA,NA,"Capoeira.","HUEFS0160872","Bahia","Propriedade particular de Dona Nenzinha, Km 16, direção Barreiras-Brasília, entrada à esquerda, 200 metros da entrada. 838 Km de Salvador.","-45.016667","-12.083333","45W1'","12S5'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"551","2020-05-08 11:13:48-03","UEFS","HUEFS","165190","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Cruz, M.P.","195","2010","02","04",NA,"Brasil",NA,NA,NA,"HUEFS0165190","Pernambuco","Comunidade do Carao.","-36.092778","-8.586944","36W5'34''","8S35'13''","Angiospermae","Myrtales","(Mart.) DC.","B.S.Amorim","Altinho","460","HUEFS0165190","460",NA,NA,"2011","01",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"552","2019-10-07 09:35:14-03","UEFS","HUEFS","191808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Paula-Souza, J.","9243","2007","10","10",NA,"Brasil",NA,NA,NA,"HUEFS0191808","Bahia","BR-242, Km 774 (em direção a Ibotirama). Cerrado em beira de estrada.","-45","-12","45W","12S","Angiospermae","Myrtales","(Mart.) DC.","K.Coutinho","Barreiras",NA,"HUEFS0191808",NA,NA,NA,"2015","03",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"553","2019-10-07 09:35:14-03","UEFS","HUEFS","202085","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Alencar, M.E.","2196","2012","08","12",NA,"Brasil",NA,NA,"Cerrado ( Antropizado).","HUEFS0202085","Piauí","Beira de estrada.",NA,NA,NA,NA,"Angiospermae","Myrtales","(Mart.) DC.","A.Stadnik","Santa Luz do Piauí",NA,NA,NA,NA,NA,"2015","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"554","2019-10-07 09:35:14-03","UEFS","HUEFS","75429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Correia, C.","268","2003","07","15",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0075429","Bahia","Estrada Santa Maria da Vitória - Correntina.","-44.583333","-13.383333","44W35'","13S23'","Angiospermae","Myrtales","(Mart.) DC.","J.E.Q.Faria Júnior & M.Ibrahim","Santa Maria da Vitória","630",NA,"630",NA,NA,"2010","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"555","2019-10-07 09:35:14-03","UEFS","HUEFS","229917","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Stadnik,A.","74","2012","07","21",NA,"Brasil",NA,NA,NA,"HUEFS0229917","Bahia","Saco da Onça","-42.573056","-14.733333","42W34'23''","14S44'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Licínio de Almeida","1032",NA,"1032",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"556","2019-10-07 09:35:14-03","UEFS","HUEFS","230963","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Stadnik,A.","223","2014","10","14",NA,"Brasil",NA,NA,NA,"HUEFS0230963","Bahia","Saco da onça","-42.573056","-14.733333","42W34'23''","14S44'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Licínio de Almeida","1035",NA,"1035",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"557","2019-10-07 09:35:14-03","UEFS","HUEFS","229976","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Stadnik,A.","172","2013","11","04",NA,"Brasil",NA,NA,NA,"HUEFS0229976","Bahia","Pedra Preta","-39.158056","-14.683333","39W9'29''","14S41'","Angiospermae","Myrtales","(Mart.) DC.",NA,"Licínio de Almeida","918",NA,"918",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"558","2019-10-07 09:35:14-03","UEFS","HUEFS","233525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Moonlight, P.W.","571","2017","03","29",NA,"Brasil",NA,NA,"Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","HUEFS0233525","Ceará","Serra das Almas, around plot 1.","-40.928333","-5.146667","40W55'42''","5S8'48''","Angiospermae","Myrtales","(Mart.) DC.","P.W.Moonlight","Crateús","684",NA,"684",NA,NA,"2017","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"559","2019-10-07 09:35:14-03","UEFS","HUEFS","24953","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Harley, R.M.","28261","1996","09","05",NA,"Brasil",NA,NA,NA,"HUEFS0024953","Bahia","Cabrália- 26 km em direção a Piatã.","-41.783333","-13.083333","41W47'","13S5'","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Piatã","1255",NA,"1255",NA,NA,"2004","05",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"560","2019-10-07 09:35:14-03","UEFS","HUEFS","40476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Nunes, T.S.","45","1999","09","19",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0040476","Bahia","Catolés Distrito de Catolés: Catolés de Cima, caminho em direção a casa do Sr. Raimundo.","-41.872778","-13.291944","41W52'22''","13S17'31''","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Abaíra","1284",NA,"1284",NA,NA,"2004","05",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"561","2019-10-07 09:35:14-03","UEFS","HUEFS","229920","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Stadnik,A.","77","2012","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0229920","Bahia","Pedra Preta","-42.533333",NA,"42W32'","14S45'76''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Licínio de Almeida","936",NA,"936",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"562","2019-10-07 09:35:14-03","UEFS","HUEFS","58207","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Ribeiro, T.","316",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.","HUEFS0058207","Bahia","Vereda - Estrada Morro do Fogo.","-42.106111","-13.265278","42W6'22''","13S15'55''","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Érico Cardoso","1093",NA,"1093",NA,NA,"2004","05",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"563","2019-10-07 09:35:14-03","UEFS","HUEFS","58390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Bautista, H.P.","3259","2001","07","04",NA,"Brasil",NA,NA,"Cerrado arbóreo-aberto.","HUEFS0058390","Bahia","Tamanduá, estrada Morro do Fogo para Veredas.","-42.098333","-13.330556","42W5'54''","13S19'50''","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Érico Cardoso","1170",NA,"1170",NA,NA,"2004","05",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"564","2019-10-07 09:35:14-03","UEFS","HUEFS","64537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Proença, C.","1768","1997","05","14",NA,"Brasil",NA,NA,"Cerrado sensu stricto.","HUEFS0064537","Bahia","Estrada para o aeroporto a ca. 15 km de Barreiras.Centro oeste.","-45.048333","-12.094444","45W2'54''","12S5'40''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Barreiras","680",NA,"680",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"565","2019-10-07 09:35:14-03","UEFS","HUEFS","82095","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Bitencourt, C.","94","2012","09","13",NA,"Brasil",NA,NA,NA,"HUEFS0082095","Minas Gerais","Serras de Itacambira, na beira da estrada.","-45.335278",NA,"45W20'7''",NA,"Angiospermae","Myrtales","(Mart.) DC.","A.Stadnik","Itacambira",NA,NA,NA,NA,NA,"2015","12",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"566","2019-10-07 09:35:14-03","UEFS","HUEFS","72945","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Harley, R.M.","54655","2003","09","06",NA,"Brasil",NA,NA,"Cerrado/Capoeira.","HUEFS0072945","Bahia","Um pouco fora da cidade, atravessando o rio Brumado, atrás o Largo do Rosário, na trilha para a barragem.","-41.825556","-13.575556","41W49'32''","13S34'32''","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Rio de Contas","1010",NA,"1010",NA,NA,"2005","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"567","2019-10-07 09:35:14-03","UEFS","HUEFS","82578","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pereira-Silva, G.","5687","2001","10","18",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0082578","Goiás","Estrda balsa dos Paulistas (rio Tocantins) rio do Carmo, km 4 (próximo a entrada para Porto 1)","-48.121389","-13.463611","48W7'17''","13S27'49''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Cavalcante","370",NA,"370",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"568","2019-10-07 09:35:14-03","UEFS","HUEFS","82597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pereira-Silva, G.","5137","2001","05","24",NA,"Brasil",NA,NA,"Mata.","HUEFS0082597","Goiás","Estrada de acesso à casa de visitas.","-48.161111","-13.4","48W9'40''","13S24'0''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Minaçu","360",NA,"360",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"569","2019-10-07 09:35:14-03","UEFS","HUEFS","82765","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Pereira-Silva, G.","5346","2001","09","17",NA,"Brasil",NA,NA,"Mata de galeria. Solo areno-argiloso.","HUEFS0082765","Goiás","Balsa do Rubão (rio Tocantins) Colinas do Sul ca. 9,0Km após a balsa.","-48.141389","-13.776389","48W8'29''","13S46'35''","Angiospermae","Myrtales","(Mart.) DC.",NA,"Colinas do Sul","320",NA,"320",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"570","2019-10-07 09:35:14-03","UEFS","HUEFS","87594","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Claussen, P.",NA,"1838",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087594","Minas Gerais",NA,NA,NA,NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"571","2019-10-07 09:35:14-03","UEFS","HUEFS","91591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Cardoso, D.","216","2004","12","30",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso.","HUEFS0091591","Bahia","Boqueirão dos Anum. Fazenda Ataíde, ca. 15,8 km de Tucano.","-38.636944","-10.965556","38W38'13''","10S57'56''","Angiospermae","Myrtales","(Mart.) DC.","M.Sobral","Tucano","394",NA,"394",NA,NA,"2007","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"572","2019-10-07 09:35:14-03","UEFS","HUEFS","83324","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Castro, R.M.","1009","2004","05","08",NA,"Brasil",NA,NA,NA,"HUEFS0083324","Bahia","Fazenda Vaccaria.","-42.4","-13.816667","42W24'","13S49'","Angiospermae","Myrtales","DC.","A.Stadnik","Rio de Contas",NA,"HUEFS0083324",NA,NA,NA,"2019","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"573","2019-10-07 09:35:14-03","UEFS","HUEFS","21718","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","44179","1981","10","12",NA,"Brasil",NA,NA,NA,"HUEFS0021718","Bahia",NA,"-42.8960990905762","-12.3169002532959",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Oliveira dos Brejinhos",NA,NA,NA,"62270","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"574","2019-10-07 09:35:14-03","UEFS","HUEFS","231041","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Stadnik,A.","324","2015","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0231041","Bahia","Cascarrento","-42.5074996948242","-14.6822004318237",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Licínio de Almeida",NA,NA,NA,"31339","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"575","2019-10-07 09:35:14-03","UEFS","HUEFS","109425","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Miranda, A.M.","5247","2005","11","20",NA,"Brasil",NA,NA,"Cerradão, semi caducifolio.","HUEFS0109425","Maranhão","estrada de barro.","-45.1411018371582","-7.08444023132324",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Loreto",NA,NA,NA,"79629","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"576","2019-10-07 09:35:14-03","UEFS","HUEFS","109424","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Miranda, A.M.","5237","2005","11","19",NA,"Brasil",NA,NA,"Cerradão.","HUEFS0109424","Piauí","estrada Waldemar Bertozzolo, PI 247.","-44.5560989379883","-7.22944021224976",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Uruçuí",NA,NA,NA,"137737","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"577","2019-10-07 09:35:14-03","UEFS","HUEFS","44261","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","60932","1994","06","11",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0044261","Mato Grosso do Sul","Fazenda Ipameri.","-57.6533012390137","-19.0091991424561",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Corumbá",NA,NA,NA,"295160","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"578","2019-10-07 09:35:14-03","UEFS","HUEFS","73294","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Hatschbach, G.","73454","2002","08","16",NA,"Brasil",NA,NA,NA,"HUEFS0073294","Minas Gerais","Rod. BR-496, próximo do Rio Santa Brígida.","-44.7308006286621","-17.5981006622314",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.",NA,"Várzea da Palma",NA,NA,NA,"60948","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"579","2020-05-08 11:13:48-03","UEFS","HUEFS","67522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica","Araújo, F.S.","1291","2002","02","25",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067522","Ceará","Serra das Almas.","-40.6775016784668","-5.1783299446106",NA,NA,"Angiospermae","Myrtales","(Mart.) DC.","F.S.Araújo","Cratéus","630",NA,"630","43216","auto","2002","03",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"580","2019-10-07 09:35:28-03","UEFS","HUEFS","87221","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","macedoi","Hexachlamys macedoi","Macedo, A.","1926",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087221","Minas Gerais","Triangulo Mineiro e Sudoeste Goiano.",NA,NA,NA,NA,"Angiospermae","Myrtales","Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"581","2015-03-07 08:58:43-03","F","FMNH-SEEDPLANTS","V0108407F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108407F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0108407F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"582","2015-03-07 08:58:43-03","F","FMNH-SEEDPLANTS","V0108408F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dysenterica","Eugenia dysenterica",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0108408F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"V0108408F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
