"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"409","2020-09-02 16:31:05-03","Cenargen","CEN","34011","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","22102","1999","03","13",NA,"Brasil","MG","JOAQUIM FELICIO","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,"Exsicatas","Coordenadas entre 17º43'48,1'' S - 44º10'25'' O. Hipanto vinho na parte superior, verde na inferior. Pétalas rosa-forte. Viscosíssima. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (60101). Piracicaba.","CEN00034011","CEN00034011 CEN00034011_1","1999","08",NA,"37503","auto",NA,"-4417361.0","-1773000.0",NA,NA,NA,"2",NA
"410","2020-09-02 16:31:05-03","Cenargen","CEN","46241","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Taciana Barbosa Cavalcanti - CFCR","8247","1985","09","02",NA,"Brasil","MG","JOAQUIM FELICIO","Serra do Cabral. Subida da serra.","-44.1721992492676","-17.7574996948242","900","900","Exsicatas","Muito viscoso. Folhas revoluta. Doação da Universidade de São Paulo - Departamento de Botânica - SPF (39554). Flora de Campos Rupestres.","CEN00046241","CEN00046241","1997",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,"1",NA
"411","2020-09-02 16:31:05-03","Cenargen","CEN","16683","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Roberto Fontes Vieira","968","1991","11","12",NA,"Brasil","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do Cerra Virgem da Faz. Boa Vista a 18.2 km da cidade.","-45.3567008972168","-18.6044006347656","620","620","Exsicatas",NA,"CEN00016683","CEN00016683",NA,NA,NA,"44039","auto",NA,"-4536667.0","-1858333.0",NA,NA,NA,"2",NA
"412","2020-09-02 16:31:05-03","Cenargen","CEN","19129","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Telma Sueli Mesquita Grandi","1031","1982","06","02",NA,"Brasil","MG","NOVA LIMA","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,NA,"Exsicatas","Doenças via circulatória. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB. Nº do exemplar 4003.","CEN00019129","CEN00019129","1995","03",NA,"29211","auto",NA,NA,NA,NA,NA,NA,"1",NA
"413","2020-09-02 16:31:05-03","Cenargen","CEN","28784","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Aldicir Osni Scariot","271","1989","02","01",NA,"Brasil","MG","PARACATU","Rodovia BR-040 Paracatu Trevo Pirapatos. Km 57.","-46.874698638916","-17.2222003936768","745","745","Exsicatas",NA,"CEN00028784","CEN00028784","1989","03",NA,"72344","auto",NA,"-4648333.0","-1758333.0",NA,NA,NA,"4",NA
"414","2020-09-02 16:31:05-03","Cenargen","CEN","46938","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","3106","2003","01","18",NA,"Brasil","MG","SERRO","Estrada de terra Serro - Milho Verde, a 11 km de Serro.","-43.3793983459473","-18.604700088501","1000","1000","Exsicatas",NA,"CEN00046938","CEN00046938","2003","01",NA,"37754","auto",NA,"-4343833.0","-1853861.0",NA,NA,NA,"2",NA
"415","2020-09-02 16:31:05-03","Cenargen","CEN","44846","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Glocimar Pereira-Silva","6290","2002","03","27",NA,"Brasil","MG","UNAI","Cerca de 1 km à montante do eixo da barragem. Margem direita do rio Arrependido.","-46.9061012268066","-16.3575000762939","810","810","Exsicatas","Área de Influência da AHE Queimado.","CEN00044846","CEN00044846","2003","02",NA,"97926","auto",NA,"-4727778.0","-1621194.0",NA,NA,NA,"4",NA
"416","2019-11-13 11:23:56-03","USP","SPF","100843","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Simão-Bianchini, R","CFCR13000","1990","06","14",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.9","-16.583333","760","760",NA,NA,"SPF00100843",NA,"1991","03",NA,NA,NA,NA,"-42.9","-16.583333",NA,NA,NA,NA,NA
"417","2019-11-13 11:23:56-03","USP","SPF","114217","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Souza, VC","5531","1994","03","16",NA,"Brasil","Bahia","Mortugaba",NA,"-42.4675","-14.885278","1000","1000",NA,NA,"SPF00114217",NA,"1999","03",NA,NA,NA,NA,"-42.4675","-14.885278",NA,NA,NA,NA,NA
"418","2019-11-13 11:23:56-03","USP","SPF","155682","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Lima, LR","226","2002","11","26",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.623972","-13.186361","1095","1095",NA,NA,"SPF00155682",NA,"2015","09",NA,NA,NA,NA,"-43.623972","-13.186361",NA,NA,NA,NA,NA
"419","2019-11-13 11:23:56-03","USP","SPF","161624","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","2289","2003","12","04",NA,"Brasil","Goiás","Posse",NA,"-46.3975","-14.106944","820","820",NA,NA,"SPF00161624",NA,"2015","09",NA,NA,NA,NA,"-46.3975","-14.106944",NA,NA,NA,NA,NA
"420","2019-11-13 11:23:56-03","USP","SPF","162276","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Forzza, RC","2604","2003","12","06",NA,"Brasil","Tocantins","Conceição do Tocantins",NA,"-47.268611","-12.236667","457","457",NA,NA,"SPF00162276",NA,"2015","09",NA,NA,NA,NA,"-47.268611","-12.236667",NA,NA,NA,NA,NA
"421","2019-11-13 11:23:56-03","USP","SPF","164639","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","2467","2004","01","23",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.514444","-18.174722","1072","1072",NA,NA,"SPF00164639",NA,"2015","09",NA,NA,NA,NA,"-43.514444","-18.174722",NA,NA,NA,NA,NA
"422","2019-11-13 11:23:56-03","USP","SPF","172659","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Sasaki, D","Sasaki, D","403","2003","04","18",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222","900","900",NA,NA,"SPF00172659",NA,"2004",NA,NA,NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA
"423","2019-11-13 11:23:56-03","USP","SPF","172660","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Sasaki, D","Sasaki, D","870","2003","11","29",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222","900","900",NA,NA,"SPF00172660",NA,"2003",NA,NA,NA,NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA
"424","2019-11-13 11:23:56-03","USP","SPF","205449","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Queiroz, LP","14963","2010","10","27",NA,"Brasil","Minas Gerais","Monte Azul",NA,"-42.811944","-15.223889","1355","1355",NA,NA,"SPF00205449",NA,"2015","09","14",NA,NA,NA,"-42.811944","-15.223889",NA,NA,NA,NA,NA
"425","2019-11-13 11:23:56-03","USP","SPF","22139","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Menezes, NL","CFCR2614","1981","11","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1370","1370",NA,NA,"SPF00022139",NA,"1988","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-13 11:23:56-03","USP","SPF","22701","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB; et al.","Furlan, A","CFCR770","1981","04","12",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00022701",NA,"1986","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-01-14 12:01:44-03","USP","SPF","230861","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Nadruz, MA","3106","2016","06","08",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-41.943889","-21.8825","688","688",NA,NA,"SPF00230861",NA,NA,NA,NA,NA,NA,NA,"-41.943889","-21.8825",NA,NA,NA,NA,NA
"428","2019-11-13 11:23:56-03","USP","SPF","38701","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Lourteig, A","Harley, RM","15365","1974","01","21",NA,"Brasil","Bahia","Rio de Contas","Serra de Rio de Contas","-41.833333","-13.583333","980","980",NA,NA,"SPF00038701",NA,NA,NA,NA,NA,NA,NA,"-41.833333","-13.583333",NA,NA,NA,NA,NA
"429","2019-11-13 11:23:56-03","USP","SPF","67904","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Pirani, JR","CFCR12758","1989","12","14",NA,"Brasil","Minas Gerais","Itacambira",NA,"-43.833333","-17",NA,NA,NA,NA,"SPF00067904",NA,"1990","11",NA,NA,NA,NA,"-43.833333","-17",NA,NA,NA,NA,NA
"430","2019-11-13 11:23:56-03","USP","SPF","40955","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Simão, R","CFCR8798","1985","12","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00040955",NA,"1988","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-13 11:23:56-03","USP","SPF","64281","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Thomas, WW","5919","1988","02","11",NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.716667","-17.4","850","850",NA,NA,"SPF00064281",NA,"1990",NA,NA,NA,NA,NA,"-46.716667","-17.4",NA,NA,NA,NA,NA
"432","2019-11-13 11:23:56-03","USP","SPF","66053","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Barreto, R","CFCR12014","1988","05","27",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.533333","1200","1200",NA,NA,"SPF00066053",NA,"1990",NA,NA,NA,NA,NA,"-42.916667","-16.533333",NA,NA,NA,NA,NA
"433","2019-11-13 11:23:56-03","USP","SPF","66627","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Prado, J","Prado, J","CFCR12043","1988","05","28",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.9","-16.583333","700","750",NA,NA,"SPF00066627",NA,NA,NA,NA,NA,NA,NA,"-42.9","-16.583333",NA,NA,NA,NA,NA
"434","2019-11-13 11:23:56-03","USP","SPF","68030","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Sano, PT","CFCR12406","1989","12","10",NA,"Brasil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu","-42.916667","-16.5","750","750",NA,NA,"SPF00068030",NA,"1994",NA,NA,NA,NA,NA,"-42.916667","-16.5",NA,NA,NA,NA,NA
"435","2019-11-13 11:23:56-03","USP","SPF","72284","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Lourteig, A","Arbo, MM","4876","1991","02","11",NA,"Brasil","Minas Gerais",NA,NA,"-43.683333","-19.166667","800","800",NA,NA,"SPF00072284",NA,"1991",NA,NA,NA,NA,NA,"-43.683333","-19.166667",NA,NA,NA,NA,NA
"436","2019-11-13 11:23:56-03","USP","SPF","74317","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Harley, RM","26912","1988","11","18",NA,"Brasil","Bahia","Barra da Estiva",NA,"-41.3","-13.466667","900","950",NA,NA,"SPF00074317",NA,"2003","03",NA,NA,NA,NA,"-41.3","-13.466667",NA,NA,NA,NA,NA
"437","2019-11-13 11:23:56-03","USP","SPF","74329","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Harley, RM","Harley, RM","26045","1988","11","08",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.866667","-13.5","1200","1200",NA,NA,"SPF00074329",NA,NA,NA,NA,NA,NA,NA,"-41.866667","-13.5",NA,NA,NA,NA,NA
"438","2019-11-13 11:23:56-03","USP","SPF","75869","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Arbo, MM","4468","1990","05","20",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.833333","-18.583333","1300","1300",NA,NA,"SPF00075869",NA,"1990",NA,NA,NA,NA,NA,"-43.833333","-18.583333",NA,NA,NA,NA,NA
"439","2019-11-13 11:23:56-03","USP","SPF","76909","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","750","1992","11","20",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.883333","-16.25","920","920",NA,NA,"SPF00076909",NA,"1993","03",NA,NA,NA,NA,"-42.883333","-16.25",NA,NA,NA,NA,NA
"440","2019-11-13 11:23:56-03","USP","SPF","76946","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","643","1992","11","19",NA,"Brasil","Minas Gerais","Botumirim","Serra da Canastra","-43.05","-16.916667","1050","1170",NA,NA,"SPF00076946",NA,"1993","03",NA,NA,NA,NA,"-43.05","-16.916667",NA,NA,NA,NA,NA
"441","2019-11-13 11:23:56-03","USP","SPF","76947","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","653","1992","11","19",NA,"Brasil","Minas Gerais","Botumirim","Serra da Canastra","-43.05","-16.916667","1220","1220",NA,NA,"SPF00076947",NA,"1993","03",NA,NA,NA,NA,"-43.05","-16.916667",NA,NA,NA,NA,NA
"442","2019-11-13 11:23:56-03","USP","SPF","77323","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Arbo, MM","4564","1990","05","20",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.283333","-17.7","1180","1180",NA,NA,"SPF00077323",NA,"1990",NA,NA,NA,NA,NA,"-44.283333","-17.7",NA,NA,NA,NA,NA
"443","2019-11-13 11:23:56-03","USP","SPF","82384","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","258","1989","02","18",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.983333","-18.616667","740","740",NA,NA,"SPF00082384",NA,"1989","02",NA,NA,NA,NA,"-43.983333","-18.616667",NA,NA,NA,NA,NA
"444","2019-11-13 11:23:56-03","USP","SPF","93615","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Arbo, MM","5245","1991","02","16",NA,"Brasil","Minas Gerais",NA,NA,"-43.716667","-18.433333","1100","1100",NA,NA,"SPF00093615",NA,"1999","03",NA,NA,NA,NA,"-43.716667","-18.433333",NA,NA,NA,NA,NA
"445","2019-11-13 11:23:56-03","USP","SPF","96807","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Roque, N","CFCR15051","1994","03","15",NA,"Brasil","Minas Gerais",NA,"Serra do Pau d'Arco","-42.640833","-15.081944","1300","1400",NA,NA,"SPF00096807",NA,"1999","03",NA,NA,NA,NA,"-42.640833","-15.081944",NA,NA,NA,NA,NA
"446","2019-11-13 11:23:56-03","USP","SPF","93437","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","322","1989","02","25",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","1150","1150",NA,NA,"SPF00093437",NA,"1989","02",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:23:56-03","USP","SPF","93403","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","304","1989","02","24",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","1030","1030",NA,NA,"SPF00093403",NA,"1989","02",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:23:56-03","USP","SPF","93399","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","308","1989","02","25",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","960","960",NA,NA,"SPF00093399",NA,"1989","02",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:23:56-03","USP","SPF","93396","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","311","1989","02","25",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","1020","1020",NA,NA,"SPF00093396",NA,"1989","02",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:23:56-03","USP","SPF","101949","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","1308","1995","03","13",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242","1200","1200",NA,NA,"SPF00101949",NA,"1995","03",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-13 11:23:56-03","USP","SPF","93392","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","406","1989","03","08",NA,"Brasil","Goiás","Cavalcante",NA,"-47.4583015441895","-13.7974996566772","830","830",NA,NA,"SPF00093392",NA,"1989","03",NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-13 11:23:56-03","USP","SPF","119436","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Assis, MC","394","1997","01","28",NA,"Brasil","Goiás","Minaçu",NA,"-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"SPF00119436",NA,"1999","03",NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:23:56-03","USP","SPF","37418","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Lourteig, A","Hatschbach, G","34140","1974","02","13",NA,"Brasil","Mato Grosso","Rondonópolis","Serra da Petrovina","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"SPF00037418",NA,"1982",NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:23:56-03","USP","SPF","82381","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","264","1989","02","18",NA,"Brasil","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631","580","580",NA,NA,"SPF00082381",NA,"1989","02",NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:23:56-03","USP","SPF","40359","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Mello-Silva, R","CFCR8722","1985","11","24",NA,"Brasil","Minas Gerais","Datas",NA,"-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"SPF00040359",NA,"1986","07",NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-13 11:23:56-03","USP","SPF","126676","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","197","1989","02","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1410","1410",NA,NA,"SPF00126676",NA,"1989","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:23:56-03","USP","SPF","126677","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","208","1989","02","16",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","980","980",NA,NA,"SPF00126677",NA,"1989","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:23:56-03","USP","SPF","40135","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Arkcoll, D","DA7","1983","11","23",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00040135",NA,"1999","03",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:23:56-03","USP","SPF","40188","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR8551","1985","11","22",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00040188",NA,"1986","07",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:23:56-03","USP","SPF","47245","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Menezes, NL","CFCR10499","1987","04","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00047245",NA,"1989",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:23:56-03","USP","SPF","47291","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Scatena, VL","CFCR10545","1987","04","16",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00047291",NA,"1989",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:23:56-03","USP","SPF","93322","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","197","1989","02","15",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1410","1410",NA,NA,"SPF00093322",NA,"1989","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:23:56-03","USP","SPF","94149","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","208","1989","02","16",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","980","980",NA,NA,"SPF00094149",NA,"1989","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:23:56-03","USP","SPF","94174","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","245","1989","02","17",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","620","620",NA,NA,"SPF00094174",NA,"1989",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-03-15 18:28:08-03","USP","SPF","94173","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","244","1989","02","17",NA,"Brasil","Minas Gerais","Diamantina","BR 367","-43.6002998352051","-18.2493991851807","700","700",NA,"Arbusto. Flor lilás-clara.","SPF00094173",NA,"1989",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-03-15 18:28:08-03","USP","SPF","126678","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","244","1989","02","17",NA,"Brasil","Minas Gerais","Diamantina","BR 367","-43.6002998352051","-18.2493991851807","700","700",NA,"Arbusto. Flor lilás-clara.","SPF00126678",NA,"1989",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
