"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"47","2013-07-03 10:51:32-03","EBDA","BAH","7969","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14911","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","916","2004","04","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Planalto residual do Urucum; sopé da serra Santa Cruz; acesso pelo 'Lago Azul'","-57.5775","-19.281389",NA,"Arbusto com 1,8 m de altura; frutos imaturos verdes Habito: Arbusto",NA,NA,"302","302",NA,NA,NA,"57º34'39''W","19º16'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-02 16:28:50-03","CPAN-UFMS","COR","1829","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Bastos, G. K. S. V.; Juracy, A.","22","1990","05","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Terreno baldio ao lado do CPAN/UFMS","-57.631111","-18.000556",NA,"Arbusto; flor branca Habito: Arbusto",NA,NA,"131","131","2005","07","11","57º37'52''W","18º0'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:08:08-03","CPAN-UFMS","COR","17234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","André, C. B. D. S.","André, C. B. D. S.; Urquiza, M. V. S. & Silva, I. P.","197","2015","07","29",NA,"Brasil","Mato Grosso do Sul","Corumbá","Parque Municipal Piraputangas; Bancada Laterítica","-57.6375","-19.242778",NA,"Arbusto; flor branca; fruto vagem Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,"57º38'15''W","19º14'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-02 16:28:50-03","CPAN-UFMS","COR","8164","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Oliveira, C.; Silva, E. G.; Rodrigues, E. A. & Urquiza, J. A. M","6","2001","06","01",NA,"Brasil","Mato Grosso do Sul","Ladário","Estrada Parque","-57.559722","-19.166111",NA,"Arbusto; flor branca; fruto verde Habito: Arbusto",NA,NA,"134","134","2005","07","11","57º33'35''W","19º9'58''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-02 16:28:50-03","CPAN-UFMS","COR","1079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Mauro, R. A. et al.",NA,"1987","08","02",NA,"Brasil","Mato Grosso do Sul","Ladário","Estrada da Manga; faz parte da Estrada Parque","-57.579444","-19.144167",NA,"Arbusto; flor creme Habito: Arbusto",NA,NA,"134","134","2005","07","11","57º34'46''W","19º8'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-02 16:28:50-03","CPAN-UFMS","COR","3990","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Bortolotto, I. M. et al",NA,"1993","07","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Abobral; fazenda Santa Helena","-57.066667","-19.383333",NA,"Arbusto; botão verde; fruto verde Habito: Arbusto",NA,NA,"91","91",NA,NA,NA,"57º4'0''W","19º23'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14781","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1127","2004","09","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Planalto residual do Urucum; serra do Jacadigo; acesso pelo sítio Nossa Sra. Auxiliadora","-57.833056","-19.226667",NA,"Arbusto, 2 m de altura; flores verdes; frutos imaturos verdes Habito: Arbusto",NA,NA,"169","169",NA,NA,NA,"57º49'59''W","19º13'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:08:08-03","CPAN-UFMS","COR","265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Damasceno-Júnior, G. A.","Conceição, C. A.","1480","1984","06","09",NA,"Brasil","Mato Grosso do Sul","Ladário","Bandalta","-57.563611","-19.160556",NA,"Arbusto, 1-1,5 m de altura Habito: Arbusto",NA,NA,"134","134",NA,NA,NA,"57º33'49''W","19º9'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-02 16:28:50-03","CPAN-UFMS","COR","243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Conceição, C. A.","1562","1984","09","08",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.673056","-19.022222",NA,"Arbusto, 1-2 m de altura; flores verdes; fruto plano, deiscente Habito: Arbusto",NA,NA,"121","121","2005","07","11","57º40'23''W","19º1'20''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-02 16:28:50-03","CPAN-UFMS","COR","11238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Vaz, A M. S. F.","Damasceno-Júnior, G. A.; Velasques, J. S.; Gonçalves, P. V.; Da Matta, C.; Santos, J.; Ribeiro, J. A.; Bortolotto, I. M.; Peixoto, J. L. & Álvaro (Piloteiro - Castelo).",NA,"2002","05","16",NA,"Bolívia",NA,"Dep. de Santa Cruz","Morro próximo ao destacamento da força armada boliviana; entrada da baía Mandioré","-57.505833","-18.2",NA,"Arbusto com 4 m de altura; flor creme Habito: Arbusto",NA,NA,"90","90",NA,NA,NA,"57º30'21''W","18º12'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:08:08-03","CPAN-UFMS","COR","14983","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Takahasi, A.; Papa, F.","670","2005","05","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Estrada Parque Pantanal; próximo ao Mirante da Arqueologia; antes da fazenda Maria Vitória Katurchi","-57.559722","-19.165833",NA,"Arvoreta, 3 m de altura; fruto verde; sem espinhos Habito: Arvoreta",NA,NA,"195","195",NA,NA,NA,"57º33'35''W","19º9'57''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-02 16:28:50-03","CPAN-UFMS","COR","2895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Damasceno-Júnior, G. A.","254","1991","11","29",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal da Nhecolândia; fazenda Novo Horizonte","-57.0275","-19.241944",NA,"Arbusto Habito: Arbusto",NA,NA,"90","90","2005","07","11","57º1'39''W","19º14'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:08:08-03","CPAN-UFMS","COR","11817","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3757","2005","09","05",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Santa Laura","-56.546111","-20.973333",NA,"Árvore com 3 m de altura Habito: Árvore",NA,NA,"433","433",NA,NA,NA,"56º32'46''W","20º58'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:08:08-03","CPAN-UFMS","COR","17319","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Takahasi, A.","Takahasi, A.; Ribas, S.M.","1056","2006","06","21",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Figueira.","-57.645278","-19.236111",NA,"Com flor de cor esverdeada:sépalas verdes, pétalas (finas e menores q sépalas) verdes com detalhes lilás claro, estames e estigma esverdeados. Cheiro desagradável. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,"57º38'43''W","19º14'10''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-26 18:08:08-03","CPAN-UFMS","COR","11173","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Damasceno-Júnior, G. A.; Ferreira, V. L.; Teixeira, L. L. & Ercília","1303","1998","02","19",NA,"Brasil","Mato Grosso do Sul","Ladário","Estrada da Manga, próximo à fazenda Bandalta","-57.558611","-19.167222",NA,"Arbusto com 1,5 m de altura; crescendo nas moitas com vegetação alta Habito: Arbusto",NA,NA,"150","150",NA,NA,NA,"57º33'31''W","19º10'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-26 18:08:08-03","CPAN-UFMS","COR","15128","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Takahasi, A.; Ribas, S. M.; Jesus-Filha, M. L. B.; Monteiro, B. N. C. & Silva, E. B.","961","2006","03","09",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Figueira","-57.645278","-19.236111",NA,"Arvoreta com 3,5 m de altura; flor verde clara; estigma verde; anteras verdes; fruto velho marrom, fruto jovem esverdeado Habitat: Ilha de vegetação Habito: Arvoreta",NA,NA,"198","198",NA,NA,NA,"57º38'43''W","19º14'10''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:08:08-03","CPAN-UFMS","COR","16071","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Arruda, W. S.; Galharte, R. C. V. & Urquiza, M. V. S.","363","2011","03","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Paiaguás; região do Amolar; trilha Morrinhos","-57.491667","-18.105556",NA,"Arbusto Habito: Arbusto",NA,NA,"114","114",NA,NA,NA,"57º29'30''W","18º6'20''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-26 18:08:08-03","CPAN-UFMS","COR","14040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Damasceno-Júnior, G. A.; Bezerra, M. A. O.","504","1992","05","08",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal da Nhecolândia; fazenda Santa Helena","-57.066389","-19.383889",NA,"Arbusto, 4 m de altura Habito: Arbusto",NA,NA,"91","91",NA,NA,NA,"57º3'59''W","19º23'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-02 16:28:50-03","CPAN-UFMS","COR","287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Paula, J. E.; Conceição, C. A.","1654","1982","11","09",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal","-57.63","-18.999722",NA,"Arbusto; botão de cor verde; fruto plano; folha coriácea Habito: Arbusto",NA,NA,"121","121","2005","07","11","57º37'48''W","18º59'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-02 16:28:50-03","CPAN-UFMS","COR","5087","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Souza, N. V. D.",NA,"1997","09","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Jacadigo","-57.833056","-19.226667",NA,"Arbusto, 2,5 m de altura; flor branca; fruto vagem Habito: Arbusto",NA,NA,"154","154","2005","07","11","57º49'59''W","19º13'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-02 16:28:50-03","CPAN-UFMS","COR","8490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Damasceno-Júnior, G. A.; Pott, V. J.; Ishii, I. H. & Assis, E. M.","2294","2001","05","04",NA,"Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal; morro do Caracará (Ilha Fluvial)","-57.448056","-17.850556",NA,"Arvoreta Habito: Arvoreta",NA,NA,"100","100","2005","07","11","57º26'53''W","17º51'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-02 16:28:50-03","CPAN-UFMS","COR","3828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Damasceno-Júnior, G. A.; Bezerra, M. A. O. & Bortolotto, I. M.",NA,"1993","08","15",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Abobral/Nhecolândia; fazenda Santa Helena","-57.066667","-19.383333",NA,"Trepadeira Habito: Trepadeira",NA,NA,"91","91","2005","07","11","57º4'0''W","19º23'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-02 16:28:50-03","CPAN-UFMS","COR","4621","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Silva, R. R.","Dávila, A. M. R.; Souza, N. V. D.","3","1997","07","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Buracão da rua 13 de Junho","-57.66","-19.003056",NA,"Arbusto, 1,5 m de altura; flor branca Habito: Arbusto",NA,NA,"171","171","2005","07","11","57º39'36''W","19º0'11''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:15:12-03","UFBA","ALCB","116218","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Guedes, ML","Guedes, ML; Costa, TF","22329","2014","08","17","Southern America","Brasil","Rio Grande do Norte","Apodí","Caminho para Caraúbas.","-37.556667","-5.7925",NA,"de ca 3 m de altura, espinescente. Folhas cartáceas, discolores. Frutos legume linear, deiscência elastica.","ALCB025319","ALCB025319 ALCB025319_1","51","51","2014","08",NA,"-37.556667","-5.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:15:12-03","UFBA","ALCB","116213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Guedes, ML","Guedes, ML; Costa, TF","22325","2014","08","17","Southern America","Brasil","Rio Grande do Norte","Apodí","Caminho para Caraúbas.","-37.556667","-5.7925",NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Flores e botões verdes, pétalas alvas. Frutos imaturos.","ALCB025314","ALCB025314","51","51","2014","08",NA,"-37.556667","-5.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:15:12-03","UFBA","ALCB","047155","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Queiroz, LP de","Queiroz, LP de; Harley, RM; Giulietti, AM; Santos, CC dos; Rios, L","5759","2000","02","09","Southern America","Brasil","Bahia","Bom Jesus da Lapa","Médio São Francisco, a ca. 10 Km na estrada para Morrão, entrando a ca. 14 Km N de Bom Jesus da Lapa na estrada para Ibotirama","-43.284167","-13.169722",NA,"a arvoreta de 2 a 5 m alt., copa aberta. Folhas cartáceas com margem vinácea. Botões verde-acinzentados. Flores com sépalas carnosas verdes, pétalas verde-claras, estames esverdeados. Voucher para estudos químicos.; com brejo e lagoa","ALCB025317","ALCB025317",NA,NA,"2000","02",NA,"-43.284167","-13.169722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:15:12-03","UFBA","ALCB","50562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Guedes, ML","Guedes, ML; Saar, E; Paulo Filho, D","7942","2001","01","26","Southern America","Brasil","Bahia","Ipupiara","Chapada Diamantina, 2 km de Ipupiara para Mussambê.","-42.6","-11.816667",NA,"4,0 m; espinescente. Folhas cartáceas, discolores, margem vinácea. Botões verdes, pétalas esverdeadas.; caatinga arbustiva, antropizada. Solo areno-argiloso, pedregoso","ALCB025313","ALCB025313 ALCB025313_1",NA,NA,"2015","04",NA,"-42.6","-11.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:15:12-03","UFBA","ALCB","71434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Guedes, ML","Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","12055","2006","01","11","Southern America","Brasil","Bahia","Monte Santo","Nordeste","-39.316667","-10.433333",NA,"Folhas cartáceas, discolores, face abaxial pubescente. Frutos imaturos e maduros.; Arbustiva-Arbórea","ALCB025318","ALCB025318",NA,NA,"2006","05",NA,"-39.316667","-10.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:15:12-03","UFBA","ALCB","83462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Lyra-Lemos, RP de; Santana, C; Marculino, E; Cavalcante, F","6250","2002","02","24","Southern America","Brasil","Alagoas","Pão de Áçucar","área de Lajeiro, 1 km depois da entrada para Ilha do Ferro.","-37.503611","-9.711111",NA,"ramos esgalhados. Botões florais verdes. Frutos secos.","ALCB025320","ALCB025320",NA,NA,NA,NA,NA,"-37.503611","-9.711111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:15:12-03","UFBA","ALCB","047305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Queiroz, LP de","Queiroz, LP de; Oliveira, AA; Torres, DC; Santos, CC dos; Rios, L","6018","2000","02","15","Southern America","Brasil","Bahia","Santana","Oeste, terreno abandonado ao lado do hotel Carranca","-44.204444","-13.394444",NA,"de ca. 1,5 m alt., ramificado. Folhas cartáceas com face adaxial verde-escura com nervuras verde-claras e abaxial glauca. Flores com cálice carnoso verde, pétalas brancas, estames, estilete e estigma verdes.","ALCB025321","ALCB025321","522","522","2000","02",NA,"-44.204444","-13.394444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:15:12-03","UFBA","ALCB","021648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Pinto, GCP","Pinto, GCP","56/86","1986","05","18","Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1018981933594","-12.6700000762939",NA,NA,"ALCB025315","ALCB025315",NA,NA,"1988","08",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:15:12-03","UFBA","ALCB","92969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Guedes, ML","Manoel; Outros","s/n","2006","04","21","Southern America","Brasil","Bahia","Ibotirama","Médio São Francisco, Fazenda Pé de Serra","-43.2206001281738","-12.1852998733521",NA,"Semi-decidual. Distante do lençol freático","ALCB025316","ALCB025316",NA,NA,NA,NA,NA,NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:05:45-03","NBC","NL-BOTANY","L.1975495","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Gardner G",NA,"1839","01","01","Southern America","Brazil",NA,NA,"Piauhy.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1975495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1975495","NL-L1975495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:05:45-03","NBC","NL-BOTANY","U.1251717","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","heterandra","Bauhinia heterandra","Benth.",NA,"Harley RM; et al.",NA,"1980","04","20","Southern America","Brazil",NA,NA,"Brazil: estado da Bahia, Basin of the Upper Sao Francisco river. 4 km N. of Bom Jesus da Lapa, on the main road to Ibotirama.","-43.4","-13.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1251717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1251717","NL-U1251717",NA,NA,NA,NA,NA,"-43.4","-13.216667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:05:46-03","NBC","NL-BOTANY","L.1962850","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.)",NA,"Gardner G",NA,"1839","01","01","Southern America","Brazil",NA,NA,"Piauhy.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1962850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1962850","NL-L1962850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:05:46-03","NBC","NL-BOTANY","U.1251630","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.)",NA,"Prance GT; Leppard M; Ramos JF",NA,"1975","02","26","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia, State of Amazonas, Jacaretinga, south of Rio Amazonas, opposite, Careiro. beside Lake.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1251630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1251630","NL-U1251630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:05:46-03","NBC","NL-BOTANY","U.1251631","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.)",NA,"Prance GT; Silva NT",NA,"1964","08","04","Southern America","Brazil",NA,NA,"Northern goias, West bank of rio Tocantins, 8 km north of Filadelfia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1251631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1251631","NL-U1251631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-11-04 11:08:26-03","ESALQ","ESA","42399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Queiroz, L.P.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14242.0","1997","03","16",NA,"Brasil","Mato Grosso","São Félix do Araguaia","Beira do Rio Araguaia, entre São Félix do Araguaia. e o encontro com o Rio das Mortes. Praia do Gado. Vegetação herbácea próximo ao rio, sendo substituída por vegetação arbóreo-arbóreo-arbustiva em pontos mais distantes.",NA,"-116.725",NA,"Arbusto, até 1,6 m alt.; filetes alvos.","ESA042399","ESA042399","130","130","2005","06","01","-50,670,556","-116,725",NA,NA,NA,NA,NA,NA,NA,NA,NA
