"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber"
"168","2019-08-27 13:33:51-03","IAP","PACA-AGP","61405","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Emrich-Rambo","1958","09","Pivetta","1956","01","24","Brasil","RS","Horizontina",NA,"-54.3078002929688","-27.6257991790771",NA,NA,"15214",NA,"Não há material Habitat: in silva Fenofase: flor","auto","1213",NA,NA,"PACA061405",NA,NA,NA,NA,"30",NA,"Magnoliatae",NA,NA
"169","2019-08-27 13:33:51-03","IAP","PACA-AGP","42432","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Emrich-Rambo","1954","08","Rambo, B.","1949","07","07","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,"21601",NA,"Não há material Habitat: in silva primaeva Fenofase: fruto","auto",NA,NA,NA,"PACA042432",NA,NA,NA,NA,"24",NA,"Magnoliatae",NA,NA
"170","2019-08-27 13:33:51-03","IAP","PACA-AGP","61222","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Emrich-Rambo","1958","10","Rambo, B.","1957","10","07","Brasil","SC","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,"18767",NA,"Habitat: in silva Fenofase: flor","auto",NA,NA,NA,"PACA061222",NA,NA,NA,NA,"01",NA,"Magnoliatae",NA,NA
"171","2020-12-20 21:18:30-03","UFV","VIC","31484","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Coser, T.S.; et al.","2008","02","22","Brasil","Minas Gerais","Além Paraíba","Furnas","-42.7043991088867","-21.8878002166748",NA,NA,"24865",NA,"Herba terrestre, esciófila. Solo com muita serrapilheira, úmido. Planta com ca. 50-70 cm de altura. Inflorescência vinho na parte abaxial e amarelado na face adaxial. População com vários indivíduos agregados.","auto","153",NA,NA,"VIC031484","VIC031484",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:18:29-03","UFV","VIC","10370","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Vieira, M.F.","1988","03","13","Brasil","Minas Gerais","Canaã","Cachoeira Grande","-42.619701385498","-20.6858005523682",NA,NA,"11848",NA,"Erva perene, em chão de mata,local úmido e sombreado,inflorescência ventralmente de coloração marrom.","auto","601",NA,NA,"VIC010370",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-20 21:18:30-03","UFV","VIC","30136","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Araújo, L.M.","2006","01","26","Brasil","Minas Gerais","Ervália","Mata do condominio Maria Carolina","-42.6571998596191","-20.8400001525879",NA,NA,"19783",NA,"Plantas herbáceas, altura variando entre 40 a 50 cm; rizoma subterrâneo o parcialmente aéreo, cenanto de cor violácea; área com declividade acentuada; local sombreado, com serrapilheira abundante.","auto","s.n.",NA,NA,"VIC030136","VIC030136",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-20 21:18:29-03","UFV","VIC","12158","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Carvalho, A. .F.","1992","11","24","Brasil","Minas Gerais","Raul Soares","Vila Belchior","-42.4524993896484","-20.101900100708",NA,NA,"33728",NA,"Erva até 60cm, base das folhas roxas, raízes finas.","auto","257",NA,NA,"VIC012158","VIC012158",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:18:30-03","UFV","VIC","19280","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Bovini, M.G.; et al.","1998","04","06","Brasil","Minas Gerais",NA,"Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,"Erva Umbrófila, folhas membranáceas cocolores. Cenanto esverdeado. Frequente.",NA,"1340",NA,NA,"VIC019280","VIC019280",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:18:30-03","UFV","VIC","30138","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Araújo, L.M.","2006","01","26","Brasil","Minas Gerais","Ervália","Mata do condominio Maria Carolina","-42.6571998596191","-20.8400001525879",NA,NA,"19783",NA,"Plantas herbáceas, altura variando entre 40 a 50 cm; rizoma subterrâneo ou parcialmente aéreo, cenanto de cor violácea; área com declividade acentuada; local sombreado, com serrapilheira abumdante.","auto","s.n.",NA,NA,"VIC030138","VIC030138",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:18:30-03","UFV","VIC","30137","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Araújo, L.M.","2006","01","26","Brasil","Minas Gerais","Ervália","Mata do condominio Maria Carolina","-42.6571998596191","-20.8400001525879",NA,NA,"19783",NA,"Plantas herbáceas, altura variando entre 40 a 50 cm; rizoma subterrâneo ou parcialmente aéreo, cenanto de cor violácea; área com declividade acentuada; local sombreado, com serrapilheira abumdante.","auto","s.n.",NA,NA,"VIC030137","VIC030137",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:18:30-03","UFV","VIC","12702","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Heering, E.P.","1942","02","09","Brasil","Minas Gerais","Santa Luzia","Fazenda da Liberdade","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,NA,"auto","921",NA,NA,"VIC012702","VIC012702",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:18:29-03","UFV","VIC","12352","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Heering, E.P.","1942","02","09","Brasil","Minas Gerais","Santa Luzia","Fazenda da Liberdade","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,"Planta resteira de terra úmida.","auto","920",NA,NA,"VIC012352","VIC012352",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:39:54-03","UFJF","CESJ","71678","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","L.V. Rippel; S.P. Tavares; C.T. Miranda","2018","10","S.P. Tavares; C.T. Miranda; L.V. Rippel","2018","09","28","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF","-43.366667","-21.733333","-43.366667","-21.733333",NA,NA,"Apresenta caule com latex e inflorescência aberta.",NA,"14","América do Sul",NA,"CESJ071678",NA,"600","600",NA,"05",NA,NA,NA,NA
"181","2019-11-21 14:39:54-03","UFJF","CESJ","24289","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2001","09","L.S. Leoni","1988","01","26","Brasil","Minas Gerais","Carangola","Fazenda Santa Rita, Mata da Encosta","-42.0293998718262","-20.7331008911133",NA,NA,"21913",NA,"Alt. 700m, Lat.: 20º46'S e Long.: 42º02'W. Hospeda-se pelo solo da mata. Nome vulgar: Cayapiá Preto","auto","24289","América do Sul",NA,"CESJ024289",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:39:54-03","UFJF","CESJ","7895","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta","1992","08","L. Krieger","1970","01",NA,"Brasil","Minas Gerais","Juiz de Fora","Sítio do Arcélio","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Carapiá. No chão da mata. Folhas muito variáveis","auto","CESJ7895","América do Sul",NA,"CESJ007895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:39:54-03","UFJF","CESJ","40435","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2003","03","A.S.M. Valente; K. Almeida; R.O.Garcia; D.S. Pifano; R.M. Castro","2003","02","13","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,NA,"20981",NA,"Erva terrestre no interior de capoeira em local de pouca luminosidade. Cenanto marrom, frutos brancos","auto","261","América do Sul",NA,"CESJ040435",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:39:54-03","UFJF","CESJ","23983","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta","1992","08","L. Krieger; et al.","1988","11","19","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,NA,NA,NA,"Na mata, lugar úmido.",NA,"CESJ23983","América do Sul",NA,"CESJ023983","CESJ023983",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:39:54-03","UFJF","CESJ","33303","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","C.C.Berg","2001","03","A. Salino; P.O.Morais","1999","04","10","Brasil","Minas Gerais","Abre Campo","Distrito de Granada, área da UHE de Granada","-42.4775009155273","-20.3010997772217",NA,NA,"24138",NA,"Erva terrícola, folhas herbáceas, inflorescência cor de de vinho tinto","auto","4592","América do Sul",NA,"CESJ033303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:39:54-03","UFJF","CESJ","7807","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta",NA,NA,"L. Krieger","1969","04","21","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Usada como sucedâneo do fumo para os que pretendem desacostumar e também como diurético energético. Raízes: ativos antibióticos","auto","CESJ7807","América do Sul",NA,"CESJ007807",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:39:54-03","UFJF","CESJ","7123","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2001","11","L. Krieger","1969","08","24","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Carapiá. No chão da mata - folhas muito polimorfas. Med Pop.: folhas usadas em casos de asma","auto","CESJ7123","América do Sul",NA,"CESJ007123",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 14:39:54-03","UFJF","CESJ","1062","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2003","12","L. Krieger; L. Roth","1946","02","15","Brasil","Minas Gerais","Juiz de Fora","Fazenda Cachoeirinha","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Caiapiá preto dogrande, capa homem. Erva da mata, flores bruno-pretas","auto","CESJ1062","América do Sul",NA,"CESJ001062",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:39:54-03","UFJF","CESJ","58983","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","C.N. Silva","2012","03","C.N. Silva; J.H.C. Ribeiro; M.F.B. Lyra; S.G. Furtado","2012","02","08","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Interior de mata.","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Interior de mata. Herbácea, ca. de 0,2m de alt., fruto escuro aberto, sementes brancas.","auto","172","América do Sul",NA,"CESJ058983",NA,NA,NA,NA,"21",NA,NA,NA,NA
"190","2019-11-21 14:39:54-03","UFJF","CESJ","49976","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","A. Santos","2011","07","F.S. Souza; S.A. Roman; L. Menini Neto","2008","03","25","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, Sítio Malícia.","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Erva terrestre em borda de mata. Inflorescência branca esverdeada.","auto","361","América do Sul",NA,"CESJ049976",NA,NA,NA,NA,"12",NA,NA,NA,NA
"191","2019-11-21 14:39:54-03","UFJF","CESJ","35136","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2002","07","D.S. Pifano; R.M. Castro; M.O.D. Pivari","2001","11","28","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Erva ca 0.5m, na trilha do eucaliptal, em substrato rochoso e local sombreado. Rizóforos em cabeleira e caule coberto pela leitera. Cenanto alvo-esverdeado internamente e arroxeado externamente. Frequente neste local","auto","160","América do Sul",NA,"CESJ035136",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:39:54-03","UFJF","CESJ","33103","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R.M. Castro","2002","07","D.S. Pifano; M.O. Afonso; R.M. Castro; F.R.G. Salimena","2001","05","05","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Carapiá. Erva na beira da mata, local sombreado, face abaxial da inflorescência escura, flores claras, rizoma medicinal, heterofilia bem evidente. Frequente","auto","s.n.","América do Sul",NA,"CESJ033103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 14:39:54-03","UFJF","CESJ","19779","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","R. Mello-Silva",NA,NA,"R. Mello-Silva","1983","04","30","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"No chão da mata. Folhas verde-escuro. Inflorescência na face superior verde-claro e inferior verde-escuro. Uso medicinal: tônico, estimulante, diaforético, diurético, emenagogo, anti-febril, adstringente.","auto","s.n.","América do Sul",NA,"CESJ019779",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:39:54-03","UFJF","CESJ","8105","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta","1992","08","L. Krieger","1970","02",NA,"Brasil","Minas Gerais","Juiz de Fora","Sítio do Arcélio","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,"Carapiá. No chão da mata. Coleção de folhas multiformes, crescendo na mesma região. Exemplo de heterofilia.","auto","CESJ8105","América do Sul",NA,"CESJ008105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:39:54-03","UFJF","CESJ","41941","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"M.A. Faria","2003","09","28","Brasil","Minas Gerais","Rio Preto","Casa de Vegetação da UFJF","-43.8278007507324","-22.0891990661621",NA,NA,"20815",NA,"Erva latescente, látex branco, folha discolor, pedicelo verde-escuro. Receptáculo floral castanho, pedúnculo verde acastanhado","auto","4","América do Sul",NA,"CESJ041941",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:35:49-03","UNICAMP","UEC","106956","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Cardoso-Leite, E; Goldenberg, R; et al.","1996","01","31","Brazil","São Paulo","Ubatuba","Fazenda Santa Maria, Condomínio Edifício Laranjeiras (trilha)","-44.681389","-23.328889","-44.681389","-23.328889",NA,NA,"Mata de Encosta, trilha da mata. Altura 0,5m; inflorescência vinosa.",NA,"34583",NA,NA,"UEC049654",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:35:49-03","UNICAMP","UEC","116621","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São-José, P","2014","12","Souza, JP; Souza, VC; et al.","2000","04","25","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, km 10. Floresta Ombrófila Densa com perturbação.","-45.6725","-23.645556","-45.6725","-23.645556",NA,NA,"Látex alvo, inflorescências esverdeadas com bordos vináceos. Beira de estrada, em barranco úmido.",NA,"3500",NA,NA,"UEC049661",NA,"1100","1100",NA,"15",NA,NA,NA,NA
"198","2021-03-01 16:35:49-03","UNICAMP","UEC","47474","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Ribeiro, JELS","2001","09","Gentry, A","1987","08","29","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, Estrada de Sumare.","-43.333333","-22.966667","-43.333333","-22.966667",NA,NA,"Herb, inflorescense dark maroon, leaves undivides.",NA,"58766",NA,NA,NA,NA,"400","500",NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:35:49-03","UNICAMP","UEC","47489","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Ribeiro, JELS","2001","09","Gentry, A","1987","08","29","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, Estrada de Sumare.","-43.333333","-22.966667","-43.333333","-22.966667",NA,NA,"Herb, inflorescense green, turning maroon above, leaves divided, intermixed with 58766",NA,"58765",NA,NA,NA,NA,"400","500",NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:35:49-03","UNICAMP","UEC","47610","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Tamashiro, JY",NA,NA,"Boechat, SC","1986","10","07","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Espécie encontrada no interior da mata, grande quantidade de indivíduos, geralmente em local úmido e sombrio.",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:35:49-03","UNICAMP","UEC","32470","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Ribeiro, JELS","2001","09","Heringer, EP; Rizzini, CT","1976","09","29","Brazil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,"31394",NA,"Planta herbácea da cobertura do solo da mata virgem primitiva.","auto","16615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:35:49-03","UNICAMP","UEC","196671","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Romaniuc","2007","12","Torres, RB; et al.","2007","03","21","Brazil","São Paulo","Piquete","Bairro Benfica. Mata Benfica. Beira de trilha, próximo a água. -22.593620 N; -45.233262 L. 922m de altitude.","-45.1699981689453","-22.6100006103516",NA,NA,"13434",NA,"Erva 0,8m alt., inflorescência esverdeada, estames com anteras brancas.","auto","1847",NA,NA,"UEC138797","UEC138797",NA,NA,NA,"05",NA,NA,NA,NA
"203","2021-03-01 16:35:49-03","UNICAMP","UEC","196672","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Romaniuc","2007","12","Torres, RB; et al.","2007","03","21","Brazil","São Paulo","Piquete","Bairro Benfica. Mata Benfica. Beira de trilha, próximo a água. -22.593620 N; -45.233262 L. 922m de altitude.","-45.1699981689453","-22.6100006103516",NA,NA,"13434",NA,"Erva 0,8m alt., inflorescência esverdeada, estames com anteras brancas.","auto","1848",NA,NA,"UEC138796","UEC138796",NA,NA,NA,"05",NA,NA,NA,NA
"204","2021-03-01 16:35:49-03","UNICAMP","UEC","11514","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São-José, P","2014","12","Sazima, M","1979","03",NA,"Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"até 50cm alt.","auto","9907",NA,NA,"UEC049662",NA,NA,NA,NA,"15",NA,NA,NA,NA
"205","2021-03-01 16:35:49-03","UNICAMP","UEC","11513","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São-José, P","2014","12","Semir, J; Sazima, M","1975","04","16","Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Nativo na praia de Fortaleza","auto","s.n.",NA,NA,"UEC049663",NA,NA,NA,NA,"15",NA,NA,NA,NA
"206","2021-03-01 16:35:49-03","UNICAMP","UEC","106954","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Cardoso-Leite, E; Goldenberg, R; et al.","1996","02","07","Brazil","São Paulo","Ubatuba","Ilha Anchieta, Restinga da Praia das Palmas","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Arbusto de 0,5m; cenanto vinoso.","auto","34698",NA,NA,"UEC049655",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:35:49-03","UNICAMP","UEC","90196","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Ribeiro, JELS","2001","09","Leitão Filho, HF; et al.","1994","12","14","Brazil","São Paulo","Ubatuba","Ilha Anchieta, Trilha Praia do Sul","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Herbácea, infrutescência escura lugar sombreado.","auto","32593",NA,NA,"UEC049652",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:35:49-03","UNICAMP","UEC","106955","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Cardoso-Leite, E; Goldenberg, R; et al.","1996","02","01","Brazil","São Paulo","Ubatuba","Instituto Agronômico de Campinas, Estrada Taubaté - Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Mata de encosta, trilha na mata. Cinato verde com interior vináceo, próxim à água, 0,5m de altura.","auto","34594",NA,NA,"UEC049653",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:35:49-03","UNICAMP","UEC","25924","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São-José, P","2014","12","Peixoto; Sazima, M; Sazima, I; Peixoto, OL","1981","10","21","Brazil","São Paulo","Ubatuba","Praia do Lamberto","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Umbrófita. Herbácea. Cenanto arroxeado. Folhas sagitadas.","auto","13062",NA,NA,"UEC049665",NA,NA,NA,NA,"15",NA,NA,NA,NA
"210","2021-03-01 16:35:49-03","UNICAMP","UEC","25923","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São-José, P","2014","12","Peixoto; Sazima, M; Sazima, I; Peixoto, OL","1981","10","21","Brazil","São Paulo","Ubatuba","Praia do Lamberto","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Umbrófita. Herbácea. Cenanto arroxeado. Folhas sagitadas.","auto","13063",NA,NA,"UEC049664",NA,NA,NA,NA,"15",NA,NA,NA,NA
"211","2021-03-01 16:35:49-03","UNICAMP","UEC","68596","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Salino, A; et al.","1993","11","16","Brazil","São Paulo","Ubatuba","Trilha da praia da Lagoinha à praia do Perez","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Herbácea, ca. 40cm de alt, folha sagitada, inflorescência vinácea, local sombreado.","auto","29946",NA,NA,"UEC049651",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-01 16:35:49-03","UNICAMP","UEC","68505","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Santos, A","2011","04","Salino, A; et al.","1993","11","16","Brazil","São Paulo","Ubatuba","Trilha da praia da Lagoinha à praia do Perez, mata de encosta","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,"Herbácea, ca. 40cm de altura, folha pinatifida, inflorescência vinácea, local sombreado.","auto","29947",NA,NA,"UEC038186",NA,NA,NA,NA,"26",NA,NA,NA,NA
"213","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Castro, R.M.",NA,NA,"Badini, J.; Vieira",NA,NA,NA,"Brasil","Minas Gerais","Piedade","Margem do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
