"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"150","2020-11-04 17:30:01-03","UEM","HUEM","6122","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M","Barreto, KD; Fernandes, GD; Fernandes, RD","3113","1994","10","20","Brasil","São Paulo","Tapiraí","Fazenda Água Doce, Mata Atlântica; borda.","-47.550861","-24.027917","-47.550861","-24.027917",NA,NA,"HUEM000008895","HUEM000008895","2009","08","01","Árvore; ca. 8m de alt.; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-12 17:01:57-03","UEL","FUEL","27844","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kaus.","Hatschbach, G","Curcio, GR","s.n.","1996","01","08","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL011857",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"152","2020-11-12 17:01:57-03","UEL","FUEL","4008","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kaus.","Hatschbach, G","Hatschbach, G","46825","1983","09","08","Brasil","Paraná","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL011854",NA,"1983","11",NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"153","2020-11-12 17:01:57-03","UEL","FUEL","19429","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kaus.","Hatschbach, G","Hatschbach, GM; Nicolack, V","54350","1990","10","05","Brasil","Paraná","Guaraqueçaba","Murato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011853",NA,"1990",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"154","2020-11-12 17:01:57-03","UEL","FUEL","34393","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kaus.","Hatschbach, G","Hatschbach, G; et al.","73831","2002","09","25","Brasil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011855",NA,"2002",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"155","2020-11-12 17:01:57-03","UEL","FUEL","24757","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kaus.","Hatschbach, G","Barbosa, E; Abe, LM","133","1998","10","15","Brasil","Paraná","Tunas do Paraná","Colônia João XXIII","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"FUEL011856",NA,"1998",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"156","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Vieira, FCS","Vieira, FCS; Longen, F","2879","2018","10","20","Brasil","Santa Catarina","Joinville","APA Dona Francisca Próximo da ponte coberta do Quiriri","-49.006667","-26.133472","-49.006667","-26.133472","90","90",NA,NA,"2018","10","25","Árvore; Floresta Onbrófila Densa Submotana","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:05:57-03","UnB","UB","131442","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Hatschbach, G","Silva, JM","1276","1993","10","29","Brasil","Paraná ","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1993",NA,NA,"Floa alva.; Árvore 6m.; Mata pluvial","Dicotyledoneae",NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:05:57-03","UnB","UB","131443","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Sobral, M","Barbosa, E","945","2004","02","29","Brasil","São Paulo","Barra do Turvo","Chácara Moxotó","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"Arvoreta 3m.; Floresta atlântica","Dicotyledoneae",NA,"Southern America",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:05:57-03","UnB","UB","131440","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Hatschbach, G","Hatschbach, G","46825","1983","09","08","Brasil","Paraná ","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"1983",NA,NA,"Flores alvas, odoríferas.; Arvoreta copada 5m.","Dicotyledoneae",NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:05:57-03","UnB","UB","131441","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Hatschbach, G","Hatschbach, G","73831","2002","09","25","Brasil","Paraná ","Guaraqueçaba","Tagaçaba, arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"2002",NA,NA,"Flor alva.; Árvore 5m.; Floresta","Dicotyledoneae",NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"161","2019-10-03 10:04:16-03","UFSCar","SORO","4791","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,"Mazine, F.F.; Capelo, F.A.; Lucas, E.; Silva, J.M.","952","2003","10","30","Brasil","Paraná","Morretes","Distrito de Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 6m, flores brancas e botões.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"162","2020-06-30 11:00:27-03","UFU","HUFU","60038","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand",NA,"Miashike, R.L.; Ivanauskas, N.M.; Silva, J.B. & Machado, S.D.","9","2009","12","05","Brasil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, trilha da Pescaria e Desmoronado","-48.566389","-24.416667","-48.566389","-24.416667","579","579","HUFU00017459",NA,NA,NA,NA,"Árvore, ca. 8 m alt. Fruto imaturo verde.; Floresta Ombrófila Densa Aluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-23 13:22:55-03","MN","R-TIPOS","166153","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Smith, L.B.","Smith, L.B.; Klein, R.M.","12006","1957","03","10","Brasil","Santa Catarina","Alegre-Joinvile","Serra do Mar",NA,NA,NA,NA,"9001000","9001000","R000166153","R000166153_001","1957",NA,NA,NA,NA,NA,NA,NA,"Isoparatypus",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-20 20:40:33-03","UFSC","FLOR","7417","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, G.","Hatschbach, G.","46825","1983","09","08","Brasil","Paraná","Antonina","Rio Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FLOR0007417",NA,"1983",NA,NA,"arvoreta copada, flor alva, 5m altura",NA,"Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"165","2020-08-20 20:40:33-03","UFSC","FLOR","27067","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, G.","Silva, J.M.; Saldanha, J.","1780","1996","11","02","Brasil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0027067",NA,"1996",NA,NA,"árvore, flor alva, 15m altura",NA,"Myrtales",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"166","2020-08-20 20:40:33-03","UFSC","FLOR","918","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Legrand, C.D.","Cabrera, C.H.; Reitz, R. & Klein, R.M.","9973","1960","09","24","Brasil","Santa Catarina","Campo Alegre","São Miguel.","-49.2655982971191","-26.1924991607666",NA,NA,"850","850","FLOR0000918",NA,"1963",NA,NA,"arvoreta, 6m altura",NA,"Myrtales",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"167","2020-08-20 14:58:22-03","UFSC","FLOR","65661","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Ribeiro, C.L.","Nery, E.K.; Fiaschi, P.; Nuernberg, A.","28","2016","10","02","Brasil","Santa Catarina","Corupá","Estrada entre Campo Alegre e Corupá, descendo a serra.","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"FLOR0065661","FLOR0065661","2019","12","16","Arboreta com aprox. 3m, flores brancas Habitat: Na beira da estrada, perto da mata",NA,"Myrtales",NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-04 15:45:29-03","IF","SPSF","14557","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,"G. Hatschbach","54350","1990","10","05","Brasil","PR","Guaraqueçaba","Murato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","América do Sul",NA,NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"169","2021-03-04 15:45:29-03","IF","SPSF","43652","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","O.T. Aguiar","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado","9","2009","12","05","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.566389","-24.416667",NA,NA,"579","579",NA,NA,"2010","04","13","COLETA: Floresta Ombrofila Densa Aluvial.&nf;Árvore 8m; frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado.;","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"170","2021-03-04 15:45:29-03","IF","SPSF","45814","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","O.T. Aguiar","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","1539","2012","01","04","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.603611","-24.398889",NA,NA,NA,NA,NA,NA,"2012","08","01","COLETA: Árvore com 8m de altura, frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana.&nf;Altitude aproximada: 830 m.;","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"171","2021-03-04 15:45:29-03","IF","SPSF","18149","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,"J.M.Silva & J.Cordeiro","1276","1993","10","29","Brasil","PR","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: BR-277&nf;;","Magnoliophyta","Myrtales","América do Sul",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"172","2021-03-04 15:45:29-03","IF","SPSF","43666","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","O.T. Aguiar","J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","501","2009","09","27","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,"2010","04","13","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 7m altura, flores aromáticas, brancas.; GEOGRAFIA: Trilha da Onça Parda; sitio do Luisinho;","Magnoliophyta","Myrtales","América do Sul",NA,NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA,NA
"173","2021-02-08 12:44:04-03","UFRGS","ICN","121173","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Molz, M","Silva, JM; Sobral, M","1207","1993","01","14","Brasil","PR","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"2017","08",NA,"Árvore 10m; frutos imaturos. Mata pluvial da encosta de morro. V. Legrand, Fl. Il. Cat.-Mirt.: 448. 1970.","Dicotyledon",NA,"América do Sul",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"174","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76604","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Molz, M.","Hatschbach, G.","50791",NA,NA,NA,"Brasil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HAS0076604",NA,NA,NA,NA,"Árvore copada, 5m, flores alvas. Mata pluvial.","Magnoliophyta",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"175","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","21146","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Molz, M.","Hatschbach, G.","46825","1983","09",NA,"Brasil","Paraná","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HAS0021146",NA,"2017","11",NA,"Arvoreta copada, 5m, flores alvas odoriferas. Margens do rio.","Magnoliophyta",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"176","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76322","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Molz, M.","Hatschbach, G.","s.n.","1962","09",NA,"Brasil","Paraná","Morretes","Estr. Graciosa, Ferradura","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HAS0076322",NA,NA,NA,NA,"Árvore de 8m, flor alva, mata pluvial da vertente atlântica.","Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"177","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","76605","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Molz, M.","Klein, R.M.","1610",NA,NA,NA,"Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HAS0076605",NA,NA,NA,NA,"Árvore copada, 5m, flores alvas. Mata pluvial.","Magnoliophyta",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:11:55-03","IBt","SP","291152","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Barreto, KD; et al.","3113","1994","10","20","Brasil","São Paulo","Tapiraí","Fazenda Água Doce, mata atlântica","-47.550861","-24.027917","-47.550861","-24.027917",NA,NA,"SP057654","SP057654","1996",NA,NA,"Árvore 8m alt., flores alvas, borda de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:11:55-03","IBt","SP","250185","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G","Kummrow, R; Oliveira, PI","2330","1983","09","30","Brasil","Santa Catarina","Garuva","Palmital.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"SP057648","SP057648","1983","11",NA,"Árvore 6m alt., flor alva. Da mata, higrófila, próximo ao mangue.",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:11:55-03","IBt","SP","345732","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Godoy, JRL","155","1998","09","21","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Bairro da Serra, Rancho do Mineiro, beira do rio, pasto","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP057653","SP057653","2000",NA,NA,"Árvore ca. 6m alt., flores brancas",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:11:55-03","IBt","SP","345735","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Godoy, JRL","158","1999","10","12","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Bairro da Serra, Terreno do Alemão","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP057652","SP057652","2000",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:11:55-03","IBt","SP","334300","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Godoy, JRL; Mariano Neto, E","152","1998","12","12","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Estrada no núcleo Santana, perto do Mirante","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP057649","SP057649","1999",NA,NA,"Árvore, frutos",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:11:55-03","IBt","SP","345736","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Godoy, JRL","159","1999","11","26","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Serra da Onça-Parda, rancho do Luizinho","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SP057651","SP057651","2000",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:11:55-03","IBt","SP","313855","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel",NA,"Zipparro, VB; et al.","Saibadela1199","1995","02","10","Brasil","São Paulo","Sete Barras","Fazenda Intervaels. Base Saibadela, trilha do Rio, Coleção Saibadela 1199","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SP057650","SP057650",NA,NA,NA,"Árvore 5m alt., frutos roxo-claros",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:11:55-03","IBt","SP","313860","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Kawasaki, ML","Zipparro, VB; et al.","Saibadela779","1994","10","26","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do Rio, antes do ponto 0, do outro lado do rio, Coleção Saibadela 779","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SP057655","SP057655","1999","01",NA,"Árvore 7m alt., flores brancas",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"186","2014-09-23 10:58:55-03","G","G","G00222744","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","Landrum, L. R.","Klein, J. C.","1606","1955","09","29","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"G00222744","G00222744","1980","01","01","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=215182&base=img&lang=en",NA,NA,"AMERIQUE DU SUD",NA,"ISOTYPUS of Myrceugenia reitzii D. Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,NA
