"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"109","2019-08-20 09:59:18-03","UNICAMP","UEC","60915","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Britez, RM","1986","02","23","Brazil","Paraná","Paranaguá","Ilha do Mel - Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"flor, Terrícola com flores amarelas, escapo avermelhado; freqüente em restinga aberta.","UEC043310","UEC043310","24551","24916","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 09:59:18-03","UNICAMP","UEC","60815","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Silva, SM","1986","03","28","Brazil","Paraná","Paranaguá","Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"flor, Epífita com flores amarelas, escapo vermelho; bainha das folhas com a base vinosa.","UEC043295","UEC043295","24534","24916","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 09:59:18-03","UNICAMP","UEC","60816","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Silva, SM","1986","03","28","Brazil","Paraná","Paranaguá","Reserva Ecológica da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"flor, Epífita com flores amarelas, escapo vermelho, bainha vinosa, folhas avermelhadas.","UEC043298","UEC043298","24535","24916","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-20 09:59:18-03","UNICAMP","UEC","80082","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Souza, WS","1988","05","28","Brazil","Paraná","Paranaguá","Reserva Ecológica da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"flor, Erva epífita com flores amarelas, brácteas das flores amarelas e do escapo avermelhadas, bainha vinosa; floresta da planície costeira.","UEC043306","UEC043306","24533","24916","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-20 09:59:18-03","UNICAMP","UEC","49335","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Leitão Filho, HF","1988","05","20","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"flor, Epífita com flores amarelas; brácteas do escapo vermelhas, bainha da folha vinosa. Duna e restinga.","UEC043307","UEC043307","20327","37574","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:19:09-03","UNICAMP","UEC","138754","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","2003","04",NA,"Breier, TB; Andrade, MAR","2002","05","17","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Trilha didática","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Pétalas amarelas.","UEC043314","UEC043314","12","37574","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:19:09-03","UNICAMP","UEC","138744","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","2003","04",NA,"Breier, TB","2003","03","18","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Trilha morro das almas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Epífito.","UEC043311","UEC043311","919","37574","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-08-20 09:59:18-03","UNICAMP","UEC","62288","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Buzato, S","1993","04","02","Brazil","São Paulo","Caraguatatuba","Condomínio Parque Imperial","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"flor, Inflorescência amarela, flores brancas.","UEC043300","UEC043300","28729","30093","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-08-20 09:59:18-03","UNICAMP","UEC","60215","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","1998","06","17","Buzato, S; Franco, ALM","1991","03","04","Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ori, Epífita.","UEC043302","UEC043302","26607","34059","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:19:09-03","UNICAMP","UEC","140523","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Rocca, MA","2005","06","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho (base).","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Inflorescência amarelo-esverdeado e flores amarelas.","UEC043316","UEC043316","135","34059","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:19:09-03","UNICAMP","UEC","140522","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Rocca, MA","2005","06","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho (base).","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Inflorescência amarelo-esverdeado e flores amarelas.","UEC043313","UEC043313","136","34059","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 09:59:18-03","UNICAMP","UEC","140505","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Rocca, MA","2003","05","28","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Base, Trilha da Figueira.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Inflorescência amarela; flores amarelas.","UEC043312","UEC043312","20","34059","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 09:59:18-03","UNICAMP","UEC","85140","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Borba, EL",NA,NA,NA,"Leitão Filho, HF; Bortolotto, IM; Rodrigues, RR; Borba, EL; Faivre, CH; Cardamone, RB; Borges, KH","1996","02","01","Brazil","São Paulo","Ubatuba","Instituto Agronômico de Campinas - Ubatu","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"flor, Mata Atlântica, folhas verdes com manchas vinadas. inflorescência esverdeada. Pétalas amareladas. Epífita a 2m do chão.","UEC043308","UEC043308","34315","34265","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:19:09-03","UNICAMP","UEC","179634","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Santos, FAM",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Mangue do Rio Escuro","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Erva epifítica sobre Laguncularia racemosa (Combretaceae)","UEC033590","UEC033590","s.n.","34265","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-08-20 09:59:18-03","UNICAMP","UEC","38611","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","1998","06","17","Semir, J; Yamamoto, K; Taroda, N","1985","06","17","Brazil","São Paulo","Ubatuba","Praia Dura","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"flor, Epífita, flores e brácteas creme-amareladas. Borda de mata.","UEC043301","UEC043301","17667","34265","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:26:03-03","UFPB","JPB","40731","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Ricardo Moura","2011","08","18","Amorim, AM; Thomas, WW; Borges, RAX; Santana, SC","2007","02","11","Brasil","Bahia","Itamaraju","Serra do Itamaraju, Morro do Pescoço. Aproximadamente 15 Km da entrada da cidade.","-39.603056","-16.990556","-39.603056","-16.990556",NA,NA,"; HABITAT: Vegetação arbustiva sob afloramento.; DESC: Erva, epífita sob árvore em fragmento arbóreo próximo ao afloramento. Folhas verdes, concolores. Raque e brácteas do escapo amareladas, corola vermelha.","JPB0040731",NA,"6916",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-08 08:50:54-03","FURB","FURB","1132","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cordeiro, J","2006",NA,NA,"Hoeltgebaum, M.P.","2002","02","04","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB20592","FURB20592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:00:18-03","FURB","FURB","13891","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2009","08","11","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2009","08","11","Brasil","Santa Catarina","Blumenau","Campus V - FURB.","-49.0494444","-26.8552778","-49.0494444","-26.8552778","70","70","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20627","FURB20627","2251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:00:18-03","FURB","FURB","13976","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Rodrigues, AV","2010","08","10","Stival-Santos, A.; Silveira, S.","2009","08","17","Brasil","Santa Catarina","Canelinha","Espraiado II.","-48.8713889","-27.1847222","-48.8713889","-27.1847222","214","214","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; local úmido Habito: epífita; flor bráctea vermelha com flores amarelas","FURB20603","FURB20603","818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:00:18-03","FURB","FURB","14389","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2009","09","14","Cadorin, T.J.; Schimitt, J.L. & Gasper, A.L. de","2009","09","14","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de tronco caído;","FURB20626","FURB20626","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:00:18-03","FURB","FURB","14709","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, JL","2009","09","16","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Epífita IFFSC e8000a (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita;","FURB20625","FURB20625","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:00:18-03","FURB","FURB","16537","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2009","11","09","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB20594","FURB20594","524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-08 08:50:54-03","FURB","FURB","16617","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2009","10","28","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.45","-49.0500000","-27.4500000","822","822",NA,"FURB20595","FURB20595","351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:00:18-03","FURB","FURB","17060","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2009","11","23","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB20599","FURB20599","747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:00:18-03","FURB","FURB","19696","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","03","05","Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","2010","01","28","Brasil","Santa Catarina","Siderópolis","Belvedere Baixo.","-49.4130556","-28.5263889","-49.4130556","-28.5263889","453","453","Florística IFFSC 59 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor amarela com escapo floral vermelho","FURB20598","FURB20598","3472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:00:18-03","FURB","FURB","19701","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","03","05","Dreveck, S.; Carneiro, F.E.","2010","01","26","Brasil","Santa Catarina","Jaraguá do Sul","Garibaldi.","-49.1758334","-26.5522222","-49.1758334","-26.5522222","180","180","Florística IFFSC 907 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: epífita; flor amarela, escapo floral vermelho","FURB20600","FURB20600","1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:00:18-03","FURB","FURB","19925","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Rodrigues, AV","2010","08","10","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica.","-49.4972222","-28.5291667","-49.4972222","-28.5291667","197","197","Florística IFFSC 58 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor amarela","FURB20616","FURB20616","3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:00:18-03","FURB","FURB","20824","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, J","2010","02","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","01","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; flor amarela","FURB20615","FURB20615","1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:00:18-03","FURB","FURB","20834","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, J","2010","02","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","05","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","55","55","Epífita IFFSC e8002b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio a avançado Habito: epífita de arbórea; flor amarela","FURB20614","FURB20614","1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:00:18-03","FURB","FURB","20850","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","03","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.0497222","-27.54","-49.0497222","-27.5400000","835","835","Florística IFFSC 348 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; comum no fragmento Habito: epífita; flor amarela","FURB20613","FURB20613","1488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:00:18-03","FURB","FURB","20946","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","03","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.0494444","-27.6302778","-49.0494444","-27.6302778","590","590","Florística IFFSC 314 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita; Fruto amarela; flor bráctea amarela","FURB20601","FURB20601","1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:00:18-03","FURB","FURB","21276","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","26","Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08","-48.8700000","-28.0800000","526","526","Epífita IFFSC e173a (Acima de 4m) - sobre fotófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto amarela;","FURB20602","FURB20602","1021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:00:18-03","FURB","FURB","21485","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","03","23","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001b (Acima de 4m) - sobre forófitos 2 e 4 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20622","FURB20622","1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:00:18-03","FURB","FURB","21530","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","02","20","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","Florística IFFSC 316 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor brácteas amarelas","FURB20596","FURB20596","1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:00:18-03","FURB","FURB","21851","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","02","05","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","05","Brasil","Santa Catarina","Antônio Carlos","Santa Maria.","-48.8702778","-27.5394444","-48.8702778","-27.5394444","220","220","Florística IFFSC 350 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor amarela","FURB20597","FURB20597","1708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:18-03","FURB","FURB","22793","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, J","2010","04","07","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","Braço do Solão.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518b (Acima de 4m) - sobre forófito 9 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto amarela; flor bráctea vermelha","FURB20606","FURB20606","1653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:00:18-03","FURB","FURB","23292","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","03","30","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto amarela; flor brácteas amarelas","FURB20607","FURB20607","2257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:00:18-03","FURB","FURB","23495","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","04","23","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Epífita IFFSC e8000b (Acima de 4m) - sobre forófitos 1 e 2 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita de liana; flor botão floral amarelo","FURB20624","FURB20624","1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:00:18-03","FURB","FURB","23586","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Stival-Santos, A","2010","04","06","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita; Fruto amarela; flor bráctea amarela","FURB20623","FURB20623","2339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:00:18-03","FURB","FURB","23977","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","04","29","Korte, A.; Kniess, A.","2010","03","19","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.32","-27.09","-49.3200000","-27.0900000","358","358","Florística IFFSC 576 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor inflorescência amarela","FURB20605","FURB20605","2265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:18-03","FURB","FURB","23985","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","04","29","Korte, A.; Kniess, A.","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","-49.4100000","-27.0000000","281","281","Florística IFFSC 633 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto infrutescência;","FURB20608","FURB20608","2840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:18-03","FURB","FURB","25811","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Rodrigues, AV","2010","08","10","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.8713889","-27.7188889","-48.8713889","-27.7188889","250","250","Florística IFFSC 285 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB20617","FURB20617","2768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:18-03","FURB","FURB","26696","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Schmitt, JL","2010","06","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","10","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466c (Acima de 4m). Forófito 1c. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto amarela; flor bráctea vermelha","FURB20604","FURB20604","2742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:22-03","FURB","FURB","27851","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Abaixo de 4m) - sobre forófito 11 Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita; Fruto aberto;","FURB20590","FURB20590","3095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:22-03","FURB","FURB","28127","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Bonnet, A","2010","08","25","Korte, A.; Kniess, A.","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20589","FURB20589","3397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
