"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","yearIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"211","2013-08-23 04:12:00-03","MO","MOBOT","2872020","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,"M. Nadruz","Renato de Mello-Silva","Mello-Silva 863","Brazil","Goiás",NA,"Munic. Rodov. GO-184, Serranopolis-Itarumá, ca. 32 km de Serranópolis, Ca. Serra Mombuca, Fazenda Pedraria ( Sítio Arqueológico Indígena Pedra do Indio). Hab; Formacáo rochosa com cerrado e mata ciliar. Cerrado, rastehante sobre bloco rochoso, flor vermelha.",NA,NA,"-52.03333","-18.26666",NA,NA,"1993","4","23","South America",NA,NA,NA,"vellozianum","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-03-14 17:02:00-03","MO","MOBOT","3004933","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"H.W. Schott","Schott 585","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,"South America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2009-06-25 21:28:00-03","MO","MOBOT","2788260","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"Anonymous","Anonymous s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2013-08-23 04:12:00-03","MO","MOBOT","2872020","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,"M. Nadruz","Renato de Mello-Silva","Mello-Silva 863","Brazil","Goiás",NA,"Munic. Rodov. GO-184, Serranopolis-Itarumá, ca. 32 km de Serranópolis, Ca. Serra Mombuca, Fazenda Pedraria ( Sítio Arqueológico Indígena Pedra do Indio). Hab; Formacáo rochosa com cerrado e mata ciliar. Cerrado, rastehante sobre bloco rochoso, flor vermelha.",NA,NA,"-52.03333","-18.26666",NA,NA,"1993","4","23","South America",NA,NA,NA,"vellozianum","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2011-03-14 17:02:00-03","MO","MOBOT","3004933","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"H.W. Schott","Schott 585","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,"South America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2014-09-17 05:30:00-03","MO","MOBOT","100436919","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Marcus Madruz","André M. Amorim|W. Wayt Thomas|R.A.X. Borges|Sérgio C. de Sant'Ana","Amorim 6911","Brazil","Bahia","Itamaraju","Serra de Itamaraju. Morro Pescoço. Aproximadamente 15 km da entrada da cidade.","1",NA,"-39.6030556","-16.9905555",NA,NA,"2007","11","2","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2018-12-10 13:05:00-02","MO","MOBOT","101088237","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Edmundo Pereira","Pereira 4078","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2018-12-11 04:12:00-02","MO","MOBOT","101088956","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Dimitri Sucre","Sucre 5354","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2018-12-11 04:12:00-02","MO","MOBOT","101088963","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Dimitri Sucre","Sucre 7974","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2018-12-11 04:12:00-02","MO","MOBOT","101088968","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Dimitri Sucre|L. C. Araujo","Sucre 10063","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-08-19 10:28:00-03","MO","MOBOT","101150393","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Thomas B. Croat (MO)","M.E. Moricand","Moricand s.n.","Brazil","Santa Catarina",NA,"Mt. Bade","1",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2016-08-03 07:09:00-03","MO","MOBOT","1915562","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Croat","Timothy C. Plowman","Plowman 2740","Brazil","Santa Catarina",NA,"Itajai. Morra da Fazenda.","1",NA,NA,NA,NA,NA,"1969","5","17","South America",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"223","2016-08-03 07:18:00-03","MO","MOBOT","922892","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"T. Croat","Engler","Engler 76","Brazil","Rio de Janeiro",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"224","2018-12-11 04:12:00-02","MO","MOBOT","101087792","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Renato de Mello-Silva|et al.","Mello-Silva 3113","Brazil","Espírito Santo","Marataízes",NA,NA,NA,"-40.8244018554688","-21.0433006286621","19311","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2018-12-10 13:05:00-02","MO","MOBOT","101089569","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"I.M. Andrade|Simon J. Mayo","Andrade 606","Brazil","Rio de Janeiro","Niterói",NA,NA,NA,"-43.1035995483398","-22.88330078125","14785","auto",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-09-08 15:06:56-03","UNIOESTE","UNOP","800","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Terrestre, caule verde, ereto, profilo verde, inteiro, catafilo marrom, decompostos na base e inteiros em direção ao ápice, pecíolo, verde cilíndrico, folhas, levemente discolor, cartácea, pedúnculo, verde cilíndrico, espata verde com margens avermel","Coelho, M.A.N.","Coelho, M.A.N.; Poli, L.P.; Cardozo, A.P.; Temponi, L.G.; Coelho, M.A.N.; Poli, L.P.; Cardozo, A.P.; Temponi, L.G.; Coelho, M.A.N.","40","Brasil","Rio de Janeiro","Rio Claro","Jardim Experimental do Instituto de Biociências de Rio Claro. Floresta Nacional da Tijuca.",NA,"2013","-44.1356010437012","-22.7231006622314","27045","auto","2013","01","25",NA,NA,NA,NA,NA,NA,NA,"11","22",NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","12599",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Rupícola, pedúnculo e espata cor avermelhado, espádice marrom.","R.T. Valadares/28-06-2012","V. Demuner; et al","996","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis",NA,NA,"-40.678056","-19.814167",NA,NA,"2000","05","10",NA,NA,"MBML012599","MBML012599",NA,NA,NA,NA,NA,"40W40'41","19S48'51",NA,NA,NA,NA,NA
"228","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","13652",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Pecíolo avermelhado, pedicelo e brácteas avermelhadas.","R.T. Valadares/28-06-2012","L. Kollmann; et al","3167","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande",NA,NA,"-41.100556","-20.519167",NA,NA,"2000","10","12",NA,NA,"MBML013652","MBML013652",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"229","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","24445",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld.","Herbácea, 1m, inflorescência marrom, bainha vermelha.","R.T. Valadares/15-08-2016","A. P. Fontana; et al","1304","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso",NA,NA,"-40.775278","-19.796944",NA,NA,"2005","04","10",NA,NA,"MBML024445","MBML024445",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"230","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","25485",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld.","Rupestre, inflorescência avermelhada.","R.T. Valadares/15-08-2016","A. P. Fontana; et al","1569","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso",NA,NA,"-40.775278","-19.796944",NA,NA,"2005","07","16",NA,NA,"MBML025485","MBML025485",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"231","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","25489",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld.","Terrestre, umbrófila, inflorescência vermelha.","R.T. Valadares/15-08-2016","A. P. Fontana; et al","1576","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso",NA,NA,"-40.775278","-19.796944",NA,NA,"2005","07","16",NA,NA,"MBML025489","MBML025489",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"232","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","26400",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Herbácea 70cm, inflorescência vináceae. Solo raso, sobre rocha, (Cruzeiro a gruta).","R.T. Valadares/28-06-2012","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1668","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini",NA,NA,"-40.551111","-19.348333",NA,NA,"2006","01","18",NA,NA,"MBML026400","MBML026400",NA,"150","150",NA,NA,"40W33'4","19S20'54",NA,NA,NA,NA,NA
"233","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","27145",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Herbácea rastejante, infrutescência marrom. Interior de mata alterada.","R.T. Valadares/28-06-2012","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Domingos Breda","2999","Brasil","Espírito Santo","Águia Branca","Córrego do Trinta, prop.: Domingos Breda",NA,NA,"-40.647778","-19.023056",NA,NA,"2006","10","19",NA,NA,"MBML027145","MBML027145",NA,"180","180",NA,NA,"40W38'52","19S1'23",NA,NA,NA,NA,NA
"234","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","28348",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Rupícola. Espádice vinácea. Mata fundo de vale.","R.T. Valadares/28-06-2012","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1231","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.",NA,NA,"-40.470556","-20.059167",NA,NA,"2006","08","08",NA,NA,"MBML028348","MBML028348",NA,"150","150",NA,NA,"40W28'14","20S3'33",NA,NA,NA,NA,NA
"235","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","29019",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld.","Planta rupestre, na sombra, fundo de vale, haste avermelhada, espiga marron.","R.T. Valadares/15-08-2016","R. C. Britto","108","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso",NA,NA,"-40.775278","-19.796944",NA,NA,"2006","08","26",NA,NA,"MBML029019","MBML029019_1 MBML029019_2",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"236","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","34254",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares/29-06-2012","C. N. de Fraga; et al","2069","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.45","-18.75",NA,NA,"2008","05","09",NA,NA,"MBML034254","MBML034254",NA,NA,NA,NA,NA,"40W26'60","18S45'0",NA,NA,NA,NA,NA
"237","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","36256",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares/28-06-2012","R. C. Forzza; et al","5182","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.443889","-18.776944",NA,NA,"2008","07","17",NA,NA,"MBML036256","MBML036256",NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA
"238","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","36758",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares/28-06-2012","R. C. Forzza; et al","5075","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.446389","-18.782778",NA,NA,"2008","02","18",NA,NA,"MBML036758","MBML036758",NA,NA,NA,NA,NA,"40W26'47","18S46'58",NA,NA,NA,NA,NA
"239","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","40305",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld.","Erva rupicola na meia sombra, espiga vinacea.","R.T. Valadares/15-08-2016","L. Kollmann; E. Leme, J.Batista Anchadi de Oliveira & A. Souza","11912","Brasil","Minas Gerais","Santa Maria do Salto","6 km de Santa Maria do Salto indo para Talismã, afloramento rochoso.",NA,NA,"-40.127778","-16.278611",NA,NA,"2010","03","25",NA,NA,"MBML040305","MBML040305",NA,"66","66",NA,NA,"40W7'40","16S16'43",NA,NA,NA,NA,NA
"240","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","7862",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","aff. parasiticum","Anthurium aff. parasiticum","(Vell.) Stellfeld","Fundo de vale. Beira de cachoeira. Crescendo na pedra com musgos. Flores vermelhas.","R.T. Valadares/28-06-2012","L. Kollmann; E. Bausen & W. Pizziolo","376","Brasil","Espírito Santo","Santa Leopoldina","Rio do Norte",NA,NA,"-40.596389","-20.054167",NA,NA,"1998","08","18",NA,NA,"MBML007862","MBML007862",NA,NA,NA,NA,NA,"40W35'47","20S3'15",NA,NA,NA,NA,NA
"241","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","20364",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","cf. parasiticum","Anthurium cf. parasiticum","(Vell.) Stellfeld","Terrestre, escapo, espádice e inflorescência de cor vermelha, pé de pedra, topo de morro, dossel 8m.","R.T. Valadares/27-03-2018","R.R. Vervloet; et al","2200","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"-40.553056","-19.9075",NA,NA,"2003","04","10",NA,NA,"MBML020364","MBML020364",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"242","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","30214",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","cf. parasiticum","Anthurium cf. parasiticum","(Vell.) Stellfeld.","Herbácea espádice vinácea, espata verde. Afloramento rochoso.","R.T. Valadares/15-08-2016","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","4003","Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira (proprriedade vendida)",NA,NA,"-40.662778","-18.971944",NA,NA,"2007","05","18",NA,NA,"MBML030214","MBML030214",NA,"450","450",NA,NA,"40W39'46","18S58'19",NA,NA,NA,NA,NA
"243","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","46993",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","cf. parasiticum","Anthurium cf. parasiticum","(Vell.) Stellfeld","Terrestre, ca. 1m, na sombra. Folhas verdes. Espata reflexa verde com base avermelhada e espádice vináceo. Projeto CORES - Conservação das Orquídeas em risco de extinção.","R.T. Valadares/27-03-2018","A. P. Fontana; K.A. Brahim & L.C. Bissoli","3500","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó, Fundo de Vale",NA,NA,"-40.973333","-19.747778",NA,NA,"2007","06","06",NA,NA,"MBML046993","MBML046993",NA,"1280","1280",NA,NA,"40W58'24","19S44'52",NA,NA,NA,NA,NA
"244","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","27731",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Hemi-epífita em raiz tabular. Espata verde e espádice marrom. Flores bege. Mata.","R.T. Valadares/15-08-2016","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1680","Brasil","Espírito Santo","Águia Branca","Córrego Jabuticaba, propr.: Rosangela Fausti.",NA,NA,"-40.647778","-19.022778",NA,NA,"2006","11","30",NA,NA,"MBML027731","MBML027731",NA,"190","190",NA,NA,"40W38'52","19S1'22",NA,NA,NA,NA,NA
"245","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","29544",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Herbácea espata verde, espádice marrom. Afloramento rochoso.","Rodrigo T. Valadares","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3469","Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira",NA,"2007","-40.664444","-18.973889",NA,NA,"2007","04","03",NA,NA,"MBML029544","MBML029544",NA,"400","400","04","20","40W39'52","18S58'26",NA,NA,NA,NA,NA
"246","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","33059",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Espiga avermelhada. Moita.","R.T. Valadares/28-06-2012","P. F. Souza; et al","200","Brasil","Espírito Santo","Vila Velha","Morada do Sol",NA,NA,"-40.343333","-20.462222",NA,NA,"2007","01","14",NA,NA,"MBML033059","MBML033059",NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA,NA,NA
"247","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","34495",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.",NA,"R.T. Valadares/15-08-2016","C. N. de Fraga; et al","1917","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.457778","-18.766944",NA,NA,"2008","02","19",NA,NA,"MBML034495","MBML034495",NA,NA,NA,NA,NA,"40W27'28","18S46'1",NA,NA,NA,NA,NA
"248","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","36176",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.",NA,"R.T. Valadares/15-08-2016","R. C. Forzza; et al","5151","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.432778","-18.7825",NA,NA,"2008","07","16",NA,NA,"MBML036176","MBML036176",NA,NA,NA,NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA,NA
"249","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","38224",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.","Erva na sombra, espiga e espata verdes.","R.T. Valadares/15-08-2016","L. Kollmann; E.Leme & M.Grossi","11715","Brasil","Minas Gerais","Carlos Chagas","Pedra perto do Posto Kaladão",NA,NA,"-40.995833","-17.8625",NA,NA,"2009","07","04",NA,NA,"MBML038224","MBML038224",NA,"345","345",NA,NA,"40W59'45","17S51'45",NA,NA,NA,NA,NA
"250","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","38355",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.",NA,"R.T. Valadares/15-08-2016","A. P. Fontana; et al","5784","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"-40.4475","-18.77",NA,NA,"2009","01","14",NA,NA,"MBML038355","MBML038355",NA,NA,NA,NA,NA,"40W26'51","18S46'12",NA,NA,NA,NA,NA
"251","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","39302",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.","Erva terrestre. Profilo verde. Pecíolo e pedúnculo verdes, cilindros. Espata verde, reflexa; espádice atro-vináceo.","R.T. Valadares/15-08-2016","R. C. Forzza; P.H.Labiak & C.N.Fraga.","5376","Brasil","Espírito Santo","Cariacica","Localidade de Duas Bocas. Trilha do pescador. Floresta Ombrófila Densa Montana.",NA,NA,"-40.478333","-20.278889",NA,NA,"2008","10","20",NA,NA,"MBML039302","MBML039302",NA,NA,NA,NA,NA,"40W28'42","20S16'44",NA,NA,NA,NA,NA
"252","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","44972",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.","Folha com a parte abaxial verde claro e adaxial vermelho escuro, espádice amarronzada, espata e frutos verdes","R.T. Valadares/15-08-2016","A. M. Assis; M.D.S.Demuner; M. B. Redighieri","2460","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante",NA,NA,"-40.457611","-18.767",NA,NA,"2010","04","26",NA,NA,"MBML044972","MBML044972",NA,"630","630",NA,NA,"40W27'27,4","18S46'1,2",NA,NA,NA,NA,NA
"253","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","46486",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld.","Erva terrestre; escapo verde, espata verde e espádice marrom. Mata na base do afloramento","A.A. Assis","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2513","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante",NA,NA,"-40.457611","-18.767",NA,NA,"2010","04","26",NA,NA,"MBML046486","MBML046486",NA,"630","630",NA,NA,"40W27'27,4","18S46'1,2",NA,NA,NA,NA,NA
"254","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","47703",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Pecíolo esverdeado, achatado com margem aguda a obtusa adaxialmente. Arrendondado abaxialmente. Habitat: sedimento arenoso. Hábito/Forma de vida: terrícola","R.T. Valadares/26-07-2012","R.T. Valadares","1068","Brasil","Espírito Santo","Vila Velha","Restinga de Morada do Sol. Formação florestal não inundável",NA,NA,"-40.340556","-20.461389",NA,NA,"2012","07","26",NA,NA,"MBML047703","MBML047703",NA,"7","7",NA,NA,"40W20'26","20S27'41",NA,NA,NA,NA,NA
"255","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","47705",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Pecíolo achatado com com margem aguda adaxialmente. Arrendondado abaxialmente. Habitat: sedimento arenoso. Hábito/Forma de vida: terrícola","R.T. Valadares/26-07-2012","R.T. Valadares","1071","Brasil","Espírito Santo","Vila Velha","Restinga de Interlagos. Formação arbustiva fechada não inundável",NA,NA,"-40.353056","-20.495278",NA,NA,"2012","07","26",NA,NA,"MBML047705","MBML047705_1 MBML047705_2",NA,"5","5",NA,NA,"40W21'11","20S29'43",NA,NA,NA,NA,NA
"256","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","47720",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Pecíolo achatado com margem aguda adaxialmente, arredondado abaxialmente. Habitat: sedimento arenoso. Hábito/Forma de vida: terrícola","R.T. Valadares/26-07-2012","R.T. Valadares","1072","Brasil","Espírito Santo","Vila Velha","Restinga de Interlagos. Formação florestal não inundável",NA,NA,"-40.351944","-20.490556",NA,NA,"2012","07","26",NA,NA,"MBML047720","MBML047720",NA,"5","5",NA,NA,"40W21'7","20S29'26",NA,NA,NA,NA,NA
