"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"201","2020-09-12 05:00:02-03","US","US","3309906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach & O. S. Ribas","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000",NA,"US01918320","US01918320_01 US01918320_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","3455249","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Wasum & J. Bordin","2003","11","15","Brazil","Rio Grande do Norte","Bom Jesus","Serra da Rocinha","-35.5814018249512","-5.98389005661011",NA,NA,"1200",NA,"US01918323","US01918323_01 US01918323_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales","10612","auto","Dicotyledonae",NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","2102011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"B. Rambo","1951","11","5","Brazil","Rio Grande do Sul",NA,"Taimbesinho p. S. Frsco de Paula",NA,NA,NA,NA,NA,NA,"US01918318","US01918318_01 US01918318_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2323141","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1957","9","5","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1400",NA,"US01918333","US01918333_01 US01918333_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","3371883","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Wasum","1998","11","22","Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para a Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000",NA,"US01918319","US01918319_01 US01918319_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2323142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1957","10","24","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1200",NA,"US01918332","US01918332_01 US01918332_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","12814","auto","Dicotyledonae",NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","2682954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach","1967","10","5","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"1950",NA,"US01918315","US01918315_01 US01918315_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","55154","auto","Dicotyledonae",NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3311375","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Wasum & et al.","1995","9","3","Brazil","Rio Grande do Sul","Caxias do Sul","Fortaleza","-51.1794013977051","-29.1681003570557",NA,NA,"1200",NA,"US01918322","US01918322_01 US01918322_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2323143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"R. Reitz & D. Klein","1957","10","24","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1200",NA,"US01918331","US01918331_01 US01918331_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","12814","auto","Dicotyledonae",NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2568209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach","1967","10","5","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"1950",NA,"US01918313","US01918313_01 US01918313_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","55154","auto","Dicotyledonae",NA,"1",NA,NA
"211","2020-09-02 16:33:13-03","Cenargen","CEN","112071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Maurício Figueira","Maurício Figueira","2013","11","30","Brasil","RS","CAMBARA DO SUL","Parque Nacional dos Aparados da Serra.","-50.077222","-29.16","-50.077222","-29.16",NA,NA,"CEN00112071","CEN00112071",NA,NA,NA,"222",NA,"Exsicatas",NA,"Floresta Ombrófila Mista do Domínio Atlântico. Em área aberta, aprox. 1 m de alt., frutos globosos. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6867.",NA,NA,NA,NA,NA,NA,"1",NA,NA
"212","2020-09-02 16:33:13-03","Cenargen","CEN","46294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. G. Hatschbach","J. Cordeiro","1999","12","28","Brasil","SC","CAMPO ALEGRE","Serra Quiriri, próximo à Torre de Rádio. Santa Catarina","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","CEN00046294","CEN00046294","2000","01",NA,"1713",NA,"Exsicatas",NA,"Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.",NA,NA,"37493","auto",NA,NA,"1",NA,NA
"213","2020-09-02 16:33:13-03","Cenargen","CEN","46469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. G. Hatschbach","Osmar dos Santos Ribas","2001","09","29","Brasil","SC","CAMPO ALEGRE","Serra Quiriri. Santa Catarina.","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","CEN00046469","CEN00046469","2001",NA,NA,"3651",NA,"Exsicatas",NA,"Pétalas alvas, estames amarelos. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,NA,"37493","auto",NA,NA,"1",NA,NA
"214","2019-12-09 17:30:15-03","UFPR","EFC","13072","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2014","08","22","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Pico Caratuva","-48.4943","-25.1428","-48.4943","-25.1428",NA,NA,"EFC013072",NA,"2014","08","24","478",NA,NA,NA,"Arbusto com 50 cm. Em campo altomontano. Flores com pétalas brancas e anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-12-09 17:30:15-03","UFPR","EFC","11903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2013","11","10","Brasil","Paraná","Campina Grande do Sul","Cerro Verde","-48.8361","-25.2582","-48.8361","-25.2582",NA,NA,"EFC011903",NA,"2013","11","10","292",NA,NA,NA,"Arbusto em refúgio altomontano. Flores com pétalas vermelhas e estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-12-09 17:30:15-03","UFPR","EFC","13363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.; Bizarro, O.M.R.","2014","11","19","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - morro Taipabuçú","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","EFC013363",NA,"2014","11","19","636",NA,NA,NA,"Arbusto com 1,5 m, em refúgio altomontano. Com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-12-09 17:30:15-03","UFPR","EFC","11904","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2013","11","10","Brasil","Paraná","Campina Grande do Sul","Cerro Verde","-48.8361","-25.2582","-48.8361","-25.2582",NA,NA,"EFC011904",NA,"2013","11","10","293",NA,NA,NA,"Arvoreta com aprox 2m. na floresta altomontana. Com frutos escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-09 17:30:15-03","UFPR","EFC","13024","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2014","07","23","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0803","-48.4919","-25.0803",NA,NA,"EFC013024",NA,"2014","07","23","452",NA,NA,NA,"Arvoreta com 2 m. na floresta altomontana. Frutos em fase inicial.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-12-09 17:30:15-03","UFPR","EFC","12465","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2013","03","29","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Taipabuçú","-48.8229","-25.232","-48.8229","-25.2320",NA,NA,"EFC012465",NA,"2013","03","29","161",NA,NA,NA,"arbusto com folhas discolores. Botões florais terminais.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-12-09 17:30:15-03","UFPR","EFC","13105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.; et al.","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534","-48.8605","-25.2534",NA,NA,"EFC013105",NA,"2014","08","24","512",NA,NA,NA,"Arbusto com 50 cm, em campo altomontano. Flores com pétalas brancas e anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-10-15 09:53:55-03","UFPR","EFC","16443","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Caddah, M.","Kozera, C.","2009","10","05","Brasil","Paraná","Balsa Nova",NA,"-49.8082","-25.5519","-49.8082","-25.5519","831","831","EFC016443",NA,"2009","11","01","3464",NA,NA,NA,"Arvoreta 3m, flores brancas com estames amarelos. Em área de campos naturais, próxima a um pequeno capão de floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-12-09 17:30:15-03","UFPR","EFC","2624","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Tramujas, A.P.","1991","10","15","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1510","1510","EFC002624",NA,"1999","02","20","229",NA,NA,NA,"Arvoreta 1,3 m, em contato campo de altitude/floresta altomontana a 1510 m s.n.m., pico MEI?.",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"223","2019-12-09 17:30:15-03","UFPR","EFC","11270","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M.","Saueressig, D.; Henke, J.M.","2011","10","07","Brasil","Santa Catarina","Água Doce","Água Doce/SC","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,"EFC011270",NA,"2011","11","30","1545",NA,NA,NA,"árvore de 5 metros de altura, coletada na borda de um capão __COMMOM_NAME__: pixirica-do-campo",NA,NA,"52743","auto",NA,NA,NA,NA,NA
"224","2020-10-15 09:53:55-03","UFPR","EFC","14381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, R.S.","Vieira, R.S.","2015","07","06","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - trilha para o morro Cerro Verde","-48.8421","-25.2564","-48.8421","-25.2564","1510","1510","EFC014381",NA,"2015","07","06","780",NA,NA,NA,"Árvore com 4,5 m na floresta altomontana. Com botões florais.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-12-09 17:30:15-03","UFPR","EFC","13667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ribeiro, C.L.","Ribeiro, C.L.; et al.","2014","08","23","Brasil","Paraná","Campina Grande do Sul","Morro Camapuã","-48.8569","-25.2546","-48.8569","-25.2546",NA,NA,"EFC013667",NA,"2014","09","04","134",NA,NA,NA,"Espécie arbórea __COMMOM_NAME__: Pixirica",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:25:40-03","USP","SPF","122739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ribas, OS","Silva, JM","1996","09","07","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"SPF00122739",NA,"1997",NA,NA,"1703",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"227","2019-11-13 11:25:40-03","USP","SPF","109272","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, JJ","Hatschbach, G","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SPF00109272",NA,"1995",NA,NA,"61315",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"228","2014-04-04 18:27:52-03","PNFM","IRAI","4276","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Marinero, F.","2007","01","21","Brasil","Paraná","Campina Grande do Sul","Morro Camapuã","-48.854278","-25.255194","-48.854278","-25.255194",NA,NA,"IRAI00004276",NA,"2007","01","01","062",NA,NA,NA,"Arbusto, 1.7 m, flor alba. Mata nebular","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-25 13:52:41-03","UNIVILLE","JOI","17984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Vieira, F.C.S.","Vieira, F.C.S.","2019","01","03","Brasil","Santa Catarina","Campo Alegre","Encostas ocidentais inferiores do Quiriri, junto ao rio Negro.",NA,"-26.014722",NA,"26º0'53''S","870","870","JOI017984",NA,"2019","01","18","2401",NA,NA,NA,"Flor Branca, estames amarelos Habitat: Floresta Ombrófila Mista Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-25 13:52:41-03","UNIVILLE","JOI","3890","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","R. Goldenberg","F.C.S. Vieira","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,"900","900","JOI003890",NA,"2007","09","21","1277",NA,NA,NA,"; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"231","2021-03-25 13:52:41-03","UNIVILLE","JOI","3891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","R. Goldenberg","F.C.S. Vieira","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,"1000","1000","JOI003891",NA,"2007","09","21","1275",NA,NA,NA,"; HABITAT: campo altomontano; HABITO: arbusto, terrestre",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"232","2019-10-07 09:34:32-03","UEFS","HUEFS","33109","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi f. pumila","Brade",NA,"Hatschbach, G.","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HUEFS0033109","HUEFS0033109",NA,NA,NA,"61347",NA,NA,NA,"Matinha da borda dos peraus.","Angiospermae","Myrtales","30776","auto","Rosanae",NA,NA,NA,"f. pumila"
"233","2019-10-07 09:34:32-03","UEFS","HUEFS","34068","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Silva, J.M.","1997","09","18","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUEFS0034068","HUEFS0034068",NA,NA,NA,"1999",NA,NA,NA,"Campo de altitude à beira de córrego.","Angiospermae","Myrtales","25228","auto","Rosanae",NA,NA,NA,NA
"234","2018-05-14 17:27:26-03","F","FMNH-SEEDPLANTS","V0181262F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,"RRC ID Flag","G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,"V0181262F","V0181262F_01 V0181262F_02",NA,NA,NA,"17327","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"17327",NA
"235","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149358F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149358F","V0149358F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"236","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149359F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149359F","V0149359F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"237","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149360F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149360F","V0149360F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"238","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149361F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149361F","V0149361F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"239","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149362F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149362F","V0149362F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"240","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149363F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149363F","V0149363F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149364F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149364F","V0149364F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"242","2015-03-07 08:54:39-03","F","FMNH-SEEDPLANTS","V0149365F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0149365F","V0149365F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"243","2020-03-18 16:38:11-03","URICER","HPBR","1602","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","JOHN, J.","WASUM, R.","1986","10","25","Brasil","RS","Cambará do Sul","CANION FORTALEZA","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HPBR001602",NA,"1986","12","08",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,"1",NA,NA
"244","2020-03-18 16:38:11-03","URICER","HPBR","1609","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","A. St. & Naud.ex Naud.","JOHN, J.","WASUM, R.","1986","11","08","Brasil","RS","Cambará do Sul","PEDRA DO SEGREDO","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HPBR001609",NA,"1987","02","08",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,"1",NA,NA
"245","2021-03-10 11:38:45-03","UNILA","EVB","556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Rosina, A.","Rosina, A.","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132","EVB000556","EVB000556",NA,NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-10 11:38:45-03","UNILA","EVB","573","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Romero, R.","Rosina, A.","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132","EVB000573","EVB000573","2018","09","27","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-10 11:38:45-03","UNILA","EVB","3956","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Gonçalves, D.S.","2008","09","30","Brasil","Paraná","Palmas","Refúgio de vida Silvestre. Refúgio de Vida Silvestre dos Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"EVB003956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"248","2020-11-12 17:01:44-03","UEL","FUEL","45266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M","Dreveck, S; Verdi, M; Godoy, MB","2008","02","25","Brasil","Santa Catarina","São Cristovão do Sul",NA,"-50.400278","-27.269722","-50.400278","-27.269722","993","993","FUEL006852",NA,"2008","04","01","269",NA,NA,NA,"Florística IFFSC 453. Coordenadas na etiqueta (UTM) 559351S, 6983533 O.","Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 17:01:44-03","UEL","FUEL","52019","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barbosa, E; Cordeiro, J","Silva, JM; Barbosa, E; Marinero, F","2006","09","22","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FUEL006857",NA,"2010",NA,NA,"5058",NA,NA,NA,NA,"Tracheophyta","Myrtales","55154","auto",NA,NA,NA,NA,NA
"250","2020-11-12 17:01:44-03","UEL","FUEL","34165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G","Ribas, OS; Silva, JM; Barbosa, E; Costa, EF","2001","09","29","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","FUEL006853",NA,"2001",NA,NA,"3651",NA,NA,NA,NA,"Tracheophyta","Myrtales","37493","auto",NA,NA,NA,NA,NA
"251","2019-11-01 15:04:20-03","UnB","UB","134152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R","Barbosa, E","1998","11","06","Brasil","Paraná ","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"183","Southern America",NA,NA,"Pétalas alvas, anteras amarelas.; Arbusto 1,5m.","Dicotyledoneae",NA,"25228","auto",NA,NA,NA,NA,NA
"252","2019-11-01 15:04:20-03","UnB","UB","201965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E","Barboza, E; et al.","2013","10","31","Brasil","Santa Catarina","Garuva","Campos do Quiriri","-48.979167","-26.032222","-48.979167","-26.032222","1350","1350",NA,NA,"2013","12","03","4455","Southern America",NA,NA,"Arbusto 2m, bráctaceas rosadas, flor alva; Refúgio Vegetacional Altomontano (campo de altitude)","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-05-06 11:59:49-03","UFU","HUFU","23598","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Barbosa, E.; Cruz, J.M. & Poliquesi, C.B.","1998","11","06","Brasil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUFU00063805","HUFU00063805","1999",NA,NA,"183",NA,NA,NA,"Arbusto 1,50 m. Pétalas alvas, anteras amarelas.",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"254","2019-05-06 11:59:49-03","UFU","HUFU","26374","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Barbosa, E. & Costa, E.F.","2001","09","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"HUFU00063804","HUFU00063804","2001",NA,NA,"3651",NA,NA,NA,"Campo de altitude.",NA,NA,"37493","auto",NA,NA,NA,NA,NA
