"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"153","2015-03-07 08:32:32-03","F","FMNH-SEEDPLANTS","V0125826F","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0125826F","V0125826F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"154","2015-03-07 08:32:32-03","F","FMNH-SEEDPLANTS","V0125827F","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0125827F","V0125827F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"155","2020-04-07 16:32:46-03","IAC","IAC","36859","S","Plantae","Solanaceae-4.Cestroideae","Sessea","regnellii","Sessea regnellii","Taubert","R.R. Rodrigues","S.I.Elias et al.","73","1997","12","11","Brasil","São Paulo","Itararé","-49.1500001","-24.2666667","-49.1500001","-24.2666667",NA,NA,"1997","12","11","Estrada de Itararé a Bom Sucesso",NA,NA,"Coordenadas do material: 24°16#?#S 49°09#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-09-22 13:49:06-03","USP","SPFW","1163","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","L.B. Smith","Sem coletor","s.n.",NA,NA,NA,"Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,NA,NA,NA,"Rio Uruguai",NA,NA,NA,NA,NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-11-12 17:03:32-03","UEL","FUEL","22178","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","K.L.V.R. de Sá","Francisco, EM; Alves, J; Viani, RAG","s.n.","1998","07","08","Brasil","Paraná","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"16142","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-11-12 17:03:32-03","UEL","FUEL","24257","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","K.L.V.R. de Sá","Cavalheiro, AL; et al.","s.n.","1998","09","11","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"2002",NA,NA,"1º ponto",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-11-12 17:03:32-03","UEL","FUEL","24701","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","K.L.V.R. de Sá","Cavalheiro, AL; et al.","s.n.","1998","09","11","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"2002",NA,NA,"1º ponto",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-11-12 17:03:32-03","UEL","FUEL","34698","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","Vieira, AOS","Francisco, EM","s.n.","2002","10","21","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2002",NA,NA,"Sítio Três Minas",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-12 17:03:32-03","UEL","FUEL","51479","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","Vieira, AOS","Francisco, EM; Ferreira Jr, M; Rossetto, EFS; Costa, B","s.n.","2011","08","29","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"2013","05","27","Salto das Orquídeas, beira do rio",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-12 17:03:32-03","UEL","FUEL","36641","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","Estevan, DA","Estevan, DA; et al.","438","2004","05","11","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2004",NA,NA,"Fazenda Califórnia de Henrique Sato, Henrique Sato",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-11-12 17:03:32-03","UEL","FUEL","36642","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","Estevan, DA","Estevan, DA; et al.","439","2004","09","10","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"2004",NA,NA,"Fazenda Califórnia de Henrique Sato, Henrique Sato",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-12 17:03:35-03","UEL","FUEL","42986","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, JR","Estevan, DA; et al.","1159","2005","09","07","Brasil","Paraná","Ventania","-50.308417","-24.143056","-50.308417","-24.143056",NA,NA,"2009","07","15","Fazenda Califórnia de Henrique Sato","1050","1050",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-12 17:03:35-03","UEL","FUEL","45938","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, JR","Elias, SI; et al.","73","1997","12","11","Brasil","São Paulo","Bom Sucesso de Itararé","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"2009","07","15","Estrada Itararé - Bonsucesso, Floresta Estacional Aluvial",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-12 17:03:35-03","UEL","FUEL","46993","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, JR","Estevan, DA; et al.","1714","2004","09","10","Brasil","Paraná","Ventania","-50.308417","-24.143083","-50.308417","-24.143083",NA,NA,"2009","07","15","Faz. Califórnia",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-12 17:03:35-03","UEL","FUEL","54764","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Schwirkowski, P","Schwirkowski, P","1727","2016","05","26","Brasil","Santa Catarina","São Bento do Sul","-49.306389","-26.341389","-49.306389","-26.341389","FUEL054764",NA,"2016","05","26","Rio Natal, Ao longo da estrada de ferro, antes da igreja Rio Natal. Ao longo da linha férrea","346","346",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-12 17:03:35-03","UEL","FUEL","31751","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, JR","Guimarães, O","19769",NA,NA,NA,"Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"2009","07","15","Guara",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-11-12 17:03:35-03","UEL","FUEL","41860","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","K.L.V.R. de Sá","Pavão, OC; Ferreira, JA","s.n.","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2001",NA,NA,"Sítio Três Minas",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-11-12 17:03:35-03","UEL","FUEL","23238","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Rodrigues, RR","Chung, F; et al.","73","1997","12","11","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"1997","12",NA,"Estrada de Itararé-Bonsucesso, Bonsucesso",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:11:01-03","UnB","UB","172764","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Vignoli-Silva, M","Cavalheiro, AL; et al.","FUEL24257","1998","09","11","Brasil","Paraná ","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"2012","10","16","Primeiro ponto.",NA,NA,"Árvore 10m; CAP=48cm; final de floração; início de frutificação; flores de cor verde; matriz do viveiro.; Viveiro.","Dicotyledoneae",NA,"Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:11:01-03","UnB","UB","169777","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Vignoli-Silva, M","Francisco, EM","FUEL34698","2002","10","21","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2012","10","16","Sítio Três Minas.",NA,NA,"Árvore 5m, frutos imaturos esverdeados.; Borda da mata.","Dicotyledoneae",NA,"Southern America",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-05-06 12:02:33-03","UFU","HUFU","10927","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"HUFU00026121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-05-06 12:02:33-03","UFU","HUFU","47213","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hattori, E.K.O.","Araújo, G.M.; Siqueira, A.S.","s.n.","2005","06","01","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00026118",NA,"2007","06",NA,"Capim Branco I, Funil I.",NA,NA,"Arbusto, ca. 2,5 m. Botão floral.; Mata decidua.",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-05-06 12:02:33-03","UFU","HUFU","33473","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Romero, R.; Rosa, P.O. & Faria, C.A.","85","2003","06","26","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026115",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 3 m. Flores com cálice e corola creme-esverdeados.; Mata de galeria.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-05-06 12:02:33-03","UFU","HUFU","33478","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Faria, C.A. & Rosa, P.O.","96","2003","07","08","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026110",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arbusto, ca. 2 m. Cálice e corola verdes.; Mata.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-08-04 12:49:08-03","UFU","HUFU","33490","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Romero, R.; Rosa, P.O.; Faria, C.A. & Ariane","43","2003","05","28","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026113",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Árvore, ca. 4 m. Cálice e corola esverdeados, estames verdes.; Mata.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-05-06 12:02:33-03","UFU","HUFU","34424","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Romero, R. & Rosa, P.O.","101","2003","08","22","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026116",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos verde a arroxeados.; Mata de galeria.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-05-06 12:02:33-03","UFU","HUFU","34706","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Rosa, P.O.","128","2003","09","26","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026112",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 3 m. Frutos imaturos verdes e maduros nigrescentes.; Mata de galeria.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-05-06 12:02:33-03","UFU","HUFU","41104","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Milla, A.P.; Castro, W.S.; Lima, C.C.A. & Rezende, T.M.","364","2005","03","10","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026111",NA,NA,NA,NA,"Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 2,5 m. Cálice verde, corola verde-claro a alva.; Borda de mata de galeria.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-05-06 12:02:33-03","UFU","HUFU","38364","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Santos, A.P.M.; Rosa, P.O.","288","2004","09","17","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00026120",NA,NA,NA,NA,"Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 3 m. Frutos verdes a roxos.; Mata de galeria.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"182","2019-05-06 12:02:33-03","UFU","HUFU","30736","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Silva, J.S. de","619","1978","05","23","Brasil","Bahia","Paulo Afonso","-38.2146987915039","-9.40610980987549",NA,NA,"HUFU00026125",NA,NA,NA,NA,"Raso da Catarina",NA,NA,"Planta rasteira com flores amarelas.",NA,NA,NA,NA,"44772","auto",NA,NA,NA,NA,NA,NA,NA
"183","2019-05-06 12:02:33-03","UFU","HUFU","43575","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hattori, E.K.O.","Araújo, G.M.; Siqueira, A.S.","s.n.","2005","08","05","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00026119",NA,"2007","06",NA,"Capim Branco I, Funil I.",NA,NA,"Arbusto, ca. 2 m. Fruto verde.; Mata decidua.",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-05-06 12:02:33-03","UFU","HUFU","48493","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Rosa, P.O.","Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","770","2007","06","15","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00026117",NA,"2007","10",NA,"Capim Branco II",NA,NA,"Arbusto, ca. 1 m. Cálice verde e corola creme.; Mata decídua.",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-05-06 12:02:33-03","UFU","HUFU","33496","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, A.P.M.","Milla, A.P.; Romero, R.; Rosa, P.O.; Faria, C.A. & Almeida, A.C.","72","2003","06","10","Brasil","Minas Gerais","Indianópolis","-47.9169006347656","-19.0386009216309",NA,NA,"HUFU00026114",NA,"2004","02","19","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.",NA,NA,"Arvoreta, ca. 3 m. Botões florais verdes.; Mata de galeria.",NA,NA,NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA
"186","2021-02-23 13:23:08-03","MN","R-TIPOS","11970","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Glaziou, A.F.M.","19729","1892","05","04","Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"R000011970","R000011970_001",NA,NA,NA,"Serrinha de Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,"Isosyntypus",NA,NA,NA
"187","2020-08-20 15:00:39-03","UFSC","FLOR","36988","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Hatschbach, G.; Silva, J.M. & Cruz, J.M.","68271","1998","09","02","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"FLOR0036988",NA,NA,NA,NA,"Joaquim Murtinho.",NA,NA,"árvore, flor creme-esverdeada, 5m altura",NA,"Solanales",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-08-20 20:42:15-03","UFSC","FLOR","27326","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Jarenkow, J.A.","Jarenkow, J.A.","2405","1994","08","28","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0027326",NA,"1994",NA,NA,NA,NA,NA,"arvoreta, flor verde, aromática, 5m altura",NA,"Solanales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-08-20 20:42:15-03","UFSC","FLOR","27490","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Sobral, M.","Jarenkow, J.A.","2374","1993","12","25","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0027490",NA,"1993",NA,NA,"Coxilha Seca.",NA,NA,"arvoreta, Fruto Maduro, seco, 6m altura",NA,"Solanales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-20 20:42:15-03","UFSC","FLOR","27008","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Jarenkow, J.A.","Jarenkow, J.A.","1329","1989","09","19","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0027008",NA,"1989",NA,NA,"Mata do Sétimo Céu.",NA,NA,"árvore, flor verde-amarelada, 12m altura",NA,"Solanales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-08-20 15:00:39-03","UFSC","FLOR","8503","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Smith, L.B.","Smith, L.B.; Klein, R.M.","12655","1964","10","17","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"FLOR0008503",NA,NA,NA,NA,"3km west of Itapiranga, steep alope by Rio Uruguai.","200","200","8m altura",NA,"Solanales",NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-04 15:46:45-03","IF","SPSF","45104","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","J.R.Stehmann","D.A.Estevam","1714","2004","09","10","Brasil","PR","Ventania","-50.308333","-24.143056",NA,NA,NA,NA,"2009","07","15","Fazenda Califórnia",NA,NA,"COLETA: Árvore, flores e frutos verdes.;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"193","2021-03-04 15:46:45-03","IF","SPSF","12168","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii",NA,NA,"G. Hatschbach & J.M.Silva","51480","1987","10","06","Brasil","PR","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,NA,NA,"Quatro Pinheiros",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,"20385","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"194","2021-03-04 15:46:45-03","IF","SPSF","22508","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii",NA,NA,"S.I.Elias","73","1997","12","11","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:45:42-03","UFRGS","ICN","130960","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Mentz, LA","?","s.n.","1995","11","21","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"ICN00034921",NA,"2016","09","21",NA,NA,NA,"14m de altura, 1,10cm de circunferência, fuste 7m. Xiloteca 715.","Dicotyledon",NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:45:42-03","UFRGS","ICN","004335","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Smith, LB","Smith, LB; Reitz, R","12655","1964","10","17","Brasil","SC","Itapiranga","-53.733333","-27.166667","-53.733333","-27.166667","ICN00034922",NA,"1964","10","17","steep slope by Rio Uruguaí, 3 Km west of Itapiranga",NA,NA,"Forest","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-27 10:26:13-03","MCN-FZBRS","HAS","94664","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Molz, M.","Molz, M.","s.n.","2017","01",NA,"Brasil","Santa Catarina","São Bento do Sul","-49.30804","-26.34175","-49,3080400","-26,3417500","HAS0094664",NA,NA,NA,NA,"Linha Ferroviária",NA,NA,"Árvore com 14m de altura; flores tubulosas creme-esverdeadas quando em antese. Datum WGS84.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-02-06 10:42:03-03","IBt","SP","15397","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"s.col.","s.n.",NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"SP115858","SP115858",NA,NA,NA,"Sem procedência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-05 09:52:42-03","IBt","SP","101149","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Smith, LB","Smith, LB; Reitz, R","12925","1964","10","24","Brasil","Santa Catarina","Ipira","-51.85","-27.45","-51.85","-27.45","SP115857","SP115857",NA,NA,NA,"Vila Rica, Rio do Peixe","350","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-05 09:46:16-03","IBt","SP","497631","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Bonin Jr, P","Oliveira, AA","2218","2015","06","17","Brasil","Paraná","Cândido de Abreu","-51.3","-24.66","-51.3","-24.66","SP115860","SP115860","2015","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-02-06 10:42:03-03","IBt","SP","303615","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, JR","Souza, VC; et al.","8852","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"SP115861","SP115861","2010","02",NA,"Estrada de Itararé-Bom Sucesso de Itararé. Decida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé",NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-02-06 10:42:03-03","IBt","SP","288477","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Nicolau, SA","Nicolau, SA; et al.","918","1995","09","08","Brasil","São Paulo","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,"SP115859","SP115859",NA,NA,NA,"Fazenda São Sebastião do Ribeirão Grande, trilha da Cachoeira",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
