"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"150","2020-11-23 11:39:08-03","IAC","IAC","50368","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","09","09","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","09","09","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"subparcela 38, indivíduo I 0761",NA,NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-23 11:39:08-03","IAC","IAC","53951","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","J.A.M.A. Gomes","2013","01","20","J.A.M.A. Gomes","2012","10","20","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"sp.02 coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-23 11:39:08-03","IAC","IAC","53952","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","J.A.M.A. Gomes","2013","01","20","J.A.M.A. Gomes","2012","10","20","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"sp.02 coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-23 11:39:08-03","IAC","IAC","55427","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","C. Urbanetz","2003","11","20","C. Urbanetz","2003","11","20","Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha da Vitória","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,NA,NA,"coletores: Mariuza; Domingos e Lelo",NA,NA,NA,"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-23 11:39:08-03","IAC","IAC","56482","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","A.C.O. Souza et al.","2011","05","17","A.C.O. Souza; L.C. Bernacci & R. Belinelo","2011","05","17","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-09-22 13:48:58-03","USP","SPFW","1074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","C.D.Legrand 1960",NA,NA,NA,"Reitz ;Klein","1956","08","03","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,"3537",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"156","2019-11-01 15:05:40-03","UnB","UB","202123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2008","10",NA,"Aranha, BA","2007","01","08","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","-45.084167","-23.366389","380","380",NA,NA,NA,"Dicotyledoneae",NA,NA,"409","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-03 10:04:13-03","UFSCar","SORO","1053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,NA,"1991","09","21","Brasil","São Paulo","Iguape","Estação ecológica Jureia-Itatins, serra da Jureia, trilha para a Figueira Grande","-47.25","-24.55","47°15'00''W","24°33'00''S",NA,NA,NA,NA,"Árvore 10 metros de altura, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-03 10:04:13-03","UFSCar","SORO","1303","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","S. Legrand",NA,NA,NA,NA,NA,"1993","08","27","Brasil","São Paulo","Iguapé","Estação Ecológica Juréia - Itatins, Caminho do Imperador (Em direção a praiada Juréia)","-47.25","-24.55","47°15'W","24°33'S",NA,NA,NA,NA,"Árvore ca. 13m alt., corola alva, anteras castanhas quando velhas.",NA,NA,NA,"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-03 10:04:13-03","UFSCar","SORO","1302","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"Rossi L.; Silva S.J.G., Ferreira S., Pereira D.F. & Sugiyama M.","1991","08","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia - Itatins, proximidades do alojamento, trilha para o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore, tronco pardo - avermelhado, 8,0 m alt, DAP 15cm. Frutos imaturos verde-claros, costados, amarelos quando maduros, atingindo 6,0cm de comprimento.",NA,NA,NA,"918",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"160","2019-10-03 10:04:13-03","UFSCar","SORO","1062","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,"Gomes da Silva, S.J.; Mamede M.C.H., Cordeiro I., Nagatani Y. e Piacentin E.P.","1990","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore do dossel ca. 20,0 m alt, DAP ca. 15 cm, botões esverdeados.",NA,NA,NA,"42",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"161","2021-03-03 15:27:58-03","MN","R-TIPOS","165314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","Sobral, M.","1983","07",NA,"Smith, L.B.; Klein, R.M.","1956","11","12","Brasil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"450700","450700","R000165314","R000165314_001",NA,NA,NA,"Isoparatypus","7553",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"162","2020-08-20 20:40:26-03","UFSC","FLOR","26654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M.","1990",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","11","05","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,"400","400","FLOR0026654",NA,"árvore, Fruto Imaturo, verde-alaranjado, 10 a 12m altura. Caule e ramos avermelhados.",NA,"Myrtales",NA,"1799",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"163","2020-08-20 20:40:26-03","UFSC","FLOR","1250","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1967",NA,NA,"Klein, R.M.","1967","08","23","Brasil","Santa Catarina","Florianópolis","Morro Costa Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0001250",NA,"árvore, flor branca, 30m altura",NA,"Myrtales",NA,"7549",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"164","2020-08-20 20:40:26-03","UFSC","FLOR","1239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1967",NA,NA,"Klein, R.M.; Bresolin, A.","1967","09","29","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001239",NA,"árvore, flor branca, 25m altura",NA,"Myrtales",NA,"7595",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"165","2020-08-20 20:40:26-03","UFSC","FLOR","896","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1961",NA,NA,"Smith, L.B.; Klein, R.M.","1956","11","12","Brasil","Santa Catarina","Ibirama","Hôrto Florestal.","-49.5177993774414","-27.0569000244141",NA,NA,"450","450","FLOR0000896",NA,"Paratypus Eugenia multicostata.",NA,"Myrtales","Paratypus","7553",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"166","2020-08-20 20:40:26-03","UFSC","FLOR","4801","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1967",NA,NA,"Reitz, R.; Klein, R.M.","1967","03","08","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"500","500","FLOR0004801",NA,"árvore, Fruto Imaturo, verde, 15m altura",NA,"Myrtales",NA,"18030",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"167","2020-08-20 20:40:26-03","UFSC","FLOR","871","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1963",NA,NA,"Reitz, R.; Klein, R.M.","1954","09","30","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim.","-48.9328002929688","-26.7206001281738",NA,NA,"300","300","FLOR0000871",NA,"árvore, flor branca, 20m altura",NA,"Myrtales",NA,"2130",NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA
"168","2020-08-20 20:40:26-03","UFSC","FLOR","3819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1973","11","21","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","FLOR0003819",NA,"árvore, flor branca, 12m altura",NA,"Myrtales",NA,"962",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"169","2020-08-20 20:40:26-03","UFSC","FLOR","5608","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"250","250","FLOR0005608",NA,"árvore, flor branca, 12m altura",NA,"Myrtales",NA,"890",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"170","2021-03-04 15:45:24-03","IF","SPSF","25309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,"E.A.Anunciacao","1993","08","27","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","Magnoliophyta","Myrtales",NA,"326","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"171","2021-03-04 15:45:24-03","IF","SPSF","31579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,"R.J.F.Garcia 2019","2000","05","16","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,NA,"América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"172","2021-03-04 15:45:24-03","IF","SPSF","34285","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,"Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","2004","01","14","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.","-47.87","-24.203056",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 22m de altura e 87cm de perímetro à altura do peito. Matriz 2001;","Magnoliophyta","Myrtales",NA,"5005","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"173","2021-03-04 15:45:24-03","IF","SPSF","47297","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","O.T.Aguiar","2013","08","29","F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira","2012","10","10","Brasil","SP","Iporanga","Trilha da Lage Branca","-48.716667","-24.549722",NA,NA,"650","650",NA,NA,"COLETA: Árvore com frutos maduros vermelhos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Magnoliophyta","Myrtales",NA,"1602","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"174","2021-03-04 15:45:24-03","IF","SPSF","49050","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","M.A.Assis","2007","05","02","M.A.Assis","2007","05","02","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944",NA,NA,"33","57",NA,NA,"COLETA: Árvore nº B551.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;","Magnoliophyta","Myrtales",NA,NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"175","2021-03-04 15:45:24-03","IF","SPSF","19625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,"O.T. Aguiar","2016","07","22","S.E. Martins & O.T.Aguiar","1993","11","04","Brasil","SP","Cubatão","P.E.da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 20 m de altura, dossel, tronco liso, avermelhado, frutos costado. Fruto incluído em alcool 70o.Área afetada por poluição atmosférica; GEOGRAFIA: Área afetada por poluição atmosférica.;","Magnoliophyta","Myrtales",NA,"178","América do Sul",NA,NA,"15123","auto","Magnoliopsida",NA,NA,NA,NA
"176","2021-02-08 12:43:55-03","UFRGS","ICN","092334","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M",NA,NA,NA,"Daniel, A","1988","09","21","Brasil","RS","Canela","Arroio Muller, linha São Paulo/Canastra","-50.692222","-29.392778","-50.692222","-29.392778",NA,NA,NA,NA,"Vegetação Marginal de Mananciais Hídricos. Mata ripária, ME do Arroio Muller, afl. ME do Rio Santa Maria","Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:55-03","UFRGS","ICN","182302","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Jarenkow, JA",NA,NA,NA,"Molz, M","2003","10","11","Brasil","RS","Araricá",NA,"-50.935833","-29.599444","-50.935833","-29.599444","70","70",NA,NA,"Testemunho mestrado M. Molz","Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:43:55-03","UFRGS","ICN","061082","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, CD","1967",NA,NA,"Klein, RM","1967","08","23","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Árvore com 30m de altura. Flor branca; Mata","Dicotyledon",NA,NA,"7549","América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"179","2021-02-08 12:43:55-03","UFRGS","ICN","002686","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, CD",NA,NA,NA,"Reitz, R; Klein, RM","1956","08","03","Brasil","SC","Pilões","Palhoça",NA,NA,NA,NA,"250","250","ICN00000392","ICN00000392 ICN00000392_1","Lenho na xiloteca.; Árvore de 15m de altura, flor branca.; Coletada na mata.","Dicotyledon",NA,"Paratypus","3537","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:43:55-03","UFRGS","ICN","159722","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Molz, M","2003",NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,NA,"Com fruto","Dicotyledon",NA,NA,"157","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:43:55-03","UFRGS","ICN","178484","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M",NA,NA,NA,"Molz, M; Silva-Filho, PJS","2012","08","05","Brasil","RS","Morrinhos do Sul","Morro do Forno","-49.975833","-29.348333","-49.975833","-29.348333","449","449",NA,NA,"WGS-84; Árvore, avançada com 16 m de altura, flores alvas; No interior de floresta","Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:43:55-03","UFRGS","ICN","192375","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Molz, M",NA,NA,NA,"Molz, M; da Silva, PJS","2012","08","05","Brasil","RS","Morrinhos do Sul","Morro do Forno","-49.975556","-29.348611","-49.975556","-29.348611","442","442",NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:43:55-03","UFRGS","ICN","066627","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Hatschbach, G","1974",NA,NA,"Hatschbach, G","1974","08","27","Brasil","PR","Morretes","Estr. Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore 2m, tronco 60cm, casca vermelha, lisa. Flor alva; Mata pluvial","Dicotyledon",NA,NA,"34795","América do Sul",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"184","2021-02-08 12:43:55-03","UFRGS","ICN","066629","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, CD",NA,NA,NA,"Hatschbach, G","1968","10","22","Brasil","PR","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore 15m, flor alva, casca avermelhada lisa; Mata pluvial, vertente atlantica","Dicotyledon",NA,NA,"20087","América do Sul",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"185","2021-02-08 12:43:55-03","UFRGS","ICN","167424","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Nilson, AD","2010","12","09","Nilson, AD","2010","12","09","Brasil","RS","Porto Alegre","Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"186","2021-02-08 12:43:55-03","UFRGS","ICN","179588","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Picada, DS",NA,NA,NA,"Matzenbacher, NI","2014","05","08","Brasil","RS","Porto Alegre","Jardim Botânico, FZB","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"árvore ca. 4 m alt.","Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"187","2021-02-08 12:43:55-03","UFRGS","ICN","110591","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M",NA,NA,NA,"Brutto, F","1995","11","20","Brasil","RS","Porto Alegre","Morro da extrema","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"188","2021-02-08 12:43:55-03","UFRGS","ICN","146749","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Schmidt, R; Kinupp, VF",NA,NA,NA,"Kinupp, VF; Schmidt, R","2006","09","21","Brasil","RS","Taquara","Distrito de Fazenda Fialho Figueirão","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Grande potencial econômico.; Árvore; 12 m; frutos imaturos verde-claro; fruto maduros laranja a vermelhos; caule com casca vermelho-amarronzada, lisa; frutos aromáticos, levemente adstringente.; Interior da mata; sítio do Rodney Schmidt.","Dicotyledon",NA,NA,"3188","América do Sul",NA,NA,"22252","auto",NA,NA,NA,NA,NA
"189","2021-02-08 12:43:55-03","UFRGS","ICN","061083","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, CD","1976",NA,NA,"Bresolin, A","1973","11","21","Brasil","SC","Bom Retiro","Paulo Lopes","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,NA,"IGUAL A ICN 066611; Árvore 12m de altura. Flor branca; Mata","Dicotyledon",NA,NA,"962","América do Sul",NA,NA,"35974","auto",NA,NA,NA,NA,NA
"190","2021-02-08 12:43:55-03","UFRGS","ICN","066611","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, CD","1976",NA,NA,"Bresolin, A","1973","11","21","Brasil","SC","Bom Retiro","Paulo Lopes","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,NA,"IGUAL A ICN 061083; Árvore 12m de altura. Flor branca; Mata","Dicotyledon",NA,NA,"962","América do Sul",NA,NA,"35974","auto",NA,NA,NA,NA,NA
"191","2021-02-08 12:43:55-03","UFRGS","ICN","049009","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","1982","02","09","Sobral, M","1980","12","01","Brasil","SC","Praia Grande","Churriado","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,NA,NA,"Árvore ca 8m de altura, com casca lisa levemente avermelhada, frutos verdes","Dicotyledon",NA,NA,"518","América do Sul",NA,NA,"21549","auto",NA,NA,NA,NA,NA
"192","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","68048","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Sobral, M.","1986","12",NA,"Brack, P.","1986","11",NA,"Brasil","Rio Grande do Sul","Campo Bom",NA,"-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,"HAS0068048",NA,"Árvore de ca de 15m de altura, casca pardo-avermelhada lisa, fruto laranja-rosado. Pau-Alazão","Magnoliophyta",NA,NA,"7",NA,NA,NA,"7073","auto",NA,NA,NA,NA,NA
"193","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","44711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Senna, R.M.",NA,NA,NA,"Mansan, C.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral, Linha Solidão","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044711",NA,"Na mata. Árvore. Projeto Mata Atlântica (KfW)","Magnoliophyta",NA,NA,"569",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"194","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","43849","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","Abruzzi, M.L.",NA,NA,NA,"Abruzzi, M.L.","2003","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva biológica da Serra Geral, Vale Linha Encantada, próximo ao rio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043849",NA,"Árvore; Projeto Mata Atlântica (Kf)","Magnoliophyta",NA,NA,"5222",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"195","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","89608","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","Molz, M.","2012","08","05","Molz, M.","2012","08",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,"449","449","HAS0089608",NA,"Árvore no interior de floresta avançada, com 16m de altura; flores alvas","Magnoliophyta",NA,NA,"s.n.",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA
"196","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","21721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.","Abruzzi, M.L.","1989","10",NA,"Nilson, A.","1988","10",NA,"Brasil","Rio Grande do Sul","Osório","Morro Alto","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0021721",NA,"Árvore com 14m de altura. Frutos verdes e maduros, laranja. Raro. Goiabão","Magnoliophyta",NA,NA,"336",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"197","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","89689","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Molz, M.","2009","04","20","Molz, M.","2009","04",NA,"Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,"687","687","HAS0089689",NA,"CAP=52cm; H=10m","Magnoliophyta",NA,NA,"s.n.",NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA
"198","2020-08-26 10:49:58-03","MCN-FZBRS","HAS","74141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","Legr.",NA,NA,NA,NA,"Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Na estrada para a Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0074141",NA,"Árvore com ca de 10m de altura","Magnoliophyta",NA,NA,"1422",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
