"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"93","2020-12-21 16:35:33-03","MBM","MBM","262952","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","4742","2000","05","19","Southern America","Brazil","Espírito Santo","Piúma","Morro do Aghá","-40.7219009399414","-20.8377990722656",NA,NA,NA,NA,"MBM262952",NA,NA,"11958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:35:33-03","MBM","MBM","79504","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Hatschbach, G.","Hatschbach, G.","45272",NA,NA,NA,"Southern America","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM079504","MBM079504",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:35:33-03","MBM","MBM","105172","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Pirani, J.R.","Pirani, J.R.; Zappi, D.C.; Zappi, D.C.","1139",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Rod. BR-482, ca. 6km da cidade","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"MBM105172",NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:35:33-03","MBM","MBM","190299","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","3577",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Linhares","Fazenda São Carlos, Barra Seca","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"MBM190299",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-11-07 03:47:04-02","MNHN","RECOLNAT_MNHN_P","P02274240","PreservedSpecimen",NA,NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Pennington","Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274240' target='other'> <mi>dwc_moreinfo</mi></a>","P02274240","P02274240_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-11-07 03:09:37-02","MNHN","RECOLNAT_MNHN_P","P02274241","PreservedSpecimen",NA,NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274241' target='other'> <mi>dwc_moreinfo</mi></a>","P02274241","P02274241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1068",NA,NA,NA
"99","2015-11-07 03:09:38-02","MNHN","RECOLNAT_MNHN_P","P02274242","PreservedSpecimen",NA,NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274242' target='other'> <mi>dwc_moreinfo</mi></a>","P02274242","P02274242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-11-07 03:47:09-02","MNHN","RECOLNAT_MNHN_P","P02274243","PreservedSpecimen",NA,NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Pennington","Leandro di Sacramento, P.",NA,"1819",NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274243' target='other'> <mi>dwc_moreinfo</mi></a>","P02274243","P02274243_01","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-04 19:46:28-03","MNHN","RECOLNAT_MNHN_P","P06664986","PreservedSpecimen",NA,NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06664986' target='other'> <mi>dwc_moreinfo</mi></a>","P06664986","P06664986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"831",NA,NA,NA
"102","2020-12-11 11:38:49-03","UFMG","BHCB","45604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:38:49-03","UFMG","BHCB","45622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 11:24:00-03","MO","MOBOT","3401368","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","T.D. Pennington","Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana|R.N. Querino","Fiaschi 1288","2003","2","5","South America","Brazil","Bahia","Buerarema","Rodovia Buerarema-São José da Vitória (BR 101), ramal à esq., ca. 15km de Buerarema. Entrada à direita, ca. 9,5 km da BR. Fazenda Sta. Rosa, entrada ca. 500m à dir. Proprietário: José Elias. 15º6'19s, 39º17'20W. Alt: 600m","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2013-04-02 09:26:00-03","MO","MOBOT","100581008","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","J.A. Kallunki","Ricardo Callejas|André M. de Carvalho|L.M. Silva","Callejas Posada 1588","1983","10","28","South America","Brazil","Bahia","Itabuna","Km 9 da estrada Jucari-Palmeira. Fazenda Sto. Antonio. Mata Higrófila Sul Baiana.","-39.2803001403809","-14.7855997085571","300.00000000",NA,NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2012-05-17 05:02:00-03","MO","MOBOT","2479913","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.",NA,"Carl Schwacke","Schwacke 13012",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"R. Itapocú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-11-12 05:43:00-02","MO","MOBOT","100230500","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.",NA,"Eve J. Lucas","Lucas 818","2006","11","30","South America","Brazil","Espírito Santo","Linhares","Reserva da Compania Vale do Rio Doce, estrada Mantegueira.","-40.0713889","-19.1522222","6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1360370","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","A. Gentry","D.A. Folli","Folli 1661","1992","10","15","South America","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3142744","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","T.D. Pennington","W. Wayt Thomas","Thomas 10423","1994","5","20","South America","Brazil","Bahia",NA,"Mun. Uruçuca. Uruçuca, Escola Media de Agropecuaria de Região Cacaueria Reserva Gregorio Bondar. Disturbed southern Bahian wet forest.","-39.26666","-14.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2014-09-17 05:30:00-03","MO","MOBOT","3273661","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","T.D. Pennington","André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana|F.S. Juchum|M.O. Landi|F. Joaquim|M.B. Thomas","Amorim 2372","1998","4","9","South America","Brazil","Bahia",NA,"Mpio de Jussari, Bahia-Rod. Jussari/Palmira. Entrada ca 7,5 km de Jussari. Faz. Teimoso. RPP Serra do Teimoso. Mata Higrófila sul baiana.","-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:09:44-03","INPA","INPA","268685","S","Plantae","Dicotyledon Com-Clade","Sapindales","Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Flores, TB","Pirani, JR","4933","2002","01","30","Southern America","Brasil","Espírito Santo","Santa Teresa","São Sebastião, Várzea Alegre, 9 km de Santa Bárbara (Mercearia do Brozeghini); mata da Fazenda do Sr. Fausto, nos fundos do patrimônio.","-40.762778","-19.895","244","244",NA,NA,"INPA0268685",NA,NA,NA,NA,NA,"2015","-40.762778","-19.895",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","13821",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C.DC.","J.R. Pirani/2002","V. Demuner; et al","1532","2000","10","26",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,NA,NA,"Arbusto 2m, frutos imaturos de cor verde. Lado esquerdo da cachoeira rochoso.","MBML013821","MBML013821",NA,NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","27535",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C.DC.","T.B. Flores/Dez.2016","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","3040","2006","11","13",NA,"Brasil","Espírito Santo","Governador Lindenberg","Morelo, prop.:Fernando Nicolli","-40.457778","-19.148611","110","110",NA,"Arbusto 3m, frutos imaturos verdes, maduros e arilo vermelhos. Borda de mata.","MBML027535","MBML027535",NA,NA,NA,NA,NA,"40W27'28","19S8'55",NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","37070",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C.DC.",NA,"E.J. Lucas; et al","818","2006","11","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal Vale do Rio Doce","-40.071389","-19.152222",NA,NA,NA,NA,"MBML037070","MBML037070",NA,NA,NA,NA,NA,"40W4'17","19S9'8",NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","45427",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C. DC.",NA,"J. Gurtler","106","2012","02","17",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.693556","-19.804806","186","186",NA,"Arvoredo (10,0 mts aprox.) solo raso, inflorescência alvas (brancas) pequenas","MBML045427","MBML045427",NA,NA,NA,NA,NA,"40W41'36,8","19S48'17,3",NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","45442",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C.DC.",NA,"J. Gurtler","125","2012","03","15",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.676417","-19.80725","183","183",NA,"Arvoredo (7,0 mts aprox.), flores alvas (brancas), frutos verdes sem apresentar latex","MBML045442","MBML045442",NA,NA,NA,NA,NA,"40W40'35,1","19S48'26,1",NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","46062",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.",NA,"J. Gurtler; Monique Perini, Wellinton Prates","67","2012","02","01",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.691694","-19.805333","171","171",NA,"Arvoredo (2,5 mts aprox.) apresentando inflorescência amarelada.","MBML046062","MBML046062",NA,NA,NA,NA,NA,"40W41'30,1","19S48'19,2",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","46063",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.",NA,"J. Gurtler; Monique Perini, Wellinton Prates","64","2012","02","01",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.691583","-19.805556","166","166",NA,"Arvoredo (3,0 mts aprox.), solo raso inflorescência com botões amarelados.","MBML046063","MBML046063",NA,NA,NA,NA,NA,"40W41'29,7","19S48'20",NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9929",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C. DC.","F.Z. Saiter/25-IV-2013","W. P. Lopes; E. Bausen & W. Pizziolo","705","1999","05","12",NA,"Brasil","Espírito Santo","Santa Teresa","Escola Agrotécnica Federal de Santa Teresa","-40.681389","-19.805556",NA,NA,NA,"Arvoreta 2m. Flores beges. Ambiente umido.","MBML009929","MBML009929",NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","40493",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","A.P. Fontana & L.Kollmann","V.C. Manhães; D.R. Couto; A.P. Fontana; L.J.C. Kollmann","209","2009","01","28",NA,"Brasil","Espírito Santo","Alegre","Parcela 8","-41.5331001281738","-20.763599395752",NA,NA,NA,"Pequeno arbusto em local sombreado. Folhas verdes. Flores branca-amarelado.","MBML040493","MBML040493",NA,"26101","auto",NA,"2009",NA,NA,"05",NA,"14",NA,NA,NA,NA
"121","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","40489",NA,"Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","A.P. Fontana & L.Kollmann","D.R. Couto; A. P. Fontana; L. Kollmann & V. Manhães","1083","2009","01","28",NA,"Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,NA,NA,"Arvore, 5 metros, flores brancas. Árvore 190, parcela 10; barragem de geração PCH Santa Fé.","MBML040489","MBML040489",NA,"26101","auto",NA,"2009",NA,NA,"05",NA,"14",NA,NA,NA,NA
"122","2021-02-09 10:13:30-03","UENF","HUENF","3968","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","1058","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00003971",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-09 10:13:30-03","UENF","HUENF","8034","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"s/c","1410","2006","12","06",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","56","56",NA,"P1","HUENF00008038",NA,NA,NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-09 10:13:30-03","UENF","HUENF","622","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","7","1996","01","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP1; Árvore; Igual a 375","HUENF00000624",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-09 10:13:30-03","UENF","HUENF","613","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","329","1996","04","22",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP; Árvore; Igual a 374","HUENF00000615",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-09 10:13:30-03","UENF","HUENF","596","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","615","1996","02","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MD5; Árvore; Igual a 03; Igual a 353","HUENF00000598",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"127","2021-02-09 10:13:30-03","UENF","HUENF","603","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","457","1996","07","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP4; Árvore; Igual a 374","HUENF00000605",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"128","2021-02-09 10:13:30-03","UENF","HUENF","629","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","783","1996","05","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MD; Árvore","HUENF00000631",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-09 10:13:30-03","UENF","HUENF","3970","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","728","2002","06","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5m","HUENF00003973",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"130","2021-02-09 10:13:30-03","UENF","HUENF","4094","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","3451","2002","11","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00004097",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-09 10:13:30-03","UENF","HUENF","4287","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","1155","2002","07","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00004290",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"132","2021-02-09 10:13:30-03","UENF","HUENF","5117","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.",NA,"2004","01","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","31","31",NA,NA,"HUENF00005120",NA,NA,NA,NA,NA,NA,"41º12'15''W","21º33'17''S",NA,NA,NA,NA,NA,NA,NA
"133","2021-02-09 10:13:30-03","UENF","HUENF","602","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","479","1996","07","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP4; Árvore; Igual a 374","HUENF00000604",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-09 10:13:30-03","UENF","HUENF","4265","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","2882","2002","09","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5","HUENF00004268",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"135","2021-02-09 10:13:30-03","UENF","HUENF","8109","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"s/c","1241",NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"P7","HUENF00008113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-09 10:13:30-03","UENF","HUENF","604","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Nascimento, M.T.; Da Silva, G.C.","442","1996","07","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"MP4; Árvore","HUENF00000606",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"137","2021-02-09 10:13:30-03","UENF","HUENF","3980","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","3741","2002","11","20",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5m","HUENF00003983",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"138","2021-02-09 10:13:30-03","UENF","HUENF","10304","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, T.P.; Reis, M.P.","647","2013","02","19",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,"Parcela 8","HUENF00010953",NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA
"139","2021-02-09 10:13:30-03","UENF","HUENF","3971","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","941","2002","06","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5x5m","HUENF00003974",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
"140","2021-02-09 10:13:30-03","UENF","HUENF","3976","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Souza, J.S.","2466","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,NA,"HUENF00003979",NA,NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA
