"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"1462","2019-07-02 15:54:51-03","UEM","HUEM","1476","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","J.R. Pirani","G.Hatschabach; R. Kummrow","1985","09","12","Brasil","Oliveira","Corrego Dias","-44.825644","-20.698319","-44.825644","-20.698319",NA,NA,"HUEM000000377","HUEM000000377","49589",NA,NA,NA,"Arbusto 2,50m de altura; flor creme; margens do corrego.","Minas Gerais",NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1463","2020-11-04 17:28:22-03","UEM","HUEM","16684","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","Schinini, A","Arbo, MM; Ferrucci, MS; González, AM; Schinini, A","2006","10","17","Argentina","Mburucuyá","Parque Nacional Mburucuyá, Potrero Maizal. Bosque higrofilo","-58.066667","-28.016667","-58.066667","-28.016667",NA,NA,"HUEM000000374","HUEM000000374","9285",NA,NA,NA,"Arbol 5-6m alt.; flores amarillentas.","Corrientes",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1464","2019-07-02 15:54:51-03","UEM","HUEM","2776","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","A.C. Cervi","A.C. Cervi; G.Hatschbach","1989","10","05","Brasil","Ponta Grossa","Parque Vila Velha","-50.011797","-25.235025","-50.011797","-25.235025",NA,NA,"HUEM000015752","HUEM000015752","2806",NA,NA,NA,"Árvore de 5m de altura; flores cremes.","Paraná",NA,NA,NA,NA,NA,NA,"1989","11",NA,NA,NA,NA,NA
"1465","2019-07-02 15:54:51-03","UEM","HUEM","5353","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","M.C. Dias, C Medri","C. Medri; V.F. Kinupp; E.M. Francisco","1998","09","19","Brasil","Sapopema","Salto das Orquídeas","-50.580542","-23.908314","-50.580542","-23.908314",NA,NA,"HUEM000000376","HUEM000000376","702",NA,NA,NA,"Árvore 6m, flores cremes; beira do penhasco próximo a sede.","Paraná",NA,NA,NA,NA,NA,NA,"1999","01","01",NA,NA,NA,NA
"1466","2019-07-02 15:54:51-03","UEM","HUEM","8252","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","A.O.S. Vieira","A.L. Cavalheiro","1999","11","24","Brasil","Curiúva","Fazenda São José","-50.472175","-24.02175","-50.472175","-24.02175",NA,NA,"HUEM000000375","HUEM000000375","156",NA,NA,NA,"Árvore 8m de altura; frutos maduros verdes; borda da mata.","Paraná",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"1467","2020-12-17 17:06:58-03","UEM","HUEM","33943","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","Engl.","Adriano Maruyama","Ma.C.Souza","2017","09","10","Brasil","Tibagi","Parque Estadual do Guartelá., Próximo ao Recanto Ecológico da Dora. Solo arenoso e seco.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"HUEM000019148","HUEM000019148","3672",NA,NA,NA,"Arbusto, cerca de 2,0m de altura. Folhas odoríferas quando maceradas; flores de coloração bege.","Paraná",NA,NA,NA,NA,"56988","auto","2020","04","19",NA,NA,NA,NA
"1468","2021-03-10 11:38:20-03","UNILA","EVB","2591","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Buttura, E.","1987","02","11","Paraguai","Hernandarias","Reserva Tatí Yupí. Refugio Biologico Tati Yupi",NA,NA,NA,NA,NA,NA,"EVB002591","EVB002591","1000",NA,NA,NA,"Fruto amarelo. Habitat: Campo de Cerrado Baixo Habito: Arbustiva","Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2020-11-12 17:03:03-03","UEL","FUEL","16182","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Torres, RB","Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brasil","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000",NA,NA,"796",NA,NA,NA,NA,"Minas Gerais",NA,"Tracheophyta","Sapindales",NA,NA,NA,"2002","04",NA,NA,NA,NA,NA
"1470","2020-11-12 17:03:03-03","UEL","FUEL","16962","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Torres, RB","Torres, RB; Paula, JB; et al.","2000","10","10","Brasil","Camanducaia","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E 7487273N","-46.1025","-22.718056","-46.1025","-22.718056","1039","1039",NA,NA,"1349",NA,NA,NA,NA,"Minas Gerais",NA,"Tracheophyta","Sapindales",NA,NA,NA,"2002","04",NA,NA,NA,NA,NA
"1471","2020-11-12 17:03:03-03","UEL","FUEL","45159","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Mondin, C","Mondin, C; Iob, A","2002","10","12","Brasil","Livramento","Cerro Palomas, encosta do campo.",NA,NA,NA,NA,NA,NA,NA,NA,"2743",NA,NA,NA,NA,"Rio Grande do Sul",NA,"Tracheophyta","Sapindales",NA,NA,NA,"2002","10","12",NA,NA,NA,NA
"1472","2020-11-12 17:03:03-03","UEL","FUEL","46233","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Sobral, M","Sartori, M","2009","04","25","Brasil","Livramento","Macaco Branco, borda do capão",NA,NA,NA,NA,"250","250",NA,NA,"374",NA,NA,NA,NA,"Rio Grande do Sul",NA,"Tracheophyta","Sapindales",NA,NA,NA,"2009","06","01",NA,NA,NA,NA
"1473","2020-11-12 17:03:03-03","UEL","FUEL","50512","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Cordeiro, J; Barboza, E","Caxambu, MG; Siqueira, EL","2009","10","16","Brasil","Ponta Grossa","Buraco do Padre, orla de capão, relevo ondulado, estepe (campos gerais)","-49.969639","-25.174778","-49.969639","-25.174778","873","873",NA,NA,"2700",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"1474","2020-11-12 17:03:03-03","UEL","FUEL","35315","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Ganev, W","1993","07","24","Brasil","Rio do Pires","Riacho da Forquilha","-42.2919006347656","-13.127799987793",NA,NA,NA,NA,NA,NA,"1941",NA,NA,NA,NA,"Bahia",NA,"Tracheophyta","Sapindales",NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA
"1475","2020-11-12 17:03:03-03","UEL","FUEL","31678","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Pirani, JR","Pirani, JR; et al.","2001","01","24","Brasil","Campo Grande","BR 262 para Corumbá","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"4829",NA,NA,NA,NA,"Mato Grosso do Sul",NA,"Tracheophyta","Sapindales",NA,"161190","auto","2001",NA,NA,NA,NA,NA,NA
"1476","2020-11-12 17:03:03-03","UEL","FUEL","16183","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Torres, RB","Torres, RB; et al.","1999","11","24","Brasil","Camanducaia","Mata Ciliar do rio Jaguari","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,"962",NA,NA,NA,NA,"Minas Gerais",NA,"Tracheophyta","Sapindales",NA,"22140","auto","2002","04",NA,NA,NA,NA,NA
"1477","2020-11-12 17:03:03-03","UEL","FUEL","17983","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, MC; Cazetta, ML","1995","09","22","Brasil","Castro","Faz. do Charco; Rodovia entre Castro e Pirai do Su, Rodovia entre Castro e Pirai do Sul do Charco","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"50779","auto","1999",NA,NA,NA,NA,NA,NA
"1478","2020-11-12 17:03:03-03","UEL","FUEL","27780","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Vieira, AOS","Cavalheiro, AL; et al.","1999","11","24","Brasil","Curiúva","Fazenda São José","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,NA,"156",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"23566","auto","2000",NA,NA,NA,NA,NA,NA
"1479","2020-11-12 17:03:03-03","UEL","FUEL","49795","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Lopes, GL","Chiquetto, A; Julkowski, E; Lopes, GL","2009","10","18","Brasil","Fernandes Pinheiro","FLONA, FOM","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"27771","auto","2009","10",NA,NA,NA,NA,NA
"1480","2020-11-12 17:03:03-03","UEL","FUEL","26829","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Dias, MC; et al.","2000","05","04","Brasil","Ivaí","Bairro Lajeado","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"21096","auto",NA,NA,NA,NA,NA,NA,NA
"1481","2020-11-12 17:03:03-03","UEL","FUEL","21513","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Hatschbach, G","Silva, JM","1995","10","05","Brasil","Ponta Grossa","Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1533",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"46557","auto","1996",NA,NA,NA,NA,NA,NA
"1482","2020-11-12 17:03:03-03","UEL","FUEL","30292","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Paiva, MRC; Alves, J; Francisco, EM","1997","08","26","Brasil","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"43627","auto","2000",NA,NA,NA,NA,NA,NA
"1483","2020-11-12 17:03:03-03","UEL","FUEL","26420","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Ferreira, JA; Francisco, EM","1998","12","15","Brasil","Reserva","Madeireira Floresta","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"43627","auto","1999",NA,NA,NA,NA,NA,NA
"1484","2020-11-12 17:03:03-03","UEL","FUEL","24686","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Cavalheiro, AL; et al.","1998","11","10","Brasil","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"43627","auto","1999",NA,NA,NA,NA,NA,NA
"1485","2020-11-12 17:03:03-03","UEL","FUEL","22119","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Francisco, EM; Pavão, OC; Alves, J","1998","10","08","Brasil","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1486","2020-11-12 17:03:03-03","UEL","FUEL","4","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Hatschbach, G; Guimarães, O","1970","09","27","Brasil","São Jerônimo da Serra","Cemitério","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"OK",NA,"24738",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1487","2020-11-12 17:03:03-03","UEL","FUEL","30284","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Pavão, OC; Francisco, EM","2000","02","16","Brasil","São Jerônimo da Serra","Cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1488","2020-11-12 17:03:03-03","UEL","FUEL","30290","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","S.F. de Andrade","1999","08","05","Brasil","São Jerônimo da Serra","Cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1489","2020-11-12 17:03:03-03","UEL","FUEL","30285","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Pavão, OC; et al.","1999","03","03","Brasil","São Jerônimo da Serra","Cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1490","2020-11-12 17:03:03-03","UEL","FUEL","30291","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Ribeiro, DC; et al.","1999","10","28","Brasil","São Jerônimo da Serra","Cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1491","2020-11-12 17:03:03-03","UEL","FUEL","5347","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Medri, ME; et al.","1988","03","24","Brasil","São Jerônimo da Serra","Fazenda Aliança","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","1999",NA,NA,NA,NA,NA,NA
"1492","2020-11-12 17:03:03-03","UEL","FUEL","30286","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Francisco, EM","1999","08","25","Brasil","São Jerônimo da Serra","Fazenda Atalaia","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1493","2020-11-12 17:03:03-03","UEL","FUEL","30288","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Alves, J; et al.","2000","09","22","Brasil","São Jerônimo da Serra","Fazenda Fuji","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1494","2020-11-12 17:03:03-03","UEL","FUEL","30289","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Alves, J; et al.","2000","09","22","Brasil","São Jerônimo da Serra","Fazenda Fuji","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2000",NA,NA,NA,NA,NA,NA
"1495","2020-11-12 17:03:03-03","UEL","FUEL","33236","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","2002","07","08","Brasil","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"238",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2003",NA,NA,NA,NA,NA,NA
"1496","2020-11-12 17:03:03-03","UEL","FUEL","33508","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","2002","08","15","Brasil","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"244",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2003",NA,NA,NA,NA,NA,NA
"1497","2020-11-12 17:03:03-03","UEL","FUEL","34541","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","K.L.V.R. de Sá","K.L.V.R. de Sá; et al.","2002","10","15","Brasil","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"356",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","2003",NA,NA,NA,NA,NA,NA
"1498","2020-11-12 17:03:03-03","UEL","FUEL","30287","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC; Medri, C","Medri, C; et al.","1999","09","11","Brasil","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"854",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","1999",NA,NA,NA,NA,NA,NA
"1499","2020-11-12 17:03:03-03","UEL","FUEL","26323","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC; Medri, C","Medri, C; et al.","1999","09","25","Brasil","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"30511","auto","1999",NA,NA,NA,NA,NA,NA
"1500","2020-11-12 17:03:03-03","UEL","FUEL","6729","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, MC; Medri, ME; Pimenta, JA; Navarro, MA","1998","10","03","Brasil","Sapopema","Mata secundária, Beira da estrada, 1Km Sapopema-Londrina","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"391",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"21990","auto","1998",NA,NA,NA,NA,NA,NA
"1501","2020-11-12 17:03:03-03","UEL","FUEL","23651","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC; Medri, C","Medri, C; Kinupp, VF; Francisco, EM","1998","09","19","Brasil","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"702",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"21990","auto","1999",NA,NA,NA,NA,NA,NA
"1502","2020-11-12 17:03:03-03","UEL","FUEL","22691","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Medri, C; Kinupp, VF; Francisco, EM","1998","08","29","Brasil","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"21990","auto","1998",NA,NA,NA,NA,NA,NA
"1503","2020-11-12 17:03:03-03","UEL","FUEL","27119","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Pavão, OC; et al.","1999","12","09","Brasil","Sapopema","Vila Rural","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"171",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"21990","auto","2000",NA,NA,NA,NA,NA,NA
"1504","2020-11-12 17:03:03-03","UEL","FUEL","17390","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, AT; et al.","1995","10","02","Brasil","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"31767","auto","1998",NA,NA,NA,NA,NA,NA
"1505","2020-11-12 17:03:03-03","UEL","FUEL","25988","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Viani, RAG","Viani, RAG; Baitello, JB","1999","10","17","Brasil","Telêmaco Borba","Estrada Tibagi-Telêmaco, em frente a vila rural, Telêmaco em frente a vila rural","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"35037","auto","1999",NA,NA,NA,NA,NA,NA
"1506","2020-11-12 17:03:03-03","UEL","FUEL","20523","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Paiva, MRC","Francisco das Chagas e Silva; Soares-Silva, LH","1995","10","05","Brasil","Telêmaco Borba","Lagoa-Harmonia, harmonia","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"1813",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"35037","auto","1997","09","21",NA,NA,NA,NA
"1507","2020-11-12 17:03:03-03","UEL","FUEL","25907","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Estevan, DA; et al.","1999","10","16","Brasil","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1508","2020-11-12 17:03:03-03","UEL","FUEL","21208","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Ito, ET; et al.","1997","09","13","Brasil","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA
"1509","2020-11-12 17:03:03-03","UEL","FUEL","22617","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S.F. de Andrade","Mehta, A; et al.","1996","08","13","Brasil","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","2000",NA,NA,NA,NA,NA,NA
"1510","2020-11-12 17:03:03-03","UEL","FUEL","26590","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, MC; Medri, ME","2000","11","11","Brasil","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","2000",NA,NA,NA,NA,NA,NA
"1511","2020-11-12 17:03:03-03","UEL","FUEL","11784","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Nakajima, JN; et al.","1990","05","04","Brasil","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1998","09","21",NA,NA,NA,NA
"1512","2020-11-12 17:03:03-03","UEL","FUEL","11704","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Silva, SM; et al.","1990","05","04","Brasil","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1998","09","21",NA,NA,NA,NA
"1513","2020-11-12 17:03:03-03","UEL","FUEL","21138","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Barbosa, ER; Silva Jr, WN","1997","09","13","Brasil","Tibagi","Mata ciliar do rio Tibagi; margem esquerda., margem esquerda","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1998","09","21",NA,NA,NA,NA
"1514","2020-11-12 17:03:03-03","UEL","FUEL","20506","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Sasaki, EY","1995","09","23","Brasil","Tibagi","Mata ciliar do Rio Tibagi, saida para Castro, saida para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1998","09","21",NA,NA,NA,NA
