"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1145914","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","S. Athiê de Souza",NA,NA,NA,"P. G. Delprete","2007","12","20","Brazil","Goiás","Pirenópolis","Parque Estadual dos Pirineus. 200 m N do portal do parque (lado de Pirenópolis), descendo ao lado da cerca.","-48.8661","-15.8008",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145914","NY01145914_01",NA,NA,"10481","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","1250","1250",NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","03066012","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"A. J. Castelo","2012","06","16","Brazil","Rio de Janeiro","Rio de Janeiro","Área de Proteção Ambiental de Grumari. vegetação halófila-psamófila.","-43.5336111","-23.0658333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3287035' target='other'> <mi>dwc_moreinfo</mi></a>","NY03066012","NY03066012_01",NA,NA,"148","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-11-01 14:50:00-02","NY","NYBG","539228","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"L. B. Smith","1956","11","04","Brazil","Santa Catarina","Itajaí","Praia Barba, Itajaí","-48.644872","-26.946812",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539228","NY00539228_01",NA,NA,"7291","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,"3",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01478516","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"M. G. A. Lobo","1978","12","06","Brazil","Pará","Santarém","Belterra, estrada acampamento Belterra","-54.7083","-2.44306",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1730853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478516","NY01478516_01",NA,NA,"191","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01478517","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"J. M. Pires","1963","01",NA,"Brazil","Pará",NA,"Belém","-48.506461","-1.461156",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1730855' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478517","NY01478517_01",NA,NA,"8114","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 18:13:00-03","NY","NYBG","02098321","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"L. A. Pereira","2011","02","23","Brazil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda.","-34.9772","-6.5025",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479588' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098321","NY02098321_01",NA,NA,"198","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","46",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","273249","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=559859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273249","NY00273249_01",NA,NA,"907","South America","sheet",NA,"syntype","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 12:51:00-03","NY","NYBG","01806398","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,"R. M. Déda",NA,NA,NA,"L.A. Gomes","2012","10","05","Brazil","Sergipe","Siriri","Mata do Cipó.","-37.1003","-10.5114",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2195128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806398","NY01806398_01",NA,NA,"827","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","03042218","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"A. J. Castelo","2012","07","28","Brazil","Rio de Janeiro","Angra dos Reis","Reserva Biológica Estadual da Praia do Sul, Praia do Sul. vegetação halófila-psamófila.","-44.3030556","-23.1775",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3273699' target='other'> <mi>dwc_moreinfo</mi></a>","NY03042218","NY03042218_01",NA,NA,"235","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1552453","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1943474' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552453","NY01552453_01",NA,NA,"s.n.","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01478523","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"W. A. Archer","1942","10","14","Brazil","Pará",NA,"Belém, in cult. plots of the I. A. N.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1731115' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478523","NY01478523_01",NA,NA,"7662","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-11-01 14:50:00-02","NY","NYBG","539222","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"J. C. A. Lima","1984","07","29","Brazil","Bahia","Prado","Próximo ao camping. Folha SE.24-V-D. Ponto 08 (F.112)","-39.22","-17.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157041' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539222","NY00539222_01",NA,NA,"131","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 09:50:00-03","NY","NYBG","1738349","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"P. da C. Gadelha Neto","2012","03","22","Brazil","Paraíba",NA,"Jacaracúj. Mata da Pitanga: Fragmento Pb 162. Floresta Estacional Semidecidual das Terras Baixas.","-35.2656","-6.6275",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1988201' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738349",NA,NA,NA,"3198","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","220",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","273253","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=675930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273253","NY00273253_01",NA,NA,"906","South America","sheet",NA,"syntype","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-01 12:56:00-02","NY","NYBG","539249","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"P. von Luetzelburg","1914",NA,NA,"Brazil","Bahia",NA,"Bom Jesus",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389452' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539249","NY00539249_01",NA,NA,"461","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1075466","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"G. Eiten","1962","04","07","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. About 25 km south of Lorêto. About 350 meters N of main house of Fazenda Santa Rita on trail to Faz. Trabalhosa.","-45.1411018371582","-7.08444023132324",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1336383' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075466",NA,"79629","auto","4163","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","300","300",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01478518","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"F. E. Drouet","1935","07","01","Brazil","Pará","Belém","Museu Paraense.","-48.5043983459473","-1.4558299779892",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1730858' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478518","NY01478518_01","48462","auto","1963","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","03361387","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","B. M. Torke; J. Beros",NA,NA,NA,"V. de F. Mansano","2017","11","15","Brazil","Pará","Belterra","Estrada para Pindobal.","-54.937198638916","-2.63638997077942",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3553708' target='other'> <mi>dwc_moreinfo</mi></a>","NY03361387","NY03361387_01","74752","auto","1195","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-28 15:27:00-03","NY","NYBG","539244","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"G. Davidse","1984","06","22","Colombia","Guainía",NA,"Immediately S of Causarito","-67.62","5.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157051' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539244",NA,NA,NA,"26369","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","90","90",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01478525","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"L. O. A. Teixeira","1982","05","24","Brazil","Rondônia","Santa Bárbara","Rodovia BR 364, Km 120","-63.116667","-9.166667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326351' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478525","NY01478525_01",NA,NA,"721","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","539241","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"S. Tsugaru","1987","08","31","Brazil","Pernambuco","Cabo do Santo Agostinho","Near Praia do Guaibu, 25 km S from Recife","-34.950683","-8.337132",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539241","NY00539241_01",NA,NA,"B1344","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","540537","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","S. M. Athiê de Souza",NA,NA,NA,"S. A. Mori","1981","05","22","Brazil","Bahia","Salvador","Lagoa de Abaeté, NE edge of the city of Salvador","-38.357405","-12.944359",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540537","NY00540537_01",NA,NA,"14049","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-28 15:27:00-03","NY","NYBG","539245","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"G. A. Aymard Corredor","1986","12","09","Venezuela","Apure",NA,"Distrito Muñoz. Módulos Fernando Corrales de la UNELLES. 63 km al W de Mantecal","-69.5","7.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157062' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539245",NA,NA,NA,"5020","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","80","80",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02098075","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","H.-J. Esser",NA,NA,NA,"A. M. V. de Carvalho",NA,NA,NA,"Brazil","Bahia","Jacobina","Monte Tabor. Hotel Serra do Ouro","-40.5181","-11.1808",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139227' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098075","NY02098075_01",NA,NA,"4200","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 14:49:00-02","NY","NYBG","539236","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"A. F. M. Glaziou","1877","06","15","Brazil","Rio de Janeiro",NA,"Iguassu",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157056' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539236","NY00539236_01",NA,NA,"8929","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-28 15:27:00-03","NY","NYBG","539247","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"B. Hoffman","1992","09","08","Guyana",NA,NA,"Region Pomeroon-Supenaam. Kabakaburi Mission village on Pomeroon River, +- 25 km upriver from Charity","-58.72","7.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539247",NA,NA,NA,"2467","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","10","40",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01478535","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","S. Athiê de Souza",NA,NA,NA,"W. J. Burchell","1824","09","02","Brazil","Pará",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1731417' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478535","NY01478535_01 NY01478535_02",NA,NA,"9595","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-01 14:50:00-02","NY","NYBG","539242","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"S. M. Silva","1995","05","09","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.3","-25.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539242","NY00539242_01",NA,NA,"s.n.","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01478520","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"G. Davidse","1980","03","31","Brazil","Pará","Vigía","Ca. 9 km southeast of Vigia along highway (PA-140) to Belém.","-48.066667","-0.916667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1730862' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478520","NY01478520_01",NA,NA,"17670","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","50","50",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","539224","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"G. G. Hatschbach","1981","02","12","Brazil","Paraná","Paranaguá","Pontal do Poço","-48.5092","-25.5203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157053' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539224","NY00539224_01",NA,NA,"43693","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","540533","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","S. Athiê de Souza",NA,NA,NA,"W. Hoehne","1964","03","28","Brazil","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro. prox. Recreio dos Bandeirantes","-43.482796","-23.016442",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540533","NY00540533_01",NA,NA,"5687","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1065617","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"T. C. Plowman","1980","01","31","Brazil","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.6008","-8.5006",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321962' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065617",NA,NA,NA,"8124","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","400","500",NA,NA,NA,NA,NA,NA
"76","2016-11-01 13:46:00-02","NY","NYBG","539232","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"W. R. Anderson","1972","03","07","Brazil","Bahia",NA,"Espigao Mestre, ca. 100 km WSW of Barreiras",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=312167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539232","NY00539232_01",NA,NA,"36805","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","750","750",NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","539226","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"R. M. Harley","1977","02","22","Brazil","Bahia","Gentio do Ouro","Ca. 4 km NE from Gentio do Ouro along the road towards central","-42.5","-11.4",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539226","NY00539226_01",NA,NA,"18941","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales","1000","1000",NA,NA,NA,NA,NA,NA
"78","2016-11-01 14:49:00-02","NY","NYBG","539231","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata",NA,NA,NA,NA,NA,"S. Tavares","1952","09","14","Brazil","Pernambuco","Recife","Recife. Dois Irmaos","-34.950715","-8.007784",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157060' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539231","NY00539231_01",NA,NA,"1","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01478513","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"N. A. Rosa","1981","04","07","Brazil","Pará",NA,"Margem direita da Rodovia Tucuruí. Repartmento Km 41 à 45, capoeira de terra firme.","-49.8193341","-4.0754774",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478513","NY01478513_01",NA,NA,"4058","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01478521","PreservedSpecimen","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.",NA,NA,NA,NA,"D. F. Austin","1979","10","18","Brazil","Amapá",NA,"Entre km. 105 e Local Areal, 5 km. E de Porto Grande. Posto Sop. ao Norte","-51.4106","0.71",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478521","NY01478521_01",NA,NA,"7108","South America","sheet",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
