"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"103","2021-02-08 12:36:37-03","UFRGS","ICN","086936","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Hagelund, K","4280","1966","04","20","América do Sul","Brasil",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Santa Rosa","19818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:36:37-03","UFRGS","ICN","041211","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Hagelund, K","4357","1966","05","01","América do Sul","Brasil",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Santa Rosa","19818","auto",NA,NA,NA,NA,"2004","01","28",NA,NA,NA
"105","2021-02-08 12:36:37-03","UFRGS","ICN","084453","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Brack, P; et al.","1668",NA,NA,NA,"América do Sul","Brasil",NA,"-53.75830078125","-27.3710994720459",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Tenente Portela","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-08 12:36:37-03","UFRGS","ICN","084454","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Brack, P; et al.","1678",NA,NA,NA,"América do Sul","Brasil","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Tenente Portela","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-08 12:36:37-03","UFRGS","ICN","119092","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Ritter, MR","1267","2000","12","26","América do Sul","Brasil","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Interior de mata",NA,NA,"RS","Torres","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:36:37-03","UFRGS","ICN","028271","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Baptista, LRM; Lorscheitter, ML","s.n.","1972","07","12","América do Sul","Brasil","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Mato centro.",NA,NA,"RS","Torres","20837","auto",NA,NA,NA,NA,"2004","01","28",NA,NA,NA
"109","2021-02-08 12:36:37-03","UFRGS","ICN","188191","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Schaefer, J; Christ, AL","Schaefer, J","s.n.","2016","03",NA,"América do Sul","Brasil","Pitingal","-52.9613990783691","-29.4533004760742",NA,NA,NA,"Interior de mata próximo a uma sanga.",NA,NA,"RS","Passa Sete","21578","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA
"110","2021-02-08 12:36:37-03","UFRGS","ICN","084451","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Brack, P; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Tenente Portela","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-08 12:36:37-03","UFRGS","ICN","084452","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Brack, P; et al.","1828",NA,NA,NA,"América do Sul","Brasil","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Tenente Portela","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:00:58-03","IBt","SP","40259","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Toledo, JF","Kuhlmann, M; Gehrt, A","s.n.","1939","04","22",NA,"Brasil","Mata da Faz. Córrego Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Serraria da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-21 10:00:58-03","IBt","SP","20792","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Robinson, BL","Regnell","III-727",NA,NA,NA,NA,"Brasil",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"SP001847","SP001847","Minas Gerais","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA
"114","2019-11-21 10:00:58-03","IBt","SP","299639","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Oliveira, CT","Árbocz, GF; Macias, L; Goldenberg, R; Koch, I; Belinello, R","s.n.","1996","05","25",NA,"Brasil","Margem da estrada para São Francisco dos Campos","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,NA,NA,"São Paulo","Piquete","13434","auto",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA
"115","2019-11-21 10:00:58-03","IBt","SP","299638","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Koch, I; Árbocz, GF; Macias, L; Goldenberg, R; Belinello, R","611","1996","05","25",NA,"Brasil","Margem da estrada para São Francisco dos Campos","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,NA,NA,"São Paulo","Piquete","13434","auto",NA,NA,NA,NA,"2000","09","27",NA,NA,NA
"116","2019-11-21 10:00:58-03","IBt","SP","29740","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Toledo, JF","Hoehne, FC","s.n.","1932","06","13",NA,"Brasil","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"São Paulo","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
