"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"478","2019-10-07 09:15:53-03","UEFS","HUEFS","41554","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Francisco, E.M.","FUEL25164","1999","05","04",NA,"Brasil",NA,NA,NA,"HUEFS0041554","Angiospermae","Lamiales","Briq.",NA,"Paraíba","Ibiporã","Fazenda Doralice",NA,NA,"HUEFS0041554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"479","2019-10-07 09:15:53-03","UEFS","HUEFS","41563","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","candelabrum","Aegiphila candelabrum","Cruz, J.da",NA,"1987","12","14",NA,"Brasil",NA,NA,NA,"HUEFS0041563","Angiospermae","Lamiales","Briq.",NA,"Paraná","Londrina","Fazenda Nossa Senhora de Aparecida.","-51.1627998352051","-23.3103008270264","HUEFS0041563",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"480","2019-10-07 09:15:53-03","UEFS","HUEFS","89821","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Eggers","14348",NA,NA,NA,NA,"Equador",NA,NA,NA,"HUEFS0089821","Angiospermae","Lamiales","Hayek",NA,NA,NA,"Collected at Bal Balao",NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"481","2019-10-07 09:15:53-03","UEFS","HUEFS","9623","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Santos, T.S.dos","4457","1988","12","14",NA,"Brasil",NA,NA,NA,"HUEFS0009623","Angiospermae","Lamiales","Hayek",NA,"Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"482","2019-10-07 09:15:53-03","UEFS","HUEFS","114288","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","cuspidata","Aegiphila cuspidata","Bernacci, L.C.","34945","1993","04","28",NA,"Brasil",NA,NA,"Floresta ripária.","HUEFS0114288","Angiospermae","Lamiales","Mart. ex Schauer",NA,"São Paulo","Brotas","Fazenda Periceli. Margem do rio Jacaré.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"483","2019-11-22 16:07:27-03","UEFS","HUEFS","214547","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mattogrossensis","Aegiphila mattogrossensis",NA,"7159","2013","12","10",NA,"Brasil",NA,NA,"Mata de Tabuleiro.","HUEFS0214547","Angiospermae","Lamiales","Moldenke",NA,"Espírito Santo","Linhares","Estrada Aceiro Lasa-Caliman. Reserva Natural Vale.","-39.9975","-19.128056","HUEFS0214547 HUEFS0214547_01",NA,"48","48",NA,NA,NA,NA,NA,NA,"39W59'51''","19S7'41''","Asteranae",NA,NA,NA,NA,NA
"484","2019-10-07 09:15:59-03","UEFS","HUEFS","32642","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Sem coletor","11333",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032642","Angiospermae","Lamiales","Walp.","F.França",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"485","2019-10-07 09:15:59-03","UEFS","HUEFS","32652","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Sem coletor","1041",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0032652","Angiospermae","Lamiales","Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"486","2019-10-07 09:15:59-03","UEFS","HUEFS","113418","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Echternacht, L.","353","2004","04","03",NA,"Brasil",NA,NA,NA,"HUEFS0113418","Angiospermae","Lamiales","Walp.","F.França","Minas Gerais",NA,"Carmópolis de Minas: Estação Ecológica da Mata do Cedro.",NA,NA,"HUEFS0113418",NA,NA,NA,NA,NA,NA,"2016","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"487","2019-10-07 09:15:59-03","UEFS","HUEFS","114186","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Amorim, A.M.","5509","2006","01","25",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa.","HUEFS0114186","Angiospermae","Lamiales","Walp.","F.França","Bahia","Ilhéus","CEPLAC - Quadra D. Km 22 da Rodovia Ilhéus-Itabuna. BR 415.","-39.226111","-14.758056","HUEFS0114186",NA,"50","50",NA,NA,NA,"2016","10",NA,"39W13'34''","14S45'29''","Asteranae",NA,NA,NA,NA,NA
"488","2019-10-07 09:15:59-03","UEFS","HUEFS","118062","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Oliveira, M.","789","2002","02","26",NA,"Brasil",NA,NA,"Vegetação arbustivo-arbórea. Solo argilo-arenoso.","HUEFS0118062","Angiospermae","Lamiales","Walp.",NA,"Alagoas",NA,"Usina Serra Grande. Brejão. Próximo ao criadouro das capivaras.",NA,NA,"HUEFS0118062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"489","2019-10-07 09:15:59-03","UEFS","HUEFS","150958","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Borges, R.A.X.","894","2008","07","16",NA,"Brasil",NA,NA,"Floresta.","HUEFS0150958","Angiospermae","Lamiales","Walp.",NA,"Espírito Santo","Mimoso do Sul","Rodovia as margens do rio Itabapoana, divisa com o Rio de Janeiro. Fragmento de floresta estacional em sucessão secundária.","-41.483333","-21.183333","HUEFS0150958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W29'0''","21S11'0''","Asteranae",NA,NA,NA,NA,NA
"490","2019-10-07 09:15:59-03","UEFS","HUEFS","172921","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Perdiz, R. de O.","74","2007","08","01",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa.","HUEFS0172921","Angiospermae","Lamiales","Walp.","F.França","Bahia","Ilhéus","CEPLAC. Quadra D. matinha das preguiças.","-39.083333","-14.9","HUEFS0172921",NA,NA,NA,NA,NA,NA,"2016","12",NA,"39W5'","14S54'","Asteranae",NA,NA,NA,NA,NA
"491","2019-10-07 09:15:59-03","UEFS","HUEFS","182354","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Santos, J.S.","193","2012","01","12",NA,"Brasil",NA,NA,"Mata Atlântica, remanescente de mata, solo argilo-arenoso.","HUEFS0182354","Angiospermae","Lamiales","Walp.",NA,"Bahia",NA,"BR 101 km 588.",NA,NA,"HUEFS0182354 HUEFS0182354_01",NA,"111","111",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"492","2019-10-07 09:15:59-03","UEFS","HUEFS","182358","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Santos, J.S.","197","2012","01","12",NA,"Brasil",NA,NA,"Mata Atlântica, solo argiloso avermelhado encharcado.","HUEFS0182358","Angiospermae","Lamiales","Walp.",NA,"Bahia",NA,"Serra do Teimoso.",NA,NA,"HUEFS0182358 HUEFS0182358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"493","2019-10-07 09:15:59-03","UEFS","HUEFS","34280","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Pott, A.","1817","1985","05","22",NA,"Brasil",NA,NA,"Cordilheira (Paleodique); Não alagável. Solo arenoso. Relevo plano.","HUEFS0034280","Angiospermae","Lamiales","Walp.",NA,"Mato Grosso","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal.","-56.65","-18.983333","HUEFS0034280",NA,"90","90",NA,NA,NA,NA,NA,NA,"56W39'","18S59'","Asteranae",NA,NA,NA,NA,NA
"494","2019-10-07 09:15:59-03","UEFS","HUEFS","191315","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Popovkin, A.V.","1307",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0191315","Angiospermae","Lamiales","Walp.",NA,"Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","HUEFS0191315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W58'","12S10'","Asteranae",NA,NA,NA,NA,NA
"495","2019-10-07 09:15:59-03","UEFS","HUEFS","198193","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Giaretta, A.","1031","2011","09","05",NA,"Brasil",NA,NA,NA,"HUEFS0198193","Angiospermae","Lamiales","Walp.","F.França","Espírito Santo","Conceição da Barra","Lajinha.","-39.783056","-18.693333","HUEFS0198193",NA,NA,NA,NA,NA,NA,"2016","12",NA,"39W46'59''","18S41'36''","Asteranae",NA,NA,NA,NA,NA
"496","2019-10-07 09:15:59-03","UEFS","HUEFS","218029","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Popovkin, A.V.","1946",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0218029","Angiospermae","Lamiales","Walp.",NA,"Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","HUEFS0218029",NA,"150","150",NA,NA,NA,NA,NA,NA,"37W58'0''","12S10'0''","Asteranae",NA,NA,NA,NA,NA
"497","2019-10-07 09:15:59-03","UEFS","HUEFS","221365","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Forzza, R.C.","7858","2014","02","16",NA,"Brasil",NA,NA,"Floresta Estacional secundária.","HUEFS0221365","Angiospermae","Lamiales","Walp.",NA,"Espírito Santo","Vila Pavão","Barra da Rapadura. Fazenda do Sr. Wagner Scardini.","-40.591111","-18.705","HUEFS0221365",NA,"157","157",NA,NA,NA,NA,NA,NA,"40W35'28''","18S42'18''","Asteranae",NA,NA,NA,NA,NA
"498","2019-10-07 09:15:59-03","UEFS","HUEFS","224844","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Melo, E.","13218","2016","04","29",NA,"Brasil",NA,NA,"Mata antropizada, borda de mata.","HUEFS0224844","Angiospermae","Lamiales","Walp.",NA,"Sergipe","Laranjeiras","Engenho Velho.","-37.141389","-10.792778","HUEFS0224844",NA,"10","10",NA,NA,NA,NA,NA,NA,"37W8'29''","10S47'34''","Asteranae",NA,NA,NA,NA,NA
"499","2019-10-07 09:15:59-03","UEFS","HUEFS","23516","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Mattos-Silva, L.A.","3218","1995","08","17",NA,"Brasil",NA,NA,NA,"HUEFS0023516","Angiospermae","Lamiales","Walp.","F.França","Bahia","Ilhéus",NA,"-39.166667","-14.8","HUEFS0023516",NA,"40","40",NA,NA,NA,"2011","08",NA,"39W10'","14S48'","Asteranae",NA,NA,NA,NA,NA
"500","2019-10-07 09:15:59-03","UEFS","HUEFS","244816","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Cardoso, L.J.T.","1725","2017","03","09",NA,"Brasil",NA,NA,"Fragmento de F.O.D. das terras baixas.","HUEFS0244816","Angiospermae","Lamiales","Walp.",NA,"Rio de Janeiro","Macaé","Região rural entre a RJ-106, a Estrada do Imburo, a Av. Industrial e as localidades Balacó e Lot. Paradiso. Projeto-Terminal Portuário de Macaé.","-41.742222","-22.301389",NA,NA,"24","24",NA,NA,NA,NA,NA,NA,"41W44'32''","22S18'5''","Asteranae",NA,NA,NA,NA,NA
"501","2019-10-07 09:15:59-03","UEFS","HUEFS","29470","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Kuhlmann, M.","673","1943","05","10",NA,"Brasil",NA,NA,NA,"HUEFS0029470","Angiospermae","Lamiales","Walp.","F.França","São Paulo","Carioba","Beira do caminho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"502","2019-10-07 09:15:59-03","UEFS","HUEFS","33535","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Vieira, J.N.","106","1950","09",NA,NA,"Brasil",NA,NA,"Mata.","HUEFS0033535","Angiospermae","Lamiales","Walp.","F.França","Espírito Santo","São Gabriel","Mata de São Gabriel, norte do Rio Doce.",NA,NA,"HUEFS0033535",NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"503","2019-10-07 09:15:59-03","UEFS","HUEFS","33618","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Falcão, J.I.A.","889","1954","09","02",NA,"Brasil",NA,NA,NA,"HUEFS0033618","Angiospermae","Lamiales","Walp.","F.França","Pernambuco","Saltinho",NA,NA,NA,"HUEFS0033618",NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"504","2019-10-07 09:15:59-03","UEFS","HUEFS","89779","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Eggers","14348","1892","01",NA,NA,"Equador",NA,NA,NA,"HUEFS0089779","Angiospermae","Lamiales","Walp.","F.França",NA,NA,NA,NA,NA,NA,"Síntipo",NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"505","2019-10-07 09:15:59-03","UEFS","HUEFS","35926","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Salino, A.","4027","1998","02","14",NA,"Brasil",NA,NA,NA,"HUEFS0035926","Angiospermae","Lamiales","Walp.","F.França","Minas Gerais","Januária","Vale do peruaçu, margem do córrego.","-44.26","-15.1125","HUEFS0035926",NA,NA,NA,NA,NA,NA,"1999","02",NA,"44W15'36''","15S6'45''","Asteranae",NA,NA,NA,NA,NA
"506","2019-10-07 09:15:59-03","UEFS","HUEFS","34284","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Salis, S.M.","358","1991","02","27",NA,"Brasil",NA,NA,"Caapão. Solo arenoso. Relevo plano.","HUEFS0034284","Angiospermae","Lamiales","Walp.","F.França","Mato Grosso","Corumbá","Fazenda Nhunirim, Pantanal da Nhecolândia, invernada 1.","-56.65","-18.983333","HUEFS0034284",NA,"90","90",NA,NA,NA,"2006","09",NA,"56W39'","18S59'","Asteranae",NA,NA,NA,NA,NA
"507","2019-10-07 09:15:59-03","UEFS","HUEFS","42217","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Martius, K.F.P.von","1041",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0042217","Angiospermae","Lamiales","Walp.",NA,"Bahia","Ilhéus",NA,"-40.016667","-13.016667",NA,"Isosíntipo",NA,NA,NA,NA,NA,NA,NA,NA,"40W1'","13S1'","Asteranae",NA,NA,NA,NA,NA
"508","2019-10-07 09:15:59-03","UEFS","HUEFS","45744","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","França, F.","3404","2000","05","28",NA,"Brasil",NA,NA,"Mata.","HUEFS0045744","Angiospermae","Lamiales","Walp.",NA,"Bahia","Jussari","Reserva particular do patrimônio natural.","-39.522778","-15.154722","HUEFS0045744",NA,"300","300",NA,NA,NA,NA,NA,NA,"39W31'22''","15S9'17''","Asteranae",NA,NA,NA,NA,NA
"509","2019-10-07 09:15:59-03","UEFS","HUEFS","46406","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Ferraz, E.M.N.","596","1999","01","29",NA,"Brasil",NA,NA,"Interior da mata.","HUEFS0046406","Angiospermae","Lamiales","Walp.","F.França","Pernambuco","São Vicente Ferrer","Mata do Estado.","-35.5","-7.583333","HUEFS0046406",NA,"600","600",NA,NA,NA,"2000","06",NA,"35W30'","7S35'","Asteranae",NA,NA,NA,NA,NA
"510","2019-10-07 09:15:59-03","UEFS","HUEFS","46413","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Ferraz, E.M.N.","491","1998","10","30",NA,"Brasil",NA,NA,"Interior da mata.","HUEFS0046413","Angiospermae","Lamiales","Walp.","F.França","Pernambuco","São Vicente Ferrer","Mata do Estado.","-35.5","-7.583333","HUEFS0046413",NA,"600","600",NA,NA,NA,"2000","06",NA,"35W30'","7S35'","Asteranae",NA,NA,NA,NA,NA
"511","2019-10-07 09:15:59-03","UEFS","HUEFS","46420","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Ferraz, E.M.N.","363","1998","07","31",NA,"Brasil",NA,NA,"Borda da Mata.","HUEFS0046420","Angiospermae","Lamiales","Walp.","F.França","Pernambuco","São Vicente Ferrer","Mata do Estado.","-35.5","-7.583333","HUEFS0046420",NA,"600","600",NA,NA,NA,"2006",NA,NA,"35W30'","7S35'","Asteranae",NA,NA,NA,NA,NA
"512","2019-10-07 09:15:59-03","UEFS","HUEFS","52874","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Silva, M.M.da","538","2001","04","26",NA,"Brasil",NA,NA,NA,"HUEFS0052874","Angiospermae","Lamiales","Walp.","F.França","Bahia","Jussari","Serra do Teimoso, entrada da fazenda.","-39.523056","-15.153889","HUEFS0052874",NA,"244","244",NA,NA,NA,"2016","11",NA,"39W31'23''","15S9'14''","Asteranae",NA,NA,NA,NA,NA
"513","2019-10-07 09:15:59-03","UEFS","HUEFS","78606","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Amorim, A.M.","2920","1999","04","21",NA,"Brasil",NA,NA,"Coletas efetuadas no bordo da mata e área de capoeiras na trilha de acesso.","HUEFS0078606","Angiospermae","Lamiales","Walp.","F.França","Bahia","Jussari","Jussarí/Palmira. Entrada ca. 7,5 km dee Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","HUEFS0078606",NA,NA,NA,NA,NA,NA,"2016","12",NA,"39W31'43''","15S9'29''","Asteranae",NA,NA,NA,NA,NA
"514","2019-10-07 09:15:59-03","UEFS","HUEFS","88959","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Lira, O.C.","68202","1968","05","07",NA,"Brasil",NA,NA,NA,"HUEFS0088959","Angiospermae","Lamiales","Walp.",NA,"Pernambuco","Cabo","Gurjaú.",NA,NA,"HUEFS0088959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"515","2019-10-07 09:15:59-03","UEFS","HUEFS","89778","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Eggers","14348","1892","02",NA,NA,"Equador",NA,NA,NA,"HUEFS0089778","Angiospermae","Lamiales","Walp.","F.França",NA,NA,"Balas.",NA,NA,NA,"Síntipo",NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"516","2019-10-07 09:15:59-03","UEFS","HUEFS","89781","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Lectae, A.M.B.","1732","1892","12",NA,NA,"Bolívia",NA,NA,NA,"HUEFS0089781","Angiospermae","Lamiales","Walp.","F.França",NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"517","2019-10-07 09:15:59-03","UEFS","HUEFS","89803","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Hassler, E.","8056","1907",NA,NA,NA,"Paraguai",NA,NA,NA,"HUEFS0089803","Angiospermae","Lamiales","Walp.",NA,NA,NA,"pr. Bellavista.",NA,NA,NA,"Isótipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"518","2019-10-07 09:15:59-03","UEFS","HUEFS","97689","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Stapf, M.N.S.","464","2005","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0097689","Angiospermae","Lamiales","Walp.",NA,"Bahia","Mucuri","Vale do rio Mucuri, BR-101.","-39.893333","-18.097778","HUEFS0097689",NA,"41","41",NA,NA,NA,NA,NA,NA,"39W53'36''","18S5'52''","Asteranae",NA,NA,NA,NA,NA
"519","2019-10-07 09:15:59-03","UEFS","HUEFS","46409","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Nascimento, L.M.","363","2000","03","28",NA,"Brasil",NA,NA,"Margem da estrada. Mata estacional.","HUEFS0046409","Angiospermae","Lamiales","Walp.","F.França","Pernambuco","Madre de Deus","Brejo da Madre de Deus, Mata do Buriti.","-36.383333","-8.2075","HUEFS0046409",NA,"920","1030",NA,NA,NA,"2000","06",NA,"36W23'0''","8S12'27''","Asteranae",NA,NA,NA,NA,NA
"520","2019-10-07 09:15:59-03","UEFS","HUEFS","149801","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Almeida, L.S.","14","2009","02","20",NA,"Brasil",NA,NA,NA,"HUEFS0149801","Angiospermae","Lamiales","Walp.","F.França","Bahia","Medeiros Neto","Propriedade de Manoel Borges, Agrovila Panorama, área de mata ciliar.","-39.719167","-17.536111","HUEFS0149801",NA,NA,NA,NA,NA,NA,"2016","12",NA,"39W43'9''","17S32'10''","Asteranae",NA,NA,NA,NA,NA
"521","2019-10-07 09:15:59-03","UEFS","HUEFS","73007","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Jardim, J.G.","1884","1999","01","01",NA,"Brasil",NA,NA,"Floresta semi-decidual.","HUEFS0073007","Angiospermae","Lamiales","Walp.","F.França","Bahia","Jussari","Rod. Jussari - Palmira, entrada ca. 7,5 km. Faz. Teimoso a 1,5 km E da entrada. Reserva do Patrimônio Natural (RPPN), Serra do Teimoso.","-39.583333","-15.166667","HUEFS0073007",NA,"400","400",NA,NA,NA,"2016","10",NA,"39W35'","15S10'","Asteranae",NA,NA,NA,NA,NA
"522","2019-10-07 09:15:59-03","UEFS","HUEFS","116526","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Cardoso, D.","1691","2007","01","28",NA,"Brasil",NA,NA,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116526","Angiospermae","Lamiales","Walp.","F.França","Bahia","Amargosa","Serra do Timbó. Trilha para o jequitibá. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.663889","-13.1175","HUEFS0116526",NA,"809","809",NA,NA,NA,"2010","07",NA,"39W39'50''","13S7'3''","Asteranae",NA,NA,NA,NA,NA
"523","2019-10-07 09:15:59-03","UEFS","HUEFS","3646","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Hage, J.L.","236","1979","05","16",NA,"Brasil",NA,NA,NA,"HUEFS0003646","Angiospermae","Lamiales","Walp.","F.França","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","HUEFS0003646",NA,NA,NA,"61245","auto",NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"524","2019-10-07 09:15:59-03","UEFS","HUEFS","30433","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Mattos, J.","11481B","1964","03","15",NA,"Brasil",NA,NA,NA,"HUEFS0030433","Angiospermae","Lamiales","Walp.","F.França","São Paulo","Santa Rita do Passa Quatro",NA,"-47.4700012207031","-21.7099990844727","HUEFS0030433",NA,NA,NA,"24893","auto",NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"525","2019-10-07 09:15:59-03","UEFS","HUEFS","27887","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Kuhlmann, M.","4581",NA,NA,NA,NA,"Brasil",NA,NA,"Margem do Rio Piracicaba.","HUEFS0027887","Angiospermae","Lamiales","Walp.",NA,"São Paulo","São Paulo","Anhembi.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"526","2019-10-07 09:15:59-03","UEFS","HUEFS","66356","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Rodrigues, M.N.","1337","1998","10","29",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0066356","Angiospermae","Lamiales","Walp.","F.França","Alagoas","Satuba","APA do Catolé e Fernão Velho.","-35.8244018554688","-9.56332969665527","HUEFS0066356",NA,NA,NA,"8347","auto",NA,"2002","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"527","2019-10-07 09:15:59-03","UEFS","HUEFS","66347","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Lyra-Lemos, R.P.","3913","1998","07","16",NA,"Brasil",NA,NA,"Mata Atlântica em tabuleiro. Borda da mata.","HUEFS0066347","Angiospermae","Lamiales","Walp.","F.França","Alagoas","Pilar","Faz. Lamarão, próx.BR-316.","-35.9566993713379","-9.5972204208374","HUEFS0066347",NA,NA,NA,"24196","auto",NA,"2002","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
