"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"185","2021-01-26 13:57:06-03","IMA","MAC","46222","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","Chagas-Mota; M.Caju","2010","03","06","Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,"MAC0046222",NA,NA,NA,"7726",NA,NA,"Erva ca. 30 cm de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.",NA,NA,"16608","auto","11",NA,"09",NA,NA,NA,NA,NA
"186","2021-01-26 13:57:06-03","IMA","MAC","50524","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","E.C.O.Chagas","2010","Chagas-Mota","2010","11","20","Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.4328002929688","-9.53194046020508",NA,NA,"MAC0050524",NA,NA,NA,"9563",NA,NA,"Erva ca. 60 cm de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.",NA,NA,"13503","auto","11",NA,"20",NA,NA,NA,NA,NA
"187","2021-01-26 13:57:06-03","IMA","MAC","53423","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; M.C.S.Mota; A.S.Costa","2010","08","21","Brasil","Alagoas","Traipu.",NA,"-37.0032997131348","-9.97056007385254",NA,NA,"MAC0053423",NA,NA,NA,"13223",NA,NA,"Erva. Flores amarelas.; Caatinga.",NA,NA,"30834","auto","12",NA,"09",NA,NA,NA,NA,NA
"188","2021-01-26 13:57:06-03","IMA","MAC","22970","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; Cavalcante, F","2005","05","05","Brasil","Alagoas","Matriz do Camaragibe","mata entorno do Santuário Ecológico da Serra D'água.","-35.8925","-9.254722","-35.8925","-9.254722","MAC0022970",NA,NA,NA,"8651",NA,NA,"Erva ca. de 40cm de altura. Flores amarelas.; Mata Atlântica.",NA,NA,NA,NA,"04",NA,"06",NA,NA,NA,NA,NA
"189","2021-01-26 13:57:06-03","IMA","MAC","19696","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; et al.","2003","08","30","Brasil","Alagoas","Matriz do Camaragibe","Fazenda Brejinho, 8Km da Usina Camaragibe.","-35.502222","-9.201389","-35.502222","-9.201389","MAC0019696",NA,NA,NA,"7937",NA,NA,"Subarbusto, ca. de 80cm de altura. Flores amarelas.; Rupreste e solo raso entre rochas.",NA,NA,NA,NA,"04",NA,"06",NA,NA,NA,NA,NA
"190","2021-01-26 13:57:06-03","IMA","MAC","14640","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.Abreu","2009","R.P.Lyra-Lemos; E.M.Duarte","2001","08","16","Brasil","Alagoas","Palmeira dos Índios","Fazenda Fortaleza, Serra Velha.","-36.67","-9.351111","-36.67","-9.351111","MAC0014640",NA,NA,NA,"5779",NA,NA,"Erva; Agreste",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"191","2021-01-26 13:57:06-03","IMA","MAC","24978","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.Abreu","2009","R.P.Lyra-Lemos; Santos, MR dos","2006","08","17","Brasil","Alagoas","Palmeira dos Índios","Ponte do rio Alegre, 15 km da zona urbana, sentido Maceió- Palmeira.","-36.531722","-9.532639","-36.531722","-9.532639","MAC0024978",NA,NA,NA,"9761",NA,NA,"Erva ca. 40 cm de altura. Flores laranjas.; Caatinga degradada.",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"192","2021-01-26 13:57:06-03","IMA","MAC","32422","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; S.P.Gomes; G.B.Araujo","2008","04","05","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Boa Sorte.","-35.832806","-9.543972","-35.832806","-9.543972","MAC0032422",NA,NA,NA,"11053",NA,NA,"Erva ca. de 30cm de altura. Flores amarelas.; Mata serrana de brejo de altitude.",NA,NA,NA,NA,"11",NA,"25",NA,NA,NA,NA,NA
"193","2021-01-26 13:57:06-03","IMA","MAC","32717","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; S.P.Gomes; E.C.O.Chagas; M.C.S.Mota","2008","06","22","Brasil","Alagoas","Palmeira dos Índios","Fazenda Fortaleza. Serra das Pias.","-36.616667","-9.416944","-36.616667","-9.416944","MAC0032717",NA,NA,NA,"11262",NA,NA,"Erva. Flores amarelas.; Mata serrana de brejo de altitude.",NA,NA,NA,NA,"11",NA,"09",NA,NA,NA,NA,NA
"194","2021-01-26 13:57:06-03","IMA","MAC","36622","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","S.P.Gomes; L.M.Leão; M.C.S.Mota","2009","03","20","Brasil","Alagoas","Palmeira dos Índios","Fazenda Fortaleza. Serra das Pias.","-36.616667","-9.416944","-36.616667","-9.416944","MAC0036622",NA,NA,NA,"s.n.",NA,NA,"Arbusto ca. 1 m de altura. Flor amarela.; Brejo de altitude.",NA,NA,NA,NA,"11",NA,"09",NA,NA,NA,NA,NA
"195","2021-01-26 13:57:06-03","IMA","MAC","39733","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","2009","05","09","Brasil","Alagoas","Matriz do Camaragibe",NA,"-35.529169","-9.156753","-35.529169","-9.156753","MAC0039733",NA,NA,NA,"187",NA,NA,"erva ca. de 80cm de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,"10",NA,"21",NA,NA,NA,NA,NA
"196","2021-01-26 13:57:06-03","IMA","MAC","37136","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","S.P.Gomes; D.S.Correia","2009","05","09","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.616667","-9.416944","-36.616667","-9.416944","MAC0037136",NA,NA,NA,"s.n.",NA,NA,"Arbusto ca. 60 cm de altura. Botões verdes com centro alaranjado. Flores amarelas.; Mata serrana e brejo altitude.",NA,NA,NA,NA,"11",NA,"22",NA,NA,NA,NA,NA
"197","2021-01-26 13:57:06-03","IMA","MAC","38614","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","J.W.A.Silva; Chagas-Mota; R.S.Novaes; D.S.Correia","2009","05","23","Brasil","Alagoas","Matriz do Camaragibe",NA,NA,NA,NA,NA,"MAC0038614",NA,NA,NA,"299",NA,NA,"Erva ca. 40cm de altura. Flores laranja.; Mata Atlântica.",NA,NA,NA,NA,"10",NA,"21",NA,NA,NA,NA,NA
"198","2021-01-26 13:57:06-03","IMA","MAC","38786","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","2009","06","21","Brasil","Alagoas","Matriz do Camaragibe",NA,NA,NA,NA,NA,"MAC0038786",NA,NA,NA,"443",NA,NA,"Subarbusto. Flor amarela.; Mata Atlântica.",NA,NA,NA,NA,"10",NA,"21",NA,NA,NA,NA,NA
"199","2021-01-26 13:57:06-03","IMA","MAC","40000","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","S.P.Gomes","2009","05","20","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.616667","-9.416944","-36.616667","-9.416944","MAC0040000",NA,NA,NA,"s.n.",NA,NA,"Arbusto ca. 40 cm de altura. Flores amarelas.; Brejo de altitude.",NA,NA,NA,NA,"11",NA,"22",NA,NA,NA,NA,NA
"200","2021-01-26 13:57:06-03","IMA","MAC","42530","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","Chagas-Mota; J.W.A.Silva","2009","06","21","Brasil","Alagoas","Matriz do Camaragibe","Usina Serra D'Água.",NA,NA,NA,NA,"MAC0042530",NA,NA,NA,"4050",NA,NA,"Arbusto ca. 2 m de altura. Flores amarelas.; Mata Pluvial Atlântica.",NA,NA,NA,NA,"10",NA,"21",NA,NA,NA,NA,NA
"201","2021-01-26 13:57:06-03","IMA","MAC","39871","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","2009","05","09","Brasil","Alagoas","Matriz do Camaragibe",NA,"-35.529169","-9.156753","-35.529169","-9.156753","MAC0039871",NA,NA,NA,"230",NA,NA,"Erva ca. de 50cm de altura. Flores amarelas.; Mata Atlântica.",NA,NA,NA,NA,"10",NA,"21",NA,NA,NA,NA,NA
"202","2021-01-26 13:57:06-03","IMA","MAC","55637","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","A.Costa","2011","10","25","Brasil","Alagoas","Traipu","Serra-da-Mão.","-37.003333","-9.970833","-37.003333","-9.970833","MAC0055637",NA,NA,NA,"545",NA,NA,"Erva ca. 50 cm de altura. Flores amarelas.; Caatinga.",NA,NA,NA,NA,"11",NA,"09",NA,NA,NA,NA,NA
"203","2021-01-26 13:57:06-03","IMA","MAC","56621","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.S.Esteves","2016","R.P.Lyra-Lemos; J.S.Correia; D.M.Cabral; M.W.Tavares-Silva","2013","08","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Estrada de acesso a reserva.","-36.428056","-9.256153","-36.428056","-9.256153","MAC0056621",NA,NA,NA,"13779",NA,NA,"Erva ca. 80 cm. Flores amarelas.; Mata Atlântica.",NA,NA,NA,NA,"11",NA,"08",NA,NA,NA,NA,NA
"204","2021-01-26 13:57:06-03","IMA","MAC","14603","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","M.C.Abreu","2009","R.P.Lyra-Lemos","2001","08","16","Brasil","Alagoas","Palmeira dos Índios","Fazenda Fortaleza,Serra Velha.","-36.627498626709","-9.40721988677979",NA,NA,"MAC0014603",NA,NA,NA,"5771",NA,NA,"Erva. ca. dev50 cm de altura. Flores amarelas. Frutos imaturos.; Caatinga.",NA,NA,"19641","auto","03",NA,NA,NA,NA,NA,NA,NA
"205","2021-01-26 13:57:06-03","IMA","MAC","49691","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","E.C.O.Chagas","2010","Chagas-Mota","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,"MAC0049691",NA,NA,NA,"8730",NA,NA,"Arbusto ca. 60 cm de altura. Flores amarelas. Frutos jovens.; Mata Atlântica.",NA,NA,"16583","auto","10",NA,"04",NA,NA,NA,NA,NA
"206","2021-01-26 13:57:06-03","IMA","MAC","43360","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Pohl ex Progel","E.C.O.Chagas","2009","Chagas-Mota","2009","08","15","Brasil","Alagoas","Tanque D'Arca","Morro do Cruzeiro.","-36.4328002929688","-9.53194046020508",NA,NA,"MAC0043360",NA,NA,NA,"4864",NA,NA,"Erva ca. 50 cm de altura. Flores amarelas. Frutos verdes.; Mata Pluvial Atlântica.",NA,NA,"13503","auto","08",NA,"15",NA,NA,NA,NA,NA
"207","2021-02-04 10:29:39-03","UFRPE","HST","9881","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M.C.Abreu","2009","A.M.Miranda; D.Lima","1999","05","23","Brasil","Ceará","Crato","Floresta Nacional do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,"HST009881",NA,NA,NA,"3386",NA,NA,"Subarbusto ca. 20 cm alt.; folhas sub-crassas; flores amarelo-ouro; frutos imaturos verdes. Em barreira, na margem da rodovia.",NA,NA,"30071","auto","08",NA,"31",NA,NA,NA,NA,NA
"208","2021-02-04 10:29:39-03","UFRPE","HST","5627","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M.C.Abreu","2009","L.P.Félix; M.de Paula","1995","03","18","Brasil","Pernambuco","Bezerros","Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,"HST005627",NA,NA,NA,"7062",NA,NA,"Subarbusto ca. 60cm alt.; segmentos vegetativos verdes; flores amarelas.",NA,NA,"25699","auto","08",NA,"31",NA,NA,NA,NA,NA
"209","2021-02-04 10:29:39-03","UFRPE","HST","15983","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M.C.Abreu","2009","A.M.Miranda ; et L.P.Félix","1994","04","20","Brasil","Pernambuco","Lagoa dos Gatos","Chã de Panela","-35.9000015258789","-8.65832996368408",NA,NA,"HST015983",NA,NA,NA,"1651",NA,NA,"Subarbusto ca. 50 cm alt.; caule esverdeado; folhas semi crassas, levemente discolor; flores amarelas; frutos imaturos verdes.",NA,NA,"14934","auto","08",NA,"31",NA,NA,NA,NA,NA
"210","2021-02-04 10:29:39-03","UFRPE","HST","15502","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M.Sobral Leite","2007","M.Sobral Leite","2007","02","25","Brasil","Pernambuco","Maraial",NA,"-35.8088989257812","-8.78250026702881",NA,NA,"HST015502",NA,NA,NA,"323",NA,NA,"Arbusto emergente ca. 40 cm alt. em solo alagado e rico em matéria orgânica. Poucos indivíduos. Início de floração. Flores amarelas, sem odor.","246","246","17320","auto","08",NA,"08",NA,NA,NA,NA,NA
"211","2014-07-30 10:41:04-03","CITSF","HXBH","004211","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Pedralli, G.","1986","Pedralli et all.","1985","11","22","BR","MG",NA,"Distrito Agroindustrial da Jaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas",NA,NA,NA,NA,"01",NA,"01",NA,NA,NA,NA,NA
"212","2014-07-30 10:41:04-03","CITSF","HXBH","004168","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et all.","1985","11","21","BR","MG",NA,"Distrito Agroindustrial da Jaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelas",NA,NA,NA,NA,"08",NA,"01",NA,NA,NA,NA,NA
"213","2014-07-30 10:41:04-03","CITSF","HXBH","004438","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et all.","1989","02","15","BR","MG","Malacacheta","Córrego Setubinha","-42.0767","-17.8422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20809","auto","08",NA,"01",NA,NA,NA,NA,NA
"214","2014-07-30 10:41:04-03","CITSF","HXBH","004439","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et all.","1989","02","14","BR","MG","Rio Vermelho","Rio Araçuaí","-43.0092","-18.2936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor rosa tubular, amarela internamente",NA,NA,"26996","auto","08",NA,"01",NA,NA,NA,NA,NA
"215","2014-07-30 10:41:04-03","CITSF","HXBH","005614","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et all.","1988","04","06","BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor amarela",NA,NA,"29208","auto","08",NA,"08",NA,NA,NA,NA,NA
"216","2014-07-30 10:41:04-03","CITSF","HXBH","004106","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et all.","1985","11","22","BR","MG",NA,"Distrito Agroindustrial da Jaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08",NA,"01",NA,NA,NA,NA,NA
"217","2014-07-30 10:41:04-03","CITSF","HXBH","011899","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Gonçalves, A. P. S.","1995","Pedralli et al.","1995","01","01","BR","MG","Betim",NA,"-44.1983","-19.9678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15199","auto","01",NA,"01",NA,NA,NA,NA,NA
"218","2014-07-30 10:41:04-03","CITSF","HXBH","004437","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia raddi","Oxalis hedysarifolia raddi",NA,"Abreu, M. C.","2007","Pedralli et al.","1989","02","14","BR","MG","São Gonçalo do Rio Preto","Rio Preto","-43.3908","-18.0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26697","auto","08",NA,"01",NA,NA,NA,NA,NA
"219","2021-03-01 11:50:17-03","UFPE","UFP","15799","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2006","Siqueira-Filho, JA; Baracho, GS; Rocha, EA","1996","11","08","Brasil","Pernambuco","Maraial",NA,"35.833333","-8.8","35.833333","-8.8","UFP015799",NA,NA,NA,"353",NA,NA,"Erva com cerca de 45 cm, flores amarelas.; Mesorregião da Mata Pernambucana, Microregião da Mata Úmida.","360","360",NA,NA,"06",NA,"22",NA,NA,NA,NA,NA
"220","2021-03-01 11:50:17-03","UFPE","UFP","15802","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2006","Baracho, GS; Siqueira-Filho, JA; Rocha, EA","1996","10","13","Brasil","Pernambuco","Maraial",NA,"35.833333","-8.8","35.833333","-8.8","UFP015802",NA,NA,NA,"135",NA,NA,"Erva com cerca de 50 cm, folha trifoliolada, flores e estames amarelos.; Mesorregião da Mata Pernambucana, Microregião da Mata Úmida.","260","260",NA,NA,"06",NA,"22",NA,NA,NA,NA,NA
"221","2021-03-01 11:50:17-03","UFPE","UFP","51425","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2006","Leite, MS; Oliveira, JF","2004","10","08","Brasil","Pernambuco","Maraial",NA,"35.833333","-8.8","35.833333","-8.8","UFP051425",NA,NA,NA,"10",NA,NA,"Coletada as margens do Rio Pirangi (Estação 1).; Arbusto com cerca de 1,5-2,0m de altura. Folhas compostas, 3 folíolos, pecioladas. Haste floral pilosa. Flores actonomorfas com cálice vináceo, corola amarela com 5 pétalas, androceu com","250","250",NA,NA,"06",NA,"22",NA,NA,NA,NA,NA
"222","2021-03-01 11:50:17-03","UFPE","UFP","44883","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Leite, MS","2007","Leite, MS","2007","01","22","Brasil","Pernambuco","Maraial",NA,"-35.840944","-8.796611","-35.840944","-8.796611","UFP044883",NA,NA,NA,"260",NA,NA,"Arbusto ereto de ca. de 1,2m de alt. No Bolsão de areia, flores de corola amarelo-ouro, base interna de cada pétala litrada de laranja, anteras amarelas. Ausência de odor.; Afloramento rochoso.","451","451",NA,NA,"08",NA,"08",NA,NA,NA,NA,NA
"223","2021-03-01 11:50:17-03","UFPE","UFP","45025","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Leite, MS","2007","Leite, MS","2007","02","25","Brasil","Pernambuco","Maraial",NA,"-35.839528","-8.805639","-35.839528","-8.805639","UFP045025",NA,NA,NA,"323",NA,NA,"Arbusto emergente de ca. de 40cm de alt. em solo alagado e rico em matéria orgânica. Poucos indivíduos. Início de floração. Flores amarelas, sem odor.; Floresta Ombrófila Densa.",NA,NA,NA,NA,"08",NA,"08",NA,NA,NA,NA,NA
"224","2021-03-01 11:50:17-03","UFPE","UFP","46490","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Leite, MS","2007","Leite, MS","2007","05","20","Brasil","Pernambuco","Maraial",NA,"-35.839889","-8.804361","-35.839889","-8.804361","UFP046490",NA,NA,NA,"366",NA,NA,"Vegetação degradada ao entorno da pedra do Uruçu.; Arbusto pouco ramificado na beira da estrada de acesso ao afloramento. Indivíduos em início de floração. Flores amarelas, sem odor.","245","245",NA,NA,"08",NA,"08",NA,NA,NA,NA,NA
"225","2021-03-01 11:50:17-03","UFPE","UFP","16239","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2006","Baracho, GS; Siqueira-Filho, JA","1996","11","01","Brasil","Pernambuco","Altinho",NA,"-36.5625","-8.5625","-36.5625","-8.5625","UFP016239",NA,NA,NA,"326",NA,NA,"Na beira da estrada.; Erva com cerca de 40 cm, flores amarelas.; Brejo de altitude.","800","800",NA,NA,"06",NA,"22",NA,NA,NA,NA,NA
"226","2021-03-01 11:50:17-03","UFPE","UFP","52447","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Wanderley, AM","2008","Leite, MS; Wanderley, AM","2008","04","12","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.004889","-8.2205","-35.004889","-8.2205","UFP052447",NA,NA,NA,"736",NA,NA,"Surbasbusto pouco ramificado de ca. de 50 cm de alt. Plena floração. Flores amarelas, sem odor.; Afloramento rochoso.","112","112",NA,NA,"06",NA,"10",NA,NA,NA,NA,NA
"227","2021-03-01 11:50:17-03","UFPE","UFP","55166","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Gomes, P","2009","Gomes, P; Sobral-Leite, M; Mendes, K; Pinheiro, K; Amorim, BS; Maciel, JR","2007","05","12","Brasil","Pernambuco","Agrestina",NA,"-36.010444","-8.391583","-36.010444","-8.391583","UFP055166",NA,NA,NA,"334",NA,NA,"Sub-arbusto na borda da rocha, cerca de 60 cm, flores amarelas.","832","832",NA,NA,"04",NA,"29",NA,NA,NA,NA,NA
"228","2021-03-01 11:50:17-03","UFPE","UFP","55560","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Mendes, K","2008","Gomes, P; Wanderley, AM; Maciel, B; Leite, MS","2008","04","26","Brasil","Pernambuco","Agrestina",NA,"-36.010444","-8.391583","-36.010444","-8.391583","UFP055560",NA,NA,NA,"843",NA,NA,"Arbusto ca. de 1m; flores amarelas.","832","832",NA,NA,"07",NA,"17",NA,NA,NA,NA,NA
"229","2021-03-01 11:50:17-03","UFPE","UFP","55731","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Costa-Lima, JL","2012","Maciel, JR; Gomes, P; Maciel, B; Leite, MS","2007","06","21","Brasil","Pernambuco","Agrestina",NA,"-36.010278","-8.391389","-36.010278","-8.391389","UFP055731",NA,NA,NA,"499",NA,NA,"Erva ereta; flor amarela. Solo na base da pedra.; Afloramento rochoso/Brejo de altitude.","832","832",NA,NA,"07",NA,"27",NA,NA,NA,NA,NA
"230","2021-03-01 11:50:17-03","UFPE","UFP","61829","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2008","Lucena, MFA; Alves, M; Castro, A; Almeida, V; Sarim, B","2007","06","11","Brasil","Sergipe","Areia Branca",NA,"-37.405556","-10.826111","-37.405556","-10.826111","UFP061829",NA,NA,NA,"1770",NA,NA,"Subarbusto, folhas membranáceas, flores amarelas; frutos verdes.; Subiada inicial da Serra do Cajueiro, borda da mata.","220","220",NA,NA,"06",NA,"11",NA,NA,NA,NA,NA
"231","2021-03-01 11:50:17-03","UFPE","UFP","77369","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Costa-Lima, JC","2013","Costa-Lima, JL; Alves, M; Thomas, WW; Chagas, M; Louzada, RB; Brandão, G","2013","09","17","Brasil","Sergipe","Capela",NA,"-37.521944","-10.536667","-37.521944","-10.536667","UFP077369",NA,NA,NA,"1021",NA,NA,"Herbáceo ereto,na orla da mata.Folíolos membranáceos,verde-escuros,face inferior com tricomas cinéreos.Flores amarelas com fauce alaranjada.Cápsulas esverdeadas.&nf;&nf;&nf;&nf;; Floresta Estacional Semidecídua.","118","118",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 11:50:17-03","UFPE","UFP","51505","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2006","Melo, Y; Alves, M; Santos, P; Araújo, A; Rodrigues, J; Gomes, J; Martins, S","2005","03","21","Brasil","Pernambuco","Agrestina",NA,"-35.9446983337402","-8.4580602645874",NA,NA,"UFP051505",NA,NA,NA,"21",NA,NA,"Herbácea com flores isoladas de cor amarela.",NA,NA,"13588","auto","06",NA,"22",NA,NA,NA,NA,NA
