"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"348","2021-04-07 16:08:49-03","UENF","HUENF","3376","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","F.L.R. Filardi","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2899","2008","10","11",NA,"Brasil","Rio de Janeiro","Sítio Camacho",NA,NA,NA,NA,"HUENF00003379",NA,"São José de Ubá","-41.9425010681152","-21.3575000762939","15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-02-25 10:12:07-03","CVRD","CVRD","6949","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Carlos Victor Mendonça Filho","Luz, A.A. da","17","2001","07","18","América do Sul","BRASIL","ES",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Jacarandá de minas (Jacarandá rosa)","CVRD006949",NA,"Colatina","-40.6305999755859","-19.539400100708","57036","auto",NA,NA,"2001","12","19","Magnoliopsida",NA,NA,NA,NA,NA,NA
"350","2020-09-12 05:00:02-03","US","US","2732549","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"ex herb. E. Drake","s.n.","1862",NA,NA,"South America","Brazil",NA,"Nadcaud: Plantes du Bresil [interpreted]",NA,NA,NA,NA,"US02149514","US02149514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","2617647","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"J. Lanna","1593","1967","10","25","South America - Neotropics","Brazil","Rio de Janeiro","Tijuca, Rio de Janeiro, Brasil, Guanabara, Tijuca, Estrada das Furnas",NA,NA,NA,NA,"US02149515","US02149515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","3189578","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"R. S. Pinheiro","1063","1971","3","8","South America - Neotropics","Brazil","Bahia","BA, od. Coaraci/ Almadina, Plantacao de cacau",NA,NA,NA,NA,"US02149511","US02149511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","3189577","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"R. S. Pinheiro","1104","1971","3","11","South America - Neotropics","Brazil","Bahia","BA, Rodovia Almadina/Floresta Azul",NA,NA,NA,NA,"US02149509","US02149509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","3031478","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"L. A. Mattos Silva & H. S. Brito","908","1980","6","18","South America - Neotropics","Brazil","Bahia","Da Regiao Cacauira da Bahia, Municipio de Sta. Cruz de Cabralia, Estacao Ecologica do Pau-brasil, cerca de 16 km a W de Porto Seguro, Regiao de Mata Higrofila Sul Baiana, Folha SE-24",NA,NA,NA,NA,"US02149512","US02149512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","1617979","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"Y. Mexia","4998","1930","8","24","South America - Neotropics","Brazil","Minas Gerais","State of Minas Gerais, Districto ilheu, Fazenda da Tabunha, road to northwest","215",NA,NA,NA,"US02149513","US02149513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","3189579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel",NA,"R. S. Pinheiro & T. S. Santos","373/36","1967","11","8","South America - Neotropics","Brazil","Bahia","BA, Itapebi, Fazenda Lombardia",NA,NA,NA,NA,"US02149510","US02149510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","USw31703","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"E. P. Heringer","3693",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","2633590","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"J. C. Lindeman & J. H. Haas","2027","1966","8","5","South America","Brazil","Paraná","Est. Parana, E. of Cerro Azul, forest on top and northern flank of steep ridge","500",NA,NA,NA,"US02149591","US02149591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2633591","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"J. C. Lindeman & J. H. Haas","2069","1966","8","6","South America","Brazil","Paraná","Est.Parana, E. of Cerro Azul, forest on top and northern flank of steep ridge","500",NA,NA,NA,"US02149589","US02149589_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","USw31724","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"Collector unknown","RBW 3576",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","3181626","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"P. Bettella","25","1988","2","14","South America - Neotropics","Bolivia","Santa Cruz","Depto. Santa Cruz, Prov. Nuflo de Chavez, Laguna Brava, 10 km al NE de San Ramon","275",NA,NA,NA,"US02149590",NA,NA,"-62.53","-16.63",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","1543133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"Museu Paulista","65/903","1917","11",NA,"South America - Neotropics","Brazil","São Paulo","Queluz, S. Paulo",NA,NA,NA,NA,"US02149593","US02149593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2646751","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"A. Gehrt","s.n.","1936","12","8","South America - Neotropics","Brazil","São Paulo","Brasil, Estado de Sao Paulo: Tiete",NA,NA,NA,NA,"US02149592","US02149592_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"364","2020-09-02 16:28:05-03","Cenargen","CEN","56876","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. C. Servilha","Anderson Cássio Sevilha","1932","2000","03","22",NA,"Brasil","GO","Fazendo Flor do Ermo.","450","450","Exsicatas","Casca com ritidomas deiscentes, em placas retangulares.","CEN00056876","CEN00056876","SAO DOMINGOS","-46.726111","-13.639722",NA,NA,"-46.726111","-13.639722","2000","03",NA,NA,NA,NA,NA,NA,"8",NA
"365","2020-09-02 16:28:05-03","Cenargen","CEN","55292","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Aécio Amaral-Santos","2388","2004","03","15",NA,"Brasil","GO","Fazenda São Domingos, próximo à beira do rio São Mateus.",NA,NA,"Exsicatas",NA,"CEN00055292","CEN00055292","SAO DOMINGOS","-46.780555","-13.566111",NA,NA,"-46.780555","-13.566111","2013","01",NA,NA,NA,NA,NA,NA,"4",NA
"366","2020-09-02 16:28:05-03","Cenargen","CEN","41237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. C. Servilha","Marina de Lourdes Fonseca Resende","2448","2001","03","07",NA,"Brasil","GO","Estrada de chão Posse / Trombas","595","595","Exsicatas","Cerrado alterado em orla de estrada, Foliolos cor verde , frutos imaturos de cor verde claro. Doação do Herbário IBGE - - Planta do Brasil - Goias - Reserva Ecológica do IBGE.","CEN00041237","CEN00041237","POSSE","-46.506666","-14.133333",NA,NA,"-46.506666","-14.133333","2006","07",NA,NA,NA,NA,NA,NA,"1",NA
"367","2020-09-02 16:28:05-03","Cenargen","CEN","41287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Marina de Lourdes Fonseca Resende","2580","2001","04","24",NA,"Brasil","GO","Fazenda Nica, propriedade do Sr. Cordeirinho.","510","510","Exsicatas","Árvore heliófila ca. 8 m de altura e 0,15 m de DAP. Folhas cor verde, frutos verde amarronzados, plantas com espinhos. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041287","CEN00041287","MONTE ALEGRE DE GOIAS","-46.659444","-13.147222",NA,NA,"-46.659444","-13.147222","2013","01",NA,NA,NA,NA,NA,NA,"1",NA
"368","2020-09-02 16:28:05-03","Cenargen","CEN","56883","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. C. Servilha","Anderson Cássio Sevilha","1939","2000","03","23",NA,"Brasil","GO","Fazenda Flor do Ermo. Próximo ao mata-burro que dá cesso ao fragmento Zé Pereira.",NA,NA,"Exsicatas",NA,"CEN00056883","CEN00056883","SAO DOMINGOS","-46.767777","-13.618888",NA,NA,"-46.767777","-13.618888","2000","03",NA,NA,NA,NA,NA,NA,"4",NA
"369","2020-09-02 16:28:05-03","Cenargen","CEN","63510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","4289","2000","08","26",NA,"Brasil","DF","Iate Clube de Brasília.","1005","1005","Exsicatas",NA,"CEN00063510","CEN00063510","BRASILIA","-47.869444","-14.814444",NA,NA,"-47.869444","-14.814444","2013","01",NA,NA,NA,NA,NA,NA,"4",NA
"370","2020-09-02 16:28:05-03","Cenargen","CEN","80083","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Jair Eustáquio Quintino de Faria Jr.","1588","2011","08","15",NA,"Brasil","GO","Margem da rodovia de acesso para Alto Horizonte, próximo ao Rio dos Bois. Fazenda do Sr. Chiquinho do mercado.",NA,NA,"Exsicatas","Caule com ritidoma se soltando em placas. HERBÁRIO UB - Goiás.","CEN00080083","CEN00080083","NOVA IGUACU DE GOIAS",NA,NA,NA,NA,NA,NA,"2013","01",NA,NA,NA,NA,NA,NA,"1",NA
"371","2020-09-02 16:28:05-03","Cenargen","CEN","80084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Jair Eustáquio Quintino de Faria Jr.","1589","2011","08","15",NA,"Brasil","GO","Margem da rodovia de Nova Iguaçu de Goiás para Campinorte, próximo à Campinorte.",NA,NA,"Exsicatas","HERBÁRIO UB - Goiás.","CEN00080084","CEN00080084","NOVA IGUACU DE GOIAS",NA,NA,NA,NA,NA,NA,"2020","03",NA,NA,NA,NA,NA,NA,"1",NA
"372","2020-09-02 16:28:05-03","Cenargen","CEN","7940","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Sartori","Irene da Costa A. Mendes","42","1983","07","16",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege amarronzado , solo argiloso de terra marrom acinzentado mata ciliar periodicamente inundável ,bifurgação a 1,3 m dap 24 cm, IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007940","CEN00007940","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2020-09-02 16:28:05-03","Cenargen","CEN","7939","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","H. C. Lima","Irene da Costa A. Mendes","43","1983","07","16",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege amarronzado , solo argiloso de terra marrom acinzentado mata ciliar periodicamente inundável , IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007939","CEN00007939","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,"1",NA
"374","2020-09-02 16:28:05-03","Cenargen","CEN","7942","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","H. C. Lima","Irene da Costa A. Mendes","40","1983","07","16",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege amarronzado , solo argiloso de terra marrom acinzentado mata ciliar periodicamente inundável , IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007942","CEN00007942","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-09-02 16:28:05-03","Cenargen","CEN","7943","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Sartori","Irene da Costa A. Mendes","41","1983","07","16",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege amarronzado , solo argiloso de terra marrom acinzentado mata ciliar periodicamente inundável , IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007943","CEN00007943","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,"1",NA
"376","2020-09-02 16:28:05-03","Cenargen","CEN","7938","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Sartori","Irene da Costa A. Mendes","44","1983","07","16",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege amarronzado , solo argiloso de terra marrom acinzentado mata ciliar periodicamente inundável , IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007938","CEN00007938","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2020-09-02 16:28:05-03","Cenargen","CEN","7941","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","A. Sartori","Irene da Costa A. Mendes","39","1983","07","03",NA,"Brasil","GO","Fazenda Vargem Grande, margem dir. do Praim - lado esq. BR 020 - km 195 do DF",NA,NA,"Exsicatas","Folhas e frutos verde com ala bege , solo argiloso, mata ciliar periodicamente inundável , IBDF - Laboratório de Produtos Florestais de Brasilia - Brasil","CEN00007941","CEN00007941","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,"1",NA
"378","2020-09-02 16:28:05-03","Cenargen","CEN","5822","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Irene da Costa A. Mendes","4","1981","09","07",NA,"Brasil","GO","Fazenda Vargem Grande - Vale do Paranã.","10","10","Exsicatas","Ramos com e folhas e frutos, casca em placas, fuste cilíndrico pouco oblíq. cor do fruto marrom/bege claro. DAP = 17,20 cm. altura 4,5 m, Doação do IBDF - Laboratório de Produtos Florestais Brasília - Brasil.","CEN00005822","CEN00005822","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-09-02 16:28:05-03","Cenargen","CEN","5821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Irene da Costa A. Mendes","3","1981","09","07",NA,"Brasil","GO","Fazenda Vargem Grande - Vale do Paranã.(Rio Praim)",NA,NA,"Exsicatas","Ramos com folhas e frutos, alt. 4,10 m, casca placas, fuste reto cilíndrico, Doação do IBDF - Laboratório de Produtos Florestais Brasília - Brasil.","CEN00005821","CEN00005821","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA,"1",NA
"380","2020-09-02 16:28:05-03","Cenargen","CEN","59745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Anderson Cássio Sevilha","2044","2001","03","29",NA,"Brasil","GO","Fazenda Traçadol.",NA,NA,"Exsicatas",NA,"CEN00059745","CEN00059745","SAO DOMINGOS","-46.3182983398438","-13.3983001708984","73215","auto","-4677611.0","-1359028.0",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"381","2020-09-02 16:28:05-03","Cenargen","CEN","44912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","6356","2002","03","27",NA,"Brasil","MG","Margem esquerda do rio Preto (próximo à ponte de madeira).","800","800","Exsicatas","Área de Influência da AHE Queimado.","CEN00044912","CEN00044912","UNAI","-46.9061012268066","-16.3575000762939","97926","auto","-4733139.0","-1618694.0","2013","01",NA,NA,NA,NA,NA,NA,"4",NA
"382","2020-09-02 16:28:05-03","Cenargen","CEN","43159","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","5979","2002","03","05",NA,"Brasil","GO","Margem direita do rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","820","820","Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","CEN00043159","CEN00043159","FORMOSA","-47.334400177002","-15.5371999740601","113054","auto","-4719306.0","-1598500.0","2013","01",NA,NA,NA,NA,NA,NA,"4",NA
"383","2020-09-02 16:28:05-03","Cenargen","CEN","85403","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","G. D. Vale","Gabriel Damasco do Vale","466","2007","06","01",NA,"Brasil","GO","Parcelas permanentes doutorado Fabrício Carvalho.",NA,NA,"Exsicatas",NA,"CEN00085403","CEN00085403","POSSE","-46.3694000244141","-14.0930995941162","55730","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,"4",NA
"384","2020-09-02 16:28:05-03","Cenargen","CEN","44867","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","B. M. T. Walter","Glocimar Pereira-Silva","6311","2002","03","27",NA,"Brasil","MG","Cerca de 1 km à montante do eixo da barragem. Margem direita do rio Arrependido.","810","810","Exsicatas","Área de Influência da AHE Queimado.","CEN00044867","CEN00044867","UNAI","-46.9061012268066","-16.3575000762939","97926","auto","-4727778.0","-1621194.0","2013","01",NA,NA,NA,NA,NA,NA,"4",NA
"385","2019-11-13 11:22:34-03","USP","SPF","224848","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Anônimo","Ribeiro, RD","102","2004","02","16",NA,"Brasil","Rio de Janeiro","Local entre a Paria de maguinhos e a Praia da Tartaruga, Ponte da Sapata.",NA,NA,NA,NA,"SPF00224848",NA,"Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:22:34-03","USP","SPF","136218","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Salino, A","3979","1998","02","14",NA,"Brasil","Minas Gerais","Vale do Peruaçu",NA,NA,NA,NA,"SPF00136218",NA,"Januária","-44.26","-15.1125",NA,NA,"-44.26","-15.1125","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:22:34-03","USP","SPF","162728","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filardi, FLR","Jardim, JG","3575","2001","04","16",NA,"Brasil","Bahia",NA,"500","500",NA,NA,"SPF00162728",NA,"Feira da Mata","-44.302778","-14.227778",NA,NA,"-44.302778","-14.227778","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:22:34-03","USP","SPF","224843","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Biral dos Santos, L","Santos, LB","312","2009","07","15",NA,"Brasil","São Paulo","Parque Ecológica da Pavuna, da sede até a primeira cachoeira pela trilha da direita.","750","750",NA,NA,"SPF00224843",NA,"Botucatu","-46.511111","-22.8375",NA,NA,"-46.511111","-22.8375","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:22:34-03","USP","SPF","34844","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Lima, HC","Mendes, ICA","43","1983","07","16",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"SPF00034844",NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:22:34-03","USP","SPF","30060","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rossi, L","Mendes, ICA","3","1981","09","07",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"SPF00030060",NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1981","10",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-13 11:22:34-03","USP","SPF","34845","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Lima, HC","Mendes, ICA","42","1983","08","17",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"SPF00034845",NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,NA,NA
