"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","infraspecificEpithet","typeStatus","relatedCatalogItem","sex"
"195","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468774F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"R. M. Harley et al.","CFCR 14175","1994","2","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468774F","V0468774F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"196","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468775F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"M. C. Assis et al.","600","1999","2","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468775F","V0468775F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"197","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"T. Plowman","5852","1976","4","7","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"South America",NA,NA,NA,"V0468776F","V0468776F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"198","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"M. C. de Assis","265","1995","9","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468777F","V0468777F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"199","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"M. C. de Assis","191","1995","4","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468778F","V0468778F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"200","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"P. M. Andrade","BHCB 17534","1989","12","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468779F","V0468779F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"201","2019-07-09 14:06:45-03","F","FMNH-SEEDPLANTS","V0468780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","9036","1965","10","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"South America",NA,NA,NA,"V0468780F","V0468780F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"202","2019-07-09 14:01:42-03","F","FMNH-SEEDPLANTS","V0512283F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","6808","1978","8","26","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,"South America",NA,NA,NA,"V0512283F",NA,NA,NA,"Dicotyledoneae","6808",NA,NA,NA,NA,NA
"203","2020-07-23 12:18:13-03","CEPLAC","CEPEC","67755","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"E. F. Guimarães",NA,NA,NA,"A. M. Giulietti","1575","1983","02","06","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.416667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W25'0","12S27'0",NA,NA,NA,NA,NA,"30/12/1996",NA
"204","2020-07-23 12:18:13-03","CEPLAC","CEPEC","71062","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"D. Monteiro",NA,NA,NA,"A. A. Conceição","2197","1996","03","09","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.45","-12.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W27'0","12S28'0",NA,NA,NA,NA,NA,"24/11/2011",NA
"205","2020-08-04 09:17:57-03","CEPLAC","CEPEC","94877","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"E. F. Guimarães",NA,NA,NA,"A. M. Giulietti","1575","1986","02","06","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.416667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W25'0","12S27'0",NA,NA,NA,NA,NA,"30/12/1998",NA
"206","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34768","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"R. Callejas",NA,NA,NA,"R. Callejas","1603","1983","10","28","Brasil","Bahia","CAMACAN","2Km a W Camaca, estr. p/ Pau-Brasil.","-39.4958000183105","-15.4191999435425","22686",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA
"207","2020-08-13 10:59:06-03","CEPLAC","CEPEC","146457","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"Daniele Monteiro",NA,NA,NA,"D.Monteiro","111",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459","19648","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:18:13-03","CEPLAC","CEPEC","72471","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium",NA,"D. Monteiro",NA,NA,NA,"A. M. Giulietti",NA,"1996","07","08","Brasil","Bahia","LENÇÓIS","serra da Chapadinha.","-41.3899993896484","-12.563099861145","47385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/11/2011",NA
"209","2020-02-17 11:30:19-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Silva, M.C.","2000",NA,NA,"Kirkbride Junior, J.H.","4640","1982","02","10","Brasil","Distrito Federal","Gama","Fazenda 28 de Maio","-48.2","-16.016667",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-48.2","-16.016667",NA,NA,NA,NA,NA,NA,NA
"210","2019-02-27 14:03:30-03","UFSJ","HUFSJ","9049","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Guimarães, E","2017","09",NA,"Guimarães, LGL","40","2016","10","08","Brasil","Minas Gerais","Itumirim","Interior de mata.","-44.818033","-21.383139",NA,"Arbusto, ca. 3m de altura. Com espigas.",NA,NA,"903","903",NA,"HUFSJ009049",NA,"-44.818033","-21.383139",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 16:04:59-03","UNISANTA","HUSC","10573","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Sampaio, P.; Zorzanelli, J.P.F.","2015","09",NA,"Sampaio, P.S.P.","1131","2015","07","24","Brasil","Minas Gerais","São Thomé das Letras","Cachoeira Véu de Noiva.","-44.9852981567383","-21.7222003936768","16076","Arbusto com 1,80m de altura, inflorescência esverdeada.; Mata ciliar.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:08:03-03","UnB","UB","28286","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Irwin, HS","12298","1966","02",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:08:02-03","UnB","UB","113472","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Proença, CEB",NA,NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20818","1968","02","24","Brasil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, ca. 19km N of Sero on road (MG-2) to Diamantina",NA,NA,NA,"Inflorescences erect, light green.; Shrub 4m; .",NA,"Southern America","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:08:02-03","UnB","UB","113473","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M","2006","12","14","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35713","1972","02","09","Brasil","Minas Gerais",NA,"About 5km directly west and north of Santo Antonio de Itambé",NA,NA,NA,"Slender tree 2m; .",NA,"Southern America","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:08:02-03","UnB","UB","156731","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Gonçalves, EG",NA,NA,NA,"García, AI; Bridgewater, S","A447","1996","10","27","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra. Mata de Ciro, near Casca, D#?#Anta","-46.516667","-20.316667",NA,"Shrub 4m.; Mesophytic forest, understory",NA,"Southern America",NA,NA,NA,NA,NA,"-46.516667","-20.316667",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:08:03-03","UnB","UB","198279","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M","2013","09",NA,"Carvalho-Silva, M; Mendes, VC","1899","2013","09","04","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira, na entrada da fazenda","-48.004722","-15.883889",NA,"Arbusto 3m; Mata de galeria alterada",NA,"Southern America",NA,NA,NA,NA,NA,"-48.004722","-15.883889",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:08:02-03","UnB","UB","170112","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Amorim, PRF","2011","09","24","Amorim, PRF; Carvalho-Silva, M; Câmara, PEAS; Faria, JEQ","45","2011","07","25","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó. Estrada para Morro do Pilar, Fazenda Palmital","-43.490861","-19.215722",NA,"Arbusto. Espiga ereta, verde quando em fruto, amarelo claro quando em flor; Encosta de morro, borda de mata",NA,"Southern America","1267","1267",NA,NA,NA,"-43.490861","-19.215722",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:08:03-03","UnB","UB","181931","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.",NA,NA,NA,NA,"Amorim, PRF; Aedo, C; Fernández-Alonso, JL","193","2012","05","10","Brasil","Minas Gerais","Mariana","Estrada para Pico da Cartucha.","-43.392778","-20.4025",NA,"Arbusto 3,5m altura. Espigas eretas, verde claro.; Cerrado de encosta.",NA,"Southern America","1210","1210",NA,NA,NA,"-43.392778","-20.4025",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:08:03-03","UnB","UB","181934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M","2013","09",NA,"Amorim, PRF; Aedo, C; Fernández-Alonso, JL","196","2012","05","10","Brasil","Minas Gerais","Mariana","Estrada de terra para Catas Altas-MG.","-43.450556","-20.302778",NA,"Arbusto 3m altura. Espigas jovens verde claro.; Beira da estrada em meio a um remanescente de Eucalyptus.",NA,"Southern America","860","860",NA,NA,NA,"-43.450556","-20.302778",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:08:03-03","UnB","UB","182905","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M","2013","10",NA,"Araújo, RS; Coser, TS","VIC19498","2007","03","13","Brasil","Minas Gerais",NA,"Parque Estadual do Itacolomi. Mata do Cibrão",NA,NA,NA,"Arbusto com cerca de 3m; Crescendo no sub-bosque",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:08:03-03","UnB","UB","194529","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Fontes, CG","2007","02",NA,"Fontes, CG; et al.","48","2007","02","15","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.004444","-15.911111",NA,"Arbusto 3m. Frutos verdes imaturos; Mata de galeria. Relevo plano. Solo areno-argiloso com serrapilheira",NA,"Southern America","1100","1100",NA,NA,NA,"-48.004444","-15.911111",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:08:03-03","UnB","UB","198287","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M","2013","09",NA,"Carvalho-Silva, M; Mendes, VC","1907","2013","09","04","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Primatologia, Córrego Capetinga","-47.935556","-15.945833",NA,"Arbusto 3m; Mata",NA,"Southern America",NA,NA,NA,NA,NA,"-47.935556","-15.945833",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:08:03-03","UnB","UB","28147","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Ramos, AE","458","1988","01","24","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:08:03-03","UnB","UB","28282","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1394","1999","11",NA,"Brasil","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:08:03-03","UnB","UB","28283","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Incógnito",NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1128",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.95","-15.95",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-47.95","-15.95",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:08:03-03","UnB","UB","28284","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Ratter, JA","3861","1976","10","27","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.95","-15.95",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-47.95","-15.95",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:08:03-03","UnB","UB","28285","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Heringer, EP","8106","1961","03","20","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:08:03-03","UnB","UB","28287","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Bizerril, MX","s.n.Arbust","1994","12","19","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:08:03-03","UnB","UB","28288","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Paula, JE","3104","1988",NA,NA,"Brasil","Distrito Federal","Sobradinho","Córrego Capãozinho",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:08:03-03","UnB","UB","28289","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Ratter, JA","4799","1982","09","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa-Universidade de Brasília","-47.95","-15.95",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-47.95","-15.95",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:08:03-03","UnB","UB","28291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Irwin, HS","5964","1964","09","04","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:08:03-03","UnB","UB","28292","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Irwin, HS","10198","1965","11",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:08:03-03","UnB","UB","28293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Gonçalves, EG",NA,NA,NA,"Irwin, HS","13062","1966","02","20","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:08:03-03","UnB","UB","28294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Ramon, P",NA,NA,NA,"Irwin, HS","8614a","1965","09","24","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:08:03-03","UnB","UB","28295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Gonçalves, EG",NA,NA,NA,"Irwin, HS","9036","1965","10","07","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:08:03-03","UnB","UB","28290","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Carvalho-Silva, M",NA,NA,NA,"Kirkbride Junior, JH","4640","1982","02","10","Brasil","Distrito Federal","Gama","Fazenda 28 de Maio","-48.2","-16.016667",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,"-48.2","-16.016667",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:08:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Queiroz, GA","2018","05","15","Faria, JEQ; Otoni, TJO","6656","2016","10","11","Brasil","Minas Gerais","Serro","Fazenda na margem da rodovia entre Serro e Santo Antônio do Itambé, próximo à Serro","-43.344167","-18.571389",NA,"Arbusto ca. 3,5 m de altura, espigas verdes erteas; Floresta estacional semidecidual com afloramento quartzítico",NA,"Southern America","802","802",NA,NA,NA,"-43.344167","-18.571389",NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:08:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Walter, BMT","1995","01","10","Walter, BMT; Rodrigues, N","2153","1994","06","28","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa/UnB","-47.916667","-15.95",NA,"Arvoreta 6m. Caule verde escuro. Inflorescência creme, para cima; folhas discolores (face abaxial verde-claro; adaxial verde-escuro); Mata de galeria. Solo com muita serrapilheira",NA,"Southern America","1060","1060",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:08:03-03","UnB","UB","8869","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Taxonomy Class of Universidade de Brasília",NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1394","1999","11","22","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358","70570","Presença de inflorescência jovem, creme e frutos de coloração creme.; Arbusto 3m; Mata.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:08:03-03","UnB","UB","178580","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; et al.","1425","2011","03","02","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242","44724","Arbusto 2,5m. Espiga verde, ereta.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:08:02-03","UnB","UB","156732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","(Kunth) Steud.","Monteiro, D","2008",NA,NA,"Castro, RM; Salimena, FRG; Nobre, PH","380","2001","05","20","Brasil","Minas Gerais","Lima Duarte","Arraial de Conceição do Ibitipoca. Parque Estadual do Ibitipoca e Pedra do Gavião","-43.793098449707","-21.8425006866455","30417","Arvoreta. Espigas imaturas verdes.; Borda de mata","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-01 13:11:23-03","UFU","HUFU","76611","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth",NA,NA,NA,NA,"Castro, R.; Gomes, P.","2589","2015","10","27","Brasil","Minas Gerais","Mariana",NA,"-43.476389","-20.186389",NA,"Floresta Semidecidual.",NA,NA,"996","996",NA,"HUFU00074547","HUFU00074547","-43.476389","-20.186389",NA,NA,NA,NA,NA,NA,NA
"243","2019-05-06 12:01:31-03","UFU","HUFU","26522","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Carvalho-Silva, M.","2005","01",NA,"Nakajima, J.N.; Romero, R.; Pacheco, R.A. & Volpi, R.L.","3125","2002","04","12","Brasil","Minas Gerais","Delfinópolis","Fazenda Maria Concebida, Cachoeira do rio Águas Claras, beira da trilha.","-46.8539009094238","-20.343900680542","41380","Planta 2 m. Flores esverdeadas.","auto",NA,NA,NA,NA,"HUFU00035764","HUFU00035764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-05-06 12:01:31-03","UFU","HUFU","38125","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Santos, C.P.","2004","10","27","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","93","2004","09","15","Brasil","Minas Gerais","Delfinópolis","Mata da Cachoeira do Alpinista","-46.8539009094238","-20.343900680542","41380","Subarbusto, ca. 1,7 m. Espiguetas grandes verde escuro.; Mata ciliar.","auto",NA,NA,NA,NA,"HUFU00035756","HUFU00035756",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-05-06 12:01:31-03","UFU","HUFU","34758","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Silva, M.C.","2005","01",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3583","2003","10","22","Brasil","Minas Gerais","Delfinópolis","Trilha para Cachoeira do Alpinista","-46.8539009094238","-20.343900680542","41380","Árvore, ca. 3,0 m. Inflorescência creme.; Mata de galeria.","auto",NA,NA,NA,NA,"HUFU00035763","HUFU00035763",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-05-06 12:01:31-03","UFU","HUFU","8492","S","Plantae",NA,NA,"Piperaceae","Piper","tectoniifolium","Piper tectoniifolium","Kunth","Callejas, R.","1996","04",NA,"Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","2069","1995","03","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita 3, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","57119","Arbusto, ca. 2 m. Inflorescência creme.; Mata de encosta.","auto",NA,NA,NA,NA,"HUFU00035752","HUFU00035752",NA,NA,NA,NA,NA,NA,NA,NA,NA
