"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"562","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","P. Acevedo-Rodriguez, J.-J. de Granville, L. Hollenberg, A. Joly & C. Avril de Maria","1993","7","28","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","5744",NA,NA,"Litani River, on left margin.",NA,"-54.47","2.48","160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","1456649","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","G. Klug","1931","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02497156",NA,"Rubiales",NA,"Aubl.",NA,"1915","Putumayo",NA,"Comisaría del Putumayo: Umbría; forest",NA,"-76.17","0.9","325",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","1877471","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","Ll. Williams","1942","5","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00753296",NA,"Rubiales","longiflora","Aubl.","Macias, L.","15308","Amazonas",NA,"Esmeralda, Alto Orinoco",NA,"-65.55","3.16","143",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","2222958","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","H. Gines","1954","8",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00753292",NA,"Rubiales","longiflora","Aubl.","Macias, L.","5038","Delta Amacuro",NA,"C. Wiuiquina",NA,"-61.13","9.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","3468538","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","N. L. Cuello","1989","1","31","South America - Neotropics","Venezuela",NA,NA,NA,"US00823224",NA,"Rubiales",NA,"Aubl.","Boom, B. M.","720","Bolívar","Cedeño","Mun. Foráneo La Urbana, Río Suapure","US00823224_01","-67","6.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","2865044","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J. Schunke Vigo","1969","6","14","South America - Neotropics","Peru",NA,NA,NA,"US02497142",NA,"Rubiales",NA,"Aubl.",NA,"3122","San Martin",NA,"Dpto San Martín: Prov. Mariscal Caceres. En bosque alto, sud este del caserío de Nuevo Progreso. Dtto Uchiza",NA,NA,NA,"500","550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"568","2020-09-12 05:00:02-03","US","US","1470639","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","E. Pérez Arbeláez","1930","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02497157",NA,"Rubiales",NA,"Aubl.",NA,"8",NA,NA,"Villavicencio",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"569","2020-09-12 05:00:02-03","US","US","3499374","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","A. M. Amorim, T. S. Santos, S. C. Sant'Ana & J. G. Járdim","1992","12","14","South America - Neotropics","Brazil",NA,NA,NA,"US02497183",NA,"Rubiales",NA,"Aubl.",NA,"953","Bahia",NA,"Regiao Cacaueira Da Bahia, Municipio de Itacare, entre a praia do Farol e a praia da Ribeira","US02497183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"570","2020-09-12 05:00:02-03","US","US","2428542","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Ll. Williams","1942","5","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00753295",NA,"Rubiales",NA,"Aubl.",NA,"15308","Amazonas",NA,"Esmeralda, Upper Orinoco, Fed. Terr. Amazonas",NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"571","2020-09-12 05:00:02-03","US","US","2269928","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","R. L. Fróes","1945","5","24","South America - Neotropics","Brazil",NA,NA,NA,"US02497196",NA,"Rubiales",NA,"Aubl.",NA,"20952","Amazonas",NA,"Estado do Amazonas, Fonte Boa, Igapo","US02497196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"572","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","P. Acevedo-Rodriguez, J.-J. de Granville, L. Hollenberg, A. Joly & C. Avril","1993","7","28","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","5744",NA,NA,"Litani River, on left margin",NA,"-54.4667","2.48333","160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"573","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J.-J. de Granville","1970","9","5","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Rubiales",NA,"Aubl.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","B 3685",NA,NA,"Rivière Grand Inini, deuxième camp, upstream of",NA,"-52.9","4.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"574","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","B. Hoffman","2004","2","29","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","5758","Sipaliwini",NA,"Sipaliwini R., rapids and islands 16 km @100°N from Kwamalasamutu village. Area known as Kanawapan (named after a canoe-shaped rock)",NA,"-56.8617","2.44444","201",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"575","2020-09-12 05:00:02-03","US","US","3514100","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","S. McDaniel & M. Rimachi Y.","1994","1","10","South America - Neotropics","Peru",NA,NA,NA,"US02497137",NA,"Rubiales",NA,"Aubl.",NA,"32104","Loreto",NA,"Maynas Dtto Punchana. Río Momón, mouth to Porvenir, inundated margin","US02497137_01",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"576","2020-09-12 05:00:02-03","US","US","2224950","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","E. Asplund","1940","11","16","South America - Neotropics","Peru",NA,NA,NA,"US02497143",NA,"Rubiales",NA,"Aubl.",NA,"14562","Loreto",NA,"Dept. Loreto, Iquitos, inundation belt of Rio Itaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"577","2020-09-12 05:00:02-03","US","US","2457017","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","H. S. Irwin, W. A. Egler & J. M. Pires","1960","7","31","South America - Neotropics","Brazil",NA,NA,NA,"US02497193",NA,"Rubiales",NA,"Aubl.",NA,"47265","Amapá",NA,"Territorio Amapa, Brasil, Rio Oiapoque, at edge of river, Rio Pontanari","US02497193_01","-51.87","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"578","2020-09-12 05:00:02-03","US","US","2702410","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","A. S. Barclay, P. Juajibioy & J. Gama","1972","7","26","South America - Neotropics","Colombia",NA,NA,NA,"US02497149",NA,"Rubiales",NA,"Aubl.",NA,"3613","Meta",NA,"Llano Orientales, Eastern outskirts of Villavicencio, along detour of highway to Puerto López caused by destroyed bridge over Río Ocoa. In wooded, swampy area",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"579","2020-09-12 05:00:02-03","US","US","2815388","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","E. Pérez Arbeláez & J. Cuatrecasas","1939","7","8","South America - Neotropics","Colombia",NA,NA,NA,"US02497147",NA,"Rubiales",NA,"Aubl.",NA,"5744","Valle del Cauca",NA,"Dep. El Valle. Santander de Quilichao: jardines",NA,NA,NA,"1115",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"580","2020-09-12 05:00:02-03","US","US","2167435","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","N. Guppy & J. C. Lindeman",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00635113",NA,"Rubiales",NA,"Aubl.","Delprete, P. G.","50 ?",NA,NA,"Mapane Kreek headwaters, 150 mi. S of Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"581","2020-09-12 05:00:02-03","US","US","2926368","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","F. Wolfe","1968","7","28","South America - Neotropics","Suriname",NA,NA,NA,"US00635111",NA,"Rubiales",NA,"Aubl.","Delprete, P. G.","227",NA,NA,"Auca, E of Suriname R.",NA,"-55.03","5.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"582","2020-09-12 05:00:02-03","US","US","1952750","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","R. E. Schultes",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02497155",NA,"Rubiales",NA,"Aubl.",NA,"3348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US","2973320","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","F. Encarnación","1982","2","19","South America - Neotropics","Peru",NA,NA,NA,"US02497139",NA,"Rubiales",NA,"Aubl.",NA,"26020","Loreto",NA,"Caño Iricahua, abajo J. Herrera, márgen izquierda del río Ucayali, Prov. Ucayali, Prov. Requena, Orilla del caño","US02497139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","2702409","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","A. S. Barclay, P. Juajibioy & J. Gama","1972","7","26","South America - Neotropics","Colombia",NA,NA,NA,"US02497148",NA,"Rubiales",NA,"Aubl.",NA,"3613","Meta",NA,"Llano Orientales, Eastern outskirts of Villavicencio, along detour of highway to Puerto López caused by destroyed bridge over Río Ocoa. In wooded, swampy area",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","2812276","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","C. H. L. Sastre","1976","4","6","South America - Neotropics","French Guiana",NA,NA,NA,"US00635110",NA,"Rubiales","longiflora","Aubl.","Delprete, P. G.","4695",NA,NA,"Trois Sauts, Haut Oyapock",NA,"-52.88","2.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","1775327","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","Ll. Williams","1939","3","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00753298",NA,"Rubiales","longiflora","Aubl.","Macias, L.","11542","Bolívar",NA,"La Prisión, Medio Caura",NA,"-64.86","6.9","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","2852321","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","C. H. L. Sastre","1977","9","7","South America - Neotropics","French Guiana",NA,NA,NA,"US00635109",NA,"Rubiales","longiflora","Aubl.","Delprete, P. G.","5918",NA,NA,"Saut Pararé, Rivière Arataye, Fleuve Approuague; zone a prevelemente non limitee",NA,"-52.7","4.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","3010365","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","C. Davidson & G. Martinelli","1980","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US02497186",NA,"Rubiales",NA,"Aubl.",NA,"CD 10298","Pará",NA,"Estado do Para, Municipio de Oriximina, Banks of Rio Trombetas, upriver from Oriximina, Igapo forest, Para: Rio Trombetas","US02497186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"589","2020-09-12 05:00:02-03","US","US","3572695","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","K. M. Redden, R. Williams & C. Perry","2004","3","6","South America - Neotropics","Guyana",NA,NA,NA,"US01087523",NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","2149","Cuyuni-Mazaruni",NA,"Marshall Falls, Mazaruni River",NA,"-58.721","6.28489","37",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"590","2020-09-12 05:00:02-03","US","US","1879686","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Ll. Williams","1942","5","8","South America - Neotropics","Venezuela",NA,NA,NA,"US00753294",NA,"Rubiales",NA,"Aubl.",NA,"15259","Amazonas",NA,"Tamatama, Alto Río Orinoco",NA,"-65.83","3.15","121",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"591","2020-09-12 05:00:02-03","US","US","3528782","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J.-J. de Granville","1992","5","11","South America - Neotropics","French Guiana",NA,NA,NA,"US00943480",NA,"Rubiales",NA,"Aubl.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","11641",NA,NA,"Saut Chien, Bassin de la Camopi. Entre Tampak et Saut Yaniwé","US00943480_01","-52.33","3.18","80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"592","2020-09-12 05:00:02-03","US","US","2457231","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J. J. Wurdack & J. V. Monachino","1956","1","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00753293",NA,"Rubiales",NA,"Aubl.","Steyermark, J. A., (VEN)","41278","Bolívar",NA,"Raudal Amajero and Raudal Budare, between (55 - 70 miles from mouth); Río Surapuare","US00753293_01","-66.77","6.67","110",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"593","2020-09-12 05:00:02-03","US","US","1877554","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","Ll. Williams","1942","5","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00753290",NA,"Rubiales","longiflora","Aubl.","Macias, L.","15489","Amazonas",NA,"Esmeralda, Alto Orinoco","US00753290_01","-65.55","3.16","143",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"594","2020-09-12 05:00:02-03","US","US","1902177","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","B. Maguire",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00635115",NA,"Rubiales",NA,"Aubl.",NA,"23928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"595","2020-09-12 05:00:02-03","US","US","2029656","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J. M. Idrobo & R. E. Schultes","1950","12","30","South America - Neotropics","Colombia",NA,NA,NA,"US02497151",NA,"Rubiales",NA,"Aubl.",NA,"909","Meta",NA,"Cordillera La Macarena (extremo nordeste), macizo Renjifo, faldas orientales",NA,NA,NA,"600","1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"596","2020-09-12 05:00:02-03","US","US","3572688","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","K. M. Redden, C. Perry, P. Benjamin, D. Singh & C. Wilkie","2006","11","4","South America - Neotropics","Guyana",NA,NA,NA,"US01087555",NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","4941","Cuyuni-Mazaruni",NA,"Isseneru Creek. Unable to get exact GPS; used closest from 2-Nov-06.","US01087555_01","-60.3455","6.46892","105",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"597","2020-09-12 05:00:02-03","US","US","2428831","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Ll. Williams","1942","5","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00753297",NA,"Rubiales",NA,"Aubl.",NA,"15489","Amazonas",NA,"Esmeralda, Upper Orinoco, Fed. Terr. Amazonas",NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"598","2020-09-12 05:00:02-03","US","US","1902124","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","B. Maguire & D. B. Fanshawe","1944","4","21","South America - Neotropics","Guyana",NA,NA,NA,"US00635116",NA,"Rubiales","longiflora","Aubl.","Macias, L.","22936","Essequibo Isl-W. Demerara",NA,"Kamuni Creek, Groete Creek, Essequibo River",NA,"-58.28","6.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"599","2020-09-12 05:00:02-03","US","US","1474927","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Ll. Williams","1929","12",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02497146",NA,"Rubiales",NA,"Aubl.",NA,"6101","San Martin",NA,"Tarapoto, Dept. San Martin","US02497146_01",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"600","2020-09-12 05:00:02-03","US","US","2565994","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","F. Hallé","1962","8","15","South America - Neotropics","French Guiana",NA,NA,NA,"US00635112",NA,"Rubiales","longiflora","Aubl.","Delprete, P. G.","549",NA,NA,"Rivière Mana, Saut Sabbat",NA,"-53.66","5.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"601","2020-09-12 05:00:02-03","US","US","2978728","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","19","South America - Neotropics","Brazil",NA,NA,NA,"US02497187",NA,"Rubiales",NA,"Aubl.",NA,"8921","Pará",NA,"State of Para, Municipio Santana do Araguaia: 100 km. south of Redencao on road (PA-150) to Barreiras dos Campos, Fazenda Inajapora between Rio Inajazinho and Rio Inaja","US02497187_01","-50.42","-8.75","210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"602","2020-09-12 05:00:02-03","US","US","3285975","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","B. Hoffman, C. Roland & G. Marco","1992","8","11","South America - Neotropics","Guyana",NA,NA,NA,"US00456143",NA,"Rubiales",NA,"Aubl.","Delprete, P. G.","2386","Cuyuni-Mazaruni",NA,"Pakaraima Mountains, Kurupung River; Takuba Creek, near Kurupung Landing",NA,"-60.25","6.15","75","85",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"603","2020-09-12 05:00:02-03","US","US","1459741","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Ll. Williams","1939","3","24","South America - Neotropics","Venezuela",NA,NA,NA,"US00753299",NA,"Rubiales",NA,"Aubl.","Killip, E. P.","11595","Bolívar",NA,"Temblador, Medio Caura",NA,"-64.9","6.98","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"604","2020-09-12 05:00:02-03","US","US","3632424","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","H. D. Clarke & J. Rhodes","2004","3","7","South America - Neotropics","Suriname",NA,NA,NA,"US01080947",NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","11285",NA,NA,"Central Suriname Nature Reserve, unnamed tributary of Adampada Creek, affluent of Coppename River",NA,"-56.5484","4.53206","50","75",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"605","2020-09-12 05:00:02-03","US","US","3367273","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","1996","8","16","South America - Neotropics","Brazil",NA,NA,NA,"US00600398",NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","8385","Amazonas",NA,"Amazonas: Alto Río Negro. Igapo forest on many islands. Boat stationed at coordinates. Collecting done within 3 km NW from boat.","US00600398_01","-63.9111","-0.3525","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"606","2020-09-12 05:00:02-03","US","US","1902174","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","B. Maguire","1944","6","22","South America - Neotropics","Suriname",NA,NA,NA,"US00635114",NA,"Rubiales","longiflora","Aubl.","Delprete, P. G.","23928",NA,NA,"Saramacca River, above Kwatta hede village",NA,"-55.55","4.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"607","2020-09-12 05:00:02-03","US","US","2166542","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","E. L. Little Jr. & R. R. Little","1944","7","28","South America - Neotropics","Colombia",NA,NA,NA,"US02497153",NA,"Rubiales",NA,"Aubl.",NA,"8269","Meta",NA,"Cleared flood plain forest of Rio Meta, Puerto López, Intendencia del Meta",NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"608","2020-09-12 05:00:02-03","US","US","3493392","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","J.-J. de Granville, F. Crozier & C. Sarthou","2004","4","21","South America - Neotropics","French Guiana",NA,NA,NA,"US00904591",NA,"Rubiales",NA,"Aubl.","Crozier, F.","16160",NA,NA,"Inselbergs de la haute Wanapi, bord de Wanapi (Saut Wanapi)",NA,"-53.85","2.69","170",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"609","2020-09-12 05:00:02-03","US","US","2796102","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","D. Geijskes","1943","10","10","South America - Neotropics","Suriname",NA,NA,NA,"US00635117",NA,"Rubiales",NA,"Aubl.","Delprete, P. G.","983",NA,NA,"Coppename R., above Tonkens Falls",NA,"-56.51","4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"610","2020-09-12 05:00:02-03","US","US","1740969","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora longiflora","F. A. Went","2001","8",NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00635120",NA,"Rubiales","longiflora","Aubl.","Macias, L.","135",NA,NA,"Coppename R.",NA,"-55.91","5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"611","2020-09-12 05:00:02-03","US","US","2541776","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","G. Teixeira","1965","8","19","South America - Neotropics","Brazil",NA,NA,NA,"US02497200",NA,"Rubiales",NA,"Aubl.",NA,"2827","Pernambuco",NA,"Pernambuco, Paudalho, Usina Tiuma, Camorim, Matas do Bicopeba","US02497200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"612","2020-09-12 05:00:02-03","US","US","2852186","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","T. C. Plowman, R. E. Schultes & Ó. Tovar","1977","4","27","South America - Neotropics","Peru",NA,NA,NA,"US02497141",NA,"Rubiales",NA,"Aubl.",NA,"7061","Loreto",NA,"Dept Loreto, Prov Maynas: Río Maynas: Río Ampiyacu, Pebas and vicinity, Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"613","2020-09-12 05:00:02-03","US","US","2973321","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","F. Encarnación","1982","2","19","South America - Neotropics","Peru",NA,NA,NA,"US02497138",NA,"Rubiales",NA,"Aubl.",NA,"26020","Loreto",NA,"Caño Iricahua, abajo J. Herrera, márgen izquierda del río Ucayali, Prov. Ucayali, Prov. Requena, Orilla del caño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"614","2020-09-12 05:00:02-03","US","US","3378433","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","H. D. Clarke","1996","3","31","South America - Neotropics","Guyana",NA,NA,NA,"US00614573",NA,"Rubiales",NA,"Aubl.","Taylor, C. M.","1534","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Burro Burro River, between Sandstone & confluence of Sipariparu R.",NA,"-58.9172","4.38778","65",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
