"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"495","2019-12-09 17:30:23-03","UFPR","EFC","8526","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Smythe, A.","3","1994","08","14","Brasil","Paraná","Tibagi","-50.2444","-24.5745","-50.2444","-24.5745",NA,NA,"Arbusto 2m, frutos em formação.","EFC008526",NA,"2015","05","08","P.E. do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-12-09 17:30:23-03","UFPR","EFC","9552","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Nakano, E.M.; et al.",NA,"1997","09","12","Brasil","Paraná","Tibagi","-50.2388","-24.574","-50.2388","-24.5740",NA,NA,"Arbusto 1,70m, fruto rosa e seco.","EFC009552",NA,"2000","09","01","Canyon Guartelá - borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-12-09 17:30:23-03","UFPR","EFC","15561","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Liebsch, D.","768","2004","05","18","Brasil","Paraná","General Carneiro","-51.3882","-26.4589","-51.3882","-26.4589","1122","1122","Árvore, 7m, com botões florais. Floresta Ombrófila Mista","EFC015561",NA,NA,NA,NA,"Faz. Pízzato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-12-09 17:30:23-03","UFPR","EFC","15554","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Liebsch, D.","1154","2006","09","25","Brasil","Paraná","Bituruna","-51.5511","-26.1576","-51.5511","-26.1576","890","890","Arvoreta, 2m em terremo encharcado, frutos imaturos. Floresta Ombrófila Mista","EFC015554",NA,NA,NA,NA,"Faz. Lageado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-12-09 17:30:23-03","UFPR","EFC","13295","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Bizarro, O.M.R.","43","2014","02","09","Brasil","Paraná","Campina Grande do Sul","-48.8317","-25.2844","-48.8317","-25.2844","1600","1600","Arbusto com 1m alt. Botões florais.","EFC013295",NA,"2014","11","20","Serra do Ibitiraquire - Morro Ciririca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-12-09 17:30:23-03","UFPR","EFC","12941","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; et al.","413","2014","07","20","Brasil","Paraná","Campina Grande do Sul","-48.8174","-25.2518","-48.8174","-25.2518",NA,NA,"Arvoreta com 2 m., em floresta altomontana. Com frutos.","EFC012941",NA,"2014","09","19","Serra do Ibitiraquire - próximo ao abrigo 2 (Pico Paraná)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-12-09 17:30:23-03","UFPR","EFC","12950","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; et al.","422","2014","07","20","Brasil","Paraná","Campina Grande do Sul","-48.8155","-25.2569","-48.8155","-25.2569",NA,NA,"Arvoreta com 2,5 m. em floresta altomontana. Com frutos.","EFC012950",NA,"2014","09","19","Serra do Ibitiraquire - Morro Camelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-12-09 17:30:23-03","UFPR","EFC","11524","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Carmo, M.R.B.",NA,"2003","03","13","Brasil","Paraná","Tibagi","-50.2444","-24.5745","-50.2444","-24.5745",NA,NA,"arbusto 2,5m, cerrado (UEPG 13645).","EFC011524",NA,NA,NA,NA,"PE do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-12-09 17:30:23-03","UFPR","EFC","13543","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","668","2015","02","12","Brasil","Paraná","Campina Grande do Sul","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","Arvoreta com 2,5 m, na borda da floresta altomontana. Em ínicio de frutificação.","EFC013543",NA,"2015","02","12","Serra do Ibitiraquire - morro Taipabuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-12-09 17:30:23-03","UFPR","EFC","9551","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Nakano, E.M.; et al.",NA,"1997","09","12","Brasil","Paraná","Tibagi","-50.2388","-24.574","-50.2388","-24.5740",NA,NA,"Arbusto 1,70m, fruto rosa e seco.","EFC009551",NA,"2000","09","01","Canyon Guartelá - borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-12-09 17:30:23-03","UFPR","EFC","15556","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Liebsch, D.","1184","2006","09","25","Brasil","Paraná","Bituruna","-51.5511","-26.1576","-51.5511","-26.1576","890","890","Árvore, 6m, frutos imaturos e flores em botão. Floresta Ombrófila Mista","EFC015556",NA,NA,NA,NA,"Faz. Lageado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-12-09 17:30:23-03","UFPR","EFC","8555","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Koehler, A.","163","1999","03","07","Brasil","Santa Catarina","Campo Alegre","-48.9497","-25.9912","-48.9497","-25.9912","1430","1430",NA,"EFC008555",NA,"2014","10","06","Morro do Iquererim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-12-09 17:30:23-03","UFPR","EFC","13733","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Ribeiro, C.L.","Ribeiro, C.L. Vieira, R.S.","113","2014","05","29","Brasil","Paraná","Campina Grande do Sul","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,"__COMMOM_NAME__: Cambui","EFC013733",NA,"2014","08","27","Morro Capivari Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-12-09 17:30:23-03","UFPR","EFC","12466","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","160","2013","03","29","Brasil","Paraná","Campina Grande do Sul","-48.8229","-25.232","-48.8229","-25.2320",NA,NA,"arbusto com folhas discolores. Final da floração.","EFC012466",NA,"2013","03","29","Serra do Ibitiraquire - Morro Taipabuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-12-09 17:30:23-03","UFPR","EFC","7342","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Scheer, M.B.","Roderjan, C.V.","1797","2000","10","20","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arvoreta 2m em floresta altomontana, 1500m s.n.m. Frutos verdes. __COMMOM_NAME__: Quaresmeira","EFC007342",NA,"2010","11","03","Serra da Bocaina",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"510","2019-12-09 17:30:23-03","UFPR","EFC","11319","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Saueressig, D.; Henke, J.M.","1585","2011","10","20","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"árvore de 5 metros de altura, (1201 metros de altitude) __COMMOM_NAME__: guamirim","EFC011319",NA,"2011","11","30","São José dos Ausentes/RS",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"511","2019-12-09 17:30:23-03","UFPR","EFC","10185","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M.","Roderjan, C.V.","1715","2007","04","22","Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"Árvore 6m em borda de capão na beira da escarpa, 1250m s.n.m.","EFC010185",NA,"2008","02","01","Serra do Rio do Rastro",NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"512","2019-12-09 17:30:23-03","UFPR","EFC","13329","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; Bizarro, O.M.R.","616","2014","11","19","Brasil","Paraná","Campina Grande do Sul","-48.8279","-25.2324","-48.8279","-25.2324","1600","1600","Arbusto com 1,5 m em refúgio altomontano. Com frutos.","EFC013329",NA,"2014","11","19","Serra do Ibitiraquire - morro Taipabuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-12-09 17:30:23-03","UFPR","EFC","12432","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; et al.","326","2013","11","10","Brasil","Paraná","Campina Grande do Sul","-48.5017","-25.1524","-48.5017","-25.1524",NA,NA,"Arbusto com 1,5m em refúgio altomontano. Com frutos.","EFC012432",NA,"2014","11","05","Serra do Ibitiraquire - Morro Cerro Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-12-09 17:30:23-03","UFPR","EFC","14261","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Ribeiro, C.L.","Völtz, R.R.","572","2013","11","21","Brasil","Paraná","Tibagi","-50.2569","-24.5605","-50.2569","-24.5605","940","940","Arbusto 2m alt.; frutos negros. __COMMOM_NAME__: Guamirim","EFC014261",NA,"2015","03","31","P.E. do Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-12-09 17:30:23-03","UFPR","EFC","12765","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","374","2014","04","20","Brasil","Minas Gerais","Passa Quatro","-44.8515","-22.4273","-44.8515","-22.4273",NA,NA,"Arbusto na borda da floresta. Com frutos.","EFC012765",NA,"2014","09","19","Serra da Mantiqueira - trilha para o Morro Capim amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-12-09 17:30:23-03","UFPR","EFC","14174","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","759","2015","06","07","Brasil","Paraná","Morretes","-48.9444","-25.4807","-48.9444","-25.4807","1385","1385","Arbusto com 1 m no cume, em refúgio altomontano. Com frutos em fase inicial.","EFC014174",NA,"2015","06","07","Serra do Marumbi - morro Espinhento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-12-09 17:30:23-03","UFPR","EFC","12956","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.; et al.","428","2014","07","20","Brasil","Paraná","Campina Grande do Sul","-48.815","-25.2503","-48.8150","-25.2503",NA,NA,"Arbusto com 1,5 m. em refúgio altomontano. Com frutos.","EFC012956",NA,"2014","07","20","Serra do Ibitiraquire - Morro Pico Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-12-09 17:30:23-03","UFPR","EFC","13031","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, R.S.","Vieira, R.S.","459","2014","07","20","Brasil","Paraná","Campina Grande do Sul","-48.8174","-25.2518","-48.8174","-25.2518",NA,NA,"Arbusto com 1,5 m., próximo à floresta altomontana. Com frutos.","EFC013031",NA,"2014","07","20","Serra do Ibitiraquire - próximo ao abrigo 2 (Pico Paraná)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-13 11:26:54-03","USP","SPF","154829","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, FF","Mazine, FF","181","1999","10","19","Brasil","Espírito Santo","Dores do Rio Preto","-41.808889","-20.457778","-41.808889","-20.457778","2000","2000",NA,"SPF00154829",NA,"1999","10",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-13 11:26:54-03","USP","SPF","121838","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML","1005","1997","05","27","Brasil","Minas Gerais",NA,"-43.84","-20.211389","-43.84","-20.211389","1420","1420",NA,"SPF00121838",NA,"1997",NA,NA,"Rodovia dos Inconfidentes (BR 365), Km 46.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-13 11:26:54-03","USP","SPF","122920","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Shepherd, GJ","9776","1997","02","18","Brasil","São Paulo","Queluz","-44.834167","-22.431389","-44.834167","-22.431389","2500","2660",NA,"SPF00122920",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-13 11:26:54-03","USP","SPF","122921","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Shepherd, GJ","9788","1997","02","19","Brasil","São Paulo","Queluz","-44.842778","-22.428056","-44.842778","-22.428056","2770","2770",NA,"SPF00122921",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-13 11:26:54-03","USP","SPF","132659","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Faria, JEQ","Souza, VC","8204","1995","03","10","Brasil","Minas Gerais","Santana do Riacho","-43.545556","-19.249722","-43.545556","-19.249722","1300","1300",NA,"SPF00132659",NA,"2012","10",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-13 11:26:54-03","USP","SPF","145885","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Anônimo","França, GS","227","2001","02","01","Brasil","Minas Gerais","Camanducaia","-45.931667","-22.710833","-45.931667","-22.710833","1900","1900",NA,"SPF00145885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-13 11:26:54-03","USP","SPF","145886","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Anônimo","França, GS","244","2001","02","03","Brasil","Minas Gerais","Camanducaia","-45.931667","-22.710833","-45.931667","-22.710833","1900","1900",NA,"SPF00145886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-13 11:26:54-03","USP","SPF","154828","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Nic Lughadha, E; Mazine, FF","Souza, JP","2114","1998","02","12","Brasil","Minas Gerais","Alto Caparaó","-41.8","-20.416667","-41.8","-20.416667","1790","2400",NA,"SPF00154828",NA,"1998","11",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-13 11:26:54-03","USP","SPF","154830","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, FF","Souza, VC","23318","2000","02","17","Brasil","Minas Gerais","Alto Caparaó","-41.816667","-20.416667","-41.816667","-20.416667","1970","2300",NA,"SPF00154830",NA,"2000","03",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-13 11:26:54-03","USP","SPF","154831","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, FF","Souza, VC","23434","2000","02","18","Brasil","Minas Gerais","Alto Caparaó","-41.816667","-20.416667","-41.816667","-20.416667","2300","2300",NA,"SPF00154831",NA,"2001","03",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-13 11:26:54-03","USP","SPF","154832","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, FF","Souza, VC","23435","2000","02","18","Brasil","Minas Gerais","Alto Caparaó","-41.816667","-20.416667","-41.816667","-20.416667","2300","2300",NA,"SPF00154832",NA,"2001","03",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-13 11:26:54-03","USP","SPF","182800","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Anônimo","Lucas, EJ","524","2006","11","19","Brasil","Rio de Janeiro","Teresópolis","-43.032222","-22.465","-43.032222","-22.465","2118","2118",NA,"SPF00182800",NA,NA,NA,NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-13 11:26:54-03","USP","SPF","199711","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2049","2007","12","21","Brasil","Santa Catarina","Garuva","-48.9611","-26.0411","-48.9611","-26.0411","1270","1270",NA,"SPF00199711",NA,"2019","05",NA,"Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-13 11:26:54-03","USP","SPF","199718","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2023","2007","12","20","Brasil","Santa Catarina","Garuva","-48.9578","-26.0309","-48.9578","-26.0309","1270","1270",NA,"SPF00199718",NA,"2008","05","24","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-13 11:26:54-03","USP","SPF","199720","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2069","2008","05","23","Brasil","Santa Catarina","Garuva","-48.9561","-26.0289","-48.9561","-26.0289","1260","1260",NA,"SPF00199720",NA,"2008","05","23","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-13 11:26:54-03","USP","SPF","199721","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2045","2007","12","21","Brasil","Santa Catarina","Garuva","-48.9611","-26.0411","-48.9611","-26.0411","1270","1270",NA,"SPF00199721",NA,"2008","05","24","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-13 11:26:54-03","USP","SPF","199722","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2040","2007","12","21","Brasil","Santa Catarina","Garuva","-48.9624","-26.0406","-48.9624","-26.0406","1270","1270",NA,"SPF00199722",NA,"2008","05","24","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-13 11:26:54-03","USP","SPF","199723","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2020","2007","12","20","Brasil","Santa Catarina","Garuva","-48.9578","-26.0309","-48.9578","-26.0309","1270","1270",NA,"SPF00199723",NA,"2008","05","24","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-13 11:26:54-03","USP","SPF","199724","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Vieira, FCS","2035","2007","12","21","Brasil","Santa Catarina","Garuva","-48.9626","-26.0354","-48.9626","-26.0354","1270","1270",NA,"SPF00199724",NA,"2008","05","24","Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-03-15 18:28:59-03","USP","SPF","218320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Pena, MA","Pena, MA","639","2008","01","21","Brasil","Minas Gerais","Santana do Riacho","-43.550556","-19.261389","-43.550556","-19.261389","1326","1326","Arbusto ca. 1,7 m. Folhas discolores com face abaxial pilosa. Folhas jovens pilosas. Botões e pedicelo alvo esverdeados, pilosos.","SPF00218320",NA,"2009",NA,NA,"Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-03-15 18:28:59-03","USP","SPF","223081","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Vieira, FCS","Santos, MF","800","2012","01","12","Brasil","Rio de Janeiro","Itatiaia","-44.742639","-22.345889","-44.742639","-22.345889",NA,NA,"Arvoreta, 4 m alt. Pilosidade ocre. Ramo imaturo verde, maduro marrom. Pedicelo, bractéolas, hipanto e cálice verdes; pétalas alvas. Material armazenado em sílica-gel.; Na beira da estrada, mata nebular.","SPF00223081",NA,"2019","05",NA,"Parque Nacional do Itatiaia, Estrada para o Abrigo Rebouças.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-13 11:26:54-03","USP","SPF","22357","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Hensold, N","CFCR2877","1982","03","06","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00022357",NA,NA,NA,NA,"Serra da Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-15 18:28:59-03","USP","SPF","223782","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Santos, MF","671","2011","03","28","Brasil","Santa Catarina","Urubici","-49.636139","-28.155583","-49.636139","-28.155583","1584","1584","Árvore, 5 m alt., muito ramificada. Ramo maduro cinza, imaturo verde. Folha discolor, face adaxial verde-escura, face abaxial ocre-esverdeada. Gema ferrugínea. Pedicelo ocre-esverdeado. Bractéolas ocres. Hipanto ocre, cálice externam","SPF00223782",NA,"2018","04",NA,"Parque Nacional de São Joaquim, Área florestal no caminho da sede para os Campos de Santa Bárbara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
