"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"253","2020-02-10 17:51:51-03","UNICAMP","UEC","1354","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Sazima, I; Sazima, M","Brazil","São Paulo","Campinas","Sub-distrito de Souzas.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC059845","UEC059845",NA,NA,NA,NA,"1976","11","21",NA,"6700",NA,NA,NA,"Magnoliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:27:58-03","UNICAMP","UEC","129424","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Passos, LC","Brazil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC059839","UEC059839","Sugiyama, M",NA,NA,NA,"1997","10","12","Árvore caída, com flores.; Mata de Restinga.","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:27:58-03","UNICAMP","UEC","107717","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da Rodovia Pariquera Iguape.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC059838","UEC059838",NA,NA,NA,NA,"1999","01","06","Árvore de 15m. Cálice verde, corola alva, estilete lilás e anteras amarelas.; Floresta Ombrófila Densa. Floresta apresentando fortes sinais de perturbação antrópica.","45",NA,NA,NA,"Magnoliopsida",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:27:58-03","UNICAMP","UEC","33729","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Rodrigues, RR; Figueiredo, N","Brazil","São Paulo","Iguape","Est. Ecol. de Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC059828","UEC059828",NA,NA,NA,NA,"1983","01","16","Árvore com 8 metros, fruto baga verde, beira do rio.","14968",NA,NA,NA,"Magnoliopsida",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:27:58-03","UNICAMP","UEC","28616","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY; et al.","Brazil","São Paulo","Iguape","Mata da baixada, praia do Grajaú.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC059826","UEC059826","Rodrigues, RR","1982","07",NA,"1981","12","10","Arvoreta de 5m; pétalas brancas; estames de cor púrpura no ápice.","13194",NA,NA,NA,"Magnoliopsida",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:27:58-03","UNICAMP","UEC","070941","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Silva, SM; Souza, WS","Brazil","São Paulo","Itu","Área de Proteção Ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"UEC059814","UEC059814",NA,NA,NA,NA,"1987","10","22","Árvore de ca. 8m, c/ flores em botões, ramos jovens ferruginosos, em mata ciliar.","25527",NA,NA,NA,"Magnoliopsida",NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:27:58-03","UNICAMP","UEC","26827","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","Brazil","São Paulo","Jundiaí","Nativo em mata na Serra do Japí.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC059813","UEC059813",NA,NA,NA,NA,"1981","11","07","Arvoreta até 4m; flores em botão com pilosidade aurea.","13118",NA,NA,NA,"Magnoliopsida",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:27:58-03","UNICAMP","UEC","40634","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Fonzar, LPCM; Rodrigues, RR","Brazil","São Paulo","Jundiaí","Serra do Japí, descida para Ermida.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC059812","UEC059812",NA,NA,NA,NA,"1984","12","26","Árvore, 6m de altura, flores esverdeadas.","16805",NA,NA,NA,"Magnoliopsida",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:27:58-03","UNICAMP","UEC","49175","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Morellato-Fonzar, LPC; Rodrigues, RR","Brazil","São Paulo","Jundiaí","Serra do Japi, Ermida.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC059916","UEC059916",NA,NA,NA,NA,"1984","10","22","Árvore 8m de altura.","16635",NA,NA,NA,"Magnoliopsida",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:27:58-03","UNICAMP","UEC","68169","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Morais, MD; et al.","Brazil","São Paulo","Ubatuba","Estrada do Poruba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC059913","UEC059913",NA,NA,NA,NA,"1993","11","11","Árvore 10m; com botões.","29338",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-01 16:27:58-03","UNICAMP","UEC","1395","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Silva, AF","Brazil","São Paulo","Ubatuba","Nativo em mata da Estação Experimental do Inst. Agronômico.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC059841","UEC059841",NA,NA,NA,NA,"1978","12","18","Árvore até 6m.","9220",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:27:58-03","UNICAMP","UEC","147762","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Campos, MCR; Belinello, R","Brazil","São Paulo","Ubatuba","Núcleo Picinguaba/ PESM; Trilha da casa da Farinha; parcela E, subparcela 79.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC059834","UEC059834",NA,NA,NA,NA,"2006","07","17","Indivíduo E1005, altura 12m.","756",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"265","2021-03-01 16:27:58-03","UNICAMP","UEC","66114","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Pedroni, F; et al.","Brazil","São Paulo","Ubatuba","Núcleo Pinciguaba, margens do Rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC059846","UEC059846",NA,NA,NA,NA,"1992","12","17","Árvore de 9m de altura, botões de cor ferrugem.","31193",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"266","2021-03-01 16:27:58-03","UNICAMP","UEC","117111","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex A.DC.","Pedroni, F; et al.","Brazil","São Paulo","Ubatuba","Núcleo Pinciguaba, margens do Rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC059837","UEC059837",NA,NA,NA,NA,"1992","12","17","Árvore de 9m de altura, botões de cor ferrugem.","31193",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-19 14:05:48-03","UFRPE","PEUFR","983","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","B. Pickel","Brasil","São Paulo","São Paulo","Penha","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"PEUFR000983",NA,"G.T. Prance","1992","10","27","1942","01","03","Árvore; flores com pétalas brancas; estames roxos.","5570",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"268","2020-12-04 13:19:03-03","UDESC","LUSC","9758","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Z.P. Topanotti","Brasil","Santa Catarina","Criciúma",NA,"-49.37","-28.678056","49º22'12''W","28º40'41''S",NA,NA,"LUSC009519","LUSC009519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-01-17 11:26:56-02","PUCRS","MPUC","15755","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.",NA,"Brasil","SC","Governador Celso Ramos","Ponta dos Ganchos","-48.5591666667","-27.3147222222","-48.5591666667","-27.3147222222",NA,NA,NA,NA,"C.A. Mondin","2012","01","01","2012","03","17",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsida",NA,NA,"3606","1",NA
"270","2019-01-17 11:26:56-02","PUCRS","MPUC","11977","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","et.al.","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,"C.A. Mondin","2008","01","01","2008","12","17",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Magnoliopsida",NA,NA,"3261","1",NA
"271","2021-01-28 13:24:38-03","PUCRS","MPUC","13395","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.",NA,"Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"M. Sobral","2004","01","01","2000","05","16","Floresta Ombrófila Mista (F: 83)",NA,"South America",NA,NA,NA,"Rosales",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA
"272","2019-01-17 11:26:56-02","PUCRS","MPUC","19442","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","07","14",NA,NA,"South America",NA,NA,NA,"Rosales",NA,"29946","auto","Magnoliopsida",NA,NA,NA,"1",NA
"273","2019-11-08 08:51:08-03","FURB","FURB","10072","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.","Brasil","Santa Catarina","Pouso Redondo","Corruchel.","-49.9422222","-27.3344444","-49.9422222","-27.3344444","616","616","FURB22135","FURB22135","Verdi, M","2009","12","12","2009","01","12",NA,"1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-10-14 10:00:33-03","FURB","FURB","10226","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Souza, N.L. de; Brogni, E. & Farage-Freitas, R.","Brasil","Santa Catarina","Águas Mornas","RPPN Rio das Lontras.","-48.8841666","-27.6258334","-48.8841666","-27.6258334","477","477","FURB22119","FURB22119","Gasper, AL de","2009","01","15","2009","01","15",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-08 08:51:08-03","FURB","FURB","12867","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Beckhauser, T.A.","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB22130","FURB22130","Beckhauser, TA","2006","08","19","2006","08","17",NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-10-14 10:00:33-03","FURB","FURB","14907","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Meyer, F.S.","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Univille, Rio Natal.","-49.3786111","-26.2505556","-49.3786111","-26.2505556",NA,NA,"FURB22124","FURB22124","Meyer, FS","2009","02",NA,"2009","02","07","Flores perfumadas Habitat: Floresta Ombrófila Densa Montana; Estágio Secundário Habito: arvoreta; flor brancas, estames e filetes roxos","893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-10-14 10:00:33-03","FURB","FURB","15576","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB22129","FURB22129","Verdi, M","2009","10","17","2009","10","17","Florística IFFSC 28 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","2810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-08 08:51:08-03","FURB","FURB","1576","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Sevegnani, L.","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB22136","FURB22136","Cordeiro, J","2006",NA,NA,"1998","11","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-10-14 10:00:33-03","FURB","FURB","15908","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.; Tomazi, A.L. & Klemz, G.","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","FURB22128","FURB22128","Verdi, M","2009","11","05","2009","11","05","Florística IFFSC 47 (Arbórea). Entorno. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","2982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-10-14 10:00:33-03","FURB","FURB","16330","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440","FURB22121","FURB22121","Gasper, AL de","2009","12","02","2009","11","04",NA,"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-10-14 10:00:33-03","FURB","FURB","16502","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","647","647","FURB22120","FURB22120","Korte, A","2009","11","12","2009","11","12","Florística IFFSC 517 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-10-14 10:00:33-03","FURB","FURB","16699","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","Itajaí","Brilhante.","-48.7802778","-26.9997222","-48.7802778","-26.9997222","72","72","FURB01277","FURB01277","Stival-Santos, A","2009","11","20","2009","11","20","Florística IFFSC 640 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; flor brancas com estames lilás","1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-10-14 10:00:33-03","FURB","FURB","16769","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.; Tomazi, A.L. & Klemz, G.","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.5886111","-28.7080556","-49.5886111","-28.7080556","124","124","FURB22125","FURB22125","Verdi, M","2009","11","07","2009","11","07","Florística IFFSC 39 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","3029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-10-14 10:00:33-03","FURB","FURB","18487","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.; Tomazi, A.L. & Klemz, G.","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal.","-49.2322223","-28.6191667","-49.2322223","-28.6191667","50","50","FURB22116","FURB22116","Verdi, M","2010","01","25","2009","12","02","Florística IFFSC 51 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor roxa","3336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-10-14 10:00:33-03","FURB","FURB","19516","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB22122","FURB22122","Cadorin, TJ","2009","11","21","2009","11","21","Florística IFFSC e993a (Arbórea). Forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor flor branca com estames lilas","330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-10-14 10:00:33-03","FURB","FURB","22358","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","São José","Forquilhas.","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","FURB22123","FURB22123","Stival-Santos, A","2010","03","30","2010","03","17","Florística IFFSC 352 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","2140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-14 10:00:33-03","FURB","FURB","28316","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Stival-Santos, A.; Meyer, D. & Silveira, S.","Brasil","Santa Catarina","Biguaçu",NA,"-48.7597222","-27.3677778","-48.7597222","-27.3677778","252","252","FURB22115","FURB22115","Stival-Santos, A","2010","08","25","2010","07","06","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbórea; Fruto bege;","3199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:00:33-03","FURB","FURB","3158","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Ghoddosi, S.M.","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","350","350","FURB22132","FURB22132","Sobral, M","2001","07","23","2001","07","20","FNMA. Florística. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:00:33-03","FURB","FURB","33301","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Korte, A.","Brasil","Santa Catarina","Palhoça","Pedra do Urubu.","-48.5847222","-27.9022222","-48.5847222","-27.9022222","36","36","FURB22117","FURB22117","Korte, A","2010","12","03","2010","12","03","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa de Terras Baixas e Restinga; Estágio Avançado; mata Habito: árvore;","5431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-08 08:51:08-03","FURB","FURB","33901","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Uller, H.F.; Meyer, L. & Melato, G.","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38","FURB22118","FURB22118","Uller, HF","2011","01","28","2011","01","28",NA,"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-08 08:51:08-03","FURB","FURB","3987","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Sobral, M.","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB22134","FURB22134",NA,NA,NA,NA,"2001","07","23","FNMA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-08 08:51:08-03","FURB","FURB","45389","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Oliveira, A.A. de","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB22113","FURB22113","Oliveira, AA de","2015","01","11","2015","01","11",NA,"925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:00:33-03","FURB","FURB","50502","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Funez, L.A.","Brasil","Santa Catarina","Rodeio","São Pedro Velho.","-49.4075","-26.9238889","-49.4075000","-26.9238889","163","163","FURB50502","FURB50502","Funez, L.A.","2016",NA,NA,"2016","01","06",NA,"4919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:00:33-03","FURB","FURB","5076","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Stival-Santos, A.; Verdi, M.","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB22126","FURB22126","Sevegnani, L","2006","12","06","2006","11","23","Projeto de pesquisa.","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:00:33-03","FURB","FURB","5195","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Verdi, M.; Stival-Santos, A.","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB22127","FURB22127","Sevegnani, L","2007","02","05","2006","12","06","Projeto de pesquisa.","772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
