"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"145","2019-10-07 09:15:39-03","UEFS","HUEFS","59386","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Nunes, T.S.","913","2002","04","08",NA,"Brasil","Bahia","Barro Alto","Comunidade de Lagoa Funda. Fazenda Lagoa Branca.","-41.835556","-11.753333","546","546",NA,"Caatinga arbórea.","HUEFS0059386","HUEFS0059386",NA,"2009","05",NA,"41W50'8''","11S45'12''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"146","2019-10-07 09:15:39-03","UEFS","HUEFS","69068","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Rocha, F.F.","73","2001","12","22",NA,"Brasil","Bahia","São Gabriel","Coleta realizada na roça da bunina e corta-aza. Estrada e Capões de mato.","-41.866667","-11.233333","600","600",NA,"Área de vegetação arbórea, caatinga arbórea aberta, densa, sem palmeiras.","HUEFS0069068","HUEFS0069068","M.M.Silva-Castro","2009","05",NA,"41W52'","11S14'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"147","2019-10-07 09:15:39-03","UEFS","HUEFS","78431","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Queiroz, L.P.de","9154","2004","02","09",NA,"Brasil","Bahia","Casa Nova","Ca. 17 km oeste de Casa Nova na Estrada para Remanso.","-41.111944","-9.235556","450","450",NA,"Caatinga degrada.","HUEFS0078431","HUEFS0078431","M.M.Silva-Castro","2009","05",NA,"41W6'43''","9S14'8''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"148","2019-10-07 09:15:39-03","UEFS","HUEFS","8568","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Queiroz, L.P.de","2135","1987","11","03",NA,"Brasil","Bahia","Ibotirama",NA,"-43.2206001281738","-12.1852998733521",NA,NA,NA,NA,"HUEFS0008568","HUEFS0008568","M.M.Silva-Castro","2009","05",NA,NA,NA,NA,"71086","auto","Asteranae",NA,NA,NA,NA
"149","2019-10-07 09:15:39-03","UEFS","HUEFS","233515","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Mizushima, M.","254","2018","02","20",NA,"Brasil","Bahia","Macaúbas",NA,"-42.698600769043","-13.0193996429443",NA,NA,NA,"Caatinga","HUEFS0233515",NA,NA,NA,NA,NA,NA,NA,NA,"71420","auto","Asteranae",NA,NA,NA,NA
"150","2019-10-07 09:15:39-03","UEFS","HUEFS","235374","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Mizushima, M.","289","2018","02","25",NA,"Brasil","Minas Gerais","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,"Caatinga","HUEFS0235374",NA,NA,NA,NA,NA,NA,NA,NA,"51351","auto","Asteranae",NA,NA,NA,NA
"151","2019-10-07 09:15:39-03","UEFS","HUEFS","175840","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Dias Martins, C.T.V. de","164c","2011","08","05",NA,"Brasil","Pernambuco","Petrolina","Área Experimental da Caatinga-EMBRAPA.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Caatinga.","HUEFS0175840","HUEFS0175840",NA,NA,NA,NA,NA,NA,NA,"90462","auto","Asteranae",NA,NA,NA,NA
"152","2019-10-07 09:15:39-03","UEFS","HUEFS","167695","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Lima, J.L.S.","2116","1996","06","11",NA,"Brasil","Pernambuco","Petrolina","CPATSA. Caatinga.","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"HUEFS0167695","HUEFS0167695",NA,NA,NA,NA,NA,NA,NA,"90462","auto","Asteranae",NA,NA,NA,NA
"153","2019-10-07 09:15:39-03","UEFS","HUEFS","16806","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Queiroz, L.P.de","3892","1995","04","28",NA,"Brasil","Bahia","Itaberaba","Fazenda Palmeiral, ca. 4 Km da variante partindo da BR-242, esta a ca. 3 KM de Itaberaba.","-40.3069000244141","-12.5275001525879",NA,NA,NA,"Mata estacional decídua.","HUEFS0016806","HUEFS0016806","M.M.Silva-Castro","2009","05",NA,NA,NA,NA,"39857","auto","Asteranae",NA,NA,NA,NA
"154","2019-10-07 09:15:39-03","UEFS","HUEFS","195314","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Marinho, L.C.","181","2011","11","20",NA,"Brasil","Bahia","Tanhaçu","Floresta Nacional Contendas do Sincorá.","-41.2481002807617","-14.0214004516602",NA,NA,NA,NA,"HUEFS0195314","HUEFS0195314","L.C.Marinho","2013","07",NA,NA,NA,NA,"40956","auto","Asteranae",NA,NA,NA,NA
"155","2019-10-07 09:15:39-03","UEFS","HUEFS","78878","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Queiroz, L.P.de","7954","2003","11","25",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro do Tuiuiu","-43.011100769043","-9.51556015014648",NA,NA,NA,"Caatinga arbórea, solo franco-argiloso.","HUEFS0078878","HUEFS0078878",NA,NA,NA,NA,NA,NA,NA,"61688","auto","Asteranae",NA,NA,NA,NA
"156","2017-08-10 09:55:38-03","F","FMNH-SEEDPLANTS","V0444612F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"S. Ginzbarg et al.","804","1988","3","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0444612F","V0444612F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-23 12:00:02-03","CEPLAC","CEPEC","83522","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"L. P. de Queiroz","3892","1995","04","28",NA,"Brasil","Bahia","ITABERABA","Faz. Palmeiral, ca. 4Km da variante partindo da BR-242, esta a ca. 3Km de Itaberaba.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,NA,NA,"F. S. Espírito-Santo",NA,NA,NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,"18/03/2011"
"158","2020-07-23 12:00:02-03","CEPLAC","CEPEC","48132","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"R. M. Harley","25758","1988","10","29",NA,"Brasil","Bahia","livramento do brumado","6Km ao N da cidade, na estrada para Rio de Contas.","-41.833333","-13.633333",NA,NA,NA,NA,NA,NA,"F. S. Espírito-Santo",NA,NA,NA,"41W50'","13S38'",NA,NA,NA,NA,NA,NA,NA,"17/03/2011"
"159","2020-07-23 12:00:02-03","CEPLAC","CEPEC","40972","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"O. A. Salgado","388","1984","05","29",NA,"Brasil","Piauí","paulistana","BR-407, estrada que liga Afrânio a Paulistana, a 30Km de Afrânio.","-41.1","-8.366667",NA,NA,NA,"<ll>dwc_commonname:</ll> Cascudo",NA,NA,"F. S. Espírito-Santo",NA,NA,NA,"41W6'","8S22'",NA,NA,NA,NA,NA,NA,NA,"17/03/2011"
"160","2020-07-23 12:00:02-03","CEPLAC","CEPEC","150062","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"Fernandes, M.H.","110","2014","11","20",NA,"Brasil","Bahia","ENCRUZILHADA","Conglomerado BA_1339-2-10-R","-41.039722","-15.480278",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Pessoa",NA,NA,NA,"41W2'23","15S28'49",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-23 12:00:02-03","CEPLAC","CEPEC","79065","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"H. P. Bautista",NA,"1996","11","21",NA,"Brasil","Bahia","MUCUGÊ","Fazenda Umbú de Paca, a 3Km de Baraúnas.","-41.600833","-13.401667",NA,NA,NA,NA,NA,NA,"F. S. Espírito-Santo",NA,NA,NA,"41W36'3","13S24'6",NA,NA,NA,NA,NA,NA,NA,"17/03/2011"
"162","2020-07-23 12:00:02-03","CEPLAC","CEPEC","29592","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"G. P. Lewsi","1164","1982","01","24",NA,"Brasil","Piauí","SÃO RAIMUNDO NONATO","Fundação Ruralista (Sede) ca. 8-10Km ao NNE de Curral Novo e 220Km ENE de Petrolina. A 1KM da Fundação.","-9","-42",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau-da-casca",NA,NA,"F. S. Espírito-Santo",NA,NA,NA,"9W0'","42S0'",NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"163","2020-07-23 12:00:02-03","CEPLAC","CEPEC","92710","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"A. M. Giulietti","1608","2000","01","01",NA,"Brasil","Bahia","RIO DE CONTAS","Estrada Real, parte mais baixa.","-41.95","-13.533333",NA,NA,NA,NA,NA,NA,"F. S. Espírito-Santo",NA,NA,NA,"41W57'","13S32'",NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"164","2020-07-23 12:00:02-03","CEPLAC","CEPEC","62899","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,"S. Ginzbarg","804",NA,NA,NA,NA,"Brasil","Bahia","IAÇÚ",NA,"-40.2117004394531","-12.7672004699707",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,NA,"50006","auto",NA,NA,NA,NA,NA
"165","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","109","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","S/C",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Álcool","<ll>dwc_commonname:</ll> Cascudo/Sete casca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-19 14:06:03-03","Unimontes","MCMG","4295","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-19 14:06:03-03","Unimontes","MCMG","1212","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,"2009","07",NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,"Arbóreo",NA,NA,"Santos, R. M.",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"168","2020-11-19 14:06:03-03","Unimontes","MCMG","596","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzizi) S. Grose","Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","103","2007","02","14",NA,"Brasil","Minas Gerais","Manga","Parque Estadual da Mata Seca","-43.932201385498","-14.7558002471924",NA,NA,NA,"Regeneração",NA,NA,"Santos R.M.",NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA
"169","2020-11-19 14:06:03-03","Unimontes","MCMG","511","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","Rizzini S. O. Grose","Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","18",NA,NA,NA,NA,"Brasil","Minas Gerais","Manga","Parque Estadual da Mata Seca","-43.932201385498","-14.7558002471924",NA,NA,NA,"Mata Seca",NA,NA,"Santos R.M.",NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA
"170","2020-11-19 14:06:03-03","Unimontes","MCMG","4660","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Sousa,B.G",NA,"2015",NA,NA,NA,"Brasil","Minas Gerais","Matias Cardoso","Parque Estadual Lagoa do Cajueiro","-43.9219017028809","-14.854700088501",NA,NA,NA,"Carrasco",NA,NA,"Santos;R.M","2015",NA,NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA,NA
"171","2020-11-19 14:06:03-03","Unimontes","MCMG","3660","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Manga","mata secaParque estadual da mata seca","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA
"172","2020-11-19 14:06:03-03","Unimontes","MCMG","3659","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Estagiarios LEPV |",NA,"2009",NA,NA,NA,"Brasil","Minas Gerais","Manga","mata secaParque estadual da mata seca","-43.932201385498","-14.7558002471924",NA,NA,NA,"Mata Seca",NA,NA,"Santos, R. M","2009",NA,NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA
"173","2020-11-19 14:06:03-03","Unimontes","MCMG","2294","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini)S.O.Grose","Rodrigues, R.H.",NA,"2015",NA,NA,NA,"Brasil","Minas Gerais","Matias Cardoso","Parque Estadual Lagoa do Cajueiro","-43.9219017028809","-14.854700088501",NA,NA,NA,"Mata Seca",NA,NA,"Santos, R.M.","2015",NA,NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA,NA
"174","2021-04-08 17:12:21-03","UESB","HUESB","11123","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Souza, G.M.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","14","2014","12","25",NA,"Brasil","Bahia","Lajedinho","Morrinhos, Parcela 3.","-41.018778","-12.454167","605","605",NA,"Arbórea. Caducifólia. Botões verde acizentado.; Caatinga.","HUESB000011123",NA,"Macedo, G.E.L.","2015","04",NA,"-41.018778","-12.454167",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-08 17:12:21-03","UESB","HUESB","4729","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Nunes, T.S.; et al.; et al.","913","2002","04","08",NA,"Brasil","Bahia","Barro Alto","Comunidade de Lagoa Funda. Fazenda Lagoa Branca.","-41.855556","-11.753333","546","546",NA,"Árvore ca. 8,0m de altura. Folhas coriáceas, verdes, discolores.",NA,NA,"Silva-Castro, M.M.","2011","03",NA,"-41.855556","-11.753333",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-08 17:12:21-03","UESB","HUESB","3470","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Conceição, A.A.; Nascimento, J.G.A.; Jesus, M.D.; Izabel. T.S.S.; Nascimento, J.G.A.; Jesus, M.D.; Izabel. T.S.S.","1593","2005","11","10",NA,"Brasil","Bahia","Jaguarari","Afloramento arenito-quartzito. Morro do Flamengo.","-40.216667","-10.333333",NA,NA,NA,"Troca de Material.; Árvore 3,5 m alt. Folha verde. Fruto verde.",NA,NA,"F.S. Espírito - Santos","2011","03",NA,"-40.216667","-10.333333",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-08 17:12:21-03","UESB","HUESB","9516","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Dourado, A.C.P.","5","2014","03","25",NA,"Brasil","Bahia","Contendas do Sincorá","Floresta Nacional Contendas do Sincorá","-41.0410995483398","-13.7628002166748",NA,NA,NA,"Árvore, ca. 5m alt. Folhas trifolioladas.; Caatinga.","HUESB000009516",NA,"ESPÍRITO-SANTO, F.S.","2014","07","28",NA,NA,NA,"27330","auto",NA,NA,NA,NA,NA
"178","2021-04-08 17:12:21-03","UESB","HUESB","5657","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Queiroz, L.P. de; N.S.Nascimento.; N.S.Nascimento.","3892","1994","04","28",NA,"Brasil","Bahia","Itaberaba","Fazenda Palmeiral, ca. 4Km da variante pertindo da BR 242, esta a ca. 3Km W de Itaberaba.","-40.3069000244141","-12.5275001525879",NA,NA,NA,"Árvore de ca. 8,0m x 15cm DAP, copada. Folhas com folíolos membranáceos. Botões ocráceos. Planta frequente, em início de produção de botoões.; Mata estacional decidual.",NA,NA,"M.M. da Silva Castro.","1999","10",NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA
"179","2021-04-08 17:12:21-03","UESB","HUESB","10802","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Souza, R.S.; Oliveira, M.N.; Reis, D.P.; Silva, G.S.; Oliveira, M.N.; Reis, D.P.; Silva, G.S.","795","2014","08","24",NA,"Brasil","Bahia","Lajedinho","Chapada Diamantina","-40.9056015014648","-12.3557996749878",NA,NA,NA,"Árvore.#?#Caducifolia. Botões amarronzados.&nf;; Caatinga.","HUESB000010802",NA,NA,NA,NA,NA,NA,NA,NA,"35716","auto",NA,NA,NA,NA,NA
"180","2021-04-08 17:12:21-03","UESB","HUESB","3128","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Queiroz, L.P. de; J.g.Nascimento, AConceição; J.g.Nascimento, AConceição","9154","2004","02","09",NA,"Brasil","Bahia","Casa Nova","Ca. 17 km oeste de Casa Nova na Estrada para Remanso","-42.075","-9.255556",NA,NA,NA,"Doação para identificação. (DNA); Árvore copada ca. 5m alt. Folíolos cartáceos Botões marrons; Caatinga Degradada",NA,NA,"F.S. Espírito - Santos","2011","03",NA,"-42.075","-9.255556",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-04-08 17:12:23-03","UESB","HUESB","234","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Tabebuia","spongiosa","Tabebuia spongiosa","Rizzini","Queiroz, L.P. de; N.S.Nascimento; N.S.Nascimento","3892","1994","04","28",NA,"Brasil","Bahia","Itaberaba","Fazenda Palmeiral, ca 4Km da variante partindo da Br-242, esta a ca. 3km W de Itaberaba.","-40.3069000244141","-12.5275001525879",NA,NA,NA,"decidual.",NA,NA,"M.M.da Silva","1999","10",NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA
"182","2019-07-31 14:35:44-03","CPATSA","HTSAW","35","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-59311811.1","2018","02","02","Southern America","Brasil","Bahia","Cotegipe",NA,"-45","-11.880011",NA,NA,NA,"Conglomerado BA-593. Subunidade 1. Subparcela 1. Indivíduo 5. F6; Árvore, DAP: 30,6 cm e 15,2 m de altura. Base reta. Casca cinza, grossa e laminada, internamente marrom; Mata seca semidecídua. Terreno plano e solo areno-argiloso","UB0126993","UB0126993","Oliveira, ALR","2018","06","13","-45","-11.880011",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-59311701.1","2018","02","02","Southern America","Brasil","Bahia","Cotegipe",NA,"-45","-11.880011",NA,NA,NA,"Conglomerado BA-593. Subunidade 1. Subparcela 1. Indivíduo 11. F8; Arbusto. 1,5 m de altura. Base reta; Mata seca semidecídua. Terreno plano e solo areno-argiloso","UB0126992","UB0126992","Oliveira, ALR","2018","06","13","-45","-11.880011",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 14:55:22-03","UnB","UB","118823","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Queiroz, LP","2135","1987","11","03","Southern America","Brasil","Bahia","Ibotirama","20km W da cidade de Ibotirama","-43.2206001281738","-12.1852998733521",NA,NA,NA,"Flores amarelas.; Árvore 5-6m.",NA,NA,"Espírito Santo, FS","2011","05","09",NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA
"186","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Neto, O","IFN-2309733.1","2018","01","15","Southern America","Brasil","Bahia","Buritirama",NA,"-43.74","-10.439722",NA,NA,NA,"Conglomerado BA-230. Subunidade 3. Subparcela 1. Indivíduo 1. F6; Árvore, altura 5,0m, DAP 10,5cm. Base reta. Casca de cor externa marrom, cor interna amarela, grossa, áspera, fendida; Floresta secundária com presença de gado. Solo argiloso",NA,NA,"Oliveira, ALR","2018","06","04","-43.74","-10.439722",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-50011441.1","2018","01","09","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.52",NA,NA,NA,"Conglomerado BA-500. Subunidade 1. Subparcela 1. Indivíduo 10. F6; Árvore, altura 6,0m, DAP 7,3cm. Presença de exsudatos. Base reta. Casca de cor externa marrom, cor interna amarela, fina, casca tipo esfoliante; Solo argilo-arenoso. Re","UB0125245","UB0125245","Oliveira, ALR","2018",NA,NA,"-43.38","-11.52",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, JF","IFN-45410842.10","2018","01","17","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.339722",NA,NA,NA,"Conglomerado BA-454. Subunidade 2. Subparcela 10. Indivíduo 10. F8; Arbusto; 1,9m. Base do caule reta; Mata seca semidecídua, boa camada de serrapilheira, solo arenoso",NA,NA,"Oliveira, ALR","2018","05","28","-43.38","-11.339722",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-2678744.1","2017","12","12","Southern America","Brasil","Bahia","Santa Rita de Cássia",NA,"-44.459989","-10.619986",NA,NA,NA,"Conglomerado BA-267. Subunidade 4. Subparcela 1. Indivíduo 4RN. F8; Arbusto, com 2,3 m de altura. Base reta. Casca cinza, fina e áspera, internamente branca; Cerrado. Solo argiloso","UB0125502","UB0125502","Oliveira, ALR","2018","06","04","-44.459989","-10.619986",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moraes, TM","IFN-49712874.10","2018","01","23","Southern America","Brasil","Bahia","Wanderley",NA,"-43.92","-11.52",NA,NA,NA,"Conglomerado BA-497. Subunidade 4. Subparcela 10. Indivíduo 20-RN. F8; Arbusto, altura 1,40m. Base reta; Solo areno-argiloso, relevo plano, transição Cerrado-Caatinga","UB0125150","UB0125150","Oliveira, ALR","2018","05","28","-43.92","-11.52",NA,NA,NA,NA,NA,NA,NA,NA
