"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"828","2019-07-02 15:56:32-03","UEM","HUEM","10815","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","G. Hatschbach","M.M.Los","1984","12","10","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000011713","HUEM000011713","33","Paraná",NA,NA,NA,NA,"Embrapa. Flores rosa-avermelhadas, muito perfumadas. Árvore 3m, solo úmido.; Floresta Ombrófila Densa.",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-11-12 16:59:59-03","UEL","FUEL","13902","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Martins, FR; Rocha, DMS","1984","02","10","Brasil","Poços de Caldas","Campo da Galinha","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"2193","Minas Gerais",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-11-12 16:59:59-03","UEL","FUEL","14116","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Teradaira, CT","Mathes, LAF; et al.","1981","01","12","Brasil","Poços de Caldas","Fonte dos Amores, Mata de Encosta, Mata de Encosta.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"1987","05","13",NA,NA,NA,NA,NA,NA,NA
"831","2020-11-12 16:59:59-03","UEL","FUEL","16912","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Barbosa, MRV","Torres, RB; Pereira, CA; et al.","2000","10","10","Brasil","Camanducaia","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E, 7487273N","-46.1025","-22.718056","-46.1025","-22.718056","1039","1039",NA,NA,"1346","Minas Gerais",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-11-12 16:59:59-03","UEL","FUEL","16913","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Barbosa, MRV","Torres, RB; Paula, JB; et al.","2000","10","10","Brasil","Camanducaia","Mata Ciliar do rio Camanducaia, UTM= 23/ 386767E 7487273N","-46.1025","-22.718056","-46.1025","-22.718056","1039","1039",NA,NA,"1347","Minas Gerais",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-10-16 14:12:32-03","UEL","FUEL","49938","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Gonzatti, F","Gonzatti, F","2012","01","11","Brasil","Palmeiras do Sul","Fazenda do Martin, na borda da mata","-50.495","-30.281667","-50.495","-30.281667","10","10",NA,NA,"350","Rio Grande do Sul",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-11-12 16:59:59-03","UEL","FUEL","54938","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Valduga, E","Valduga, E","2014","11","28","Brasil","Osório","Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","1","1","FUEL054938",NA,"540","Rio Grande do Sul",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"2015","02","13",NA,NA,NA,NA,NA,NA,NA
"835","2020-11-12 16:59:59-03","UEL","FUEL","51717","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Ferreira Jr, M","Los, MM","1985","02","06","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"80","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"13536","auto","2013","02","25",NA,NA,NA,NA,NA,NA,NA
"836","2020-11-12 16:59:59-03","UEL","FUEL","38733","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G","Los, MM","1984","12","10","Brasil","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"33","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-11-12 16:59:59-03","UEL","FUEL","4088","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G","Hatschbach, G","1984","02","23","Brasil","Curitiba","Capão Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"47124","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-11-12 16:59:59-03","UEL","FUEL","31578","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G","Carneiro, J","1999","12","08","Brasil","Curitiba","Parque Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"25180","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-11-12 16:59:59-03","UEL","FUEL","17487","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Paiva, MRC","Medri, ME; et al.",NA,NA,NA,"Brasil","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"31827","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-11-12 16:59:59-03","UEL","FUEL","17489","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Paiva, MRC","Medri, ME; et al.",NA,NA,NA,"Brasil","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"31827","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-11-12 16:59:59-03","UEL","FUEL","21939","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Paiva, MRC","Souza, LRM; Cavalheiro, AL","1996","12","04","Brasil","Teixeira Soares","Área de estudo","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,"24","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"31767","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-11-12 16:59:59-03","UEL","FUEL","26681","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Paiva, MRC","Dias, MC; Medri, ME","1999","11","11","Brasil","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"56988","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-11-12 16:59:59-03","UEL","FUEL","11766","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Paiva, MRC","Vieira, AOS; et al.","1990","05","04","Brasil","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"56988","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-11-12 16:59:59-03","UEL","FUEL","31341","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Soares, L","Scherer, C","1999","11","27","Brasil","Capão do Leão","Campus UFPEL","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,"24","Rio Grande do Sul",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-11-12 16:59:59-03","UEL","FUEL","27397","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Záchia, RA","Záchia, RA; et al.","1997","02","01","Brasil","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,NA,NA,"2529","Rio Grande do Sul",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"41205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-11-12 16:59:59-03","UEL","FUEL","13658","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Bernacci, LC","1989","10","11","Brasil","Campinas","Fazenda São Vicente, mata, mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"24517","São Paulo",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-11-12 16:59:59-03","UEL","FUEL","27045","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Juliana S. Carneiro; et al.","1996","04","25","Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"755","São Paulo",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-11-12 16:59:59-03","UEL","FUEL","37666","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V; Rezende, AA","1996","02","23","Brasil","São José do Rio Preto","/Mirassol","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"320","São Paulo",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-11-01 15:09:15-03","UnB","UB","176531","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Kummrow, R","1985","01","29","Brasil","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"2571","Paraná ",NA,"Southern America",NA,NA,"Arvoreta. Flor alvecente, levemente rosada. Frutos maduros pretos.; Mata de galeria","Dicotyledoneae",NA,NA,"46557","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-11-01 15:09:15-03","UnB","UB","176537","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Silva, JM; Ribas, OS","2006","01","16","Brasil","São Mateus do Sul","Várzea da Olaria","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"4599","Paraná ",NA,"Southern America",NA,NA,"Arbusto 2m. Fola alva.; Mata de galeria","Dicotyledoneae",NA,NA,"31353","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-01 15:09:15-03","UnB","UB","176536","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kuhlmann, M","Kuhlmann, M","1946","03","27","Brasil","Joanópolis",NA,"-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,NA,NA,"1333","São Paulo",NA,"Southern America",NA,NA,"Árvore. Ramos tortuosos.","Dicotyledoneae",NA,NA,"22329","auto","1946","05","21",NA,NA,NA,NA,NA,NA,NA
"852","2019-11-01 15:09:15-03","UnB","UB","101872","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Incógnito","Munhoz, CBR","2003","09","13","Brasil","Brasília","Fazenda Sucupira, Riacho Fundo I","-48.016667","-15.883333","-48.016667","-15.883333",NA,NA,NA,NA,"2919","Distrito Federal",NA,"Southern America",NA,NA,"Arbusto 1,5m. muitas folhas novas. cálice verde. Corola amarela. Poucas flores em botões e muitas aberta.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-01 15:09:15-03","UnB","UB","176520","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Incógnito","Barreto, M","1940","12","07","Brasil","Parreiras","Serra da Pedra Branca",NA,NA,NA,NA,NA,NA,NA,NA,"11001","Minas Gerais",NA,"Southern America",NA,NA,"Arbusto 5m. Flor alva e muito odorífera.","Dicotyledoneae",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-01 15:09:15-03","UnB","UB","176533","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Landrum, LR","1981","11","30","Brasil","Mandirituba","Cachoeira and surroundings to Rio Barigui","-49.25","-25.75","-49.25","-25.75",NA,NA,NA,NA,"3902","Paraná ",NA,"Southern America",NA,NA,"Shrub 3m. Flowers pink. Fragrant.; Disturbed Araucaria forests and campos","Dicotyledoneae",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 15:09:15-03","UnB","UB","176532","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Kummrow, R","1981","02","20","Brasil","Campo do Tenente","Rio da Varzea","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,NA,"1482","Paraná ",NA,"Southern America",NA,NA,"Arbusto 3m. Flor alva. Frutos negros. Ramos armados com espinhos.; Mata de galeria","Dicotyledoneae",NA,NA,"17005","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 15:09:15-03","UnB","UB","176535","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Oliveira, PI","1980","02","26","Brasil","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"247","Paraná ",NA,"Southern America",NA,NA,"Arbusto 3m. Frutos pretos.; Clareiras co capão","Dicotyledoneae",NA,NA,"25180","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-11-01 15:09:15-03","UnB","UB","176534","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Carneiro, J","1999","01","17","Brasil","Curitiba","Parque Tingui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"629","Paraná ",NA,"Southern America",NA,NA,"Arbusto. Flor creme.; Mata","Dicotyledoneae",NA,NA,"25180","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-01 15:09:15-03","UnB","UB","176538","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Delprete, PG","Hatschbach, G","1981","11","12","Brasil","Jaguariaíva","Rib. do Taquaral","-49.7057991027832","-24.2511005401611",NA,NA,"900","900",NA,NA,"44360","Paraná ",NA,"Southern America",NA,NA,"Arvoreta 4m. Flor alvecente; Mata de galeria","Dicotyledoneae",NA,NA,"44368","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-10-03 10:04:27-03","UFSCar","SORO","2017","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,NA,"2002","10","03","Brasil","Extrema","Serra do Lopo. Estrada da Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"710","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-08-08 10:00:24-03","UFU","HUFU","11042","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mota, A.L.P.; et al.","1992","10","27","Brasil","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Córrego das Posses.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00020826","HUFU00020826","1449","Minas Gerais",NA,NA,NA,NA,"Árvore, ca. 6,5 m. Casca lisa, casca interna vermelha, alburno branco, folhas verde escuro pág. superior.; Mata de galeria.",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-08-08 10:00:24-03","UFU","HUFU","11043","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Mota, A.L.P.; et al.","1993","08","30","Brasil","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Córrego das Posses.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00020825","HUFU00020825","1819","Minas Gerais",NA,NA,NA,NA,"Árvore, ca. 9,5 m. Flores roxas.; Mata de galeria.",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-08-08 10:00:24-03","UFU","HUFU","5937","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Matheus, L.A.F.; et al.","1981","01","12","Brasil","Poços de Caldas","Fonte dos Amores","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00020827","HUFU00020827","668","Minas Gerais",NA,NA,NA,NA,"Árvore, ca. 10 m. Flores brancas, aromáticas, frutos verdes.; Mata de encosta.",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-08-20 14:56:30-03","UFSC","FLOR","54941","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Cordeiro, J.","Cordeiro, J.; Silva, J.M. & Duarte, A.F.S.","2013","11","20","Brasil","Curitiba","Parque Municipal do Iguaçu.","-49.225833","-25.536944","49º13'33''W","25º32'13''S","880","880","FLOR0054941",NA,"5116","Paraná",NA,NA,NA,NA,"arbusto de 4,2m, flores alvas perfumadas",NA,"Gentianales",NA,NA,NA,"2013","12","03",NA,NA,NA,NA,NA,NA,NA
"864","2020-08-20 20:39:07-03","UFSC","FLOR","8163","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","1983","11","23","Brasil","Curitiba","Capão do Centro Politécnico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0008163",NA,"47124","Paraná",NA,NA,NA,NA,"arbusto espinhoso, flor rosada, internamente alvacenta, 3m altura",NA,"Gentianales",NA,"25180","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2020-08-20 20:39:07-03","UFSC","FLOR","15848","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G.","Cordeiro, J.","1985","11","26","Brasil","São José dos Pinhais","Jardim S. Judas Tadeu.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0015848",NA,"199","Paraná",NA,NA,NA,NA,"arbusto, flor alva, 1,5m altura",NA,"Gentianales",NA,"45291","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2020-08-20 20:39:07-03","UFSC","FLOR","19204","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Jarenkow, J.A.","Jarenkow, J.A.","1986","11","23","Brasil","Capão do Leão","Horto Botânico Ir. Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FLOR0019204",NA,"523","Rio Grande do Sul",NA,NA,NA,NA,"arbusto, corola branco-rosada",NA,"Gentianales",NA,"28605","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2020-08-20 20:39:07-03","UFSC","FLOR","46766","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Senna, R.M.","Spanholi, J.","2000","11","14","Brasil","Machadinho","balsa Virgilia.","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"FLOR0046766",NA,"s.n.","Rio Grande do Sul",NA,NA,NA,NA,"arvoreta",NA,"Gentianales",NA,"14933","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-08-20 20:39:07-03","UFSC","FLOR","26480","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Jarenkow, J.A.","Jarenkow, J.A.","1991","02","13","Brasil","Palmares do Sul","Margem da Lagoa Bacopari.","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"FLOR0026480",NA,"1839","Rio Grande do Sul",NA,NA,NA,NA,"arbusto, flor branco-rosada, aromática",NA,"Gentianales",NA,"31350","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2020-08-20 20:39:07-03","UFSC","FLOR","26812","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Jarenkow, J.A.","Jarenkow, J.A.","1989","12","03","Brasil","Piratini","Margem esquerda do Rio Piratini, próx. a ponte da BR-293.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"FLOR0026812",NA,"1498","Rio Grande do Sul",NA,NA,NA,NA,"arvoreta, flor rósea, aromática, 3,5m altura",NA,"Gentianales",NA,"62286","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2020-08-20 20:39:07-03","UFSC","FLOR","29787","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Mattos, J.","Mattos, J.; Mattos, N.F.","1988","11","19","Brasil","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"FLOR0029787",NA,"32323","Rio Grande do Sul",NA,NA,NA,NA,"arvoreta, 2,5m altura",NA,"Gentianales",NA,"130170","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2020-08-20 20:39:07-03","UFSC","FLOR","4108","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Reitz, R.; Klein, R.M.","1962","12","21","Brasil","Capinzal",NA,"-51.6119003295898","-27.343599319458",NA,NA,"500","500","FLOR0004108",NA,"14385","Santa Catarina",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura",NA,"Gentianales",NA,"19949","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2020-08-20 20:39:07-03","UFSC","FLOR","4156","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Klein, R.M.","1963","10","30","Brasil","Capinzal","Entrada de Capinzal.","-51.6119003295898","-27.343599319458",NA,NA,"700","700","FLOR0004156",NA,"4289","Santa Catarina",NA,NA,NA,NA,"arvoreta, flor branca, 5m altura",NA,"Gentianales",NA,"19949","auto","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2020-08-20 20:39:07-03","UFSC","FLOR","18198","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1970","12","19","Brasil","Florianópolis","Lagoinha do Leste, Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0018198",NA,"9264","Santa Catarina",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura",NA,"Gentianales",NA,"27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2020-08-20 20:39:07-03","UFSC","FLOR","18197","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1970","01","22","Brasil","Florianópolis","Morro Pântono do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0018197",NA,"8598","Santa Catarina",NA,NA,NA,NA,"arvoreta, 5m altura",NA,"Gentianales",NA,"27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-08-20 20:39:07-03","UFSC","FLOR","17620","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Falkenberg, D.B.","Falkenberg, D.B.","1987","11","28","Brasil","Florianópolis","No caminho para a praia de Naufragados, à esquerda da trilha na segunda parte íngreme, antes de chegar ao Farol, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0017620",NA,"4575","Santa Catarina",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde. Aparentemente rara no local de coleta",NA,"Gentianales",NA,"27000","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-08-20 20:39:07-03","UFSC","FLOR","29714","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Falkenberg, D.B.","Queiroz, M.H. de","1989","10","14","Brasil","Florianópolis","Pasto III, Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0029714",NA,"87","Santa Catarina",NA,NA,NA,NA,"arbusto, flor rosa-branca, 3m altura",NA,"Gentianales",NA,"27000","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
