"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"104","2020-09-12 05:00:02-03","US","US","2758243","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Reitz & Klein, --","17871","1965","12","17","South America","Brazil",NA,NA,NA,"US02206578",NA,"Rosales","Benth.",NA,"Paraná",NA,"Carambeí, Rio S. João, Castro, Paraná",NA,NA,"US02206578_01","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","2563655","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Hatschbach","12914","1965","10","11","South America","Brazil",NA,NA,NA,"US02206577",NA,"Rosales","Benth.",NA,"Paraná",NA,"Est. Parana (Brasil). Mun. Tibagi. Conceição",NA,NA,"US02206577_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2281204","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","A. Mattos","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02206580",NA,"Rosales","Benth.",NA,"Rio Grande do Sul",NA,"Monte Alegre. Pr. Br.",NA,NA,"US02206580_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","3195853","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Hatschbach & J. M. Silva","51871","1987","11","24","South America","Brazil",NA,NA,NA,"US02206579",NA,"Rosales","Benth.",NA,"Paraná",NA,"Col. de Holandeses (mun. Arapoti) Paraná",NA,NA,"US02206579_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"108","2020-09-02 16:29:16-03","Cenargen","CEN","107018","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","orthacantha","Mimosa orthacantha","Vinícius Castro Souza","40015","2016","09","01",NA,"Brasil","Exsicatas",NA,"Área de plantio de eucalipto em área originalmente ocupada por cerrado. Anteras róseas. Doação Universidade de São Paulo ESALQ/USP - Herbário ESA nº 138068.","CEN00107018",NA,NA,"Benth.","M. Simon","SP","ITARARE","Estrada de terra Itararé - Bom Sucesso de Itararé.","-49.3400001525879","-24.1100006103516","CEN00107018",NA,NA,"2019",NA,NA,"01",NA,"27729","auto",NA,"1",NA,NA,NA
"109","2019-11-13 11:22:48-03","USP","SPF","130786","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC","4233","1993","09","06",NA,"Brasil",NA,NA,NA,"SPF00130786",NA,NA,"Benth.","Scaramuzza, CAM","São Paulo","Itararé",NA,"-49.271667","-24.241056",NA,"1200","1200","1995","-49.271667","-24.241056","02",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:22:48-03","USP","SPF","81873","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Hoehne, FC; Gehrt, A","s.n.","1938","06","14",NA,"Brasil",NA,NA,"Arb.","SPF00081873",NA,NA,"Benth.","Pirani, JR","São Paulo",NA,"Alto de Botucatu, campo secco.",NA,NA,"SPF00081873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"111","2019-11-13 11:22:48-03","USP","SPF","109397","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC","7134","1994","11","13",NA,"Brasil",NA,NA,NA,"SPF00109397",NA,NA,"Benth.","Morales, M","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"2010",NA,NA,"05",NA,"27729","auto",NA,NA,NA,NA,NA
"112","2019-11-13 11:22:48-03","USP","SPF","203196","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC","4672","1993","11","26",NA,"Brasil",NA,NA,NA,"SPF00203196",NA,NA,"Benth.","Scaramuzza, CAM","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"1994",NA,NA,"02",NA,"27729","auto",NA,NA,NA,NA,NA
"113","2019-11-13 11:22:48-03","USP","SPF","11427","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Hoehne, W","s.n.","1944","11","30",NA,"Brasil",NA,NA,NA,"SPF00011427",NA,NA,"Benth.","Morales, M","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010",NA,NA,"05",NA,"53584","auto",NA,NA,NA,NA,NA
"114","2020-05-08 11:10:45-03","UEFS","HUEFS","194114","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","orthacantha","Mimosa orthacantha","Souza, V.C.","4672","1993","11","26",NA,"Brasil",NA,NA,"Beira de Estrada.","HUEFS0194114","Angiospermae","Fabales","Benth.",NA,"São Paulo","Itararé","Estrada Itararé, Bonsucesso, ca.15 Km de Itararé. Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto","Rosanae",NA,NA,NA,NA
"115","2020-05-08 11:10:45-03","UEFS","HUEFS","15013","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","58198","1992","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0015013","Angiospermae","Fabales","Benth.",NA,"Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625","HUEFS0015013",NA,NA,NA,NA,NA,NA,NA,"56988","auto","Rosanae",NA,NA,NA,NA
"116","2020-05-08 11:10:45-03","UEFS","HUEFS","119142","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","orthacantha","Mimosa orthacantha","Benini, R.C.","FUEL14665","1994","11","04",NA,"Brasil",NA,NA,NA,"HUEFS0119142","Angiospermae","Fabales","Benth.",NA,"Paraná","Tibagi","Canyon Guartela.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto","Rosanae",NA,NA,NA,NA
"117","2020-05-08 11:10:45-03","UEFS","HUEFS","119138","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","orthacantha","Mimosa orthacantha","Barbosa, G.C.","FUEL17302","1995","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0119138","Angiospermae","Fabales","Benth.",NA,"Paraná","Tibagi","Capão do Salto Santa Rosa.","-50.4136009216309","-24.5093994140625","HUEFS0119138",NA,NA,NA,NA,NA,NA,NA,"56988","auto","Rosanae",NA,NA,NA,NA
"118","2019-09-04 18:28:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA
"119","2019-01-23 11:22:18-02","F","FMNH-SEEDPLANTS","V0058519F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0058519F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0058519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"120","2015-03-07 01:38:00-03","F","FMNH-SEEDPLANTS","V0164239F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164239F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0164239F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"121","2018-05-14 17:24:53-03","F","FMNH-SEEDPLANTS","V0164240F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","L. B. Smith","14506",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164240F","Spermatophyta",NA,NA,"RRC ID Flag","Paraná",NA,NA,NA,NA,"V0164240F_01 V0164240F_02","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"14506",NA
"122","2015-03-07 01:38:00-03","F","FMNH-SEEDPLANTS","V0164241F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164241F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0164241F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"123","2015-03-07 01:38:00-03","F","FMNH-SEEDPLANTS","V0164242F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0164242F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0164242F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"124","2020-07-23 12:14:34-03","CEPLAC","CEPEC","54410","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Hatschbach","51871","1987","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","ARAPOTI","Col. de Holandeses.","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"41852","auto",NA,NA,NA,NA,"30/12/1988"
"125","2020-07-23 12:14:34-03","CEPLAC","CEPEC","49382","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Hatschbach","51871","1987","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","ARAPOTI","Col. de Holandeses.","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"41852","auto",NA,NA,NA,NA,"30/12/1988"
"126","2020-07-23 12:14:34-03","CEPLAC","CEPEC","60412","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Hatschbach","58198","1992","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","TIBAGI","Guartela, borda do Canyon Rio Iapo. Lajedo do Pedregulho.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"56988","auto",NA,NA,NA,NA,"30/12/1993"
"127","2020-12-18 15:44:23-03","UEM","HUEM","10408","S","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Janunzzi, AM; Lorenzetti, E","s.n.","2003","10","14",NA,"Brasil",NA,NA,"Arvoreta com aprox. 3m. de altura; presença de espinhos no caule; inflorescência de coloração lilás","HUEM000006229",NA,NA,"Benth","L.M. Garcia","Paraná","Telêmaco Borba","Fazenda Monte Alegre - KLABIN","-50.6156005859375","-24.3239002227783","HUEM000006229",NA,NA,"2020",NA,NA,"12",NA,"35037","auto",NA,NA,NA,NA,NA
"128","2020-11-04 17:29:29-03","UEM","HUEM","25813","S","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Deluca, KAL; et al.","s.n.","2006","06","03",NA,"Brasil",NA,NA,"Arbusto espinhoso, inflorescência lilás-claro, de campo limpo. Doado HUPG 14099.","HUEM000006203",NA,NA,"Benth","Fernanda Schmidt Silveira","Paraná","Tibagi","Parque Estadual do Guartelá, ao lado da trilha","-50.4136009216309","-24.5093994140625","HUEM000006203",NA,NA,"2015",NA,NA,"06",NA,"56988","auto",NA,NA,NA,NA,NA
"129","2020-11-12 16:59:34-03","UEL","FUEL","26820","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Paiva, MRC; et al.","s.n.","2000","05","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Ribas, OS","Paraná","Tibagi","Caetano Mendes","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2011",NA,NA,"09","21","56988","auto",NA,NA,NA,NA,NA
"130","2020-11-12 16:59:34-03","UEL","FUEL","14182","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Buim, MB; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"131","2020-11-12 16:59:34-03","UEL","FUEL","14665","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Benini, RC; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"132","2020-11-12 16:59:34-03","UEL","FUEL","14270","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Ana CSF; Carla CS; Elida P.B.; Elisangela J.S.; Patricia C.P.","30","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"133","2020-11-12 16:59:34-03","UEL","FUEL","24800","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Yasumoto, Y; Breton, MC","s.n.","1997","09","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"134","2020-11-12 16:59:34-03","UEL","FUEL","21078","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Barros, JC; Ito, ET","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"135","2020-11-12 16:59:34-03","UEL","FUEL","20226","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Berg, GA","s.n.","1996","09","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"136","2020-11-12 16:59:34-03","UEL","FUEL","17302","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Barbosa, GC; et al.","s.n.","1995","10","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Tibagi","Capão do Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"137","2020-11-12 16:59:34-03","UEL","FUEL","32572","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Kranz, WM; Cassiano, J","806","2002","06","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Ribas, OS","Paraná","Tibagi","Guartelá, pastagem","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2011",NA,NA,"09","21","56988","auto",NA,NA,NA,NA,NA
"138","2020-11-12 16:59:34-03","UEL","FUEL","51793","PreservedSpecimen","Plantae","Leguminosae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC; Yamamoto, KY; Stehmann, JR; Dutilh, JA","4672","1993","11","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Scaramuzza, CAM","São Paulo","Itararé","Estrada Itararé - Bom Sucesso, beira de estrada","-49.3400001525879","-24.1100006103516",NA,NA,NA,"1994",NA,NA,"02","13","27729","auto",NA,NA,NA,NA,NA
"139","2019-11-01 15:00:07-03","UnB","UB","139960","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","Gottsberger, IS","119-25171","1971","01","25","Southern America","Brasil",NA,NA,"Arbusto.; Brejo",NA,"Dicotyledoneae",NA,"Hoehne","Barneby, R","São Paulo","Pardinho","Ao longo do Rio Pardo, na estrada para Itatinga","-48.3699989318848","-23.0799999237061",NA,NA,NA,"1984",NA,NA,NA,NA,"14628","auto",NA,NA,NA,NA,NA
"140","2019-11-01 15:00:07-03","UnB","UB","421","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","Ferreira, MB","25171","1971","01","25","Southern America","Brasil",NA,NA,"Número de coleta 119-25171.; Arbusto; Brejo.",NA,"Dicotyledoneae",NA,"Hoehne","Barneby, R","São Paulo","Pardinho","Ao longo do Rio Pardo estrada para Itatinga","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,"14628","auto",NA,NA,NA,NA,NA
"141","2019-11-01 15:00:17-03","UnB","UB","140132","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC","7134","1994","11","13","Southern America","Brasil",NA,NA,"Filetes róseos.; Arbusto 1,5m.; Mata de araucária",NA,"Dicotyledoneae",NA,"Benth.","Scaramuzza, CAM","São Paulo","Itararé","Estrada Itararé-Bonsucesso. Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,"1995",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"142","2020-08-20 20:38:52-03","UFSC","FLOR","20723","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.; Silva, J.M.","51871","1987","11","24",NA,"Brasil",NA,NA,"arbusto levemente ramoso, estames roxos, 3m altura","FLOR0020723",NA,"Fabales","Benth.","Barneby, R.C.","Paraná","Arapoti","Col. de Holandeses.","-49.8266983032227","-24.1578006744385",NA,NA,NA,"1988",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA
"143","2020-08-20 14:56:08-03","UFSC","FLOR","9925","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Reitz, R.; Klein, R.M.","17871","1965","12","17",NA,"Brasil",NA,NA,"flor roxa Habitat: Orla da mata","FLOR0009925",NA,"Fabales","Benth.","Silveira, F.S.","Paraná","Castro","Carambeí, Rio São João","-50.0119018554688","-24.7910995483398",NA,"950","950","2018",NA,NA,"05","23","50779","auto",NA,NA,NA,NA,NA
"144","2020-08-20 20:38:52-03","UFSC","FLOR","28033","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1820","1996","12","13",NA,"Brasil",NA,NA,"arbusto, flor rosada, 2m altura","FLOR0028033",NA,"Fabales","Benth.","Barneby, R.C.","Paraná","Tibagi","Canyon Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1997",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"145","2020-08-20 14:56:08-03","UFSC","FLOR","60952","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Souza, V.C.; Yamamoto, K.; Stehmann, J.R. & Dutilh, J.A.","4672","1993","11","26",NA,"Brasil",NA,NA,"Arbusto, 2-3m alt, filetes róseos. Beira da estrada.","FLOR0060952",NA,"Fabales","Benth.","Mattos, C.A.","São Paulo","Itararé","Estrada Itararé-Bonsucesso, ca 15Km de Itararé, Fazenda Ibiti.","-49.3400001525879","-24.1100006103516","FLOR0060952",NA,NA,"1994",NA,NA,"02","13","27729","auto",NA,NA,NA,NA,NA
"146","2021-03-04 15:43:20-03","IF","SPSF","22791","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","V.C.Souza","4233","1993","09","06","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Itararé","mata de araucaria","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA
"147","2021-03-04 15:43:20-03","IF","SPSF","40439","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","G.A.Berg",NA,"1996","09","13","América do Sul","Brasil",NA,NA,"COLETA: Arbustiva 2,5m altura, flor lilás com cálice roxo.&nf;Caule com espinhos.&nf;Campo;",NA,"Magnoliophyta","Fabales","Benth.","J.Y.Tamashiro","PR","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"148","2017-09-11 17:10:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Sello, HL","Herb. Reg.s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:42:11-03","UFRGS","ICN","184723","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Amaral Jr, A","1703","1974","02","12","América do Sul","Brasil",NA,NA,"arbusto de até 3m alt. , inflorescências lilases; ruderal","ICN00035082","Dicotyledon",NA,"Benth.","Schmidt-Silveira, F","SP","Botucatu","Fazenda Quatro Meninas","-48.439998626709","-22.8799991607666",NA,NA,NA,"2015",NA,NA,"07",NA,"40412","auto",NA,NA,NA,NA,NA
"150","2021-02-08 12:42:11-03","UFRGS","ICN","168039","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Miotto, STS; et al.","2604","2011","02","05","América do Sul","Brasil",NA,NA,"estames cor-de-rosa","ICN00028912","Dicotyledon",NA,"Benth.","Schmidt-Silveira, F","PR","Tibagi","Parque Estadual do Guartelá; 24°33'58.7''S 50°15'32.6''W","-50.258889","-24.566111","ICN00028912",NA,NA,"2015","-50.258889","-24.566111","07",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:42:11-03","UFRGS","ICN","118150","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Miotto, STS","1676","1998","12","13","América do Sul","Brasil",NA,NA,"Arbusto com cerca de 3 m de altura, estames róseo-violáceos.","ICN00028913","Dicotyledon",NA,"Benth.","Schmidt-Silveira, F","PR","Wenceslau Braz","saída da cidade em direção à Arapoti PR-092","-49.8027992248535","-23.8738994598389","ICN00028913",NA,NA,"2015",NA,NA,"07",NA,"17717","auto",NA,NA,NA,NA,NA
"152","2021-02-08 12:42:11-03","UFRGS","ICN","184724","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Clemente, MCI","4","2006","04","18","América do Sul","Brasil",NA,NA,"planta arbustiva de grande porte; cerrado",NA,"Dicotyledon",NA,"Benth.","Iwazaki, MC","SP","Botucatu","Rod. Marechal Rondon","-48.439998626709","-22.8799991607666",NA,NA,NA,"2007",NA,NA,"12","28","40412","auto",NA,NA,NA,NA,NA
"153","2020-08-26 10:49:01-03","MCN-FZBRS","HAS","87551","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","Hoehne, F.C.","s.n.","1939","03",NA,NA,"Brasil",NA,NA,"Fl. Jardim Botânico. Arb. campo seco","HAS0087551","Magnoliophyta",NA,"Hoehne",NA,"São Paulo","São Paulo","Alto de Botucatu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Isotypus",NA,NA
"154","2020-08-26 10:49:01-03","MCN-FZBRS","HAS","461","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Girardi, A.M.","s.n.","1972","12",NA,NA,"Brasil",NA,NA,"arvoreta de 2m, flores esverdeadas; trans. 10-5; ICN 21801","HAS0000461","Magnoliophyta",NA,"Benth.","Porto, M.L. ; Baptista, L.R.M.","Rio Grande do Sul","Canela","Parque do Caracol - 8 km N de Canela, Parque Estadual, vale abaixo da cachoeira","-50.852824","-29.311272",NA,"595","595","1973","-50,852824","-29,311272",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:06:08-03","IBt","SP","39543","S","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","Hoehne, FC; Gehrt, A","s.n.","1938","06","14",NA,"Brasil",NA,NA,"Arbusto","SP001089",NA,NA,"Hoehne","Hoehne, FC","São Paulo","Botucatu","Fl. Jardim Botânico de São Paulo em 7/3/1939. Campo seco","-48.439998626709","-22.8799991607666","SP001089",NA,NA,"1939",NA,NA,NA,NA,"40412","auto",NA,NA,"Holotype",NA,NA
"156","2019-11-21 10:06:12-03","IBt","SP","390467","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Yasumuto, Y; Breton, MC","s.n.","1997","09","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Tamashiro, JY","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1999",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"157","2019-11-21 10:06:12-03","IBt","SP","382558","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, JM; Cervi, AC; Lucas, E; Mazine, FF","3836","2003","11","03",NA,"Brasil",NA,NA,NA,"SP025711",NA,NA,"Benth.","Ribas, OS","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","SP025711",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
