"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"260","2016-09-14 05:18:00-03","MO","MOBOT","3282991","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Paul J. M. Maas|L. Y. T. Westra","Maas 4120","1979","10","30","South America","Guyana",NA,NA,NA,NA,NA,"Chaakoitou near Mountain Point, just S of Kanuku Mts. Wooded islet on slightly elevated in savanna, visited in part by cattle.",NA,NA,"Lam.","C. Reynel","-59.6666667","2.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","3284293","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Albert C. Smith","Smith 2351","1937","11","1","South America","Guyana",NA,NA,NA,NA,NA,"British Guiana. Basin of Rupununi River: near mouth of Charwair Creek. Edge of forest.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2010-11-25 09:00:00-02","MO","MOBOT","3346978","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marion J. Jansen-Jacobs|et al.","Jansen-Jacobs 4101","1995","6","16","South America","Guyana",NA,NA,NA,NA,NA,"Rupununi Distr., foot of Mount Shiriri. Savanna, bushisland.",NA,NA,"Lam.","J. Kallunki","-59.71666","2.88333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2012-07-28 05:08:00-03","MO","MOBOT","3384979","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","* SILVA","SILVA 3605","1978","5","16","South America","Brazil","Pará",NA,NA,NA,NA,"R. Tocantins, Jacundá, Rio Cajazeiras.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"264","2009-12-15 11:07:00-02","MO","MOBOT","3393092","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25119","1986","12","22","South America","Paraguay","Guairá",NA,NA,NA,NA,"Colonia Independencia, Cerro Cantera.",NA,NA,"Lam.","C. Reynel","-56.2166667","-25.75",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"265","2009-12-15 11:14:00-02","MO","MOBOT","3393415","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Fátima Mereles","Mereles H. 3809","1990","2","15","South America","Paraguay","Presidente Hayes",NA,NA,NA,NA,"Ruta Trans Chaco Km 120.",NA,NA,"Lam.","C. Reynel","-59.2666667","-23.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"266","2012-04-24 05:05:00-03","MO","MOBOT","3394961","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marion J. Jansen-Jacobs|Christian P.G.-A. Feuillet|Paul Hiepko|Laurence E. Skog|Ben J.H. ter Welle","Jansen-Jacobs 467","1985","2","28","South America","Guyana",NA,NA,NA,NA,NA,"Rupununi Savanna, Mountain point, near ranch of Shirley Humphries.",NA,NA,"Lam.","C. Reynel","-59.65","2.9666667",NA,NA,"140.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"267","2009-12-15 11:04:00-02","MO","MOBOT","3395227","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","A.L. Woolston","Woolston 739","1956","9","27","South America","Paraguay","San Pedro",NA,NA,NA,NA,"Col. Primavera.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"268","2009-12-15 11:24:00-02","MO","MOBOT","3395445","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Aurelio Schinini","Schinini Cacace 7966","1973","12","30","South America","Paraguay",NA,NA,NA,NA,NA,"Dep. Asunción. Jardín Botánico.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"269","2017-01-11 17:23:00-02","MO","MOBOT","956098","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3516","1988","1","16","South America","Colombia",NA,NA,NA,NA,NA,"Haciendo El Medio, parte oriental, carretera La Paila-Armenia, pie de monte de vertiente occidental de Cordillera Central, lomas bajas, bosque secundario.",NA,NA,"Lam.","C. Reynel (MO)",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"270","2012-03-18 05:12:00-03","MO","MOBOT","965043","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Fabiana Mamani M.|Antony Jardim","Mamani M. 364","1994","12","9","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Area de estudio del proyecto BOLFOR, Las Trancas. bosque semideciduo chiquitano con Scheelea princeps Cariniana estrellensis. Bosque ribereño chiquitano",NA,NA,"Lam.","C. Reynel (MOL)","-61.84638","-16.52027","Nuflo de Chavez",NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA
"271","2012-03-18 05:12:00-03","MO","MOBOT","965477","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Fabiana Mamani M.|M. Saucedo","Mamani M. 842","1995","4","15","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación del bajio.",NA,NA,"Lam.","C. Reynel (MOL)","-61.84638","-16.52027","Nuflo de Chavez",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"272","2013-02-07 05:34:00-02","MO","MOBOT","990017","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Bradley C. Bennett|Rocío Alarcón","Bennett 4483","1990","8","12","South America","Ecuador","Napo",NA,NA,NA,NA,"Misahualli, along Río Misahualli. Growing in the floodplain. Common.",NA,NA,"Lam.","C. Reynel (MO)","-77.66666","-1.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","116775","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Timothy J. Killeen|Walter A. Palacios","Killeen 3425","1991","9","2","South America","Bolivia","Beni",NA,NA,NA,NA,"Estación Biologica del Beni, Estancia Porvenir, 50 km este de San Borja. Savana de altura, con Islas del bosque caducafolia. Pastoreo liviano.",NA,NA,"Lam.","C. Reynel (MO)","-66.5","-14.83333","Yacuma",NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","23",NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","1101720","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum caribaeum","Hermes Cuadros V.","Cuadros Villalobos 1807","1807","2","22","South America","Colombia","Bolívar",NA,NA,NA,NA,"Vereda Puente Honda",NA,NA,NA,"C. Reynel (MO)",NA,NA,"Turbaco",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caribaeum",NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","116868","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum caribaeum","James L. Zarucchi|Beatriz E. Echeverry C.","Zarucchi 4667","1987","3","12","South America","Colombia","Antioquia",NA,NA,NA,NA,"Mpio. de Venecia; 4.2 km E of Bolombolo on road to Venecia, Hacienda La Plata. Tropical dry forest on hillside.",NA,NA,NA,"C. Reynel (MOL)","-75.8","6.01666",NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caribaeum","6","87-8",NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","116929","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum caribaeum","Elsa M. Zardini|R. Velázquez","Zardini 23236","1990","9","1","South America","Paraguay","Central",NA,NA,NA,NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Forest.",NA,NA,NA,"C. Reynel (MO)","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caribaeum","4","429",NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","117384","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum caribaeum","Elsa M. Zardini|et al.","Zardini 9176","1989","1","5","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Macizo Acahay. Forest on eastern most peak, mostly on rocks.",NA,NA,NA,"C. Reynel (MO)","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caribaeum","3","1",NA,NA
"278","2018-09-05 14:49:00-03","MO","MOBOT","101066379","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","F. Gomes","Gomes s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"(A. St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","1",NA,"Lectotype",NA
"279","2018-09-05 14:55:00-03","MO","MOBOT","101066383","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Auguste F.M. Glaziou","Glaziou 1611",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Larangeiros",NA,NA,"(A. St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","1",NA,"Syntype",NA
"280","2018-09-05 15:00:00-03","MO","MOBOT","101066384","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Ludwig Riedel","Riedel 1002",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Monte Corcovado.",NA,NA,"(A. St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","1",NA,"Holotype",NA
"281","2015-12-03 15:26:00-02","MO","MOBOT","116477","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|Ramón Velásquez","Zardini 10465","1989","2","8","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Ruta 2, km 120. Forest patch, 100 m from road.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-56.5833333","-25.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","4","42",NA,NA
"282","2014-10-27 12:22:00-02","MO","MOBOT","117074","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|Constancio Velásquez","Zardini 15071","1989","10","16","South America","Paraguay","Guairá",NA,NA,NA,NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 6 kms S of route to Coronel Oviedo. Gallery forest along tributaries of Chorro Creek.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","4","156",NA,NA
"283","2013-10-09 05:40:00-03","MO","MOBOT","117407","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|Ramón Velásquez","Zardini 13333","1989","7","14","South America","Paraguay","Guairá",NA,NA,NA,NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena; near Antena. Cerro Acatí. Forest.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","4","121",NA,NA
"284","2014-05-29 13:20:00-03","MO","MOBOT","117885","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|Ramón Velásquez","Zardini 13620","1989","7","23","South America","Paraguay","Guairá",NA,NA,NA,NA,"Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-56.1666667","-25.9166667",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","4","125",NA,NA
"285","2014-05-29 13:22:00-03","MO","MOBOT","118148","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|S. Velázquez","Zardini 13789","1989","7","23","South America","Paraguay","Guairá",NA,NA,NA,NA,"Cordillera de Ybytyruzú. Cerro Mymy, camino a Cerro Polilla. Forest.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-56.1666667","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","4","128",NA,NA
"286","2013-10-09 05:40:00-03","MO","MOBOT","118535","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Elsa M. Zardini|Ramón Velásquez","Zardini 9901","1989","1","26","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Cerro Mbatoví. Forest along northern slope, in regeneration.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","R.E. Spichiger (G)","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum","3","18",NA,NA
"287","2010-01-29 14:22:00-02","MO","MOBOT","3346071","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","José R. Pirani","Pirani 2899","1993","5","16","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"Estrada Resende-Formoso, ca. 14 Km de Resende.",NA,NA,"(A. St.-Hil. & Tul.) Reynel","C. Reynel (MOL)","-44.4467010498047","-22.468900680542","Resende",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,"rugosum","1",NA,NA,NA
"288","2010-11-23 06:39:00-02","MO","MOBOT","2813437","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2089","1991","1","16","South America","Guyana","Rupununi",NA,NA,NA,NA,"Dadanawa, Tawatawun Mountain. Near granite rocks.",NA,NA,"Lam.","C. Reynal","-59.41666","2.83333",NA,NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2010-11-23 06:39:00-02","MO","MOBOT","2813713","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2089","1991","1","16","South America","Guyana","Rupununi",NA,NA,NA,NA,"District. Dadanawa, Tawatawun Mountain. Near granite rocks.",NA,NA,"Lam.","C. Reynet","-59.41666","2.83333",NA,NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2010-11-23 21:46:00-02","MO","MOBOT","2814334","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2659","1992","9","28","South America","Guyana","Rupununi",NA,NA,NA,NA,"Kusad Mountains. Bush-island on base of slope.",NA,NA,"Lam.","J. Kallunki","-59.83333","2.75",NA,NA,"150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","33585","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Almeida Neto, A. & Ranga, N. T.","284.0","2009","01","07","América do Sul","Brasil","São Paulo",NA,NA,"Árvore, P-A 10, I-55. Biota",NA,"Estação Experimental","Tracheophyta","Sapindales","Lam.",NA,"-48.91777778","-21.22","Pindorama (P9)",NA,NA,NA,NA,NA,NA,"-48.91777778","-21.22000000",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"292","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","18448","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum subsp. rugosum","A.T. Dias",NA,NA,NA,NA,"América do Sul","Brasil","Paraná",NA,NA,"Árvore 7 m, frutos verdes, frutos maduros vermelhos;",NA,"Fazenda Doralice","Tracheophyta","Sapindales","(A.St.-Hil. & Tul.) Reynel","A.T. Dias","-51.0480995178223","-23.2691993713379","Ibiporã",NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto","Magnoliopsida",NA,"subsp. rugosum",NA,NA,NA,NA
"293","2020-06-22 14:19:05-03","UNESP-IBILCE","SJRP","18446","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum subsp. rugosum","A.T. Dias",NA,NA,NA,NA,"América do Sul","Brasil","Paraná",NA,NA,"Árvore 9 m, planta masculina com poucas folhas, flores esverdeadas;",NA,"fazenda ferraz","Tracheophyta","Sapindales","(A.St.-Hil. & Tul.) Reynel","A.T. Dias","-51.0363998413086","-23.0585994720459","Sertanópolis",NA,NA,NA,NA,NA,NA,NA,NA,"19992","auto","Magnoliopsida",NA,"subsp. rugosum",NA,NA,NA,NA
"294","2019-03-29 10:41:39-03","UFSM","HDCF","5846","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Krewer, C.",NA,"2001","01","31","América","Brasil","Rio Grande do Sul",NA,NA,"Inventário Florestal, carta 01, parcela 05, árvore 09",NA,"Propriedade Otilio Heeser",NA,NA,"Lam.","Sobral, M.",NA,NA,"Lajeado Canelera",NA,NA,NA,"2001","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-02-01 11:31:05-02","UNIOESTE","UNOP","5301","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Temponi, L.G.; Costa, G.F.M.; Veríssimo, M.; Costa, G.F.M.; Veríssimo, M.","529","2008","12","03",NA,"Brasil","Paraná",NA,NA,"Arbórea, cerca de 4m alt. Folha cartácea, discolor. Pétalas alvas. Frutos imaturos verdes.",NA,"Espigão Alto do Iguaçu.",NA,NA,"Lam.","Borges, J.P.",NA,NA,"Foz de Iguaçu",NA,NA,NA,"2013","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2018-09-12 14:48:34-03","UNIOESTE","UNOP","1367","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Cielo-Filho, R.","1468","2014","08","05",NA,"Brasil","Paraná",NA,NA,"Árvore, 11 m, fruto jovem.",NA,"Morro da Salete",NA,NA,"Lam.","Franco, G.A.D.C.","-54.369444","-25.296111","Medianeira",NA,"532","532","2014","08","25","-54.369444","-25.296111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1849","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Zini, A.; Escher, A.R.; Tiscoski, T.L.; Zini, A.; Escher, A.R.","170","2013","04","01",NA,"Brasil","Paraná",NA,NA,"Arbórea. Frutos imaturos verdes-amarronzados. Área 1, 469º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"298","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1848","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.","169","2013","03","25",NA,"Brasil","Paraná",NA,NA,"Arbórea. Frutos nigrescentes. Área 1, 575º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"299","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1807","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Antunes, N.; Antunes, N.","128","2012","12","29",NA,"Brasil","Paraná",NA,NA,"Arbórea. Frutos e inflorescências. Área 1, 599º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.; Tiscoski, T.L.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2012","12","29",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"300","2018-05-28 17:23:59-03","UNIOESTE","UNOP","5586","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","688","2009","10","12",NA,"Brasil","Paraná",NA,NA,"Árvore, 6m, flor creme esverdeada. Floresta estacional semidecídual. Unicata.",NA,"Parque Nacional do Iguaçu. BR-469, no interior do parque.",NA,NA,"Lam.","Cordeiro, J.; Barbosa, E.","-54.5881004333496","-25.5478000640869","Foz do Iguaçu",NA,NA,NA,"2010",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"301","2016-04-04 17:00:35-03","UNIOESTE","UNOP","8068","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Temponi, L.G.; Ramos, E.E.; Cargnelutti, J.C.; Ramos, E.E.; Cargnelutti, J.C.","1122","2012","08","06",NA,"Brasil","Paraná",NA,NA,"Arbórea ca. de 8m. Folhas verdes, levemente discolor. Estéril.",NA,"Parque Ecológico Paulo Gorski",NA,NA,"Lam.","Ramos, E.E.; Cargnelutti, J.C.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2012","08",NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"302","2016-04-07 14:03:41-03","UNIOESTE","UNOP","1735","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","94","2012","11","11",NA,"Brasil","Paraná",NA,NA,"Arbórea. Flores branco-amareladas. Área 2, 924º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","03","04",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"303","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1847","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.","168","2013","03","25",NA,"Brasil","Paraná",NA,NA,"Arbórea. Frutos nigrescentes. Área 1, 599º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"304","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1844","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.","165","2013","03","25",NA,"Brasil","Paraná",NA,NA,"Arbórea. Frutos nigrescentes. Área 1, 576º indivíduo.",NA,"Parque Ecológico Paulo Gorski.",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"305","2021-01-10 20:47:49-03","INPA","INPA","184587","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Matthes, LAF","789","1977","06","25","Southern America","Brasil","São Paulo",NA,NA,NA,"INPA0184587","Nativa em mata na reserva do Bosque dos Jequitibás","Dicotyledon Com-Clade","Sapindales","Lam.","Melo, MFF","-47.060001373291","-22.8999996185303","Campinas",NA,NA,NA,"2001","03",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-31 09:09:55-03","INPA","INPA","147985","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Fabris, LC","4","1985","09","02","Southern America","Brasil","Espírito Santo",NA,NA,NA,"INPA0147985","Campus da UFES-Goiabeiras.","Dicotyledon Com-Clade","Sapindales","Lam.","Pirani, JR","-40.3377990722656","-20.3194007873535","Vitória",NA,NA,NA,"1996",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-31 09:09:55-03","INPA","INPA","145915","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Jansen-Jacobs, MJ","467","1985","02","28","Southern America","Guyana",NA,NA,NA,NA,"INPA0145915","Rupununi Savanna, Moutain point, near ranch of Shirley Humphries.","Dicotyledon Com-Clade","Sapindales","Lam.","Albuquerque, BWP de","-59.65","2.966667",NA,NA,"140","150","1988","02",NA,"-59.65","2.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
