"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"572","2020-03-11 09:01:36-03","URCA","HCDAL","2165","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Silva, M A P; et al.; et al.",NA,"Brasil","Ceará","Subida do Belmonte",NA,NA,"Herbáceo ca. 1,5 m; flor branca.",NA,"2006","09","20",NA,NA,NA,"(K. Schum.) C. H. Perrs & Delprete","Linhares, K. .V.","HCDALs.n.","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-03-11 09:01:36-03","URCA","HCDAL","12824","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Campos, N. .B.",NA,"Brasil","Ceará","Sitio Venha Ver, Chapada do Araripe, Estrada do Belmonte.",NA,NA,"Arbusto ca.3m; fruto verde imaturo.; Cerradão",NA,"2017","02","24",NA,NA,NA,"(K.Schum.) C.H.Perss. & Delprete",NA,"35","Crato","-39.462333","-7.310972","950","950",NA,NA,NA,NA,NA,NA,"-39.462333","-7.310972",NA,NA,NA,NA,NA
"574","2011-03-31 15:44:00-03","MO","MOBOT","100361524","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia","Syntype","Eduard F. Poeppig","South America","Brazil","Amazonas","Prope Teffe olim Ega in provincia do Alto Amazonas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.",NA,"Poeppig 2717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"575","2011-08-18 11:01:00-03","MO","MOBOT","100361525","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia","Syntype","George Gardner","South America","Brazil","Ceará",NA,NA,NA,NA,NA,"1836",NA,NA,NA,NA,NA,"K. Schum.",NA,"Gardner 1688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"576","2011-08-18 11:01:00-03","MO","MOBOT","100361526","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia","Syntype","George Gardner","South America","Brazil","Ceará",NA,NA,NA,NA,NA,"1836",NA,NA,NA,NA,NA,"K. Schum.",NA,"Gardner 1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"577","2011-03-31 15:47:00-03","MO","MOBOT","100361527","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia","Syntype","W.J. Burchell","South America","Brazil","Goiás","Ad Porto Real.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.",NA,"Burchell 8419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"578","2012-11-20 14:46:00-02","MO","MOBOT","100361528","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia","Syntype","Moritz R. Schomburgk","South America","Guyana",NA,NA,NA,NA,NA,NA,"1835",NA,NA,NA,NA,NA,"K. Schum.",NA,"Schomburgk 1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"579","2008-05-27 22:02:00-03","MO","MOBOT","1416937","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Robin B. Foster","South America","Peru","Loreto","White Sand Islands",NA,NA,NA,NA,"1978","8","1",NA,NA,NA,"K. Schum.","C.Taylor","Foster 4790",NA,"-73.436632","-3.9548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2008-05-27 22:02:00-03","MO","MOBOT","1416947","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Robin B. Foster","South America","Peru","Loreto","White Sand Islands",NA,NA,NA,NA,"1978","8","1",NA,NA,NA,"K. Schum.","C.Taylor","Foster 4792",NA,"-73.436632","-3.9548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2015-01-23 09:26:00-02","MO","MOBOT","1416956","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"L.A.M. Silva","South America","Brazil","Bahia","Mata Atlantica",NA,NA,NA,NA,"1979","6","15",NA,NA,NA,"K. Schum.","J.Kirkbride","Silva 506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2014-03-01 20:01:00-03","MO","MOBOT","1510833","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Terry W. Henkel|M. Chin","South America","Guyana",NA,"Pakaraima Mts, Upper Ireng R; 0.5 km section of Tay-Slay-O Creek, 4-8 km upstream of Ireng mouth",NA,NA,NA,NA,"1993","1","18",NA,NA,NA,"K. Schum.","C.M. Taylor","Henkel 853",NA,"-59.96666","4.83333","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2014-03-01 20:01:00-03","MO","MOBOT","1510835","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Terry W. Henkel|M. Chin","South America","Guyana",NA,"Pakaraima Mts, 3 km transect SE from Tay-klay-o Creek; 6 km upstream of juncture with Upper Ireng R",NA,NA,NA,NA,"1993","1","19",NA,NA,NA,"K. Schum.","C.M. Taylor","Henkel 889",NA,"-59.96666","4.83333","650.00000000","825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2008-05-27 22:02:00-03","MO","MOBOT","1528330","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Michael H. Nee","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.","B. Boom","Nee 36968",NA,"-63.2","-17.74166","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2008-05-27 22:02:00-03","MO","MOBOT","1842807","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","South America","Brazil","Pará","Mun. de Marapanim: Campo de Matapiquara ca. 1 km E of Matapiquara, 73 km NNE of Castanhal by road. Curatella, Axonopus, Leptocoryphium savanna and adjoining forest",NA,NA,NA,NA,"1980","4","5",NA,NA,NA,"K. Schum.","J. Kirkbride","Davidse 17913",NA,"-47.65","-0.93333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1374",NA,NA
"586","2013-07-22 17:30:00-03","MO","MOBOT","786333","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia myrciifolia",NA,"James L. Zarucchi|César E. Barbosa","South America","Colombia","Vichada","Parque Nacional Natural El Tuparro, ca. 20 km NNE of El Tapón, gallery forest, Lat. 5º13'N, Long. 69º05'W, alt ca. 115 m.",NA,NA,NA,NA,"1985","3","20",NA,NA,"myrciifolia",NA,"J.A. Steyermark","Zarucchi 3771",NA,"-69.0833333","5.2166667","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-75","4",NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","799885","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia myrciifolia",NA,"Ronald L. Liesner|Bruce K. Holst","South America","Venezuela","Amazonas","ATURES Stream 0.5 to 2 km east of Río Coro- Coro, west of Serranía de Yutaje. 3 km N of settlement of Yutaje. Seasonally dry forest, trees 20 to 30 m, few epiphytes present.",NA,NA,NA,NA,"1987","2","19",NA,NA,"myrciifolia",NA,"J.Steyermark","Liesner 21245",NA,"-66.125","5.63333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-3","3",NA
"588","2011-03-09 10:34:00-03","MO","MOBOT","100142254","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"J.F. Molino|D. Sabatier","South America","French Guiana","Cayenne","Borne Frontiér No. 1 Parcelle BOU2",NA,NA,NA,NA,"2006","10","10",NA,NA,"myrciifolia",NA,"M. F. Prevost","Molino 2331",NA,"-54.4244445","2.2119444","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"589","2018-02-15 15:21:00-02","MO","MOBOT","3083852","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia barbata",NA,"Claes Persson","South America","Bolivia","Beni","San Lorenzo de Pampa; road Riberalta-Guayaremerin; At edge of forest.",NA,NA,NA,NA,"1996","9","23",NA,NA,"barbata","C.H. Perss. & Delprete","C.M. Taylor (MO)","Persson 274","Vaca Diez","-65.7333333","-11.05","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"590","2011-03-09 10:27:00-03","MO","MOBOT","3090777","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Luciano Bernardi","South America","Peru","Loreto",NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Bernardi s.n.","Requena","-73.75","-4.91666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2018-02-15 10:54:00-02","MO","MOBOT","100158325","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Rafaela C. Forzza","South America","Brazil","Minas Gerais","Lima Duarte, Parque Estadual da Serra do Ibitipoca, mata em frente a entrada do Parque. 21 degree.",NA,NA,NA,NA,"2004","3","9",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Forzza 3071",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"592","2009-11-20 16:14:00-02","MO","MOBOT","100230595","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Daniela C. Zappi","South America","Brazil","Mato Grosso","Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.",NA,NA,NA,NA,"2008","8","19",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","Zappi","Zappi 1283","Novo Mundo","-55.2294445","-9.6688889","355.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"593","2011-04-08 15:10:00-03","MO","MOBOT","100364296","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia","Lectotype","Richard Spruce","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Spruce 978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"594","2015-07-17 16:34:00-03","MO","MOBOT","100829153","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Ieda L. do Amaral|Maria de Lourdes Soares","South America","Brazil","Amazonas","Rio Urucu, base da Petrobras, estrada dos LUCS, Igarap'e Marta I, flroesta alta, densa de terra firme, solo argiloso.",NA,NA,NA,NA,"2004","3","30",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor","Amaral 2819",NA,"-65","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"595","2018-02-15 11:03:00-02","MO","MOBOT","101030597","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"André M. Amorim|et al.","South America","Brazil","Bahia","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.",NA,NA,NA,NA,"2006","10","22",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Amorim 6524","Camacan","-39.5986111","-15.3916666","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"596","2013-10-05 06:32:00-03","MO","MOBOT","1320571","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Ronald L. Liesner|Ángel C. González","South America","Venezuela","Bolívar","Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.",NA,NA,NA,NA,"1981","4","4",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C. Persson & P. Delprete","Liesner 11216",NA,"-63.11666","7.58333","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA
"597","2011-03-09 10:27:00-03","MO","MOBOT","1420484","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Pilar Franco|et al.","South America","Colombia","Guainía","Mpio. Puerto Inirida, comunidad El Remanso, Cerro de Mavicure.",NA,NA,NA,NA,"1998","3","26",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Franco Rosselli 6126",NA,"-67.96666","3.45","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2014-03-01 18:25:00-03","MO","MOBOT","1511196","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Terry W. Henkel|M. Chin","South America","Guyana",NA,"Pakaraima Mts; Upper Ireng watershed; E bank Kaatnang R. at base of Achiknang",NA,NA,NA,NA,"1994","7","20",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Henkel 5765",NA,"-60.13333","4.98333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2012-05-01 05:07:00-03","MO","MOBOT","1512923","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"H. David Clarke|C. Watson|R. Williams|C. Perry|J. Clarke|K. Hurtubise","South America","Guyana",NA,"Rupununi River, betw. Kwattamang Landing & Rewa Village",NA,NA,NA,NA,"1997","9","29",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Clarke 6808",NA,"-58.8675","3.94972","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2014-09-11 10:28:00-03","MO","MOBOT","1828126","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Gerrit Davidse|Ángel C. González","South America","Venezuela","Apure","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.",NA,NA,NA,NA,"1978","2","9",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Davidse 13837","San Fernando","-67.8333333","6.3166667","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1284","1",NA
"601","2015-01-28 05:47:00-02","MO","MOBOT","307926","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Agustin Rudas L.|Adriana Prieto|et al.","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amacayacu. Sector Lorena (R. Cotuhé) bosque de terra firme. Parcela permanente #2. Cuadrado E1.",NA,NA,NA,NA,"1992","6","27",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Rudas Lleras 4309","Tarapacá","-70","-3.03333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","4",NA
"602","2018-12-29 04:34:00-02","MO","MOBOT","307941","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Agustin Rudas L.|Adriana Prieto|C. Rodríguez","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amacayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado E3.",NA,NA,NA,NA,"1992","6","27",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Rudas Lleras 4351","Tarapacá","-70","-3.03333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152","4",NA
"603","2018-02-15 11:04:00-02","MO","MOBOT","3085503","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"C.A. Cid Ferreira","South America","Brazil","Pará","Monte Alegre; km 04 da estrada de Monte Alegre p/Alenquer (PA-254); campo aberto, solo areno pedregoso.",NA,NA,NA,NA,"1987","11","5",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Cid Ferreira 9449",NA,"-54.0833333","-1.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"604","2018-02-15 11:04:00-02","MO","MOBOT","3085646","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"C.A. Cid Ferreira","South America","Brazil","Pará","Mun. Alenquer. estrada Cuamba (ramal a direita da Estr. Lauro Sodre), 12 km de Alenquer, a caminho da Faz. Capintuba. Campo natural, solo areno pedregoso.",NA,NA,NA,NA,"1987","11","4",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Cid Ferreira 9406",NA,"-54.65","-1.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"605","2018-02-15 10:56:00-02","MO","MOBOT","3085692","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"C.A. Cid Ferreira","South America","Brazil","Pará","Campos do Ariramba no lugar Tabuleta, 18 km do rio Jaramacaru. Campina sobre solo arenoso branco.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Cid Ferreira 9791","Óbidos","-55.5833333","-1.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"606","2018-02-15 10:55:00-02","MO","MOBOT","3085837","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Shunsuke Tsugaru|Haruo Guinoza","South America","Brazil",NA,"Estado de Mato Grosso: near Tapurah, Muncipio de Diamantion, 500 km NNW from Cuiba. On shrubby area.",NA,NA,NA,NA,"1987","11","1",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Tsugaru B-1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"607","2012-04-17 17:12:00-03","MO","MOBOT","3090666","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Sigrid L. Jung","South America","Brazil","São Paulo","capital, Reserva Biológica, Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"1977","5","2",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Jung 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"608","2014-01-17 08:36:00-02","MO","MOBOT","100664557","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"George Eiten|Liene T. Eiten","South America","Brazil","Mato Grosso","255 km along new road NNE of village of Xavantina. (6.6 km due SSW of Royal Society-Royal Geographic Society Base Camp).",NA,NA,NA,NA,"1968","8","31",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Eiten 8500","Barra do Garças","-51.75","-12.85","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"609","2011-03-09 10:27:00-03","MO","MOBOT","3090860","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Wilmer A. Díaz","South America","Venezuela","Bolívar","N.V.: Carutilla. Proc.: Criollo-la paragua Municipio Raúl leoni Aza-karon. Entre Paraíso Nuevo y Arenales",NA,NA,NA,NA,"1992","6","7",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Díaz 981",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2014-12-25 12:37:00-02","MO","MOBOT","3090946","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"M.A.S. Costa|E. da C. Pereira","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"1996","3","22",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Costa 770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","515756","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Bruce K. Holst|Ronald L. Liesner","South America","Venezuela","Amazonas","ATURES: Río Coro-Coro at settlement of Yutaje. Secondary forest surrounding dwellings.",NA,NA,NA,NA,"1987","3","16",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C. Persson & P. Delprete","Holst 3467",NA,"-66.11666","5.60833","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-52","3",NA
"612","2014-04-24 11:08:00-03","MO","MOBOT","524830","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Gerrit Davidse|Otto Huber","South America","Venezuela","Amazonas","14-15 km NE of Puerto Ayacucho along road to El Burro.",NA,NA,NA,NA,"1978","4","15",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Davidse 15081","Atures","-67.5333333","5.7833333","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-26","1",NA
"613","2015-01-28 05:47:00-02","MO","MOBOT","537806","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Agustin Rudas L.|Diego Giraldo-Cañas|et al.","South America","Colombia","Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Transecto F16-F15.",NA,NA,NA,NA,"1992","3","28",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Rudas Lleras 3911",NA,"-70.25","-3.7","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","5",NA
"614","2018-12-29 04:34:00-02","MO","MOBOT","538143","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"Agustin Rudas L.|Adriana Prieto|C. Rodríguez","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U11.",NA,NA,NA,NA,"1992","7","13",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Rudas Lleras 5371","Tarapacá","-70","-3.03333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"218","4",NA
"615","2011-03-09 10:33:00-03","MO","MOBOT","786271","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"James L. Zarucchi|César E. Barbosa","South America","Colombia","Vichada","Parque Nacional Natural El Tuparro, ca. 14 km W of Centro Administrativo north of road to El Tapón, Cerro Peinilla, granitic outcrop, Lat. 5º19'N, Long. 67º58'W, alt ca. 120 m.",NA,NA,NA,NA,"1985","2","26",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete",NA,"Zarucchi 3459",NA,"-67.96666","5.31666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-39","8",NA
"616","2018-02-15 11:10:00-02","MO","MOBOT","101030601","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"D.A. Folli","South America","Brazil","Espírito Santo","Reserva Natural da CVRD",NA,NA,NA,NA,"2004","9","20",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor (MO)","Folli 4938","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"617","2011-09-02 15:48:00-03","MO","MOBOT","100302881","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"V. Demuner","South America","Brazil","Espírito Santo","Escola Agrotécnica de Santa Teresa.",NA,NA,NA,NA,"1999","11","18",NA,NA,NA,"(K. Schum.) C.H. Perss. & Delprete","C.M. Taylor","Demuner 247","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"618","2019-10-16 09:01:00-03","MO","MOBOT","1118309","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia barbata",NA,"R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim|R.A. Medina|A. Nuñez","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Torres. Bosque seco con afloramiento rocoso. Ladera del bosque con abundante Bromelia en estrato herbáceo, abundante bambú. Parcela permanente de estudio.",NA,NA,NA,NA,"1993","9","29",NA,NA,"barbata","C.H. Perss. & Delprete","C.M. Taylor (MO)","Quevedo Sopepí 1988","Velasco","-60.8311111","-13.6625","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"619","2019-10-16 08:49:00-03","MO","MOBOT","1153322","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia barbata",NA,"Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado; Campamento Las Gamas; Campo Cerrado con cobertura graminoide, densa con árboles de hasta 10 m altura. Parcela permanente de estudio.",NA,NA,NA,NA,"1993","11","9",NA,NA,"barbata","C.H. Perss. & Delprete","C.M. Taylor (MO)","Killeen 5315","Velasco","-60.7666667","-14.35","815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
