"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"645","2021-03-04 15:44:23-03","IF","SPSF","22516","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"S.I.Elias","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","65","1997","12","11","SP","Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto","2004",NA,NA,"05","10","Magnoliopsida",NA,NA,NA
"646","2021-03-04 15:44:23-03","IF","SPSF","18722","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"G.F.Arbocz","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","183","1994","03","08","SP","Base Ecológica da Serra do Japi",NA,NA,"Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"17840","auto","2008",NA,NA,"11","24","Magnoliopsida",NA,NA,NA
"647","2021-03-04 15:44:23-03","IF","SPSF","45474","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes & H.C. de Lima & C.C.Diniz & D.S.Farias","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10m altura; frutos verdes.; GEOGRAFIA: Beira de estrada&nf;EX-ESA;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","951","1994","04","23","SP","Parque Estadual Carlos Botelho",NA,NA,"São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"27904","auto","2012",NA,NA,"02","09","Magnoliopsida",NA,NA,NA
"648","2021-03-04 15:44:23-03","IF","SPSF","42821","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"S.Honda & R.J.F. Garcia & R.Costa","América do Sul","Brasil",NA,NA,"COLETA: Árvore 18m; casca com profundas fissuras verticais; botões florais.; GEOGRAFIA: Fragmento 2;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","125","2007","10","19","SP","Parque Tizo",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2010",NA,NA,"02","09","Magnoliopsida",NA,NA,NA
"649","2021-03-04 15:44:23-03","IF","SPSF","15594","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore de +/- 10m de altura, local aberto , flores creme; GEOGRAFIA: Topo de morro;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","618","1992","01","17","SP","Parque Estadual Carlos Botelho",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto","2014",NA,NA,"08","15","Magnoliopsida",NA,NA,NA
"650","2021-03-04 15:44:23-03","IF","SPSF","08964","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"W.Hoehne","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","3964","1965","11","11","SP",NA,NA,NA,"Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,"9595","auto","2004",NA,NA,"04","22","Magnoliopsida",NA,NA,NA
"651","2021-03-04 15:44:23-03","IF","SPSF","00977","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"D.Bento Pickel","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Árvore, flores amarelas;",NA,"Magnoliophyta","Laurales","(Kosterm.)","J.B.Baitello",NA,"1945","01","15","MG","na mata",NA,NA,"São Julião",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"11","25","Magnoliopsida",NA,NA,NA
"652","2021-03-04 15:44:23-03","IF","SPSF","01212","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"D.Bento Pickel","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore&nf;nome popular: massaranduba;",NA,"Magnoliophyta","Laurales","Kosterman","J.B.Baitello",NA,"1943","12","07","SP","na mata",NA,NA,"Helvetia",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"08","29","Magnoliopsida",NA,NA,NA
"653","2021-03-04 15:44:23-03","IF","SPSF","02826","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"D.Bento Pickel","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1946","11","02","SP","sitio de Sao Jose",NA,NA,"Helvetia",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"04","22","Magnoliopsida",NA,NA,NA
"654","2021-03-04 15:44:23-03","IF","SPSF","04542","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"O.Vecchi","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,NA,NA,NA,"SP",NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"08","29","Magnoliopsida",NA,NA,NA
"655","2021-03-04 15:44:23-03","IF","SPSF","08104","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"H.F.Leitao & L.Kinoshita & F.R.Martins & J.Y.Tamashiro","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","(Kosterm.)","J.B.Baitello",NA,"1981","12","01","MG",NA,NA,NA,"Pocos de Caldas",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"04","04","Magnoliopsida",NA,NA,NA
"656","2021-03-04 15:44:23-03","IF","SPSF","08117","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"B.Coe-Teixeira","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: massaranduva;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello",NA,"1962","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"05","25","Magnoliopsida",NA,NA,NA
"657","2021-03-04 15:44:23-03","IF","SPSF","17772","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"F.R.Martins","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m altura; flores amarelas;",NA,"Magnoliophyta","Laurales","(Kosterm.)","J.B.Baitello",NA,"1983","12","02","MG","estrada para a Mata da Colina",NA,NA,"Pocos de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"2006",NA,NA,"11","12","Magnoliopsida",NA,NA,NA
"658","2021-03-04 15:44:23-03","IF","SPSF","17771","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"F.R.Martins","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m altura; cálice ferrugíneo; corola amarela.&nf;Nome papular: massaranduba;",NA,"Magnoliophyta","Laurales","(Kosterm.)","J.B.Baitello",NA,"1983","12","01","MG","Mata do Retiro Branco",NA,NA,"Pocos de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"2003",NA,NA,"06","05","Magnoliopsida",NA,NA,NA
"659","2021-03-04 15:44:23-03","IF","SPSF","16665","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.Peron","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10m; frutos verdes.; GEOGRAFIA: Nascente do Rio das Flores.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","841","1989","07","17","RJ","Reserva Ecológica Municipal de Macaé de Cima",NA,NA,"Nova Friburgo","-42.5","-22.55",NA,NA,NA,NA,"2010",NA,NA,"03","29","Magnoliopsida",NA,NA,NA
"660","2021-03-04 15:44:23-03","IF","SPSF","16691","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"S.V.A.Pessoa","América do Sul","Brasil",NA,NA,"COLETA: Árvore 9m; 17cm de DAP.&nf;Frutos imaturos cor verde escuro.; GEOGRAFIA: Nascente do Rio das Flores.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","479","1989","08","29","RJ","Reserva Ecológica Municipal de Macaé de Cima",NA,NA,"Nova Friburgo","-42.05","-22",NA,NA,NA,NA,"2010",NA,NA,"03","29","Magnoliopsida",NA,NA,NA
"661","2021-03-04 15:44:23-03","IF","SPSF","12566","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.A.Ratter","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","4975","1983","11","23","SP","F.E.Instituto Florestal",NA,NA,"Itaberá","-48.416667","-23.45",NA,NA,NA,NA,"2005",NA,NA,"06","04","Magnoliopsida",NA,NA,NA
"662","2021-03-04 15:44:23-03","IF","SPSF","17812","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"E.Tameirão Neto & M.S.Werneck","América do Sul","Brasil",NA,NA,"COLETA: Na mata&nf;Árvore&nf;Nome popular: maçaranduba; GEOGRAFIA: Ex BHCB;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","826","1991","11","03","MG",NA,NA,NA,"Bonsucesso",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"01","21","Magnoliopsida",NA,NA,NA
"663","2021-03-04 15:44:23-03","IF","SPSF","17815","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"E.Tameirão Neto & M.S.Werneck","América do Sul","Brasil",NA,NA,"COLETA: Na mata&nf;Árvore&nf;Nome popular: maçaranduba; GEOGRAFIA: Ex BHCB;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","827","1991","12","14","MG",NA,NA,NA,"Bonsucesso",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"01","21","Magnoliopsida",NA,NA,NA
"664","2021-03-04 15:44:23-03","IF","SPSF","22599","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.M.Torezan","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Árvore 10m. Frutos imaturos verdes.; GEOGRAFIA: Na borda do cerrado.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","729","1997","12","17","SP","Estação Ecológica",NA,NA,"Itapeva","-49.071111","-24.074722",NA,NA,NA,NA,"2004",NA,NA,"04","22","Magnoliopsida",NA,NA,NA
"665","2021-03-04 15:44:23-03","IF","SPSF","39096","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.T. Polisel","América do Sul","Brasil",NA,NA,"COLETA: Árvore 14 m, frutos maduros pretos.;",NA,"Magnoliophyta","Laurales","Kosterman","J.B.Baitello","415","2006","02","20","SP","Sítio Canoar",NA,NA,"Juquitiba","-47.1","-23.966667",NA,NA,NA,NA,"2007",NA,NA,"03","01","Magnoliopsida",NA,NA,NA
"666","2021-03-04 15:44:23-03","IF","SPSF","39594","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.B.Baitello & R.Cielo-Filho & A.P.Ribeiro","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8 m, fruto maduro roxo.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","2024","2008","02","27","SP","Estação Experimental","750","750","Itapeva","-49.083889","-24.074167",NA,NA,NA,NA,"2008",NA,NA,"03","03","Magnoliopsida",NA,NA,NA
"667","2021-03-04 15:44:23-03","IF","SPSF","41476","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.B.Baitello & C.R.Lima","América do Sul","Brasil",NA,NA,"COLETA: Aceiro do lado da rodovia.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","2249","2009","01","27","SP","Estação Ecológica","700","700","Itapeva","-49.081111","-24.073889",NA,NA,NA,NA,"2009",NA,NA,"02","02","Magnoliopsida",NA,NA,NA
"668","2021-03-04 15:44:23-03","IF","SPSF","41512","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.B.Baitello & C.R.Lima","América do Sul","Brasil",NA,NA,"COLETA: Árvore 14 m, frutos imaturos verdes e maduros negros. &nf;Nome popular: Massaranduba.; GEOGRAFIA: Borda da lavoura da Agrovila.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","2285","2009","01","29","SP","Estação Ecológica","700","700","Itapeva","-49.08","-24.078889",NA,NA,NA,NA,"2009",NA,NA,"02","02","Magnoliopsida",NA,NA,NA
"669","2021-03-04 15:44:23-03","IF","SPSF","42501","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.S.Almeida & O.T. Aguiar & J.B.Baitello","América do Sul","Brasil",NA,NA,"COLETA: Nome popular: Mandacaruba&nf;Árvore 6m, flores em fase inicial.; GEOGRAFIA: Aceiro em frente ao banhado.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","33","2008","12","18","SP","Estação Ecológica","700","700","Itapeva","-49.081667","-24.073056",NA,NA,NA,NA,"2009",NA,NA,"09","01","Magnoliopsida",NA,NA,NA
"670","2021-03-04 15:44:23-03","IF","SPSF","45142","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"K.D.Barreto & G.D.Fernandes & R.D.Fernandes","América do Sul","Brasil",NA,NA,"COLETA: Cerrado.&nf;Árvore 4m altura; flores cor verde-clara.; GEOGRAFIA: EX-ESA.;",NA,"Magnoliophyta","Laurales","Kosterm.","D.S.Grissi","3435","1994","12","15","SP","Fazenda Santa Ângela",NA,NA,"Anhembi","-48.304722","-22.706944",NA,NA,NA,NA,"2011",NA,NA,"02","20","Magnoliopsida",NA,NA,NA
"671","2021-03-04 15:44:23-03","IF","SPSF","42884","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L.Brotto","América do Sul","Brasil",NA,NA,"COLETA: Floresta Ombrófila Densa Altomontana.&nf;Árvore 7m;;",NA,"Magnoliophyta","Laurales","Kosterm.","M.L.Brotto","314","2009","03","14","PR","Pico Araçatuba","1500","1500","Tijucas do Sul","-48.990278","-25.902778",NA,NA,NA,NA,"2009",NA,NA,"03","14","Magnoliopsida",NA,NA,NA
"672","2021-03-04 15:44:23-03","IF","SPSF","45126","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","América do Sul","Brasil",NA,NA,"COLETA: Mata Secundária&nf;Árvore 15m altura; flores amarelas.&nf;Nome popular: maçaranduva; GEOGRAFIA: Borda da mata.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","94","1986","11","11","SP","Estação Ecológica","624","624","Itaberá","-48.412778","-23.49",NA,NA,NA,NA,"2011",NA,NA,"11","17","Magnoliopsida",NA,NA,NA
"673","2021-03-04 15:44:23-03","IF","SPSF","44809","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.Cielo-Filho & J.B.Baitello & C.R.Lima","América do Sul","Brasil",NA,NA,"COLETA: Árvore 12m, flores amarelas; GEOGRAFIA: Trilha do Canion - FES;",NA,"Magnoliophyta","Laurales","Kosterm.","G.A.D.C. Franco","1193","2010","12","08","SP","Estação Experimental",NA,NA,"Itapeva","-49.068333","-24.061944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"674","2021-03-04 15:44:23-03","IF","SPSF","45127","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","América do Sul","Brasil",NA,NA,"COLETA: Mata Secundária&nf;Árvore 12m altura; botões florais esverdeados.&nf;Nome popular: maçaranduva; GEOGRAFIA: Borda da mata.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","107","1986","11","13","SP","Estação Ecológica","624","624","Itaberá","-48.412778","-23.49",NA,NA,NA,NA,"2011",NA,NA,"11","17","Magnoliopsida",NA,NA,NA
"675","2021-03-04 15:44:23-03","IF","SPSF","45130","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","América do Sul","Brasil",NA,NA,"COLETA: Mata Secundária.&nf;Árvore 15m altura, córtex com odor de canela; flores amarelo-ferrugíneas; nectários alaranjados.&nf;Nome popular: maçaranduva;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","329","1987","12","09","SP","Estação Ecológica","624","624","Itaberá","-48.412778","-23.49",NA,NA,NA,NA,"2011",NA,NA,"11","17","Magnoliopsida",NA,NA,NA
"676","2021-03-04 15:44:23-03","IF","SPSF","45557","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"J.P.Souza & V.C.Souza & F.F.Mazine & E.Lucas & G.O.Romão","América do Sul","Brasil",NA,NA,"COLETA: Mata Estacional.&nf;Árvore 10m altura; flores creme-esverdeadas.; GEOGRAFIA: A 3,5km de Itararé.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","3731","2003","11","14","SP","estrada Itararé-Riversul",NA,NA,"Itararé","-49.333333","-24.066667",NA,NA,NA,NA,"2012",NA,NA,"08","23","Magnoliopsida",NA,NA,NA
"677","2021-03-04 15:44:23-03","IF","SPSF","45710","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.A.Skorupa & M.L.Saito","América do Sul","Brasil",NA,NA,"COLETA: Microbacia Taquara Branca.&nf;Interior de mata.&nf;Árvore 8m altura e 15cm DAP.; GEOGRAFIA: Remanescente de Mata Ciliar;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1294","1998","02","15","SP","margens do Córrego Taquara Branca",NA,NA,"Sumaré","-47.292222","-22.788611",NA,NA,NA,NA,"2002",NA,NA,"05","10","Magnoliopsida",NA,NA,NA
"678","2021-03-04 15:44:23-03","IF","SPSF","45712","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.A.Skorupa & M.L.Saito","América do Sul","Brasil",NA,NA,"COLETA: Microbacia Taquara Branca.&nf;Árvore com 7m de altura e 20cm de DAP; Pétalas cremes.; GEOGRAFIA: Remanescente de mata ciliar.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1292","1998","02","12","SP","margens do Córrego Taquara Branca",NA,NA,"Sumaré","-47.292222","-22.788611",NA,NA,NA,NA,"2002",NA,NA,"05","20","Magnoliopsida",NA,NA,NA
"679","2021-03-04 15:44:23-03","IF","SPSF","45817","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"V.C.Almeida","América do Sul","Brasil",NA,NA,"COLETA: Interior de mata; solo bem drenado de areia quartzosa.&nf;Árvore 16m altura, frutos jovens.; GEOGRAFIA: Mata do Alfredo;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","181","1995","03","10","MG","São José dos Lopes, Fazenda da Serra",NA,NA,"Lima Duarte","-43.933333","-21.8",NA,NA,NA,NA,"2012",NA,NA,"08","09","Magnoliopsida",NA,NA,NA
"680","2021-03-04 15:44:23-03","IF","SPSF","47081","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 20 m, flores amarelas.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3516",NA,NA,NA,"MG",NA,NA,NA,"São Brás do suacuí-MG","-43.489167","-20.362778",NA,NA,NA,NA,"2012",NA,NA,"10","16","Magnoliopsida",NA,NA,NA
"681","2021-03-04 15:44:23-03","IF","SPSF","46920","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 18m de altura, botões florais creme.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3493","2012","09","10","SP","Reserva Professor Dr. Karl Arens","816","816","Corumbatai","-47.687222","-22.244722",NA,NA,NA,NA,"2012",NA,NA,"10","09","Magnoliopsida",NA,NA,NA
"682","2021-03-04 15:44:23-03","IF","SPSF","47079","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 18m, Botões florais creme.; GEOGRAFIA: Estalagem das Minas Gerais.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3505","2012","10","14","MG","Reserva Ecológica do SESC",NA,NA,"Ouro Preto","-43.557778","-20.378333",NA,NA,NA,NA,"2012",NA,NA,"10","14","Magnoliopsida",NA,NA,NA
"683","2021-03-04 15:44:23-03","IF","SPSF","47080","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 18 m, flores amareladas.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3518","2012","10","20","SP","Reserva Professor Dr. Karl Arens",NA,NA,"Corumbatai","-47.687222","-22.244722",NA,NA,NA,NA,"2012",NA,NA,"10","20","Magnoliopsida",NA,NA,NA
"684","2021-03-04 15:44:23-03","IF","SPSF","47097","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"P.L.R.Moraes","América do Sul","Brasil",NA,NA,"COLETA: Árvore 18 m, botôes florais creme.;",NA,"Magnoliophyta","Laurales","Kosterm.","P.Moraes","3494","2012","09","28","SP","Reserva Professor Dr. Karl Arens",NA,NA,"Corumbatai","-47.687222","-22.244722",NA,NA,NA,NA,"2012",NA,NA,"09","28","Magnoliopsida",NA,NA,NA
"685","2021-03-04 15:44:23-03","IF","SPSF","47194","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.A.Skorupa & M.L.Saito","América do Sul","Brasil",NA,NA,"COLETA: Árvore 7m alt. X 20cm DAP. Pétalas cremes.; GEOGRAFIA: Remanescente de mata ciliar às margens do córrego Taquara Branca.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1292A","1998","02","12","SP","Microbacia Taquara Branca,",NA,NA,"Sumaré","-47.292222","-22.792222",NA,NA,NA,NA,"2002",NA,NA,"05","20","Magnoliopsida",NA,NA,NA
"686","2021-03-04 15:44:23-03","IF","SPSF","47272","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 8m. Flores castanhas.; GEOGRAFIA: No sub-bosque de floresta aom araucária (SAD 70, Zona 23K).;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1002","2009","11","07","SP","Estação Ecológica",NA,NA,"Itaberá","-49.136944","-23.861944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"687","2021-03-04 15:44:23-03","IF","SPSF","48921","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"F. A. R. D. P. Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","América do Sul","Brasil",NA,NA,"COLETA: Árvore, com botão floral.; GEOGRAFIA: Floresta Ombrófila Densa Mista.;",NA,"Magnoliophyta","Laurales","Kosterm.","J.B.Baitello","1711","2012","12","18","SP","Gleba Banhado Grande","879","879","Apiaí","-48.680556","-24.4275",NA,NA,NA,NA,"2012",NA,NA,"12","30","Magnoliopsida",NA,NA,NA
"688","2021-03-04 15:44:23-03","IF","SPSF","49940","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L.Brotto & R.R.Voltz & R.S.Vieira","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 7m; frutos imaturos verdes. Floresta Ombrófila Densa Altamontana.; GEOGRAFIA: Camapuã.;",NA,"Magnoliophyta","Laurales","(Mez & Schwacke) Kosterm.","M.L.Brotto","1743","2014","08","24","MS","Serra do Ibitiraque","1680","1680","Campina Grande do Sul","-48.856111","-25.256111",NA,NA,NA,NA,"2014",NA,NA,"09","09","Magnoliopsida",NA,NA,NA
"689","2021-03-04 15:44:23-03","IF","SPSF","50036","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L.Brotto","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 18m de altura; frutos imaturos verdes com a cúpula começando a ficar avermelhada.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Laurales","(Mez & Schwacke) Kosterm.","M.L.Brotto","1878","2015","02","02","PR","Parque estadual das lauráceas","888","888","Adrianópolis","-48.712222","-24.853889",NA,NA,NA,NA,"2015",NA,NA,"02","09","Magnoliopsida",NA,NA,NA
"690","2021-03-04 15:44:23-03","IF","SPSF","51079","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L.Brotto & F.Marinero","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 16m de altura, CAP = 133cm; folhas discolores, face adaxial verde claro e abaxial glaucescente; inflorescência e flores castanhas, flores internamente amareladas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,"Magnoliophyta","Laurales","Kosterm.","M.L.Brotto","2263","2016","03","14","PR","Parque estadual das lauráceas","1000","1000","Adrianópolis","-48.715556","-24.861667",NA,NA,NA,NA,"2016",NA,NA,"03","30","Magnoliopsida",NA,NA,NA
"691","2021-03-04 15:44:23-03","IF","SPSF","51752","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M.L. Brotto & E.D. Lozano","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 8 m de altura; flores castanho-amareladas.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana;",NA,"Magnoliophyta","Laurales","Kosterm.","M.L. Brotto","2376","2017","01","17","PR","Parque estadual das lauráceas","1018","1018","Adrianópolis","-48.716944","-24.863889",NA,NA,NA,NA,"2017",NA,NA,"01","19","Magnoliopsida",NA,NA,NA
