"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"371","2008-05-27 22:02:00-03","MO","MOBOT","3206153","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Guillermo Klug","Klug 3922","South America","Peru","Loreto",NA,NA,NA,NA,"C. M. Taylor","1935","1",NA,"Maucallacta, Rio Paranapura, altitude about 200 meters.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-04-20 15:58:00-03","MO","MOBOT","3206178","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Basil Stergios","Stergios 10709","South America","Venezuela","Bolívar",NA,NA,NA,NA,"C. M. Taylor (MO)","1986","5","13","Selvas húmedas ribereñas y de lomerio (hasta 300 msnm) del Medio Rio Oris, en los alrededores del Campamento Turumban","-63.7575","6.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2014-02-09 14:14:00-02","MO","MOBOT","3206249","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","L.O. Adão Teixeira|Allan J. Fife|Kenneth D. McFarland|C.D.A. da Mota|J.L. dos Santos|S.P. Gomes|Bruce W. Nelson","Teixeira 942","South America","Brazil","Amazonas",NA,NA,NA,NA,"C. M. Taylor","1982","6","5","Mun: de Humaitá, estrada Humaitá-Lá brea, km 63. Mta alta de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2010-09-19 09:54:00-03","MO","MOBOT","3206272","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","George S. Bunting|Guillermo Panapera|H. Lobo","Bunting 10880","South America","Venezuela","Zulia",NA,NA,NA,NA,"C. M. Taylor","1982","2","3","Dtto. Perijá: alrededores de la Estación Hidrológica Aricuaisá-Pie de Monte, en zona de bosque siempreverde.","-72.89861","9.59166",NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-03-23 15:50:00-03","MO","MOBOT","3206285","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Stephan G. Beck","Beck 1442","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"C. M. Taylor","1979","5","1","3 kms. de Villa Tunari hacia Chipiriri 5-40º E. Bosque simpre verde húmedo, al lado Este del camino.",NA,NA,"Chapare","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2011-03-03 13:42:00-03","MO","MOBOT","3206311","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Julio A. Lombardi","Lombardi 3666","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"C. M. Taylor (MO)","2000","3","25","Estação Biológica de Caratinga, Fazenda montes Claros, Caratinga-MG Matão, trilha J","-41.81888","-19.73638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2013-10-05 06:35:00-03","MO","MOBOT","3206445","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119428","South America","Venezuela","Táchira",NA,NA,NA,NA,"C. M. Taylor (MO)","1979","11","6","primary forest, southeast-facing slopes of Cerro of Cuchilla La Pabellana, west of San Joaquina de Navay","-71.78333","7.625",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-04-20 12:33:00-03","MO","MOBOT","3206450","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Henry H. Rusby|Roy W. Squires","Rusby 206","South America","Venezuela",NA,NA,NA,NA,NA,"C. M. Taylor",NA,"4",NA,"Flora of the lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2011-02-23 15:57:00-03","MO","MOBOT","3206471","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Winfried Meier","Meier 224","South America","Venezuela","Bolívar",NA,NA,NA,NA,"C. M. Taylor.","1991","8","4","Medio Caura: en los alrededores de Las Trincheras: en bosque secundario","-64.0002833","7.00015",NA,"100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","3206502","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Rosa Degen","Degen 1967","South America","Paraguay","Concepción",NA,NA,NA,NA,"C. M. Taylor (MO)","1991",NA,NA,"Reserva Biológica del Rancho Z, Potreo Burro, nordeste de la casa A orillas del monte, sitios húmedos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-04-20 12:33:00-03","MO","MOBOT","3206538","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Henry H. Rusby|Roy W. Squires","Rusby 65","South America","Venezuela",NA,NA,NA,NA,NA,"C. M. Taylor",NA,"5",NA,"Flora of the lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"382","2009-08-26 15:04:00-03","MO","MOBOT","3206562","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J.S. de la Cruz","de la Cruz 3318","South America","Guyana",NA,NA,NA,NA,NA,"C. M. Taylor","1923","2","10","Kabakaburi, Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-07-29 09:08:00-03","MO","MOBOT","3206640","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J. Espina|C. Aluma|T. Asprilla","Espina 1098","South America","Colombia","Chocó",NA,NA,NA,NA,"C. M. Taylor (MO)","1982","10","10","Municipio de Tadó, carretera a Playa de Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"384","2013-10-05 06:35:00-03","MO","MOBOT","3206698","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119500","South America","Venezuela","Táchira",NA,NA,NA,NA,"C. M. Taylor","1979","11","7","Sandy steep slopes, ridges, and quebradas, Montana de Guafitas, just west and north of El Pinal","-71.97222","7.54166",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","3206703","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Per Dusén","Dusén 11391a","South America","Brazil","Paraná",NA,NA,NA,NA,"C. M. Taylor (MO)","1911",NA,NA,"Tacarehy, in silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-05 04:12:00-03","MO","MOBOT","3206733","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Rodrigo Bernal G.|Gloria A. Galeano|Diego L. Restrepo","Bernal González 1145","South America","Colombia","Córdoba",NA,NA,NA,NA,"C. M. Taylor","1986","7","24","2 km al Sur de Frasquillo en la carretera a Crucito, bosque residual en Colina.",NA,NA,"Tierralta","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"387","2010-08-11 21:44:00-03","MO","MOBOT","3206762","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","Granville 7569","South America","French Guiana",NA,NA,NA,NA,NA,"C. M. Taylor","2007","8","5","Montagne Bellevue de l'Inini. extremite SW of versant NW. Foret de 50 cm de haut.",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2011-06-09 18:03:00-03","MO","MOBOT","3206837","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Gerardo Aymard","Aymard C. 4741","South America","Venezuela","Bolívar",NA,NA,NA,NA,"C. M. Taylor","1986","10","23","Dtto. Sifontes. bosques húmedos primarios, en la base de los tepuyes (Peraytepuy y Guytepuy) del sector La Hoyada. (Parytepuy), 7Km. al N-W del Caserío El Pilón. 58Km. al W de Sta. Elena de Uairén.","-61.55","4.66666",NA,"850.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2015-01-21 08:56:00-02","MO","MOBOT","3206903","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Ernesto Ancuash Atsut","Ancuash Atsut 278","South America","Peru","Amazonas",NA,NA,NA,NA,"C. M. Taylor","1973","4","24","Quebrad chichijam entsa. Monte chichijam entsa.",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2016-09-21 11:28:00-03","MO","MOBOT","3206923","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","José Schunke V.","Schunke Vigo 6934","South America","Peru","San Martín",NA,NA,NA,NA,"C. M. Taylor (MO)","1974","6","12","Tocache Nuevo En bosque alto Puerto Pizana (márgen derecha del río Huallaga)",NA,NA,"Mariscal Cáceres","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"391","2009-10-18 08:13:00-02","MO","MOBOT","3206939","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J.J. de Granville","Granville 11656","South America","French Guiana","Cayenne",NA,NA,NA,NA,"C. M. Taylor (MO)","1992",NA,NA,"Saut petit Continent, Bassin de la Camopi Arbrisseau (shrub)","-52.85","2.9",NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2010-01-05 09:12:00-02","MO","MOBOT","3207047","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","M. F. Prévost","Prévost 4506","South America","French Guiana","Cayenne",NA,NA,NA,NA,"C. M. Taylor.","2002","3","23","Station de la Piste de St. Eli (ECEREX) km 15,7, près du camp ORSTOM. Végétation secondaire.","-53.05","5.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2011-02-04 14:53:00-02","MO","MOBOT","3207071","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Pedro Acevedo-Rodríguez|Deborah Bell|Katheryn Rankin|Stephen F. Smith","Acevedo-Rodríguez 8963","South America","Peru","Cusco",NA,NA,NA,NA,"C. M. Taylor (MO)","1997","1","22","Dist. Camisea. Campamento San Martin-C, Camisea Production Unit. West of camp site. Primary , moist, lowland, non-flooded forest dominated by bamboo (Guadua). Wet season","-72.69916","-11.78555","Cusco","467.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2010-03-21 18:20:00-03","MO","MOBOT","3207086","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Charles M. Belshaw","Belshaw 3301","South America","Peru","San Martín",NA,NA,NA,NA,"C. M. Taylor","1937","8","23","Near aviation field 2 km. northwest of Tarapoto.",NA,NA,"San Martín","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2011-06-08 11:54:00-03","MO","MOBOT","3207095","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","José Schunke V.","Schunke Vigo 7271","South America","Peru",NA,NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,"Hab: En bosue alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2014-12-11 15:15:00-02","MO","MOBOT","3207140","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","B.G. Bordenave","Bordenave 812a","South America","French Guiana",NA,NA,NA,NA,NA,"C. M. Taylor (MO)","1994",NA,NA,"Saut L'Autel-Bassin du Sinnamary","-53.1","4.75",NA,"6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2012-04-12 13:57:00-03","MO","MOBOT","3207164","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Benkt Sparre","Sparre 19235","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"C. M. Taylor (MO)","1967","9","27","Gualaquiza, Misión bomboiza. Misión Salesiana, primary and secondary tropical rain forest",NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"398","2013-01-01 13:34:00-02","MO","MOBOT","3207264","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Georges Cremers|J.J. de Granville|Françoise Crozier","Cremers 13819","South America","French Guiana","Cayenne",NA,NA,NA,NA,"C. M. Taylor","1995",NA,NA,"Mont Grand Matoury - Ill de Cayenne. Forêt de basse altitude sur cuirasses latéritiques.","-52.35","4.86666",NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2011-06-08 11:54:00-03","MO","MOBOT","3207338","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","José Schunke V.","Schunke Vigo 6961","South America","Peru","San Martín",NA,NA,NA,NA,"C. M. Taylor","1974","6","15","Loc: Puerto Pizana, (margen derecha del río Huallaga). dtto. Tocache Nuevo. Hab: En bosque alto, con mucha sombra",NA,NA,"Mariscal Cáceres","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-07-29 07:33:00-03","MO","MOBOT","3207451","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Fernando Alzate","Alzate Guarin 717","South America","Colombia","Antioquia",NA,NA,NA,NA,"C. M. Taylor (MO)","1999","6",NA,"sector Tenche, alrededores del campamento Porce II","-75.1666667","6.8333333","Amalfi","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"401","2010-11-23 06:11:00-02","MO","MOBOT","3207521","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Jan C. Lindeman|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs|A.M.C. Hetterscheid-Hollats","Lindeman 467","South America","Suriname",NA,NA,NA,NA,NA,"C. M. Taylor (MO)","1980",NA,NA,"area of Kabalebo Dam project, distr. Nickerie. Savanna forest bordering on rock pavement E of Km 117","-57.5","4.08333",NA,"30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2011-06-08 11:54:00-03","MO","MOBOT","3207590","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","José Schunke V.","Schunke Vigo 5345","South America","Peru","San Martín",NA,NA,NA,NA,"C. M. Taylor","1972","4","6","Las hojas son rugosas subcoriaceas, en la cara superior de color verde palido. Las hojas jovenes en la cara inferior son de color purpureo pardo. En bosque bajo terreno.",NA,NA,"Lamas","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2011-12-09 22:29:00-02","MO","MOBOT","3207610","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Winfried Meier|Manfred Speckmaier|T. Rennebarth|K. Muench","Meier 11244","South America","Venezuela","Sucre",NA,NA,NA,NA,"C. M. Taylor (MO)","2005",NA,NA,"Distrito Cagigal. Peninsula de Paria, al noreste de Cchipal; Fila Cerro Grande: bosque nublado intervenido al norte de las torres de telecomunicación","-62.8","10.63333",NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-05-03 11:06:00-03","MO","MOBOT","3207612","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Flor Chávez","Chávez 236","South America","Peru","Ucayali",NA,NA,NA,NA,"C. M. Taylor","1989","2","9","Campo Verde. Km 52 C F Basadre. Purma de",NA,NA,"Coronel Portillo","250.00000000","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"405","2010-11-24 05:29:00-02","MO","MOBOT","3207627","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","A.L. Stoffers|A.R.A. Görts-van Rijn|Ben J.H. ter Welle|K.J. Bonsen","Stoffers 52","South America","Guyana",NA,NA,NA,NA,NA,"C. M. Taylor (MO)","1982","10","27","Ca. 5km SW of Mabura Hill towards Essequibo R along logging road","-58.63333","5.31666",NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2009-07-17 06:11:00-03","MO","MOBOT","3207711","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16572","South America","Peru","Loreto",NA,NA,NA,NA,"C. M. Taylor","1972","7","9","Alto Amazonas. Dtto. Yurimaguas, Yurimaguas, lower Río Paranapur, partially distrubed foest.",NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2010-01-05 09:12:00-02","MO","MOBOT","3207804","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","M. F. Prévost","Prévost 4543","South America","French Guiana","Cayenne",NA,NA,NA,NA,"C. M. Taylor","2002","6","16","Station de la Piste de St Elie ( ECEREX) km 15,7, camo ORSTOM Végétation secondarie","-53.05","5.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-04-16 21:34:00-03","MO","MOBOT","3207829","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","A.C. Macurdy","Macurdy 1004","South America","Peru","Huánuco",NA,NA,NA,NA,"C. M. Taylor","1966","4","18","Trail above fields in rich, black clay; road to Monson, 15.5 km. from the main Tingo-Maria-Huanuco road.","-76.33333","-9.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2014-01-13 14:35:00-02","MO","MOBOT","3208024","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Anonymous","Anonymous 10271","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"C. M. Taylor","1987","7","6","Est Biolgica de Caratinga, MG. Coletada Por: IR, Andrade e LV, Costa no. 43. Habitat: Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","3208054","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","* D'ARC","D'ARC 18","South America","Brazil","Pará",NA,NA,NA,NA,"C. M. Taylor","1977","3","11","Bosque Rodrigues Alves. Mata alta, terra firme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2016-09-14 05:18:00-03","MO","MOBOT","3208254","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Paul J. M. Maas|Hiltje Maas|A.M.W. Mennega|J. Koek-Noorman","Maas 2321","South America","Suriname",NA,NA,NA,NA,NA,"C. M. Taylor","1974","11","9","Brownsberg, trail from guesthouse to the South, forest.",NA,NA,NA,"400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","3208329","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","J. de Bruijn","Bruijn 1232","South America","Venezuela","Zulia",NA,NA,NA,NA,"C.M.Taylor","1966",NA,NA,"Perija District. +- 70 km SSE of Machiques along road Machiques-La Fria. Primary forest along the river Ariguisa.",NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","3208394","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Nélida Soria","Soria Rey 7090","South America","Paraguay","Amambay",NA,NA,NA,NA,"C. M. Taylor (MO)","1995",NA,NA,"parque Nacional Cerro Cora Parcela lado B, cerca del cero Muralla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","3208635","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Henry León","León 335","South America","Colombia","Chocó",NA,NA,NA,NA,"C. M. Taylor","1976",NA,NA,"Municipio de Riosucio; Parque Natural Nal. Los Katyos. Alrededores del Rio Tilupo, en el camino de Tiiupo s Sautatá",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2009-03-10 14:40:00-03","MO","MOBOT","3431834","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Abel Wisum|Camilo Kajekai","Wisum 1086","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"C.M.Taylor (MO)","2007","7","10","Cordillera de Cutucú, vertiente nororiental. Centro Shuar Wisui, parroquia Macuma. Colina Tiwi Asak. Bosque maduro no intervenido, árboles hasta 30 m, suelo negro.","-77.7533333","-2.1147222","Taisha","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","6",NA
"416","2008-07-02 03:32:00-03","MO","MOBOT","3458726","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Karen M. Redden","Redden 4904","South America","Guyana",NA,NA,NA,NA,NA,"C.M. Taylor","2006","11","2","Isseneru Creek. Riparian vegetation including Mora, Rubiaceae, Inga. Red laterite soil.","-60.34194","6.45611",NA,"121.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-05-02 13:12:00-03","MO","MOBOT","3487577","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Rocío Rojas","Rojas Gonzáles 4192","South America","Peru","Pasco",NA,NA,NA,NA,"C.M. Taylor (MO)","2007","7","2","Distrito Palcazú. Comunidad Nativa Alto Lagarto. Bosque primario.","-75.55027","-10.10416","Oxapampa","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"418","2019-01-25 04:36:00-02","MO","MOBOT","3488867","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Luis Valenzuela G.","Valenzuela Gamarra 9298","South America","Peru","Cusco",NA,NA,NA,NA,"C.M. Taylor (MO)","2007","3","21","Distrito Echarate, Kepashiato, Puguientimari-Pomoreni. Bosque primario.","-73.27277","-12.68277","La Convención","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"419","2013-07-03 11:41:00-03","MO","MOBOT","387287","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","José Schunke V.","Schunke Vigo 10039","South America","Peru","San Martín",NA,NA,NA,NA,"C.M. Taylor","1978","3",NA,"Distrito Tocache Nueovo; quebrada de Ishichini, cerca a Tocache.","-76.5125","-8.1841666","Mariscal Cáceres","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","5",NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","471094","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Thomas B. Croat","Croat 58824","South America","Ecuador","Napo",NA,NA,NA,NA,"C. M. Taylor","1984","5","1","Vicinity of Tena, along road past Hotel Auca to Village of Agua Pungo, ca 1.5 km E of bridge, over Río Misahualli; elev. 550 m; heavily disturbed agricultural area; ca 0º59'S, 77º47'W.","-77.78333","-0.98333",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-172","4",NA
"421","2011-06-09 17:24:00-03","MO","MOBOT","509787","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Percy Núñez V.","Núñez Vargas 5796","South America","Peru","Madre de Dios",NA,NA,NA,NA,"C. M. Taylor","1986","8","18","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75","Manu","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-34","4",NA
