"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"540","2021-01-09 21:48:43-03","UNICENTRO","HUCO","7701","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","01","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-01-09 21:48:43-03","UNICENTRO","HUCO","7511","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","08","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-01-09 21:48:43-03","UNICENTRO","HUCO","7753","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","01","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-01-09 21:48:43-03","UNICENTRO","HUCO","7689","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","01","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-01-09 21:48:43-03","UNICENTRO","HUCO","5053","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Lopes, G. .L.","Chiquetto, A.","23","2009","08","26","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"B6P1F1; Arborea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arborea",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-01-09 21:48:43-03","UNICENTRO","HUCO","6106","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Saueressig, D.","Albuquerque, J. .M.; et al.","s.n.","2014","08","15","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-01-09 21:48:43-03","UNICENTRO","HUCO","5908","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Saueressig, D.","Janiski, A.","s.n.","2014","05","09","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-01-09 21:48:43-03","UNICENTRO","HUCO","3052","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"Grespan, T.","s.n.","2010","12","10","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"HUCO003052",NA,NA,NA,NA,"Parcela 20",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-03-04 11:05:53-03","UFRB","HURB","5220","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","A. Stival-Santos","Stival-Santos, A.; et al.","576","2009","03","25","Brasil","Santa Catarina","Água Doce","Hereilópolis; entorno da mata","-51.4825","-26.818056","51°28'57,00 W","26°49'05,00 S","1315","1315","HURB000005220",NA,"2009","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-04 11:05:53-03","UFRB","HURB","6890","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","L.H.Soares-Silva","Souza, L.R.M.; Francisco, E.M.; Cloclet, F.A.","00","1998","07","31","Brasil","Paraná","Irati","Estrada Irati Imbituva;","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HURB000006890",NA,"2004","02",NA,"Borda da mata.",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-03-04 11:05:53-03","UFRB","HURB","12049","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M.C. Scipioni","Santos, V. dos","54","2013","04","23","Brasil","Santa Catarina","Curitibanos","Campus Curitibanos, UFSC;","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"HURB000012049",NA,NA,NA,NA,"árvore 04 da parcela G2. Parcelas permanentes. <ll>dwc_commonname:</ll> Caingá",NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-11-24 14:11:45-02","UFLA","ESAL","20665","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M.Sobral","Silva, AC; Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 6, m; ;; floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"552","2018-10-09 16:31:55-03","UFLA","ESAL","19141","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M.Sobral","Dalanesi, PE","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","1","1",NA,NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2014-09-09 14:08:43-03","UNIVILLE","JOIW","686","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Tomy Fisher","J.C.F.Melo Jr.","802","2008","01","18","Brasil","SC","Guaramirim- Vila Amizade -BR-282","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,"-26.448889","48°0,58'40,2 W","26°26'56 S","35","35",NA,NA,NA,NA,NA,"Árvore, MAD= galho; CB=0,15m; h=3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-11-18 11:41:00-03","UERJ","HRJ","12407","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M.C. Souza","S.J. Silva Neto; W. Silva, C.L. Oliveira, D.C. Paiva","s.n.","2012","02","08","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"535","535","HRJ00012577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-02-25 10:13:06-03","CVRD","CVRD","13767","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Marcelo C. Souza","Folli, D.A.","6862","2012","05","18","BRASIL","ES","João Neiva",NA,"-40.3856010437012","-19.7574996948242",NA,NA,"635","635","CVRD013767","CVRD013767","2015","07","02","<ll>dwc_commonname:</ll> Batinga da montanha","Magnoliophyta","Myrtales","América do Sul",NA,"16286","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"556","2021-03-01 11:49:30-03","UFPE","UFP","27132","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) Legr. & Kausel","Kawasaki, ML","Silva, JM; Cruz, JM","2360","1998","05","05","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"UFP027132",NA,"1998",NA,NA,"Árvore, 3m, flor alva.; Mata à beira de rio.",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-01 11:49:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) Legr. & Kausel","Soares-Silva, LH","Souza, LRM; Francisco, EM; Cloclet, FA","22109","1998","07","31","Brasil","Paraná","irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"2004","02",NA,"Árvore 5,0 m alt; frutos imaturos verdes; Borda da mata.",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-03-01 11:49:30-03","UFPE","UFP","83289","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) Legr. & Kausel","Soares-Silva, LH","Souza, LRM; Francisco, EM; Cloclet, FA","22109","1998","07","31","Brasil","Paraná","irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"UFP083289",NA,"2004","02",NA,"Árvore 5,0 m alt; frutos imaturos verdes; Borda da mata.",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-09-12 05:00:02-03","US","US","USw31591","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","brevipes","Myrceugenia brevipes",NA,NA,"A. Mattos & L. Labouriau","RBW 1993",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"560","2020-09-12 05:00:02-03","US","US","USw25507","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Collector unknown","15058",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"561","2020-09-12 05:00:02-03","US","US","2403545","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Reitz & R. Klein","8760","1959","4","17","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,"350",NA,"US01891539","US01891539_01 US01891539_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"15163","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","2563950","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"G. Hatschbach","14997","1966","10","18","Brazil","Mato Grosso","General Carneiro","Cab. Rio Iratim","-52.755298614502","-15.7108001708984",NA,NA,NA,NA,"US01891532","US01891532_01 US01891532_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"121893","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","2841233","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Reitz & R. Klein","14617","1963","4","11","Brazil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,"1000",NA,"US01891534","US01891534_01 US01891534_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"43319","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","2535427","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana lanceolata","D. Legrand in D. Legrand & R.M. Klein",NA,"R. M. Klein","1925","1956","3","7","Brazil","Santa Catarina",NA,"Horto Florestal do I.M.P., Ibiram.",NA,NA,NA,NA,"350","350","US00117723","US00117723_01",NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae","Holotype",NA,NA,"lanceolata","1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","2841236","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Reitz & R. Klein","12856","1962","4","23","Brazil","Santa Catarina","Caçador","Rio dos Bugres","-51.0149993896484","-26.7752990722656",NA,NA,"800",NA,"US01891537","US01891537_01 US01891537_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"38516","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","3172560","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Kummrow & J. Cordeiro","2904","1987","5","14","Brazil","Paraná","Quatro Barras","Estrada da Graciosa, próximo ao Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"US01891530","US01891530_01 US01891530_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"17116","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","2841235","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. M. Klein","2936",NA,NA,NA,"Brazil","Santa Catarina","Lages","Encruzilhada","-50.326099395752","-27.8160991668701",NA,NA,"900",NA,"US01891536","US01891536_01 US01891536_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"568","2020-09-12 05:00:02-03","US","US","3439247","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Wasum","1367","2002","3","10","Brazil","Rio Grande do Sul","São Francisco de Paula","RS 235 - km 69","-50.5835990905762","-29.4480991363525",NA,NA,"830",NA,"US01891526","US01891526_01 US01891526_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"569","2020-09-12 05:00:02-03","US","US","2780044","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"M. Kuhlmann","1929","1949","7","30","Brazil","Minas Gerais","Camanducaia","Serraria Esperança","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"US01891541","US01891541_01 US01891541_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"22140","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"570","2020-09-12 05:00:02-03","US","US","2790645","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"J. R. de Mattos & N. F. Mattos","8945","1961","5","2","Brazil","São Paulo","São Luís do Paraitinga","Rodovia Ubatuba - Taubaté","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"US01891538","US01891538_01 US01891538_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"27362","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"571","2020-09-12 05:00:02-03","US","US","2454231","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"S.C.","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Itatiaia",NA,NA,NA,NA,NA,NA,"US01891543","US01891543_01 US01891543_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"572","2020-09-12 05:00:02-03","US","US","2688875","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"G. Hatschbach","16467","1967","5","21","Brazil","Paraná","Campina Grande do Sul","Caminho ao Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01891531","US01891531_01 US01891531_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"573","2020-09-12 05:00:02-03","US","US","1690898","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Y. Mexia","4257","1930","1","28","Brazil","Minas Gerais","Carangola","Fazenda da Gramma; small stream to northeast","-42.0293998718262","-20.7331008911133",NA,NA,"900",NA,"US01891542","US01891542_01 US01891542_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"21913","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"574","2020-09-12 05:00:02-03","US","US","2321265","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Reitz & R. Klein","6645","1958","4","7","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01891540","US01891540_01 US01891540_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"21797","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"575","2020-09-12 05:00:02-03","US","US","3077943","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Wasum","s.n.","1987","5","31","Brazil","Rio Grande do Sul","Nova Prata","Fazenda Palmeira Alta","-51.6100006103516","-28.783899307251",NA,NA,"750",NA,"US01891529","US01891529_01 US01891529_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"18634","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"576","2020-09-12 05:00:02-03","US","US","2563786","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"G. Hatschbach","14593","1966","8","12","Brazil","Paraná","São José dos Pinhais","Col. S. Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01891533","US01891533_01 US01891533_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"45291","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"577","2020-09-12 05:00:02-03","US","US","3423436","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Wasum","994","2001","3","10","Brazil","Minas Gerais","São Francisco de Paula","Mata km 68","-44.9852981567383","-20.7099990844727",NA,NA,"830",NA,"US01891527","US01891527_01 US01891527_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"15684","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"578","2020-09-12 05:00:02-03","US","US","2841229","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. M. Klein","3045","1962","9","15","Brazil","Santa Catarina",NA,"Km 16, Valões",NA,NA,NA,NA,"750",NA,"US01891535","US01891535_01 US01891535_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"579","2020-09-12 05:00:02-03","US","US","3077932","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"R. Wasum","s.n.","1987","6","20","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"US01891528","US01891528_01 US01891528_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"580","2020-09-12 05:00:02-03","US","US","2141813","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","nothorufa","Myrceugenia nothorufa venosa","D. Legrand in D. Legrand & R.M. Klein",NA,"R. Reitz","5476","1953","2","4","Brazil","Santa Catarina",NA,"Serra da Boa Vista, San Jose.",NA,NA,NA,NA,NA,NA,"US00117726","US00117726_01",NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae","Isotype",NA,NA,"venosa","1",NA,NA
"581","2020-09-02 16:33:53-03","Cenargen","CEN","23442","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","L. R. Landrum","Dimitri Sucre Benjamin","7567","1971","03","31","Brasil","RJ","RIO DE JANEIRO","Estado da Guanabara, Estrada para o Pico da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"550","550","CEN00023442","CEN00023442","1977",NA,NA,"Pequena árvore crescendo na beira da estrada. Ramos novos, pecíolos, nervuras primária em ambas as faces da lâmina. Pedicelo, ovário e cálice ferrugíneos. Lâmina verde escuro lúcido na face ventral, verde claro fosco na face dorsal. Corola alba, estames albos, anteras castanho-amareladas, estilete albo. Doação do Jardim Botânico do Rio de Janeiro - RB (153403). Rio de Janeiro.",NA,NA,NA,"Exsicatas","57442","auto",NA,NA,NA,NA,NA,"1",NA,NA
"582","2020-09-02 16:33:53-03","Cenargen","CEN","92018","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. C. Scipioni","V. dos Santos- CTBS","54","2013","04","23","Brasil","SC","CURITIBANOS","Parcelas permanentes, UFSC, Campus Curitibanos.","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"CEN00092018","CEN00092018",NA,NA,NA,"Árvore 04 da parcela G2. Doação Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.",NA,NA,NA,"Exsicatas","25987","auto",NA,NA,NA,NA,NA,"1",NA,NA
"583","2020-09-02 16:33:53-03","Cenargen","CEN","25614","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","C. E. B. Proença","Carolyn Elinore Barnes Proença","505","1985","04","12","Brasil","SP","CAMPOS DO JORDAO","Parque Estadual de Campos do Jordão.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"CEN00025614","CEN00025614",NA,NA,NA,"Flor branca. Doação do Sistema Herbário HEPH (11433-2). São Paulo.",NA,NA,NA,"Exsicatas","21048","auto",NA,NA,NA,NA,NA,"1",NA,NA
"584","2019-12-09 17:30:23-03","UFPR","EFC","13810","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Ribeiro, C.L.","Ribeiro, C.L.","169","2015","03","26","Brasil","Paraná","Prudentópolis",NA,"-50.9483","-25.215","-50.9483","-25.2150","751","751","EFC013810",NA,"2015","04","08","Arvoreta em subbosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-12-09 17:30:23-03","UFPR","EFC","15627","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Brotto, M.L.","Silva, J.M.","8527","2014","05","20","Brasil","Paraná","Guaratuba","Torre da Embratel","-48.9217","-25.8625","-48.9217","-25.8625","855","855","EFC015627",NA,"2014","07","28","Árvore 4m, flor alva. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-12-09 17:30:23-03","UFPR","EFC","12739","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Vieira, R.S.","Vieira, R.S.","124","2014","04","20","Brasil","Minas Gerais","Passa Quatro","Serra da Mantiqueira - Morro Pedra da Mina","-44.8515","-22.4273","-44.8515","-22.4273",NA,NA,"EFC012739",NA,"2014","06","13","Arvoreta comum na floresta altomontana. Com flores ferrugíneas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-12-09 17:30:23-03","UFPR","EFC","14940","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Vieira, R.S.","Vieira, R.S.","957","2016","04","21","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.3218","-25.4757","-49.3218","-25.4757","920","920","EFC014940",NA,"2016","04","22","Arvoreta com 3 m, no subosque da floresta. Flores brancas. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-12-09 17:30:23-03","UFPR","EFC","15707","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Brotto, M.L.","Brotto, M.L.","1692","2014","06","14","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4392","-49.0156","-25.4392",NA,NA,"EFC015707",NA,"2014","08","04","Árvore 6m; flores cor creme. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-12-09 17:30:23-03","UFPR","EFC","7583","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Sobral, M.","Ziller, S.R.; Lubow, S.","505","1993","04","06","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"EFC007583",NA,"2015","05","08","Árvore rara em capão. Flores abertas, casca esbranquiçada e papirácea.",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
