"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"98","2020-09-12 05:00:02-03","US","US","3355042","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Collector unknown","s.n.","1979","South America - Neotropics","Brazil","Paranapiacaba, Estacao Biologica",NA,NA,"US00591548","US00591548_01","8","2","São Paulo",NA,NA,NA,"cardioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"99","2019-11-13 11:16:42-03","USP","SPF","204865","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Quinet, A","225","1999",NA,"Brasil","Parque Nacional do Itatiaia",NA,NA,"SPF00204865",NA,"05","19","Rio de Janeiro","Itatiaia","-44.566667","-22.25",NA,"1500","1500","2006","07",NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:16:42-03","USP","SPF","189991","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Gregório, BS","Calvente, AM","133","2005",NA,"Brasil",NA,NA,NA,"SPF00189991",NA,"11","17","Rio de Janeiro","Silva Jardim","-42.324833","-22.427194",NA,"800","800","2012","09",NA,NA,NA,"-42.324833","-22.427194",NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:16:42-03","USP","SPF","101036","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Proença, SL","53","1995",NA,"Brasil",NA,NA,NA,"SPF00101036",NA,"05","11","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,"1996","10",NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:16:42-03","USP","SPF","99209","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Kiyama, CY","63","1994",NA,"Brasil",NA,NA,NA,"SPF00099209",NA,"09","06","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:16:42-03","USP","SPF","82999","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Handro, O","698","1957",NA,"Brasil","Paranapiacaba",NA,NA,"SPF00082999",NA,"08","21","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"2002","01",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:16:42-03","USP","SPF","83000","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Handro, O","980","1961",NA,"Brasil","Paranapiacaba",NA,NA,"SPF00083000",NA,"08","09","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"2002","01",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:24:03-03","UEFS","HUEFS","191243","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Handro, O.","698","1957",NA,"Brasil","Mata da Estação Biológica.",NA,NA,"HUEFS0191243","HUEFS0191243","08","21","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"106","2019-10-07 09:24:03-03","UEFS","HUEFS","189734","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Kiyama, C.Y.","63","1994",NA,"Brasil","Estrada de manutenção da Petrobrás.",NA,NA,"HUEFS0189734","HUEFS0189734","09","06","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"107","2019-10-07 09:24:03-03","UEFS","HUEFS","190631","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","B.S.Gregório","Kollmann, L.","8102","2005",NA,"Brasil","Rio Manso.",NA,NA,"HUEFS0190631","HUEFS0190631","07","15","Espírito Santo","Castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,"2013","04",NA,"23588","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"108","2021-03-04 11:16:22-03","UEFS","HUEFS","203605","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L.Kollmann","Vieira, A.O.S.","26267","1992",NA,"Brasil","Subida para Pico da Coledônia, próximo á entrada do DAE.",NA,"Mata de encosta perturbada.","HUEFS0203605","HUEFS0203605 HUEFS0203605_e1","05","04","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"2016","09",NA,"33190","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"109","2019-10-07 09:24:03-03","UEFS","HUEFS","189714","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima var. cardioides","Irmsch.",NA,"Silva, S.J.G.da","275","1991",NA,"Brasil","Reserva Biológica de Paranapiacaba ca. 840 msm.",NA,NA,"HUEFS0189714","HUEFS0189714","12","16","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","var. cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"110","2019-10-07 09:24:03-03","UEFS","HUEFS","189714","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima var. cardioides","Irmsch.",NA,"Silva, S.J.G.da","275","1991",NA,"Brasil","Reserva Biológica de Paranapiacaba ca. 840 msm.",NA,NA,"HUEFS0189714","HUEFS0189714","12","16","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","var. cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"111","2019-09-04 18:48:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,NA,"F. Sellow",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA
"112","2019-09-04 19:02:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Begoniaceae","Begonia","populnea","Begonia populnea",NA,NA,"L. Riedel & G. H. von Langsdorff","531","1859","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA
"113","2020-07-23 11:59:43-03","CEPLAC","CEPEC","131385","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,"L. Kollmann","L. Kollmann","11513","2009",NA,"Brasil","Sem informação.",NA,NA,NA,NA,"04","09","Espírito Santo","castelo","-41.075","-20.5175",NA,NA,NA,NA,NA,NA,NA,NA,"41W4'30","20S31'3",NA,NA,NA,NA,NA,NA
"114","2020-07-23 11:59:43-03","CEPLAC","CEPEC","129950","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,"L. Kollmann","L. Kollmann","11102",NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Espírito Santo","castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-23 11:59:43-03","CEPLAC","CEPEC","40714","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,"G. Hatschbach","G. Hatschbach","49864","1985",NA,"Brasil","Venda Nova.",NA,NA,NA,NA,"10","16","Espírito Santo","CONCEIÇÃO DO CASTELO","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,"30/05/1986",NA
"116","2020-07-23 11:59:43-03","CEPLAC","CEPEC","94198","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,"L. Kollmann","R. R. Vervloet","1159",NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-11-12 16:59:00-03","UEL","FUEL","4021","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Hatschbach, G","Hatschbach, G","49864","1985",NA,"Brasil","Venda Nova",NA,NA,"FUEL001957",NA,"10","16","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,"950","950",NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-11-12 16:59:00-03","UEL","FUEL","9754","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Kollmann, L","Vieira, AOS; Yamamoto, K","26267","1992",NA,"Brasil","Subida para Pico da Caledonia, Próx. entrada da DAE",NA,NA,"FUEL001960",NA,"05","04","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"2016","09","05","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 14:54:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Hunt, DR","6395","1966","Southern America","Brasil","Parque Nacional",NA,"Begonia, petals white, deep red at base; Rain forest",NA,NA,"07","23","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1997","10","21","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-04 15:46:54-03","IF","SPSF","28589","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima",NA,NA,"R.S.Bianchini","1430","2000","América do Sul","Brasil","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,"09","08","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"121","2021-03-04 15:46:54-03","IF","SPSF","10125","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima var. cordioides",NA,NA,"A.Custodio Filho","1753","1983","América do Sul","Brasil","Estação Biológica de Boracéia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10","26","SP","Biritiba Mirim",NA,NA,"var. cordioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"122","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Sellow, F","s.n.",NA,"Southern America","Brazil","In Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Sprengel, CPJ","s.n.",NA,"Southern America","Brazil","In Brasilia",NA,"In hb. reg. Berol. non adest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Langsdorff, GH (Baron)","s.n.",NA,"Southern America","Brazil","ibidem prope praedium Mandiocca",NA,"in hb. imp. Petrop.",NA,"P04P1N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Schott, HW","s.n.",NA,"Southern America","Brazil","Habitat in Serra d'Estrella",NA,"in hb. imp. Vindob.",NA,"P04P1N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 16:26:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Riedel, L","351",NA,"Southern America","Brazil","IBB/Fazenda da Mandioca, Magé, RJ, ibidem prope praedium Mandiocca",NA,"There is another Riedel 351 that is Pelexia setacea",NA,"P04P1N0092",NA,NA,"Rio de Janeiro","Magé","-43.166667","-22.566667",NA,NA,NA,NA,NA,NA,NA,NA,"-43.166667","-22.566667",NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:08:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Saint-Hilaire, AFCP","s.n.",NA,"Southern America","Brazil","et in prov. Minarum",NA,"in hb. Mus. Par.",NA,"P04P1N0092",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:01:49-03","IBt","SP","178647","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Rosa, NA; Murça Pires, J","3877","1980",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Liana sobre arbusto a 2m alt., flor rósea claro",NA,NA,"11","26","São Paulo","Santo André","-45.3","-23.75","cardioides","890","890",NA,NA,NA,NA,NA,"-45.3","-23.75",NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:01:49-03","IBt","SP","369619","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Delfini, C","Leoni, LS","2633","1994",NA,"Brasil","Serra da Araponga, Fazenda Neblina",NA,NA,NA,NA,"08","09","Minas Gerais","Araponga","-42.483333","-20.716667",NA,"1300","1300","2009","01",NA,NA,NA,"-42.483333","-20.716667",NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:01:49-03","IBt","SP","198077","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Gomes da Silva, SJ","Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL","7625","1980",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Hierba. flores blancas con tinte rosado en los márgenes, estambres amarillos",NA,NA,"08","27","São Paulo","Santo André","-46.35","-23.766667","cardioides","750","790","1994","03","29",NA,NA,"-46.35","-23.766667",NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:01:49-03","IBt","SP","138146","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Smith, LB","Hatschbach, G; Ahumada, LZ","31346","1973",NA,"Brasil","Mata pluvial",NA,"Trepadeira, inflorescência vermelha",NA,NA,"02","07","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,"800","1000",NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:01:49-03","IBt","SP","359255","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Wendt, T; et al.","35","1986",NA,"Brasil","Pedra da Agulha, na base da Pedra à 1500 msm e margens do rio Santa Clara. mata de transição para Campos de Altitude",NA,"Trepadeira, folhas discolores com pedicelo e nervuras vermelhas, flores brancas levemente rosas às vezes forte, centro da flor rosa forte, anteras e estigmas amarelo vivo, frutos jovens levemente esverdeados",NA,NA,"09","16","Rio de Janeiro","Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,"1996","02","05","30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:01:49-03","IBt","SP","278010","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Gomes da Silva, SJ","Proença, SL; et al.","53","1995",NA,"Brasil","Sede da Pró-Bacaina",NA,"Epífita, folhas discolores, pecíolos e nervuras da face abaxial levemente avermelhados. Mancha avermelhada na base das tépalas, flores alvas, estames e estígmas amarelo-ouro",NA,NA,"05","11","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,"1997","01",NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:01:49-03","IBt","SP","350720","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Souza, FO; Bonfim, F; Esteves, GL; Simão Bianchini, R","183","2000",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Início da Trilha dos Macacos",NA,"Trepadeira escandente, flores vermelhas, estames amarelos",NA,NA,"10","20","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"2000","11",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:01:49-03","IBt","SP","350721","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Simão Bianchini, R; Bianchini, S; Rosário, RPG","1430","2000",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa. Mata ombrófila densa",NA,"Epífita carnosa, ovário com o centro creme-esverdeado e alas vermelhas, sépalas vermelhas, estigma esverdeado",NA,NA,"09","08","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"2000","11",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:01:49-03","IBt","SP","140323","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Gomes da Silva, SJ","Eiten, G; Eiten, LT","2768","1961",NA,"Brasil","Alto da Serra, ca. 1/2km west of Paranapiacaba. Along trail on seaward edge of Serra de Mogi. Scrubby forest",NA,"Epiphytic vine hanging from trees. Fls. white",NA,NA,"05","18","São Paulo","Ribeirão Pires","-46.4099998474121","-23.7099990844727",NA,NA,NA,"1992","11",NA,"10581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:01:49-03","IBt","SP","74793","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Custodio Filho, A","Kuhlmann, M","1684","1948",NA,"Brasil","Estação Biológica de Boracéia",NA,NA,NA,NA,"08","06","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"1986","10","20","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:01:49-03","IBt","SP","278032","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Gomes da Silva, SJ","Kiyama, CY; et al.","63","1994",NA,"Brasil","Estrada de manutenção da Petrobrás",NA,"Epífita em árvore em mata alterada. Escandente, folhas verdes escuro na face adaxial, flores vermelhas, ovário com centro alvo, flores estaminadas com pétalas internas alvas e estames e estigmas amarelos",NA,NA,"09","06","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"1997","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:01:49-03","IBt","SP","277066","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Gomes da Silva, SJ","Simão Bianchini, R","623","1994",NA,"Brasil","Estrada de manutenção da Petrobrás",NA,"Erva sobre tronco apodrecido, pétalas vinho intenso, flor masculina com anteras amarelas e duas pétalas roxas, flor feminina com ala do ovário vinho",NA,NA,"11","16","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"1997","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:01:49-03","IBt","SP","256205","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Gomes da Silva, SJ; Piacentin, EP","293","1991",NA,"Brasil","km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",NA,"Trepadeira sobre árvore do subosque, Caule e pecíolos verdes com manchas alvas. Folhas discolores: abaxial avermelhadas; pedúnculos avermelhados, brácteas e tépalas intensamente vermelhas",NA,NA,"12","28","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2002","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:01:49-03","IBt","SP","256204","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Gomes da Silva, SJ; Piacentin, EP","292","1991",NA,"Brasil","km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",NA,"Trepadeira sobre feto arborescente. Caule verde com manchas alvas. Folhas discolores: adaxial verde-escuro com venação saliente, abaxial avermelhada; pedícelos verdes; pedúnculos e pedicelos avermelhados. Fruto verde com alas intensamente vermelhas;",NA,NA,"12","28","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2002","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:01:49-03","IBt","SP","256203","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Piacentin, EP","1","1991",NA,"Brasil","Serra do Mar, Estrada da Petrobrás, km 30",NA,"Trepadeira 2m alt. Folhas levemente discolores, abaxial avermelhadas. Caule, pecíolos, pedicelos avermelhados. Tépalas vermelhas, ovário alvo, alas vermelhas, anteras amarelas, estigmas alvos",NA,NA,"10","18","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2002","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:01:49-03","IBt","SP","8741","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Irmscher, F","Edwall, G","CGG5765","1902",NA,"Brasil","Alto da Serra, Mata virgem",NA,NA,"SP000049","SP000049","08","23","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,"1950",NA,NA,"27258","auto",NA,NA,"Holotype",NA,NA,NA,NA,NA
"144","2019-11-21 10:01:49-03","IBt","SP","163814","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Muniz, CFS; Kirizawa, M; Custodio Filho, A","40","1979",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira em árvore á 3,0m alt., sépalas rosa claro",NA,NA,"08","03","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:01:49-03","IBt","SP","364563","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.","Kirizawa, M","Simão Bianchini, R; Kirizawa, M; Costa, AV","1551","2003",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, folhas avermelhadas, flores alvas",NA,NA,"05","29","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,"2006","11","20","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:01:49-03","IBt","SP","55601","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Handro, O","698","1957",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, lâmina foliar cordada na base, flores alvas",NA,NA,"08","21","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:01:49-03","IBt","SP","58600","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Handro, O","980","1961",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,"Trepadeira, flores alvas com o centro vermelho, muito aromáticas",NA,NA,"08","09","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-05 09:51:20-03","IBt","SP","256202","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Jacques, EL","Gomes da Silva, SJ; et al.","275","1991",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Ca. 840 msm",NA,"Trepadeira sobre palmito, em clareira. Folhas discolores abaxial vinácea, adaxial verde com venação saliente, pedúnculos vermelhos, tépalas róseas, ovários alvos com alas róseas, estames creme, estilete na base verde estígama alvos.",NA,NA,"12","16","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"2002","01",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:01:49-03","IBt","SP","160992","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Custodio Filho, A; Kirizawa, M; Muniz, CFS","101","1979",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, picada quatorze",NA,"Epífita +- 2m alt., no barranco, folhas, face inferior vermelha, pétalas brancas",NA,NA,"08","02","São Paulo","Santo André","-46.5299987792969","-23.6599998474121","cardioides",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
