"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","minimumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"99","2021-01-26 13:58:41-03","IMA","MAC","34429","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","M.C.S.Mota","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11494","2008","09","12",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo (Maceiozinho)","-35.858006","-9.782217",NA,"Árvore ca. 6 m. Frutos marrons.; Restinga","MAC0034429","MAC0034429",NA,NA,NA,NA,"2010","01","17","-35.858006","-9.782217",NA,NA,NA,NA,NA
"100","2021-01-26 13:58:41-03","IMA","MAC","4241","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante; A.Alves-Araújo","M.N.Rodrigues; M.Ataíde; et al.","827","1981","08","25",NA,"Brasil","Alagoas","Feliz Deserto","Sítio Japu, Estrada Coruripe, solo arenoso.","-36.330122","-10.288836",NA,"Árvore planta com ca. de 3m de alt.; Restinga","MAC0004241","MAC0004241",NA,NA,NA,NA,"2009","07","29","-36.330122","-10.288836",NA,NA,NA,NA,NA
"101","2021-01-26 13:58:41-03","IMA","MAC","48778","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"J.Simplício","s.n.","2006","10","20",NA,"Brasil","Alagoas","Marechal Deodoro.",NA,"-35.893411","-9.697808",NA,"Árvore ca. 4 m. Frutos marrons. Látex branco.; Restinga.","MAC0048778","MAC0048778",NA,NA,NA,NA,NA,NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA
"102","2021-01-26 13:58:41-03","IMA","MAC","6388","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante","M.N.Rodrigues; et al.","1036","1987","09","23",NA,"Brasil","Alagoas","Piaçabuçu","Marituba.","-36.436539","-10.406689",NA,"Árvore ca. 7 m de altura. Frutos marrons. Látex branco.; Restinga arbustiva aberta.","MAC0006388","MAC0006388 MAC0006388_1",NA,NA,NA,NA,"2009","01","01","-36.436539","-10.406689",NA,NA,NA,NA,NA
"103","2021-01-26 13:58:41-03","IMA","MAC","7064","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante; A.Alves-Araújo","G.L.Esteves; et al.","2105","1988","07","26",NA,"Brasil","Alagoas","Piaçabuçu","Cabeça de Porco, Vegetação sobre cordões litorâneos.","-36.436539","-10.406689",NA,"Árvore ca. de 6m de alt., látex branco. Frutos marrons.; Restinga arbustiva aberta","MAC0007064","MAC0007064",NA,NA,NA,NA,"2009","07","29","-36.436539","-10.406689",NA,NA,NA,NA,NA
"104","2021-01-26 13:58:41-03","IMA","MAC","43972","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","E.C.O.Chagas","Chagas-Mota","5476","2009","09","12",NA,"Brasil","Alagoas","Feliz Deserto","Várzea da Marituba.","-36.3060989379883","-10.2918996810913",NA,"Árvore ca. 6 m de altura. Frutos marrons. Látex alvo.; Restinga.","MAC0043972","MAC0043972",NA,"11004",NA,"auto","2009","09","12",NA,NA,NA,NA,NA,NA,NA
"105","2021-02-25 10:11:52-03","CVRD","CVRD","11255","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Geovane S. Siqueira","Siqueira, G.S.","418","2008","05","14","América do Sul","BRASIL","ES","Linhares",NA,"-39.883188","-19.120987",NA,"Perto dos martelos da Petrobras <ll>dwc_commonname:</ll> Ripeira branca","CVRD011255",NA,"15",NA,"15",NA,"2008","05","14","-39,883188","-19,120987","Magnoliopsida",NA,NA,NA,NA
"106","2021-02-25 10:11:52-03","CVRD","CVRD","11300","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Terry D. Pennington","Folli, D.A.","6122","2008","06","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.010154","-19.112933",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD011300",NA,"70",NA,"70",NA,"2010","12","01","-40,010154","-19,112933","Magnoliopsida",NA,NA,NA,NA
"107","2021-02-25 10:11:52-03","CVRD","CVRD","12332","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Domingos A. Folli","Folli, D.A.","6363","2009","06","21","América do Sul","BRASIL","ES","Linhares",NA,"-39.885967","-19.132107",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD012332",NA,"25",NA,"25",NA,"2009","06","21","-39,885967","-19,132107","Magnoliopsida",NA,NA,NA,NA
"108","2021-02-25 10:11:52-03","CVRD","CVRD","1731","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A. Alves-Araújo","Folli, D.A.","688","1988","03","08","América do Sul","BRASIL","BA","Porto Seguro","Próxima a Casa do guarda.","-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD001731",NA,NA,"68835",NA,"auto","2013","10","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"109","2021-02-25 10:11:52-03","CVRD","CVRD","11118","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Domingos A. Folli","Folli, D.A.","5976","2008","03","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Proximo ao Rio Barra Seca <ll>dwc_commonname:</ll> Ripeira branca","CVRD011118",NA,NA,"48094",NA,"auto","2008","03","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"110","2021-02-25 10:11:52-03","CVRD","CVRD","15474","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Geovane S. Siqueira","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3681","2014","06","19","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Arvoreta 5m, frutos imaturos <ll>dwc_commonname:</ll> Ripeira branca","CVRD015474",NA,NA,"48094",NA,"auto","2015","09","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"111","2021-02-25 10:11:52-03","CVRD","CVRD","14826","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Geovane S. Siqueira","Biral, L.","1006","2014","02","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD014826",NA,NA,"48094",NA,"auto","2014","02","28",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"112","2021-02-25 10:11:52-03","CVRD","CVRD","2218","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Marcelo Simonelli","Folli, D.A.","901","1989","04","19","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD002218","CVRD002218",NA,"48094",NA,"auto","1997","11","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"113","2021-02-25 10:11:52-03","CVRD","CVRD","4548","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Domingos A. Folli","Folli, D.A.","1962","1993","08","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD004548",NA,NA,"48094",NA,"auto","1997","11","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"114","2021-02-25 10:11:52-03","CVRD","CVRD","4420","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A. Alves-Araújo","Farias, G.L.","606","1993","05","27","América do Sul","BRASIL","ES","Linhares","Ao lado do Viveiro de Vasos Ornamentais.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD004420","CVRD004420",NA,"48094",NA,"auto","2013","10","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"115","2021-02-25 10:11:52-03","CVRD","CVRD","1269","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Terry D. Pennington","Farias, G.L.","105","1986","01","30","América do Sul","BRASIL","ES","Linhares","próximo a casa de guarda","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Ripeira branca","CVRD001269","CVRD001269",NA,"48094",NA,"auto","1988","03","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"116","2021-02-25 10:11:52-03","CVRD","CVRD","10949","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Paula-Souza, J. & Paciencia, M.","Paula-Souza, J.","5723","2006","04","11","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore, ca. 5m alt. Frutos imaturos castanho-esverdeados <ll>dwc_commonname:</ll> Ripeira branca","CVRD010949",NA,NA,"48094",NA,"auto","2006","04","14",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"117","2021-03-01 11:52:08-03","UFPE","UFP","69094","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Vivas, CV; Paixão, JL; Mariano-Neto, E; Moraes, RCS","132","2010","11","05",NA,"Brasil","Bahia","Porto Seguro",NA,"-40.583333","-16.336111",NA,"Árvore, folhas discolores com face adaxial verde-escuro e abaxial verde-claro. Botões verdes. Fruto passado. Cerca de 14 metros de altura, 9,4 cm. de DAP e látex branco.; Floresta Ombrófila.","UFP069094",NA,"91",NA,"91",NA,"2011","07","18","-40.583333","-16.336111",NA,NA,NA,NA,NA
"118","2021-03-01 11:52:08-03","UFPE","UFP","69189","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Vivas, CV; Paixão, JL; Mariano-Neto, E; Tarazi, R","8","2010","06","11",NA,"Brasil","Bahia","Una",NA,"-39.816667","-15.1875",NA,"Árvore, folhas discolores com face abaxial esverdeada e adaxial verde-intenso. Flores amareladas. Cerca de 16 metros de altura, 13,6 cm. de DAP e látex branco.; Floresta Ombrófila.","UFP069189",NA,"87",NA,"87",NA,"2011","07","18","-39.816667","-15.1875",NA,NA,NA,NA,NA
"119","2021-03-01 11:52:08-03","UFPE","UFP","69089","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Vivas, CV; Paixão, JL; Tarazi, R; Moraes, RCS","73","2010","09","15",NA,"Brasil","Bahia","Una",NA,"-39.566667","-15.198333",NA,"Árvore, folhas discolores verde-brilhantes. Botões esverdeados. Cerca de 15 metros de altura, 14 cm. de DAP e látex branco.; Floresta Ombrófila.","UFP069089",NA,"57",NA,"57",NA,"2011","07","18","-39.566667","-15.198333",NA,NA,NA,NA,NA
"120","2021-03-01 11:52:08-03","UFPE","UFP","63231","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Amorim, AM; Jardim, J; et al.","1009","2008","06","15",NA,"Brasil","Bahia","Itacaré",NA,"-39.015556","-14.228056",NA,"Árvore entre 15-20 metros, folhas discolores, frutos imaturos com escamas ferrugíneas.; Restinga.","UFP063231",NA,NA,NA,NA,NA,"2008","06","15","-39.015556","-14.228056",NA,NA,NA,NA,NA
"121","2021-03-01 11:52:08-03","UFPE","UFP","69078","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Amorim, AM; Jardim, J; et al.","1009","2008","06","15",NA,"Brasil","Bahia","Itacaré",NA,"-39.015556","-14.228056",NA,"Árvore com 15-20 metros, folhas discolores, frutos imaturos com escamas ferrugíneas.; Restinga.","UFP069078",NA,NA,NA,NA,NA,"2008","06","15","-39.015556","-14.228056",NA,NA,NA,NA,NA
"122","2021-03-01 11:52:08-03","UFPE","UFP","63354","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Martins, S; Mendes, K; Pinheiro, I","1103","2009","01","06",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Abundante.; Árvore entre 7-8 metros de altura, em ilha de vegetação, flores creme, corola alva, odorífera. Látex alvo.; Campo Rupestre.","UFP063354",NA,NA,"11840",NA,"auto","2009","01","06",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 11:52:08-03","UFPE","UFP","63320","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Gomes, P; Mendes, K; Amorim, B","970","2008","04","20",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Árvore 12-15m alt., frutos imaturos marrons. Látex alvo, abundante.; Ecótono entra a mata ciliar e o areial.","UFP063320",NA,NA,"11840",NA,"auto","2017","03","09",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 11:52:08-03","UFPE","UFP","61999","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Mendes, K; Pinheiro, I","355","2009","01","08",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Arbusto com cerca de 1,7 metros, flores brancas.; Areia Branca. Arbustivo-arbóreo.","UFP061999",NA,NA,"11840",NA,"auto","2010","10","01",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 11:52:08-03","UFPE","UFP","61993","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Gomes, P; Mendes, K; Amorim, B","970","2008","04","20",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Abundante.; Árvore com 12-15 metros, frutos imaturos marrons. Látex alvo.","UFP061993",NA,NA,"11840",NA,"auto","2008","05","16",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 11:52:08-03","UFPE","UFP","63355","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, A","Alves-Araújo, A; Martins, S; Mendes, K; Pinheiro, I","1094","2009","01","05",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Abundante.; Árvore entre 7-8 metros de altura, folhas discolores, flores com pétalas creme, odoríferas; 5 estames, anteras alvas a creme. Látex alvo.; Mata Atlântica.","UFP063355",NA,NA,"11840",NA,"auto","2009","01","05",NA,NA,NA,NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","3573179","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.",NA,"S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18440","1977","1","31","South America - Neotropics","Brazil","Bahia",NA,"Coastal Zone, ca. 8 km SW of Itacaré along side road South from main Itacaré-Ubaitaba road, south of the mouth of the Rio de Contas","-39.05","-14.33",NA,NA,"US02702120","US02702120_01","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3302222","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.",NA,"S. A. Mori, T. S. Santos, A. Euponino & J. H. Langenheim","11858","1979","5","16","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Mun de Santa Cruz de Cabrália. Estrada velha para Sta Cruz de Cabrália, entre a Estação Ecológica Pau-brasil e Santa Cruz de Cabrália",NA,NA,NA,NA,"US02702119","US02702119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"129","2019-11-13 11:31:48-03","USP","SPF","180445","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Paula-Souza, J","Paula-Souza, J","5723","2006","04","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.485278","-19.139722",NA,NA,"SPF00180445",NA,"44",NA,"44",NA,"2006","04",NA,"-40.485278","-19.139722",NA,NA,NA,NA,NA
"130","2019-11-13 11:31:48-03","USP","SPF","63586","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A","Santos, TS","4419","1988","07","27",NA,"Brasil","Bahia","Belmonte","Estação Experimental Gregório Bondar","-38.8828010559082","-15.8631000518799",NA,NA,"SPF00063586",NA,NA,"71281",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:31:48-03","USP","SPF","147580","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Lombardi, JA","Oliveira, PP","529I","1999","01","12",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00147580",NA,NA,"17620",NA,"auto","2001","04",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:31:48-03","USP","SPF","140591","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Pennington, TD","Oliveira, PP","699A","1998","01","19",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00140591",NA,NA,"17620",NA,"auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:13:00-03","UEFS","HUEFS","183050","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Matos, E.N.de","177","2011","07","24",NA,"Brasil","Bahia","Jandaíra","Costa Azul.","-37.458333","-11.612778",NA,"Campestre e moitas.","HUEFS0183050","HUEFS0183050 HUEFS0183050_01",NA,NA,NA,NA,NA,NA,NA,"37W27'30''","11S36'46''","Asteranae",NA,NA,NA,NA
"134","2019-10-07 09:13:00-03","UEFS","HUEFS","240778","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Fernandes, M.F.","414",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240778","HUEFS0240778",NA,NA,NA,NA,NA,NA,NA,"39W1'26''","14S15'44''","Asteranae",NA,NA,NA,NA
"135","2019-01-23 11:23:02-02","F","FMNH-SEEDPLANTS","V0072168F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,NA,"A. Glaziou","18353","1891","1",NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0072168F","V0072168F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"136","2018-05-14 16:51:45-03","F","FMNH-SEEDPLANTS","V0325143F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"RRC ID Flag","A. M. de Carvalho","1389",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,"V0325143F","V0325143F_01 V0325143F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1389",NA,NA
"137","2020-07-23 12:22:31-03","CEPLAC","CEPEC","124869","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. Alves-Araújo","A. Alves-Araújo","1009","2008","06","15",NA,"Brasil","Bahia","ITACARÉ","Área da trilha após travessia de balsa.","-39.015556","-14.228056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'56","14S13'41",NA,NA,NA,NA,"15/06/2008"
"138","2020-07-23 12:22:31-03","CEPLAC","CEPEC","128669","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. A. Araújo","C. V. Vivas","73","2010","09","15",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una.","-39.06","-15.198333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'36","15S11'54",NA,NA,NA,NA,"07/07/2011"
"139","2020-07-23 12:22:31-03","CEPLAC","CEPEC","128672","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. A. Araújo","C. V. Vivas","8","2010","06","11",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una.","-39.069167","-15.1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","15S11'15",NA,NA,NA,NA,"07/07/2011"
"140","2020-07-23 12:22:31-03","CEPLAC","CEPEC","128690","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. A. Araújo","C. V. Vivas","52","2010","06","12",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una.","-39.064167","-15.1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'51","15S11'15",NA,NA,NA,NA,"07/07/2011"
"141","2020-07-23 12:22:31-03","CEPLAC","CEPEC","128713","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. A. Araújo","C. V. Vivas","132","1980","12","07",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel.","-39.151389","-16.336111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W9'5","16S20'10",NA,NA,NA,NA,"07/07/2011"
"142","2020-07-23 12:22:31-03","CEPLAC","CEPEC","140813","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"Sem Informação","Lopes, L.C.M.","594","2012","05","27",NA,"Brasil","Bahia","UNA",NA,"-39.096944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'49","15S9'73",NA,NA,NA,NA,NA
"143","2020-07-23 12:22:31-03","CEPLAC","CEPEC","19820","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","R. M. Harley","18440","1977","01","31",NA,"Brasil","Bahia","ITACARÉ","8Km SW Itacare, ao S Rod. Itacare/Ubaitaba.","-39.05","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'","14S20'",NA,NA,NA,NA,"30/12/1990"
"144","2020-07-23 12:22:31-03","CEPLAC","CEPEC","48704","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","R. M. Harley","18440","1977","01","31",NA,"Brasil","Bahia","ITACARÉ","8Km SW Itacare, ao S Rod. Itacare/Ubaitaba.","-39.05","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'","14S20'",NA,NA,NA,NA,"30/12/1990"
"145","2020-07-23 12:22:31-03","CEPLAC","CEPEC","53788","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","W. W. Thomas","8715","1992","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 45. Árvore 2259.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1992"
"146","2020-07-23 12:22:31-03","CEPLAC","CEPEC","53871","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. M. Amorim","W. W. Thomas","8836","1995","07","01",NA,"Brasil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande, Rod. P/ Itacaré, Faz. Lagoa do Conj. Sta. Cruz. Parcela 48. Árvore 2447.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1993"
"147","2020-07-23 12:22:31-03","CEPLAC","CEPEC","85233","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"A. M. Amorim","S. C. de Sant'Ana","803","2000","04","30",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una. Cletas a ca. 10Km no ramal de acesso a Ecoparque.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,"30/12/2003"
"148","2020-07-23 12:22:31-03","CEPLAC","CEPEC","3719","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"P. Fiaschi & J. Jardim","R. P. Belém","3000","2001","01","08",NA,"Brasil","Bahia","ITACARÉ","Sem informação.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"41230",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2004"
"149","2020-07-23 12:22:31-03","CEPLAC","CEPEC","1742","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis",NA,"T. D. Pennington","R. P. Belém","1067","1965","05","19",NA,"Brasil","Bahia","UNA","Sem informação.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"36070",NA,"auto",NA,NA,NA,"0*0'0","0*0'0",NA,"Paratipo",NA,NA,"30/12/1990"
