"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1621","2019-11-01 15:11:04-03","UnB","UB","7493","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Cardoso, CFR; Proença, CEB; França, F; Melo, E","50","1997","05","15","Southern America","Brasil","Bahia","Rodovia BA-242 entre Baianópolis e Barreiras","-44.613889","-12.212778","-44.613889","-12.212778",NA,NA,"Cálice verde claro;corola rotácea com 7 cm de diâmetro, lobos rasos e estrela verde claro no centro. Foto.; Arbusto 1,5m. Flor roxo-escuro; Cerrado margeando vereda inundada com buritis mortos.",NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,"690","690","Baianópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-11-01 15:11:04-03","UnB","UB","184862","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Miranda, IS; Eiten, G","138","1993","09","11","Southern America","Brasil","Roraima","RR 170, 45 km.",NA,NA,NA,NA,NA,NA,"Arbusto de 1,3 a 2,5 metros, sépalas verdes, pétalas azuis, anteras amarelas. Caule bem piloso. Folhas com espinhos.; Vegetação de campina, solo de areia branca.",NA,"Dicotyledoneae",NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-11-01 15:11:04-03","UnB","UB","1887","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","17463","1966","06","19","Southern America","Brasil","Mato Grosso","70 Km S de Xavantina",NA,NA,NA,NA,NA,NA,"Antera amarela.; Arbusto 2m. Flor púrpura; Mata de galeria.",NA,"Dicotyledoneae",NA,"Lam.","Nee, M",NA,"500","500","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-11-01 15:11:04-03","UnB","UB","190635","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Eiten, G; Eiten, LT","10261","1970","01","10","Southern America","Brasil","Maranhão","39 km due east of city of Grajaú, or 20.5 km west of center of Alto Alegre, or 19 km NE of village of Solta, or 10 km SW of center of village of São Pedro.","-45.916667","-5.616667","-45.916667","-5.616667",NA,NA,"Shrub to 1.2 m tall.; In slightly open clearing in front of abandoned house in an area of 10 m tall cerradão (locally called carrasco, although in most of southern Maranhão called chapada).",NA,"Dicotyledoneae",NA,"Lam.","Nee, M",NA,NA,NA,"Grajaú",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-11-01 15:11:04-03","UnB","UB","190664","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Eiten, G; Eiten, LT","10260","1970","01","10","Southern America","Brasil","Maranhão","39 km due east of city of Grajaú, or 20,5 km west of center of Alto Alegre, or 19 km NE of village of São Pedro.","-45.916667","-5.616667","-45.916667","-5.616667",NA,NA,"Shrublike tree 3 m tall. Flowers large, corolla purple, anthers golden-yellow.; Cerradão (locally called carrasco, although in most of southern Maranhão called chapada), here with open to sparse canopy of trees to 10 m tall with closed shrub laye",NA,"Dicotyledoneae",NA,"Lam.","Nee, M",NA,NA,NA,"Grajaú",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2019-11-01 15:11:04-03","UnB","UB","153471","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Zanatta, MRV; Fernandes, JB","305","2010","02","22","Southern America","Brasil","Mato Grosso",NA,"-54.538056","-13.171111","-54.538056","-13.171111",NA,NA,"Foto. Flores lilás, estames amarelos. Fruto verde.; Arvoreta 2 m. Flor lilás. Fruto verde. Flores lilás, estames amarelos. Fruto verde.; Borda de Floresta de terra firme",NA,"Dicotyledoneae",NA,"Lam.","Zanatta, MRV",NA,"562","562","Gaúcha do Norte",NA,NA,NA,NA,"2010","02","22",NA,NA,NA,NA,NA,NA
"1627","2019-11-01 15:11:04-03","UnB","UB","90110","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Anderson, WR","6999","1973","03","13","Southern America","Brasil","Goiás","Ca. 25km by road SW of Monte Alegre de Goiás; northern spur of Serra Atalaia;",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-01 15:11:04-03","UnB","UB","90112","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS","9892","1965","11","03","Southern America","Brasil",NA,"Ca. 6km S of Cristalina.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-01 15:11:04-03","UnB","UB","90114","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS","18982","1968","01","22","Southern America","Brasil",NA,"75km N of Corumbá de Goiás on road to Niquelândia, in valley of Rio Maranhão.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-01 15:11:04-03","UnB","UB","90115","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS","24919","1969","03","22","Southern America","Brasil",NA,"Ca. 10km south of Alto Paraíso.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-11-01 15:11:04-03","UnB","UB","90373","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Heringer, EP","10180","1965","01",NA,"Southern America","Brasil","Distrito Federal","Margem da rodovia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-11-01 15:11:04-03","UnB","UB","90374","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Heringer, EP","10718","1966","10","20","Southern America","Brasil","Goiás","Formosa","-47.3344","-15.5372","-47.3344","-15.5372",NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Formosa",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-11-01 15:11:04-03","UnB","UB","90375","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Belém, RP","31","1964","12","15","Southern America","Brasil","Distrito Federal","Rodovia Brasília - Uruaçu na divisa com GO",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2019-11-01 15:11:04-03","UnB","UB","90377","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Sampaio, AB","17","1996",NA,NA,"Southern America","Brasil","Distrito Federal","Fazenda Sucupira","-48.033333","-15.924167","-48.033333","-15.924167",NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Sampaio, AB",NA,NA,NA,"Riacho Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-01 15:11:04-03","UnB","UB","90378","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Ratter, JA","3134","1976","06","09","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95","-47.9","-15.95",NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-11-01 15:11:04-03","UnB","UB","90372","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rezende, JM","123","1995",NA,NA,"Southern America","Brasil","Distrito Federal","Parque Boca da Mata","-48.05","-15.866667","-48.05","-15.866667",NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Rezende, JM",NA,NA,NA,"Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Barbosa, RAA","IFN-5741022.8","2017","07","18","Southern America","Brasil","Maranhão",NA,"-43.741903","-5.4685","-43.741903","-5.4685",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_574. Subunidade 2. Subparcela 8. Indivíduo 4. Coleta não registrada em formulários anteriores; Arbusto com 1,68 metros de altura e DAP de 4,0 cm. Base reta. Flores roxas; Floresta tí","UB0126431","Dicotyledoneae",NA,"Lam.","Oliveira, ALR","UB0126431",NA,NA,"Buriti Bravo",NA,NA,NA,NA,"2018","01","22",NA,NA,NA,NA,NA,NA
"1638","2019-11-01 15:11:04-03","UnB","UB","90382","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Anderson, WR","7501","1973","03",NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-11-01 15:11:04-03","UnB","UB","90383","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS","5610","1964","08","26","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-11-01 15:11:04-03","UnB","UB","90604","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Felfili, JM","249","1994","03",NA,"Southern America","Brasil","Distrito Federal","FAL - UNB","-47.916667","-15.933333","-47.916667","-15.933333",NA,NA,"Arbusto com flores brancas; Borda com campo limpo",NA,"Dicotyledoneae",NA,"Lam.","Silva, SR; Carvalho, VM",NA,NA,NA,"Brasília",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Konopczyk, RMG","IFN-5142671.1","2017","07","10","Southern America","Brasil","Maranhão",NA,"-45.9","-5.58","-45.9","-5.58",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_514. Subunidade 1. Subparcela 1. Indivíduo 1-RN.&nf;F8 - Avaliação da regeneração natural; Arbusto 2,1m.Com espinhos. Fruto imaturo de 1,8cm, de forma globoso, cor externa verde, consi","UB0128792","Dicotyledoneae",NA,"Lam.","Oliveira, ALR",NA,NA,NA,"Grajaú",NA,NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA,NA
"1642","2020-07-29 09:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Silva, RM","IFN-7221854","2018","07","03","Southern America","Brasil","Maranhão","Garreleira","-46.799557","-7.199797","-46.799557","-7.199797",NA,NA,"Conglomerado MA-722. Extra; Árvore; presença de espinhos; base reta; Área brejosa em regeneração",NA,"Dicotyledoneae",NA,"Lam.","Moura, R",NA,"348","348","Carolina",NA,NA,NA,NA,"2020","02","13",NA,NA,NA,NA,NA,NA
"1643","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Moura, EO","IFN-68313971.5","2017","07","24","Southern America","Brasil","Bahia",NA,"-45.36","-12.24","-45.36","-12.24",NA,NA,"Medições na subunidade completa. Conglomerado BA-683. Subunidade 1. Subparcela 5. Indivíduo 2; Árvore; 3,5m de altura; DAP 11cm. Espinhos no caule. Base do caule reta. Flor lilás. Fruto imaturo, globoso, amarelo-escuro, carnoso, com po","UB0038643","Dicotyledoneae",NA,"Lam.","Santiago, DS","UB0038643",NA,NA,"Barreiras",NA,NA,NA,NA,"2017","09","26",NA,NA,NA,NA,NA,NA
"1644","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Barbosa, RAA","IFN-504301.1","2017","07","02","Southern America","Brasil","Maranhão",NA,"-43.200214","-5.400014","-43.200214","-5.400014",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_504. Subunidade 1. Subparcela 1. Indivíduo 3. Coleta não registrada em formulários anteriores-Extra; Árvore com 0,74 metros de altura. Base reta. Flores branca-roxas. Casca externa r","UB0126430","Dicotyledoneae",NA,"Lam.","Oliveira, ALR","UB0126430",NA,NA,"Matões",NA,NA,NA,NA,"2018","01","22",NA,NA,NA,NA,NA,NA
"1645","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Sousa, CA","IFN-4802131.5","2017","07","03","Southern America","Brasil","Maranhão",NA,"-47.52","-5.4","-47.52","-5.4",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_480. Subunidade 1. Subparcela 5. Indivíduo 1.&nf;F6 - Medições na subunidade completa; Árvore 4,5m, DAP 7,1cm. Com acúleos. Base reta. Flor roxa com androceu amarelo. Casca esverdeada","UB0128796","Dicotyledoneae",NA,"Lam.","Oliveira, ALR",NA,NA,NA,"Imperatriz",NA,NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA,NA
"1646","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Araújo, JF","IFN-8735893.10","2017","09","04","Southern America","Brasil","Bahia",NA,"-44.28","-12.959722","-44.28","-12.959722",NA,NA,"Conglomerado BA-873. Subunidade 3. Subparcela 10. Indivíduo 16-RN. F8; Arbusto, altura 2,5m. Presença de espinhos e tricomas no caule/fuste. Fruto imaturo, dimensão 1,5cm, forma redonda, cores interna e externa verde, carnoso, polpa. C","UB0127068","Dicotyledoneae",NA,"Lam.","Oliveira, ALR","UB0127068",NA,NA,"Baianópolis",NA,NA,NA,NA,"2018","09","03",NA,NA,NA,NA,NA,NA
"1647","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Konopczyk, RMG","IFN-5583461.10","2017","07","19","Southern America","Brasil","Maranhão",NA,"-46.62","-5.940003","-46.62","-5.940003",NA,NA,"Conglomerado MA_558. Subunidade 1. Subparcela 10. Indivíduo 30.&nf;F6 - Medições na subunidade completa; Árvore 3,8m, DAP 8,3cm.Com espinhos, glândulas. Base reta. Fruto imaturo de 1,5cm. Casca do caule de cor externa cinza; Área de tran","UB0128794","Dicotyledoneae",NA,"Lam.","Oliveira, ALR",NA,NA,NA,"Sítio Novo",NA,NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA,NA
"1648","2020-07-29 09:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Silva, RM","IFN-8211895","2018","07","13","Southern America","Brasil","Maranhão",NA,"-45.899592","-9.359798","-45.899592","-9.359798",NA,NA,"Conglomerado MA-821. Extra; Árvore; presença de espinhos; base reta; Área de vegetação antropizada",NA,"Dicotyledoneae",NA,"Lam.","Moura, R",NA,"325","325","Alto Parnaíba",NA,NA,NA,NA,"2020","02","13",NA,NA,NA,NA,NA,NA
"1649","2019-11-01 15:11:04-03","UnB","UB","171404","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS; Harley, RM; Smith, GL","32451","1971","02","18","Southern America","Brasil","Bahia","Ca. 6km S of town of Morro do Chapéu.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Tree ca. 4m x 10cm. Corolla dark violet; stamens yellow-orange.; Disturbed ground. Low woodland on sand, base of Morro do Chapéu.",NA,"Dicotyledoneae",NA,"Lam.","Nee, M",NA,"1100","1100","Morro do Chapéu","98143","auto",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-01 15:11:04-03","UnB","UB","90381","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Heringer, EP","8060","1961","03",NA,"Southern America","Brasil","Distrito Federal","Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-01 15:11:04-03","UnB","UB","90380","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Taxonomy Class of Universidade de Brasília","129",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-01 15:11:04-03","UnB","UB","90379","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Desconhecido","20",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Campus da Universidade de Brasília - 500 mts E do ICC","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2019-11-01 15:11:04-03","UnB","UB","190841","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Félix, LP","7941","1997","05","18","Southern America","Brasil","Piauí",NA,"-43.6636009216309","-8.09667015075684",NA,NA,NA,NA,"Arbusto ramoso; ramos ferrugíneos; flores roxas.; Caatinga.",NA,"Dicotyledoneae",NA,"Lam.","Stehmann, JR",NA,NA,NA,"Eliseu Martins","42046","auto",NA,NA,"2006","12","07",NA,NA,NA,NA,NA,NA
"1654","2019-11-01 15:11:04-03","UnB","UB","8352","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","228","1999","02","16","Southern America","Brasil","Pernambuco","Estrada Crato-Araripina","-39.75","-7.4","-39.75","-7.4",NA,NA,"Pétalas roxas, estames amarelos. Frutos imaturos verdes. Caule fortemente aculeado, 10 cm de diâmetro. Beira da estrada.; Arbusto 1,7m. Flor roxa; Caatinga aberta.",NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Araripina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2019-11-01 15:11:04-03","UnB","UB","90113","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS","330066",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2019-11-01 15:11:04-03","UnB","UB","90376","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Taxonomy Class of Universidade de Brasília","322",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Lam.","Silva, SR",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2019-11-01 15:11:04-03","UnB","UB","167522","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Eiten, G; Eiten, LT","10845","1970","03","06","Southern America","Brasil","Piauí","Ca. 43 km east of Picos. (1,1 km east of village of Oitenta).","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"This species seems to be a natural component of the caatinga here but is more common in cleared parts along fences and entrances to houses.; Shrub 2 m tall. Petals blue-violet, anthers golden-yellow, style white, stigma green.; Dense caatinga scrub.",NA,"Dicotyledoneae",NA,"Lam.",NA,NA,NA,NA,"Picos","31259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2019-11-01 15:11:04-03","UnB","UB","190835","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Miranda, AM; et al.","4796","2005","01","24","Southern America","Brasil","Piauí",NA,"-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"Arbusto 2m. alt.; caule verde, com espinhos marrons; folhas membranáceas; flores vistosas roxas, anteras amarelas.",NA,"Dicotyledoneae",NA,"Lam.","Stehmann, JR",NA,NA,NA,"Ribeiro Gonçalves","121004","auto",NA,NA,"2006","12","07",NA,NA,NA,NA,NA,NA
"1659","2019-11-01 15:11:04-03","UnB","UB","90107","PreservedSpecimen","Plantae","Solanaceae","Solanum","cyananthum","Solanum cyananthum","Bucci, FFB","281","1994","03","22","Southern America","Brasil","Tocantins","Serra do Lajeado","-48.270556","-10.124444","-48.270556","-10.124444",NA,NA,NA,NA,"Dicotyledoneae",NA,"Dunal","Bucci, FFB",NA,NA,NA,"Palmas",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1660","2019-11-01 15:11:04-03","UnB","UB","90108","PreservedSpecimen","Plantae","Solanaceae","Solanum","cyananthum","Solanum cyananthum","Irwin, HS","21416","1968","03","19","Southern America","Brasil",NA,"Ca. 2km S of Guará, Goiás.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Dunal","Smith, LB",NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA
"1661","2019-11-01 15:11:08-03","UnB","UB","90183","PreservedSpecimen","Plantae","Solanaceae","Solanum","macranthum","Solanum macranthum","Ratter, JA","1164","1968","04","24","Southern America","Brasil","Mato Grosso","4 Km N da base camp",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Dunal","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2019-11-01 15:11:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","macranthum","Solanum macranthum","Ratter, JA; Santos, RR; Souza, R; Ferreira, A","1283","1968","05","04","Southern America","Brasil","Mato Grosso","6 Km S of the Base Camp of the Expedition. (Base camp, c. 270 Km N of Xavantina)",NA,NA,NA,NA,NA,NA,"Bushy shrub, 4 m tall. Stem 5 cm in diameter at breast height, much branched, very therny. Different species from R1279 with it grows intermixed; Growing on open ground by the roadside, cleared of dry forest/cerradão. Transition formation during road",NA,"Dicotyledoneae",NA,"Dunal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2019-04-23 15:26:48-03","UFMT","UFMT","32401","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Árbocz, G.F.; Nave, A.G.; Dario, F.R.","3041","1996","11","05",NA,"Brasil","Mato Grosso","Rodovia Sinop/Cláudia, 5km adiante da Serraria Iracema.","-54.8913993835449","-11.5152997970581",NA,NA,NA,NA,"Arbusto 0,50m, flor roxa e frutos imaturos verdes; Floresta ombrófila aberta já alterada pela retirada de madeira, solo tipo PVA, relevo plano.",NA,NA,NA,"Lam.","Stehmann, J.R.",NA,NA,NA,"Cláudia","67814","auto",NA,NA,"2018","07","13",NA,NA,NA,NA,NA,NA
"1664","2019-04-23 15:26:48-03","UFMT","UFMT","32400","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Árbocz, G.F.; Nave, A.G.; Dario, F.R.","3041","1996","11","05",NA,"Brasil","Mato Grosso","Rodovia Sinop/Cláudia, 5km adiante da Serraria Iracema.","-54.8913993835449","-11.5152997970581",NA,NA,NA,NA,"Arbusto 0,50m, flor roxa e frutos imaturos verdes; Floresta ombrófila aberta já alterada pela retirada de madeira, solo tipo PVA, relevo plano.",NA,NA,NA,"Lam.","Stehmann, J.R.",NA,NA,NA,"Cláudia","67814","auto",NA,NA,"2018","07","13",NA,NA,NA,NA,NA,NA
"1665","2020-01-31 10:39:43-03","IFAM","EAFM","7466","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pedrollo, C.T.; Marinho, T. dos S & Ammann, S.","210","2012","07","11",NA,"Brasil","Roraima","Xixuaú, Por cima da plantação de macaxeira em TPI.","-61.563423","-0.792801","-61.563423","-0.792801",NA,NA,"; HABITAT: Roçado em Terra Preta de Indio; DESC: Arbusto espinhento, 5m.&nf;Sépalas verdes com pelos compridos confundidos com espinhos, se prolongando até os ramos mais jovens; pétalas roxas com anteras amarelas bem pronunciadas.&nf;Fotos: DSC_0072-0079/009",NA,NA,NA,"Lam.","Kinupp, V.F.",NA,"28","28","Rorainópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2020-01-31 10:39:43-03","IFAM","EAFM","398","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Kinupp, V.F.; Ming, L.C.; Hidalgo, R.; Hidalgo, A.F.; Coelho, A.S. & Falcão, A.","3642","2009","03","18",NA,"Brasil","Amazonas","Comunidade Castanheira","-65.0192031860352","-0.413888990879059",NA,NA,NA,NA,"; DESC: Arvoreta; 4,0 m; flor roxa com antera cor-de-ouro; ramos aculeatíssimos; uso medicinal para malária.",NA,NA,NA,"Lam.","Kinupp, V.F.",NA,NA,NA,"Santa Isabel do Rio Negro","323677","auto",NA,NA,"2009","03","18",NA,NA,NA,NA,NA,NA
"1667","2017-09-11 17:14:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","macranthum","Solanum macranthum","?","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,NA,NA,NA,"Herb. Mus. Paris",NA,NA,NA,"Dunal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
