"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"676","2021-02-08 12:52:15-03","UFRGS","ICN","033938","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Waechter, JL","1978","08","03","Waechter, JL; et al.","1977","05","14","Brasil","RS","Torres","Faxinal- mato Sr. Clemente","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00039978",NA,"533","Epífita sobre myrtácea, com cerca de 1 m de altura, flores verdes amareladas e aromáticas.; Mato",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"677","2021-02-08 12:52:15-03","UFRGS","ICN","193128","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Castro, JB","2016","07","02","Castro, JB; Singer, RB; Lobo, CCG","2016","07","02","Brasil","RS","Roça Nova",NA,NA,NA,NA,NA,NA,NA,"ICN00039967",NA,"67",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-02-08 12:52:15-03","UFRGS","ICN","193129","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Castro, JB","2016","07","02","Castro, JB; Singer, RB; Lobo, CCG","2016","07","02","Brasil","RS","Roça Nova",NA,NA,NA,NA,NA,NA,NA,"ICN00039970",NA,"68",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:52:15-03","UFRGS","ICN","031001","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Waechter, JL","1978","08","03","Waechter, JL","1975","07","16","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"ICN00039975",NA,"112","Flores amarelas com manchas vermelhas na coluna.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"38612","auto",NA,NA,NA,NA,NA,NA
"680","2021-02-08 12:52:15-03","UFRGS","ICN","185833","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Castro, JB","2016","07","19","Castro, JB; Singer, RB; Bordignon, SAL","2016","06",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00039968",NA,"2",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"681","2021-02-08 12:52:15-03","UFRGS","ICN","014881b","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Dutra, J",NA,NA,NA,"Dutra, J","1927","07",NA,"Brasil","RS","São Leopoldo","Fazenda Fialho","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00039971",NA,"881b","Flores luteoscentes.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA,NA
"682","2021-02-08 12:52:15-03","UFRGS","ICN","041256a","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb. f.","Waechter, JL","1978","08","03","Winkler, S","1978","03","12","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00039973",NA,"s.n.","Flores amarelo-esverdeadas com mancha vermelha abaixo do estigma.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"683","2021-02-08 12:52:15-03","UFRGS","ICN","200258","S","Plantae","Orchidaceae","Gomesa","divaricata","Gomesa divaricata","Hoffmanns. ex Schltr.","Dutra, J",NA,NA,NA,"Jurgens, C","1921","06",NA,"Brasil","RS","Rio Pardo","Fazenda Soledade","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"ICN00039980",NA,"29","Epífita com flor amarela, muito odorata.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"46320","auto",NA,NA,NA,NA,NA,NA
"684","2021-02-08 12:52:15-03","UFRGS","ICN","193119","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB","2016","12","29","Brasil","RS","Esmeralda","Estrada para Estrela","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00039997",NA,"58",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"38649","auto",NA,NA,NA,NA,NA,NA
"685","2021-02-08 12:52:15-03","UFRGS","ICN","193120","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB","2016","12","23","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00040000",NA,"59",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"686","2021-02-08 12:52:15-03","UFRGS","ICN","193118","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB","2016","12","29","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00039998",NA,"57",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"687","2021-02-08 12:52:15-03","UFRGS","ICN","193116","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB","2016","12","29","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"ICN00039999",NA,"55",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"16452","auto",NA,NA,NA,NA,NA,NA
"688","2021-02-08 12:52:15-03","UFRGS","ICN","185347","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Castro, JB","2017","05","25","Castro, JB; Singer, RB Breier,","2016","01","09","Brasil","RS","Ivorá",NA,"-53.5806007385254","-29.520299911499",NA,NA,NA,NA,"ICN00039995",NA,"33",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"9266","auto",NA,NA,NA,NA,NA,NA
"689","2021-02-08 12:52:15-03","UFRGS","ICN","015045","S","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","(Lindl.) Klotzsch ex Rchb.f.","Dutra, J",NA,NA,NA,"Dutra, J",NA,NA,NA,"Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"ICN00040004",NA,"1045","Flores lutescentes.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA,NA
"690","2021-02-08 12:52:15-03","UFRGS","ICN","200259","S","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","(Lindl.) Klotzsch ex Rchb.f.","Dutra, J",NA,NA,NA,"Jürgens",NA,NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00040006",NA,"9","#?#Floresce em janeiro, menos odorata.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA,NA
"691","2021-02-08 12:52:15-03","UFRGS","ICN","014982","S","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","(Lindl.) Klotzsch ex Rchb.f.","Dutra, J",NA,NA,NA,"Dutra, J","1927","02","05","Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00040003",NA,"982","Epífita.; Mato.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA,NA
"692","2021-02-08 12:52:15-03","UFRGS","ICN","193135","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Castro, JB","2017","01","17","Castro, JB","2017","01","17","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"ICN00040015",NA,"83",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"12924","auto",NA,NA,NA,NA,NA,NA
"693","2021-02-08 12:52:15-03","UFRGS","ICN","185349","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Castro, JB","2016","03","05","Castro, JB","2016","01","17","Brasil","RS","Pouso Novo",NA,"-52.2075004577637","-29.1707992553711",NA,NA,NA,NA,"ICN00040013",NA,"35",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"9234","auto",NA,NA,NA,NA,NA,NA
"694","2021-02-08 12:52:15-03","UFRGS","ICN","185318","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Castro, JB","2016","03","05","Castro, JB; Singer, RB; Bordignon, SAL","2015",NA,NA,"Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"ICN00040014",NA,"4",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"12924","auto",NA,NA,NA,NA,NA,NA
"695","2021-02-08 12:52:15-03","UFRGS","ICN","185353","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Castro, JB","2016","03","05","Castro, JB; Bordignon, SAL","2016","01","27","Brasil","RS","Quevedos",NA,"-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,"ICN00040016",NA,"79",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"28027","auto",NA,NA,NA,NA,NA,NA
"696","2021-02-08 12:52:19-03","UFRGS","ICN","143774","S","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","Waechter, JL","2006","05","08","Buzatto, CR","2005","12","13","Brasil","RS","Passo Fundo","Distrito de Bom Recreio Haras da Luz","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"ICN00040723",NA,"69","Doação do herbário da UPF.",NA,"Monocotyledon",NA,NA,"América do Sul",NA,"25060","auto",NA,NA,NA,NA,NA,NA
"697","2021-02-08 12:52:19-03","UFRGS","ICN","200500","S","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.",NA,NA,NA,NA,"Jürgens, C","1921","01",NA,"Brasil","RS","Rio Pardo","Fazenda Soledade","-52.378101348877","-29.9897003173828",NA,NA,"70","70","ICN00040745",NA,"4",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"46320","auto",NA,NA,NA,NA,NA,NA
"698","2021-02-08 12:52:19-03","UFRGS","ICN","015008","S","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.",NA,NA,NA,NA,"Dutra, J","1927","12",NA,"Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00040725",NA,"1008",NA,NA,"Monocotyledon",NA,NA,"América do Sul",NA,"10287","auto",NA,NA,NA,NA,NA,NA
"699","2019-11-21 10:13:17-03","IBt","SP","337103","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb.f.",NA,NA,NA,NA,"Simão Bianchini, R; et al.","1999","06","30","Brasil","São Paulo","Cotia","Mata da reserva da CETESB","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,"1276",NA,NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"700","2019-11-21 10:13:17-03","IBt","SP","337818","S","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch ex Rchb.f.","Catharino, ELM","1995",NA,NA,"Simão Bianchini, R; et al.","1995","07","04","Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,"739",NA,NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA
"701","2019-11-21 10:13:17-03","IBt","SP","27288","S","Plantae","Orchidaceae","Gomesa","foliosa","Gomesa foliosa","(Hook.) Klotzsch & Rchb.f.",NA,NA,NA,NA,"Loefgren, A; Edwall, G","1895","01",NA,"Brasil","São Paulo","São Paulo","Em cultivo de Conceição de Itanhaém.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP009569","SP009569","CGG2934","Herb. epifita, fl. flavo-viridis, odorifera.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"702","2019-11-21 10:13:20-03","IBt","SP","245278","S","Plantae","Orchidaceae","Gomesa","paranaensis","Gomesa paranaensis","Kraenzl.",NA,NA,NA,NA,"Romaniuc Neto, S; Toledo, CB","1988","03","31","Brasil","São Paulo","Ibiúna","Bairro do Murundu","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,"936",NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA
"703","2019-11-21 10:13:20-03","IBt","SP","25427","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Mamede, MCH","2011","03",NA,"Hoehne, FC","1929","12","03","Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-11-21 10:13:20-03","IBt","SP","35117","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Hoehne, FC",NA,NA,NA,"Hatschbach, A","1935","12","26","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"705","2019-11-21 10:13:20-03","IBt","SP","192500","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Mamede, MCH","2011","03",NA,"Oliveira, PI","1979","12","20","Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"706","2019-11-21 10:13:20-03","IBt","SP","200271","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Mamede, MCH","2011","03","09","Oliveira, PI","1982","12","01","Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"705",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"707","2019-11-21 10:13:20-03","IBt","SP","183457","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Mamede, MCH","2011","03","14","Oliveira, PI","1979","12","20","Brasil","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"708","2019-11-21 10:13:20-03","IBt","SP","200267","S","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W.Chase & N.H.Williams","Mamede, MCH","2011","03","09","Kummrow, R","1982","11","17","Brasil","Paraná","Ponta Grossa","Rio Guabiroba","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"2099",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"709","2019-11-21 10:13:20-03","IBt","SP","37424","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, TEC","2017",NA,NA,"Mazzini, E","1937","01","12","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-21 10:13:20-03","IBt","SP","193248","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Catharino, ELM","1987","08","19","Guerra, TP; Custodio Filho, A","1983","07","07","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-21 10:13:20-03","IBt","SP","232329","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Barros, F",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-21 10:13:20-03","IBt","SP","193320","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Catharino, ELM","1987","08","18","Custodio Filho, A","1983","09","16","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-21 10:13:20-03","IBt","SP","194707","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Catharino, ELM","1987","08","19","Custodio Filho, A","1983","09","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"1580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-11-21 10:13:20-03","IBt","SP","192235","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Custodio Filho, A; Toledo, CB","1983","07","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"1385","Epífita, flores verdes, pétalas e labelo verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-21 10:13:20-03","IBt","SP","195512","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Catharino, ELM","1987","08","19","Custodio Filho, A","1983","12","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"2139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-21 10:13:20-03","IBt","SP","27290","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Fiebrig, KAG","1929","09","14","Paraguai",NA,NA,"Jardim Botânico do Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-21 10:13:20-03","IBt","SP","288521","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Barros, F; et al.","1993","11","09","Brasil","São Paulo","Ubatuba","Trilha do Corisco","-44.816667","-23.333333","-44.816667","-23.333333",NA,NA,NA,NA,"29469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-21 10:13:20-03","IBt","SP","298","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1917","07","08","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Cultivada no Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-21 10:13:20-03","IBt","SP","33154","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Mello, JS","1935","05","14","Brasil","São Paulo","Espraiado","Fazenda Nossa Senhora da Glória",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-21 10:13:20-03","IBt","SP","346651","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Alves, M; Sousa, G","2000","06","02","Brasil","Espírito Santo","Cariacica","REBIO de Duas Bocas, trilha de acesso ao lajedo, à direita do alojamento de apoio. Floresta ombrófila densa submontana","-40.477778","-20.2725","-40.477778","-20.2725","700","750",NA,NA,"1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-21 10:13:20-03","IBt","SP","406557","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Rodrigues, VT",NA,NA,NA,"Rodrigues, VT; Vinhos, F","2007","12","17","Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo","-46.187225","-23.474469","-46.187225","-23.474469","1126","1126",NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-21 10:13:20-03","IBt","SP","406571","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Rodrigues, VT",NA,NA,NA,"Rodrigues, VT; Vinhos, F","2006","07","19","Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti, Parque Natural Municipal Francisco Afonso de Mello - Chiquinho Veríssimo","-46.194194","-23.48825","-46.194194","-23.48825","861","861",NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-21 10:13:20-03","IBt","SP","46603","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Sobral, J","1942","05","05","Brasil","São Paulo",NA,"Margens do Rio Jaguari",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-21 10:13:20-03","IBt","SP","47011","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Gehrt, A",NA,NA,NA,"Rudge, M","1942","07","14","Desconhecido",NA,NA,"Sem indicação de procedência",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-21 10:13:20-03","IBt","SP","4864","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Hoehne, FC","1921","01","11","Brasil","Minas Gerais","Santa Bárbara do Mato Dentro","Serra da Água Limpa, Perto de Santa Bárbara do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-21 10:13:20-03","IBt","SP","487928","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Shirasuna, RT","2013",NA,NA,"Shirasuna, RT","2013","12","10","Brasil","São Paulo","São Paulo","Lote 1","-46.70025","-23.44175","-46.70025","-23.44175","799","799",NA,NA,"3124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-21 10:13:20-03","IBt","SP","27284","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Regnell, A","1874","05","15","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"728","2019-11-21 10:13:20-03","IBt","SP","3995","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1920","05","20","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"729","2019-11-21 10:13:20-03","IBt","SP","360970","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Menini Neto, L; Almeida, VR","2002","05","07","Forzza, RC; Franco, BKS","2002","01","27","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,"2068",NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"730","2019-11-21 10:13:20-03","IBt","SP","397233","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Menini Neto, L","2007",NA,NA,"Assis, LCS; Avelar, MG; Bezerra, LM; Calió, MFA; Forzza, RC; Temponi, LG","2005","01","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, Mata Grande","-43.793098449707","-21.8425006866455",NA,NA,"20","30",NA,NA,"1081",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"731","2019-11-21 10:13:20-03","IBt","SP","5445","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC; Schlechtler, R",NA,NA,NA,"Zikán","1921","04","06","Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA
"732","2019-11-21 10:13:20-03","IBt","SP","29490","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Zikán, JF",NA,NA,NA,"Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA
"733","2019-11-21 10:13:20-03","IBt","SP","29485","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Zikán, JF",NA,NA,NA,"Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA
