"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"92","2020-12-11 11:32:53-03","UFMG","BHCB","24672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Tameirão Neto, E; Werneck, MS","1277","1994","05","24","Southern America","Brasil","Minas Gerais","Perdizes","Unidade de Conservação de Galheiro - CEMIG, Divisa com João Alonso.","-47.2928009033203","-19.3528003692627",NA,"Arbóreo.; Cerrado.","BHCB023300",NA,NA,NA,NA,"45889","auto","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-21 15:36:00-03","MO","MOBOT","101245010","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","fide Loeuille et al.","Otto Kuntze","Kuntze s.n.","1892","7",NA,"South America","Brazil","Mato Grosso",NA,"Mattogrosso",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2012-04-20 18:00:00-03","MO","MOBOT","3322211","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nanda F.F. Macleish","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 7057","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2010-10-07 15:27:00-03","MO","MOBOT","3327355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson, 1","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16623","1966","6","4","South America","Brazil",NA,NA,"Mato Grosso. Serra do Roncador. Cerrado, ca. 86 km. N. of Xavantina.",NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2014-01-06 16:23:00-02","MO","MOBOT","3327825","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nanda F. F. Macleish","David R. Hunt|José F. Ramos","Hunt 6160","1966",NA,NA,"South America","Brazil","Goiás",NA,"Caiapionia-Aragarças road, 75 km. from Aragarças, near Piranhas. Cerrado.",NA,NA,NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2013-01-03 05:09:00-02","MO","MOBOT","3328263","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nanda F.F. Macleish","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 18851","1973","10","12","South America","Brazil",NA,NA,"State of Mato Grosso. Chapada dos Guimarães, just above Cachoeira.Furada, Reserva Buriti. Cerrado.",NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-01-08 09:25:00-02","MO","MOBOT","3328518","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nanda F. F. Macleish","William R. Anderson","Anderson 9801","1973","5","6","South America","Brazil",NA,NA,"Mato Grosso. Top and eastern slope of mountain ca. 9 km NE of Barra do Garças. Sandstone and sandy soil with cerrado.",NA,NA,NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2014-01-06 16:23:00-02","MO","MOBOT","3328877","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nanda F. F. Macleish","David R. Hunt|José F. Ramos","Hunt 5567","1966",NA,NA,"South America","Brazil","Goiás",NA,"Mato Grosso: Xavantina - Cachimbo road, 65 km from Xavantina. Campo cerrado",NA,NA,NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","934107","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","Killeen 5015","1993","4","4","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch. Sabana abierta, Suelos pedregosos. Campo cerrado, hasta bosque húmedo","-60.38333","-14.73333",NA,NA,NA,NA,"800.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","936246","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","Timothy J. Killeen|Gonzáles","Killeen 6454","1994","6","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Parcela permanente. Los Fierros.","-60.84111","-14.58333",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2013-02-13 05:33:00-02","MO","MOBOT","936632","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","Mostacedo C. 943","1993","8","27","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros  La Pampa. Vegetación cerrada. Presencia de piedras, suelo arcilloso-limoso, relieve plano.","-61.71666","-14.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2013-05-24 11:35:00-03","MO","MOBOT","939389","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","E. Gutiérrez|Luzmila Arroyo P.|Jean Wellens","Gutiérrez Crespo 1357","1994","6","11","South America","Bolivia","Santa Cruz","Velasco","Parque Nacoinal Noel Kempff Mercado. Campamento Las Gamas. Cerrado. Pedregoso.","-60.3927777","-14.7983333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","939836","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","Mostacedo C. 1687","1994","5","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Fempff M. Meseta de Caparuch. 1,5 km S de la pista Noel Kempff M. Vegetación cerrado alto, ecotono entre bosque alto y sabana arbolada (cerrado abierto). Pendiente plana con relieve uniforme. Suelo rojizo, arcillo arenoso.","-60.81444","-13.90611",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","940959","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. Robinson (US)","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 4803","1993","3","27","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado., Campamento Las Gamas; Mosaico de campo rupestre, cerrado, pampa húmeda y bosque de galeria.","-60.38333","-14.81666",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-02-26 08:26:00-03","MO","MOBOT","100675696","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Gert G. Hatschbach|Aurelio Schinini|E. Barbosa","Hatschbach 66720","1997","8","12","South America","Brazil","Mato Grosso","Chapada dos Guimarães","Arredores.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-08-31 08:52:56-03","INPA","INPA","197022","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Calago, K","Macêdo, M","4143","1995","05","09","Southern America","Brasil","Mato Grosso","Campo Novo do Parecis","Campo Novo dos Parecis, Estrada Nambik, Tiracatinga.","-55.5","-12.2",NA,NA,"INPA0197022","INPA0197022 INPA0197022_e INPA0197022_e1",NA,NA,NA,NA,NA,"2002","11","-55.5","-12.2",NA,NA,NA,NA,NA,NA
"108","2020-08-31 08:52:56-03","INPA","INPA","185221","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Calago, K","Macêdo, M","4254","1995","06","23","Southern America","Brasil","Mato Grosso","Várzea Grande","Várzea Grande, Próximo a Limpo Grande, Várzea Grande.","-56.1","-9.6",NA,NA,"INPA0185221","INPA0185221 INPA0185221_e INPA0185221_e1",NA,NA,NA,NA,NA,"2002","11","-56.1","-9.6",NA,NA,NA,NA,NA,NA
"109","2020-08-31 08:52:56-03","INPA","INPA","135158","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Calago, K","Silva, MG da","4990","1979","04","19","Southern America","Brasil","Mato Grosso","Aripuanã","Aripuanã, Projeto Juína, Arredores do campo de aviação. Cerrado, terra firme.","-59.44931","-10.174831",NA,NA,"INPA0135158","INPA0135158 INPA0135158_e INPA0135158_e1 INPA0135158_nd INPA0135158_num",NA,NA,NA,NA,NA,"2002","11","-59.44931","-10.174831",NA,NA,NA,NA,NA,NA
"110","2020-08-31 08:52:56-03","INPA","INPA","83954","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Calago, K","Rosário, CS","68","1978","06","12","Southern America","Brasil","Pará","São Felix do Xingu","Ponto 8, Folha SC22VD, Ponto 8, folha SC 22 VD. Campo cerrado.","-51.97281","-6.641589",NA,NA,"INPA0083954","INPA0083954 INPA0083954_e INPA0083954_e1 INPA0083954_nd INPA0083954_num",NA,NA,NA,NA,NA,"2002","11","-51.97281","-6.641589",NA,NA,NA,NA,NA,NA
"111","2019-05-23 11:07:49-03","UFLA","ESAL","14514","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Ary","Tiago M. Leal","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Parque Nacional Serra da Canastra",NA,NA,NA,"árvore; 1.6; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-05-23 11:07:49-03","UFLA","ESAL","2887","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","D. A. C.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"arbusto; 1.5; ;; cerrado",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-05-23 11:07:49-03","UFLA","ESAL","3533","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","D. A. C.","Santos, JB et alii dos","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"arbusto; 1.70; ;; cerrado",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-05-23 11:07:49-03","UFLA","ESAL","5717","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Oliveira Filho, AT","63",NA,NA,NA,NA,"Brasil","Mato Grosso","Salgadeira","Chapada dos Guimarães",NA,NA,NA,"arbusto; 3.0; capítulos secos;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-05-23 11:07:49-03","UFLA","ESAL","3801","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","D. A. C.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"arbusto; 1.5; ;; cerrado",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-05-23 11:07:49-03","UFLA","ESAL","25393","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Torres, DM","Torres, DM; Sansonas, HP","07",NA,NA,NA,NA,"Brasil","Minas Gerais","Guapé","Assentamento de Reforma Agrária Santo Dias","-45.9174995422363","-20.7616996765137",NA,"árvore; ; flores com capitulos róseos;; cerrado",NA,NA,NA,NA,NA,"27141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-05-23 11:07:49-03","UFLA","ESAL","8144","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"César Jordão","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344",NA,"arbusto; 1.50; ;; cerrado",NA,NA,"12","12",NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-05-23 11:07:49-03","UFLA","ESAL","2615","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","H. F. L. Filho","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"arbusto; 1.5; ;; cerrado",NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-05-23 11:07:49-03","UFLA","ESAL","3202","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","D. A. C.","Amauri A. Alvarenga et alii","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"arbusto; 2.0; ;; cerrado",NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-12-19 11:17:20-03","UFG","UFG","1159","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Rizzo, A.J.; Barbosa, A.","689","1968","05","15",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001159","UFG0001159",NA,NA,NA,"25250","auto","1968","05",NA,NA,NA,NA,"15",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","3027959","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"S. A. Mori, J. Mitchell & L. A. Mattos Silva","16726","1984","7","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Município da Chapada dos Guimarães. Cuiabá-Chapada dos Guimarães H'wy (MT251). 3 km W of Buriti",NA,NA,NA,NA,"US01635990","US01635990_01","600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2818339","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16623","1966","6","4","South America - Neotropics","Brazil","Mato Grosso",NA,"Serra do Roncador. ca. 86 km. N. of Xavantina",NA,NA,NA,NA,"US01635994","US01635994_01","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3311979","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"T. J. Killeen & H. Gonzales","6454","1994","6","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel Kempff M. Parcela permanente. Los Fierros","-60.8411","-14.5833",NA,NA,"US01635986","US01635986_01","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","3311975","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"E. Gutiérrez, L. Arroyo & J. Wellens","1357","1994","6","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel Kempff M. Campamento Las Gamas","-61.0186","-13.5436",NA,NA,"US01635999",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3357736","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"G. Hatschbach, A. Schinini & E. L. Barbosa","66720","1997","8","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Chapada dos Guimarães, arredores",NA,NA,NA,NA,"US01635992","US01635992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2818364","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16018","1966","5","25","South America - Neotropics","Brazil","Mato Grosso",NA,"Serra do Roncador. ca. 60 km. N. of Xavantina",NA,NA,NA,NA,"US01635993","US01635993_01","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","3481967","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"H. Schumacher","1001","1981","8","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Furnas, at km 289 Furnas towards Piuí, on the right",NA,NA,NA,NA,"US01636007","US01636007_01","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3311973","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"B. Mostacedo, Arroyo, --, Cabrera, --, Gonzales, -- & Surubi","1687","1994","5","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel Kempff M. Meseta de Caparuch. 1,5 km S de la pista Noel Kempff M.","-60.8144","-13.9061",NA,NA,"US01635987","US01635987_01","190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3395380","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"J. A. Lombardi & J. R. Stehmann","3166","1999","9","9","South America","Brazil",NA,NA,"Unidade de Conservação do Galheiro/CEMIG, Perdizes-MG","-47.1567","-19.2269",NA,NA,"US01636006","US01636006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","1124383","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"G. O. A. Malme","1616","1894","5","11","South America - Neotropics","Brazil","Mato Grosso",NA,"Inter Guia et Cuyabá",NA,NA,NA,NA,"US01636008","US01636008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2950715","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","7057","1981","6","15","South America","Brazil",NA,NA,"DF, Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"US01636005","US01636005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","3311962","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"T. J. Killeen, L. Arroyo, S. Panfil & K. Kiel","5015","1993","4","4","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel kempff M. Serrania de Caparuch.","-60.38","-14.73",NA,NA,"US01635989",NA,"800","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","3002012","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"B. A. S. Pereira","644","1983","7","5","South America - Neotropics","Brazil","Distrito Federal",NA,"Bacia do rio São Bartolomeu, proximi dades do córrego Cachoeirinha",NA,NA,NA,NA,"US01635991","US01635991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","3131982","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"B. Mostacedo, -. Saldias, -- Guillen, Gutiérrez, -- & Arroyo, --","943","1993","8","27","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Noel Kempff M. Los Fierros La Pampa","-61.7167","-14.6333",NA,NA,"US01757141","US01757141_01","225",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"135","2020-09-02 16:21:15-03","Cenargen","CEN","69111","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","J. B. Bringel","Roberto Fontes Vieira","2001","1997","07","13",NA,"Brasil","MT","BARRA DO GARCAS","Serra Azul, cerca de 5 km de Barra do Garças, estrada para Cristo Redentor.","-52.25","-15.883333","Exsicatas","Capítulos creme amarelados.","CEN00069111","CEN00069111","550","550",NA,NA,NA,"2011","10","-52.25","-15.883333",NA,NA,NA,NA,"4",NA
"136","2020-09-02 16:21:15-03","Cenargen","CEN","107643","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","J. B. Bringel","João Bernardo de Azevedo Bringel Jr.","1357","2018","07","28",NA,"Brasil","GO","IPAMERI","Estrada vicinal a N da GO-020, com início a cerca de 20 km L do entroncamento com a BR-050.","-47.582222","-17.331388","Exsicatas","Brácteas involucrais esverdeadas.","CEN00107643","CEN00107643",NA,NA,NA,NA,NA,"2018","08","-47.582222","-17.331388",NA,NA,NA,NA,"4",NA
"137","2020-09-02 16:21:15-03","Cenargen","CEN","107655","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","J. B. Bringel","João Bernardo de Azevedo Bringel Jr.","1369","2018","07","29",NA,"Brasil","GO","CAMPO ALEGRE DE GOIAS","Rodovia não pavimentada GO-213, ca. 13,5 km L do entroncamento com a BR-050.","-47.700277","-17.548333","Exsicatas",NA,"CEN00107655","CEN00107655",NA,NA,NA,NA,NA,"2018","10","-47.700277","-17.548333",NA,NA,NA,NA,"5",NA
"138","2020-09-02 16:21:15-03","Cenargen","CEN","107989","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","B. Loeuille","Benoît Francis Patrice Loeuille - UFPE","453","2008","08","20",NA,"Brasil","MT","CHAPADA DOS GUIMARAES","Estrada para Água Fria, ca. 6 km do asfalto","-55.791944","-15.389444","Exsicatas","Capítulos velhos. Prensado com álcool. Doação do Herbário - SPF","CEN00107989","CEN00107989","685","685",NA,NA,NA,"2008",NA,"-55.791944","-15.389444",NA,NA,NA,NA,"1",NA
"139","2020-09-02 16:21:15-03","Cenargen","CEN","92832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kunze","B. Loeuille","Guilherme de M. Antar","842","2015","06","06",NA,"Brasil","MG","SAO ROQUE DE MINAS","Estrada para a portaria 1 do Parque Nacional da Serra da Canastra.","-46.405","-20.259444","Exsicatas","Folhas discolores, face abaxial prateada. Filárias amarelas. Doação Universidade de São Paulo. Herbário SPF.","CEN00092832","CEN00092832","1087","1087",NA,NA,NA,"2015","06","-46.405","-20.259444",NA,NA,NA,NA,"1",NA
"140","2020-09-02 16:21:15-03","Cenargen","CEN","112305","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","J. B. Bringel","Gabriel Allegretti IFN","880","2018","07","11",NA,"Brasil","GO","SANTO ANTONIO DO DESCOBERTO","Conglomerado: GO-458. Subunidade 2, subparcela 10, indivíduo 5 RN.","-48.2550010681152","-15.9397001266479","Exsicatas","Inventário Florestal Nacional (IFN) . Base reta. Fuste de casca externa cinza, interna preto/amarelo, espessura grossa, do tipo fissurada, com desprendimento depressões, odor de corte adocicado.","CEN00112305","CEN00112305",NA,NA,NA,"42587","auto","2018","09",NA,NA,NA,NA,NA,NA,"4",NA
"141","2019-06-05 10:33:11-03","UFG","HJ","2550","S","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Souza, L.F.","2366","2005","06","27",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00002550","HJ00002550",NA,NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
