"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"104","2020-12-21 16:46:06-03","MBM","MBM","90098","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM090098","MBM090098","763",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:46:04-03","MBM","MBM","4375","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Rio Bonito do Iguaçu","Pinhal Ralo, Campo Novo","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,"MBM004375","MBM004375","2957",NA,NA,"Southern America",NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:46:04-03","MBM","MBM","51426","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Flaster, B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Lages","Morro do Pinheiro Seco","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM051426","MBM051426","16333",NA,NA,"Southern America",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:46:04-03","MBM","MBM","254145","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Pickel, D.B.",NA,NA,NA,"Koscinski, M.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM254145","MBM254145","s.n.",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:46:04-03","MBM","MBM","239762","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Viani, R.A.G.",NA,NA,NA,"Alves, J.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curiúva","Chácara Carolina","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"MBM239762","MBM239762","s.n.",NA,NA,"Southern America",NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:46:06-03","MBM","MBM","61112","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, P.W.","2010","04",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Jaguatirica","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM061112","MBM061112","3148",NA,NA,"Southern America",NA,"Árvore 14m, base tronco 40 cm. Flores alvas. Em mata de Araucaria","56988","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:46:04-03","MBM","MBM","44053","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Aranha, C.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Marechal Cândido Rondon","Rodovia Rondon - Toledo","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"MBM044053",NA,"9317",NA,NA,"Southern America",NA,NA,"27823","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:46:04-03","MBM","MBM","44052","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, P.W.","2010","04",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Jaguatirica","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM044052","MBM044052","3148",NA,NA,"Southern America",NA,"Árvore 14m, base tronco 40 cm. Flor alva. Em mata de Araucaria","56988","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:46:04-03","MBM","MBM","199832","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM199832","MBM199832","2172",NA,NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:46:04-03","MBM","MBM","254146","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Pastore, J.A.",NA,NA,NA,"Pikel, D.B.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM254146","MBM254146","s.n.",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"114","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514801","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Vauthier","1836","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514801","P04514801_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514801' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"103",NA,NA
"115","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514802","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Glaziou, A.","1869","9","11","Brasil","Rio de Janeiro",NA,"Morro Queimado",NA,NA,NA,NA,NA,NA,"P04514802","P04514802_01",NA,NA,NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514802' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"3784",NA,NA
"116","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514804","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P04514804","P04514804_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514804' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514805","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514805","P04514805_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514805' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514806","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Burchell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514806","P04514806_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514806' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"3045",NA,NA
"119","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514807","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Ule, E.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514807","P04514807_01",NA,NA,NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514807' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"949",NA,NA
"120","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514808","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Ule, E.","1888","10","1","Brasil","Santa Catarina",NA,"Sobre o Ribeirão do Bom Retiro, perto de Blumenau",NA,NA,NA,NA,NA,NA,"P04514808","P04514808_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514808' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"949",NA,NA
"121","2015-09-04 15:43:07-03","MNHN","RECOLNAT_MNHN_P","P04514809","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P04514809","P04514809_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514809' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"C2 54",NA,NA
"122","2015-09-04 20:18:17-03","MNHN","RECOLNAT_MNHN_P","P05250089","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Ruiz], [A.","1835","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05250089","P05250089_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05250089' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514798","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Irwin, H.S.|Soderstrom, T.R.","1964","10","2","Brasil","Mato Grosso do Sul",NA,"1km N.E. of Garapú","-52.56667","-13.2",NA,NA,"300","400","P04514798","P04514798_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514798' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"6581",NA,NA
"124","2015-09-05 12:39:34-03","MNHN","RECOLNAT_MNHN_P","P06805492","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Rambo, B.","1934","10","5","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"P06805492","P06805492_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06805492' target='other'> <mi>dwc_moreinfo</mi></a>","10287","auto",NA,NA,NA,"14008",NA,NA
"125","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514797","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Glaziou, A.","1874","10","7","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Tijuca, chez M. d´ [Escragndle].","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04514797","P04514797_01",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514797' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"7768",NA,NA
"126","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514795","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Glaziou, A.","1869","9","11","Brasil","Rio de Janeiro","Rio de Janeiro","Morro Queimado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04514795","P04514795_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514795' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"3784",NA,NA
"127","2015-09-04 15:43:06-03","MNHN","RECOLNAT_MNHN_P","P04514796","PreservedSpecimen",NA,"Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Glaziou, A.","1874","10","7","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04514796","P04514796_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514796' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,"7768",NA,NA
"128","2020-12-11 11:42:33-03","UFMG","BHCB","104702","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Kuhlmann, M","1947","11","14","Brasil","São Paulo","Pinhal","Três Fazendas. Fazenda Santa Tereza.",NA,NA,NA,NA,NA,NA,NA,NA,"1542","Dicotyledon",NA,"Southern America",NA,"Árvore.; Beira de mata.",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:42:33-03","UFMG","BHCB","127652","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Rezende, SG","2008","11","06","Brasil","Minas Gerais","Ouro Preto","Próximo à Mina de Fabrica.","-43.844722","-20.421667","-43.844722","-20.421667","1075","1075",NA,NA,"3060","Dicotyledon",NA,"Southern America",NA,"Plantas do Brasil.; Arbóreo.; Floresta Estacional Semidecidual Baixo-Montana em Estágio Avançado de Regeneração.",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:42:33-03","UFMG","BHCB","128608","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Pereira, LA; Souza, MC; Filardi, FLR; Silva, AG; Ribeiro, RD","2008","08","13","Brasil","Pernambuco",NA,"Brejo da Madre de Deus. Mata do Bitury",NA,NA,NA,NA,"850","850",NA,NA,"1886","Dicotyledon",NA,"Southern America",NA,"Duplicatas: HAMAB, HB, IPA, BHCB, HUEFS, PEUPB.; Aproximadamente 6m. Folhas discolores, brilhosas na face adaxial e prateada na abaxial. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:42:33-03","UFMG","BHCB","174080","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,"2002","12",NA,"Torres, RB","1999","10","15","Brasil","Minas Gerais","Camanducaia","Mata do Altair","-45.933333","-22.7","-45.933333","-22.7","1700","1700","BHCB019548",NA,"918","Dicotyledon",NA,"Southern America",NA,"árvore com aproximadamente 15m de altura, flores com cálice ferrugineo, corola branca, frutos imaturos envoltos pelo calice; borda da mata",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:42:33-03","UFMG","BHCB","188627","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","2017","07","25","Brasil","Minas Gerais","Santa Bárbara","Fazenda Manoel José","-43.639444","-20.088889","-43.639444","-20.088889","1097","1097","BHCB188627",NA,"1356","Dicotyledon",NA,"Southern America",NA,"Árvore. Terrestre. Floresta Estacional Semidecidual; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:42:33-03","UFMG","BHCB","25991","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:42:33-03","UFMG","BHCB","25878","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:42:33-03","UFMG","BHCB","25703","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:42:33-03","UFMG","BHCB","104701","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Kuhlmann, M","1946","10","10","Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,"3436","Dicotyledon",NA,"Southern America",NA,"Árvore pequena.; Terreno úmido.","20999","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:42:33-03","UFMG","BHCB","17559","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Césari, AV","1990","03","13","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:42:33-03","UFMG","BHCB","65412","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Barreto, HLM","1935","01","20","Brasil","Minas Gerais","Belo Horizonte","Ressaca.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"724","Dicotyledon",NA,"Southern America",NA,"Árvore, 4m. Pouco frequênte.; Brejo.","17082","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:42:33-03","UFMG","BHCB","84696","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Furlan, A; Cesar, O; Pagano, SN; Manzatto, AG","1998","10","20","Brasil","São Paulo","São Paulo","SESC - Interlagos., Região Metropolitana de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"722","Dicotyledon",NA,"Southern America",NA,"Fragmentos de Mata Atlântica.","53584","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:42:33-03","UFMG","BHCB","38880","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:42:33-03","UFMG","BHCB","134535","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Dreveck, S; Verdi, M; Godoy, MB","2008","01","17","Brasil","Santa Catarina","Rio Negrinho","Volta Grande., FOM.","-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,NA,NA,"142","Dicotyledon",NA,"Southern America",NA,"Coleta extra IFFSC. Arbórea. Flor branca. Fruto verde.","51012","auto",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:21:52-03","UFPR","UPCB","50581","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Ribas, O.S.","2004","01","01","Liebsch, D.","2003","12","14","Brasil","Paraná","Bituruna","Fazenda Lageado Grande, 26°25'S 51°36'W","-51.6","-26.416667","-51.6","-26.416667",NA,NA,NA,NA,"715",NA,NA,NA,NA,"Árvore, flor branca, capoeira. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:21:52-03","UFPR","UPCB","22021","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl",NA,NA,NA,NA,"Silveira, M.","1991","08","28","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.25","-23.45","-51.25","-23.45","650","650",NA,NA,"374",NA,NA,NA,NA,"Árvore, 8m, cálice pubescente verde, corola creme..",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:21:52-03","UFPR","UPCB","53294","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Reginato, M.","2006","01","01","Reginato, M.","2005","10",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"593",NA,NA,NA,NA,"Arvoreta 4m, botões alvos..","12577","auto",NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:21:52-03","UFPR","UPCB","52451","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Reginato, M.","2005","01","01","Rocha-Filho, L.C.","2005","12","02","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:21:52-03","UFPR","UPCB","53299","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Reginato, M.","2006","01","01","Reginato, M.","2005","02",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,"Arbórea 5m, fruto verde, folha discolor..","12577","auto",NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:21:52-03","UFPR","UPCB","19544","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Soares e Silva, L.H.","1989","10",NA,"Soares e Silva, L.H.","1989","09","08","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"249",NA,NA,NA,NA,"Árvore, 13m, botão floral verde-acinzentado..","63728","auto",NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:21:52-03","UFPR","UPCB","20160","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","1989","09","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"257",NA,NA,NA,NA,"Árvore, 10m, botão floral e flor branca, odorífera, freqüente..","63728","auto",NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:21:52-03","UFPR","UPCB","20209","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatum","Styrax acuminatum","Pohl","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","1988","10","26","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"126",NA,NA,NA,NA,"Árvore, 11m, fruto imaturo verde acinzentado..","63728","auto",NA,NA,NA,NA,NA,NA
"150","2009-11-04 15:51:00-02","MO","MOBOT","1056091","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 31932",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2010-02-19 15:47:00-02","MO","MOBOT","100253782","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Peter W. Fritsch","2005","10","17","Brazil","Paraná","Piraquara","Road to and vicinity of SANEPAR Water Company. 500 m from Represa do Carvalhinho, ca. 23 km from BR-277.","-48.9766667","-25.4908333",NA,NA,"1048.00000000",NA,NA,NA,"Fritsch 1824",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1056092","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","R. Monteiro (HRCB)",NA,NA,NA,"Per Dusén","1910","9","12","Brazil",NA,NA,"Porta de Cima, in silva primaeva",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 10259",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2010-08-24 09:46:00-03","MO","MOBOT","1056093","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 31933",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2010-08-13 13:24:00-03","MO","MOBOT","1056103","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Peter W. Fritsch (CAS)",NA,NA,NA,"Per Dusén","1914","7","28","Brazil","Paraná",NA,"Serra do Mar, Volta Grande ad marginem silvae primaeve.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Dusén 731A",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"155","2011-08-26 16:15:00-03","MO","MOBOT","1514280","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","P. Fritsch (CAS)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","2000","8","30","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,"Zardini 55046",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1215","6",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3387760","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Peter W. Fritsch",NA,NA,NA,"P.I. Oliveira","1983",NA,NA,"Brazil","Paraná",NA,"Mananciais da Serra Mun. Piraquara.",NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 763",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
