"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"631","2019-01-25 04:35:00-02","MO","MOBOT","2209322","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Luis Valenzuela G.|Isau Huamantupa|M. Huicho","Monteagudo Mendoza 5948","2003","9","19","South America","Peru","Madre de Dios","Distrito Tambopata. Rio Tambopata, explorer´s inn reserve. Bosque primario tropical lluvioso, parcela 3","-69.28333","-12.83333",NA,NA,NA,NA,NA,NA,"Tambopata",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"206.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"632","2010-11-02 15:55:00-02","MO","MOBOT","2209676","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo","Monteagudo Mendoza 6272","2003","10","9","South America","Peru","Madre de Dios","Distrito Tambopata. Rio Madre de Dios, Albergue Reserva Amazonica. Bosque primario tropical lluvioso parcela 2w pantano","-69.28333","-12.83333",NA,NA,NA,NA,NA,NA,"Tambopata",NA,NA,"(Mart.) Radlk.","T.D. Pennington (K)",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"633","2009-10-18 06:13:00-02","MO","MOBOT","2330830","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Johanna Choo","Choo 30","2001","8","28","South America","Peru","Loreto","Paucarillo Reserve, Project Amazonas, Río Amazonas. Lowland terra firma, primary forest, 2 km away from the Río Orosa.","-72.40555","-3.69166",NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"634","2009-10-18 06:14:00-02","MO","MOBOT","2331024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Johanna Choo","Choo 97","2002","4","11","South America","Peru","Loreto","Paucarillo Reserve, Project Amazonas, Río Amazonas. Lowland terra firma, primary forest, 2 km away from the Río Orosa.","-72.40555","-3.69166",NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"635","2018-12-29 04:34:00-02","MO","MOBOT","257414","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","Rudas Lleras 5850","1992","7","23","South America","Colombia","Amazonas","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Transecto U12-U11.","-70","-3.03333",NA,NA,NA,NA,NA,NA,"Tarapacá",NA,NA,"(Mart.) Radlk.","A. Rudas (COL)",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"245","4"
"636","2014-07-08 10:40:00-03","MO","MOBOT","2695594","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas|Honorio Pariamo","Fuentes Claros 7745","2005","5","1","South America","Bolivia","La Paz","ANMI Apolobamba. Necos, subiendo al NE del puente. Bosque de yungas subandino inferior pluvial con Oenocarpus bataua. Inventario fitosociologico Madidi 27.","-68.4858333","-15.1380555",NA,NA,NA,NA,NA,NA,"Bautista Saavedra",NA,NA,"(Mart.) Radlk.","A. Fuentes (LPB)",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"637","2008-05-27 22:02:00-03","MO","MOBOT","3300597","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C.A. Cid Ferreira","Cid Ferreira 7203","1986","4","25","South America","Brazil",NA,"Mun. Limoeiro, AM. Rio Puruê afluente da margem direita do Rio Japurá. Mata baixa de terra firme, solo argiloso.","-68","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2018-05-10 14:20:00-03","MO","MOBOT","3312342","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Manuel Rimachi Y.","Rimachi Y. 7164","1983","11","3","South America","Peru",NA,"Dtto Iquitos. Carretera de Peña Negra, km 1.5 de Quisto Cocha, trocha de una purma hasta el Rio Itaya, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","S. McDaniel",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"639","2018-06-15 05:26:00-03","MO","MOBOT","3333763","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Rolando Francis|Samuel Vilca C.|R. Rivera|O. Crispín|S. Chuña|D. Salcedo","Monteagudo Mendoza 11400","2005","11","13","South America","Peru","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32888","-10.19472",NA,NA,NA,NA,NA,NA,"Oxapampa",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"640","2010-01-05 17:54:00-02","MO","MOBOT","3335409","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 9942","2005","9","18","South America","Peru","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10583","-10.44555",NA,NA,NA,NA,NA,NA,"Oxapampa",NA,NA,"(Mart.) Radlk.","A. Monteagudo & R. Vasquez",NA,NA,"910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"641","2010-01-05 17:54:00-02","MO","MOBOT","3336510","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 10040","2005","9","21","South America","Peru","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10833","-10.49277",NA,NA,NA,NA,NA,NA,"Oxapampa",NA,NA,"(Mart.) Radlk.","A. Monteagudo & R. Vasquez",NA,NA,"520.00000000","640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"642","2010-01-05 17:54:00-02","MO","MOBOT","3336587","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 10047","2005","9","21","South America","Peru","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10833","-10.49277",NA,NA,NA,NA,NA,NA,"Oxapampa",NA,NA,"(Mart.) Radlk.","A. Monteagudo & R. Vasquez",NA,NA,"520.00000000","640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"643","2010-01-05 17:54:00-02","MO","MOBOT","3337177","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 10101","2005","9","22","South America","Peru","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10833","-10.49277",NA,NA,NA,NA,NA,NA,"Oxapampa",NA,NA,"(Mart.) Radlk.","A. Monteagudo & R. Vasquez",NA,NA,"520.00000000","640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"644","2014-06-10 05:49:00-03","MO","MOBOT","3344294","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","M.S. Silveira","Silveira 649","1993","10","26","South America","Brazil","Acre","Mun. Sena Madureira. Bacia do Rio Purus, Faz. Nova Olinda, Margem direita do Rio Iaco; Carreador do Sao Bento I, ca. 15 km da sede. Terreno suave ondulado; carreador abandonado.","-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2008-05-27 22:02:00-03","MO","MOBOT","3319093","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Michael H. Nee","Nee 34740","1987","4","10","South America","Brazil","Rondônia","Rocky tops and slopes of westermost hill of Serra Pacaas Novos (eith Embratel antennas), on pre-Cambrian sanstone. Scattered short to medium trees, mostly grassy, disturbed and burned, appearing natrual campo, but artificially maintained from scrubby forest, most of the species seem native to the hill. Mun. Guajara Mirim, 5 km NE of Guajara Mirim.","-65.25","-10.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T. Pennington",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2014-06-10 05:49:00-03","MO","MOBOT","3350859","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","M.S. Silveira","Silveira 1102","1995","11","22","South America","Brazil","Acre","Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, Colocaçao Nova Morada. Floresta em terraço inundável.","-71.34444","-8.44722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2011-03-24 19:01:00-03","MO","MOBOT","3367936","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Saúl Altamirano|Eneida Zurita|T. Camacho|M. Aliaga|Mariana Alem|Alejandra Lacaze","Altamirano Azurduy 1183","2003","8","19","South America","Bolivia","Cochabamba","El Limbo. Ladera con exposicion sud con pendientes de hasta el 70 % de inclinacion. Mesobosque montano humedo, dominado por Weimannia bangii.W. microphylla, Hedyosmun angustifolium, H. racemosum, Alchornea pearcei, Alchornea cf latifolia, Didymopanax morototoni, Oreopanax cf trolli y Clethra scabra. El sotobosque dominado por Pteridophytos y Melastomataceae, presencia de muchas epifitas.","-65.62638","-17.13611",NA,NA,NA,NA,NA,NA,"Tiraque",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","3384772","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Howard S. Irwin","Irwin 9768","1965","11","2","South America","Brazil","Goiás","5 km. West of Cristlina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,"1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2013-03-03 13:23:00-03","MO","MOBOT","3384842","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","James A. Ratter|S.G. da Fonseca|J. Fonsêca Filho","Ratter 3240","1976",NA,NA,"South America","Brazil","Minas Gerais","Nr. Pandeiros c. 30Km W of Jamaíria. In dense cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2012-03-31 05:14:00-03","MO","MOBOT","3384919","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gary S. Hartshorn","Hartshorn 2406","1979",NA,NA,"South America","Peru","Madre de Dios","Area Reservada tambopata. 26 km South of Puerto Maldonado on East side of Rio Tambopata; Tambopata Province Madre de Dios Department.","-69.28333","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T. Pennington",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","3384922","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gert G. Hatschbach","Hatschbach 1399","1981",NA,NA,"South America","Brazil","Paraná","Piraquara. Rio do Cervo,., Picada mae Catira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T.D. Pennington",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2014-05-20 12:13:00-03","MO","MOBOT","3385264","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Diego Giraldo-Cañas","Giraldo-Cañas 1019","1992","7","28","South America","Colombia","Antioquia","Vereda La Piñuela, carretera a San Francisco; bmh-t/bp-PM.","-75.1333333","6.0333333",NA,NA,NA,NA,NA,NA,"Cocorná",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"653","2020-04-17 11:05:00-03","MO","MOBOT","3386640","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ángel Fernández|Luz Delgado","Fernández 5741","1989","6",NA,"South America","Venezuela","Bolívar","Bosque y arbustales sobre lateritas bauxiticas. Cabeceras rio Túriba y Caño La Miel, 45 Km al Este de Pijiguaos.","-66.3833333","6.5666667",NA,NA,NA,NA,NA,NA,"Raúl Leoni",NA,NA,"(Mart.) Radlk.","G. Aymard",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"654","2011-03-24 14:20:00-03","MO","MOBOT","3387301","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","J. Flores G.|A. Tello A.","Flores G. 2040","1990","9","1","South America","Peru","Huánuco","Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.0333333","-9.6666667",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"655","2011-06-08 11:54:00-03","MO","MOBOT","3387455","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","José Schunke V.","Schunke Vigo 4626","1971","1","6","South America","Peru","San Martín","En bosque alto. peurto Pizana margen derecha del Rio Haullaga.",NA,NA,NA,NA,NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,"(Mart.) Radlk.","T.D.PEnnington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-05-11 14:43:00-03","MO","MOBOT","3387722","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Manuel Rimachi Y.","Rimachi Y. 8709",NA,NA,NA,"South America","Peru","Loreto","Iquitos. Carretera Iquitos-Nauta, km 6. Trocha de un pasta, terreno arenoso y abierto.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,"(Mart.) Radlk.",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"657","2009-12-18 09:45:00-02","MO","MOBOT","3388054","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","D. Sabatier|M. F. Prévost","Sabatier 2785","1989",NA,NA,"South America","French Guiana","Cayenne","Station des Nouragues-Bassin de I'Arataye.","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2009-12-18 09:50:00-02","MO","MOBOT","3388176","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","M. F. Prévost|D. Sabatier","Prévost 2678","1987",NA,NA,"South America","French Guiana","Cayenne","Station des Nouragues-bassin de I'Arataye. bas d epente.","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2018-02-25 05:30:00-03","MO","MOBOT","3388203","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|C. Kameyama|J. F. Prado|P. Rudall|Rosângela Simão-Bianchini|Nigel P. Taylor|Daniela C. Zappi","Harley 25003","1988","10","14","South America","Brazil","Minas Gerais","Grão Mogol. Serra do Calixto, 11 km do Francisco Sá, perto da estrada para grão Mogol. Cerrado perturbado.","-43.4","-16.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","Puentes",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2009-10-30 07:48:00-02","MO","MOBOT","3388290","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Boris A. Krukoff","Krukoff 1201","1931","9",NA,"South America","Brazil","Pará","Upper Cupary River, plateau between the Xingu and Tapajos Rivers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","Puentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2010-04-02 19:45:00-03","MO","MOBOT","3388704","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 66","1990","5","1","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque húmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2010-04-02 19:45:00-03","MO","MOBOT","3388825","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 213","1990",NA,NA,"South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2011-03-28 13:51:00-03","MO","MOBOT","3388975","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","J. Flores G.|A. Tello A.","Flores G. 1904","1990","8","16","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas colinas bajas y terrazas altas.","-75.0333333","-9.6666667",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"664","2011-03-28 13:49:00-03","MO","MOBOT","3389127","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","J. Flores G.|A. Tello A.","Flores G. 1933","1990","8","16","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.0333333","-9.6666667",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"665","2010-04-02 19:45:00-03","MO","MOBOT","3389146","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 892","1990","12","1","South America","Peru","Huánuco","Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2011-03-28 13:46:00-03","MO","MOBOT","3389189","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","J. Flores G.|A. Tello A.","Flores G. 1951","1990","8","16","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.0333333","-9.6666667",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"667","2010-04-02 19:45:00-03","MO","MOBOT","3389326","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 203","1990","9","1","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2010-04-02 19:45:00-03","MO","MOBOT","3389327","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 945","1990","12","1","South America","Peru","Huánuco","Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2010-04-02 19:45:00-03","MO","MOBOT","3389494","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 1018","1990","12","16","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2012-04-20 18:00:00-03","MO","MOBOT","3389564","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 7244","1981",NA,NA,"South America","Brazil","Distrito Federal","Avenida das Nações.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","J. M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2010-04-02 19:45:00-03","MO","MOBOT","3389661","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. Tello E.","Tello E. 378","1990","10","1","South America","Peru","Huánuco","Selva Central, Dantas. Yuyapichis. Bosque hùmedo tropical, 2500 mm PMA, 23.5ºC TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.03333","-9.66666",NA,NA,NA,NA,NA,NA,"Puerto Inca",NA,NA,"(Mart.) Radlk.","Botánicos Dantas",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2011-06-22 21:16:00-03","MO","MOBOT","3389716","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Euler Marín","Marín 1086","1990","5",NA,"South America","Venezuela","Amazonas","Dpto. Atures; Al Nor-este de Santa barbara del Orinoco. b. Bajo de colo rblanco.","-66.96666","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2015-06-12 14:36:00-03","MO","MOBOT","3389821","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Miryam Monsalve B.","Monsalve Benavides 1119",NA,NA,NA,"South America","Colombia","Valle del Cauca","Bajo Calima; Concesión. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturáción de Al.","-77","3.9166667",NA,NA,NA,NA,NA,NA,"Buenaventura",NA,NA,"(Mart.) Radlk.","Pennington",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"674","2012-04-20 18:00:00-03","MO","MOBOT","3390050","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 7320","1981",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Adjacências do Ribeiroa Taboca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","J. M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2014-12-21 13:43:00-02","MO","MOBOT","3390075","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 5294","1980",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Radlk.","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
