"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"46","2021-04-08 17:43:14-03","EAO","IAN","57936","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","elatior","Oxalis elatior","Progel",NA,NA,"Pohl, RW","920",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN057936",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-27 11:22:06-03","PUCPR","HUCP","13801","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Hatschbach, GG",NA,"Odia, EV; Cruz, JM","042","1996","11","08","Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,NA,"HUCP00016307","HUCP00016307",NA,"Eudicotiledonea",NA,NA,NA,"Rio do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-02 16:29:06-03","CPAN-UFMS","COR","2655","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Leitão Filho, H. F.","1993","Damasceno Júnior, G. A.","112","1992","06","04","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"Erva ereta Habito: Erva",NA,NA,"06","28","Morro Bocaina",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"49","2020-02-08 10:09:26-03","NBC","NL-BOTANY","L.2009362","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Pedersen TM",NA,"1974","04","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2009362","NL-L2009362","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2009362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Plantae brasilienses. São Paulo, mun. Peruíbe; near Peruíbe.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:09:26-03","NBC","NL-BOTANY","L.2009363","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Schunke Vigo J",NA,"1973","07","26","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2009363","NL-L2009363","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2009363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Plantas del Peru. Puerte Pizana, (Márgen derecha del río Huallaga). Dpto. San Martín, Prov. Mariscal Cáceres. Dtto Tocache Nuevo.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:09:26-03","NBC","NL-BOTANY","L.2009364","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Pohl JE",NA,"1865","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2009364","NL-L2009364","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2009364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Brasilia, Goyaz.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 10:09:26-03","NBC","NL-BOTANY","L.2009365","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Smith LB; Klein RM",NA,"1957","02","27","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2009365","NL-L2009365","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2009365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Brazil. Santa Catarina. Mun. Capinzal: mato branco (without Araucaria), southwest of Capinzal on the east bank of the Rio de Peixe.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:09:26-03","NBC","NL-BOTANY","U.1471586","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Lindeman JC; Haas JH de",NA,"1966","04","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1471586","NL-U1471586","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Bank of R. Ivaí near the mouth, 17 km N. of São Tomé.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 10:09:26-03","NBC","NL-BOTANY","U.1471587","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig A",NA,"Pedersen TM",NA,"1994","02","14","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"NL-U1471587","NL-U1471587","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471587 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0062733",NA,NA,NA
"55","2020-02-08 10:09:26-03","NBC","NL-BOTANY","U.1471588","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1471588","NL-U1471588","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1471588 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Oxalidales",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Cêrro Azul, ruderal strip along path in valley of Rio Pontagrossa.",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-11-04 12:17:49-03","ESALQ","ESA","34692","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Hatschbach, G. et al.","52088.0","1987","11","26","Brasil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"ESA034692","ESA034692",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA
"57","2020-11-04 12:17:49-03","ESALQ","ESA","78620","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Groppo Jr., M. ; Erberti, C.","613.0","2001","02","27","Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"ESA078620","ESA078620",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"58","2020-11-04 12:17:49-03","ESALQ","ESA","94053","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.","Fiaschi, P.","2010","Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","32099.0","2006","02","16","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,"ESA094053","ESA094053","Erva, ca. 40 cm alt.; flores róseas.","Magnoliophyta",NA,NA,NA,"Cerca de 15 km de Bom Sucesso de Itararé em direção a Apiaí. Floresta Ombrófila Densa Mista. Borda.",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"59","2020-11-04 12:17:49-03","ESALQ","ESA","131244","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Souza, V.C.","2013","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36447.0","2013","02","27","Brasil","Rio de Janeiro","Barra Mansa","-22.5732","-44.0993","-22.5732","-44.0993","501","501","ESA131244","ESA131244","Erva.","Magnoliophyta",NA,NA,NA,"Fragmento 53 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 12:17:49-03","ESALQ","ESA","131246","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Souza, V.C.","2013","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36449.0","2013","02","22","Brasil","São Paulo","Jacareí","-23.2192","-45.9776","-23.2192","-45.9776","596","596","ESA131246","ESA131246","Erva.","Magnoliophyta",NA,NA,NA,"Fragmento 25 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, área alagável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:17:49-03","ESALQ","ESA","128540","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Delfini, C.","976.0","2013","04","02","Brasil","São Paulo","Tapiraí","-47.54694","-24.15545","-47.54694","-24.15545","29","29","ESA128540","ESA128540","Erva, ca. 80cm alt., flores rosadas, base da corola amarela.","Magnoliophyta",NA,NA,NA,"UHE Serraria, trilha da Igrejinha. Floresta Ombrófila Densa bem conservada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 12:17:49-03","ESALQ","ESA","17500","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Fiaschi, P.","2005","Souza, V.C. et al.","7429.0","1994","11","15","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA017500",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"63","2020-11-04 12:17:49-03","ESALQ","ESA","94231","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Souza, V.C.",NA,"Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","3039.0","1990","01","01","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"ESA094231","ESA094231","Erva ereta, 1 m alt.; botões róseos.","Magnoliophyta",NA,NA,NA,"Estrada para a Praia do Jabaquara, cerca de 2-3 km da praia.",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"64","2020-11-04 12:17:49-03","ESALQ","ESA","132331","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Paula-Souza, J.","2013","Paula-Souza, J.; Polisel, R.T.; Gonçalves, L.N., Oliveira, J.C.","11637.0","2013","02","15","Brasil","Mato Grosso","Alto Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"ESA132331","ESA132331","Erva, flores passadas creme","Magnoliophyta",NA,"04","01","Margens do rio Ariranha. Floresta de galeria",NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA
"65","2020-11-04 12:17:49-03","ESALQ","ESA","131242","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Souza, V.C.","2013","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36445.0","2013","03","19","Brasil","Rio de Janeiro","Duque de Caxias","-22.7659","-43.272","-22.7659","-43.272","8","8","ESA131242","ESA131242","Erva.","Magnoliophyta",NA,NA,NA,"Fragmento 65 (TAV). Manguezal degradado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 12:17:49-03","ESALQ","ESA","131245","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Souza, V.C.","2013","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36448.0","2013","04","16","Brasil","Rio de Janeiro","Seropédica","-22.6908","-43.7211","-22.6908","-43.7211","141","141","ESA131245","ESA131245","Erva.","Magnoliophyta",NA,NA,NA,"Fragmento 61 (TAV). Floresta Ombrófila Densa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 12:17:49-03","ESALQ","ESA","128539","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Virillo, C.B.","49.0",NA,NA,NA,"Brasil","São Paulo","Tapiraí","-47.315861","-24.02025","-47.315861","-24.02025","400","400","ESA128539","ESA128539","corola lilás, erva ereta, 30cm","Magnoliophyta",NA,NA,NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 12:17:49-03","ESALQ","ESA","26673","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","Fiaschi, P.","2005","Souza, V.C. et al.","7429.0","1994","11","15","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA026673","ESA026673",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"69","2020-11-04 12:15:41-03","ESALQ","ESA","133705","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart.",NA,NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","534.0","2009","04","15","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","-503519","-241706",NA,NA,"ESA133705",NA,"Erva de 50 cm. Flor com cálice vinaceo e corola rosa com guia de nectários amarelos",NA,NA,NA,NA,"Fazenda Monte Alegre. Trilha do Varanal.",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"70","2021-01-14 15:32:50-03","MN","R","70363","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig, A.","1956","Freire Allemão, F. 268; Cysneiros, M.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"R000070363","R000070363_001 R000070363_002 R000070363_003 R000070363_004","M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:32:50-03","MN","R","8014","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig, A.","1916","Glaziou, A.F.M.","9379","1878","10","03","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R000008014","R000008014_001","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:30:05-03","IAP","PACA-AGP","68471","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","G. Hatschbach","1986","R. Kummrow","2733","1986","03","21","Brasil","PR","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"PACA068471",NA,"Erva com cerca de 1m - flor rosada Fenofase: flor","Magnoliophyta","Geraniales","04",NA,"Açumgui",NA,NA,NA,"53742","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:30:05-03","IAP","PACA-AGP","94560","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Grigoletto D.","2013","C. Mondin & A. Iob","2705","2002","05","19","Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"PACA094560",NA,"HASU 14283&nf;com ca. 50 cm de altura. Flores rosas Hábito: erva","Magnoliophyta","Geraniales","01","17","Parque Estadual do Turvo",NA,NA,NA,"18158","auto","Magnoliatae",NA,NA,NA,NA
"74","2020-12-20 21:18:48-03","UFV","VIC","7453","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Abreu, M.C. de","2009","Gibbs, P.E.; et al.","s.n.","1976","11","10","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"VIC007453","VIC007453","Herbáceo, c.a. de 40 cm de altura; flores rosa-avermelhadas.",NA,NA,"05","21","Restinga.",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"75","2021-04-07 11:46:54-03","UFMS","CGMS","65848","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fernando Santos Cabral","2018","A. Pott; V.J. Pott","17066","2015","11","20","Brasil","Mato Grosso do Sul","Alcinópolis","-53.4225","-18.1555556","-53,4225","-18,1555556","429","429","CGMS1098809",NA,"Flor lilás. Fruto não observado. Habitat: Borda de floresta estacional semidecidual com espécies de Cerrado. Solo arenoso. Relevo suave ondulado. Habito: Subarbusto, 60 cm de altura. Esparso.",NA,NA,"11","22","Próximo à entrada sul do Parque Estadual das Nascentes do Rio Taquari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:46:54-03","UFMS","CGMS","72119","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Graziela Petine Nunes",NA,"L.E.A.M. Lescano; G.P. Nunes, D.K. Noguchi","310","2005","04","17","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8244445","-21.6522222","-57,8244445","-21,6522222",NA,NA,"CGMS1104922",NA,"Flor amarela. Fruto ausente. Folhas pilosas, lanceoladas. Habitat: Beira de estrada. Habito: Erva.",NA,NA,NA,NA,"Estrada Bocaiuval 1 (Ponte do Rio Monguijá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:46:54-03","UFMS","CGMS","71517","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","A. Pott","2018","J.V. Gonzalez; W.L.C. Tabosa; D.P.F.L. Maidana; A. Pott.","585","2018","10","30","Brasil","Mato Grosso do Sul","Bonito","-56.7080556","-20.9686111","-56,7080556","-20,9686111","666","666","CGMS1104295",NA,"Flor rosa Habitat: Semi sombreado cerrado - floresta Habito: Erva ereta",NA,NA,"10","30","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:46:54-03","UFMS","CGMS","54884","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fernando Santos Cabral","2018","A. Pott; V.J. Pott; S.N. Moreira","15838","2009","11","22","Brasil","Mato Grosso do Sul","Bonito","-56.6005556","-20.1666667","-56,6005556","-20,1666667","385","385","CGMS1084851",NA,"Flor ausente. Fruto verde, imaturo. Habitat: Cerradão próximo à Floresta Estacional Semidecidual. Solo argiloso vermelho com afloramento de rocha calcária. Habito: Erva ereta de 80 cm de altura. Esparsa.",NA,NA,"11","22","Retiro do Ruivo, próximo ao Córrego Taquaral, Fazenda América, Bacia do Rio Formoso, Serra da Bodoquena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:46:54-03","UFMS","CGMS","60762","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fernando Santos Cabral","2018","A. Pott; V.J. Pott; G. Hatschbach; J. Silva","10813","2002","11","17","Brasil","Mato Grosso do Sul","Bonito","-56.7441666","-20.4655556","-56,7441666","-20,4655556","210","210","CGMS1093766",NA,"Flor rosa. Habitat: Vegetação secundária de floresta, com dominância de Attalea phalerata. Solo argiloso. Habito: Subarbusto subereto. 0,70 - 1,50 m de altura. Freqüente.",NA,NA,"11","22","24 Km W de Bodoquena, estrada secundária entre a MS-339 (para Morraria do Sul) e a fábrica de cimento Camargo Correa, Serra da Bodoquena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:46:54-03","UFMS","CGMS","76134","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","D. Sotolani","2018","D. Sotolani; M. Souza; L. Santana; J. Nantes","29","2018","09","30","Brasil","Mato Grosso do Sul","Bonito","-56.4544444","-21.1341666","-56,4544444","-21,1341666","315","315","CGMS1109089",NA,"Flor roxa. Habitat: Floresta semidecidual Habito: Erva. 35 cm de altura.",NA,NA,"10","10","Eco Parque Museu Cultural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:46:54-03","UFMS","CGMS","72120","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Graziela Petine Nunes",NA,"L.E.A.M. Lescano; G.P. Nunes, D.K. Noguchi","319","2005","04","17","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8244445","-21.6522222","-57,8244445","-21,6522222",NA,NA,"CGMS1104923",NA,"Flor amarela. Fruto ausente. Folhas pilosas, lanceoladas. Habitat: Beira de estrada. Habito: Erva.",NA,NA,NA,NA,"Estrada Bocaiuval 1 (Ponte do Rio Monguijá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:46:54-03","UFMS","CGMS","69096","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"A. Pott; V.J. Pott","9282","2001","07","03","Brasil","Mato Grosso do Sul","Ladário","-57.4866666","-19.0719445","-57,4866666","-19,0719445","110","110","CGMS1102054",NA,NA,NA,NA,NA,NA,"Laje do cocho 500m S da sede da Fazenda Uruba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:37:31-03","UNICAMP","UEC","179828","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.",NA,NA,"Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Souza, VC; Rodrigues, RR","976","2013","04","02","Brazil","São Paulo","Tapirai","-47.546944","-24.155556","-47.546944","-24.155556","29","29","UEC072273","UEC072273","Erva, ca. 80cm altura, flores rosadas, base de corola amarela.; Floresta Ombrófila Densa bem conservada.","Magnoliopsida",NA,NA,NA,"UHE Serraria, trilha da Igrejinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:37:31-03","UNICAMP","UEC","156802","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.","Fiaschi, P","2010","Souza, VC; Romão, GO; Rodrigues, CDN; Dantas, APT","32099","2006","02","16","Brazil","São Paulo","Apiaí","-48.616111","-24.444167","-48.616111","-24.444167",NA,NA,"UEC008835","UEC008835","Erva, ca. 40 cm alt. Flores róseas.","Magnoliopsida",NA,NA,NA,"Cerca de 15 Km de bom Sucesso de Itararé em direção a Apiaí. Floresta Ombrófila Densa Mista. Borda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:22:24-03","UNICAMP","UEC","43334","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.","Carvalho, DA","1984","Carvalho, DA","s.n.","1983","10","11","Brazil","Minas Gerais","Campo do Meio","-45.833333","-21.116667","-45.833333","-21.116667",NA,NA,"UEC045683","UEC045683","Erva; 0,50m","Magnoliopsida",NA,"08",NA,"Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:22:24-03","UNICAMP","UEC","43353","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.","Carvalho, DA","1984","Carvalho, DA","s.n.","1982","10","05","Brazil","Minas Gerais","Rosário",NA,NA,NA,NA,NA,NA,"UEC045684","UEC045684","Erva; flor amarela; 0,4m","Magnoliopsida",NA,"10",NA,"Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:22:24-03","UNICAMP","UEC","27125","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc. ex Zucc.","Lourteig, A","1980","Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5892","1977","09","09","Brazil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"50","50","UEC045679","UEC045679",NA,"Magnoliopsida",NA,NA,NA,"Litoral, 70 Km ao sul de vitória, entre Piúma e Itapemerim. Em encosta de rochas graníticas.",NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
