"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"147","2019-11-27 13:50:40-03","UFS","ASE","40554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C; Dantas, FS","Santos, E; Dantas, FS; Farias, MCV; Landim, M; Proença, C","2017","10","16","Brasil","Sergipe","Riachão do Dantas","Fazenda do Dr. Belmiro, Às margens da estrada de terra em direção à sede da fazenda.","-37.441049","-11.20473","-37.441049","-11.20473",NA,NA,"Arvoreta, 2m. Botões florais cremes.; Mata de Transição.","ASE0042076",NA,"Magnoliophyta",NA,"254","Southern America",NA,NA,NA,NA,"2017","10","18",NA,NA,NA,NA,NA
"148","2021-03-01 16:36:15-03","UNICAMP","UEC","169286","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","07","06","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento P4); área total: 12,5 ha.","-46.883333","-22.916667","-46.883333","-22.916667","808","808","Árvore zoocórica;&nf;altura total: 8 m;&nf;altura do fuste: 5 m;&nf;PAP: 25 cm;&nf;Sinonimo de Eugenia obovata.; Floresta estacional semidecidua.","UEC063208","UEC063208","Magnoliopsida",NA,"2822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:36:15-03","UNICAMP","UEC","108202","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","11","07","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com 10m alt.; frutos imaturos verdes.",NA,NA,"Magnoliopsida",NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:36:15-03","UNICAMP","UEC","161511","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 7m de altura e 1 individuo distribuído em ilha.; Floresta Ombrófila Densa Montana.","UEC024907","UEC024907","Magnoliopsida",NA,"631",NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:36:15-03","UNICAMP","UEC","169289","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2001","01","18","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento M3); área total: 20 ha.","-46.866667","-22.916667","-46.866667","-22.916667","717","717","Árvore zoocórica;&nf;altura total: 7 m;&nf;altura do fuste: 2 m;&nf;PAP: 26 cm;&nf;Sinonimo de Eugenia obovata.; Floresta estacional semidecidua.","UEC063161","UEC063161","Magnoliopsida",NA,"3831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:36:15-03","UNICAMP","UEC","108436","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","11","07","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com 10m alt.; frutos imaturos verdes.",NA,NA,"Magnoliopsida",NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:21:03-03","UNICAMP","UEC","147773","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Campos, MCR; Belinello, R","2006","07","17","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E1133, altura 8m","UEC077688","UEC077688","Magnoliopsida",NA,"853",NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:36:15-03","UNICAMP","UEC","168883","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Vieira, LT","Vieira, LT; Sims","2006","07","28","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira.","-46.916667","-22.833333","-46.916667","-22.833333","700","700","Árvore.; Floresta Estacional Semidecídua.","UEC036026","UEC036026","Magnoliopsida",NA,"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:36:15-03","UNICAMP","UEC","169285","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Santos, K","Santos, K; Belinello, R","2000","04","12","Brazil","São Paulo","Campinas","Mata Furnas (Fragmento P2); área total: 13,2 ha.","-47","-22.783333","-47","-22.783333","658","658","Árvore zoocórica;&nf;altura total: 5 m;&nf;altura do fuste: 2 m;&nf;PAP: 23 cm;&nf;Nervura principal proeminente na face adaxial; ápice rostrado, às vezes curvo; face adaxial brilhante.; Floresta estacional semidecidua.","UEC063207","UEC063207","Magnoliopsida",NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:36:15-03","UNICAMP","UEC","169288","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","05","21","Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4 ha.","-46.9","-22.9","-46.9","-22.9","887","887","Árvore zoocórica;&nf;altura total: 5 m;&nf;altura do fuste: 2 m;&nf;PAP: 16 cm;&nf;Sinonimo de Eugenia obovata.; Floresta estacional semidecidua.","UEC063163","UEC063163","Magnoliopsida",NA,"2347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:36:15-03","UNICAMP","UEC","169290","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","02","03","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C1); área total: 244,9 ha.","-46.916667","-22.816667","-46.916667","-22.816667","653","653","Árvore zoocórica;&nf;altura total: 12 m;&nf;altura do fuste: 7 m;&nf;PAP: 64 cm;&nf;Sinônimo de Eugenia obovata.; Floresta estacional semidecidua.","UEC063164","UEC063164","Magnoliopsida",NA,"1058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:36:15-03","UNICAMP","UEC","169291","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Santos, K","Santos, K; Belinello, R","1999","11","29","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); área total: 244,9 ha.","-46.916667","-22.816667","-46.916667","-22.816667","756","756","Árvore zoocórica;&nf;altura total: 7 m;&nf;altura do fuste: 2 m;&nf;PAP: 36 cm;&nf;Nervura principal proeminente na face adaxial; ápice rostrado, às vezes curvo; face adaxial brilhante. &nf;; Floresta estacional semidecidua.","UEC063159","UEC063159","Magnoliopsida",NA,"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:36:15-03","UNICAMP","UEC","169292","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Santos, K","Santos, K; Belinello, R","2000","05","07","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C2); área total: 244,9 ha.","-46.916667","-22.816667","-46.916667","-22.816667","660","660","Árvore zoocórica;&nf;altura total: 4,5 m;&nf;altura do fuste: 2,5 m;&nf;PAP: 15 cm;&nf;Nervura principal proeminente na face adaxial; ápice rostrado, às vezes curvo; face adaxial brilhante. &nf;01-25% da copa infestada por lianas.; Floresta esta","UEC063206","UEC063206","Magnoliopsida",NA,"1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:36:15-03","UNICAMP","UEC","169293","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","06","14","Brazil","São Paulo","Campinas","Mata da Fazenda Santana do Atalaia (Fragmento M4); área total: 25,2 ha.","-46.883333","-22.8","-46.883333","-22.8","733","733","Árvore zoocórica;&nf;altura total: 11 m;&nf;altura do fuste: 2,5 m;&nf;PAP: 57 cm;&nf;Sinonimo de Eugenia obovata.; Floresta estacional semidecidua.","UEC063174","UEC063174","Magnoliopsida",NA,"2129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:36:15-03","UNICAMP","UEC","169341","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","08","16","Brazil","São Paulo","Campinas","Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9 ha.","-46.9","-22.866667","-46.9","-22.866667","885","885","Árvore zoocórica; altura total: 12 m; altura do fuste: 8 m; PAP: 52 cm.&nf;01-25% da copa infestada por lianas.&nf;Sinônimo de Eugenia obovata.; Floresta Estacional semidecidual.","UEC063210","UEC063210","Magnoliopsida",NA,"3035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:36:15-03","UNICAMP","UEC","178211","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","et al.; Gomes, JAMA","Gomes, JAMA; Santos, OA; Santos, S; Benedetti, FJ","2006","12","05","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba).","-45.133953","-23.626383","-45.133953","-23.626383","180","180","8,5m alt., 41,8 cm PAP; frutos marrons.&nf;; Floresta Ombrófila Densa Submontana.","UEC002726","UEC002726","Magnoliopsida",NA,"50463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:36:15-03","UNICAMP","UEC","178234","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.088056","-23.370556","-45.088056","-23.370556","450","450","Indivíduo J1176 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.","UEC041683","UEC041683","Magnoliopsida",NA,"J1176",NA,NA,NA,NA,NA,"2008","03",NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:36:15-03","UNICAMP","UEC","169340","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Santos, K; Belinello, R","2000","08","22","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar (Fragmento M2); área total: 21 ha.","-46.85","-22.9","-46.85","-22.9","777","777","Árvore zoocórica; altura total: 6 m; altura do fuste: 5 m; PAP: 20 cm.&nf;01-25% da copa infestada por liana.&nf;Sinônimo de Eugenia obovata.; Floresta Estacional Semidecidual.","UEC063209","UEC063209","Magnoliopsida",NA,"3197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:36:15-03","UNICAMP","UEC","45221","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria Júnior, JEQ","Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","1986","11","04","Brazil","São Paulo","Bertioga","Estrada Bertioga - Mogi das Cruzes.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta até 5m, flores brancas.",NA,NA,"Magnoliopsida",NA,"18713",NA,NA,NA,"37616","auto","2010","07",NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:36:15-03","UNICAMP","UEC","12282","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria Júnior, JEQ","Leitão Filho, HF; Taroda, N","1978","07","11","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore até 4m. Flores brancas.","UEC077687","UEC077687","Magnoliopsida",NA,"8173",NA,NA,NA,"23900","auto","2010","07",NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:36:15-03","UNICAMP","UEC","108385","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","09","28","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvoreta com 10m alt.; flores e botões brancos","UEC106091","UEC106091","Magnoliopsida",NA,"210",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:36:15-03","UNICAMP","UEC","108435","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","09","28","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvoreta com 10m alt.; flores e botões brancos",NA,NA,"Magnoliopsida",NA,"210",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:36:15-03","UNICAMP","UEC","97770","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, ML","Santos, K","1996","09","20","Brazil","São Paulo","Campinas","Sub-distrito de Souzas, Floresta estacional semidecidual.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Interior de mata. Árvore, 7m de altura, PAP 44cm. Flores brancas.",NA,NA,"Magnoliopsida",NA,"42",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:36:19-03","UNICAMP","UEC","87559","S","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.",NA,"Britez, RM","1987","11","07","Brazil","Paraná","Paranaguá","Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 7m, flores brancas, tronco rugoso; floresta de encosta.",NA,NA,"Magnoliopsida",NA,"24797",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:36:19-03","UNICAMP","UEC","49873","S","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.","Bernacci, LC","Bernacci, LC","1986","10","06","Brazil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Árvore ca. 40m alt.; frutos imaturos verdes",NA,NA,"Magnoliopsida",NA,"296",NA,NA,NA,"21243","auto","1986","10","06",NA,NA,NA,NA,NA
"172","2019-11-19 14:08:31-03","UFRPE","PEUFR","34052","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","M. Sobral","L.M. Nascimento; A.G. da Silva","2000","01","18","Brasil","Pernambuco","Brejo da madre de Deus","Mata do Malhada","-36.410633","-8.185733","36°24'638''W","08°11'144''S","565","960","Árvore com cerca de 5 m de altura; flores em botão; com sépalas verdes; pétalas e estames brancos","PEUFR034052",NA,NA,NA,"305",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-19 14:08:31-03","UFRPE","PEUFR","34053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","M. Sobral","L.M. Nascimento; A.G. da Silva","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.410633","-8.185733","36°24'638''W","08°11'144''S","565","960","Árvore com cerca de 6 m de altura; flores com sépalas verdes e pétalas brancas; estames brancos com anteras cremes; frequente","PEUFR034053",NA,NA,NA,"296",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-19 14:08:31-03","UFRPE","PEUFR","25993","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B. S. Amarim","A. Laurênio","1998","03","30","Brasil","Pernambuco","Itamaracá","Mata do Engenho Macaxeira","-34.8255996704102","-7.74777984619141",NA,NA,NA,NA,"Arbusto ca. de 3m de altura; frutos imaturos verdes e maduros vermelhos com cálice persistente verde; coordenadas do município 07º 44' 52 S, 34º 49' 32 W.","PEUFR025993",NA,NA,NA,"983",NA,NA,NA,"9347","auto","2012","11",NA,NA,NA,NA,NA,NA
"175","2019-11-19 14:08:31-03","UFRPE","PEUFR","12015","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","M. Sobral","A. Trindade","1990","01","11","Brasil","Rio Grande do Norte","Natal","Parque Estadual das Dunas","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"Ávore com +- 8 m de altura; 25 cm de comprimento; flores opostas lanceoladas; flores amarelas; frutos pequenos; baga globosa","PEUFR012015",NA,NA,NA,NA,NA,NA,NA,"12751","auto","2007",NA,NA,NA,NA,NA,NA,NA
"176","2020-04-22 16:22:17-03","UFPB","JPB","IFNPBRAPA428","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Figueira, M","Almeida, RAP","2017","06","18","Brasil","Paraíba","Santa Rita",NA,"-35.099976","-7.199995","-35.099976","-7.199995",NA,NA,"; DESC: Arbusto. Conglomerado IFN-PB-91. Subunidade 1. Subparcela 10. Indivíduo 3RN.","IFNPBRAPA000428",NA,"Angiosperma","Dicotyledon","428","Southern America",NA,NA,NA,NA,"2017","08","02",NA,NA,NA,NA,NA
"177","2020-04-22 16:22:17-03","UFPB","JPB","17243","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sousa, MC","Barbosa, MR","1991","01","13","Brasil","Paraíba","João Pessoa","Costa do Sol","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Árvore mediana com frutos.",NA,NA,"Angiosperma","Dicotyledon","1160","Southern America",NA,NA,NA,NA,"2008","08","11",NA,NA,NA,NA,NA
"178","2020-04-22 16:22:17-03","UFPB","JPB","24035","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Souza, MC","Barbosa, MR","1993","04","23","Brasil","Paraíba","João Pessoa","Costa do Sol","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Árvore; caulke e ramo novos cinzas claro; frutos verdes.",NA,NA,"Angiosperma","Dicotyledon","1343","Southern America",NA,NA,NA,NA,"2008","08","11",NA,NA,NA,NA,NA
"179","2020-04-22 16:22:17-03","UFPB","JPB","34018","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Souza, MC","Lourenço, AR","2005","04","02","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Tabuleiro e Mata.","-35.023558","-6.374122","-35.023558","-6.374122","54","54","; DESC: Árvore, tronco fino. Inflorescências brancas.",NA,NA,"Angiosperma","Dicotyledon","50","Southern America",NA,NA,NA,NA,"2008","08","11",NA,NA,NA,NA,NA
"180","2020-04-22 16:22:17-03","UFPB","JPB","40434","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Lourenço, AR","2009","01","22","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Borda da transição mata/tabuleiro.","-35.007778","-6.369444","-35.007778","-6.369444","4","4","; HABITAT: Mata Atlântica. Restinga.; DESC: Arvoreta de aprox. 3 a 4m de altura. Tronco acinzentado.","JPB0040434",NA,"Angiosperma","Dicotyledon","220","Southern America",NA,NA,NA,NA,"2011","02","02",NA,NA,NA,NA,NA
"181","2020-04-22 16:22:17-03","UFPB","JPB","46584","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Lima, IB; Lima, JR; Duré, RC; Silva, CS; Bezerra, RMR","2011","02","25","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.977103","-6.502464","-34.977103","-6.502464","46","46","; DESC: Árvore ca. 2-3m de altura. Frutos vermelhos quando maduros e roseos quando imaturos. [Photo].",NA,NA,"Angiosperma","Dicotyledon","1212","Southern America",NA,NA,NA,NA,"2012","05","02",NA,NA,NA,NA,NA
"182","2020-04-22 16:22:17-03","UFPB","JPB","46585","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, BS","Lima, IB; Lima, JR; Duré, RC; Silva, CS; Bezerra, RMR","2011","02","25","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.977103","-6.502464","-34.977103","-6.502464","46","46","; DESC: Árvore ca. 2-8m de altura. Frutos verdes imaturos, roxos quando maduros, drupa.",NA,NA,"Angiosperma","Dicotyledon","1213","Southern America",NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"183","2020-04-22 16:22:17-03","UFPB","JPB","47498","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Costa-Lima, JL; Cestaro, LA; Marinho, AM; Roque, AA","2011","02","11","Brasil","Rio Grande do Norte","São José de Mipibu","Fazenda Muriaé","-35.235036","-6.132317","-35.235036","-6.132317","100","100","; HABITAT: Floresta Estacional Semidecidual, fragmento bem conservado.; DESC: Arbustivo, ca. 3 m alt. Folhas cartáceas, levemente discolores, face superior verde-escuro, inferior verde-claro. Frutos imaturos verdes, maduros enegrecido","JPB0047498",NA,"Angiosperma","Dicotyledon","358","Southern America",NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA
"184","2020-04-22 16:22:17-03","UFPB","JPB","47528","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Costa-Lima, JL; Cestaro, LA; Roque, AA","2011","02","12","Brasil","Rio Grande do Norte","Goianinha","Fazenda Nossa Senhora do Carmo","-35.219417","-6.319814","-35.219417","-6.319814","120","120","; HABITAT: Floresta Estacional Semidecidual, fragmento bem conservado.; DESC: Arbustivo, ca. 2,0 m alt. Folhas cartáceas, discolores, face superior verde-escuro, inferior verde mais claro. Frutos imaturos verdes.","JPB0047528",NA,"Angiosperma","Dicotyledon","392","Southern America",NA,NA,NA,NA,"2011","07","28",NA,NA,NA,NA,NA
"185","2020-04-22 16:22:17-03","UFPB","JPB","47544","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Roque, AA; Cestaro, LA; Marinho, AM; Costa-Lima, JL","2011","02","11","Brasil","Rio Grande do Norte","São José de Mipibu","Fazenda Muriaé","-35.235","-6.132222","-35.235","-6.132222","100","100","; HABITAT: Floresta Estacional Semidecidual.; DESC: Arvoreta ca. de 2 de alt. Folhas cartáceas verde-claras. Frutos maduros vermelhos.","JPB0047544",NA,"Angiosperma","Dicotyledon","1115","Southern America",NA,NA,NA,NA,"2012","05","03",NA,NA,NA,NA,NA
