"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"99","2019-11-06 09:56:25-03","UFOP","OUPR","5919","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Dias, S.","Dias, S.","s.n.","1988","11","18",NA,"Brasil","Minas Gerais","Ouro Preto","Jardim Botânico","-43.5080986022949","-20.2875003814697",NA,NA,"Terrestre. Arbusto. Flores brancas com espiga",NA,NA,NA,"44599","auto","1988",NA,NA,NA,"11","18",NA,NA,NA
"100","2019-11-06 09:56:25-03","UFOP","OUPR","6609","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Magalhães-Gomes, F.M.","Magalhães-Gomes, F.M.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro da Forca","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:56:25-03","UFOP","OUPR","4195","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Barros, J.M.","Barros, J.M.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto. Flores brancas",NA,NA,NA,"44599","auto","1893",NA,NA,NA,"12","25",NA,NA,NA
"102","2019-11-06 09:56:25-03","UFOP","OUPR","6771","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Sousa, H.C. de","Sousa, H.C. de; Silva, J.L.","105","1997","05","13",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"Mata de galeria com declive. Arvoreta com 3,5m. Planta parasitada por Loranthaceae",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-06 09:56:25-03","UFOP","OUPR","6612","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Damazio, L.B.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-06 09:56:25-03","UFOP","OUPR","21327","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R.","Pedreira, G.","s.n.","2008","03","07",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"Floresta paludosa. Árvore",NA,NA,NA,"44599","auto","2008",NA,NA,NA,"04","08",NA,NA,NA
"105","2019-11-06 09:56:25-03","UFOP","OUPR","1463","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Damazio, L.B.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:56:25-03","UFOP","OUPR","1233","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Roschel, M.B.","Dias, S.","s.n.","1993","11",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto com 2m",NA,NA,NA,"44599","auto","1993",NA,NA,NA,"11","13",NA,NA,NA
"107","2019-11-06 09:56:25-03","UFOP","OUPR","29580","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","De Sousa, H.C.","Casério, B.M.","s.n.","2015","01",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do forno","-43.5080986022949","-20.2875003814697","1350",NA,"Floresta montana",NA,NA,"1350","44599","auto","2016",NA,NA,NA,"08",NA,NA,NA,NA
"108","2019-11-06 09:56:25-03","UFOP","OUPR","9359","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Santos, V.R.L.","24","1999","11","29",NA,"Brasil","Minas Gerais","Ouro Preto","São Bartolomeu","-43.5080986022949","-20.2875003814697",NA,NA,"Terrestre. Arbusto com 2m. Umbrófila",NA,NA,NA,"44599","auto","2000",NA,NA,NA,"10","31",NA,NA,NA
"109","2019-11-06 09:56:25-03","UFOP","OUPR","29094","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Arias-Jimenez, J.C.","Tavares, B.V.; Queiroz, B.V. & Arias-Jimenez, J.C.","57","2016","02","18",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, 1,8m, folhas simples opostas, curvinéveas com a face abaxial marrom avremelhada e aspecto aveludado, caul aveludado levemente marrom avermelhado. Campo rupestre.",NA,NA,NA,"44599","auto","2016",NA,NA,NA,"02","18",NA,NA,NA
"110","2019-11-06 09:56:25-03","UFOP","OUPR","25626","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Antônio-Silva, L.","Antônio-Silva, L.; Cardoso, R.C. & Messias, M.C.T.B.","323","2011","06","09",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto com 1,7m. Frutos alaranjados. Caule e folhas ferruginosos",NA,NA,NA,"44599","auto","2011",NA,NA,NA,"10","30",NA,NA,NA
"111","2014-10-14 15:56:54-03","BS","M","M-0165570","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0165570",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"TYPE",NA,NA
"112","2020-12-21 16:34:34-03","MBM","MBM","178339","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Romero, R.","Andrade, I.R.; et al.; et al.","42",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,"MBM178339","MBM178339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:34:34-03","MBM","MBM","257904","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiea, S.C.","Roth, L.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Antônio Carlos","Fazenda da Borda do Campo","-43.7467002868652","-21.3180999755859",NA,NA,NA,"MBM257904","MBM257904",NA,"30131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:34:34-03","MBM","MBM","257901","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiea, S.C.","Krieger, L.","7778",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Sítio Borda","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM257901","MBM257901",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:34:34-03","MBM","MBM","178334","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Lombardi, J.A.","Sousa, H.C. de; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"MBM178334","MBM178334",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:34:34-03","MBM","MBM","178335","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Lombardi, J.A.","Andrade, P.; et al.; et al.","829",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"MBM178335","MBM178335",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:34:35-03","MBM","MBM","342744","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiavegatto, B.","Salimena, F.R.; et al.; et al.","1046","2002","05","18","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque estadual do Ibitipoca, próximo a estrada para a Gruta das Bromélias","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta 2,0m. Folhas discolores, face abaxial amarelada com nervuras ferrugem, face adaxial verde brilhante. Frutos maduros alaranjados até vermelhos, polpa amarelo-alaranjado, com aproximadamente 5 sementes. Coleta de sementes","MBM342744","MBM342744",NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"118","2020-12-21 16:34:35-03","MBM","MBM","342747","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiavegatto, B.","Salimema, F.R.; et al.; et al.","1045","2002","05","18","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque estadual do Ibitipoca, próximo a estrada para Gruta das Bromélias","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta 3m. Folfhas discolores, face adaxial verde brilhante, face adaxial ferrugem. Frutos imaturos verdes e maduros vermelhos a negros. Polpa vinacea até roxo escuro, sementes em forma de meia lua. Coleta de sementes.","MBM342747","MBM342747",NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"119","2020-12-21 16:34:35-03","MBM","MBM","342746","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiavegatto, B.","Campos, B.C.; et al.; et al.","51","2002","03","23","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Trilha para Cachoeira dos Macacos","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta, 1,5m, trilha . Frutos imaturos laranja, folhas discolores abaxial castanho, adaxial verde, indumento castanho. Mata ciliar","MBM342746","MBM342746",NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"120","2020-12-21 16:34:35-03","MBM","MBM","57057","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Goldenberg, R.","Cruz, N.D.; et al.; et al.","6249","1977","11","17","Southern America","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"MBM057057","MBM057057",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:34:35-03","MBM","MBM","342743","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiavegatto, B.","Campos, B.C.; et al.; et al.","43","2002","02","03","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Entre a Gruta das Bormélias e o Cruzeiro","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto, 1,80cm, campo rupestre. Face abaxial e ramos com tricomas castanhos e ferrigíneos, frutos imaturos verdes. Visitada por coleópteros","MBM342743","MBM342743",NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"122","2020-12-21 16:34:34-03","MBM","MBM","283901","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Goldenberg, R.","Vasconcelos, M.F.","2","1997","03","29","Southern America","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"MBM283901","MBM283901",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:34:34-03","MBM","MBM","178331","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Lombardi, J.A.","Paula, J.A.","43",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caeté","Serra do Caraça","-43.6697006225586","-19.8799991607666",NA,NA,NA,"MBM178331","MBM178331",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:34:35-03","MBM","MBM","297268","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Souza, V.C.","Araujo, A.O.; et al.; et al.","320","2003","01","08","Southern America","Brazil","Minas Gerais","Diamantina","Estrada para Mendanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,"MBM297268","MBM297268",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:34:34-03","MBM","MBM","178333","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Lombardi, J.A.","Andrade, P.; et al.; et al.","944",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"MBM178333","MBM178333",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:34:35-03","MBM","MBM","342745","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Chiavegatto, B.","Campos, B.C.; et al.; et al.","7","2001","12","01","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto, até 3m, ramos escuros indo a castanho perto da inflorescência, face abaxial das folhas creme com nervuras castanho-ferrigíneo. Inflorescência ferrugínea com botões alvos.","MBM342745","MBM342745",NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"127","2020-12-21 16:34:34-03","MBM","MBM","164726","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring.","Falkenberg, D.B.","Falkenberg, D.B.","5440",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","Arredores de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"MBM164726","MBM164726",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314132","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Lund",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Mogy.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314132' target='other'> <mi>dwc_moreinfo</mi></a>","P05314132","P05314132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-09-05 16:03:18-03","MNHN","RECOLNAT_MNHN_P","P00882183","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Sellow",NA,NA,NA,NA,NA,"Brasilia",NA,NA,"s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00882183' target='other'> <mi>dwc_moreinfo</mi></a>","P00882183","P00882183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314127","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,NA,NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314127' target='other'> <mi>dwc_moreinfo</mi></a>","P05314127","P05314127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314128","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314128' target='other'> <mi>dwc_moreinfo</mi></a>","P05314128","P05314128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314129","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Dans La Serra da Caraça.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314129' target='other'> <mi>dwc_moreinfo</mi></a>","P05314129","P05314129_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314130","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314130' target='other'> <mi>dwc_moreinfo</mi></a>","P05314130","P05314130_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314133","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"s.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314133' target='other'> <mi>dwc_moreinfo</mi></a>","P05314133","P05314133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314134","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,NA,NA,"1833","11","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314134' target='other'> <mi>dwc_moreinfo</mi></a>","P05314134","P05314134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2210",NA
"136","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314135","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"[Lund]",NA,"1866","1","1",NA,"Brasil","Minas Gerais",NA,"Piedade.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314135' target='other'> <mi>dwc_moreinfo</mi></a>","P05314135","P05314135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2209",NA
"137","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314136","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314136' target='other'> <mi>dwc_moreinfo</mi></a>","P05314136","P05314136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314138","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,NA,NA,"1971","1","30",NA,"Brasil","Minas Gerais",NA,"Serra do Espinhaço. Cerrado on middle slopes of Pico de Itacolomí. ca. 3 km S. of Ouro Preto.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314138' target='other'> <mi>dwc_moreinfo</mi></a>","P05314138","P05314138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29464",NA
"139","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314142","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou",NA,"1880","6","23",NA,"Brasil","Rio de Janeiro",NA,"Haut de la Pedra do Corrego, à Nova Friburgo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314142' target='other'> <mi>dwc_moreinfo</mi></a>","P05314142","P05314142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314143","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou",NA,"1879","4","11",NA,"Brasil","Minas Gerais",NA,"Serra do Pico a Engenho da Serra.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314143' target='other'> <mi>dwc_moreinfo</mi></a>","P05314143","P05314143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775",NA
"141","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314144","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou, A.",NA,"1884","11","1",NA,"Brasil","Minas Gerais",NA,"Serra d´Ouro Branco.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314144' target='other'> <mi>dwc_moreinfo</mi></a>","P05314144","P05314144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14770",NA
"142","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314145","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou, A.",NA,"1879","4","11",NA,"Brasil","Minas Gerais",NA,"Serra do Picú à Engenho da Serra.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314145' target='other'> <mi>dwc_moreinfo</mi></a>","P05314145","P05314145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775",NA
"143","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314146","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,NA,NA,"1879","4","11",NA,"Brasil","Minas Gerais",NA,"Serra do Piauí à Engenho da Serra.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314146' target='other'> <mi>dwc_moreinfo</mi></a>","P05314146","P05314146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775",NA
"144","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314147","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou",NA,"1884","11","1",NA,"Brasil","Minas Gerais",NA,"Serra de Ouro Branco.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314147' target='other'> <mi>dwc_moreinfo</mi></a>","P05314147","P05314147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14770",NA
"145","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314149","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Glaziou, A.",NA,"1884","11","1",NA,"Brasil","Minas Gerais",NA,"Serra d´Ouro Branco.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314149' target='other'> <mi>dwc_moreinfo</mi></a>","P05314149","P05314149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14770",NA
"146","2015-09-04 20:57:40-03","MNHN","RECOLNAT_MNHN_P","P05314137","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Regnell, A.F.",NA,"1862","12","27",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314137' target='other'> <mi>dwc_moreinfo</mi></a>","P05314137","P05314137_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,"III 34",NA
"147","2020-12-11 11:38:22-03","UFMG","BHCB","115770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","4941","2007","10","13","Southern America","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","-43.587039","-20.248489","1158",NA,"Árvore de 6,0 m; em cerrado",NA,NA,"1158",NA,NA,"2008","-43.587039","-20.248489",NA,"01","29",NA,NA,NA
"148","2020-12-11 11:38:22-03","UFMG","BHCB","116054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Arriola, IA","s.n.","2020","02","17","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi., Bauxita. Trilha da Capela.","-43.509722","-20.434722","1350",NA,"Apresenta galhas verrugosas induzidas por Ditylenchus gallaeformans (Tylenchida: Nematoda) em folhas e inflorescências.; Arvoreta com cerca de 3m de altura, frutos pequenos e laranjados.; Frequente em bordas de trilha e clareiras.","BHCB056306",NA,"1350",NA,NA,NA,"-43.509722","-20.434722",NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:38:22-03","UFMG","BHCB","149137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Tameirão Neto, E; Mansur, T","5008","2011","01","14","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra Gandarela, Projeto Mina Apolo","-49.689019","-20.042944","1596",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbóreo (3,om)",NA,NA,"1596",NA,NA,"2011","-49.689019","-20.042944",NA,"03",NA,NA,NA,NA
"150","2020-12-11 11:38:22-03","UFMG","BHCB","135858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Heringer, G; Machado, TM; Reis, SB","196","2010","03","02","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha Vale Verde.","-41.84825","-20.4195","1122",NA,"Arbórea, entre 3 e 4m de altura, frutos alaranjados.; Floresta Ombrófila Densa",NA,NA,"1122",NA,NA,NA,"-41.84825","-20.4195",NA,NA,NA,NA,NA,NA
