"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"101","2021-03-01 16:31:25-03","UNICAMP","UEC","157363","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Gibbs, PE; Leitão Filho, HF","5646","1977","08","12",NA,"Brazil","São Paulo","Estação Experimental do Inst. Agronômico","-45.0699996948242","-23.4300003051758",NA,"Árvore ca. 25m. Lenho vermelho.; Mata Atlântica da Serra do Mar.","UEC060651","UEC060651","Ubatuba",NA,NA,"2017","08",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"102","2020-12-04 13:19:18-03","UDESC","LUSC","7007","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"H.F.Leitão Filho; S.N.Pagano","20810","1988","10","04",NA,"Brasil","São Paulo","Mata preservada do Vale do Rio Pilões.","-46.4199981689453","-23.8899993896484",NA,NA,"LUSC007764","LUSC007764","Cubatão",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"103","2020-10-14 10:01:48-03","FURB","FURB","4384","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Hatschbach, G","Ribas, O.S.; Silva, J.M.","7101","2005","10","27",NA,"Brasil","Paraná","Pacas.","-49.0858001708984","-24.9743995666504",NA,NA,"FURB01847","FURB01847","Tunas do Paraná",NA,NA,"2005",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"104","2021-03-16 17:52:19-03","UCS","HUCS","07001","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira Filho","Hatschbach, G.","Hatschbach, G.","53528","1989","10","14",NA,"Brasil","Paraná","Descampado","-48.5746994018555","-25.8827991485596",NA,"Mata pluvial",NA,NA,"Guaratuba",NA,NA,"1990",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"105","2021-03-16 17:52:19-03","UCS","HUCS","30035","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira Filho","Hatschbach, G.","Ribas, O.S.","7101","2005","10","27",NA,"Brasil","Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,"árvore, 15m, flor amarela.; Floresta ombrófila densa",NA,NA,"Tunas do Paraná",NA,NA,"2005",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"106","2020-04-27 16:10:06-03","UFES","VIES","20136","S","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Pereira, M.A.","Carnevale, R.V.","23","1994","09","28",NA,"Brasil","Espírito Santo",NA,"-40.2733001708984","-19.8202991485596",NA,NA,"VIES020136","VIES020136","Aracruz",NA,NA,"1994","09","28",NA,NA,"37987","auto",NA,NA,NA,NA,NA
"107","2020-06-29 09:30:31-03","UFRRJ","RBR","8183","S","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"M.C. Souza","87","1999","03","07",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Estrada que vai para Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00008183",NA,"Mangaratiba",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"108","2013-04-01 09:19:45-03","IPT","BCTW","5086","S","Plantae","Magnoliophyta",NA,NA,"Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","IPT",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"109","2013-04-01 09:19:45-03","IPT","BCTW","3657","S","Plantae","Magnoliophyta",NA,NA,"Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"110","2021-03-21 19:36:13-03","UFC","EAC","13388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, H.C.","Hatschbach, G.; Guimarães, O.","43188","1980","09","17","Southern America","Brasil","Paraná","Serra Negra.","-48.3288993835449","-25.3066997528076",NA,"Árvore 15m, tronco 1m. diâm.;Odorifera;Vertente Atlântica.. Flor Amarela.; Mata pluvial","EAC0013388","EAC0013388","Guaraqueçaba","100","100","1980","03","08",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:27:59-03","MBM","MBM","67677","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Lima, H.C.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","43188","1980","09","17","Southern America","Brazil","Paraná","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"MBM067677",NA,"Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:27:59-03","MBM","MBM","174832","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","62082","1995","04","03","Southern America","Brazil","Paraná","Usina Hidrelétrica Parigot de Souza, Cota 800","-48.7118988037109","-25.4286003112793",NA,NA,"MBM174832",NA,"Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:27:59-03","MBM","MBM","8597","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Hatschbach, G.","20258","1968","11","11","Southern America","Brazil","Paraná","Serra Virgem Maria","-49.1150016784668","-25.2061004638672",NA,NA,"MBM008597",NA,"Bocaiúva do Sul",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:27:59-03","MBM","MBM","186932","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Silva, J.M.","1530",NA,NA,NA,"Southern America","Brazil","Paraná","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM186932",NA,"Guaratuba",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:27:59-03","MBM","MBM","228129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"Marquete, R.","903",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Apa-Cairuçu","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228129","MBM228129","Parati",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:27:59-03","MBM","MBM","202366","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Lima, H.C. de","Lima, H.C. de; et al.; et al.","4004",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Parati-Mirim","-44.7131004333496","-23.2178001403809",NA,NA,"MBM202366","MBM202366","Parati",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:27:59-03","MBM","MBM","69243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, F.C.","Hoehne, F.C.","s.n.","1933","10","04","Southern America","Brazil","São Paulo","Cabreúva","-47.1300010681152","-23.2999992370605",NA,NA,"MBM069243",NA,"Cabreúva",NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:27:59-03","MBM","MBM","150931","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Baitello, J.B.","Baitello, J.B.; et al.; et al.","s.n.","1977","09","15","Southern America","Brazil","São Paulo","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,"MBM150931",NA,"Mairiporã",NA,NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:27:59-03","MBM","MBM","86701","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Lima, H.C.","Pereira, E.","5942","1961","10","14","Southern America","Brazil","São Paulo","Antiga São Paulo - Santos","-46.560001373291","-23.6900005340576",NA,NA,"MBM086701",NA,"São Bernardo do Campo",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:27:59-03","MBM","MBM","215793","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, F.C.","Hoehne, F.C.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM215793","MBM215793","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:27:59-03","MBM","MBM","115707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Lima, H.C.","Lima, H.C.","3029","1987","06","28","Southern America","Brazil","Rio de Janeiro","Parque Estadual do Desengano, Serra da Rifa","-42.0080986022949","-21.9552993774414",NA,NA,"MBM115707",NA,"Santa Maria Madalena",NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:27:59-03","MBM","MBM","215790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Handro, O.","Silva, J.S.","389",NA,NA,NA,"Southern America","Brazil","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"MBM215790","MBM215790","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:27:59-03","MBM","MBM","133270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","712","1989","11","22","Southern America","Brazil","Paraná","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"MBM133270",NA,"Bocaiúva do Sul",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:27:59-03","MBM","MBM","100684","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","48912","1985","02","17","Southern America","Brazil","Paraná","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"MBM100684",NA,"Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:27:59-03","MBM","MBM","212786","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Ziller, S.R.; et al.; et al.","996",NA,NA,NA,"Southern America","Brazil","Paraná","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,"MBM212786","MBM212786","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:27:59-03","MBM","MBM","133279","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53528","1989","10","14","Southern America","Brazil","Paraná","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,"MBM133279",NA,"Guaratuba",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:27:59-03","MBM","MBM","29406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Duarte, A.P.","Duarte, A.P.","4999","1959","09","02","Southern America","Brazil","Rio de Janeiro","Entre Mesa do Imperador e Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,"MBM029406",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:27:59-03","MBM","MBM","86694","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","glaziovii","Sclerolobium glaziovii","Taub.","Lima, H.C. de","Pessoal do Horto Florestal","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Mata da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,"MBM086694",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:27:59-03","MBM","MBM","86691","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","glaziovii","Sclerolobium glaziovii","Taub.","Lima, H.C. de","Pessoal do Horto Florestal","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Mata da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,"MBM086691",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:28:20-03","MBM","MBM","8237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, H.C.","Hatschbach, G.","19225","1968","05","21","Southern America","Brazil","Paraná","Fazenda Abrobeira","-48.3288993835449","-25.3066997528076",NA,"Árvore 20m, tronco 70 cm diâmetro. Mata pluvial, encosta de morro","MBM008237","MBM008237","Guaraqueçaba","50","50","2009","06","17",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"131","2019-11-01 15:28:18-03","PUC-RIO","FCAB","5442","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Sclerolobium","glaziovii","Sclerolobium glaziovii","Taub.","H.C. Cavalcante","R.R. Oliveira; D. Sodre","s.n.","1992","04","30",NA,"Brasil","Rio de Janeiro","Reserva Biológica da Praia do Sul, Ilha Grande, Si","-44.3180999755859","-23.0067005157471",NA,"É heterotípico de Tachigali denudata (Vogel) Oliveira-Filho.&nf;&nf;; Árvore com 15 metros de altura.","005442",NA,"Angra dos Reis",NA,NA,"1996",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"132","2015-09-18 01:50:46-03","MNHN","RECOLNAT_MNHN_P","P00577093","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","lima","Glaziou, A.",NA,"1882","9","2",NA,"Brésil",NA,"Rio de Janeiro, Floresta de Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00577093' target='other'> <mi>dwc_moreinfo</mi></a>","P00577093","P00577093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13735",NA
"133","2015-09-18 01:50:52-03","MNHN","RECOLNAT_MNHN_P","P00577094","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima","Glaziou, A.",NA,"1882","9","2",NA,"Brésil",NA,"Rio de Janeiro, Floresta de Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00577094' target='other'> <mi>dwc_moreinfo</mi></a>","P00577094","P00577094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13735",NA
"134","2013-09-06 10:13:30-03","MNHN","RECOLNAT_MNHN_P","P00835777","PreservedSpecimen",NA,NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima","Sellow",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835777' target='other'> <mi>dwc_moreinfo</mi></a>","P00835777","P00835777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"135","2020-12-11 11:36:25-03","UFMG","BHCB","7856","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"Hatschbach, G; et al.","62082","1995","04","03","Southern America","Brasil","Paraná","Usina Hidrelétrica Parigot de Souza,cota 800","-48.7118988037109","-25.4286003112793",NA,"Encosta de morro;árvore;",NA,NA,"Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"136","2020-12-11 11:36:34-03","UFMG","BHCB","101751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Ribas, OS; Silva, JM","7101","2005","10","27","Southern America","Brasil","Paraná","Pacas.","-49.0858001708984","-24.9743995666504",NA,"Árvore, 15m, flor amarela. Floresta Ombrófila Densa.","BHCB001220","BHCB001220","Tunas do Paraná",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"137","2010-08-24 09:25:00-03","MO","MOBOT","100247936","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2008-05-27 22:02:00-03","MO","MOBOT","3254107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","G. Hatschbach","J.M. Silva","Silva 1530","1995","9","5","South America","Brazil","Paraná","Serra do Araçatuba (mun. Guaratuba). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-03-18 15:27:00-03","MO","MOBOT","100175077","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff","* LUCHI","LUCHI 47","1990","8","15","South America","Brazil","São Paulo","Brasil, Sao Paul, Sao Paulo, Instituto de Botanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"140","2009-03-18 15:38:00-03","MO","MOBOT","100175081","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","F.C. Hoehne","Hoehne s.n.","1931","10","15","South America","Brazil","São Paulo","Sao Paulo, Sao Paulo, nativa no Parque do estado e Jardim botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"141","2020-11-10 04:40:00-03","MO","MOBOT","100175083","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","H.C. de Lima","H. C. de Lima|R.D. Ribeiro","Lima 7011","2008","10","21","South America","Brazil","Rio de Janeiro","Rio de Janeiro. Parque Nacional da Tijuca. Parque Nacional da Tijuca, Estrada da Vista Chinesa, cerca de 600 metros após a Mesa do Imperador. Mata de Encosta.","-43.2588889","-22.9677778",NA,NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"142","2009-03-18 15:44:00-03","MO","MOBOT","100175084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","Moysés Kuhlmann","Kuhlmann 3238","1946","10","17","South America","Brazil","São Paulo","Sao Paulo, Sao Paulo, nativa no Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2009-03-18 16:04:00-03","MO","MOBOT","100175094","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","Moysés Kuhlmann","Kuhlmann s.n.",NA,NA,NA,"South America","Brazil","São Paulo","Sao Paulo, Sao Paulo, Bosque da Saude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","2013-12-24 05:37:00-02","MO","MOBOT","100175228","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","João S. Silva","Silva 389","1975","10","9","South America","Brazil","São Paulo","Sao Paulo, Sao Paulo, Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"145","2009-03-19 09:42:00-03","MO","MOBOT","100175235","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","F.C. Hoehne","Hoehne s.n.","1933","10","4","South America","Brazil","São Paulo","Sao Paulo, Cabreuva Ex. 1a Seccao Botanica e Agronomia do Instituto Biologico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"146","2018-02-19 12:04:00-03","MO","MOBOT","100247447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","I. Huamantupa (CUZ, RB)","Auguste F.M. Glaziou","Glaziou 13735","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"147","2009-03-19 09:49:00-03","MO","MOBOT","3253504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 43188","1980","9","17","South America","Brazil","Paraná","Serra Negra(mun. Guaraqueçaba). Mata pluvial Vertente Atlantica.",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2009-12-04 16:24:00-02","MO","MOBOT","3253882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO) 2008","Gert G. Hatschbach|J.M. Silva","Hatschbach 53528","1989","10","14","South America","Brazil","Paraná","Descampado (mun. Guaratuba). Mata pluvial encosta de morro.",NA,NA,NA,NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2018-02-19 12:04:00-03","MO","MOBOT","3256609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","I. Huamantupa (CUZ, RB)","FLORESTAL","FLORESTAL 29","1974","4","27","South America","Brazil","Rio de Janeiro","Mata da Vista Chineza, perto da sede do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-10 04:40:00-03","MO","MOBOT","3256901","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","I. Huamantupa (CUZ, RB)","H. C. de Lima","Lima 1102","1979","9","26","South America","Brazil","Rio de Janeiro","Parque Nacional da Tijuca, Estrada para Furnas. Na mata de encosta. Muito frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-02-19 12:03:00-03","MO","MOBOT","3257070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","I. Huamantupa (CUZ, RB)","* OECHIANI","OECHIANI 875","1925","9","26","South America","Brazil","Rio de Janeiro","Mata do Sumaré.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-03-19 09:53:00-03","MO","MOBOT","3257863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Henk van der Werff (MO)","J.M. Silva","Silva 712","1989","11","22","South America","Brazil","Paraná","Rio Capivari (mun. Bpcaoiva do Sul). Mata pluvial encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2020-08-31 08:52:03-03","INPA","INPA","132361","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"Hatschbach, GG","48912","1985","02","17","Southern America","Brasil","Sul",NA,NA,NA,NA,NA,"INPA0132361","INPA0132361 INPA0132361_e INPA0132361_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-08-31 08:52:15-03","INPA","INPA","171919","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Werff, HH van der","Silva, JM da","712","1989","11","22","Southern America","Brasil","Paraná","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"INPA0171919","INPA0171919 INPA0171919_e INPA0171919_e1","Bocaiúva do Sul",NA,NA,"2008",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"155","2020-08-31 08:52:15-03","INPA","INPA","132361","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Werff, HH van der","Hatschbach, G","48912","1985","02","17","Southern America","Brasil","Paraná","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0132361","INPA0132361 INPA0132361_e INPA0132361_e1","Guaraqueçaba",NA,NA,"2008",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
