"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"451","2021-02-08 12:44:56-03","UFRGS","ICN","142790","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","523","2006","02","22","América do Sul","Brasil","PR","Campo do Tenente","BR 427 km 27 em direção à Lapa. Próximo ao Rio da Várzea S 25°56'02.2 - W 49°43'04.5","-49.717778","-25.933889",NA,"flores brancas; campo seco com muito Eryngium",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.717778","-25.933889",NA,NA,NA,NA
"452","2021-02-08 12:44:56-03","UFRGS","ICN","142793","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","526","2006","02","22","América do Sul","Brasil","PR","Lapa","BR 427 S 25°47'48.1 - W 49°43'43.3","-49.728611","-25.796667",NA,"flores brancas; beira da estrada, solo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.728611","-25.796667",NA,NA,NA,NA
"453","2021-02-08 12:44:56-03","UFRGS","ICN","142798","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","534","2006","02","23","América do Sul","Brasil","PR","Palmeira","PR 151 em direção á Ponta Grossa me campo de futebol abandonado S 25°22'15.8 - W 50°01'02.1","-50.017222","-25.370833",NA,"flores brancas; beira de estrada, campo com solo úmido vermelho",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.017222","-25.370833",NA,NA,NA,NA
"454","2021-02-08 12:44:56-03","UFRGS","ICN","142799","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","535","2006","02","23","América do Sul","Brasil","PR","Ponta Grossa","Rodovia do Café BR 376 km 514 S 25°14'25.3 - W 50°01'43.1","-50.028611","-25.240278",NA,"flores brancas; beira da estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.028611","-25.240278",NA,NA,NA,NA
"455","2021-02-08 12:44:56-03","UFRGS","ICN","142800","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","536","2006","02","23","América do Sul","Brasil","PR","Ponta Grossa","em direção à Castro, PR 151 km 321 S 25°02'12.3 - W 50°10'00.8","-50.166667","-25.036667",NA,"flores brancas; beira da estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.166667","-25.036667",NA,NA,NA,NA
"456","2021-02-08 12:44:56-03","UFRGS","ICN","142804","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","540","2006","02","23","América do Sul","Brasil","PR","Carambeí","PR 151 km 298 S 24°52'40.1 - W 50°02'37.7","-50.043611","-24.877778",NA,"flor branca; beira de estrada, campo em barranco",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.043611","-24.877778",NA,NA,NA,NA
"457","2021-02-08 12:44:56-03","UFRGS","ICN","143206","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Trevisan, R","540","2005","11","15","América do Sul","Brasil","RS","Santana do Livramento","estrada internacional 30° 58' 29 5 S 55° 25' 54 5 W","-55.431667","-30.974722",NA,"barranco, beira da estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.431667","-30.974722",NA,NA,NA,NA
"458","2021-02-08 12:44:56-03","UFRGS","ICN","145047","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","585","2006","10","10","América do Sul","Brasil","SC","Ponte Serrada","entre Ponte Serrada e Vargem Boita BR 282 km 433. S 26°58'12.7 - W 51°51'05.7","-51.851389","-26.97",NA,"flores brancas, sobre musgos; pedreira em beira de estrada",NA,NA,"A. St.-Hil. & Moq.","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,"-51.851389","-26.97",NA,NA,NA,NA
"459","2021-02-08 12:44:56-03","UFRGS","ICN","146038","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","682","2006","12","18","América do Sul","Brasil","PR","Mangueirinha",NA,"-52.190556","-26.16",NA,"flores brancas; barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.190556","-26.16",NA,NA,NA,NA
"460","2021-02-08 12:44:56-03","UFRGS","ICN","145044","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","580","2006","10","09","América do Sul","Brasil","RS","Almirante Tamandaré do Sul","BR 386 km 160. S 28°10'34.3 - W 52°50'10.9","-52.836111","-28.176111",NA,"flores brancas, população grande; beira de estrada",NA,NA,"A. St.-Hil. & Moq.","603","603",NA,NA,NA,NA,NA,NA,NA,NA,"-52.836111","-28.176111",NA,NA,NA,NA
"461","2021-02-08 12:44:56-03","UFRGS","ICN","145046","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","584","2006","10","10","América do Sul","Brasil","SC","Xaxim","BR 282 km 513 S 26°55'31.7 - W 52°29'50.4","-52.497222","-26.925278",NA,"flores brancas com tintes violáceos; beira de estrada, queimada recentemente",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.497222","-26.925278",NA,NA,NA,NA
"462","2021-02-08 12:44:56-03","UFRGS","ICN","145048","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","586","2006","10","10","América do Sul","Brasil","SC","Erval Velho","BR 282 km 357. S 27°18'56.6 - W 51°22'04.7","-51.367778","-27.315556",NA,"flores brancas; campo com solo avermelhado",NA,NA,"A. St.-Hil. & Moq.","1170","1170",NA,NA,NA,NA,NA,NA,NA,NA,"-51.367778","-27.315556",NA,NA,NA,NA
"463","2021-02-08 12:44:56-03","UFRGS","ICN","145050","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","589","2006","10","10","América do Sul","Brasil","SC","Campos Novos","BR 282 km 351. S 27°21'20.0 - W51°19'52.9","-51.331111","-27.355556",NA,"flores brancas; barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.","831","831",NA,NA,NA,NA,NA,NA,NA,NA,"-51.331111","-27.355556",NA,NA,NA,NA
"464","2021-02-08 12:44:56-03","UFRGS","ICN","145053","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","592","2006","10","11","América do Sul","Brasil","SC","Curitibanos","BR 470 km 264. S 27°18'11.0 - W 50°42'42.1","-50.711667","-27.303056",NA,"beira de estrada",NA,NA,"A. St.-Hil. & Moq.","908","908",NA,NA,NA,NA,NA,NA,NA,NA,"-50.711667","-27.303056",NA,NA,NA,NA
"465","2021-02-08 12:44:56-03","UFRGS","ICN","145054","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","594","2006","10","11","América do Sul","Brasil","SC","Ponte Alta","BR 116 km 194. S 27°22'18.7 - W 50°25'46.2","-50.429444","-27.371667",NA,"solo arenoso, barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.429444","-27.371667",NA,NA,NA,NA
"466","2021-02-08 12:44:56-03","UFRGS","ICN","145434","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","619","2006","10","31","América do Sul","Brasil","RS","Pedro Osório","BR 116 km 576. S 32°00'13.3 - W 52°48'59.0","-52.816389","-32.003611",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.816389","-32.003611",NA,NA,NA,NA
"467","2021-02-08 12:44:56-03","UFRGS","ICN","145444","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","629","2006","10","31","América do Sul","Brasil","RS","Jaguarão","BR 116 km 652. S 32°31'28.2 - W 53°20'49.4","-53.346944","-32.524444",NA,"barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.346944","-32.524444",NA,NA,NA,NA
"468","2021-02-08 12:44:56-03","UFRGS","ICN","145447","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","632","2006","10","31","América do Sul","Brasil","RS","Jaguarão","BR 116 km 652. S 32°31'28.2 - W 53°20'49.4","-53.346944","-32.524444",NA,"barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.346944","-32.524444",NA,NA,NA,NA
"469","2021-02-08 12:44:56-03","UFRGS","ICN","145449","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","634","2006","10","31","América do Sul","Brasil","RS","Arroio Grande","BR 116 km 629. S 32°21'59.0 - W 53°11'05.1","-53.184722","-32.366389",NA,"erva pequena, flores brancas; solo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.184722","-32.366389",NA,NA,NA,NA
"470","2021-02-08 12:44:56-03","UFRGS","ICN","145450","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","635","2006","10","31","América do Sul","Brasil","RS","Arroio Grande","RS 473 em direção à Herval. S 32°13'16.0 - W 53°05'44.3","-53.095556","-32.221111",NA,"beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.095556","-32.221111",NA,NA,NA,NA
"471","2021-02-08 12:44:56-03","UFRGS","ICN","145455","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","640","2006","10","31","América do Sul","Brasil","RS","Herval","para Pinheiro Machado, RS 608. S 31°53'31.2 W 53°29'33.2","-53.4925","-31.891944",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.4925","-31.891944",NA,NA,NA,NA
"472","2021-02-08 12:44:56-03","UFRGS","ICN","145457","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","643","2006","10","31","América do Sul","Brasil","RS","Pedras Altas","RS 608. S 31°46'12.5 - W 53°36'48.2","-53.613333","-31.77",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.613333","-31.77",NA,NA,NA,NA
"473","2021-02-08 12:44:56-03","UFRGS","ICN","145462","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","648","2006","11","01","América do Sul","Brasil","RS","Piratini","BR 293 km 59. S 31°42'04.2 - W 52°58'06.9","-52.968333","-31.701111",NA,"erva de flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.968333","-31.701111",NA,NA,NA,NA
"474","2021-02-08 12:44:56-03","UFRGS","ICN","145778","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","670","2006","11","29","América do Sul","Brasil","SC","Bom Retiro","BR 282 km 138 S 27°49'39.3 - W 49°34'09.0","-49.569167","-27.8275",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.569167","-27.8275",NA,NA,NA,NA
"475","2021-02-08 12:44:56-03","UFRGS","ICN","145782","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","677","2006","11","29","América do Sul","Brasil","SC","Rancho Queimado","BR 282 km 58 em frente à Polícia Rodoviária Federal S 27°41'16.6 - W49°02'06.6","-49.035","-27.687778",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.035","-27.687778",NA,NA,NA,NA
"476","2021-02-08 12:44:56-03","UFRGS","ICN","145786","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Longhi-Wagner, HM","9307","2004","10","12","América do Sul","Brasil","RS","Bagé","estrada para Serrilhada S 31° 22' 50.3 W 54° 19' 27.7","-54.324167","-31.380556",NA,"em baixada úmida, solo preto compactado",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.324167","-31.380556",NA,NA,NA,NA
"477","2021-02-08 12:44:56-03","UFRGS","ICN","146036","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","680","2006","12","18","América do Sul","Brasil","PR","Palmas","PR 280 26°29'07.0 S 52°02'46.8 W","-52.046111","-26.485278",NA,"flores brancas; campo",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.046111","-26.485278",NA,NA,NA,NA
"478","2021-02-08 12:44:56-03","UFRGS","ICN","146041","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","688","2006","12","20","América do Sul","Brasil","PR","Guarapuava","PR 460 25°14'59.9 S 51°32'19.1 W","-51.538611","-25.249722",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.538611","-25.249722",NA,NA,NA,NA
"479","2021-02-08 12:44:56-03","UFRGS","ICN","146166","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","715","2007","01","08","América do Sul","Brasil","PR","Quatro Barras","BR 116 25°21'31.3S 49°04'26.3W","-49.073889","-25.358611",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.073889","-25.358611",NA,NA,NA,NA
"480","2021-02-08 12:44:56-03","UFRGS","ICN","146191","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","745","2007","01","11","América do Sul","Brasil","PR","Piraí do Sul","PR 151 km 239 24°24'56.1S 49°51°20.3W","-49.855556","-24.415556",NA,"flores branco rosadas; beira de estrada, solo úmido",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.855556","-24.415556",NA,NA,NA,NA
"481","2021-02-08 12:44:56-03","UFRGS","ICN","146199","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","753","2007","01","12","América do Sul","Brasil","PR","São Mateus do Sul","BR 476 km 292 25°56'35.2S 50°29'35.8W","-50.493056","-25.943056",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.493056","-25.943056",NA,NA,NA,NA
"482","2021-02-08 12:44:56-03","UFRGS","ICN","145460","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","646","2006","11","01","América do Sul","Brasil","RS","Pinheiro Machado","BR 293 km 80. S 31°39'19.8 - W 53°07'26.4","-53.123889","-31.655278",NA,"flores brancas; barranco em beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.123889","-31.655278",NA,NA,NA,NA
"483","2021-02-08 12:44:56-03","UFRGS","ICN","149001","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Boldrini, II; Eggers, L","1386","2004","12","16","América do Sul","Brasil","SC","São Joaquim","Foz Lagoinhas próximo entrada Yakult. (Probio Posto 10) S28°10'20 9 W50°00'49 3","-50.013611","-28.172222",NA,NA,NA,NA,"A. St.-Hil. & Moq.","1216","1216",NA,NA,NA,NA,NA,NA,NA,NA,"-50.013611","-28.172222",NA,NA,NA,NA
"484","2021-02-08 12:44:56-03","UFRGS","ICN","157307","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Freitas, E","Freitas, E","578","2008","09","28","América do Sul","Brasil","RS","Manoel Viana","RST 377","-55.375833","-29.599167",NA,"Herbácea, flores brancas; Campo seco com arenização",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.375833","-29.599167",NA,NA,NA,NA
"485","2021-02-08 12:44:50-03","UFRGS","ICN","187669","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Köhler, M; Rabuske, CS; Brack, P","75","2013","11","02","América do Sul","Brasil","SC","São Joaquim","Rio Lava Tudo, cerca de 1 km da foz com Rio Pelotas","-50.415833","-28.423611",NA,"Erva ereta, ca. 10-15 cm altura; caule densamente piloso, sendo os mais velhos avermelhados; folhas pilosas; flores brancas.; Ambiente reofítico; em fendas de rochedo/lajedo extrusivo (basalto) exposto na beira do Rio Lava Tudo. Ambiente sujeito a in",NA,NA,"A. St.-Hil. & Moq.","742","742","2013",NA,NA,NA,NA,"12","15",NA,"-50.415833","-28.423611",NA,NA,NA,NA
"486","2021-02-08 12:44:56-03","UFRGS","ICN","189997","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Silva Filho, PJS","Silva Filho, PJS","658","2008","10","04","América do Sul","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","-51.0175","-30.069444",NA,"Flores brancas; Beira da estrada",NA,NA,"A. St.-Hil. & Moq.","54","54",NA,NA,NA,NA,NA,NA,NA,NA,"-51.0175","-30.069444",NA,NA,NA,NA
"487","2021-02-08 12:44:56-03","UFRGS","ICN","193023","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Cordeiro, J","Cordeiro, J; Barboza, E; Daniel, V; Ariati, V","5284","2014","09","23","América do Sul","Brasil","RS","São José dos Ausentes","Campo Novo, Rio Pelotas","-50.018889","-28.481389",NA,"Herbácea,flor lilás; Banhado",NA,NA,"A. St.-Hil. & Moq.","1087","1087","2014",NA,NA,NA,NA,"11","27",NA,"-50.018889","-28.481389",NA,NA,NA,NA
"488","2021-02-08 12:44:56-03","UFRGS","ICN","193314","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Cordeiro, J","Barboza, E; Cordeiro, J; Daniel, V; Ariati, V","4227","2014","09","29","América do Sul","Brasil","RS","São José dos Ausentes","Campo Novo","-49.951667","-28.472222",NA,"Herbácea de 35 cm; flores alvas.; Campo limpo seco",NA,NA,"A. St.-Hil. & Moq.","97","97","2014",NA,NA,NA,NA,"11","28",NA,"-49.951667","-28.472222",NA,NA,NA,NA
"489","2021-02-08 12:44:56-03","UFRGS","ICN","198922","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Rolim, RG","Rolim, RG","46","2012","08",NA,"América do Sul","Brasil","RS","Canoas","Praça Parque São José, Bairro São José","-51.17","-29.883611",NA,"Erva de 5 cm de altura; campo nativo, campo seco",NA,NA,"A. St.-Hil. & Moq.","27","27","2012",NA,NA,NA,NA,NA,NA,NA,"-51.17","-29.883611",NA,NA,NA,NA
"490","2021-02-08 12:44:56-03","UFRGS","ICN","151328","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Hoehne, FC","s.n.","1928","11","18","América do Sul","Brasil","PR","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,"doação SP; flores alvas",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-02-08 12:44:56-03","UFRGS","ICN","125336","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Vianna, FMS; Britto, NS","Hagelund, K","13048","1979","10","05","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-02-08 12:44:56-03","UFRGS","ICN","128520","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","76","2002","11","23","América do Sul","Brasil","RS","Bagé","BR 153 Km 628 em frente ao Haras Santa Maria","-54.1068992614746","-31.3313999176025",NA,"flores brancas com manchas roxas, decumbente; em barranco seco de beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-02-08 12:44:56-03","UFRGS","ICN","128622","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","83","2002","11","23","América do Sul","Brasil","RS","Bagé","Br 153 Km 632","-54.1068992614746","-31.3313999176025",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-02-08 12:44:56-03","UFRGS","ICN","138438","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","270","2004","10","21","América do Sul","Brasil","RS","Bom Jesus","a 1 km da divisa se SC-RS Rio Pelotas","-50.4166984558105","-28.6678009033203",NA,"Flores brancas.; Beira de estrada e de mata, solo úmido.",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-02-08 12:44:56-03","UFRGS","ICN","128491","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","35","2002","11","03","América do Sul","Brasil","RS","Bom Jesus","RS 110 Km 2 5","-50.4166984558105","-28.6678009033203",NA,"flores brancas; beira de estrada, solo seco",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-02-08 12:44:56-03","UFRGS","ICN","128492","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","36","2002","11","03","América do Sul","Brasil","RS","Bom Jesus","RS 110 Km 8","-50.4166984558105","-28.6678009033203",NA,"flores brancas; solo seco com britas",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-02-08 12:44:56-03","UFRGS","ICN","128483","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","25","2002","11","02","América do Sul","Brasil","RS","Cambará do Sul","3 5 Km da saída de Cambará para o Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,"flores brancas; beira de estrada",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-02-08 12:44:56-03","UFRGS","ICN","135720","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Miotto, STS","2120","2002","11","03","América do Sul","Brasil","RS","Cambará do Sul","a 1 5 km da RS-020 estrada de terra em direção à Jaquirana","-50.1446990966797","-29.0478000640869",NA,"Flores brancas; Em solo úmido, pedregoso",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-02-08 12:44:56-03","UFRGS","ICN","128489","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","31","2002","11","03","América do Sul","Brasil","RS","Cambará do Sul","a 1 Km da RS 020 estrada de chão em direção à Jaquirana","-50.1446990966797","-29.0478000640869",NA,"flores brancas; beira de estrada, solo úmido e pedregoso",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-02-08 12:44:56-03","UFRGS","ICN","128486","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","28","2002","11","02","América do Sul","Brasil","RS","Cambará do Sul","à 2 Km da divisa RS-SC","-50.1446990966797","-29.0478000640869",NA,"flores brancas; beira de estrada úmida",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-02-08 12:44:56-03","UFRGS","ICN","128481","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R","Lüdtke, R","23","2002","11","02","América do Sul","Brasil","RS","Cambará do Sul","antigo acesso para o Itaimbezinho na entrada do Pesque-Pague Pampa Rural","-50.1446990966797","-29.0478000640869",NA,"flores brancas; solo enxarcado",NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
