"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"480","2021-02-25 10:11:52-03","CVRD","CVRD","10745","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Luis Cláudio Fabris","Lucas, E.","2006","11","30","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD010745",NA,"Magnoliophyta","Ericales","962","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2010","08","48094","auto","03","Magnoliopsida",NA,NA,NA
"481","2021-02-25 10:11:52-03","CVRD","CVRD","16703","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Geovane S. Siqueira","Mazine, F.F.","2015","08","13","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD016703",NA,"Magnoliophyta","Ericales","1252","América do Sul",NA,NA,"Col. Adic.: T.B Flores, N.B.C. Almeida, K.S. Valdemarin <ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2020","02","48094","auto","04","Magnoliopsida",NA,NA,NA
"482","2021-02-25 10:11:52-03","CVRD","CVRD","7430","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Luis Cláudio Fabris","Folli, D.A.","2002","08","12","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD007430","CVRD007430","Magnoliophyta","Ericales","4319","América do Sul","40-60m/ms.",NA,"Ciófila; folhas discolores. <ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2010","08","48094","auto","27","Magnoliopsida",NA,NA,NA
"483","2021-02-25 10:11:52-03","CVRD","CVRD","1937","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Haroldo C. de Lima","Lima, H.C.","1981","12","16","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001937","CVRD001937","Magnoliophyta","Ericales","1676","América do Sul","Aceiro final.",NA,"<ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"1982","06","48094","auto","30","Magnoliopsida",NA,NA,NA
"484","2021-02-25 10:11:52-03","CVRD","CVRD","1122","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Luis Cláudio Fabris","Folli, D.A.","1984","09","21","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001122","CVRD001122","Magnoliophyta","Ericales","516","América do Sul","Arbusto frequente no nativo.",NA,"Frutos amarelos. <ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2010","08","48094","auto","03","Magnoliopsida",NA,NA,NA
"485","2021-02-25 10:11:52-03","CVRD","CVRD","1478","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Luis Cláudio Fabris","Folli, D.A.","1987","01","06","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001478",NA,"Magnoliophyta","Ericales","624","América do Sul","Coleta de fruto GLF. 254",NA,"<ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2010","08","48094","auto","03","Magnoliopsida",NA,NA,NA
"486","2021-02-25 10:11:52-03","CVRD","CVRD","2996","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Luis Cláudio Fabris","Farias, G.L.","1990","12","28","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD002996","CVRD002996","Magnoliophyta","Ericales","403","América do Sul","Estrada da porteira da Gávea 01. MME.",NA,"<ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"2010","08","48094","auto","03","Magnoliopsida",NA,NA,NA
"487","2021-02-25 10:11:52-03","CVRD","CVRD","5778","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Domingos A. Folli","Simonelli, M.","1997","11","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005778",NA,"Magnoliophyta","Ericales","805","América do Sul","Localizada no final da estrada.",NA,"<ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"1997","11","48094","auto","03","Magnoliopsida",NA,NA,NA
"488","2021-02-25 10:11:52-03","CVRD","CVRD","2025","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard.","Terry D. Pennington","Farias, G.L.","1988","10","04","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD002025",NA,"Magnoliophyta","Ericales","223","América do Sul","Localizada no início do nativo. Coleta de flor e fruto DAF.901",NA,"Confirmado pelo Luis C. Fabriz 27/08/2010 <ll>dwc_commonname:</ll> Sapatão",NA,NA,NA,"1988","03","48094","auto","31","Magnoliopsida",NA,NA,NA
"489","2019-07-31 14:33:23-03","CPATSA","HTSA","4070","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Mart.Dubard",NA,"Jesus, J.A. de","1969","01","01","Brasil","Bahia","Santa Cruz de Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,"512",NA,NA,NA,"Árvore de 3 m de altura. Flores esverdeadas. Restinga densa.&nf;Ex RB 144143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-09-12 05:00:02-03","US","US","1593808","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"B. Lutz",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706816","US02706816_01",NA,"Ebenales","658","South America - Neotropics","Recreio dos Bandeirantes, Rio (sena mastes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"491","2020-09-12 05:00:02-03","US","US","2124472","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"L. Smith","1952","4","17","Brazil","Rio de Janeiro",NA,"-42.0317","-22.9467",NA,NA,"US02706783","US02706783_01",NA,"Ebenales","6637","South America - Neotropics","Municipio de Cabo Frio, Cabo Frio, Praia do Pontal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"492","2020-09-12 05:00:02-03","US","US","1484078","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"L. Riedel","1929",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706823","US02706823_01",NA,"Ebenales","4","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"493","2020-09-12 05:00:02-03","US","US","2484311","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"G. Hatschbach","1965","9","16","Brazil","Paraná",NA,NA,NA,NA,NA,"US02706772","US02706772_01",NA,"Ebenales","12764","South America","Mun. Antonina, Cacatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"494","2020-09-12 05:00:02-03","US","US","702376","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Riedel, --","1822",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02706821","US02706821_01",NA,"Ebenales","544","South America","Brasiliae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"495","2020-09-12 05:00:02-03","US","US","2572022","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"R. M. Klein","1955","5","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706776","US02706776_01",NA,"Ebenales","1365","South America","Morro da Ressacada, Mata",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"496","2020-09-12 05:00:02-03","US","US","2249539","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"R. M. Klein","1955","5","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706777","US02706777_01",NA,"Ebenales","1365","South America","Morro da Ressacada, Itajai",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"497","2020-09-12 05:00:02-03","US","US","2563659","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"G. Hatschbach","1966","2","1","Brazil","Paraná",NA,NA,NA,NA,NA,"US00751433",NA,NA,"Ebenales","13648","South America","Mun. Paranagua, Pontal do Sul",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"498","2020-09-12 05:00:02-03","US","US","1518614","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"J. G. Ruhlmann","1920","8","1","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706817","US02706817_01",NA,"Ebenales","15811","South America - Neotropics","Ad urbem loco Mundo Noro, silva collina secundaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"499","2020-09-12 05:00:02-03","US","US","2572014","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"R. M. Klein","1960","7","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706774","US02706774_01",NA,"Ebenales","2467","South America","Arariba, Itajai, Capoeirao",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"500","2020-09-12 05:00:02-03","US","US","2584821","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"ex herb. B. A. Krukoff","1941","2","15","Brazil",NA,NA,NA,NA,NA,NA,"US02706815","US02706815_01",NA,"Ebenales","12613","South America","Lago Chicuara, parana dos Araras, basin of Rio of Madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"501","2020-09-12 05:00:02-03","US","US","2572021","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"-- Reitz & Klein, --","1954","7","1","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706779","US02706779_01",NA,"Ebenales","1898","South America","Morro da Fazenda, Itajai, Mata",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"502","2020-09-12 05:00:02-03","US","US","2904410","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"I. Restinga, F. Segadas-Vianna, L. Dau, W. T. Ormond & et al.","1953","9","3","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706780","US02706780_01",NA,"Ebenales","910","South America - Neotropics","Casimiro de Abreu Co., District of Narra Joao, proximo a vila de Barra de Sao Joao, na regiao das ante-dunas e na restinga int.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"503","2020-09-12 05:00:02-03","US","US","1484093","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Riedel, --","1822",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02706820","US02706820_01",NA,"Ebenales","544","South America","Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"504","2020-09-12 05:00:02-03","US","US","702377","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Riedel, --","1832","5",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706822","US02706822_01",NA,"Ebenales","544","South America - Neotropics","In arenosis maritimis pr R. Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"505","2020-09-12 05:00:02-03","US","US","2904408","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"I. Restinga, F. Segadas-Vianna, L. Dau, W. T. Ormond & et al.","1953","8","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706781","US02706781_01",NA,"Ebenales","788","South America - Neotropics","Cabo Frio Co., Arraial do Cabo, Pontal Beach, na fimbria das moitas da restinga interna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"506","2020-09-12 05:00:02-03","US","US","2249544","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"-- Reitz & Klein, --","1954","7","1","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706778","US02706778_01",NA,"Ebenales","1898","South America","Morro da Fazenda, Itajai, Mata",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"507","2020-09-12 05:00:02-03","US","US","2340813","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"R. M. Klein","1960","7","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02706773","US02706773_01",NA,"Ebenales","2467","South America","Arrariba, Itajai, Capoeirao",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"508","2020-09-12 05:00:02-03","US","US","62034","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Wilkes Explor. Exped.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US00899044","US00899044_01 US00899044_02",NA,"Ebenales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"509","2020-09-12 05:00:02-03","US","US","1484396","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"L. Riedel","1832","5",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706819","US02706819_01",NA,"Ebenales","544","South America - Neotropics","In arenosis maritimis pr. R. Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"510","2020-09-12 05:00:02-03","US","US","3146015","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"G. Hatschbach & A. Souza","1987","8","10","Brazil","Paraná",NA,NA,NA,NA,NA,"US02706770","US02706770_01",NA,"Ebenales","51302","South America","Boa Vista (mun. Guaratuba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"511","2020-09-12 05:00:02-03","US","US","2283946","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"I. Restinga, F. Segadas-Vianna, L. Dau, W. T. Ormond & et al.","1953","8","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706782","US02706782_01",NA,"Ebenales","783","South America - Neotropics","Cabo Frio Co., Arraial do Cabo, Pontal Beach, Constituinte das moitas da restinga interna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"512","2020-09-12 05:00:02-03","US","US","1518613","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"A. Frazão","1916","6",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02706818","US02706818_01",NA,"Ebenales","7376","South America - Neotropics","Ad. urbem loco Praia do Piuto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"513","2020-09-12 05:00:02-03","US","US","2270922","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"G. Hatschbach","1958","5","9","Brazil","Paraná",NA,NA,NA,NA,NA,"US02706775","US02706775_01",NA,"Ebenales","4576","South America","Mun. Paranagua, Rio Guaraguassu (1 km. p/leste)",NA,NA,"5","10",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"514","2020-09-02 16:39:42-03","Cenargen","CEN","105420","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","G. M. Antar","Guilherme de M. Antar","2017","06","24","Brasil","SP","EMBU-GUACU","-46.873333","-23.920277","-46.873333","-23.920277","CEN00105420","CEN00105420",NA,NA,"1707",NA,"Estrada de Santa Rita, km 60. Próximo a cava de mineração.","Exsicatas","Mata em estágio inicial de recuperação. Látex branco abundante. Folhas discolores com a face abaxial mais clara. Perianto passado castanho. Gineceu verde. Doação Universidade de São Paulo - Herbário SPF.","824","824",NA,"2017","07",NA,NA,NA,NA,NA,NA,"1"
"515","2019-12-09 17:30:57-03","UFPR","EFC","16893","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Brotto, M.L.","Brotto, M.L.; Silva, J.M.","2015","07","29","Brasil","Paraná","Guaratuba","-48.5844","-25.9247","-48.5844","-25.9247","EFC016893",NA,NA,NA,"1966",NA,"Balneário Nereidas",NA,"Árvore de 10m de altura; flores e frutos imaturos",NA,NA,NA,"2015","09",NA,NA,"23",NA,NA,NA,NA
"516","2019-12-09 17:30:57-03","UFPR","EFC","15806","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R.","Völtz, R.R.; Santos, G.H.","2017","04","15","Brasil","Paraná","Guaraqueçaba","-48.2925","-25.1589","-48.2925","-25.1589","EFC015806",NA,NA,NA,NA,NA,"PARNA Superagui",NA,"Árvore 12 m alt.; látex alvo, abundante, pegajoso; botões florais esverdeados; dossel de Formação Pioneira de Influência Marinha arbórea (restinga arbórea), sobre tabuleiro arenoso junto ao córrego.",NA,NA,NA,"2017","04",NA,NA,"15",NA,NA,NA,NA
"517","2019-12-09 17:30:57-03","UFPR","EFC","1995","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.","1989","08","09","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"EFC001995",NA,NA,NA,"67",NA,"Rodovia Alexandra Matinhos",NA,"Árvore em caxetal, solo orgânico. Flores. __COMMOM_NAME__: Maçaranduba",NA,NA,NA,"1991","01","15275","auto","17",NA,NA,NA,NA
"518","2019-12-09 17:30:57-03","UFPR","EFC","985","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Roderjan, C.V.","Roderjan, C.V.; Kuniyoshi, Y.S.","1986","08","08","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"EFC000985",NA,NA,NA,"543",NA,"Rio do Poço",NA,"Árvore em floresta primária alterada, 10m s.n.m. Flores. __COMMOM_NAME__: Maçaranduba",NA,NA,NA,"1986","12","37295","auto","08",NA,NA,NA,NA
"519","2019-12-09 17:30:57-03","UFPR","EFC","7610","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gatti, G.","Gatti, G.; Kuniyoshi, Y.S.","1997","01","31","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC007610",NA,NA,NA,"91",NA,"Floresta Estadual do Palmito",NA,"Árvore de 15 m, frutos maduros vermelhos. __COMMOM_NAME__: Maçaranduba","20","20",NA,"1997","02",NA,NA,"01",NA,NA,NA,NA
"520","2019-12-09 17:30:57-03","UFPR","EFC","120","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Roderjan, C.V.","1981","05","29","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC000120",NA,NA,NA,"83",NA,"Parque do Palmito",NA,"Árvore em floresta primária alterada, 10m s.n.m., solo arenoso (Lote-4). Botões florais __COMMOM_NAME__: Maçaranduba",NA,NA,NA,"1981","06",NA,NA,"07",NA,NA,NA,NA
"521","2019-12-09 17:30:57-03","UFPR","EFC","9082","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Svolenski, A.C.","Svolenski, A.C.","1997","07","08","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"EFC009082",NA,NA,NA,"520",NA,"Fazenda Empreendimentos Guaraguaçu Ltda.",NA,"Árvore 15m, pouco abundante no caxetal, frutos imaturos verdes. __COMMOM_NAME__: Maçaranduba",NA,NA,NA,"1997","10","15275","auto","15",NA,NA,NA,NA
"522","2019-11-13 11:31:45-03","USP","SPF","161793","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pennington, TD","Oliveira, PP","2001","06","14","Brasil","Rio de Janeiro","Rio das Ostras","-41.933333","-22.516667","-41.933333","-22.516667","SPF00161793",NA,NA,NA,"10319",NA,"Reserva Biológica União",NA,NA,NA,NA,NA,"2009","01",NA,NA,NA,NA,NA,NA,NA
"523","2019-11-13 11:31:45-03","USP","SPF","206354","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Monteiro, MH","Cavalcanti, ACS","2008","03","09","Brasil","Rio de Janeiro","Araruama","-42.293889","-22.936389","-42.293889","-22.936389","SPF00206354",NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"524","2019-11-13 11:31:45-03","USP","SPF","229413","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ferreira, CDM","Ferreira, CDM","2016","07","30","Brasil","Rio de Janeiro","Saquarema","-42.602778","-22.931667","-42.602778","-22.931667","SPF00229413",NA,NA,NA,"302",NA,"ARIE Formigueiro do Litoral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-13 11:31:45-03","USP","SPF","122759","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G","Silva, JM","1996","08","03","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"SPF00122759",NA,NA,NA,"1680",NA,NA,NA,NA,NA,NA,NA,"1996",NA,"41937","auto",NA,NA,NA,NA,NA
"526","2019-11-13 11:31:45-03","USP","SPF","212127","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Carvalho, DA","2009","02","06","Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"SPF00212127",NA,NA,NA,"29",NA,"Área de Proteção Ambiental de Massambaba",NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA
"527","2019-11-13 11:31:45-03","USP","SPF","229409","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Moura, R","Bello, D","2014","07","29","Brasil","Rio de Janeiro","Carapebus","-41.6610984802246","-22.1872005462646",NA,NA,"SPF00229409",NA,NA,NA,"s.n.",NA,"Conglomerado 220-2-2-16-R",NA,"Coordenadas: UTM do Ponto Central E (234014m) N (7541940m). Fuso do GPS (24K).",NA,NA,NA,"2016","08","13257","auto",NA,NA,NA,NA,NA
"528","2019-11-13 11:31:45-03","USP","SPF","155992","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pires, JM","Hoehne, W","1965","08","26","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,"SPF00155992",NA,NA,NA,"6089",NA,NA,NA,NA,NA,NA,NA,"1980","05","14785","auto",NA,NA,NA,NA,NA
"529","2019-11-13 11:31:45-03","USP","SPF","155991","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pires, JM","Hoehne, W","1964","07","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00155991",NA,NA,NA,"5772",NA,NA,NA,NA,NA,NA,NA,"1980","05","57442","auto",NA,NA,NA,NA,NA
"530","2019-11-13 11:31:45-03","USP","SPF","48124","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Monteiro, MHDA","Mello-Silva, R","1987","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00048124",NA,NA,NA,"4",NA,"Praia do Grumari.",NA,NA,NA,NA,NA,"2010","02","57442","auto",NA,NA,NA,NA,NA
"531","2019-10-07 09:12:56-03","UEFS","HUEFS","251220","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubar",NA,"Braga, J.M.A.","1995","08","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0251220",NA,"Angiospermae","Ericales","2624",NA,"Bairro da Barra da Tijuca, remanescente de restinga. Futura instalação do condomínio Mundo Novo.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"Asteranae",NA,NA,NA
"532","2019-10-07 09:12:56-03","UEFS","HUEFS","187259","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Lorenzi, H.","2007","10","16","Brasil","Bahia","Lauro de Freitas","-38.3272018432617","-12.8943996429443",NA,NA,"HUEFS0187259","HUEFS0187259","Angiospermae","Ericales","6371",NA,"Coletado no Condomínio Busca Vida.",NA,NA,NA,NA,NA,NA,NA,"11011","auto",NA,"Asteranae",NA,NA,NA
"533","2019-10-07 09:12:56-03","UEFS","HUEFS","85033","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Barros, F.de","1989","07","06","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0085033","HUEFS0085033","Angiospermae","Ericales","1713",NA,"Ilha do Cardoso.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
