"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"824","2020-11-12 17:01:18-03","UEL","FUEL","22374","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, MC","Francisco, EM; Pavão, OC; Alves, J","s.n.","1998","09","17",NA,"Brasil","Paraná","Primeiro de Maio","Distrito de Ibiací","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA
"825","2020-11-12 17:01:18-03","UEL","FUEL","28821","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, MC","Pavão, OC; et al.","s.n.","2000","05","06",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA
"826","2020-11-12 17:01:18-03","UEL","FUEL","13151","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Hassuike-Dolibaina, AK","Pimenta, JA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"827","2020-11-12 17:01:18-03","UEL","FUEL","27454","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, MC","Pavão, OC; et al.","s.n.","1999","09","29",NA,"Brasil","Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA
"828","2019-10-16 14:13:30-03","UEL","FUEL","12986","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","Fazenda ; Rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"829","2020-11-12 17:01:18-03","UEL","FUEL","30375","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Maria Ivanilde de A. Rodrigues","Pinheiro, MHO","458","1997","09","25",NA,"Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA
"830","2020-11-12 17:01:18-03","UEL","FUEL","44546","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Bernacci, LC; Kotchetkoff-Henriques, O","Kotchetkoff-Henriques, O; Furlan, A","313","2001","10","15",NA,"Brasil","São Paulo","Ribeirão Preto","Reserva 2","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA
"831","2019-11-01 15:10:11-03","UnB","UB","147994","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, MC","Cloclet, FA","s.n.","1997","08","20","Southern America","Brasil","Paraná ","Ibiporã","Fazenda Doralice.","-51.0480995178223","-23.2691993713379",NA,"Árvore 5m,frutos imaturos verdes.; Mata ciliar.",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA
"832","2019-11-01 15:10:11-03","UnB","UB","111024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R","Pires, JM","56882","1963","09","28","Southern America","Brasil","Mato Grosso",NA,"50km from Cuiabá to Rondonópolis",NA,NA,NA,"Tree 8m x 5cm. Flor white; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:10:11-03","UnB","UB","210882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP254","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225",NA,"Arbusto, 2m; Mata ciliar. Solo areno-argiloso",NA,NA,NA,"478","478","2012",NA,NA,"-50.078611","-17.7225",NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:10:11-03","UnB","UB","211048","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP419","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333",NA,"Árvore, 6m; Mata ciliar. Solo argiloso, avermelhado",NA,NA,NA,"520","520","2012",NA,NA,"-50.078056","-17.728333",NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:10:11-03","UnB","UB","211714","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD44","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAD)","-50.1008","-17.7881",NA,"Mata ciliar. Solo areno-argiloso, cinza",NA,NA,NA,"456","456","2012",NA,NA,"-50.1008","-17.7881",NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:10:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Neto, NEO","Santos, RS","IFN-3043084.1","2017","03","28","Southern America","Brasil","Maranhão","Timbiras","Bacabalzinho","-43.919987","-4.140001",NA,"Conglomerado MA-304. Subunidade 4. Subparcela 1. indivíduo 1. F6; Árvore; DAP em cm: 16,9; altura em m: 18,30; base reta; casca acinzentada por fora, amarelado por dentro, fina, rugosa azedo; Vegetação fechada, abóreas altas, declividade acentuado, s",NA,NA,NA,"91","91","2018","11","10","-43.919987","-4.140001",NA,NA,NA,NA,NA,NA
"837","2019-11-01 15:10:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Neto, NEO","Silva, RM","IFN-5261576","2018","07","31","Southern America","Brasil","Maranhão","Parnarama","São Pedro","-43.73967","-5.58071",NA,"Conglomerado MA-526. Extra; Árvore; DAP em cm: 11,3; altura em m: 10,00; base reta; casca amarronzada por fora, amarelada por dentro, grossa, rugosa; Área com abundância da palmeira Babaçu",NA,NA,NA,"139","139","2018","11","26","-43.73967","-5.58071",NA,NA,NA,NA,NA,NA
"838","2019-11-01 15:10:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Oliveira, ALR","Barbosa, RAA","IFN-6221254.10","2017","08","03","Southern America","Brasil","Maranhão","Passagem Franca",NA,"-43.92","-6.300006",NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_622. Subunidade 4. Subparcela 10. Indivíduo 1.&nf;F8 - Avaliação da regeneração natural; Árvore 1,9m, DAP 3,9cm. Base do tipo reta. Casca de cor externa acinzentada e interna esbranqui","UB0126502","UB0126502",NA,NA,NA,"2018","01","17","-43.92","-6.300006",NA,NA,NA,NA,NA,NA
"839","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Pessoa, C","Marinho, MAO","IFN-3339851.1","2018","07","06","Southern America","Brasil","Maranhão","Coelho Neto","Povoado São José dos Teles","-43.199958","-4.320024",NA,"Conglomerado MA-333. Subunidade 1. Subparcela 1. indivíduo 5. F8; Arbusto; altura em m: 2,00; base reta; casca marrom por fora, bege por dentro, fina, fissurada, odor doce; Floresta em regeneração, solo argiloso e pedregoso",NA,NA,NA,"105","105","2020","06","08","-43.199958","-4.320024",NA,NA,NA,NA,NA,NA
"840","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Pessoa, C","Santos, RS","IFN-2534564.1","2018","04","17","Southern America","Brasil","Maranhão","Vargem Grande","Fundamento","-43.920003","-3.780008",NA,"Conglomerado MA-253. Subunidade 4. Subparcela 1. indivíduo 18. F8; Arbusto; altura em m: 4,00; base reta; casca amarronzada por fora, amarelada por dentro, fina, fissurada, sem odor",NA,NA,NA,"85","85","2020","06","08","-43.920003","-3.780008",NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:10:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Barbosa-Silva, RG","Marinho, MAO","IFN-2556454.2","2018","05","30","Southern America","Brasil","Maranhão","Chapadinha","Cajazeiras","-43.559995","-3.780008",NA,"Conglomerado MA-255. Subunidade 4. Subparcela 2. indivíduo 14. F6; Árvore; DAP em cm: 13,3; altura em m: 11,50; resina, incolor, pouco abundante, viscoso, com odor; base reta; casca marrom por fora, bege por dentro,grossa, fissurada, sem odor; Flores",NA,NA,NA,"60","60","2018","11","14","-43.559995","-3.780008",NA,NA,NA,NA,NA,NA
"842","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Neto, NEO","Santos, RS","IFN-355_J523.1","2018","03","12","Southern America","Brasil","Maranhão","Codó",NA,"-43.875","-4.59",NA,"Conglomerado MA-355_J. Subunidade 3. Subparcela 1. Indivíduo 8. F6; Árvore, 12m de altura, DAP 9.9cm. Base reta. Botão floral amarelo. Casca cor externa acizentado, cor interna amarelado, grossa, áspera; Vegetação Fechada Com Solo Pedregoso E Com Pre",NA,NA,NA,NA,NA,"2018","10","11","-43.875","-4.59",NA,NA,NA,NA,NA,NA
"843","2019-11-01 15:10:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Oliveira, ALR","Soares, AS","IFN-3154262.1","2018","01","10","Southern America","Brasil","Bahia","Buritirama",NA,"-43.559722","-10.802222",NA,"Conglomerado BA-315. Subunidade 2. Subparcela 1. Indivíduo 4. F6; Árvore, altura 5,5m, DAP 6,4cm. Base reta; Solo areno-argiloso em caatinga arbustiva arbórea densa; presença intensa de abelhas, vespas e moscas na área de coleta","UB0124361","UB0124361",NA,NA,NA,"2018","09","10","-43.559722","-10.802222",NA,NA,NA,NA,NA,NA
"844","2019-11-01 15:10:11-03","UnB","UB","147998","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Goodland, R","3877","1967","09","16","Southern America","Brasil","Minas Gerais","Uberlândia","78 km west of Uberlandia on Highway BR-71","-48.2771987915039","-18.9186000823975",NA,"Tree 5m tall, now leafless.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"845","2019-11-01 15:10:11-03","UnB","UB","147999","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Silva, FC","Silva, FC","1906","1996","03","11","Southern America","Brasil","Paraná ","Londrina","Parque Estadual Mata dos Godoy-Limite Norte.","-51.1627998352051","-23.3103008270264",NA,"Pouco frequente.; Árvore 12m alt,Botão Floral marron",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"846","2019-11-01 15:10:11-03","UnB","UB","147995","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R","Kuhlmann, M","3756","1955","04","28","Southern America","Brasil","São Paulo","Nova Europa","Fazenda Itaquerê.","-48.560001373291","-21.7700004577637",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"12872","auto",NA,NA,NA,NA
"847","2019-11-01 15:10:11-03","UnB","UB","147997","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R","Silva, AF","164","1985","11","07","Southern America","Brasil","São Paulo","Pereira Barreto","Fazenda Lagoinha 2.","-51.0999984741211","-20.6299991607666",NA,"Árvore até 15m,flores creme.; Mata da lagoinha.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA
"848","2019-11-01 15:10:11-03","UnB","UB","147996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R","Silva, AF","173","1985","11","07","Southern America","Brasil","São Paulo","Pereira Barreto","Faz. Lagoinha2.","-51.0999984741211","-20.6299991607666",NA,"Árvore até 8m,flores creme ,sem folhas.; Mata da Lagoinha.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA
"849","2019-05-06 12:02:19-03","UFU","HUFU","54356","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R.","Castro, R.M.","1476","2008","10","14",NA,"Brasil","Mato Grosso","Nossa Senhora do Livramento","Mineração Morrinho e adjacências","-56.3456001281738","-15.7749996185303",NA,"Árvore, ca. 3 m. Botões florais pardos.; Interior da mata.","HUFU00022723","HUFU00022723",NA,NA,NA,"2008","10","14",NA,NA,"89753","auto",NA,NA,NA,NA
"850","2019-05-06 12:02:19-03","UFU","HUFU","49004","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","25",NA,"Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 10 m. Botão floral.; Mata decidua, borda.","HUFU00022716","HUFU00022716",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"851","2019-05-06 12:02:19-03","UFU","HUFU","13677","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.","1248","1992","08","18",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Mata do córrego Volta Grande.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 12,5 m. Botões florais.","HUFU00022733","HUFU00022733",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"852","2021-01-29 15:34:57-03","UFU","HUFU","10872","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.","1132","1992","03","24",NA,"Brasil",NA,NA,"Mata Pontezinha",NA,NA,NA,"Casca cinza amareladas; gemas florais marrons.; base do tronco pulverulenta; casca interna bege arenosa; alburno branco; ramos estalam ao serem quebrados. CAP.51cm H.8,0m.","HUFU00022735","HUFU00022735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-05-06 12:02:19-03","UFU","HUFU","10874","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"HUFU00022734","HUFU00022734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-01-29 15:34:57-03","UFU","HUFU","10875","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al. &","1248","1992","08","18",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do Córrego Volta Grande",NA,NA,NA,"Folhas avermelhadas; bordo serreado; botões florais fechado; galhos quando quebram estalam; casca cinza-clara amreladas, fissurada pulverulenta; casca interna bege-amarelada, arenosa, dura, alburno bege. CAP. 37cm H. 12,5m.","HUFU00022741","HUFU00022741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-08-04 12:49:08-03","UFU","HUFU","42722","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Versiane, A.F.A.","Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7156","2005","09","28",NA,"Brasil","Minas Gerais",NA,"Cachoeira Feixo da Serra, Rio Turvo. Região da represa de Furnas.","-46.230833","-20.604444",NA,"Árvore, ca. 4 m. Frutos imaturos verdes vináceos.; Mata ciliar.","HUFU00022721","HUFU00022721",NA,"786","786","2009","08","17","-46.230833","-20.604444",NA,NA,NA,NA,NA,NA
"856","2019-05-06 12:02:19-03","UFU","HUFU","51040","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R.","Silva, J.M.; Barbosa, E.","4865","2006","06","12",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Canadá","-57.8824996948242","-21.6989002227783",NA,"Árvore 4m, flor creme; Carrascal","HUFU00022725","HUFU00022725",NA,NA,NA,"2006",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"857","2019-05-06 12:02:19-03","UFU","HUFU","53215","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Marquete, R.","Silva, J.M.; Barbosa, E.","4865","2006","06","12",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Canadá","-57.8824996948242","-21.6989002227783",NA,"Árvore, ca. 4 m. Flor creme.; Carrascal.","HUFU00022724","HUFU00022724",NA,NA,NA,"2006",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"858","2019-05-06 12:02:19-03","UFU","HUFU","46993","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; et al.","s.n.","2006","09","18",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 6 m. Frutos verdes.; Floresta decidua.","HUFU00022715","HUFU00022715",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"859","2019-05-06 12:02:19-03","UFU","HUFU","49036","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","24",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 10 m. Botões florais esverdeados.; Mata decidua.","HUFU00022717","HUFU00022717",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"860","2019-05-06 12:02:19-03","UFU","HUFU","43269","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Siqueira, A.S.; Kilca, R.V.","s.n.","2005","09","19",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 3 m. Flor verde.; Mata decidua.","HUFU00022713","HUFU00022713",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"861","2019-05-06 12:02:19-03","UFU","HUFU","43613","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Kilca, R.V.; Araújo, G.M.","s.n.","2005","10","05",NA,"Brasil","Minas Gerais","Araguari","Funil I.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 6 m. Flor creme.; Mata decidua.","HUFU00022722","HUFU00022722",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"862","2019-05-06 12:02:19-03","UFU","HUFU","13775","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.","1366","1992","09","26",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 30.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 11 m. Botões florais.","HUFU00022731","HUFU00022731",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"863","2019-05-06 12:02:19-03","UFU","HUFU","10873","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","1483","1992","11","18",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Córrego Volta Grande.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 12,5 m.; Mata.","HUFU00022737","HUFU00022737",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"864","2019-05-06 12:02:19-03","UFU","HUFU","10871","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","7927","1992","09","22",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Mata do córrego Volta Grande.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 9 m. Restos florais creme esverdeados.; Mata.","HUFU00022729","HUFU00022729",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"865","2019-05-06 12:02:19-03","UFU","HUFU","13595","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.","1132","1992","03","24",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Pontezinha.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 8 m. Botões florais marrons.; Mata de galeria.","HUFU00022732","HUFU00022732",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"866","2019-05-06 12:02:19-03","UFU","HUFU","14546","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.","1460","1992","11","17",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Obra UHE Miranda, próximo a portaria 1.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 15 m. Frutos imaturos.","HUFU00022730","HUFU00022730",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"867","2019-05-06 12:02:19-03","UFU","HUFU","36133","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Alves, A.S.S.; Alves, A.A.","665","2003","10","18",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vagetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,"Arbusto, ca. 3 m. Botão floral.; Mata seca.","HUFU00022739","HUFU00022739",NA,NA,NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA
"868","2019-05-06 12:02:19-03","UFU","HUFU","43718","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","11","09",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 9 m Fruto verde.; Mata decidua.","HUFU00022714","HUFU00022714",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"869","2019-05-06 12:02:19-03","UFU","HUFU","43596","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","10","03",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 15 m. Flor creme.; Mata decidua.","HUFU00022720","HUFU00022720",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"870","2019-05-06 12:02:19-03","UFU","HUFU","2510","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Oliveira, A.S.","Araújo, G.M.","641","1989","10","05",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Árvore 8 m.; Mata mesofítica.","HUFU00022711","HUFU00022711",NA,NA,NA,"2010","04","19",NA,NA,"58223","auto",NA,NA,NA,NA
"871","2019-05-06 12:02:19-03","UFU","HUFU","2509","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Oliveira, A.S.","Araújo, G.M.","640","1989","09","16",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 12 m.; Mata mesofítica.","HUFU00022712","HUFU00022712",NA,NA,NA,"2010","04","19",NA,NA,"58223","auto",NA,NA,NA,NA
"872","2019-05-06 12:02:19-03","UFU","HUFU","9116","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Rodrigues, L.A.; Araújo, G.M.","15","1995","01","30",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 15 m.; Mata decidua em solo de origem basáltica.","HUFU00022738","HUFU00022738",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"873","2019-05-06 12:02:19-03","UFU","HUFU","9115","S","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Araújo, G.M.; et al.","1192","1994","10","22",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 9 m.; Mata decidua.","HUFU00022742","HUFU00022742",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
