"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"146","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760545","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Riedel",NA,"1827","6","1",NA,"[Brésil]","hb",NA,"Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760545' target='other'> <mi>dwc_moreinfo</mi></a>","P02760545",NA,NA,"Benth.",NA,"[Mato Grosso]",NA,NA,NA,"P02760545_01","In locis quartrosis Cuyaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"759",NA,NA,NA
"147","2016-12-23 11:45:23-02","MNHN","RECOLNAT_MNHN_P","P02760546","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Regnell, A.F.",NA,"1848","11","14",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760546' target='other'> <mi>dwc_moreinfo</mi></a>","P02760546",NA,NA,"Benth.",NA,"Minas Gerais","Uberaba",NA,NA,"P02760546_01","Prov. Minas Geraes, Uberava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 443",NA,NA,NA
"148","2016-12-23 11:38:41-02","MNHN","RECOLNAT_MNHN_P","P02760547","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Weddell, H.A.",NA,"1844","7","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760547' target='other'> <mi>dwc_moreinfo</mi></a>","P02760547",NA,NA,"Benth.","Silveira",NA,NA,NA,NA,"P02760547_01","Bords du Rio Tocantins. Prov. de Goiaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2414",NA,NA,NA
"149","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760548","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Weddell, H.A.",NA,"1844","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760548' target='other'> <mi>dwc_moreinfo</mi></a>","P02760548",NA,NA,"Benth.","Bentham","Minas Gerais",NA,NA,NA,"P02760548_01","Minas Geraes. Porpre Capella Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1599",NA,NA,NA
"150","2016-12-19 17:59:50-02","MNHN","RECOLNAT_MNHN_P","P02760550","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Philcox, D.|Ramos, J.|Sousa, R.",NA,"1967","11","20",NA,"Brésil","hb",NA,"Prélevement pollen pour Mlle M.P. Ledru (I.P.H.) Paris. M. Malplanche oct 1987 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760550' target='other'> <mi>dwc_moreinfo</mi></a>","P02760550",NA,NA,"Benth.",NA,NA,NA,"-51.76667","-12.81667","P02760550_01","Km 201, Xavantina-Cachimbo road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3145",NA,NA,NA
"151","2015-09-04 02:22:35-03","MNHN","RECOLNAT_MNHN_P","P02760571","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Glaziou, A.",NA,"1877","9","22",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760571' target='other'> <mi>dwc_moreinfo</mi></a>","P02760571",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P02760571_01","Serra da Mantiqueira (Minas) à l'entrée de campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11902 b",NA,NA,NA
"152","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760549","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Philcox, D.|Ferreira, A.|Bertoldo, J.",NA,"1967","12","5",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760549' target='other'> <mi>dwc_moreinfo</mi></a>","P02760549",NA,NA,"Benth.",NA,"Mato Grosso",NA,"-51.76667","-12.81667","P02760549_01","Km 244, Xavantina-Cachimbo Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central brazilian plateau - Royal Society/Royal Geographical Society expedition 1967-1969/3392",NA,NA,NA
"153","2020-10-01 14:20:26-03","JBB","HEPH","13008","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Oliveira, RC","575","1997","03","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Fabales","Benth.","Queiroz, LP de","Maranhão","Balsas","-46.083333","-7.583333",NA,"Projeto Geral de Balsas Vila Carli Lote 16","300","300",NA,NA,NA,NA,NA,NA,"-46.083333","-7.583333",NA,NA,NA,NA
"154","2020-12-11 11:36:20-03","UFMG","BHCB","66210","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5702",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:36:20-03","UFMG","BHCB","66211","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5502",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:36:20-03","UFMG","BHCB","66212","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5700",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:36:20-03","UFMG","BHCB","66214","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5499",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:36:20-03","UFMG","BHCB","66216","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5501",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:36:20-03","UFMG","BHCB","66217","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5500",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:36:20-03","UFMG","BHCB","66215","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5503",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:36:20-03","UFMG","BHCB","66213","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Barreto, HLM","5698",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:36:20-03","UFMG","BHCB","32997","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,"EMBRAPA",NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:36:20-03","UFMG","BHCB","3454","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Grandi, TSM","811","1982","01","09","Southern America","Brasil",NA,NA,"Cerrado;solo drenado;arenoso;sub-arbusto;pouco freq.;",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Taquaraçu de Minas","-43.687198638916","-19.6697006225586",NA,"Jangada.",NA,NA,NA,NA,"20159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2010-07-19 13:35:00-03","MO","MOBOT","2673761","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8151","1980","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Goiás","Mairipotaba","-49.51","-14.568",NA,"Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as BR010 in original field book]","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,NA
"165","2020-07-08 12:08:00-03","MO","MOBOT","1542168","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Renate Seidel","Seidel 16","1985","12","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Santa Cruz","Velasco",NA,NA,NA,"2 km SE de San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1575305","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Timothy J. Killeen","Killeen 1319","1985","10","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Santa Cruz","Nuflo de Chavez","-62.05","-16.13333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2012-06-06 05:06:00-03","MO","MOBOT","2605156","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Lourdes Rico A.|et al.","Rico Arce 1436","2003","2","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Santa Cruz","Nuflo de Chavez","-62.0125","-15.18972",NA,"Ca. 4 Km NE from Concepcion. Vegetation with savanna-cerrado and amazonian forest elements: Qualea, Dimorphandra, Dipteryx, Xilopia, among others. Bright red sandy soils.","508.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-11-10 20:33:00-02","MO","MOBOT","3175545","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","M.G. Silva|J. Maria","Silva 3202","1977",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","C. Snak (HUEFS)","Mato Grosso",NA,NA,NA,NA,"Rio Juruena, Aripuanã, Fontanilha, Radan SC-21-YD, capoeira da beira do rio, lajeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-09-03 12:21:00-03","MO","MOBOT","3178484","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Keiichi Mizoguchi","Mizoguchi 01414","1980","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","C. Snak (HUEFS)","Goiás",NA,NA,NA,NA,"Municipio De Acreuna. Fazenda. de Agua da Prata. 800 km from Suo Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-08-10 05:49:00-03","MO","MOBOT","3210851","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Amaro Macedo","Macedo 864","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Minas Gerais",NA,NA,NA,NA,"Municipio: Ituritabe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-03-03 17:06:00-03","MO","MOBOT","3211029","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","George Gardner","Gardner 3102","1842",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-10-07 15:19:00-03","MO","MOBOT","3211247","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15211","1966","4","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Goiás",NA,NA,NA,NA,"Serra do Morcêgo. Campo, near Côrrego Estrema, ca. 8 km. N.E. of Formosa.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-07-31 17:16:00-03","MO","MOBOT","3211576","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21303","1968","3","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Goiás",NA,NA,NA,NA,"Northern Goiás. Occasional in cerrado. Gallery forest and adjacent cerrado, 10km S. of Guará.","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","3211695","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Howard S. Irwin","Irwin 34855","1972","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ligia T. Silveira","Goiás",NA,NA,NA,NA,"Cerrado ca. 8km S. of Niquelândia.","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-09-03 17:39:00-03","MO","MOBOT","3211855","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","William R. Anderson|Gert G. Hatschbach|Rupert C. Barneby|Bronwen Gates","Anderson 11244","1975","2","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J. Grimes","Mato Grosso",NA,NA,NA,NA,"Mun. Campuã: Open cerrado along highway BR-163.","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","457188","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49597","1985","1","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis (K)","Minas Gerais",NA,"-43.91666","-19.33333",NA,"NW of Baldim. Cerrado.","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-45","4",NA,NA
"177","2009-07-17 14:12:00-03","MO","MOBOT","3211453","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10491","1965","11","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Mary Arroyo","Goiás",NA,"-47.0001666","-16.0006",NA,"Serra do Rio Preto. Locally common. Rocky campo, ca. 7 km. E. of Cabeceiras.","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-31 09:16:15-03","INPA","INPA","177380","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Macêdo, M","3470","1993","12","05","Southern America","Brasil",NA,NA,NA,"INPA0177380","Dicotyledon Rosids","Fabales","Benth.",NA,"Mato Grosso","Jangada","-58.2","-14.2","INPA0177380 INPA0177380_e","Jangada, Próximo ao Córrego Guanandi, km 516.",NA,NA,NA,NA,NA,NA,NA,NA,"-58.2","-14.2",NA,NA,NA,NA
"179","2020-08-31 09:16:15-03","INPA","INPA","177187","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Macêdo, M","3370","1993","10","26","Southern America","Brasil",NA,NA,NA,"INPA0177187","Dicotyledon Rosids","Fabales","Benth.",NA,"Mato Grosso","Cuiabá","-56","-15.6","INPA0177187 INPA0177187_e","Cuiabá, Ribeirão do Lipa, médio curso, próximo a Ponte estrada para Guia-Cuiabá.",NA,NA,NA,NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,NA
"180","2020-08-31 09:16:15-03","INPA","INPA","177188","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Macêdo, M","3371","1993","10","26","Southern America","Brasil",NA,NA,NA,"INPA0177188","Dicotyledon Rosids","Fabales","Benth.",NA,"Mato Grosso","Cuiabá","-56","-15.6","INPA0177188 INPA0177188_e","Cuiabá, Ribeirão do Lipa, médio curso, ponte da estrada para Guia.",NA,NA,NA,NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,NA
"181","2020-08-31 09:16:15-03","INPA","INPA","177498","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Macêdo, M","3563","1993","12","15","Southern America","Brasil",NA,NA,NA,"INPA0177498","Dicotyledon Rosids","Fabales","Benth.","Santos, JL dos","Mato Grosso",NA,"-58.2","-14.2","INPA0177498 INPA0177498_e","Divisor com Nova Olímpia, Divisa com Municípios de Tangará-Serra e Novo Olimpia",NA,NA,NA,NA,NA,NA,NA,NA,"-58.2","-14.2",NA,NA,NA,NA
"182","2021-01-10 20:50:24-03","INPA","INPA","81361","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Maciel, AA","79-41","1979","01","19","Southern America","Brasil",NA,NA,NA,"INPA0081361","Dicotyledon Rosids","Fabales","Benth.","Silveira, LT","Mato Grosso","Cuiabá","-55.8","-15.2","INPA0081361 INPA0081361_e INPA0081361_e1","Universidade Federal de Mato Grosso, Campus da UFMT",NA,NA,"1991","10",NA,NA,NA,NA,"-55.8","-15.2",NA,NA,NA,NA
"183","2021-01-10 20:50:24-03","INPA","INPA","81354","S","Plantae","Leguminosae-Pap","Periandra","heterophylla","Periandra heterophylla","Maciel, AA","79-34","1979","01","18","Southern America","Brasil",NA,NA,NA,"INPA0081354","Dicotyledon Rosids","Fabales","Benth.","Lewis, GP","Mato Grosso","Santo Antonio de Leverger","-55.8","-15.2","INPA0081354 INPA0081354_e INPA0081354_e1","Santo Antônio de Leverger",NA,NA,"1984","02",NA,NA,NA,NA,"-55.8","-15.2",NA,NA,NA,NA
"184","2021-01-04 11:29:46-03","UEMA","SLUI","524","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","F. Noberto","254","1988","09","30",NA,"Brasil",NA,NA,NA,"SLUI000524","Angiospermae",NA,"Benth.",NA,"Maranhão","Mirador","-44.729167","-6.392611",NA,"Parque Estadual do Mirador",NA,NA,NA,NA,NA,NA,NA,NA,"44°43'45W","6°23'33.40S",NA,NA,NA,NA
"185","2021-01-04 11:29:46-03","UEMA","SLUI","5545","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Saraiva, R. V. C.; Leonel, L. V.","306","2018","11","23",NA,"Brasil",NA,NA,NA,"SLUI005545","Angiospermae",NA,"Benth.",NA,"Maranhão","Carolina","-47.373236","-6.946306",NA,"Parque Nacional da Chapada das mesas",NA,NA,NA,NA,NA,NA,NA,NA,"47°22'23.65W","6°56'46.7S",NA,NA,NA,NA
"186","2021-01-04 11:29:46-03","UEMA","SLUI","520","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","F. Noberto","271","1988","09","30",NA,"Brasil",NA,NA,NA,"SLUI000520","Angiospermae",NA,"Benth.",NA,"Maranhão","Mirador","-44.476864","-6.392611",NA,"Localidade Mangangá",NA,NA,NA,NA,NA,NA,NA,NA,"44°28'36.71W","6°23'33.40S",NA,NA,NA,NA
"187","2019-12-19 11:18:50-03","UFG","UFG","43882","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","R.D. Sartin; Silva, M.J.","17","2010","02","07",NA,"Brasil",NA,NA,NA,"UFG0043882",NA,NA,"Benth.","Silva, M.J.","Goiás","Piracanjuba","-49.042222","-5.266667","UFG0043882",NA,NA,NA,"2011","01",NA,NA,NA,"24","-49.042222","-5.266667",NA,NA,NA,NA
"188","2021-02-04 10:28:57-03","UFRPE","HST","16119","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Periandra","heterophylla","Periandra heterophylla","J. Rodrigues; et al.","s.n.","2009","03","07",NA,"Brasil",NA,NA,"Hérbacea ca. 50 cm alt.; caule marrom; folhas membranáceas; corola vermelha.","HST016119",NA,NA,"Benth.",NA,"Piauí","Floriano","-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,NA,NA,"78338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","1337281","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Regnell","III443","1848","11","16","South America - Neotropics","Brazil",NA,NA,NA,"US02336569",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,NA,NA,"US02336569_01","Uberava",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2642870","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15211","1966","4","21","South America - Neotropics","Brazil",NA,NA,NA,"US02336570",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336570_01","Planalto do Brasil, Serra Do Morcego, Campo, near Corrego Estrega, ca. 38 km. N.E. of Formosa","800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2923707","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8151","1980","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US02336577",NA,"Rosales","Benth.",NA,"Goiás",NA,"-48.62","-3.42","US02336577_01","Municipio Presidente Kennedy: road from highway BR-153 to Itapora, 12 km. west of village of Presidente Kennedy, Fazenda Primavera along Ribeirao Feinho","400","500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","1596891","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","E. Warming","3052","1863","12","16","South America - Neotropics","Brazil",NA,NA,NA,"US02336568",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,NA,NA,"US02336568_01","Lagoa Santa",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2752509","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin, W. Anderson, M. Stieber & E. Lee","34855","1972","1","23","South America - Neotropics","Brazil",NA,NA,NA,"US02336575",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336575_01","Planalto do Brasil, cerrado ca. 8 km. S. of Niquelandia","750",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","1834381","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","J. T. Baldwin","3134","1943","11","1","South America - Neotropics","Brazil",NA,NA,NA,"US02336564",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,NA,NA,"US02336564_01","Dry place, Seringal Roserisal (southern edge of Amazon Basin), Matto Grosso",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2643187","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19038","1968","1","23","South America - Neotropics","Brazil",NA,NA,NA,"US02336571",NA,"Rosales","Benth.",NA,"Goiás",NA,NA,NA,"US02336571_01","Planalto do Brasil, Serra dos Pirineus, Cerrado. 75 km. N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Marangao, gallery margin and cerrado","700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","1592153","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","J. R. Swallen","3691","1934","3","1","South America - Neotropics","Brazil",NA,NA,NA,"US02336566",NA,"Rosales","Benth.",NA,"Maranhão",NA,NA,NA,"US02336566_01","Chapada, Barra do Corda to Grajahu",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","1199547","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","F. C. Hoehne","384/1636","1909","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02336567",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,NA,NA,"US02336567_01","Procedencia Tapirapoa, Campo cerrado",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","1932538","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","L. O. Williams","5121","1945","2",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02336563",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,NA,NA,"US02336563_01","In campo, Fazenda do Cabui, near Contagem, Municipio of Betim","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
