"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","geoFlag","identifiedBy","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"98","2021-03-04 11:17:34-03","UEFS","HUEFS","87435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","curvatopetiolata","Eugenia curvatopetiolata","Kiaersk.","Tipo",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-04 11:17:34-03","UEFS","HUEFS","87618","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","curvatopetiolata","Eugenia curvatopetiolata","Kiaersk.","Tipo","Glaziou, A.","13889",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-04 11:17:34-03","UEFS","HUEFS","87620","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","curvatopetiolata","Eugenia curvatopetiolata","Kiaersk.","Isótipo","Glaziou, A.","13889",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087620",NA,NA,NA,NA,"Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-04 11:17:34-03","UEFS","HUEFS","87619","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","curvatopetiolata","Eugenia curvatopetiolata","Kiaersk.","Tipo","Glaziou, A.","13889",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087619",NA,"1997",NA,NA,"Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-04 11:17:34-03","UEFS","HUEFS","87598","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.","Isótipo","Saint-Hilaire, A.",NA,NA,"Brasil","São Paulo",NA,NA,"HUEFS0087598",NA,NA,NA,NA,"São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584",NA,"auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-04 11:17:34-03","UEFS","HUEFS","87599","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia var. grandifolia","Cambess.","Isótipo","Riedel","3852",NA,"Brasil",NA,NA,NA,"HUEFS0087599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,"var. grandifolia",NA,NA
"104","2019-09-04 19:40:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata",NA,"Holotype","A. Glaziou","13889","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"105","2019-09-04 17:34:48-03","F","FMNH-SEEDPLANTS","V0065135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata",NA,"Isotype","A. Glaziou","13889","South America","Brazil","Rio de Janeiro",NA,NA,"V0065135F","V0065135F_01 V0065135F_02","1881","12","19",NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"13889",NA,NA,NA
"106","2019-09-04 18:49:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis","O. Berg","Isotype","F. Sellow",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"tristis",NA,NA
"107","2019-01-23 11:00:40-02","F","FMNH-SEEDPLANTS","V0065320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis",NA,"Isotype","F. Sellow",NA,"South America","Brazil",NA,NA,NA,"V0065320F","V0065320F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"tristis",NA,NA
"108","2020-07-23 12:15:44-03","CEPLAC","CEPEC","147161","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia",NA,NA,"C. M. Vieira","918",NA,"Brasil","Rio de Janeiro",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"silva jardim","70336","-42.3917007446289","-22.6508007049561","29995",NA,"auto","H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70336","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia",NA,NA,"D. Sucre","4169",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"1968","11","23","PETRÓPOLIS","Malta, Araras.","-43.1786003112793","-22.5049991607666","36524",NA,"auto","G. M. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/07/1992"
"110","2020-11-19 14:06:25-03","Unimontes","MCMG","4173","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-19 14:06:25-03","Unimontes","MCMG","4737","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Silva, J.R.T",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Montes Claros","Rio do Peixe","-43.8616981506348","-16.7350006103516","72568",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 17:29:55-03","UEM","HUEM","6814","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","s.n.",NA,"Brasil","São Paulo",NA,"Árvore; 3m alt.; borda de mata; fruto imaturo verde; sádia; tronco liso; sem látex","HUEM000008338","HUEM000008338","1993","06","15","Piracicaba","Mata do Dois Córregos, Mata de brejo.","-47.624167","-22.626944",NA,NA,NA,"Sobral, M",NA,"-47.624167","-22.626944",NA,"2009","08","01",NA,NA,NA,NA
"113","2020-11-12 17:01:51-03","UEL","FUEL","44034","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Estevan, DA; et al.","1140",NA,"Brasil","Paraná",NA,NA,"FUEL009183",NA,"2005","07","06","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083",NA,NA,NA,"Estevan, DA",NA,"-50.308417","-24.143083",NA,"2006",NA,NA,NA,NA,NA,NA
"114","2020-11-12 17:01:51-03","UEL","FUEL","18861","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Francisco das Chagas e Silva; Francisco, EM","2073",NA,"Brasil","Paraná",NA,NA,"FUEL009184",NA,"1996","11","05","Curiúva","arredores de Curiúva","-50.4583015441895","-24.0324993133545","23566",NA,"auto","Soares-Silva, LH",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"115","2020-11-12 17:01:51-03","UEL","FUEL","24638","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Gonçalves, OM; et al.","s.n.",NA,"Brasil","Paraná",NA,NA,"FUEL009182",NA,"1999","02","23","Ventania","Sítio Santa Laura, ao lado direito da Embratel, lado direito da Embratel","-50.2428016662598","-24.2458000183105","32424",NA,"auto","Soares-Silva, LH",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA
"116","2020-11-12 17:01:51-03","UEL","FUEL","36547","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Estevan, DA; et al.","419",NA,"Brasil","Paraná",NA,NA,"FUEL009185",NA,"2004","05","04","Ventania","Sítio Santo Expedito","-50.2428016662598","-24.2458000183105","32424",NA,"auto","Estevan, DA",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:05:31-03","UnB","UB","130282","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Estevan, DA","49","Southern America","Brasil","Paraná ",NA,"Botões florais esverdeados.; Árvore 8m.",NA,NA,"1999","10","16","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545","23566",NA,"auto","Soares-Silva, LH",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:05:31-03","UnB","UB","130284","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Estevan, DA","419","Southern America","Brasil","Paraná ",NA,"Frutos imaturos verdes e maduros roxos.; Árvore 3m.",NA,NA,"2004","05","04","Ventania","Sítio Santo Expedito","-50.2428016662598","-24.2458000183105","32424",NA,"auto","Estevan, DA",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:05:31-03","UnB","UB","130280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Assis, MA","1692","Southern America","Brasil","São Paulo",NA,"Flores alvas.; Árvore.; Floresta paludosa",NA,NA,"2003","11","06","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121","21773",NA,"auto","Proença, CEB; Soares-Silva, LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:05:31-03","UnB","UB","130285","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Irwin, HS","28323","Southern America","Brasil","Minas Gerais",NA,"Fruit green, nitid.; Shrub 1,5m.; Cerrado",NA,NA,"1970","03","25",NA,"Ca. 2km N of São João da Chapada",NA,NA,NA,NA,NA,"Holst, B",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:05:31-03","UnB","UB","168887","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Gomes, JML; Fernandes, HQB; Martins, AL; et al.","M1174","Southern America","Brasil","Espírito Santo",NA,"Árbore de 17m de altura, DAP de 40cm, Casca lisa, castanho-clara.; Floresta Atlântica. Floresta primária perturbada.",NA,NA,"1990","05",NA,"Ibiraçu","Estação Ecologica do Morro da vargem.","-40.383333","-19.883333",NA,"300",NA,"Rodrigues, RR","470","-40.383333","-19.883333",NA,"1990",NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Irwin, HS; et al.","28001","Southern America","Brasil","Minas Gerais",NA,"Tree 5mx15cm. In bud; Gallery forest on white sand with adjacent cliff bases and steep slopes",NA,NA,"1970","03","21",NA,"Rio Jequiti, ca. 25km E of Diamantina",NA,NA,NA,"790",NA,"Holst, BK","790",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:05:31-03","UnB","UB","706","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Prance, GT; Silva, NT","58209","Southern America","Brasil","Goiás",NA,"estames brancos.; Flor branca; .",NA,NA,"1964","07","18","Alto Paraíso de Goiás","2KM da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242","44724",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:05:31-03","UnB","UB","130281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Silva, FC","2073","Southern America","Brasil","Paraná ",NA,"Flores amarelas.; Árvore 6m.",NA,NA,"1996","11","05","Curiúva","Arredores","-50.4583015441895","-24.0324993133545","23566",NA,"auto","Soares-Silva, LH",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:05:31-03","UnB","UB","130283","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Hoehne, FC","SP28417","Southern America","Brasil","São Paulo",NA,"Flores brancas. Frutos.; Árvore.",NA,NA,"1931","10","30","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Kawasaki, ML",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"126","2019-10-03 10:04:10-03","UFSCar","SORO","7460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25589",NA,"Brasil","Minas Gerais",NA,"Subarbusto, ca. 60 cm alt.; botões avermelhados. Flroes creme.",NA,NA,"2001","07","10","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 29km de Joaquim Felício. Cerrado sobre latossolo.","-44.341389","-17.7",NA,"1030",NA,"T.M. Fernandes","1030","44°20'29W","17°42'00S",NA,"2011","02","15",NA,NA,NA,NA
"127","2019-10-03 10:04:10-03","UFSCar","SORO","7635","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,NA,"28417",NA,"Brasil","São Paulo",NA,"Árvore. Flores brancas. Frutos.",NA,NA,"1931","10","30","São Paulo","Nativa no Parque do Estado e Jardim Botênico.","-46.6300010681152","-23.5400009155273","53584",NA,"auto","M.L. Kawasaki",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"128","2019-12-05 14:48:38-03","UFSCar","SORO","7780","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Árvore, 4m alt., frutos verdes.",NA,NA,"2000","02","01","Cotia","Parque CEMUCAM (Centro Municipal de Campismo)","-46.9099998474121","-23.6000003814697","23869",NA,"auto","M.L.Kawasaki",NA,NA,NA,NA,"2000","03",NA,NA,NA,NA,NA
"129","2019-05-06 12:00:58-03","UFU","HUFU","16921","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Barreto, K.D.; Fernandes, G.D. & Vitti, F.X.","s.n.",NA,"Brasil","São Paulo",NA,"Árvore, ca. 5 m.; Mata mesófila decidua.","HUFU00017182",NA,"1993","03","11","Piracicaba","Mata do Godinho","-47.6399993896484","-22.7199993133545","44778",NA,"auto","Rodrigues, R.R.",NA,NA,NA,NA,"1993","03","19",NA,NA,NA,NA
"130","2021-02-23 13:22:55-03","MN","R-TIPOS","9103","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata","Kiaersk.","Isotypus","Glaziou, A.F.M.","13889",NA,"Brasil","Rio de Janeiro",NA,NA,"R000009103","R000009103_001","1881","12","19","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-04 15:45:21-03","IF","SPSF","44387","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess",NA,"S.Honda & R.J.F.Garcia & R.S.Pando & R.Costa","182","América do Sul","Brasil","SP",NA,"COLETA: Na mata&nf;Ávore 10m altura; casca rugosa grossa, descamendo em placas; flores brancas.; GEOGRAFIA: Fragmento 1;",NA,NA,"2007","11","30","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","R.J.F. Garcia",NA,NA,NA,"Magnoliopsida","2009","04","02",NA,NA,NA,NA
"132","2021-03-04 15:45:21-03","IF","SPSF","47523","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess",NA,"T.E.Barreto","61","América do Sul","Brasil","SP",NA,"COLETA: Árvore.; GEOGRAFIA: FOM - Canhambora;",NA,NA,"2013","02","17","Campos do Jordão","PECJ","-45.816667","-23.333333",NA,NA,NA,"Osny T. Aguiar",NA,NA,NA,"Magnoliopsida","2017","09","05",NA,NA,NA,NA
"133","2021-03-04 15:45:21-03","IF","SPSF","52090","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"I. Toffoli & N.M.Ivanauskas & R.Esteves","28","América do Sul","Brasil","SP",NA,"COLETA: Árvore de 6m de altura. Fruto imaturo verde. Indivíduo 1682 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2017","03","15","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,"700",NA,"N.M.Ivanauskas","700",NA,NA,"Magnoliopsida","2017","06","02",NA,NA,NA,NA
"134","2021-03-04 15:45:22-03","IF","SPSF","52637","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"A.Maruyama & L.Cicco","1021","América do Sul","Brasil","SP",NA,"COLETA: Árvore com aprox. 7m de altura. Frutos verdes.; GEOGRAFIA: Floresta Aluvial. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",NA,NA,"2018","02","11","Cunha",NA,"-45.012778","-23.230833",NA,"1123",NA,"A.Maruyama","1123",NA,NA,"Magnoliopsida","2018","02","11",NA,NA,NA,NA
"135","2021-03-04 15:45:21-03","IF","SPSF","45439","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","193","América do Sul","Brasil","SP",NA,"COLETA: Mata Secundária&nf;Árvore 6m altura, córtex cinza, frutos verdes.; GEOGRAFIA: Mata Secundária.;",NA,NA,"1987","05","13","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516","29370","624","auto","G.M.Barroso","624",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-04 15:45:21-03","IF","SPSF","20902","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia",NA,NA,"V.C.Souza","4533","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m alt, flores alvas; GEOGRAFIA: Mata de araucária;",NA,NA,"1993","10","30","Itararé","fazenda Ibiti","-49.3400001525879","-24.1100006103516","27729",NA,"auto","M.L.Kawasaki",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-04 15:45:21-03","IF","SPSF","45410","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"N.M.Ivanauskas & R.B.Martins & R.S.Lima","6410","América do Sul","Brasil","SP",NA,"COLETA: Árvore 8m altura; flores da estação anterior.;",NA,NA,"2011","10","26","Piracaia","Bairro Matão","-46.3499984741211","-23.0499992370605","26647",NA,"auto","O.T. Aguiar",NA,NA,NA,"Magnoliopsida","2016","07","21",NA,NA,NA,NA
"138","2021-03-04 15:45:21-03","IF","SPSF","50444","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"R.J.F.Garcia","3518","América do Sul","Brasil","SP",NA,"COLETA: Árvore 8 m, 20 cm DAP, casca rugosa, flores branco-esverdeadas; GEOGRAFIA: Parque Jequitibá, fragmento 1, mata;",NA,NA,"2008","10","03","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","R.J.F.Garcia",NA,NA,NA,"Magnoliopsida","2009","08","08",NA,NA,NA,NA
"139","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","dodoneaefolia","Eugenia dodoneaefolia","Cambess.",NA,"Saint-Hilaire, AFCP","s.n.","Southern America","Brazil","São Paulo",NA,"Original herbarium: Camb.; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,"in silvis primaevis prope Villam Jundiahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","dodoneaefolia","Eugenia dodoneaefolia grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","Rio de Janeiro",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,"in campis arenosis prope Macahe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"141","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","dodoneaefolia","Eugenia dodoneaefolia grandifolia","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","Rio de Janeiro",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,"in campis arenosis prope Macahe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"142","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla coaetanea","O.Berg",NA,"Regnell, AF","I-131","Southern America","Brazil","Minas Gerais",NA,"Original herbarium: Sonder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coaetanea",NA,NA
"143","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla prasina","O.Berg",NA,"Sellow, F","s.n.","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"ad ripas prope Banhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"prasina",NA,NA
"144","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis","O.Berg",NA,"Sellow, F","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tristis",NA,NA
"145","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","91598","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Camb.",NA,"Molz, M.","s.n.",NA,"Brasil","Minas Gerais",NA,"Arvoreta em subbosque de mata atlântica com 8m de altura. Frutos negros quando maduros, ritidoma levemente escamoso","HAS0091598",NA,"2014","01",NA,"Belo Horizonte","Parque das Mangabeiras","-43.937801361084","-19.9207992553711","17082",NA,"auto","Sobral, M.",NA,"43°54'37''","19°56'47''",NA,"2017","10","05",NA,NA,NA,NA
"146","2019-11-21 10:11:26-03","IBt","SP","266861","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Lima, HC; et al.","3587",NA,"Brasil","Rio de Janeiro",NA,"Árvore 10m alt., DAP 13cm, tronco com casca acinzentada, frutos jovens esverdeados, sempre nos ramos mais grossos. Ocasional nas margens do rio Macaé.","SP024282","SP024282","1989","06","06","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, sítio Fazenda Velha.","-42.05","-22",NA,"1100",NA,"Ribeiro, CL","1100","-42.05","-22",NA,"2019","06","12",NA,NA,NA,NA
"147","2019-11-21 10:11:26-03","IBt","SP","306665","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Koch, I; et al.","487",NA,"Brasil","São Paulo",NA,"Árvore 6m alt., frutos imaturos verdes ao longo dos ramos",NA,NA,"1996","05","23","Queluz","Margens do rio das Cruzes, mata ciliar","-44.781667","-22.455556",NA,NA,NA,"Kawasaki, ML",NA,"-44.781667","-22.455556",NA,"1998",NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:11:26-03","IBt","SP","306777","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Tamashiro, JY; et al.","1188",NA,"Brasil","São Paulo",NA,"Árvore 6m alt., frutos imaturos verdes e negros quando velhos",NA,NA,"1995","06","13","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472",NA,NA,NA,"Kawasaki, ML",NA,"-49.356944","-23.009472",NA,NA,NA,NA,NA,NA,NA,NA
