"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"722","2013-01-28 05:13:00-02","MO","MOBOT","1153090","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","René Guillén V.|Timothy J. Killeen","Guillén Villarroel 4746","1996","10","18","South America","Bolivia","230.00000000",NA,NA,NA,NA,NA,"Santa Cruz","San José de Campamento, Hacienda Acuario, en la parcela. Bosque semideciduo chiquitano; suelos arenosos.","-60.99138","-15.15805",NA,NA,NA,NA,"L.","R. Guillén & A. Rodriguez (USZ)",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2008-05-27 22:02:00-03","MO","MOBOT","1153538","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","M. Castro|A.M. Carrión|V. Roca","Castro 49","1997","1","24","South America","Bolivia","200.00000000",NA,NA,NA,NA,NA,"Santa Cruz","Reserva Ecológica El Refugio puesto La Toledo a 7 km al NO de la casa. Bosque ribereño estacionalmente inundado.","-61.16027","-14.705",NA,NA,NA,NA,"L.","A. Fuentes",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2012-03-18 05:12:00-03","MO","MOBOT","1155278","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Fabiana Mamani M.|L. Cuenta","Mamani M. 1454","1997","2","24","South America","Bolivia","400.00000000",NA,NA,NA,NA,NA,"Santa Cruz","Conseción Don Mario ubicado a 125 km al Noreste de San José de Chiquito. Bosque seco chiquitano con elementos de Anadenanthera colubrina, Schinopsis brasiliensis, Tabebuia impetiginosa. Camino Este consecio|n Don Oscar.","-59.66666","-17.33333",NA,NA,NA,NA,"L.","F. Mamani (USZ)",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2008-05-27 22:02:00-03","MO","MOBOT","158742","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60562A","1988","1","11","South America","Colombia","100.00000000",NA,NA,NA,NA,NA,"Bolívar","Km 50, Cartagena- San Jacinto road.","-75.13333","10.16666",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-14",NA
"726","2008-05-27 22:02:00-03","MO","MOBOT","1197817","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Aída Alvarez|et al.","Alvarez 2390","1997","8","29","South America","Ecuador","450.00000000",NA,NA,NA,NA,NA,"Pastaza","Villano. Pandanuque, 1 km al sur de Pozo petrolero Villano 2 de ARCO. Colina, pendiente 70%. Bosque primario, parcela temporal de 0.25 ha. Bosque húmedo tropical.","-77.46666","-1.48333",NA,NA,NA,NA,"L.","D.A. Neill",NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"727","2008-05-27 22:02:00-03","MO","MOBOT","1226308","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Jorge Zuleta","Zuleta 241","1993","3","6","South America","Ecuador","240.00000000",NA,NA,NA,NA,NA,"Napo","Parque Nacional Yasuní. Carretera de Maxus en construcción, Km 12-16. Bosque húmedo Tropical. Bosque primario.","-76.53333","-0.51666",NA,NA,NA,NA,"L.",NA,NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"728","2019-09-03 04:36:00-03","MO","MOBOT","1227302","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Homero Vargas|Aguirre, Ximena|R. Miranda|Carlos Robles","Vargas López 1365","1997","3","14","South America","Ecuador","300.00000000",NA,NA,NA,NA,NA,"Manabí","Cantón Pedernales. Carretera entre Pedernales y el Carmen hasta el Km 49. Bosque húmedo Tropical. Suelo arcilloso.","-79.83333","-0.05",NA,NA,NA,NA,"L.","John Michell (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"729","2012-04-20 13:57:00-03","MO","MOBOT","1228286","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Walter H. Lewis|et al.","Lewis 18178","1997","9","8","South America","Peru","230.00000000",NA,NA,NA,NA,NA,"Amazonas","Puerto Tunduza, near Río Huasapa an affluent of Río Nieva. Primary and secondary forest","-77.8711111","-4.7805556",NA,NA,NA,NA,"L.",NA,NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"730","2013-06-02 05:37:00-03","MO","MOBOT","1231039","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Efraín Freire|John L. Clark|M. Omen","Freire Mayorga 2528","1997","12","3","South America","Ecuador","215.00000000",NA,NA,NA,NA,NA,"Sucumbíos","Parroquia Pañacocha, Pozo exploratorio de la petrolera Occidental. Comunidad Sani Isla. Bosque primario. Parcela temporal de inventario de bosque, 0.25 ha.","-76.35","-0.45",NA,NA,NA,NA,"L.","W. Palacios (QCNE)",NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"731","2013-06-02 05:37:00-03","MO","MOBOT","1232114","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Efraín Freire|Orellana, C.","Freire Mayorga 2707","1997","12","8","South America","Ecuador","200.00000000",NA,NA,NA,NA,NA,"Sucumbíos","Parroquia Pañacocha. Sector Pucapeña. Pozo exploratorio Tongoy 2, petrolera Occidental. Bosque primario.","-76.11666","-0.35",NA,NA,NA,NA,"L.","W. Palacios (QCNE)",NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"732","2014-04-04 05:50:00-03","MO","MOBOT","1253905","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Rodolfo Vásquez|et al.","Vásquez Martínez 24113","1997","6","22","South America","Peru","300.00000000",NA,NA,NA,NA,NA,"Amazonas","Distrito El Cenepa, Comunidad de San Antonio. Bosque de ribera, Río Cenepa.","-78.175","-4.49166",NA,NA,NA,NA,"L.","J.D. Mitchell (NY)",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"733","2012-06-15 16:41:00-03","MO","MOBOT","1278397","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Randall J. Evans","Evans 2759","1997","11","29","South America","Suriname","50.00000000",NA,NA,NA,NA,NA,"Sipaliwini","Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.8777778","4.7583333",NA,NA,NA,NA,"L.","J.D.Mithcell (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","397",NA
"734","2008-11-05 03:33:00-02","MO","MOBOT","1297378","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Camilo Díaz S.|J. Fontella Pereira","Díaz Santibáñez 8902","1997","6","2","South America","Peru",NA,NA,NA,NA,NA,NA,"Madre de Dios","Parque Nacional Bahuaja-Sonene - Río Heath. Estación Guarda parques. Arboretum San Antonio.",NA,NA,NA,NA,NA,NA,"L.","J.D. Mitchell (NY) & S.K. Pell (BKI)",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"4","305",NA
"735","2016-10-13 05:58:00-03","MO","MOBOT","1297523","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","David A. Neill|QCNE Botany Interns","Neill 11619","1998","12","17","South America","Ecuador","100.00000000",NA,NA,NA,NA,NA,"Manabí","Cerro del Matal, 3 km northwest of Jama, 1 km inland from seashore. Tropical dry forest with Ceiba trichistandra.","-80.3","-0.1833333",NA,NA,NA,NA,"L.","D.A. Neill",NA,"Jama",NA,NA,NA,NA,NA,NA,NA,NA,"1","31",NA
"736","2013-10-05 06:32:00-03","MO","MOBOT","1304510","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Ronald L. Liesner|Ángel C. González|Basil Stergios|Gerardo Aymard","Liesner 12442","1982","3","11","South America","Venezuela","200.00000000","300.00000000",NA,NA,NA,NA,"Portuguesa","30 km west of Guanare by air. Along Río Tucupido.","-70.01666","9.03333",NA,NA,NA,NA,"L.","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA
"737","2013-10-05 06:32:00-03","MO","MOBOT","1315639","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Ronald L. Liesner|Ángel C. González","Liesner 11175","1981","4","4","South America","Venezuela","250.00000000","300.00000000",NA,NA,NA,NA,"Bolívar","Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.11666","7.58333",NA,NA,NA,NA,"L.","FVG (J.D.Mitchell)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA
"738","2008-05-27 22:02:00-03","MO","MOBOT","1323644","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Bonifacio Mostacedo C.","Mostacedo C. 3414","1998","1","25","South America","Bolivia","500.00000000",NA,NA,NA,NA,NA,"Santa Cruz","Lomerio, 9 km al N de la Comunidad Las Trancas.Vegetación alrededor de las lajas. Bosque seco.","-61.84805","-16.52166",NA,NA,NA,NA,"L.","B. Mostacedo (USZ)",NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2013-06-02 05:37:00-03","MO","MOBOT","1352272","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Efraín Freire|et al.","Freire Mayorga 3717","1998","12","17","South America","Ecuador","350.00000000",NA,NA,NA,NA,NA,"Napo","Pompeya. Bosque pantanoso.","-76.66666","-0.41666",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2008-05-27 22:02:00-03","MO","MOBOT","1352405","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","M. Quishpe B.|Tatiana Dávila","Quishpe B. 47","1999","2","13","South America","Ecuador","450.00000000",NA,NA,NA,NA,NA,"Napo","Parroquia Misahuallí. Estación Biológica Jatun Sacha. Bosque maduro húmedo tropical. Suelo arcilloso.","-77.6","-1.06666",NA,NA,NA,NA,"L.",NA,NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2008-05-27 22:02:00-03","MO","MOBOT","1379621","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Miller","Miller 759","1995","2","6","South America","Ecuador","200.00000000",NA,NA,NA,NA,NA,"Pastaza","Rio Tigüeno, Quihuaro. Bosque secundario.","-77.18333","-1.26666",NA,NA,NA,NA,"L.","A. Barfod (AAU)",NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2011-11-01 21:48:00-02","MO","MOBOT","1386799","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Randall J. Evans|Sylva Koemar","Evans 3177","1999","11","24","South America","Suriname","50.00000000",NA,NA,NA,NA,NA,"Sipaliwini","Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.87777","4.75833",NA,NA,NA,NA,"L.","J.D.Mithcell (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","474",NA
"743","2020-03-28 11:01:00-03","MO","MOBOT","1393349","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Elias Meneces|Waldo Terceros","Meneces 254",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Beni","Curiraba de la Pampa, camino al Triunfo",NA,NA,NA,NA,NA,NA,"L.",NA,NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"744","2008-11-11 09:48:00-02","MO","MOBOT","1453699","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Alwyn H. Gentry","Gentry 27489","1979","11","5","South America","Peru","130.00000000",NA,NA,NA,NA,NA,"Loreto","Quebrada Yanomono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, upland forest on laterite.","-72.8","-3.4666667",NA,NA,NA,NA,"L.","R. Liesner (MO)",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"1","1860",NA
"745","2008-05-27 22:02:00-03","MO","MOBOT","1454426","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Alwyn H. Gentry|et al.","Gentry 27563A","1979","11","6","South America","Peru","140.00000000",NA,NA,NA,NA,NA,"Loreto","Quebrada Sucusari, Llachapa camp of Explorama, N side of Ri|o Napo below Mazan, forest on somewhat sandy lateritic soil.","-73.1","-3.48333",NA,NA,NA,NA,"L.","A. Gentry",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,"7","1862",NA
"746","2017-01-28 05:27:00-02","MO","MOBOT","1517202","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Alwyn H. Gentry|Jorge Brand","Gentry 36870","1982","6","14","South America","Colombia","150.00000000",NA,NA,NA,NA,NA,"Chocó","8-10 km E of Tutunendo on Quibdo-Medellin road, tropical pluvial forest remnants along road.","-76.537","5.745",NA,NA,NA,NA,"L.","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2311",NA
"747","2013-02-04 12:02:00-02","MO","MOBOT","1521425","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Michael H. Nee","Nee 47807","1998","1","6","South America","Bolivia","340.00000000",NA,NA,NA,NA,NA,"Santa Cruz","Around Hotel Flora and Fauna, 4 km by air SSE of Buena Vista.","-63.65","-17.5",NA,NA,NA,NA,"L.","J.D. Mitchell (NY)",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"748","2008-05-27 22:02:00-03","MO","MOBOT","1524422","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Michael H. Nee","Nee 39811","1990","11","8","South America","Bolivia","325.00000000",NA,NA,NA,NA,NA,"Santa Cruz","Vic. el Cairo, 5 km. SW of Buena Vista. Disturbed and secondary tropical evergreen forest on red clay soil, slightly sloping to level.","-63.7","-17.46666",NA,NA,NA,NA,"L.","J. Mitchell",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2009-09-02 07:20:00-03","MO","MOBOT","1525599","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Michael H. Nee|E. Chávez","Nee 51457","2000","11","18","South America","Bolivia","275.00000000",NA,NA,NA,NA,NA,"Santa Cruz","6 km SW of Villa San Germán, vic. Campamento Moile of Parque Nacional Amboró. Disturbed tropical evergreen lowland forest. Flat area, above all but exceptional floods of the nearby Río Moile. Spondias mombin, Hasseltia floribunda, Poulsenia armata.","-64.13333","-17.4",NA,NA,NA,NA,"L.","J. Mitchell, S. Pell, D. Daly",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2013-02-04 11:20:00-02","MO","MOBOT","1526741","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Michael H. Nee","Nee 45018","1994","2","15","South America","Bolivia","400.00000000",NA,NA,NA,NA,NA,"Santa Cruz","2 km by air WSW of El Hondo, Potrerillo.","-63.45","-17.6722223",NA,NA,NA,NA,"L.","J. Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"751","2008-05-27 22:02:00-03","MO","MOBOT","1529650","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Michael H. Nee","Nee 50353","1999","10","30","South America","Bolivia","280.00000000",NA,NA,NA,NA,NA,"Santa Cruz","6.5 km SW of highway at San Germán. Level area with some Salix humboldtiana, Guadua chacoensis, Coussapoa ovalifolia, Urera laciniata, brushy remnants of tropical evergreen forest.","-64.25","-17.5",NA,NA,NA,NA,"L.","J. D. Mitchell",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2008-05-27 22:02:00-03","MO","MOBOT","1543192","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Alwyn H. Gentry|et al.","Gentry 38043","1982","8","3","South America","Peru","140.00000000",NA,NA,NA,NA,NA,"Loreto","Río Samiria, Campamento 2, seasonally inundated tahuampa forest.","-74.41666","-4.8",NA,NA,NA,NA,"L.","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2383",NA
"753","2014-04-04 05:51:00-03","MO","MOBOT","1551356","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Rodolfo Vásquez|et al.","Vásquez Martínez 25831","1998","10","8","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Campamento Turístico Cusco Amazónico Bosque primario. Zona 2. Plot E.","-69.05","-12.55",NA,NA,NA,NA,"L.","J. D. Mitchell (NY)",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"754","2008-07-16 03:33:00-03","MO","MOBOT","1560377","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Silvia Patricia Flores Vásquez","Flores Vásquez 151","1999","9","15","South America","Peru","1000.00000000",NA,NA,NA,NA,NA,"Cajamarca","Localidad de San Martín del Chinchipe Bosque Intervenido.","-78.69861","-5.32111",NA,NA,NA,NA,"L.","J.D.Mithcell (NY)",NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"755","2011-06-21 05:10:00-03","MO","MOBOT","1572530","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Ramiro Fonnegra G.|et al.","Fonnegra G. 7360","2001","5","15","South America","Colombia","30.00000000",NA,NA,NA,NA,NA,"Magdalena","Corregimiento de San Valentin, Finca Los Alamos. Reforestadora San Sebastian. Transición bosque húmedo tropical a bosque seco tropical.","-74.41666","9.26666",NA,NA,NA,NA,"L.","J.D. Mitchell (NY)",NA,"San Sebastian de Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2013-03-01 13:31:00-03","MO","MOBOT","158453","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Galo A. Tipaz|Jorge Zuleta|A. Chamaidán","Tipaz 873","1992","5","7","South America","Ecuador","100.00000000",NA,NA,NA,NA,NA,"Guayas","Cerro Azul. Carretera a Salinas, Km 13. Bosque seco Tropical. Bosque primario. Suelo formado de roca caliza.","-80.3166667","-2.3666667",NA,NA,NA,NA,"L.","A. Barfod (AAU)",NA,"Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,"4","92-11",NA
"757","2010-04-13 10:54:00-03","MO","MOBOT","158461","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","M.N. Alexiades|V. Pesha B.","Alexiades 216","1988","12","13","South America","Peru","260.00000000",NA,NA,NA,NA,NA,"Madre de Dios","003: Margénes del Río Tambopata, entre La Torre y Hermosa Chica. Parcela 1.","-69.18333","-12.73333",NA,NA,NA,NA,"L.","John D. Mitchell (NY)",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"8","23",NA
"758","2008-05-27 22:02:00-03","MO","MOBOT","158467","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Walter A. Palacios","Palacios Cuenca 2727","1988","8","24","South America","Ecuador","450.00000000",NA,NA,NA,NA,NA,"Napo","Alrededores de la Estación Biológica JATUN SACHA. 2 km en la carretera a Río Arajuno. Margen derecha del Río Napo. Bosque muy húmedo Tropical. Bosque primario, sobre suelos rojos de colinas.","-77.5","-1.13333",NA,NA,NA,NA,"L.","W. Palacios (QAME)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-15",NA
"759","2008-05-27 22:02:00-03","MO","MOBOT","158488","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Thomas B. Croat","Croat 19752","1972","8","27","South America","Peru",NA,NA,NA,NA,NA,NA,"Loreto","Río Amazonas midway between Iquitos and Tamishiyaco.",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","297",NA
"760","2014-04-04 05:42:00-03","MO","MOBOT","158521","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Rodolfo Vásquez|et al.","Vásquez Martínez 7031","1985","11","29","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Loreto","Canchahuayo (Isla Baños). Bosque inundable estacional.","-75.16666","-7.08333",NA,NA,NA,NA,"L.","John D. Mitchell (NY)",NA,"Ucayali",NA,NA,NA,NA,NA,NA,NA,NA,"6","85-57",NA
"761","2015-07-21 15:45:00-03","MO","MOBOT","158528","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","M.N. Alexiades|V. Pesha B.","Alexiades 262","1989","2","10","South America","Peru","260.00000000",NA,NA,NA,NA,NA,"Madre de Dios","003: Zona Reservada de Tambopata. Comunidad Nativa Infierno. Parcela 1","-69.18333","-12.73333",NA,NA,NA,NA,"L.","John D. Mitchell (NY)",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"15","31",NA
"762","2015-01-28 05:47:00-02","MO","MOBOT","158534","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3424","1992","3","21","South America","Colombia","120.00000000",NA,NA,NA,NA,NA,"Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 10.","-70.25","-3.7",NA,NA,NA,NA,"L.","A. Rudas (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","76",NA
"763","2008-05-27 22:02:00-03","MO","MOBOT","158538","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Martín E. Timaná|Nestor Jaramillo","Timaná 2970","1991","11","4","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 1, Plot E, cuadrados/ 11,12, y 13.","-69.05","-12.48333",NA,NA,NA,NA,"L.",NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"5","127",NA
"764","2015-01-28 05:47:00-02","MO","MOBOT","158542","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3354","1992","3","21","South America","Colombia","120.00000000",NA,NA,NA,NA,NA,"Amazonas","Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 7.","-70.25","-3.7",NA,NA,NA,NA,"L.","A. Rudas (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","73",NA
"765","2008-05-27 22:02:00-03","MO","MOBOT","158543","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Walter A. Palacios","Palacios Cuenca 2016","1987","10","3","South America","Ecuador","250.00000000",NA,NA,NA,NA,NA,"Napo","Colecciones fuera de la Reserva 'El Chuncho'. 4 km. de la Reserva. Bosque húmedo tropical Bosque primario y secundario. Suelos rojos, oxisoles.","-77.03333","-0.45",NA,NA,NA,NA,"L.","Anders Barfod (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","87-17",NA
"766","2008-05-27 22:02:00-03","MO","MOBOT","158561","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Martín E. Timaná|Nestor Jaramillo","Timaná 3509","1991","11","27","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 2, Plot E, cuadrados E-11 al E-16.","-69.05","-12.48333",NA,NA,NA,NA,"L.","M. Timana (MO)",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"4","145",NA
"767","2008-05-27 22:02:00-03","MO","MOBOT","158569","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Martín E. Timaná|Nestor Jaramillo","Timaná 2528","1991","10","10","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha A y en la Zona 2 trocha U.","-69.05","-12.48333",NA,NA,NA,NA,"L.",NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"6","109",NA
"768","2008-05-27 22:02:00-03","MO","MOBOT","158575","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Martín E. Timaná|Nestor Jaramillo","Timaná 3062","1991","11","7","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Plot E, Zona 1.","-69.05","-12.48333",NA,NA,NA,NA,"L.",NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"5","129",NA
"769","2008-05-27 22:02:00-03","MO","MOBOT","158597","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Martín E. Timaná|Nestor Jaramillo","Timaná 2953","1991","11","2","South America","Peru","200.00000000",NA,NA,NA,NA,NA,"Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trocha A y trocha de cazadores al final de trocha D.","-69.05","-12.48333",NA,NA,NA,NA,"L.",NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"6","126",NA
"770","2011-06-09 17:10:00-03","MO","MOBOT","158629","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Calaway H. Dodson|et al.","Dodson 13009","1982","3","22","South America","Ecuador","0E8","500.00000000",NA,NA,NA,NA,"Los Ríos",NA,NA,NA,NA,NA,NA,NA,"L.","P. Jorgensen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2011-06-09 17:10:00-03","MO","MOBOT","158637","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Calaway H. Dodson|et al.","Dodson 8866","1979","10","6","South America","Ecuador","70.00000000",NA,NA,NA,NA,NA,"Los Ríos","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","-79.7","-1.26666",NA,NA,NA,NA,"L.",NA,NA,"Vinces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
